t,H,Q2_re,Q2_im,generator_norm,antisym_residual
0,np.float64(118.6157391401951),np.float64(-18.211657082460505),np.float64(2.6927234655149194e-14),np.float64(19.52516110457821),np.float64(7.888609052210118e-31)
1,np.float64(118.61573914019483),np.float64(-18.21165708246047),np.float64(2.1332935418172383e-13),np.float64(20.617805642909662),np.float64(8.881784197001252e-16)
2,np.float64(118.61573914019502),np.float64(-18.211657082460476),np.float64(2.6778579353958776e-13),np.float64(20.92479453793023),np.float64(8.881784197001252e-16)
3,np.float64(118.61573914019496),np.float64(-18.211657082460544),np.float64(3.3623104300772866e-13),np.float64(21.200344373529976),np.float64(8.881784197001252e-16)
4,np.float64(118.6157391401949),np.float64(-18.211657082460462),np.float64(3.801542414194614e-13),np.float64(22.45630898928522),np.float64(8.881784197001252e-16)
5,np.float64(118.61573914019503),np.float64(-18.211657082460576),np.float64(2.973177259946169e-13),np.float64(29.38423362082138),np.float64(1.7763568394002505e-15)
6,np.float64(118.61573914019482),np.float64(-18.21165708246064),np.float64(2.0450308113595383e-13),np.float64(32.32224011873197),np.float64(1.7763568394002505e-15)
7,np.float64(118.61573914019499),np.float64(-18.211657082460576),np.float64(-9.992007221626409e-15),np.float64(38.632258076357395),np.float64(1.7763568394002505e-15)
8,np.float64(118.61573914019488),np.float64(-18.211657082460633),np.float64(1.6697754290362354e-13),np.float64(45.010116142757006),np.float64(8.881784197001252e-16)
9,np.float64(118.61573914019499),np.float64(-18.211657082460682),np.float64(5.32018873400375e-13),np.float64(53.113302322799164),np.float64(3.552713678800501e-15)
10,np.float64(118.61573914019476),np.float64(-18.211657082460626),np.float64(5.924150059399835e-13),np.float64(55.94740407520803),np.float64(8.881784197001252e-16)
11,np.float64(118.61573914019492),np.float64(-18.211657082460594),np.float64(6.483702463810914e-13),np.float64(56.20430690521836),np.float64(3.552713678800501e-15)
12,np.float64(118.61573914019482),np.float64(-18.21165708246051),np.float64(7.513989430663059e-13),np.float64(56.31645567960437),np.float64(3.552713678800501e-15)
13,np.float64(118.61573914019496),np.float64(-18.21165708246056),np.float64(7.442935157087049e-13),np.float64(56.36236322581681),np.float64(8.881784197001252e-16)
14,np.float64(118.61573914019489),np.float64(-18.211657082460544),np.float64(7.691625114603085e-13),np.float64(56.375897371688446),np.float64(3.552713678800501e-15)
15,np.float64(118.61573914019486),np.float64(-18.211657082460583),np.float64(7.65609797781508e-13),np.float64(56.38127308414118),np.float64(3.552713678800501e-15)
16,np.float64(118.6157391401949),np.float64(-18.21165708246062),np.float64(7.442935157087049e-13),np.float64(56.38440215847201),np.float64(8.881784197001252e-16)
17,np.float64(118.61573914019493),np.float64(-18.211657082460594),np.float64(7.513989430663059e-13),np.float64(56.38606534627195),np.float64(3.552713678800501e-15)
18,np.float64(118.6157391401953),np.float64(-18.211657082460697),np.float64(5.719869022868806e-13),np.float64(56.38689702282571),np.float64(3.552713678800501e-15)
19,np.float64(118.61573914019525),np.float64(-18.21165708246064),np.float64(5.551115123125783e-13),np.float64(56.38729202139675),np.float64(3.552713678800501e-15)
20,np.float64(118.6157391401951),np.float64(-18.211657082460633),np.float64(6.776801342311956e-13),np.float64(56.38745147456263),np.float64(3.552713678800501e-15)
21,np.float64(118.61573914019506),np.float64(-18.21165708246062),np.float64(6.323830348264892e-13),np.float64(56.38752199964716),np.float64(3.552713678800501e-15)
22,np.float64(118.61573914019492),np.float64(-18.21165708246058),np.float64(5.977440764581843e-13),np.float64(56.38756768784207),np.float64(8.881784197001252e-16)
23,np.float64(118.615739140195),np.float64(-18.211657082460594),np.float64(6.044054146059352e-13),np.float64(56.38759379891852),np.float64(3.552713678800501e-15)
24,np.float64(118.61573914019492),np.float64(-18.211657082460523),np.float64(5.582201367815287e-13),np.float64(56.38760375879709),np.float64(3.552713678800501e-15)
25,np.float64(118.61573914019499),np.float64(-18.211657082460555),np.float64(6.687983500341943e-13),np.float64(56.38760752380218),np.float64(3.552713678800501e-15)
26,np.float64(118.61573914019482),np.float64(-18.211657082460512),np.float64(6.414868636284154e-13),np.float64(56.38760987066125),np.float64(3.552713678800501e-15)
27,np.float64(118.61573914019507),np.float64(-18.211657082460537),np.float64(7.609468610780823e-13),np.float64(56.38761133134764),np.float64(8.881784197001252e-16)
28,np.float64(118.61573914019519),np.float64(-18.211657082460544),np.float64(7.167877402736167e-13),np.float64(56.387612061750644),np.float64(3.552713678800501e-15)
29,np.float64(118.61573914019527),np.float64(-18.21165708246056),np.float64(6.781242234410456e-13),np.float64(56.387612410054906),np.float64(3.552713678800501e-15)
30,np.float64(118.61573914019499),np.float64(-18.211657082460572),np.float64(7.036593530074242e-13),np.float64(56.387612612094976),np.float64(3.552713678800501e-15)
31,np.float64(118.61573914019516),np.float64(-18.21165708246052),np.float64(6.985523270941485e-13),np.float64(56.3876127846191),np.float64(3.552713678800501e-15)
32,np.float64(118.61573914019502),np.float64(-18.211657082460537),np.float64(6.963318810448982e-13),np.float64(56.38761294675043),np.float64(3.552713678800501e-15)
33,np.float64(118.61573914019525),np.float64(-18.21165708246054),np.float64(8.384404281969182e-13),np.float64(56.387613090766074),np.float64(3.552713678800501e-15)
34,np.float64(118.61573914019523),np.float64(-18.21165708246048),np.float64(8.739675649849232e-13),np.float64(56.387613217617),np.float64(3.552713678800501e-15)
35,np.float64(118.61573914019537),np.float64(-18.2116570824605),np.float64(8.260059303211165e-13),np.float64(56.387613328083994),np.float64(3.552713678800501e-15)
36,np.float64(118.61573914019544),np.float64(-18.211657082460512),np.float64(1.0835776720341528e-12),np.float64(56.387613419471094),np.float64(3.552713678800501e-15)
37,np.float64(118.61573914019576),np.float64(-18.211657082460498),np.float64(1.099564883588755e-12),np.float64(56.387613493920924),np.float64(3.552713678800501e-15)
38,np.float64(118.61573914019556),np.float64(-18.211657082460437),np.float64(1.2576606422953773e-12),np.float64(56.38761356013733),np.float64(3.552713678800501e-15)
39,np.float64(118.61573914019519),np.float64(-18.21165708246038),np.float64(1.2390088954816747e-12),np.float64(56.3876136285723),np.float64(3.552713678800501e-15)
40,np.float64(118.61573914019544),np.float64(-18.2116570824604),np.float64(1.0906830993917538e-12),np.float64(56.38761370583512),np.float64(3.552713678800501e-15)
41,np.float64(118.61573914019563),np.float64(-18.211657082460313),np.float64(1.0196288258157438e-12),np.float64(56.38761379095402),np.float64(3.552713678800501e-15)
42,np.float64(118.6157391401954),np.float64(-18.211657082460288),np.float64(1.0169642905566434e-12),np.float64(56.38761387500149),np.float64(3.552713678800501e-15)
43,np.float64(118.6157391401954),np.float64(-18.211657082460263),np.float64(8.917311333789257e-13),np.float64(56.387613946792385),np.float64(3.552713678800501e-15)
44,np.float64(118.61573914019547),np.float64(-18.211657082460274),np.float64(8.775202786637237e-13),np.float64(56.387614000270695),np.float64(3.552713678800501e-15)
45,np.float64(118.61573914019559),np.float64(-18.211657082460306),np.float64(8.055778266680136e-13),np.float64(56.38761403537194),np.float64(2.220446049250313e-16)
46,np.float64(118.61573914019553),np.float64(-18.211657082460285),np.float64(8.562039965909207e-13),np.float64(56.38761405729021),np.float64(3.552713678800501e-15)
47,np.float64(118.61573914019561),np.float64(-18.211657082460256),np.float64(8.659739592076221e-13),np.float64(56.38761407713772),np.float64(3.552713678800501e-15)
48,np.float64(118.61573914019574),np.float64(-18.211657082460302),np.float64(8.65085780787922e-13),np.float64(56.387614105089334),np.float64(3.552713678800501e-15)
49,np.float64(118.61573914019523),np.float64(-18.21165708246021),np.float64(9.814371537686384e-13),np.float64(56.38761414347553),np.float64(3.552713678800501e-15)
50,np.float64(118.61573914019556),np.float64(-18.211657082460246),np.float64(1.0951239914902544e-12),np.float64(56.387614188053576),np.float64(3.552713678800501e-15)
51,np.float64(118.61573914019557),np.float64(-18.211657082460285),np.float64(9.823253321883385e-13),np.float64(56.38761423079187),np.float64(3.552713678800501e-15)
