edge_index,i,j,theta_deg,a_Re,b_Im,abs_z
0,0,1,0.0,0.22549798598838636,0.0,0.22549798598838636
1,0,2,44.99999999999999,0.15945115503629706,0.15945115503629703,0.22549798598838633
2,0,3,90.0,1.3807769337742602e-17,0.22549798598838636,0.22549798598838636
3,0,4,135.0,-0.15945115503629703,0.15945115503629706,0.22549798598838633
4,0,5,135.0,-0.15945115503629703,0.15945115503629706,0.22549798598838633
5,0,6,90.0,1.3807769337742602e-17,0.22549798598838636,0.22549798598838636
6,0,7,44.99999999999999,0.15945115503629706,0.15945115503629703,0.22549798598838633
7,0,8,0.0,0.22549798598838636,0.0,0.22549798598838636
8,1,2,0.0,0.22549798598838636,0.0,0.22549798598838636
9,1,3,44.99999999999999,0.15945115503629706,0.15945115503629703,0.22549798598838633
10,1,4,90.0,1.3807769337742602e-17,0.22549798598838636,0.22549798598838636
11,1,5,135.0,-0.15945115503629703,0.15945115503629706,0.22549798598838633
12,1,6,135.0,-0.15945115503629703,0.15945115503629706,0.22549798598838633
13,1,7,90.0,1.3807769337742602e-17,0.22549798598838636,0.22549798598838636
14,1,8,44.99999999999999,0.15945115503629706,0.15945115503629703,0.22549798598838633
15,2,3,0.0,0.22549798598838636,0.0,0.22549798598838636
16,2,4,44.99999999999999,0.15945115503629706,0.15945115503629703,0.22549798598838633
17,2,5,90.0,1.3807769337742602e-17,0.22549798598838636,0.22549798598838636
18,2,6,135.0,-0.15945115503629703,0.15945115503629706,0.22549798598838633
19,2,7,135.0,-0.15945115503629703,0.15945115503629706,0.22549798598838633
20,2,8,90.0,1.3807769337742602e-17,0.22549798598838636,0.22549798598838636
21,3,4,0.0,0.22549798598838636,0.0,0.22549798598838636
22,3,5,44.99999999999999,0.15945115503629706,0.15945115503629703,0.22549798598838633
23,3,6,90.0,1.3807769337742602e-17,0.22549798598838636,0.22549798598838636
24,3,7,135.0,-0.15945115503629703,0.15945115503629706,0.22549798598838633
25,3,8,135.0,-0.15945115503629703,0.15945115503629706,0.22549798598838633
26,4,5,0.0,0.22549798598838636,0.0,0.22549798598838636
27,4,6,44.99999999999999,0.15945115503629706,0.15945115503629703,0.22549798598838633
28,4,7,90.0,1.3807769337742602e-17,0.22549798598838636,0.22549798598838636
29,4,8,135.0,-0.15945115503629703,0.15945115503629706,0.22549798598838633
30,5,6,0.0,0.22549798598838636,0.0,0.22549798598838636
31,5,7,44.99999999999999,0.15945115503629706,0.15945115503629703,0.22549798598838633
32,5,8,90.0,1.3807769337742602e-17,0.22549798598838636,0.22549798598838636
33,6,7,0.0,0.22549798598838636,0.0,0.22549798598838636
34,6,8,44.99999999999999,0.15945115503629706,0.15945115503629703,0.22549798598838633
35,7,8,0.0,0.22549798598838636,0.0,0.22549798598838636
