step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,6.244827844675612e-32,3.4113999194933206e-32,1.0000000000000002,4.3885418357208765e-17
25,1.3590935194346997e-28,7.424402462489853e-29,1.0000000000000002,1.4203862902858669e-15
50,3.58669763394361e-28,1.959327034149447e-28,0.9999999999999996,2.2311658212264096e-15
75,5.618757477406049e-28,3.0693926690738825e-28,1.0000000000000002,2.9107867332867163e-15
100,6.797160169699783e-28,3.7131258430874934e-28,1.0,3.427086222883557e-15
125,9.285475115301934e-28,5.072432715308055e-28,1.0000000000000002,3.8618336982172895e-15
150,1.2649657845746365e-27,6.9102051857828525e-28,1.0,4.356883784857693e-15
200,1.8157804585218486e-27,9.919173857291427e-28,0.9999999999999998,4.852846748601885e-15
300,3.0154796659696185e-27,1.64728433602758e-27,0.9999999999999996,5.736467519931306e-15
500,7.718175102954242e-27,4.216254247473525e-27,0.9999999999999996,7.295641910928054e-15
750,2.947153469562499e-26,1.609959370997227e-26,0.9999999999999998,1.0497549444181732e-14
1000,7.775523813198829e-26,4.2475824746681034e-26,1.0000000000000002,1.542492582697695e-14
1500,3.341709431625044e-25,1.8254958454515262e-25,0.9999999999999998,2.8301040195046344e-14
2000,1.0239726672400473e-24,5.593717491450641e-25,1.0,5.003744631726991e-14
3000,5.570681203104173e-24,3.043129751606397e-24,0.9999999999999998,1.0797036078286422e-13
4000,2.162853840515476e-23,1.1815152636595108e-23,0.9999999999999998,2.2267951969638248e-13
5000,6.43125169000974e-23,3.513238802290807e-23,1.0000000000000002,3.9502125462010067e-13
7500,2.8188317680870465e-22,1.5398602981376122e-22,0.9999999999999996,8.181893489068773e-13
10000,5.922653045816125e-22,3.2354035413349196e-22,1.0000000000000004,1.2010594257679918e-12
15000,2.3518262524169898e-21,1.284746367347606e-21,1.0000000000000004,2.4840082280413487e-12
20000,1.1994788934164333e-20,6.5524659801790124e-21,1.0000000000000002,5.7764800716969584e-12
25000,6.640018541031524e-20,3.627283134088594e-20,1.0,1.3953300868161119e-11
30000,3.0792602218610108e-19,1.6821261264861091e-19,1.0,3.053367012735563e-11
35000,1.296282853414577e-18,7.08128283398199e-19,0.9999999999999998,6.338230535839956e-11
40000,5.069506503476787e-18,2.7693500137909706e-18,1.0,1.2662218168572092e-10
