step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,3.0178506516940446e-31,1.2382422287581244e-31,1.0000000000000013,6.798699777552591e-17
25,7.869419743879496e-29,3.228870135513425e-29,1.0,8.455620788402834e-16
50,1.7821334152401134e-28,7.312200326389685e-29,0.9999999999999998,1.205255746628529e-15
75,3.4312472032686435e-28,1.407861314147691e-28,1.0000000000000007,1.862073632004302e-15
100,4.569622878544488e-28,1.8749436836898434e-28,1.0,2.281523049771116e-15
125,8.252537503079424e-28,3.386065650726235e-28,1.0000000000000002,2.9215453738554803e-15
150,1.3047278224199493e-27,5.353376535876921e-28,1.0000000000000002,3.327039947625432e-15
200,2.724920648154214e-27,1.1180512907971229e-27,1.0,3.99357920832203e-15
300,9.54049386881623e-27,3.914521875012157e-27,1.0000000000000004,6.04459875818343e-15
500,3.2217289492088204e-26,1.3218947174485686e-26,1.0,9.27158677431344e-15
750,6.312336125648762e-26,2.589989384831426e-26,1.0000000000000002,1.1624997688788e-14
1000,1.7108478643666074e-25,7.019711434197404e-26,0.9999999999999997,1.9231525695738246e-14
1500,1.1009390953891392e-24,4.517219162044339e-25,0.9999999999999999,4.326093326156115e-14
2000,4.394582208178884e-24,1.803123446438182e-24,1.0000000000000002,8.503447304324936e-14
3000,1.2312411408738146e-23,5.051856272473343e-24,0.9999999999999999,1.206358955461921e-13
4000,3.635516993162253e-23,1.491674434510522e-23,0.9999999999999998,1.966727915734735e-13
5000,1.319233418429024e-22,5.412893866603915e-23,0.9999999999999999,4.2922030495909205e-13
7500,1.269488126301656e-21,5.208785948409221e-22,0.9999999999999998,1.5136280001781019e-12
10000,7.280299414450447e-21,2.9871505297698106e-21,1.0000000000000004,3.835597396160734e-12
15000,1.4673303887511175e-19,6.020544621281163e-20,0.9999999999999998,1.798543602973451e-11
20000,1.231236089413824e-18,5.051835546018872e-19,1.0,5.295155510197508e-11
25000,7.080021557212079e-18,2.904975323321921e-18,0.9999999999999999,1.2870446287857733e-10
30000,3.487266520653737e-17,1.430846376170406e-17,0.9999999999999999,2.895444643233985e-10
35000,1.6134464966510392e-16,6.620067778602779e-17,1.0,6.310749269853818e-10
40000,7.262702015432367e-16,2.979930211367062e-16,1.0000000000000004,1.3558129779158977e-09
