step,H_total,H_parallel,H_perp,abs_ztz
41,1.0000000000000002,1.0000000000000002,6.314090926925784e-22,1.134401326872678e-15
42,1.0000000000000004,1.0000000000000004,7.496566080997104e-22,1.1920877420160628e-15
43,1.0000000000000004,1.0000000000000004,8.901056465512178e-22,1.2104388187695993e-15
44,1.0000000000000002,1.0000000000000002,1.0569366803516304e-21,1.1737268975894501e-15
45,1.0000000000000002,1.0000000000000002,1.2551058991856152e-21,1.2264226132994528e-15
46,1.0000000000000002,1.0000000000000002,1.490510203469733e-21,1.324756620176799e-15
47,1.0000000000000002,1.0000000000000002,1.77015075317676e-21,1.1858414885829525e-15
48,1.0000000000000004,1.0000000000000004,2.1023469214168503e-21,1.2405346969671385e-15
49,1.0000000000000002,1.0000000000000002,2.4969973550761302e-21,1.2673701651703558e-15
50,1.0000000000000004,1.0000000000000004,2.9658407585369104e-21,1.2051038057305585e-15
51,1.0000000000000002,1.0000000000000002,3.5228400837970516e-21,1.23849204825624e-15
52,1.0000000000000002,1.0000000000000002,4.1845825960453915e-21,1.2381211244055218e-15
53,1.0000000000000002,1.0000000000000002,4.970784266899381e-21,1.2820341083879609e-15
54,1.0000000000000002,1.0000000000000002,5.904855056912642e-21,1.3053159530162144e-15
55,1.0000000000000002,1.0000000000000002,7.014630883452731e-21,1.3293377670947677e-15
56,1.0000000000000002,1.0000000000000002,8.333183352570735e-21,1.2482858169284908e-15
57,1.0000000000000002,1.0000000000000002,9.899800761675942e-21,1.2008658046203162e-15
58,1.0000000000000002,1.0000000000000002,1.1761173201039145e-20,1.2181507530286728e-15
59,1.0000000000000004,1.0000000000000004,1.3972771747141258e-20,1.1647028129742948e-15
60,1.0000000000000004,1.0000000000000004,1.6600528102968603e-20,1.0863060697089717e-15
61,1.0000000000000004,1.0000000000000004,1.9722781326151347e-20,1.1193189072649737e-15
62,1.0000000000000004,1.0000000000000004,2.3432599038875408e-20,1.0937925087682088e-15
63,1.0000000000000004,1.0000000000000004,2.7840601865478524e-20,1.180415576436182e-15
64,1.0000000000000002,1.0000000000000002,3.307819457291917e-20,1.124697125764614e-15
65,1.0000000000000004,1.0000000000000004,3.930156863282439e-20,1.0622615959551681e-15
66,1.0000000000000004,1.0000000000000004,4.669629091992438e-20,1.0575529888822234e-15
67,1.0000000000000004,1.0000000000000004,5.548287906241728e-20,1.110938516933441e-15
68,1.0000000000000004,1.0000000000000004,6.592337254863382e-20,9.764429901339342e-16
69,1.0000000000000004,1.0000000000000004,7.832909470791114e-20,1.0491207325529452e-15
70,1.0000000000000004,1.0000000000000004,9.307006341948691e-20,1.1010549070284769e-15
71,1.0000000000000002,1.0000000000000002,1.1058592591735511e-19,1.151149624791313e-15
72,1.0000000000000004,1.0000000000000004,1.313990785105069e-19,1.1898738225418874e-15
73,1.0000000000000004,1.0000000000000004,1.5613030859216877e-19,1.0643092829599488e-15
74,1.0000000000000004,1.0000000000000004,1.8551725089843857e-19,1.1087840010573329e-15
75,1.0000000000000004,1.0000000000000004,2.2043645838231227e-19,1.1264367486756597e-15
76,1.0000000000000009,1.0000000000000009,2.619295787460903e-19,1.0282044192448237e-15
77,1.0000000000000009,1.0000000000000009,3.1123418834842833e-19,1.0557549537574164e-15
78,1.0000000000000004,1.0000000000000004,3.6982107125460034e-19,1.1091231343676726e-15
79,1.0000000000000009,1.0000000000000009,4.394378901394847e-19,1.067175234161592e-15
80,1.0000000000000009,1.0000000000000009,5.221612685870496e-19,1.1938607296553937e-15
81,1.0000000000000009,1.0000000000000009,6.204589284338933e-19,1.1566028131468634e-15
82,1.0000000000000009,1.0000000000000009,7.372631487890331e-19,1.2039392469785402e-15
83,1.0000000000000004,1.0000000000000004,8.760584387311824e-19,1.1170041417839212e-15
84,1.0000000000000004,1.0000000000000004,1.0409851326825906e-18,1.1390170096526123e-15
85,1.0000000000000009,1.0000000000000009,1.23696350279304e-18,1.1261302098862752e-15
86,1.0000000000000009,1.0000000000000009,1.4698398708774673e-18,1.1222072257684222e-15
87,1.0000000000000009,1.0000000000000009,1.746561517441359e-18,1.1308040756251013e-15
88,1.0000000000000004,1.0000000000000004,2.075383831370433e-18,1.1876456432272289e-15
89,1.0000000000000004,1.0000000000000004,2.466116504606852e-18,1.1451745304123068e-15
90,1.0000000000000009,1.0000000000000009,2.9304161691851823e-18,1.1709926657974242e-15
91,1.0000000000000004,1.0000000000000004,3.482134352998938e-18,1.0859578149453201e-15
92,1.0000000000000004,1.0000000000000004,4.137730861559478e-18,1.0753033311079316e-15
93,1.0000000000000009,1.0000000000000009,4.916764106862317e-18,1.1676559864444902e-15
94,1.0000000000000009,1.0000000000000009,5.8424756390937875e-18,1.1757590142969034e-15
95,1.0000000000000009,1.0000000000000009,6.942483075109504e-18,1.1576956497401209e-15
96,1.0000000000000009,1.0000000000000009,8.249603430304423e-18,1.2366555632905866e-15
97,1.0000000000000009,1.0000000000000009,9.802833438915318e-18,1.0864471671760951e-15
98,1.0000000000000009,1.0000000000000009,1.1648512019633156e-17,1.208474609040316e-15
99,1.0000000000000009,1.0000000000000009,1.3841703755793837e-17,1.202104528769772e-15
100,1.0000000000000009,1.0000000000000009,1.6447840662114237e-17,1.1611233574776472e-15
101,1.0000000000000009,1.0000000000000009,1.954467442628894e-17,1.2091366228571757e-15
102,1.0000000000000009,1.0000000000000009,2.3224597366047137e-17,1.2271242024214722e-15
103,1.0000000000000004,1.0000000000000004,2.759739736219207e-17,1.169629455054193e-15
104,1.0000000000000009,1.0000000000000009,3.2793534597423126e-17,1.22905714151656e-15
105,1.0000000000000004,1.0000000000000004,3.896803366882178e-17,1.2143880457935942e-15
106,1.0000000000000004,1.0000000000000004,4.630510711608838e-17,1.2181283616655073e-15
107,1.0000000000000009,1.0000000000000009,5.5023653827838194e-17,1.0909363685390385e-15
108,1.0000000000000004,1.0000000000000004,6.538378802948627e-17,1.1077933002266429e-15
109,1.0000000000000004,1.0000000000000004,7.769460094348147e-17,1.1439354480626677e-15
110,1.0000000000000004,1.0000000000000004,9.232338155915456e-17,1.2023227686201104e-15
111,1.0000000000000004,1.0000000000000004,1.0970657541385416e-16,1.263465494279182e-15
112,1.0000000000000004,1.0000000000000002,1.3036280425809328e-16,1.2241014979810705e-15
113,1.0000000000000004,1.0000000000000002,1.5490834336017944e-16,1.2763126566828966e-15
114,1.0000000000000004,1.0000000000000002,1.840755037173338e-16,1.2384392195470946e-15
115,1.0000000000000004,1.0000000000000002,2.1873448165708836e-16,1.2369392537367117e-15
116,1.0000000000000004,1.0000000000000002,2.5991932087294886e-16,1.2157031012885604e-15
117,1.0000000000000004,1.0000000000000002,3.088587655433893e-16,1.2727437550204605e-15
118,1.0000000000000004,1.0,3.670129175156843e-16,1.1758803562583136e-15
119,1.0000000000000004,1.0,4.3611679781962086e-16,1.3017063453346276e-15
120,1.0000000000000004,1.0,5.182321130301492e-16,1.1513862392332008e-15
121,1.0000000000000004,0.9999999999999998,6.158087668627552e-16,1.2882294395587541e-15
122,1.0000000000000004,0.9999999999999996,7.317579475534702e-16,1.2935541500717364e-15
123,1.0000000000000002,0.9999999999999992,8.69538992396594e-16,1.2364389843752882e-15
124,1.0000000000000004,0.9999999999999994,1.0332625885974931e-15,1.3327605053746246e-15
125,1.0000000000000004,0.9999999999999992,1.2278134233846433e-15,1.2685400148255173e-15
126,1.0000000000000004,0.999999999999999,1.4589959082659013e-15,1.2813691307931785e-15
127,1.0000000000000004,0.9999999999999988,1.733707365739369e-15,1.364751433427464e-15
128,1.0000000000000004,0.9999999999999984,2.0601438002949347e-15,1.3152615314238639e-15
129,1.0000000000000004,0.999999999999998,2.448044438127081e-15,1.1705372823294632e-15
130,1.0000000000000004,0.9999999999999976,2.9089822775035493e-15,1.3217046195305504e-15
131,1.0000000000000004,0.999999999999997,3.4567094060401433e-15,1.191102336481463e-15
132,1.0000000000000002,0.999999999999996,4.107567244605441e-15,1.2562313046916992e-15
133,1.0000000000000004,0.9999999999999956,4.880974136913341e-15,1.3324190380390029e-15
134,1.0000000000000004,0.9999999999999948,5.800004673589155e-15,1.3453705011795442e-15
135,1.0000000000000004,0.9999999999999936,6.892078130046128e-15,1.3088805513849398e-15
136,1.0000000000000002,0.999999999999992,8.189776522670899e-15,1.2810635944883745e-15
137,1.0000000000000004,0.9999999999999908,9.731816691048875e-15,1.1717167484905344e-15
138,1.0000000000000004,0.9999999999999888,1.1564205430858271e-14,1.1257437031450428e-15
139,1.0000000000000004,0.9999999999999868,1.3741612071552354e-14,1.2645974071602437e-15
140,1.0000000000000004,0.999999999999984,1.6328999586780548e-14,1.1510609340338426e-15
141,1.0000000000000004,0.999999999999981,1.9403562705111314e-14,1.160713040689486e-15
142,1.0000000000000004,0.9999999999999774,2.3057031111721526e-14,1.0112690269660586e-15
143,1.0000000000000004,0.999999999999973,2.7398406092745675e-14,1.1965831489090082e-15
144,1.0000000000000004,0.999999999999968,3.255721268334257e-14,1.2074963774605994e-15
145,1.0000000000000004,0.9999999999999618,3.8687363992057974e-14,1.162840355942602e-15
146,1.0000000000000009,0.9999999999999548,4.597175327482771e-14,1.1106678857097915e-15
147,1.0000000000000004,0.9999999999999458,5.46277104548916e-14,1.1633317925187745e-15
148,1.0000000000000004,0.9999999999999356,6.491348628616765e-14,1.1741324613911305e-15
149,1.0000000000000004,0.9999999999999232,7.713595720572763e-14,1.1811809891231022e-15
150,1.0000000000000009,0.999999999999909,9.165978102464249e-14,1.142028250272672e-15
151,1.0000000000000009,0.9999999999998918,1.089182764577518e-13,1.2537654199808669e-15
152,1.0000000000000009,0.9999999999998714,1.2942635133157426e-13,1.191809007654337e-15
153,1.0000000000000009,0.9999999999998468,1.537958647475674e-13,1.2391598570856305e-15
154,1.0000000000000009,0.999999999999818,1.8275388195593246e-13,1.3068428920161952e-15
155,1.0000000000000009,0.9999999999997836,2.171643664645037e-13,1.259376072579484e-15
156,1.0000000000000009,0.9999999999997428,2.580539562714798e-13,1.265757154680291e-15
157,1.0000000000000009,0.9999999999996942,3.066425938290665e-13,1.16938873870004e-15
158,1.0000000000000009,0.9999999999996364,3.643799229174297e-13,1.2077434919222213e-15
159,1.0000000000000009,0.999999999999568,4.329885389579579e-13,1.3598592141743765e-15
160,1.0000000000000009,0.9999999999994862,5.145153825502428e-13,1.4615340167779357e-15
161,1.0000000000000009,0.9999999999993892,6.113928102916239e-13,1.4363725816711344e-15
162,1.0000000000000009,0.9999999999992744,7.265111639625111e-13,1.3973495711016277e-15
163,1.0000000000000009,0.9999999999991376,8.633050040530879e-13,1.410727528462337e-15
164,1.0000000000000009,0.9999999999989748,1.0258555803218376e-12,1.244102327407617e-15
165,1.0000000000000009,0.999999999998782,1.219012595533609e-12,1.367887533349466e-15
166,1.0000000000000009,0.9999999999985522,1.4485388970896284e-12,1.2970401773532226e-15
167,1.0000000000000009,0.9999999999982794,1.721282411341955e-12,1.4477864275776405e-15
168,1.0000000000000009,0.9999999999979552,2.0453804521280124e-12,1.4436938057353752e-15
169,1.0000000000000009,0.9999999999975702,2.4305024974958517e-12,1.443929698112966e-15
170,1.0000000000000009,0.9999999999971124,2.888138679546256e-12,1.4906299086183473e-15
171,1.0000000000000009,0.9999999999965687,3.4319425926026755e-12,1.4806132505472425e-15
172,1.0000000000000009,0.9999999999959224,4.0781386484480786e-12,1.4920755554202648e-15
173,1.0000000000000009,0.9999999999951548,4.846006133469621e-12,1.3986391252997645e-15
174,1.0000000000000009,0.9999999999942422,5.758454405654405e-12,1.42846322701641e-15
175,1.0000000000000009,0.999999999993158,6.842706397314869e-12,1.3064648865813153e-15
176,1.0000000000000004,0.9999999999918692,8.131110811483563e-12,1.3398301055392806e-15
177,1.0000000000000009,0.9999999999903384,9.662107248132774e-12,1.292832758741463e-15
178,1.0000000000000004,0.9999999999885192,1.1481373049044475e-11,1.3380914149752702e-15
179,1.0000000000000009,0.9999999999863576,1.3643186087086248e-11,1.2368378871549108e-15
180,1.0000000000000004,0.9999999999837884,1.6212044143881174e-11,1.342801680020924e-15
181,1.0000000000000004,0.999999999980736,1.9264589207995133e-11,1.350781955631473e-15
182,1.0000000000000009,0.9999999999771088,2.2891894089838043e-11,1.2855785058736717e-15
183,1.0000000000000009,0.9999999999727984,2.7202179584157435e-11,1.3110760246510069e-15
184,1.0000000000000009,0.9999999999676766,3.232404324020965e-11,1.3179266641494424e-15
185,1.0000000000000009,0.9999999999615904,3.8410296077072666e-11,1.3060104134940965e-15
186,1.0000000000000004,0.999999999954358,4.5642521705774175e-11,1.4114199617228957e-15
187,1.0000000000000004,0.999999999945764,5.423649388364724e-11,1.2233273276626905e-15
188,1.0000000000000004,0.9999999999355518,6.444861413583576e-11,1.2072555581057602e-15
189,1.0000000000000004,0.9999999999234168,7.658356150323575e-11,1.158787639221183e-15
190,1.0000000000000004,0.999999999908997,9.10033826556574e-11,1.1994051160767e-15
191,1.0000000000000004,0.9999999998918622,1.0813829356953983e-10,1.1102366553607677e-15
192,1.0000000000000004,0.9999999998715008,1.284995150403883e-10,1.0302495718806385e-15
193,1.0000000000000004,0.999999999847306,1.5269452497541489e-10,1.0990829742253541e-15
194,1.0000000000000004,0.9999999998185553,1.8144518252532532e-10,1.1203546252569504e-15
195,1.0000000000000004,0.9999999997843912,2.1560926478020966e-10,1.0710208776681974e-15
196,1.0000000000000004,0.9999999997437944,2.5620605858586853e-10,1.158204886192401e-15
197,1.0000000000000004,0.9999999996955536,3.0444677100930304e-10,1.1159616175262225e-15
198,1.0000000000000004,0.9999999996382298,3.617706657559469e-10,9.694819374362626e-16
199,1.0000000000000004,0.9999999995701124,4.298880036587216e-10,1.1792301724655213e-15
200,1.0000000000000004,0.9999999994891694,5.108310683823027e-10,1.1424111265757254e-15
201,1.0000000000000004,0.9999999993929856,6.07014799693194e-10,1.137763788877255e-15
202,1.0000000000000004,0.9999999992786917,7.21308843282803e-10,1.0665415787057777e-15
203,1.0000000000000004,0.9999999991428772,8.571231667695678e-10,1.059756229804571e-15
204,1.0000000000000004,0.9999999989814906,1.0185097962152874e-09,1.0474477440991034e-15
205,1.0000000000000002,0.9999999987897163,1.2102837084996983e-09,9.488860866672875e-16
206,1.0000000000000004,0.999999998561834,1.438166486329907e-09,9.680895815953292e-16
207,1.0000000000000004,0.9999999982910436,1.7089570219002463e-09,9.193999139241534e-16
208,1.0000000000000004,0.999999997969266,2.030734362090692e-09,1.0169647172482372e-15
209,1.0000000000000004,0.9999999975869016,2.413098747153299e-09,1.0408002895785704e-15
210,1.0000000000000004,0.9999999971325424,2.86745803420901e-09,1.038099589599562e-15
211,1.0000000000000004,0.9999999965926324,3.40736805110995e-09,8.560193876854506e-16
212,1.0000000000000004,0.9999999959510634,4.048937034992189e-09,9.155023228048892e-16
213,1.0000000000000004,0.9999999951886942,4.811306222102115e-09,9.16515310360188e-16
214,1.0000000000000009,0.9999999942827796,5.717220927128075e-09,1.0126620612908646e-15
215,1.0000000000000004,0.9999999932062912,6.793709150368782e-09,9.55288254503563e-16
216,1.0000000000000004,0.9999999919271124,8.072887958786981e-09,8.565576437914777e-16
217,1.0000000000000004,0.9999999904070788,9.592921699486905e-09,9.11934403839989e-16
218,1.0000000000000004,0.9999999886008398,1.1399160633699282e-08,9.688924531849664e-16
219,1.0000000000000004,0.9999999864545064,1.3545493962561314e-08,1.1306218985361697e-15
220,1.0000000000000004,0.9999999839040428,1.609595761191988e-08,1.1173774668641025e-15
221,1.0000000000000009,0.999999980873356,1.9126644744378972e-08,1.0495143134869774e-15
222,1.0000000000000004,0.9999999772720244,2.272797599856453e-08,1.1478961780615136e-15
223,1.0000000000000004,0.9999999729926032,2.7007397187661962e-08,1.0901891447680349e-15
224,1.0000000000000009,0.9999999679074156,3.2092584942791214e-08,1.052235090566749e-15
225,1.0000000000000009,0.9999999618647448,3.813525594073002e-08,1.0396503087392405e-15
226,1.0000000000000004,0.9999999546843072,4.5315693363268256e-08,1.0966689584108097e-15
227,1.0000000000000004,0.9999999461518748,5.38481256336871e-08,1.0415689300657181e-15
228,1.0000000000000004,0.9999999360128824,6.398711790274097e-08,1.0389117940209248e-15
229,1.0000000000000004,0.9999999239648336,7.603516697085058e-08,1.0724050570148065e-15
230,1.0000000000000004,0.9999999096482742,9.03517262368434e-08,1.075601546351342e-15
231,1.0000000000000009,0.9999998926360708,1.0736392992606137e-07,1.0223313682968305e-15
232,1.0000000000000004,0.999999872420664,1.2757933654577854e-07,1.0620595231816263e-15
233,1.0000000000000004,0.9999998483989286,1.5160107175665226e-07,1.0668512999417301e-15
234,1.0000000000000009,0.9999998198541782,1.801458224286336e-07,9.678856046453562e-16
235,1.0000000000000004,0.9999997859347818,2.140652187082445e-07,8.7685588585696195e-16
236,1.0000000000000004,0.9999997456287584,2.5437124199411114e-07,8.751480176300659e-16
237,1.0000000000000009,0.999999697733584,3.022664168149924e-07,9.278090336928689e-16
238,1.0000000000000004,0.9999996408203132,3.591796873103537e-07,9.24189170203991e-16
239,1.0000000000000009,0.999999573190952,4.268090485830717e-07,9.841510699630884e-16
240,1.0000000000000004,0.9999994928277958,5.071722046815071e-07,8.439629587538762e-16
241,1.0000000000000004,0.999999397333236,6.02666764379809e-07,6.568685749727476e-16
242,1.0000000000000004,0.99999928385823,7.161417703998974e-07,6.4674736045054695e-16
243,1.0000000000000004,0.9999991490173048,8.509826957264344e-07,8.507631047531947e-16
244,1.0000000000000004,0.999998988787558,1.011212442282782e-06,7.961969910784486e-16
245,1.0000000000000004,0.999998798388646,1.2016113544196582e-06,7.950945080484375e-16
246,1.0000000000000004,0.9999985721401738,1.4278598266259352e-06,6.820159358315291e-16
247,1.0000000000000009,0.9999983032922422,1.6967077584784993e-06,7.458222588643837e-16
248,1.0000000000000004,0.9999979838240904,2.0161759101369444e-06,5.819934838145127e-16
249,1.0000000000000009,0.9999976042048382,2.3957951624624525e-06,4.603949005062303e-16
250,1.0000000000000009,0.9999971531091854,2.846890815335144e-06,4.720561252542609e-16
251,1.0000000000000009,0.9999966170796012,3.3829203994987845e-06,6.824626623838464e-16
252,1.0000000000000009,0.99999598012493,4.019875071071093e-06,5.772824877301307e-16
253,1.0000000000000009,0.99999522324345,4.776756550939386e-06,5.94575885024557e-16
254,1.0000000000000009,0.999994323856181,5.676143819621327e-06,4.866388785745254e-16
255,1.0000000000000009,0.9999932551335524,6.744866448236107e-06,4.889847652871137e-16
256,1.0000000000000004,0.9999919851953836,8.01480461671157e-06,6.008163604483601e-16
257,1.0000000000000009,0.9999904761603664,9.523839634533575e-06,5.913087141928593e-16
258,1.0000000000000004,0.9999886830167528,1.13169832476435e-05,5.756378853877835e-16
259,1.0000000000000009,0.9999865522806828,1.3447719318209613e-05,5.730226519312942e-16
260,1.0000000000000009,0.9999840204022444,1.597959775639578e-05,5.726068191796407e-16
261,1.0000000000000004,0.999981011871953,1.898812804746315e-05,5.707295405553905e-16
262,1.0000000000000009,0.9999774369714318,2.2563028568791803e-05,4.564218925987386e-16
263,1.0000000000000004,0.9999731891016173,2.681089838334993e-05,7.815186261152776e-16
264,1.0000000000000004,0.9999681416093734,3.1858390627025334e-05,7.811832720651147e-16
265,1.0000000000000004,0.9999621440186732,3.7855981327088264e-05,5.601748214703279e-16
266,1.0000000000000004,0.9999550175550928,4.498244490767221e-05,5.597083985508373e-16
267,1.0000000000000009,0.9999465498317668,5.345016823373768e-05,6.749990635768163e-16
268,1.0000000000000004,0.9999364885406268,6.351145937352013e-05,5.556644235928678e-16
269,1.0000000000000009,0.9999245339640364,7.54660359643104e-05,7.263831142179488e-16
270,1.0000000000000009,0.9999103300881128,8.966991188773833e-05,7.244457264984381e-16
271,1.0000000000000009,0.9998934540592568,0.0001065459407437,7.3325139466523295e-16
272,1.0000000000000009,0.9998734036786874,0.0001265963213132,4.59348078398422e-16
273,1.0000000000000004,0.9998495825751142,0.0001504174248861,5.628491961295638e-16
274,1.0000000000000009,0.9998212826318216,0.0001787173681792,4.566889557450594e-16
275,1.0000000000000009,0.9997876631701652,0.0002123368298355,5.649917792045887e-16
276,1.0000000000000009,0.9997477263054996,0.0002522736945012,4.548575054615298e-16
277,1.0000000000000009,0.9997002877924952,0.0002997122075054,4.524565942486468e-16
278,1.0000000000000009,0.9996439425635988,0.0003560574364019,4.49771139485344e-16
279,1.0000000000000009,0.9995770240360456,0.000422975963955,4.517780357851395e-16
280,1.0000000000000004,0.9994975561191112,0.0005024438808891,5.567974106461437e-16
281,1.0000000000000004,0.9994031966946888,0.0005968033053115,3.3686266892135343e-16
282,1.0000000000000004,0.999291171172924,0.0007088288270764,3.3463965098394287e-16
283,1.0000000000000004,0.9991581945448104,0.0008418054551901,3.36873426035433e-16
284,1.0000000000000009,0.9990003801730516,0.0009996198269492,3.3409552131535556e-16
285,1.0000000000000009,0.9988131333937624,0.0011868666062382,4.447336514031281e-16
286,1.0000000000000009,0.9985910278644088,0.0014089721355917,4.441410215426211e-16
287,1.0000000000000009,0.998327662517406,0.0016723374825947,3.33081800520283e-16
288,1.0000000000000009,0.9980154970074676,0.0019845029925334,3.333001868177029e-16
289,1.0000000000000004,0.9976456637362796,0.0023543362637207,3.4508380613678163e-16
290,1.0000000000000009,0.9972077549875232,0.0027922450124773,2.4567081975916684e-16
291,1.0000000000000009,0.9966895845282794,0.0033104154717215,3.5894229393388373e-16
292,1.0000000000000009,0.9960769243899664,0.003923075610034,2.616923350466756e-16
293,1.0000000000000009,0.995353219642849,0.0046467803571519,2.5440722534363134e-16
294,1.0000000000000009,0.9944992870882629,0.0055007129117379,2.4740932036331037e-16
295,1.0000000000000009,0.9934930082334276,0.0065069917665732,3.539640362169437e-16
296,1.0000000000000009,0.99230903305019,0.007690966949811,3.472059509878137e-16
297,1.0000000000000009,0.9909185192246548,0.0090814807753458,4.578312744108112e-16
298,1.0000000000000009,0.9892889421848994,0.0107110578151014,3.3310291259101887e-16
299,1.0000000000000009,0.9873840242481972,0.0126159757518036,3.3542699365166435e-16
300,1.0000000000000009,0.985163846421368,0.0148361535786329,3.3494167596407827e-16
301,1.0000000000000009,0.982585222600992,0.0174147773990089,3.365346170480139e-16
302,1.0000000000000009,0.9796024307876467,0.020397569212354,3.3664131784291896e-16
303,1.0000000000000009,0.9761684052880594,0.0238315947119413,4.461224966010997e-16
304,1.0000000000000009,0.9722364913090924,0.0277635086909086,3.364799415326547e-16
305,1.0000000000000009,0.9677628401224246,0.0322371598775763,3.357526124405167e-16
306,1.0000000000000009,0.9627094690270174,0.0372905309729834,3.3306696022490396e-16
307,1.0000000000000009,0.9570479169500328,0.0429520830499682,4.441849217976845e-16
308,1.0000000000000009,0.9507632914122136,0.0492367085877872,3.424267901277616e-16
309,1.0000000000000009,0.9438583369044864,0.0561416630955146,2.2986145577843703e-16
310,1.0000000000000009,0.9363569897592428,0.0636430102407581,3.41753776064757e-16
311,1.0000000000000009,0.9283067729783102,0.0716932270216906,3.4259142082484963e-16
312,1.0000000000000009,0.9197793896239282,0.0802206103760726,3.414978362493483e-16
313,1.0000000000000009,0.910869044265494,0.0891309557345066,2.4481096868716585e-16
314,1.0000000000000009,0.9016883602275378,0.0983116397724628,4.603224191756016e-16
315,1.0000000000000009,0.8923621987800262,0.1076378012199744,2.5447383364400157e-16
316,1.0000000000000009,0.8830201002372007,0.1169798997628002,3.4918097391926175e-16
317,1.0000000000000009,0.8737883228572516,0.126211677142749,2.5188226738477404e-16
318,1.0000000000000009,0.8647824741164738,0.1352175258835269,2.546056354857194e-16
319,1.0000000000000009,0.8561015220626289,0.1438984779373717,2.447445522652143e-16
320,1.0000000000000004,0.847823632606576,0.1521763673934244,3.6553990319174063e-16
321,1.0000000000000009,0.8400039211892547,0.1599960788107459,2.744801589056429e-16
322,1.0000000000000004,0.8326739291311285,0.1673260708688719,1.9180797097336882e-16
323,1.0000000000000004,0.8258424786084708,0.1741575213915295,1.7084334311933166e-16
324,1.0000000000000004,0.819497518770636,0.1805024812293644,1.5841473072233472e-16
325,1.0000000000000004,0.8136086137674639,0.1863913862325366,1.7587856160910706e-16
326,1.0000000000000009,0.8081297999886348,0.1918702000113659,2.37836421052063e-16
327,1.0000000000000009,0.803002621285926,0.1969973787140746,2.6038000437305625e-16
328,1.0000000000000009,0.7981592171001817,0.201840782899819,2.7466036411123247e-16
