t,H,Q2_re,Q2_im,generator_norm,antisym_residual
0,np.float64(1510.4644159601512),np.float64(-71.5384505740479),np.float64(224.32853341213547),np.float64(74.28156043094974),np.float64(4.440892098500626e-16)
1,np.float64(1510.4644159601467),np.float64(-71.53845057404797),np.float64(224.32853341213627),np.float64(74.55328497164966),np.float64(8.881784197001252e-16)
2,np.float64(1510.4644159601494),np.float64(-71.53845057405043),np.float64(224.32853341213334),np.float64(80.97379865839586),np.float64(8.881784197001252e-16)
3,np.float64(1510.4644159601496),np.float64(-71.53845057405447),np.float64(224.32853341213237),np.float64(90.74035145220047),np.float64(8.881784197001252e-16)
4,np.float64(1510.4644159601526),np.float64(-71.53845057405015),np.float64(224.32853341213197),np.float64(113.23932464140516),np.float64(1.7763568394002505e-15)
5,np.float64(1510.464415960152),np.float64(-71.538450574051),np.float64(224.32853341213212),np.float64(150.3821722470935),np.float64(3.552713678800501e-15)
6,np.float64(1510.4644159601557),np.float64(-71.53845057405368),np.float64(224.32853341213732),np.float64(196.89347130259318),np.float64(3.552713678800501e-15)
7,np.float64(1510.464415960152),np.float64(-71.53845057405746),np.float64(224.32853341213473),np.float64(296.4284563380696),np.float64(1.4210854715202004e-14)
8,np.float64(1510.4644159601535),np.float64(-71.53845057405732),np.float64(224.32853341213217),np.float64(402.09109332406626),np.float64(1.4210854715202004e-14)
9,np.float64(1510.464415960144),np.float64(-71.53845057404953),np.float64(224.3285334121354),np.float64(485.62374631220257),np.float64(2.842170943040401e-14)
10,np.float64(1510.4644159601517),np.float64(-71.53845057405817),np.float64(224.32853341213203),np.float64(540.303244431161),np.float64(2.842170943040401e-14)
11,np.float64(1510.464415960154),np.float64(-71.53845057405897),np.float64(224.32853341213382),np.float64(629.8661848474316),np.float64(7.105427357601002e-15)
12,np.float64(1510.4644159601519),np.float64(-71.53845057405888),np.float64(224.32853341213308),np.float64(658.7832037415662),np.float64(7.105427357601002e-15)
13,np.float64(1510.4644159601603),np.float64(-71.53845057405843),np.float64(224.32853341213453),np.float64(676.1963062445371),np.float64(5.684341886080802e-14)
14,np.float64(1510.4644159601603),np.float64(-71.53845057405915),np.float64(224.3285334121339),np.float64(684.933427929991),np.float64(1.4210854715202004e-14)
15,np.float64(1510.4644159601621),np.float64(-71.53845057405908),np.float64(224.32853341213243),np.float64(692.0977643576399),np.float64(5.684341886080802e-14)
16,np.float64(1510.4644159601644),np.float64(-71.53845057405724),np.float64(224.32853341213098),np.float64(695.8118042560347),np.float64(5.684341886080802e-14)
17,np.float64(1510.4644159601737),np.float64(-71.53845057405229),np.float64(224.32853341213482),np.float64(697.3783922376214),np.float64(1.4210854715202004e-14)
18,np.float64(1510.464415960172),np.float64(-71.5384505740569),np.float64(224.32853341213337),np.float64(698.0735332488957),np.float64(1.4210854715202004e-14)
19,np.float64(1510.4644159601708),np.float64(-71.53845057404715),np.float64(224.32853341213823),np.float64(698.4739387992548),np.float64(1.4210854715202004e-14)
20,np.float64(1510.4644159601708),np.float64(-71.53845057404567),np.float64(224.3285334121365),np.float64(698.8088908856104),np.float64(5.684341886080802e-14)
21,np.float64(1510.464415960169),np.float64(-71.53845057404664),np.float64(224.3285334121354),np.float64(699.1859338594419),np.float64(5.684341886080802e-14)
22,np.float64(1510.4644159601662),np.float64(-71.53845057404644),np.float64(224.3285334121331),np.float64(699.4279566036984),np.float64(1.4210854715202004e-14)
23,np.float64(1510.4644159601694),np.float64(-71.53845057404453),np.float64(224.3285334121351),np.float64(699.5926976341739),np.float64(5.684341886080802e-14)
24,np.float64(1510.464415960178),np.float64(-71.53845057404749),np.float64(224.32853341213587),np.float64(699.7611769233743),np.float64(1.4210854715202004e-14)
25,np.float64(1510.4644159601794),np.float64(-71.53845057404203),np.float64(224.328533412137),np.float64(699.8770167348268),np.float64(5.684341886080802e-14)
26,np.float64(1510.4644159601803),np.float64(-71.53845057404095),np.float64(224.32853341214013),np.float64(699.9421735137155),np.float64(1.4210854715202004e-14)
27,np.float64(1510.4644159601817),np.float64(-71.5384505740457),np.float64(224.32853341214064),np.float64(700.0115793993081),np.float64(5.684341886080802e-14)
28,np.float64(1510.4644159601821),np.float64(-71.53845057403817),np.float64(224.32853341214454),np.float64(700.0755956729495),np.float64(5.684341886080802e-14)
29,np.float64(1510.4644159601912),np.float64(-71.53845057403205),np.float64(224.32853341214638),np.float64(700.1257057522491),np.float64(1.4210854715202004e-14)
30,np.float64(1510.4644159601908),np.float64(-71.53845057404072),np.float64(224.32853341214346),np.float64(700.1747062602989),np.float64(5.684341886080802e-14)
31,np.float64(1510.4644159601921),np.float64(-71.53845057403964),np.float64(224.32853341214184),np.float64(700.2117222377158),np.float64(1.4210854715202004e-14)
32,np.float64(1510.4644159601967),np.float64(-71.53845057404237),np.float64(224.32853341214062),np.float64(700.2494519998941),np.float64(5.684341886080802e-14)
33,np.float64(1510.4644159601917),np.float64(-71.53845057404331),np.float64(224.32853341213786),np.float64(700.2935355739762),np.float64(5.684341886080802e-14)
34,np.float64(1510.4644159601942),np.float64(-71.53845057405675),np.float64(224.32853341213428),np.float64(700.3152052672735),np.float64(5.684341886080802e-14)
