step,edge_index,theta,relative_theta_over_pi_mod_pi,amplitude,a,b,a2,b2,ab,r2,a2_norm,b2_norm,ab_norm,z2_re,z2_im,z2_phase_over_pi,relation_class,constraint1,constraint2
0,0,-1.160556684693153,0.0,0.2931977358124236,0.11693578830392055,-0.26886973369881634,0.013673978586259324,0.07229093369927242,-0.03144049426113628,0.08596491228553174,0.15906464885163052,0.8409353511483695,-0.36573636179266883,-0.0586169551130131,-0.06288098852227256,-0.7388333324290299,a2<b2;ab<0,0.0,-5.551115123125783e-17
0,1,0.3193645211483439,0.4710735505923851,0.2931977357780341,0.2783722294456659,0.0920533222584358,0.07749109812655047,0.008473814138815431,0.025625088544961115,0.0859649122653659,0.9014270600002763,0.09857293999972377,0.29808776475986837,0.06901728398773505,0.05125017708992223,0.2033137687557403,a2>b2;ab>0,0.0,-1.3877787807814457e-17
0,2,1.8901608478419976,-0.028926449439841406,0.2931977357966472,-0.09205332223609639,0.2783722294726576,0.008473814134702598,0.07749109814157794,-0.02562508854122712,0.08596491227628053,0.09857293993936518,0.9014270600606349,-0.29808776467858505,-0.06901728400687535,-0.05125017708245424,-0.7966862313087131,a2<b2;ab<0,0.0,1.3877787807814457e-17
0,3,-2.731353011763043,0.4999999999124669,0.293197735750746,-0.26886973367441297,-0.11693578820538436,0.07229093368614976,0.013673978563214508,0.031440494231789254,0.08596491224936427,0.8409353513495196,0.15906464865048042,0.365736361605159,0.05861695512293526,0.06288098846357851,0.2611666673959039,a2>b2;ab>0,0.0,0.0
0,4,-2.7313530110926587,-0.4999999998741432,0.29319773583318426,-0.26886973367161904,-0.11693578841850914,0.07229093368464735,0.013673978613058337,0.031440494288765344,0.0859649122977057,0.8409353508591518,0.1590646491408481,0.3657363620622743,0.05861695507158902,0.06288098857753069,0.26116666782268366,a2>b2;ab>0,0.0,0.0
0,5,0.3193645206569765,0.471073550435978,0.2931977358456159,0.27837222955506247,0.09205332214287096,0.07749109818745639,0.008473814117539176,0.02562508852286139,0.08596491230499556,0.9014270602932175,0.09857293970678255,0.29808776436537204,0.06901728406991722,0.05125017704572278,0.20331376844292612,a2>b2;ab>0,0.0,0.0
0,6,1.890160848030841,-0.028926449379730903,0.2931977358010104,-0.09205332229003503,0.2783722294594165,0.00847381414463306,0.07749109813420602,-0.02562508855502325,0.08596491227883908,0.09857294005194901,0.901427059948051,-0.2980877648301988,-0.06901728398957295,-0.0512501771100465,-0.7966862311884915,a2<b2;ab<0,0.0,1.3877787807814457e-17
0,7,-1.25143180557395,-0.028926449384504702,0.2931977357926932,0.09205332228324879,-0.27837222945290047,0.00847381414338367,0.07749109813057826,-0.025625088552534328,0.08596491227396194,0.09857294004300772,0.9014270599569922,-0.29808776481815774,-0.06901728398719459,-0.051250177105068656,-0.7966862311980394,a2<b2;ab<0,0.0,0.0
0,8,-1.160556684516643,5.6184851843017634e-11,0.2931977358201544,0.11693578835446201,-0.26886973368526534,0.013673978598079534,0.07229093369198551,-0.03144049427314075,0.08596491229006505,0.15906464898074274,0.8409353510192573,-0.36573636191302583,-0.05861695509390598,-0.0628809885462815,-0.7388333323166603,a2<b2;ab<0,0.0,-2.7755575615628914e-17
0,9,-2.8222281318059665,0.47107355079466556,0.2931977358115609,-0.27837222941899914,-0.09205332244586273,0.07749109811170389,0.008473814173321974,0.025625088594680802,0.08596491228502587,0.9014270596214169,0.09857294037858302,0.2980877652700683,0.06901728393838191,0.051250177189361604,0.20331376916030122,a2>b2;ab>0,-1.1102230246251565e-16,1.3877787807814457e-17
1,0,-1.1455529770888648,0.0,0.29319773581282427,0.12095651828909046,-0.267085066915295,0.014630479316619075,0.0713344329691476,-0.03230567978108283,0.08596491228576668,0.17019128999962305,0.8298087100003769,-0.3758007647782096,-0.056703953652528526,-0.06461135956216565,-0.7292816755093183,a2<b2;ab<0,0.0,0.0
1,1,0.3343682287532923,0.4710735505925953,0.2931977357779724,0.27695980836082196,0.0962194201711198,0.07670673544726322,0.009258176818066496,0.026648912171182745,0.08596491226532972,0.892302841076703,0.10769715892329698,0.3099975498018445,0.06744855862919673,0.05329782434236549,0.21286542567587233,a2>b2;ab>0,0.0,-2.7755575615628914e-17
