step,H_total,abs_ZtZ,phase_pair_max_rat_err_q_le_256,phase_pair_median_rat_err_q_le_256,phase_pair_frac_err_lt_1e10,phase_pair_smallest_global_q_tol_1e10
1014,0.8596491228070153,1.514069145309749e-14,8.299366344721726e-07,8.292683304489401e-07,0.17777777777777778,
1015,0.8596491228070154,1.4663149098237863e-14,8.29936523782937e-07,8.292685330646421e-07,0.17777777777777778,
1016,0.8596491228070168,1.4533266552061874e-14,8.299364112618335e-07,8.292687370681229e-07,0.17777777777777778,
1017,0.8596491228070153,1.463739302549151e-14,8.299362976305069e-07,8.292689427924493e-07,0.17777777777777778,
1018,0.8596491228070178,1.480008849972112e-14,8.299361820007789e-07,8.292691503486438e-07,0.17777777777777778,
1019,0.8596491228070162,1.4939006093606863e-14,8.299360649832721e-07,8.29269359292617e-07,0.17777777777777778,
1020,0.8596491228070152,1.4934894742492073e-14,8.299359471886092e-07,8.292695694023244e-07,0.17777777777777778,
1021,0.8596491228070161,1.477983257123805e-14,8.299358278951452e-07,8.292697812328775e-07,0.17777777777777778,
1022,0.859649122807016,1.5538950897883772e-14,8.29935707047369e-07,8.292699946177429e-07,0.17777777777777778,
1023,0.8596491228070151,1.506395716058286e-14,8.29935584478747e-07,8.292702095569204e-07,0.17777777777777778,
1024,0.8596491228070133,1.4595812876042457e-14,8.299354605223463e-07,8.292704260504102e-07,0.17777777777777778,
1025,0.8596491228070151,1.5129691854699716e-14,8.299353352891892e-07,8.29270644375768e-07,0.17777777777777778,
1026,0.8596491228070156,1.523217119077752e-14,8.299352086127421e-07,8.292708639778823e-07,0.17777777777777778,
1027,0.8596491228070164,1.473377140684902e-14,8.299350808260719e-07,8.292710852453311e-07,0.17777777777777778,
1028,0.8596491228070168,1.4511135406933627e-14,8.299349510410003e-07,8.292713081226033e-07,0.17777777777777778,
1029,0.859649122807016,1.4854611684114235e-14,8.299348200346834e-07,8.2927153266521e-07,0.17777777777777778,
1030,0.859649122807016,1.500214744639303e-14,8.299346875850766e-07,8.292717585955955e-07,0.17777777777777778,
1031,0.8596491228070159,1.468015687863124e-14,8.299345531370683e-07,8.292719863023379e-07,0.17777777777777778,
1032,0.8596491228070153,1.4745894041469475e-14,8.299344173012813e-07,8.292722158964594e-07,0.17777777777777778,
1033,0.8596491228070153,1.4994666901097915e-14,8.29934279911182e-07,8.292724468783597e-07,0.17777777777777778,
1034,0.8596491228070142,1.4772964123145346e-14,8.299341413553485e-07,8.292726791370164e-07,0.17777777777777778,
1035,0.8596491228070136,1.4931950824924573e-14,8.299340013007139e-07,8.292729131165189e-07,0.17777777777777778,
1036,0.8596491228070143,1.494745637500129e-14,8.29933859636256e-07,8.292731487058447e-07,0.17777777777777778,
1037,0.8596491228070163,1.581071990697966e-14,8.299337164174858e-07,8.292733856274381e-07,0.17777777777777778,
1038,0.8596491228070176,1.5549890239709044e-14,8.299335722550261e-07,8.292736238257881e-07,0.17777777777777778,
1039,0.8596491228070167,1.452968214463915e-14,8.299334262051872e-07,8.29273863856006e-07,0.17777777777777778,
1040,0.859649122807016,1.437417679695777e-14,8.299332791006364e-07,8.292741049964469e-07,0.17777777777777778,
1041,0.8596491228070149,1.4007633917614878e-14,8.299331301087065e-07,8.292743482463116e-07,0.17777777777777778,
1042,0.8596491228070127,1.324660344209467e-14,8.299329798400201e-07,8.292745926063994e-07,0.15555555555555556,
1043,0.8596491228070147,1.3548901927460136e-14,8.299328275729323e-07,8.292748389648885e-07,0.15555555555555556,
1044,0.8596491228070144,1.3013644649331409e-14,8.299326738070434e-07,8.292750866556453e-07,0.15555555555555556,
1045,0.8596491228070139,1.2709267089088779e-14,8.299325191529761e-07,8.292753356231586e-07,0.15555555555555556,
1046,0.8596491228070132,1.2056043139523929e-14,8.29932362389485e-07,8.292755865335621e-07,0.15555555555555556,
1047,0.8596491228070113,1.2383521425994882e-14,8.29932204182704e-07,8.292758390537891e-07,0.15555555555555556,
1048,0.8596491228070122,1.175548064205774e-14,8.299320443105884e-07,8.292760930728171e-07,0.15555555555555556,
1049,0.8596491228070121,1.172292302097462e-14,8.299318830506941e-07,8.292763482020682e-07,0.15555555555555556,
1050,0.8596491228070133,1.1304011367907799e-14,8.299317201809764e-07,8.292766051631872e-07,0.15555555555555556,
1051,0.8596491228070132,1.0797799241544248e-14,8.299315553683684e-07,8.29276863845152e-07,0.15555555555555556,
1052,0.8596491228070142,1.137187052443104e-14,8.299313892790039e-07,8.292771239148955e-07,0.15555555555555556,
1053,0.859649122807013,1.0920713929409392e-14,8.299312216353272e-07,8.292773856499736e-07,0.15555555555555556,
1054,0.8596491228070129,1.0957647054717143e-14,8.299310518267156e-07,8.292776489393638e-07,0.15555555555555556,
1055,0.8596491228070124,1.1794286262733516e-14,8.299308810744144e-07,8.292779133389772e-07,0.15555555555555556,
1056,0.8596491228070118,1.061567993956882e-14,8.299307086012675e-07,8.292781796814808e-07,0.15555555555555556,
1057,0.859649122807011,1.0991480367436296e-14,8.299305344627861e-07,8.292784475227855e-07,0.15555555555555556,
1058,0.8596491228070106,1.1734803208515353e-14,8.29930358603459e-07,8.292787170849358e-07,0.15555555555555556,
1059,0.8596491228070093,1.2198168649857294e-14,8.299301810787973e-07,8.292789880903761e-07,0.15555555555555556,
1060,0.8596491228070102,1.1510827212183243e-14,8.299300023884015e-07,8.292792606501287e-07,0.15555555555555556,
1061,0.8596491228070092,1.1856606484811808e-14,8.299298214775597e-07,8.292795347086823e-07,0.15555555555555556,
1062,0.8596491228070079,1.218887794464507e-14,8.299296389568944e-07,8.292798103215482e-07,0.15555555555555556,
1063,0.8596491228070064,1.2620650346833574e-14,8.299294552149838e-07,8.292800871556594e-07,0.15555555555555556,
1064,0.8596491228070031,1.1703284453364244e-14,8.299292697522276e-07,8.292803657106163e-07,0.15555555555555556,
1065,0.8596491228070037,1.1742941555302412e-14,8.299290825686256e-07,8.292806459309077e-07,0.15555555555555556,
1066,0.8596491228070045,1.1369433415612203e-14,8.299288938862226e-07,8.292809278165336e-07,0.15555555555555556,
1067,0.8596491228070057,1.144729857408283e-14,8.299287033164404e-07,8.292812110344272e-07,0.15555555555555556,
1068,0.8596491228070067,1.165567793959754e-14,8.299285110813237e-07,8.29281495806633e-07,0.15555555555555556,
1069,0.8596491228070064,1.1184175753455669e-14,8.299283171253613e-07,8.292817822996845e-07,0.15555555555555556,
1070,0.8596491228070058,1.1192510926528435e-14,8.299281217816201e-07,8.292820699584702e-07,0.15555555555555556,
1071,0.8596491228070059,1.2060878255217451e-14,8.299279247170332e-07,8.292823590050347e-07,0.15555555555555556,
1072,0.8596491228070064,1.2484052221183366e-14,8.299277262646676e-07,8.292826498834671e-07,0.15555555555555556,
1073,0.8596491228070098,1.2941476138418301e-14,8.299275258139005e-07,8.292829421496783e-07,0.15555555555555556,
1074,0.8596491228070124,1.2998246974985921e-14,8.299273238088212e-07,8.29283236025713e-07,0.15555555555555556,
1075,0.8596491228070124,1.3705100626826931e-14,8.299271200828962e-07,8.292835316781044e-07,0.15555555555555556,
1076,0.8596491228070098,1.4206407225534511e-14,8.299269144140808e-07,8.292838291623639e-07,0.15555555555555556,
1077,0.8596491228070082,1.3537698469952407e-14,8.29926707468509e-07,8.292841277013352e-07,0.15555555555555556,
1078,0.8596491228070098,1.266952008256364e-14,8.299264981359578e-07,8.292844283497303e-07,0.15555555555555556,
1079,0.8596491228070084,1.314498434532707e-14,8.2992628752665e-07,8.292847300528372e-07,0.15555555555555556,
1080,0.8596491228070091,1.2333418262869748e-14,8.299260749189408e-07,8.29285033532301e-07,0.15555555555555556,
1081,0.8596491228070093,1.211960929431839e-14,8.299258604793636e-07,8.292853386770993e-07,0.13333333333333333,
1082,0.8596491228070084,1.3465381473366578e-14,8.299256443189407e-07,8.292856453206987e-07,0.13333333333333333,
1083,0.8596491228070081,1.286998116489833e-14,8.29925426770739e-07,8.292859530745211e-07,0.13333333333333333,
1084,0.8596491228070073,1.269812287357022e-14,8.299252078347585e-07,8.292862619940777e-07,0.13333333333333333,
1085,0.8596491228070056,1.3091396459962514e-14,8.299249870113989e-07,8.2928657263448e-07,0.13333333333333333,
1086,0.8596491228070045,1.3057589403540159e-14,8.299247645227048e-07,8.292868848847057e-07,0.13333333333333333,
1087,0.8596491228070047,1.3543849444989161e-14,8.299245397580535e-07,8.292871988002659e-07,0.13333333333333333,
1088,0.8596491228070002,1.3732233719404265e-14,8.299243138831791e-07,8.292875141591161e-07,0.13333333333333333,
1089,0.8596491228070011,1.3432483290530607e-14,8.299240858433699e-07,8.292878313498342e-07,0.13333333333333333,
1090,0.8596491228070005,1.2644815071611664e-14,8.299238564157818e-07,8.292881499838423e-07,0.13333333333333333,
1091,0.8596491228070022,1.2683034905428588e-14,8.299236251563258e-07,8.292884697280734e-07,0.13333333333333333,
1092,0.8596491228069995,1.2213270396673612e-14,8.299233919539795e-07,8.29288791526217e-07,0.13333333333333333,
1093,0.859649122807001,1.1779453122188304e-14,8.29923156864254e-07,8.292891144900949e-07,0.13333333333333333,
1094,0.859649122807001,1.230413384491475e-14,8.299229202202163e-07,8.292894388972627e-07,0.13333333333333333,
1095,0.8596491228070013,1.2064141689365014e-14,8.299226819108441e-07,8.292897650252762e-07,0.13333333333333333,
1096,0.8596491228070005,1.2364062620022652e-14,8.299224417140927e-07,8.292900925410684e-07,0.13333333333333333,
1097,0.8596491228070018,1.2227563624615072e-14,8.299221998520068e-07,8.292904215001506e-07,0.13333333333333333,
1098,0.8596491228070045,1.273634550987853e-14,8.299219557139637e-07,8.292907521800785e-07,0.13333333333333333,
1099,0.8596491228070039,1.2597643252430548e-14,8.299217101881418e-07,8.292910842477852e-07,0.13333333333333333,
1100,0.859649122807004,1.2716027865496802e-14,8.299214628304519e-07,8.292914180363375e-07,0.13333333333333333,
1101,0.8596491228070058,1.26100629394497e-14,8.299212135853828e-07,8.292917529906241e-07,0.13333333333333333,
1102,0.8596491228070047,1.2424825920808978e-14,8.299209628415127e-07,8.292920894992228e-07,0.13333333333333333,
1103,0.8596491228070038,1.2097393503614765e-14,8.299207103767969e-07,8.292924275621338e-07,0.13333333333333333,
1104,0.8596491228070058,1.2134633636943779e-14,8.299204556361239e-07,8.292927671793571e-07,0.13333333333333333,
1105,0.8596491228070053,1.1887645886677228e-14,8.299201992301164e-07,8.292931084619148e-07,0.13333333333333333,
1106,0.8596491228070031,1.1657304841940316e-14,8.299199405481517e-07,8.292934512987848e-07,0.13333333333333333,
1107,0.8596491228070022,1.1749914251262864e-14,8.299196807004527e-07,8.292937954124113e-07,0.13333333333333333,
1108,0.8596491228070011,1.1852284429225738e-14,8.299194187988412e-07,8.292941410248389e-07,0.13333333333333333,
1109,0.8596491228070019,1.1767900515360661e-14,8.29919155176384e-07,8.292944881360675e-07,0.13333333333333333,
1110,0.8596491228070016,1.1526198707815862e-14,8.299188892779696e-07,8.29294837023653e-07,0.13333333333333333,
1111,0.8596491228070009,1.1431102355248372e-14,8.299186219362653e-07,8.292951867439058e-07,0.13333333333333333,
1112,0.8596491228070002,1.1243255598866179e-14,8.299183523741149e-07,8.292955385180711e-07,0.13333333333333333,
1113,0.8596491228069991,1.117030238098935e-14,8.299180810911189e-07,8.292958915134818e-07,0.13333333333333333,
1114,0.8596491228069973,1.1174947113855261e-14,8.299178081427883e-07,8.292962462297382e-07,0.13333333333333333,
1115,0.8596491228069979,1.1236416952009695e-14,8.29917533473612e-07,8.292966025003068e-07,0.13333333333333333,
1116,0.8596491228069985,1.134317896211157e-14,8.299172569725677e-07,8.292969602141653e-07,0.13333333333333333,
1117,0.8596491228069993,1.1346252674073135e-14,8.299169785286331e-07,8.292973192602915e-07,0.13333333333333333,
1118,0.8596491228069971,1.1453541134123628e-14,8.299166983638528e-07,8.292976799717522e-07,0.13333333333333333,
1119,0.8596491228069972,1.1311424802635932e-14,8.299164162006711e-07,8.292980420709917e-07,0.13333333333333333,
1120,0.8596491228069949,1.1395802207264089e-14,8.299161320945991e-07,8.292984056135211e-07,0.13333333333333333,
1121,0.8596491228069945,1.1484944763592416e-14,8.299158463787037e-07,8.292987705993404e-07,0.13333333333333333,
1122,0.8596491228069937,1.1709300459911414e-14,8.299155587199181e-07,8.292991371949832e-07,0.13333333333333333,
1123,0.8596491228069942,1.1594835149324716e-14,8.299152689517086e-07,8.292995050673824e-07,0.13333333333333333,
1124,0.8596491228069922,1.1623020613155653e-14,8.299149775736758e-07,8.292998744385827e-07,0.13333333333333333,
1125,0.8596491228069911,1.1458518321795624e-14,8.299146843082639e-07,8.293002451975617e-07,0.13333333333333333,
1126,0.8596491228069907,1.1571100013305782e-14,8.299143889889393e-07,8.293006176218753e-07,0.13333333333333333,
1127,0.8596491228069898,1.1601549718706055e-14,8.299140920042802e-07,8.2930099154499e-07,0.13333333333333333,
1128,0.8596491228069889,1.1446471294488677e-14,8.299139290200708e-07,8.293013666338389e-07,0.13333333333333333,
1129,0.8596491228069882,1.1709198892048095e-14,8.299141204190508e-07,8.293017433325112e-07,0.13333333333333333,
1130,0.8596491228069877,1.095994987605959e-14,8.299143113947582e-07,8.293021215854957e-07,0.13333333333333333,
1131,0.859649122806988,1.0976724357129959e-14,8.299145015204512e-07,8.293025012817701e-07,0.13333333333333333,
1132,0.859649122806989,1.1265726247545197e-14,8.29914690938377e-07,8.293028832540017e-07,0.13333333333333333,
1133,0.8596491228069896,1.0951884416779862e-14,8.299148796520051e-07,8.293032663364563e-07,0.13333333333333333,
1134,0.8596491228069889,1.1261419635525153e-14,8.299150676578659e-07,8.29303650529134e-07,0.1111111111111111,
1135,0.8596491228069865,1.0970411775109688e-14,8.299152549559596e-07,8.293040361651016e-07,0.1111111111111111,
1136,0.8596491228069882,1.146695970000775e-14,8.299154418342503e-07,8.29304423188848e-07,0.1111111111111111,
1137,0.8596491228069902,1.158000000919905e-14,8.299156275780317e-07,8.293048116558843e-07,0.1111111111111111,
1138,0.8596491228069896,1.2327938925841878e-14,8.299158124752681e-07,8.293052017882552e-07,0.1111111111111111,
1139,0.8596491228069885,1.235414478160694e-14,8.299159969457626e-07,8.293055930863602e-07,0.1111111111111111,
1140,0.8596491228069874,1.2365064616775178e-14,8.299161802886867e-07,8.293059863273555e-07,0.1111111111111111,
1141,0.8596491228069865,1.2886121153035871e-14,8.299163627815964e-07,8.29306380734085e-07,0.1111111111111111,
1142,0.859649122806986,1.3372017289424422e-14,8.299165447089862e-07,8.293067765285933e-07,0.1111111111111111,
1143,0.8596491228069879,1.3543615334455187e-14,8.299167255053364e-07,8.29307174321503e-07,0.1111111111111111,
1144,0.8596491228069877,1.4213921573872656e-14,8.299169053128941e-07,8.2930757294708e-07,0.1111111111111111,
1145,0.8596491228069878,1.3289374338365911e-14,8.299170842704373e-07,8.293079735710585e-07,0.1111111111111111,
1146,0.8596491228069889,1.2728477099486566e-14,8.299172621004103e-07,8.293083758603714e-07,0.1111111111111111,
1147,0.8596491228069887,1.2306815183620536e-14,8.29917439361394e-07,8.293087792599074e-07,0.1111111111111111,
1148,0.8596491228069887,1.3120353359314297e-14,8.299176154948074e-07,8.293091838251776e-07,0.1111111111111111,
1149,0.85964912280699,1.1975905613376213e-14,8.299177906359589e-07,8.293095901112935e-07,0.13333333333333333,
1150,0.859649122806989,1.2129554962597174e-14,8.299179649305655e-07,8.293099977851881e-07,0.13333333333333333,
1151,0.8596491228069917,1.2258858748295161e-14,8.299181380941323e-07,8.293104066248169e-07,0.1111111111111111,
1152,0.8596491228069911,1.2789776629336654e-14,8.29918310411154e-07,8.293108170742691e-07,0.1111111111111111,
1153,0.8596491228069908,1.3070344895548905e-14,8.299184815936667e-07,8.293112290225224e-07,0.1111111111111111,
1154,0.8596491228069902,1.382227146802275e-14,8.299186517908563e-07,8.293116420809987e-07,0.1111111111111111,
1155,0.8596491228069911,1.4058501232101485e-14,8.299188207112895e-07,8.293120568048096e-07,0.1111111111111111,
1156,0.8596491228069907,1.4022797737051932e-14,8.299189886463998e-07,8.293124729719104e-07,0.1111111111111111,
1157,0.8596491228069927,1.398926643068411e-14,8.299191555892482e-07,8.293128905267899e-07,0.1111111111111111,
1158,0.8596491228069933,1.4653233488692866e-14,8.299193211200317e-07,8.293133095249594e-07,0.1111111111111111,
1159,0.8596491228069927,1.5100930501851444e-14,8.299194855197756e-07,8.293137301884634e-07,0.1111111111111111,
1160,0.859649122806992,1.5041222053491086e-14,8.299196487884797e-07,8.293141520177016e-07,0.1111111111111111,
1161,0.8596491228069933,1.4895836006177084e-14,8.299198110683914e-07,8.293145749571629e-07,0.1111111111111111,
1162,0.8596491228069917,1.5192049798840507e-14,8.299199723560413e-07,8.29314999339914e-07,0.1111111111111111,
1163,0.8596491228069936,1.5064720129429258e-14,8.299201319506011e-07,8.293154256655555e-07,0.1111111111111111,
1164,0.8596491228069922,1.5355010087843296e-14,8.299202902718739e-07,8.293158533789757e-07,0.1111111111111111,
1165,0.8596491228069927,1.643876680449376e-14,8.299204477431321e-07,8.29316282591197e-07,0.1111111111111111,
1166,0.8596491228069914,1.586016079946777e-14,8.299206038023255e-07,8.293167128581302e-07,0.1111111111111111,
1167,0.8596491228069922,1.55735179762407e-14,8.299207583072066e-07,8.293171448459091e-07,0.1111111111111111,
1168,0.8596491228069922,1.6446435547681082e-14,8.29920911681048e-07,8.293175785545337e-07,0.1111111111111111,
1169,0.8596491228069916,1.6386951839700125e-14,8.29921063639355e-07,8.293180133733813e-07,0.1111111111111111,
1170,0.8596491228069942,1.6112344597215814e-14,8.299212143278445e-07,8.293184493024519e-07,0.1111111111111111,
1171,0.859649122806994,1.637105188756881e-14,8.299213638852942e-07,8.293188869523682e-07,0.1111111111111111,
1172,0.859649122806994,1.704363327023169e-14,8.299215118849623e-07,8.293193262676191e-07,0.1111111111111111,
1173,0.8596491228069929,1.831172595944651e-14,8.299216586148128e-07,8.293197664710483e-07,0.1111111111111111,
1174,0.8596491228069933,1.8795231829932992e-14,8.299218037903511e-07,8.293202080622564e-07,0.1111111111111111,
1175,0.8596491228069949,1.819090549768549e-14,8.299219474115771e-07,8.293206510967543e-07,0.1111111111111111,
1176,0.8596491228069949,1.7724593580912597e-14,8.299220897560466e-07,8.293210955190311e-07,0.1111111111111111,
1177,0.8596491228069956,1.811762603866017e-14,8.299222305496734e-07,8.293215416621535e-07,0.1111111111111111,
1178,0.8596491228069962,1.7927471509019694e-14,8.299223697889879e-07,8.293219883603875e-07,0.1111111111111111,
1179,0.859649122806996,1.8541528031643977e-14,8.299225074705208e-07,8.293224372790675e-07,0.1111111111111111,
1180,0.8596491228069953,1.8688692433376912e-14,8.299226435977414e-07,8.293228873634817e-07,0.1111111111111111,
1181,0.859649122806998,1.8334206478968848e-14,8.299227781706497e-07,8.293233388911858e-07,0.1111111111111111,
1182,0.8596491228069985,1.723629945865869e-14,8.299229110469986e-07,8.29323792639336e-07,0.1111111111111111,
1183,0.8596491228069985,1.8204416443394943e-14,8.299230425112825e-07,8.293242466650419e-07,0.1111111111111111,
1184,0.8596491228069991,1.7925856586277058e-14,8.299231722755374e-07,8.293247024115935e-07,0.1111111111111111,
1185,0.8596491228069985,1.8430647780234267e-14,8.299233004889495e-07,8.293251598234797e-07,0.1111111111111111,
1186,0.8596491228069991,1.88006731077495e-14,8.299234272868272e-07,8.293256178459885e-07,0.1111111111111111,
1187,0.8596491228069976,1.8988704573832956e-14,8.299235522458981e-07,8.293260775338318e-07,0.1111111111111111,
1188,0.8596491228070002,1.911648626000018e-14,8.299236755118788e-07,8.293265389425208e-07,0.1111111111111111,
1189,0.8596491228070009,1.9649922366904276e-14,8.299237970778306e-07,8.293270011838771e-07,0.1111111111111111,
1190,0.8596491228070007,1.969914525647321e-14,8.299239170929396e-07,8.29327465090568e-07,0.1111111111111111,
1191,0.8596491228069993,1.9168317670466044e-14,8.299240354080195e-07,8.293279304405488e-07,0.1111111111111111,
1192,0.8596491228069987,1.87673794731207e-14,8.29924151887762e-07,8.293283969562637e-07,0.1111111111111111,
1193,0.8596491228069989,1.858025676022209e-14,8.29924266670945e-07,8.293288651373132e-07,0.1111111111111111,
1194,0.8596491228070013,1.8747546633419044e-14,8.299243794730737e-07,8.293293344285857e-07,0.1111111111111111,
1195,0.8596491228070029,1.8420021882225898e-14,8.299244907243597e-07,8.293298048855924e-07,0.1111111111111111,
1196,0.8596491228070056,1.8773481728962577e-14,8.29924599991122e-07,8.293302770079336e-07,0.1111111111111111,
1197,0.8596491228070064,1.8806908623493416e-14,8.299247074260163e-07,8.29330750296009e-07,0.1111111111111111,
1198,0.8596491228070053,1.86542226297573e-14,8.299248131608816e-07,8.293312249718632e-07,0.1111111111111111,
1199,0.8596491228070056,1.858934052528911e-14,8.299249167759148e-07,8.293317013130519e-07,0.1111111111111111,
1200,0.8596491228070058,1.8300448112466855e-14,8.299250185521412e-07,8.293321790975305e-07,0.1111111111111111,
1201,0.8596491228070071,1.8526913664628863e-14,8.299251183507828e-07,8.293326577701876e-07,0.1111111111111111,
1202,0.8596491228070088,1.845309908793012e-14,8.299252163140869e-07,8.293331381081792e-07,0.1111111111111111,
1203,0.8596491228070096,1.8421339517050446e-14,8.299253124385841e-07,8.293336198339496e-07,0.1111111111111111,
1204,0.8596491228070111,1.8401967850944926e-14,8.299254065820272e-07,8.293341027254542e-07,0.1111111111111111,
1205,0.8596491228070104,1.8408010063957714e-14,8.299254990289107e-07,8.293345867271817e-07,0.1111111111111111,
1206,0.8596491228070111,1.8999090516433526e-14,8.299255892171842e-07,8.29335072449755e-07,0.1111111111111111,
1207,0.8596491228070091,1.929281515418163e-14,8.299256774244035e-07,8.293355590049956e-07,0.1111111111111111,
1208,0.8596491228070076,1.944308742275886e-14,8.299257633695434e-07,8.293360472255706e-07,0.1111111111111111,
1209,0.8596491228070082,1.9498556854476405e-14,8.299258473370985e-07,8.293360733713229e-07,0.1111111111111111,
1210,0.8596491228070093,1.9494617292214794e-14,8.299259294658468e-07,8.293357687816361e-07,0.1111111111111111,
1211,0.8596491228070098,2.0214373348640442e-14,8.299260094747629e-07,8.293354671340403e-07,0.1111111111111111,
1212,0.85964912280701,2.0290107965779057e-14,8.299260872215997e-07,8.29335168262002e-07,0.1111111111111111,
1213,0.8596491228070113,2.0175149618855197e-14,8.299261628451349e-07,8.293348725540994e-07,0.1111111111111111,
1214,0.859649122807008,2.013363098606066e-14,8.299262364945548e-07,8.293345792331763e-07,0.1111111111111111,
1215,0.8596491228070082,2.059963093660311e-14,8.299263081629205e-07,8.293342890208777e-07,0.1111111111111111,
1216,0.8596491228070087,2.0480792199500567e-14,8.299263772881815e-07,8.293340016396478e-07,0.1111111111111111,
1217,0.8596491228070086,2.038839791447683e-14,8.299264444323884e-07,8.293337170894866e-07,0.1111111111111111,
1218,0.8596491228070089,2.049563986067652e-14,8.299265094567632e-07,8.293334353703941e-07,0.1111111111111111,
1219,0.8596491228070074,2.060088857417711e-14,8.299265722190585e-07,8.293331565933926e-07,0.1111111111111111,
1220,0.8596491228070047,2.0594919441201575e-14,8.299266330037691e-07,8.293328805364375e-07,0.1111111111111111,
1221,0.8596491228070056,2.0549593529198922e-14,8.299266912419057e-07,8.293326074215734e-07,0.1111111111111111,
1222,0.8596491228070062,2.0432977470847647e-14,8.299267470791849e-07,8.293323371377781e-07,0.1111111111111111,
1223,0.8596491228070078,2.0391996147260173e-14,8.299268006543847e-07,8.293320696850515e-07,0.1111111111111111,
1224,0.8596491228070069,2.0273084586415905e-14,8.299268521097525e-07,8.293318050633935e-07,0.1111111111111111,
1225,0.859649122807007,2.0379034505480644e-14,8.299269012995714e-07,8.293315432728043e-07,0.1111111111111111,
1226,0.8596491228070058,2.036322277836585e-14,8.29926948088533e-07,8.293312843132838e-07,0.1111111111111111,
1227,0.8596491228070069,2.0486182901705166e-14,8.299269923343899e-07,8.293310281848321e-07,0.1111111111111111,
1228,0.8596491228070073,2.0486770724340032e-14,8.299270344604148e-07,8.29330774887449e-07,0.1111111111111111,
1229,0.8596491228070067,2.051874682994079e-14,8.299270743243603e-07,8.293305243656235e-07,0.1111111111111111,
1230,0.8596491228070073,2.0473886648489703e-14,8.299271112184592e-07,8.293302765638444e-07,0.1111111111111111,
1231,0.8596491228070091,2.046398271654663e-14,8.299271461315039e-07,8.29330031593134e-07,0.1111111111111111,
1232,0.859649122807009,2.0521720953058952e-14,8.299271786436913e-07,8.293297896200258e-07,0.1111111111111111,
1233,0.8596491228070097,2.05062789029739e-14,8.299272084705267e-07,8.293295504224751e-07,0.1111111111111111,
1234,0.8596491228070096,2.034650774995696e-14,8.299272360352827e-07,8.293293137784374e-07,0.1111111111111111,
1235,0.8596491228070082,1.995012839529441e-14,8.299272613379594e-07,8.293290799654685e-07,0.1111111111111111,
1236,0.8596491228070086,2.0136371995000528e-14,8.299272840975314e-07,8.293288493166351e-07,0.1111111111111111,
1237,0.8596491228070083,2.028297225219075e-14,8.299273041717514e-07,8.293286211658035e-07,0.1111111111111111,
1238,0.8596491228070083,2.0299400572392528e-14,8.299273216993974e-07,8.293283957905295e-07,0.1111111111111111,
1239,0.8596491228070062,1.9825713117583502e-14,8.299273366839388e-07,8.293281731908131e-07,0.1111111111111111,
1240,0.8596491228070021,1.9779196368535543e-14,8.299273489831283e-07,8.293279533666542e-07,0.1111111111111111,
1241,0.8596491228070029,1.9530821824803254e-14,8.299273587357436e-07,8.293277365400975e-07,0.1111111111111111,
1242,0.8596491228070013,2.003891347226852e-14,8.299273660875017e-07,8.293275222115426e-07,0.1111111111111111,
1243,0.8596491228070009,1.9545344107840578e-14,8.299273708926858e-07,8.293273108805899e-07,0.1111111111111111,
1244,0.8596491228070037,1.945270770890189e-14,8.299273728702705e-07,8.293271021031501e-07,0.1111111111111111,
1245,0.8596491228070027,1.988717034130814e-14,8.299273723047507e-07,8.293268962678013e-07,0.1111111111111111,
1246,0.8596491228070049,1.9599982053244337e-14,8.299273691961262e-07,8.293266933190324e-07,0.1111111111111111,
1247,0.8596491228070041,2.0243553001903498e-14,8.299273633986803e-07,8.293264931458211e-07,0.1111111111111111,
1248,0.8596491228070033,2.0064666516219716e-14,8.299273547771047e-07,8.293262952485669e-07,0.1111111111111111,
1249,0.8596491228070027,2.0013571232695586e-14,8.299273433279297e-07,8.293261004599373e-07,0.1111111111111111,
1250,0.8596491228070036,1.9346145137790616e-14,8.299273296166754e-07,8.293259082248206e-07,0.1111111111111111,
1251,0.8596491228070078,1.9316919425348312e-14,8.299273129355744e-07,8.293257189317949e-07,0.1111111111111111,
1252,0.8596491228070098,1.8924837089545428e-14,8.299272937113689e-07,8.293255321922821e-07,0.1111111111111111,
1253,0.8596491228070101,1.8765318365157332e-14,8.299272717983419e-07,8.293253481173046e-07,0.1111111111111111,
1254,0.8596491228070091,1.89195835832936e-14,8.299272470611851e-07,8.293251667623736e-07,0.1111111111111111,
1255,0.8596491228070082,1.8988921649326177e-14,8.299272196386764e-07,8.293249882385112e-07,0.1111111111111111,
1256,0.8596491228070076,1.86887789068128e-14,8.299271893885685e-07,8.293248123791841e-07,0.1111111111111111,
1257,0.8596491228070058,1.9608064715392288e-14,8.299271561686139e-07,8.293246393509257e-07,0.1111111111111111,
1258,0.8596491228070049,2.0054623179657844e-14,8.299271201245295e-07,8.293244688761803e-07,0.1111111111111111,
1259,0.8596491228070053,2.0662723333628783e-14,8.299270813916237e-07,8.293243011214813e-07,0.1111111111111111,
1260,0.8596491228070058,2.0583327187696537e-14,8.299270395500935e-07,8.293241359758063e-07,0.1111111111111111,
1261,0.8596491228070073,2.0660122209398202e-14,8.299269951619892e-07,8.293239734391555e-07,0.1111111111111111,
1262,0.8596491228070064,2.083489919195274e-14,8.299269476652604e-07,8.2932381356704e-07,0.1111111111111111,
1263,0.8596491228070061,2.1382173334311022e-14,8.299268973444018e-07,8.293236563594597e-07,0.1111111111111111,
