step,max_abs_phase_increment_over_pi,mean_abs_phase_increment_over_pi,max_rat_err_q_le_256,median_rat_err_q_le_256,smallest_global_q_tol_1e10,best_denominators,dtheta_edge_0_over_pi,dtheta_edge_1_over_pi,dtheta_edge_2_over_pi,dtheta_edge_3_over_pi,dtheta_edge_4_over_pi,dtheta_edge_5_over_pi,dtheta_edge_6_over_pi,dtheta_edge_7_over_pi,dtheta_edge_8_over_pi,dtheta_edge_9_over_pi
1002,0.004775828460604045,0.004775828460038994,8.860535801500681e-06,8.860535223064077e-06,,209,0.004775828460064198,0.004775828459920296,0.004775828459896547,0.004775828460604045,0.0047758284598029685,0.0047758284604298915,0.004775828460169934,0.004775828460421551,0.0047758284596667,0.00477582845941381
1003,0.004775828460604045,0.004775828460038994,8.860535801076541e-06,8.860535222852007e-06,,209,0.0047758284600651875,0.00477582845991973,0.004775828459897113,0.004775828460604045,0.004775828459802403,0.004775828460430174,0.004775828460168803,0.004775828460420421,0.00477582845966783,0.004775828459414234
1004,0.004775828460604752,0.00477582846003898,8.860535800793781e-06,8.860535222639937e-06,,209,0.004775828460066177,0.004775828459919165,0.004775828459897113,0.004775828460604752,0.004775828459801414,0.004775828460430598,0.004775828460167531,0.004775828460419431,0.0047758284596691025,0.004775828459414517
1005,0.0047758284606050335,0.004775828460039008,8.860535800228261e-06,8.860535222215797e-06,,209,0.004775828460067308,0.004775828459918882,0.004775828459897678,0.0047758284606050335,0.004775828459800283,0.0047758284604310225,0.004775828460166259,0.004775828460418159,0.004775828459670375,0.0047758284594150826
1006,0.004775828460605599,0.00477582846003898,8.860535799804121e-06,8.860535222073983e-06,,209,0.004775828460068439,0.004775828459918034,0.004775828459897961,0.004775828460605599,0.004775828459799435,0.004775828460431164,0.0047758284601651275,0.004775828460417028,0.004775828459671506,0.004775828459415507
1007,0.004775828460606023,0.00477582846003898,8.860535799238602e-06,8.860535221932603e-06,,209,0.0047758284600692875,0.004775828459917469,0.004775828459898527,0.004775828460606023,0.004775828459798304,0.004775828460431588,0.004775828460163715,0.004775828460415897,0.00477582845967292,0.004775828459416072
1008,0.004775828460606306,0.004775828460038994,8.860535798814462e-06,8.860535221367517e-06,,209,0.004775828460070559,0.0047758284599173275,0.004775828459898668,0.004775828460606306,0.0047758284597974555,0.004775828460431871,0.004775828460162442,0.004775828460414766,0.00477582845967405,0.004775828459416496
1009,0.004775828460606589,0.004775828460038994,8.86053579824981e-06,8.860535221296827e-06,,209,0.00477582846007169,0.004775828459916338,0.004775828459899375,0.004775828460606589,0.004775828459796607,0.004775828460432294,0.0047758284601614525,0.00477582846041307,0.004775828459675464,0.004775828459417061
1010,0.004775828460607013,0.004775828460038994,8.86053579768429e-06,8.860535220872687e-06,,209,0.00477582846007268,0.0047758284599161965,0.004775828459899658,0.004775828460607013,0.004775828459795336,0.004775828460432718,0.004775828460160039,0.00477582846041208,0.004775828459676595,0.0047758284594176265
1011,0.0047758284606072956,0.0047758284600389654,8.86053579726015e-06,8.860535220448548e-06,,209,0.004775828460073811,0.004775828459915914,0.00477582845989994,0.0047758284606072956,0.004775828459794346,0.0047758284604328596,0.004775828460158766,0.004775828460410666,0.0047758284596780085,0.004775828459418051
1012,0.004775828460607437,0.00477582846003898,8.86053579669463e-06,8.860535220236911e-06,,209,0.004775828460074941,0.004775828459915207,0.004775828459900506,0.004775828460607437,0.004775828459793498,0.004775828460433284,0.004775828460157495,0.004775828460409395,0.0047758284596794215,0.004775828459418616
1013,0.00477582846060772,0.004775828460038994,8.86053579612911e-06,8.860535219954151e-06,,209,0.004775828460076072,0.004775828459914641,0.004775828459901071,0.00477582846060772,0.0047758284597926495,0.0047758284604335665,0.004775828460156222,0.004775828460408122,0.004775828459680694,0.004775828459419182
1014,0.004775828460607578,0.00477582846003898,8.86053579542221e-06,8.860535219530011e-06,,209,0.004775828460077203,0.0047758284599143585,0.004775828459901213,0.004775828460607578,0.0047758284597919426,0.004775828460433991,0.004775828460154667,0.004775828460406991,0.004775828459681966,0.004775828459419889
1015,0.0047758284606080025,0.004775828460038966,8.86053579485669e-06,8.860535219176562e-06,,209,0.004775828460078334,0.004775828459913934,0.004775828459901637,0.0047758284606080025,0.0047758284597908115,0.004775828460434132,0.004775828460153536,0.004775828460405436,0.00477582845968338,0.004775828459420454
1016,0.0047758284606080025,0.004775828460038994,8.86053579414979e-06,8.860535218752422e-06,,209,0.004775828460079465,0.004775828459913652,0.004775828459902202,0.0047758284606080025,0.004775828459789964,0.004775828460434415,0.004775828460152406,0.004775828460403882,0.004775828459684793,0.004775828459421161
1017,0.004775828460608285,0.004775828460038994,8.86053579358427e-06,8.860535218540352e-06,,209,0.004775828460080595,0.004775828459912946,0.004775828459902767,0.004775828460608285,0.0047758284597889744,0.004775828460434839,0.004775828460150992,0.0047758284604026095,0.004775828459686207,0.0047758284594217265
1018,0.004775828460608568,0.00477582846003898,8.860535792878238e-06,8.860535218116212e-06,,209,0.004775828460081726,0.004775828459912663,0.004775828459903333,0.004775828460608568,0.004775828459787843,0.00477582846043498,0.004775828460149861,0.004775828460400913,0.004775828459687479,0.004775828459422433
1019,0.004775828460608568,0.004775828460039008,8.860535792029958e-06,8.860535217762762e-06,,209,0.004775828460082857,0.004775828459912239,0.004775828459903757,0.004775828460608568,0.004775828459786854,0.004775828460435404,0.004775828460148447,0.0047758284603996405,0.004775828459689034,0.004775828459423281
1020,0.004775828460608427,0.004775828460038994,8.860535791464438e-06,8.860535217338622e-06,,209,0.0047758284600839885,0.004775828459911956,0.0047758284599040395,0.004775828460608427,0.004775828459786288,0.004775828460435546,0.004775828460147034,0.004775828460398369,0.004775828459690447,0.004775828459423846
1021,0.004775828460608568,0.0047758284600389654,8.860535790757539e-06,8.860535216985172e-06,,209,0.0047758284600851195,0.004775828459911532,0.004775828459904464,0.004775828460608568,0.004775828459785299,0.0047758284604358285,0.004775828460145621,0.004775828460396814,0.004775828459691861,0.004775828459424553
1022,0.004775828460608568,0.004775828460038994,8.860535789909259e-06,8.860535216702846e-06,,209,0.00477582846008625,0.004775828459910966,0.004775828459905312,0.004775828460608568,0.00477582845978431,0.004775828460436111,0.0047758284601444895,0.004775828460395259,0.004775828459693275,0.0047758284594254016
1023,0.004775828460608427,0.004775828460038952,8.860535789202359e-06,8.860535216137326e-06,,209,0.004775828460087381,0.004775828459910966,0.0047758284599058775,0.004775828460608427,0.00477582845978332,0.004775828460436394,0.004775828460142793,0.004775828460393562,0.004775828459694689,0.0047758284594261085
1024,0.004775828460608427,0.00477582846003898,8.860535788495459e-06,8.860535215783876e-06,,209,0.004775828460088653,0.004775828459910401,0.004775828459906443,0.004775828460608427,0.004775828459782472,0.004775828460436677,0.004775828460141663,0.004775828460391866,0.0047758284596963844,0.004775828459426815
1025,0.004775828460608568,0.00477582846003898,8.86053578764718e-06,8.860535215501116e-06,,209,0.004775828460089784,0.004775828459909835,0.0047758284599070085,0.004775828460608568,0.0047758284597816236,0.00477582846043696,0.004775828460140532,0.00477582846039017,0.004775828459697657,0.004775828459427664
1026,0.004775828460608427,0.004775828460038966,8.860535786799767e-06,8.860535215076976e-06,,209,0.004775828460090915,0.0047758284599095525,0.004775828459907433,0.004775828460608427,0.004775828459780775,0.004775828460437101,0.004775828460138977,0.004775828460388756,0.004775828459699212,0.004775828459428511
1027,0.004775828460608427,0.004775828460038966,8.860535785951487e-06,8.86053521472396e-06,,209,0.004775828460092045,0.004775828459909128,0.004775828459907856,0.004775828460608427,0.004775828459779927,0.004775828460437384,0.004775828460137704,0.004775828460387202,0.004775828459700626,0.004775828459429359
1028,0.004775828460608285,0.004775828460038979,8.860535785103207e-06,8.86053521422913e-06,,209,0.004775828460093318,0.004775828459908846,0.004775828459908563,0.004775828460608285,0.004775828459778938,0.004775828460437666,0.00477582846013629,0.004775828460385364,0.0047758284597023215,0.004775828459430208
1029,0.004775828460608285,0.004775828460039008,8.860535784396308e-06,8.86053521345154e-06,,209,0.004775828460094449,0.004775828459908704,0.00477582845990927,0.004775828460608285,0.00477582845977809,0.004775828460437807,0.0047758284601348774,0.0047758284603838085,0.004775828459703877,0.0047758284594309145
1030,0.004775828460608144,0.004775828460038979,8.860535783548028e-06,8.86053521274464e-06,,209,0.00477582846009558,0.00477582845990828,0.0047758284599095525,0.004775828460608144,0.0047758284597771,0.004775828460437948,0.004775828460133746,0.004775828460382253,0.004775828459705432,0.004775828459431763
1031,0.004775828460608144,0.0047758284600389524,8.860535782558368e-06,8.860535211754981e-06,,209,0.004775828460096711,0.0047758284599077145,0.004775828459910401,0.004775828460608144,0.004775828459776111,0.0047758284604383725,0.00477582846013205,0.004775828460380416,0.004775828459706845,0.0047758284594327524
1032,0.0047758284606080025,0.0047758284600389654,8.860535781710956e-06,8.860535210695065e-06,,209,0.0047758284600979825,0.004775828459907433,0.004775828459911249,0.0047758284606080025,0.004775828459775262,0.004775828460438655,0.004775828460130637,0.004775828460378296,0.004775828459708541,0.0047758284594336
1033,0.004775828460607861,0.004775828460039009,8.860535780721296e-06,8.860535209846785e-06,,209,0.004775828460099255,0.004775828459907291,0.004775828459911673,0.004775828460607861,0.004775828459774273,0.004775828460438797,0.0047758284601293645,0.004775828460376882,0.004775828459710097,0.0047758284594345895
1034,0.004775828460607437,0.00477582846003898,8.860535779873016e-06,8.860535209069195e-06,,209,0.004775828460100386,0.004775828459907291,0.004775828459912097,0.004775828460607437,0.004775828459773425,0.004775828460438938,0.004775828460127951,0.004775828460375186,0.004775828459711652,0.004775828459435438
1035,0.0047758284606072956,0.004775828460038952,8.860535778883356e-06,8.860535208150225e-06,,209,0.004775828460101517,0.004775828459906302,0.004775828459912804,0.0047758284606072956,0.00477582845977286,0.004775828460439221,0.004775828460126537,0.004775828460373207,0.0047758284597133474,0.0047758284594364275
1036,0.004775828460607013,0.0047758284600389654,8.860535777893697e-06,8.86053520723169e-06,,209,0.004775828460102648,0.004775828459906443,0.00477582845991351,0.004775828460607013,0.00477582845977187,0.004775828460439362,0.0047758284601252645,0.004775828460371369,0.004775828459714761,0.004775828459437417
1037,0.004775828460606447,0.004775828460038966,8.860535777045417e-06,8.860535206171773e-06,,209,0.0047758284601039196,0.00477582845990616,0.0047758284599143585,0.004775828460606447,0.004775828459771022,0.004775828460439645,0.00477582846012371,0.004775828460369532,0.004775828459716599,0.004775828459438265
1038,0.0047758284606061645,0.004775828460038994,8.860535775773865e-06,8.860535205394184e-06,,209,0.004775828460105192,0.004775828459905595,0.004775828459914641,0.0047758284606061645,0.004775828459770456,0.004775828460439786,0.004775828460122438,0.004775828460367977,0.0047758284597181535,0.004775828459439537
1039,0.004775828460605882,0.004775828460038951,8.860535774925585e-06,8.860535204475214e-06,,209,0.004775828460106323,0.004775828459905736,0.004775828459915348,0.004775828460605882,0.004775828459769325,0.004775828460440069,0.004775828460120741,0.004775828460365856,0.00477582845971985,0.004775828459440385
1040,0.004775828460605316,0.0047758284600389524,8.860535773935925e-06,8.860535203626934e-06,,209,0.004775828460107454,0.004775828459905453,0.004775828459915914,0.004775828460605316,0.00477582845976876,0.004775828460440069,0.00477582846011947,0.00477582846036416,0.004775828459721547,0.004775828459441375
1041,0.004775828460605175,0.00477582846003898,8.860535772804885e-06,8.860535202567018e-06,,209,0.004775828460108584,0.004775828459904888,0.004775828459916903,0.004775828460605175,0.004775828459767912,0.004775828460440493,0.004775828460118197,0.004775828460361898,0.004775828459723243,0.004775828459442506
1042,0.004775828460604469,0.00477582846003898,8.860535771815226e-06,8.860535201577358e-06,,209,0.004775828460109998,0.004775828459905029,0.004775828459917469,0.004775828460604469,0.004775828459767064,0.004775828460440493,0.004775828460116642,0.0047758284603602015,0.004775828459724939,0.004775828459443496
1043,0.0047758284606043274,0.004775828460038952,8.860535770685053e-06,8.860535200587698e-06,,209,0.004775828460111129,0.004775828459904322,0.004775828459918317,0.0047758284606043274,0.004775828459766074,0.004775828460440635,0.00477582846011537,0.004775828460358082,0.004775828459726635,0.004775828459444626
1044,0.004775828460603762,0.00477582846003898,8.860535769554014e-06,8.860535199598472e-06,,209,0.00477582846011226,0.004775828459904464,0.004775828459919165,0.004775828460603762,0.0047758284597653675,0.004775828460440917,0.004775828460113674,0.004775828460355961,0.004775828459728473,0.004775828459445757
1045,0.004775828460603196,0.004775828460038923,8.860535768422974e-06,8.860535199457092e-06,,209,0.004775828460113391,0.004775828459903898,0.004775828459919447,0.004775828460603196,0.004775828459764802,0.004775828460441059,0.00477582846011226,0.0047758284603542644,0.004775828459730028,0.004775828459446888
1046,0.004775828460603055,0.00477582846003898,8.860535767433314e-06,8.860535199598472e-06,,209,0.004775828460114804,0.004775828459903757,0.004775828459920578,0.004775828460603055,0.004775828459763671,0.0047758284604412,0.004775828460110846,0.004775828460352003,0.004775828459732007,0.0047758284594478775
1047,0.004775828460602631,0.004775828460038966,8.860535766302274e-06,8.860535200022612e-06,,209,0.004775828460115935,0.004775828459903474,0.004775828459921144,0.004775828460602631,0.004775828459762964,0.0047758284604413415,0.0047758284601094325,0.004775828460350024,0.0047758284597337036,0.0047758284594490085
1048,0.004775828460601924,0.004775828460038938,8.860535765172102e-06,8.860535200375629e-06,,209,0.0047758284601172075,0.004775828459903474,0.004775828459921851,0.004775828460601924,0.004775828459761975,0.004775828460441483,0.00477582846010802,0.004775828460347904,0.004775828459735399,0.004775828459450139
1049,0.004775828460601217,0.00477582846003898,8.860535763899682e-06,8.860535200587698e-06,,209,0.00477582846011848,0.00477582845990305,0.0047758284599228405,0.004775828460601217,0.00477582845976141,0.004775828460441624,0.004775828460106606,0.004775828460346066,0.004775828459737096,0.004775828459451411
1050,0.0047758284606006516,0.004775828460038966,8.860535762768643e-06,8.860535201082528e-06,,209,0.00477582846011961,0.004775828459903191,0.004775828459923547,0.0047758284606006516,0.004775828459760703,0.004775828460441907,0.004775828460104909,0.004775828460343804,0.004775828459738792,0.004775828459452542
1051,0.004775828460600227,0.004775828460038966,8.860535761637603e-06,8.860535201295032e-06,,209,0.0047758284601208826,0.00477582845990305,0.004775828459924395,0.004775828460600227,0.004775828459759572,0.004775828460441907,0.004775828460103637,0.004775828460341543,0.004775828459740771,0.004775828459453673
1052,0.004775828460599662,0.004775828460038952,8.860535760365183e-06,8.860535201718738e-06,,209,0.004775828460122014,0.004775828459902626,0.004775828459925102,0.004775828460599662,0.004775828459759006,0.004775828460442048,0.0047758284601020825,0.0047758284603395635,0.004775828459742467,0.004775828459454946
1053,0.004775828460598956,0.004775828460039008,8.860535759093631e-06,8.860535202001498e-06,,209,0.004775828460123145,0.004775828459902767,0.00477582845992595,0.004775828460598956,0.004775828459758299,0.004775828460442331,0.004775828460100669,0.0047758284603373015,0.004775828459744447,0.004775828459456217
1054,0.004775828460598532,0.004775828460038966,8.860535757962591e-06,8.860535202284258e-06,,209,0.004775828460124417,0.004775828459902484,0.004775828459926798,0.004775828460598532,0.004775828459757168,0.00477582846044219,0.004775828460099255,0.004775828460335182,0.004775828459746284,0.004775828459457348
1055,0.004775828460597401,0.0047758284600389654,8.860535756690172e-06,8.860535202567018e-06,,209,0.004775828460125689,0.004775828459902202,0.0047758284599276465,0.004775828460597401,0.004775828459756886,0.004775828460442331,0.004775828460097841,0.004775828460333061,0.00477582845974798,0.004775828459458621
1056,0.0047758284605969765,0.004775828460038966,8.860535755417752e-06,8.860535203061414e-06,,209,0.004775828460126678,0.004775828459902343,0.004775828459928353,0.0047758284605969765,0.004775828459756038,0.004775828460442614,0.004775828460096145,0.004775828460330658,0.00477582845974996,0.004775828459459893
1057,0.004775828460596411,0.00477582846003898,8.860535754145332e-06,8.860535203202794e-06,,209,0.004775828460128092,0.004775828459901778,0.004775828459929343,0.004775828460596411,0.0047758284597550485,0.004775828460442755,0.004775828460094873,0.004775828460328538,0.004775828459751797,0.0047758284594611655
1058,0.004775828460595704,0.004775828460038979,8.86053575287378e-06,8.860535203485988e-06,,209,0.004775828460129223,0.004775828459901637,0.004775828459930332,0.004775828460595704,0.004775828459754483,0.004775828460442897,0.004775828460093318,0.004775828460326134,0.004775828459753635,0.004775828459462437
1059,0.004775828460594856,0.004775828460038938,8.86053575160136e-06,8.860535203910128e-06,,209,0.0047758284601304955,0.004775828459901637,0.004775828459931039,0.004775828460594856,0.004775828459753635,0.004775828460442755,0.004775828460091763,0.004775828460323873,0.004775828459755614,0.0047758284594637095
1060,0.004775828460594149,0.004775828460038966,8.86053575018756e-06,8.860535204192454e-06,,209,0.004775828460131626,0.0047758284599014955,0.004775828459931887,0.004775828460594149,0.004775828459752928,0.004775828460443038,0.00477582846009035,0.004775828460321611,0.004775828459757451,0.004775828459465123
1061,0.0047758284605933015,0.004775828460038938,8.860535748915141e-06,8.860535204545904e-06,,209,0.004775828460132757,0.004775828459901778,0.004775828459932735,0.0047758284605933015,0.004775828459751938,0.004775828460443179,0.0047758284600887945,0.004775828460319208,0.004775828459759289,0.004775828459466396
1062,0.004775828460592312,0.004775828460038952,8.860535747643589e-06,8.860535204687284e-06,,209,0.0047758284601341705,0.0047758284599014955,0.004775828459933866,0.004775828460592312,0.004775828459751373,0.004775828460443179,0.004775828460087381,0.004775828460316805,0.004775828459761268,0.004775828459467667
1063,0.004775828460591464,0.004775828460038925,8.860535746229789e-06,8.86053520511099e-06,,209,0.00477582846013516,0.004775828459901213,0.004775828459934432,0.004775828460591464,0.004775828459750808,0.00477582846044332,0.004775828460085968,0.004775828460314685,0.004775828459763105,0.004775828459469081
1064,0.004775828460590757,0.0047758284600389654,8.86053574481599e-06,8.860535205394184e-06,,209,0.004775828460136432,0.004775828459901213,0.004775828459935562,0.004775828460590757,0.004775828459750101,0.004775828460443461,0.004775828460084271,0.00477582846031214,0.004775828459765226,0.004775828459470495
1065,0.004775828460589767,0.004775828460038924,8.86053574368495e-06,8.860535205606253e-06,,209,0.0047758284601378456,0.004775828459901071,0.004775828459936552,0.004775828460589767,0.004775828459749394,0.00477582846044332,0.004775828460082857,0.004775828460309595,0.004775828459767205,0.004775828459471626
1066,0.004775828460588919,0.004775828460038881,8.860535741989257e-06,8.860535205889013e-06,,209,0.004775828460138694,0.004775828459901071,0.0047758284599374,0.004775828460588919,0.004775828459748546,0.004775828460443461,0.004775828460081444,0.004775828460307051,0.004775828459768901,0.0047758284594733216
1067,0.004775828460588071,0.004775828460038938,8.860535740716838e-06,8.86053520624203e-06,,209,0.004775828460140108,0.004775828459901213,0.004775828459938107,0.004775828460588071,0.004775828459747698,0.004775828460443461,0.004775828460080031,0.004775828460304931,0.004775828459771163,0.004775828459474594
1068,0.004775828460587223,0.004775828460038938,8.860535739303038e-06,8.8605352064541e-06,,209,0.004775828460141239,0.004775828459901071,0.004775828459939238,0.004775828460587223,0.004775828459746991,0.004775828460443744,0.0047758284600784755,0.004775828460302387,0.004775828459773001,0.004775828459476008
1069,0.004775828460586375,0.004775828460038924,8.860535737889239e-06,8.86053520680755e-06,,209,0.00477582846014251,0.004775828459901071,0.004775828459940086,0.004775828460586375,0.004775828459746142,0.004775828460443744,0.00477582846007692,0.004775828460299842,0.004775828459775121,0.004775828459477422
1070,0.004775828460585102,0.004775828460038895,8.860535736476306e-06,8.860535207090743e-06,,209,0.0047758284601435,0.004775828459901071,0.004775828459941075,0.004775828460585102,0.004775828459745719,0.0047758284604438855,0.004775828460075365,0.004775828460297439,0.004775828459776959,0.0047758284594788345
1071,0.004775828460584113,0.004775828460038924,8.860535735062507e-06,8.86053520730238e-06,,209,0.004775828460144914,0.00477582845990093,0.004775828459942065,0.004775828460584113,0.004775828459745154,0.004775828460443744,0.004775828460073952,0.004775828460295177,0.004775828459778938,0.004775828459480248
1072,0.004775828460583123,0.004775828460038895,8.860535733507327e-06,8.86053520751445e-06,,209,0.004775828460145903,0.004775828459900789,0.004775828459943196,0.004775828460583123,0.004775828459744588,0.004775828460444027,0.004775828460072397,0.004775828460292209,0.004775828459780917,0.0047758284594818035
1073,0.004775828460582134,0.004775828460038924,8.860535731952147e-06,8.86053520779721e-06,,209,0.004775828460147317,0.004775828459900506,0.004775828459944185,0.004775828460582134,0.004775828459743881,0.0047758284604438855,0.004775828460070842,0.004775828460289947,0.004775828459783179,0.004775828459483359
1074,0.004775828460581145,0.004775828460038952,8.860535730397835e-06,8.86053520800928e-06,,209,0.004775828460148306,0.00477582845990093,0.004775828459945175,0.004775828460581145,0.004775828459743174,0.004775828460444027,0.004775828460069428,0.004775828460287261,0.004775828459785157,0.004775828459484913
1075,0.004775828460580155,0.004775828460038966,8.860535728984036e-06,8.860535208220915e-06,,209,0.00477582846014972,0.004775828459900647,0.004775828459946306,0.004775828460580155,0.004775828459742609,0.004775828460444168,0.004775828460067874,0.004775828460284575,0.004775828459787278,0.004775828459486327
1076,0.004775828460579589,0.0047758284600389524,8.860535727570236e-06,8.860535208504109e-06,,209,0.004775828460150709,0.004775828459900789,0.004775828459947295,0.004775828460579589,0.004775828459741619,0.004775828460444168,0.0047758284600663186,0.0047758284602820306,0.004775828459789257,0.004775828459487741
1077,0.004775828460578176,0.0047758284600389654,8.860535726015924e-06,8.860535208786869e-06,,209,0.004775828460151982,0.004775828459900789,0.004775828459948143,0.004775828460578176,0.004775828459741054,0.00477582846044431,0.004775828460064905,0.004775828460279628,0.004775828459791377,0.004775828459489295
1078,0.004775828460577045,0.004775828460038881,8.860535724460744e-06,8.860535208857125e-06,,209,0.004775828460153112,0.004775828459900506,0.004775828459949557,0.004775828460577045,0.004775828459740205,0.004775828460444168,0.0047758284600633505,0.004775828460276518,0.004775828459793498,0.00477582845949085
1079,0.004775828460575914,0.004775828460038952,8.860535722905565e-06,8.860535209139885e-06,,209,0.004775828460154384,0.004775828459900647,0.004775828459950547,0.004775828460575914,0.004775828459739782,0.00477582846044431,0.004775828460061795,0.004775828460274256,0.004775828459795477,0.004775828459492405
1080,0.004775828460574925,0.004775828460038924,8.860535721350385e-06,8.860535209422645e-06,,209,0.004775828460155374,0.00477582845990093,0.004775828459951536,0.004775828460574925,0.004775828459738934,0.004775828460444168,0.00477582846006024,0.004775828460271429,0.004775828459797738,0.00477582845949396
1081,0.004775828460573794,0.004775828460038923,8.860535719796073e-06,8.860535209635149e-06,,209,0.0047758284601566465,0.00477582845990093,0.004775828459952666,0.004775828460573794,0.004775828459738368,0.00477582846044431,0.004775828460058685,0.004775828460268602,0.004775828459799718,0.004775828459495515
1082,0.004775828460572521,0.004775828460038937,8.860535718240893e-06,8.860535209705405e-06,,209,0.004775828460157919,0.00477582845990093,0.004775828459953939,0.004775828460572521,0.004775828459737661,0.004775828460444168,0.004775828460057272,0.004775828460265916,0.004775828459801979,0.00477582845949707
1083,0.004775828460571108,0.004775828460038923,8.860535716685713e-06,8.860535210058855e-06,,209,0.004775828460158908,0.004775828459901354,0.004775828459954787,0.004775828460571108,0.004775828459737237,0.004775828460444168,0.004775828460055717,0.004775828460263372,0.004775828459803958,0.004775828459498625
1084,0.004775828460569977,0.00477582846003898,8.860535714848641e-06,8.860535210412305e-06,,209,0.00477582846016018,0.004775828459901213,0.004775828459955635,0.004775828460569977,0.004775828459736672,0.004775828460444451,0.004775828460054162,0.004775828460260968,0.004775828459806079,0.004775828459500462
1085,0.0047758284605685635,0.004775828460038924,8.860535713434842e-06,8.860535210482995e-06,,209,0.00477582846016117,0.004775828459901213,0.004775828459957049,0.0047758284605685635,0.0047758284597362475,0.004775828460444168,0.0047758284600526064,0.004775828460258,0.00477582845980834,0.004775828459501876
1086,0.004775828460567574,0.004775828460038924,8.860535711738282e-06,8.860535210836445e-06,,209,0.004775828460162442,0.004775828459901213,0.004775828459957755,0.004775828460567574,0.004775828459735258,0.004775828460444451,0.0047758284600511935,0.004775828460255314,0.004775828459810461,0.0047758284595035725
1087,0.004775828460566019,0.004775828460038894,8.860535710041723e-06,8.860535210765755e-06,,209,0.004775828460163573,0.004775828459901354,0.00477582845995931,0.004775828460566019,0.004775828459734692,0.004775828460444168,0.00477582846004978,0.004775828460252205,0.004775828459812581,0.004775828459505269
1088,0.0047758284605648885,0.004775828460038923,8.86053570834603e-06,8.860535211189895e-06,,209,0.004775828460164703,0.0047758284599014955,0.004775828459960159,0.0047758284605648885,0.004775828459734269,0.00477582846044431,0.004775828460048083,0.004775828460249518,0.004775828459814843,0.004775828459506965
1089,0.004775828460563616,0.004775828460038924,8.86053570679085e-06,8.860535211189461e-06,,209,0.0047758284601658344,0.004775828459901637,0.004775828459961714,0.004775828460563616,0.0047758284597337036,0.00477582846044431,0.004775828460046529,0.004775828460246409,0.004775828459816963,0.00477582845950852
1090,0.004775828460562485,0.004775828460038894,8.860535705094291e-06,8.860535211613601e-06,,209,0.004775828460166824,0.004775828459901637,0.004775828459962421,0.004775828460562485,0.004775828459732997,0.004775828460444451,0.004775828460044974,0.004775828460243864,0.004775828459819083,0.0047758284595102165
1091,0.0047758284605607885,0.0047758284600388804,8.860535703539979e-06,8.860535211614035e-06,,209,0.004775828460167955,0.004775828459901637,0.004775828459963834,0.0047758284605607885,0.0047758284597325725,0.00477582846044431,0.00477582846004356,0.004775828460241037,0.004775828459821345,0.004775828459511771
1092,0.0047758284605598,0.004775828460038908,8.86053570184342e-06,8.860535211755415e-06,,209,0.004775828460169086,0.00477582845990206,0.004775828459965106,0.0047758284605598,0.004775828459731866,0.004775828460444168,0.004775828460042005,0.004775828460237927,0.004775828459823607,0.004775828459513467
1093,0.004775828460558103,0.004775828460038909,8.86053570000548e-06,8.86053521196705e-06,,209,0.004775828460170358,0.004775828459902202,0.004775828459966237,0.004775828460558103,0.004775828459731159,0.00477582846044431,0.00477582846004045,0.004775828460235242,0.004775828459825727,0.004775828459515305
1094,0.004775828460556689,0.004775828460038895,8.8605356984503e-06,8.86053521210843e-06,,209,0.004775828460171489,0.004775828459902202,0.004775828459967368,0.004775828460556689,0.004775828459730735,0.004775828460444168,0.004775828460039037,0.004775828460232273,0.004775828459828131,0.0047758284595168605
1095,0.004775828460555417,0.004775828460038853,8.860535696754608e-06,8.86053521239119e-06,,209,0.0047758284601724784,0.004775828459902343,0.004775828459968499,0.004775828460555417,0.004775828459730169,0.004775828460444168,0.00477582846003734,0.0047758284602293045,0.0047758284598302505,0.004775828459518556
1096,0.004775828460553863,0.004775828460038881,8.860535694916669e-06,8.860535212462314e-06,,209,0.0047758284601736095,0.004775828459902343,0.004775828459969771,0.004775828460553863,0.004775828459729745,0.00477582846044431,0.004775828460035926,0.0047758284602263355,0.0047758284598325125,0.004775828459520394
1097,0.004775828460552449,0.004775828460038894,8.860535693220109e-06,8.86053521260326e-06,,209,0.0047758284601747405,0.0047758284599029085,0.004775828459970902,0.004775828460552449,0.004775828459729179,0.004775828460444027,0.004775828460034513,0.004775828460223509,0.004775828459834633,0.004775828459522091
1098,0.004775828460551318,0.004775828460038924,8.860535691524417e-06,8.86053521253257e-06,,209,0.004775828460175729,0.0047758284599029085,0.004775828459972457,0.004775828460551318,0.004775828459728332,0.004775828460444027,0.0047758284600330995,0.00477582846022054,0.004775828459837036,0.004775828459523786
1099,0.004775828460549621,0.004775828460038938,8.860535689686477e-06,8.86053521267395e-06,,209,0.00477582846017686,0.00477582845990305,0.0047758284599737294,0.004775828460549621,0.004775828459728049,0.004775828460444027,0.004775828460031544,0.004775828460217572,0.004775828459839298,0.004775828459525624
1100,0.004775828460548208,0.004775828460038867,8.860535687989918e-06,8.8605352130274e-06,,209,0.004775828460177991,0.00477582845990305,0.00477582845997486,0.004775828460548208,0.004775828459727484,0.004775828460444027,0.004775828460029707,0.004775828460214461,0.004775828459841559,0.004775828459527321
1101,0.004775828460546512,0.004775828460038895,8.860535686152846e-06,8.86053521309809e-06,,209,0.004775828460179122,0.004775828459903474,0.004775828459975991,0.004775828460546512,0.004775828459726918,0.0047758284604438855,0.004775828460028435,0.004775828460211635,0.004775828459843821,0.004775828459529158
