step,H_total,H_parallel,H_perp,A_perp,f,ztz_re,ztz_im,abs_ztz,sigma_est,sigma_exact
1062,0.8596491228070079,0.8596491228070079,2.153345126717022e-19,4.640414988680454e-10,2.5049116780177886e-19,-2.6645352591003757e-15,-1.1894074045610524e-14,1.218887794464507e-14,0.34385964912280315,0.34385964912280315
1063,0.8596491228070064,0.8596491228070064,2.1599043487438928e-19,4.647477109942439e-10,2.5125417934368056e-19,-2.609024107869118e-15,-1.2348028522059227e-14,1.2620650346833574e-14,0.3438596491228025,0.3438596491228025
1064,0.8596491228070031,0.8596491228070031,2.1664547782639713e-19,4.6545190710362027e-10,2.5201616808377235e-19,-2.4424906541753444e-15,-1.1445571475493189e-14,1.1703284453364244e-14,0.34385964912280126,0.34385964912280126
1065,0.8596491228070037,0.8596491228070037,2.1729967936070184e-19,4.661541369125687e-10,2.5277717803184093e-19,-2.3314683517128287e-15,-1.1509167289435396e-14,1.1742941555302412e-14,0.34385964912280154,0.34385964912280154
1066,0.8596491228070045,0.8596491228070045,2.179531255718887e-19,4.668545015011515e-10,2.535373093387315e-19,-2.275957200481571e-15,-1.11393013700867e-14,1.1369433415612203e-14,0.3438596491228017,0.3438596491228017
1067,0.8596491228070057,0.8596491228070057,2.186059096802205e-19,4.675531089408138e-10,2.5429667044434165e-19,-2.220446049250313e-15,-1.1229882634585611e-14,1.144729857408283e-14,0.34385964912280237,0.34385964912280237
1068,0.8596491228070067,0.8596491228070067,2.1925797197065014e-19,4.682499033322379e-10,2.5505519188422887e-19,-2.1649348980190553e-15,-1.1452854889457038e-14,1.165567793959754e-14,0.34385964912280254,0.34385964912280254
1069,0.8596491228070064,0.8596491228070064,2.1990906488725718e-19,4.689446288073435e-10,2.5581258568518e-19,-2.1094237467877974e-15,-1.0983447488865844e-14,1.1184175753455669e-14,0.34385964912280265,0.34385964912280265
1070,0.8596491228070058,0.8596491228070058,2.205593697262616e-19,4.696374875648894e-10,2.5656906274279764e-19,-2.1649348980190553e-15,-1.0981136449739509e-14,1.1192510926528435e-14,0.3438596491228025,0.3438596491228025
1071,0.8596491228070059,0.8596491228070059,2.2120893075000626e-19,4.703285349093825e-10,2.5732467454592913e-19,-2.220446049250313e-15,-1.185472073182434e-14,1.2060878255217451e-14,0.3438596491228024,0.3438596491228024
1072,0.8596491228070064,0.8596491228070064,2.218574052802214e-19,4.710174150498275e-10,2.580790224688323e-19,-2.3869795029440866e-15,-1.2253729583835206e-14,1.2484052221183366e-14,0.34385964912280265,0.34385964912280265
1073,0.8596491228070098,0.8596491228070098,2.2250488514744085e-19,4.717042348203383e-10,2.588322133347805e-19,-2.0539125955565396e-15,-1.277745075087611e-14,1.2941476138418301e-14,0.343859649122804,0.343859649122804
1074,0.8596491228070124,0.8596491228070124,2.231513776512672e-19,4.723890109340682e-10,2.595842556351491e-19,-2.220446049250313e-15,-1.2807187191772412e-14,1.2998246974985921e-14,0.34385964912280487,0.34385964912280487
1075,0.8596491228070124,0.8596491228070124,2.237969429902187e-19,4.730718158907997e-10,2.6033521939678656e-19,-2.3314683517128287e-15,-1.3505333706221902e-14,1.3705100626826931e-14,0.34385964912280503,0.34385964912280503
1076,0.8596491228070098,0.8596491228070098,2.244416301717478e-19,4.737527099360465e-10,2.6108516162836205e-19,-2.3869795029440866e-15,-1.4004439835646549e-14,1.4206407225534511e-14,0.3438596491228039,0.3438596491228039
1077,0.8596491228070082,0.8596491228070082,2.2508528870974227e-19,4.744315427010964e-10,2.61833907274601e-19,-2.3869795029440866e-15,-1.3325599750700775e-14,1.3537698469952407e-14,0.3438596491228036,0.3438596491228036
1078,0.8596491228070098,0.8596491228070098,2.2572770574631547e-19,4.751080990114939e-10,2.6258120872530813e-19,-2.1649348980190553e-15,-1.2483180524602799e-14,1.266952008256364e-14,0.343859649122804,0.343859649122804
1079,0.8596491228070084,0.8596491228070084,2.263692664555971e-19,4.757827933580586e-10,2.633275140401872e-19,-2.0539125955565396e-15,-1.2983530201324597e-14,1.314498434532707e-14,0.3438596491228032,0.3438596491228032
1080,0.8596491228070091,0.8596491228070091,2.2700962971725705e-19,4.764552756736534e-10,2.640724264057914e-19,-1.9984014443252818e-15,-1.2170439503740513e-14,1.2333418262869748e-14,0.3438596491228036,0.3438596491228036
1081,0.8596491228070093,0.8596491228070093,2.2764884589738515e-19,4.771256080922352e-10,2.648160044112465e-19,-2.1649348980190553e-15,-1.1924679716213259e-14,1.211960929431839e-14,0.34385964912280387,0.34385964912280387
1082,0.8596491228070084,0.8596491228070084,2.2828683269977967e-19,4.777937135415028e-10,2.6555815232423632e-19,-1.4988010832439613e-15,-1.3381707422304172e-14,1.3465381473366578e-14,0.3438596491228035,0.3438596491228035
1083,0.8596491228070081,0.8596491228070081,2.2892391077860786e-19,4.784599364404588e-10,2.662992431506284e-19,-1.6653345369377348e-15,-1.2761781853053286e-14,1.286998116489833e-14,0.343859649122803,0.343859649122803
1084,0.8596491228070073,0.8596491228070073,2.2955986697285597e-19,4.791240621935576e-10,2.6703902892761113e-19,-1.7208456881689926e-15,-1.258097828588053e-14,1.269812287357022e-14,0.3438596491228028,0.3438596491228028
1085,0.8596491228070056,0.8596491228070056,2.3019446120832647e-19,4.797858493206385e-10,2.677772303851998e-19,-1.609823385706477e-15,-1.2992041022824381e-14,1.3091396459962514e-14,0.34385964912280204,0.34385964912280204
1086,0.8596491228070045,0.8596491228070045,2.308281058454449e-19,4.804457366294813e-10,2.685143272079706e-19,-1.4988010832439613e-15,-1.2971285069117515e-14,1.3057589403540159e-14,0.3438596491228019,0.3438596491228019
1087,0.8596491228070047,0.8596491228070047,2.3146023829964903e-19,4.811031472560215e-10,2.6924966496082023e-19,-1.0547118733938987e-15,-1.3502719750207924e-14,1.3543849444989161e-14,0.34385964912280176,0.34385964912280176
1088,0.8596491228070002,0.8596491228070002,2.320911780008363e-19,4.817584228644438e-10,2.6998361522546807e-19,-8.326672684688674e-16,-1.3706965679696003e-14,1.3732233719404265e-14,0.3438596491228002,0.3438596491228002
1089,0.8596491228070011,0.8596491228070011,2.327206573236819e-19,4.824112947720875e-10,2.7071586668265557e-19,-9.992007221626409e-16,-1.3395268017744685e-14,1.3432483290530607e-14,0.3438596491228005,0.3438596491228005
1090,0.8596491228070005,0.8596491228070005,2.333491482095198e-19,4.830622612143488e-10,2.7144696832536513e-19,-1.8318679906315083e-15,-1.2511419098573798e-14,1.2644815071611664e-14,0.3438596491228001,0.3438596491228001
1091,0.8596491228070022,0.8596491228070022,2.3397627186060387e-19,4.837109383305321e-10,2.7217647951131957e-19,-1.8318679906315083e-15,-1.2550045182278015e-14,1.2683034905428588e-14,0.34385964912280087,0.34385964912280087
1092,0.8596491228069995,0.8596491228069995,2.346018555826133e-19,4.843571570469598e-10,2.7290419935120894e-19,-2.1094237467877974e-15,-1.2029725900399882e-14,1.2213270396673612e-14,0.34385964912279976,0.34385964912279976
1093,0.859649122807001,0.859649122807001,2.3522617975219707e-19,4.850012162378535e-10,2.73630453997459e-19,-2.55351295663786e-15,-1.1499351609465394e-14,1.1779453122188304e-14,0.34385964912280037,0.34385964912280037
1094,0.859649122807001,0.859649122807001,2.3584908633730137e-19,4.856429617911716e-10,2.7435505961686606e-19,-1.887379141862766e-15,-1.2158515931166846e-14,1.230413384491475e-14,0.3438596491228005,0.3438596491228005
1095,0.8596491228070013,0.8596491228070013,2.364706836585663e-19,4.862825142430749e-10,2.750781422150721e-19,-2.1649348980190553e-15,-1.1868301124778313e-14,1.2064141689365014e-14,0.3438596491228008,0.3438596491228008
1096,0.8596491228070005,0.8596491228070005,2.370907453698123e-19,4.869196498086849e-10,2.757994384914198e-19,-2.1649348980190553e-15,-1.217304815398266e-14,1.2364062620022652e-14,0.3438596491228,0.3438596491228
1097,0.8596491228070018,0.8596491228070018,2.377093309223389e-19,4.875544389320427e-10,2.7651901760354213e-19,-2.275957200481571e-15,-1.2013880764165497e-14,1.2227563624615072e-14,0.3438596491228008,0.3438596491228008
1098,0.8596491228070045,0.8596491228070045,2.3832651080318286e-19,4.881869629590521e-10,2.772369615465639e-19,-1.7763568394002505e-15,-1.2611861612233101e-14,1.273634550987853e-14,0.3438596491228019,0.3438596491228019
1099,0.8596491228070039,0.8596491228070039,2.3894211197084894e-19,4.888170536825091e-10,2.779530690273185e-19,-1.9984014443252818e-15,-1.2438127157366881e-14,1.2597643252430548e-14,0.3438596491228017,0.3438596491228017
1100,0.859649122807004,0.859649122807004,2.3955623642480337e-19,4.894448246991722e-10,2.7866745869824503e-19,-1.887379141862766e-15,-1.257518050172452e-14,1.2716027865496802e-14,0.34385964912280204,0.34385964912280204
1101,0.8596491228070058,0.8596491228070058,2.4016888157934344e-19,4.900702822854528e-10,2.7938012755148495e-19,-1.7208456881689926e-15,-1.2492092597094891e-14,1.26100629394497e-14,0.3438596491228019,0.3438596491228019
1102,0.8596491228070047,0.8596491228070047,2.4077992938164024e-19,4.906933149958742e-10,2.8009093826027958e-19,-1.7763568394002505e-15,-1.2297188928430864e-14,1.2424825920808978e-14,0.34385964912280187,0.34385964912280187
1103,0.8596491228070038,0.8596491228070038,2.413895414559199e-19,4.913140965369505e-10,2.8080007883648274e-19,-2.7200464103316335e-15,-1.1787632379190603e-14,1.2097393503614765e-14,0.3438596491228016,0.3438596491228016
1104,0.8596491228070058,0.8596491228070058,2.4199746677183795e-19,4.919323802839552e-10,2.815072572652031e-19,-2.55351295663786e-15,-1.1862921439642512e-14,1.2134633636943779e-14,0.34385964912280215,0.34385964912280215
1105,0.8596491228070053,0.8596491228070053,2.4260365465006284e-19,4.925481241970807e-10,2.8221241459293423e-19,-2.942091015256665e-15,-1.1517822067777397e-14,1.1887645886677228e-14,0.3438596491228023,0.3438596491228023
1106,0.8596491228070031,0.8596491228070031,2.432083046885424e-19,4.931615401554976e-10,2.8291578300504387e-19,-3.608224830031759e-15,-1.1084830614577176e-14,1.1657304841940316e-14,0.3438596491228011,0.3438596491228011
1107,0.8596491228070022,0.8596491228070022,2.4381138699133334e-19,4.937726065623055e-10,2.836173277246173e-19,-3.497202527569243e-15,-1.121739984992928e-14,1.1749914251262864e-14,0.3438596491228009,0.3438596491228009
1108,0.8596491228070011,0.8596491228070011,2.444126098922657e-19,4.943810371487419e-10,2.843167094665186e-19,-2.7200464103316335e-15,-1.1535943555553177e-14,1.1852284429225738e-14,0.3438596491228004,0.3438596491228004
1109,0.8596491228070019,0.8596491228070019,2.4501219339849775e-19,4.949870638698528e-10,2.8501418415744134e-19,-2.9976021664879227e-15,-1.137971281671434e-14,1.1767900515360661e-14,0.3438596491228008,0.3438596491228008
1110,0.8596491228070016,0.8596491228070016,2.4561000456187943e-19,4.955905614132289e-10,2.857095971434161e-19,-3.497202527569243e-15,-1.0982842579825104e-14,1.1526198707815862e-14,0.3438596491228006,0.3438596491228006
1111,0.8596491228070009,0.8596491228070009,2.4620613722834348e-19,4.96191633573505e-10,2.864030575921602e-19,-3.3861802251067274e-15,-1.0918053147849255e-14,1.1431102355248372e-14,0.34385964912280026,0.34385964912280026
1112,0.8596491228070002,0.8596491228070002,2.46800348131583e-19,4.967900443160904e-10,2.8709428252041864e-19,-3.219646771412954e-15,-1.0772403219744692e-14,1.1243255598866179e-14,0.34385964912280015,0.34385964912280015
1113,0.8596491228069991,0.8596491228069991,2.4739275665777655e-19,4.973859232605769e-10,2.8778341080599113e-19,-2.7200464103316335e-15,-1.0834066771456522e-14,1.117030238098935e-14,0.34385964912279976,0.34385964912279976
1114,0.8596491228069973,0.8596491228069973,2.47983589582129e-19,4.979795071909375e-10,2.8847070624860585e-19,-2.9976021664879227e-15,-1.0765399400344093e-14,1.1174947113855261e-14,0.34385964912279876,0.34385964912279876
1115,0.8596491228069979,0.8596491228069979,2.4857250381018157e-19,4.985704602262168e-10,2.8915576973838107e-19,-2.55351295663786e-15,-1.0942423748863568e-14,1.1236416952009695e-14,0.3438596491227992,0.3438596491227992
1116,0.8596491228069985,0.8596491228069985,2.491596647485025e-19,4.991589573958405e-10,2.8983879368703994e-19,-2.942091015256665e-15,-1.0954990160855304e-14,1.134317896211157e-14,0.34385964912279937,0.34385964912279937
1117,0.8596491228069993,0.8596491228069993,2.4974477717673237e-19,4.997447120047719e-10,2.9051943467498053e-19,-3.3861802251067274e-15,-1.0829184328794478e-14,1.1346252674073135e-14,0.3438596491227997,0.3438596491227997
1118,0.8596491228069971,0.8596491228069971,2.503281184229164e-19,5.003280108318106e-10,2.9119801530829745e-19,-4.163336342344337e-15,-1.0670062558934546e-14,1.1453541134123628e-14,0.343859649122799,0.343859649122799
1119,0.8596491228069972,0.8596491228069972,2.5090947720503906e-19,5.009086515573864e-10,2.918742898099503e-19,-3.6637359812630166e-15,-1.0701652663270569e-14,1.1311424802635932e-14,0.3438596491227989,0.3438596491227989
1120,0.8596491228069949,0.8596491228069949,2.5148890176718225e-19,5.014866915155199e-10,2.9254831430060746e-19,-3.83026943495679e-15,-1.0732816219553975e-14,1.1395802207264089e-14,0.3438596491227981,0.3438596491227981
1121,0.8596491228069945,0.8596491228069945,2.520662597332003e-19,5.020620078567988e-10,2.9321993479168986e-19,-4.551914400963142e-15,-1.0544383884754633e-14,1.1484944763592416e-14,0.3438596491227978,0.3438596491227978
1122,0.8596491228069937,0.8596491228069937,2.526417488200355e-19,5.026348066141416e-10,2.938893812804576e-19,-4.884981308350689e-15,-1.0641648127876905e-14,1.1709300459911414e-14,0.3438596491227977,0.3438596491227977
1123,0.8596491228069942,0.8596491228069942,2.5321521577375127e-19,5.032049441070221e-10,2.945564754919227e-19,-4.551914400963142e-15,-1.06639709970686e-14,1.1594835149324716e-14,0.34385964912279776,0.34385964912279776
1124,0.8596491228069922,0.8596491228069922,2.537868259625469e-19,5.037725935008245e-10,2.9522140979317547e-19,-4.385380947269368e-15,-1.076396962654429e-14,1.1623020613155653e-14,0.3438596491227971,0.3438596491227971
1125,0.8596491228069911,0.8596491228069911,2.543563133798265e-19,5.043374994781039e-10,2.958838747479705e-19,-3.7192471324942744e-15,-1.0838119896843692e-14,1.1458518321795624e-14,0.3438596491227968,0.3438596491227968
1126,0.8596491228069907,0.8596491228069907,2.549237198698648e-19,5.048997126854647e-10,2.96543919032301e-19,-4.107825191113079e-15,-1.0817399304693428e-14,1.1571100013305782e-14,0.3438596491227964,0.3438596491227964
1127,0.8596491228069898,0.8596491228069898,2.5548904728951076e-19,5.054592439450591e-10,2.972015448061752e-19,-4.3298697960381105e-15,-1.07632793991871e-14,1.1601549718706055e-14,0.3438596491227958,0.3438596491227958
1128,0.8596491228069889,0.8596491228069889,2.560524860225476e-19,5.060162902738879e-10,2.9785697353644285e-19,-4.107825191113079e-15,-1.0683982276979408e-14,1.1446471294488677e-14,0.3438596491227956,0.3438596491227956
1129,0.8596491228069882,0.8596491228069882,2.5661361463726636e-19,5.065704439041686e-10,2.98509714986218e-19,-4.551914400963142e-15,-1.078820717171508e-14,1.1709198892048095e-14,0.3438596491227955,0.3438596491227955
1130,0.8596491228069877,0.8596491228069877,2.5717295323734123e-19,5.071222271182177e-10,2.9916037417406037e-19,-2.7755575615628914e-15,-1.060267803473206e-14,1.095994987605959e-14,0.3438596491227951,0.3438596491227951
1131,0.859649122806988,0.859649122806988,2.577299081300775e-19,5.076710629236981e-10,2.9980826047785556e-19,-2.942091015256665e-15,-1.0575092343348881e-14,1.0976724357129959e-14,0.34385964912279515,0.34385964912279515
1132,0.859649122806989,0.859649122806989,2.582848091642702e-19,5.082172853851688e-10,3.0045375759926303e-19,-3.1086244689504383e-15,-1.0828344370016656e-14,1.1265726247545197e-14,0.3438596491227956,0.3438596491227956
1133,0.8596491228069896,0.8596491228069896,2.5883735248399517e-19,5.087606042963578e-10,3.0109651207322867e-19,-2.1649348980190553e-15,-1.0735773338043458e-14,1.0951884416779862e-14,0.34385964912279604,0.34385964912279604
1134,0.8596491228069889,0.8596491228069889,2.5938792210848053e-19,5.093014059557273e-10,3.017369706159976e-19,-2.831068712794149e-15,-1.0899753306879452e-14,1.1261419635525153e-14,0.3438596491227956,0.3438596491227956
1135,0.8596491228069865,0.8596491228069865,2.599361003990258e-19,5.098392887950337e-10,3.023746474029593e-19,-2.4980018054066022e-15,-1.0682224557443578e-14,1.0970411775109688e-14,0.34385964912279476,0.34385964912279476
1136,0.8596491228069882,0.8596491228069882,2.6048227902946827e-19,5.10374645754928e-10,3.030099980546979e-19,-3.219646771412954e-15,-1.1005682142826585e-14,1.146695970000775e-14,0.3438596491227952,0.3438596491227952
1137,0.8596491228069902,0.8596491228069902,2.6102614238320357e-19,5.109071758971521e-10,3.036426554253689e-19,-3.3306690738754696e-15,-1.1090673727658727e-14,1.158000000919905e-14,0.3438596491227962,0.3438596491227962
1138,0.8596491228069896,0.8596491228069896,2.6156768906234547e-19,5.114368866852933e-10,3.0427261788886077e-19,-4.385380947269368e-15,-1.152156725912817e-14,1.2327938925841878e-14,0.3438596491227961,0.3438596491227961
1139,0.8596491228069885,0.8596491228069885,2.6210701929278716e-19,5.119638847543713e-10,3.04900002034477e-19,-4.551914400963142e-15,-1.1484988836355496e-14,1.235414478160694e-14,0.3438596491227952,0.3438596491227952
1140,0.8596491228069874,0.8596491228069874,2.626439690517844e-19,5.124880184470505e-10,3.0552461706024975e-19,-4.440892098500626e-15,-1.15400736716236e-14,1.2365064616775178e-14,0.3438596491227949,0.3438596491227949
1141,0.8596491228069865,0.8596491228069865,2.631784712155388e-19,5.130092311211747e-10,3.0614638488339296e-19,-5.162537064506978e-15,-1.1806791665321712e-14,1.2886121153035871e-14,0.3438596491227945,0.3438596491227945
1142,0.859649122806986,0.859649122806986,2.6371083953289303e-19,5.135278371548061e-10,3.067656704770501e-19,-5.717648576819556e-15,-1.2087983336382417e-14,1.3372017289424422e-14,0.3438596491227945,0.3438596491227945
1143,0.8596491228069879,0.8596491228069879,2.6424068427952575e-19,5.140434653602026e-10,3.073820204884385e-19,-5.88418203051333e-15,-1.219860312328726e-14,1.3543615334455187e-14,0.34385964912279515,0.34385964912279515
1144,0.8596491228069877,0.8596491228069877,2.647682990814672e-19,5.145564100091137e-10,3.0799577648253376e-19,-6.439293542825908e-15,-1.2671663867761135e-14,1.4213921573872656e-14,0.34385964912279515,0.34385964912279515
1145,0.8596491228069878,0.8596491228069878,2.652934960996251e-19,5.150664967745671e-10,3.086067199526358e-19,-5.717648576819556e-15,-1.1996498033059968e-14,1.3289374338365911e-14,0.34385964912279515,0.34385964912279515
1146,0.8596491228069889,0.8596491228069889,2.6581618092205316e-19,5.155736425788785e-10,3.0921474107260277e-19,-5.2735593669694936e-15,-1.1584632099259875e-14,1.2728477099486566e-14,0.3438596491227954,0.3438596491227954
1147,0.8596491228069887,0.8596491228069887,2.663365044610819e-19,5.160780023030258e-10,3.0982001539351387e-19,-5.051514762044462e-15,-1.122229471064808e-14,1.2306815183620536e-14,0.3438596491227957,0.3438596491227957
1148,0.8596491228069887,0.8596491228069887,2.668544814826475e-19,5.16579598399557e-10,3.1042256009206975e-19,-5.6066262743570405e-15,-1.1862099902334292e-14,1.3120353359314297e-14,0.3438596491227955,0.3438596491227955
1149,0.85964912280699,0.85964912280699,2.673700625459262e-19,5.170783911032506e-10,3.1102231765547513e-19,-4.6074255521944e-15,-1.1054137010254669e-14,1.1975905613376213e-14,0.34385964912279604,0.34385964912279604
1150,0.859649122806989,0.859649122806989,2.6788314694155223e-19,5.175742912293386e-10,3.1161917093202006e-19,-4.773959005888173e-15,-1.115057931233911e-14,1.2129554962597174e-14,0.3438596491227958,0.3438596491227958
1151,0.8596491228069917,0.8596491228069917,2.683937480765112e-19,5.180673200236734e-10,3.1221313551758365e-19,-4.884981308350689e-15,-1.1243512592945196e-14,1.2258858748295161e-14,0.3438596491227969,0.3438596491227969
1152,0.8596491228069911,0.8596491228069911,2.6890177195426552e-19,5.185573950434663e-10,3.1280410206925725e-19,-5.329070518200751e-15,-1.1626667348830861e-14,1.2789776629336654e-14,0.3438596491227965,0.3438596491227965
1153,0.8596491228069908,0.8596491228069908,2.6940736541250643e-19,5.190446661054388e-10,3.133922413982315e-19,-5.440092820663267e-15,-1.1884414406741684e-14,1.3070344895548905e-14,0.3438596491227964,0.3438596491227964
1154,0.8596491228069902,0.8596491228069902,2.6991029080150265e-19,5.195289123826533e-10,3.1397727705481916e-19,-5.995204332975845e-15,-1.2454425460115912e-14,1.382227146802275e-14,0.3438596491227963,0.3438596491227963
1155,0.8596491228069911,0.8596491228069911,2.704107508813348e-19,5.200103372831494e-10,3.145594449027869e-19,-6.217248937900877e-15,-1.2609015526089632e-14,1.4058501232101485e-14,0.3438596491227967,0.3438596491227967
1156,0.8596491228069907,0.8596491228069907,2.709087151652696e-19,5.204889193491727e-10,3.1513870947797653e-19,-6.217248937900877e-15,-1.2569195360819212e-14,1.4022797737051932e-14,0.3438596491227962,0.3438596491227962
1157,0.8596491228069927,0.8596491228069927,2.714039974502377e-19,5.209644877054843e-10,3.1571485417681626e-19,-6.2727600891321345e-15,-1.2504081578942787e-14,1.398926643068411e-14,0.34385964912279715,0.34385964912279715
1158,0.8596491228069933,0.8596491228069933,2.7189657734270424e-19,5.214370310427753e-10,3.1628785527621585e-19,-6.772360450213455e-15,-1.2994321283027241e-14,1.4653233488692866e-14,0.3438596491227976,0.3438596491227976
1159,0.8596491228069927,0.8596491228069927,2.723865177102063e-19,5.219066178064868e-10,3.1685778590780016e-19,-7.049916206369744e-15,-1.3354279595130266e-14,1.5100930501851444e-14,0.3438596491227972,0.3438596491227972
1160,0.859649122806992,0.859649122806992,2.728737476943582e-19,5.223731881465187e-10,3.174245636444669e-19,-6.994405055138486e-15,-1.3316030143668186e-14,1.5041222053491086e-14,0.3438596491227968,0.3438596491227968
1161,0.8596491228069933,0.8596491228069933,2.7335867225237697e-19,5.22837137407412e-10,3.1798865955889644e-19,-6.827871601444713e-15,-1.3238810358831585e-14,1.4895836006177084e-14,0.3438596491227974,0.3438596491227974
1162,0.8596491228069917,0.8596491228069917,2.7384091121586953e-19,5.232981093180727e-10,3.185496314143884e-19,-7.216449660063518e-15,-1.3368666028973086e-14,1.5192049798840507e-14,0.3438596491227967,0.3438596491227967
1163,0.8596491228069936,0.8596491228069936,2.743203794745627e-19,5.237560304899245e-10,3.1910738020511246e-19,-7.216449660063518e-15,-1.3223790942154228e-14,1.5064720129429258e-14,0.3438596491227974,0.3438596491227974
1164,0.8596491228069922,0.8596491228069922,2.747970865384622e-19,5.242109179886109e-10,3.1966191699373075e-19,-7.327471962526033e-15,-1.3493868586738357e-14,1.5355010087843296e-14,0.343859649122797,0.343859649122797
1165,0.8596491228069927,0.8596491228069927,2.7527127040675687e-19,5.246630065163323e-10,3.2021351863644074e-19,-7.605027718682322e-15,-1.4573832970450825e-14,1.643876680449376e-14,0.34385964912279715,0.34385964912279715
1166,0.8596491228069914,0.8596491228069914,2.7574294403906525e-19,5.251123156421541e-10,3.207622002087183e-19,-7.382983113757291e-15,-1.403696053021981e-14,1.586016079946777e-14,0.3438596491227965,0.3438596491227965
1167,0.8596491228069922,0.8596491228069922,2.762115977750765e-19,5.255583676196931e-10,3.2130736884040456e-19,-7.105427357601002e-15,-1.3858115464309985e-14,1.55735179762407e-14,0.343859649122797,0.343859649122797
1168,0.8596491228069922,0.8596491228069922,2.766775527017572e-19,5.2600147595017e-10,3.2184939804082905e-19,-7.382983113757291e-15,-1.469614924277794e-14,1.6446435547681082e-14,0.34385964912279665,0.34385964912279665
1169,0.8596491228069916,0.8596491228069916,2.7714095885638803e-19,5.264417905679487e-10,3.22388462343155e-19,-7.216449660063518e-15,-1.4712411253782314e-14,1.6386951839700125e-14,0.34385964912279665,0.34385964912279665
1170,0.8596491228069942,0.8596491228069942,2.776014994127623e-19,5.26879017814111e-10,3.2292419319444653e-19,-6.994405055138486e-15,-1.451502484820756e-14,1.6112344597215814e-14,0.3438596491227977,0.3438596491227977
1171,0.859649122806994,0.859649122806994,2.780592329925033e-19,5.273132209536409e-10,3.2345665878720656e-19,-7.105427357601002e-15,-1.474870306065335e-14,1.637105188756881e-14,0.3438596491227977,0.3438596491227977
1172,0.859649122806994,0.859649122806994,2.7851418847446095e-19,5.277444348114539e-10,3.2398589271519814e-19,-7.049916206369744e-15,-1.5517220000158336e-14,1.704363327023169e-14,0.3438596491227975,0.3438596491227975
1173,0.8596491228069929,0.8596491228069929,2.789664180576418e-19,5.281727161238469e-10,3.245119556997151e-19,-7.105427357601002e-15,-1.687697276408665e-14,1.831172595944651e-14,0.34385964912279704,0.34385964912279704
1174,0.8596491228069933,0.8596491228069933,2.7941590237500355e-19,5.285980536995984e-10,3.2503482521174797e-19,-7.382983113757291e-15,-1.7284452547966365e-14,1.8795231829932992e-14,0.34385964912279743,0.34385964912279743
1175,0.8596491228069949,0.8596491228069949,2.798623246735025e-19,5.290201552620679e-10,3.2555413278347064e-19,-7.216449660063518e-15,-1.6698260302483408e-14,1.819090549768549e-14,0.3438596491227976,0.3438596491227976
1176,0.8596491228069949,0.8596491228069949,2.8030612328679326e-19,5.294394425114106e-10,3.260703883132171e-19,-7.16093850883226e-15,-1.6213641703246414e-14,1.7724593580912597e-14,0.3438596491227979,0.3438596491227979
1177,0.8596491228069956,0.8596491228069956,2.8074671339177573e-19,5.298553702585034e-10,3.265829114965638e-19,-7.16093850883226e-15,-1.6642395649348693e-14,1.811762603866017e-14,0.34385964912279815,0.34385964912279815
1178,0.8596491228069962,0.8596491228069962,2.8118468006590874e-19,5.302684980893253e-10,3.270923829338203e-19,-7.271960811294775e-15,-1.6386360812142086e-14,1.7927471509019694e-14,0.3438596491227987,0.3438596491227987
1179,0.859649122806996,0.859649122806996,2.816197197638386e-19,5.306785465456829e-10,3.275984495212082e-19,-7.16093850883226e-15,-1.7102900965069128e-14,1.8541528031643977e-14,0.34385964912279837,0.34385964912279837
1180,0.8596491228069953,0.8596491228069953,2.820518001259572e-19,5.310854922947502e-10,3.281010736159179e-19,-7.16093850883226e-15,-1.7262334272689853e-14,1.8688692433376912e-14,0.3438596491227983,0.3438596491227983
1181,0.859649122806998,0.859649122806998,2.824811686884902e-19,5.314895753337879e-10,3.286005431682512e-19,-7.105427357601002e-15,-1.690136175813412e-14,1.8334206478968848e-14,0.3438596491227993,0.3438596491227993
1182,0.8596491228069985,0.8596491228069985,2.8290745836725786e-19,5.318904571124189e-10,3.290964311619195e-19,-7.216449660063518e-15,-1.5652887060613673e-14,1.723629945865869e-14,0.3438596491227996,0.3438596491227996
1183,0.8596491228069985,0.8596491228069985,2.8333089361274816e-19,5.322883556990028e-10,3.2958899869238783e-19,-7.105427357601002e-15,-1.676047971003227e-14,1.8204416443394943e-14,0.34385964912279937,0.34385964912279937
1184,0.8596491228069991,0.8596491228069991,2.8375142798319297e-19,5.326832341863155e-10,3.300781917355581e-19,-7.105427357601002e-15,-1.6457497878402654e-14,1.7925856586277058e-14,0.3438596491228001,0.3438596491228001
1185,0.8596491228069985,0.8596491228069985,2.841689224586467e-19,5.330749688914747e-10,3.3056384857435145e-19,-6.994405055138486e-15,-1.7051893605218965e-14,1.8430647780234267e-14,0.34385964912279937,0.34385964912279937
1186,0.8596491228069991,0.8596491228069991,2.845836923788251e-19,5.334638622988675e-10,3.3104633603251793e-19,-7.16093850883226e-15,-1.7383505658444686e-14,1.88006731077495e-14,0.34385964912279987,0.34385964912279987
1187,0.8596491228069976,0.8596491228069976,2.8499528683100964e-19,5.338494982961113e-10,3.315251295789373e-19,-6.8833827526759706e-15,-1.7697173313059564e-14,1.8988704573832956e-14,0.343859649122799,0.343859649122799
1188,0.8596491228070002,0.8596491228070002,2.854039794176618e-19,5.342321400081259e-10,3.3200054748585817e-19,-6.827871601444713e-15,-1.7855537413445738e-14,1.911648626000018e-14,0.3438596491227998,0.3438596491227998
