step,edge_index,theta,relative_theta_over_pi_mod_pi,amplitude
0,0,-1.160556684693153,0.0,0.29319773581242364
0,1,0.31936452114834396,0.4710735505923851,0.2931977357780341
0,2,1.8901608478419976,-0.028926449439841406,0.2931977357966472
0,3,-2.731353011763043,0.4999999999124669,0.293197735750746
0,4,-2.7313530110926587,-0.4999999998741432,0.29319773583318426
0,5,0.31936452065697657,0.47107355043597815,0.2931977358456159
0,6,1.890160848030841,-0.028926449379730903,0.2931977358010104
0,7,-1.25143180557395,-0.028926449384504702,0.29319773579269326
0,8,-1.160556684516643,5.6184851843017634e-11,0.29319773582015446
0,9,-2.8222281318059665,0.47107355079466556,0.2931977358115609
1,0,-1.1455529770888648,0.0,0.2931977358128242
1,1,0.33436822875329236,0.4710735505925953,0.2931977357779724
1,2,1.9051645554462724,-0.028926449439845646,0.293197735796685
1,3,-2.7163493041582725,0.4999999999126204,0.29319773575065505
1,4,-2.716349303487102,-0.49999999987373933,0.29319773583313596
1,5,0.33436822826175683,0.47107355043613475,0.29319773584561015
1,6,1.9051645556363732,-0.028926449379334817,0.2931977358011403
1,7,-1.2364280979679063,-0.028926449383945913,0.29319773579234043
1,8,-1.145552976912556,5.6120816675430835e-11,0.2931977358198922
1,9,-2.8072244242015927,0.4710735507946928,0.2931977358118168
2,0,-1.130549269484582,0.0,0.2931977358132223
2,1,0.3493719363582373,0.4710735505928061,0.2931977357779119
2,2,1.9201682630505492,-0.028926449439847627,0.2931977357967222
2,3,-2.701345596553493,0.49999999991277844,0.2931977357505647
2,4,-2.701345595881546,-0.4999999998733342,0.29319773583308834
2,5,0.34937193586654347,0.47107355043629506,0.29319773584560327
2,6,1.9201682632419068,-0.02892644937893647,0.29319773580126957
2,7,-1.2214243903618602,-0.028926449383384654,0.29319773579198766
2,8,-1.130549269308469,5.605847780367415e-11,0.2931977358196296
2,9,-2.79222071659723,0.4710735507947183,0.2931977358120711
3,0,-1.1155455618803045,0.0,0.29319773581361874
3,1,0.3643756439631784,0.47107355059301725,0.29319773577785346
3,2,1.935171970654828,-0.02892644943984706,0.29319773579676006
3,3,-2.6863418889487063,0.4999999999129406,0.29319773575047564
3,4,-2.686341888275991,-0.49999999987292754,0.29319773583304215
3,5,0.3643756434713361,0.47107355043645904,0.2931977358455959
