step,H_perp,A_perp,H_total,four_group_error,A_B_center_distance
96,6.287962521369152e-21,7.929667408768888e-11,0.8596491228071297,0.5923096441761739,0.22243185764246884
97,6.4089720207824784e-21,8.005605549102753e-11,0.8596491228071315,0.5830444463569405,0.2208966122001003
98,6.530860060972487e-21,8.081373683336569e-11,0.8596491228071308,0.5732542884933578,0.21928928743039627
99,6.6536614605772755e-21,8.156997891735216e-11,0.859649122807131,0.5629479854223371,0.21761413963172457
100,6.777374821849194e-21,8.232481291718308e-11,0.8596491228071304,0.5521348167062703,0.21587569365474737
101,6.901980494849313e-21,8.307815895197312e-11,0.8596491228071301,0.5408245182779219,0.21407874507618982
102,7.02746139798692e-21,8.382995525459212e-11,0.8596491228071309,0.5290272736744168,0.2122283619989342
103,7.153788199018998e-21,8.458006975061559e-11,0.8596491228071328,0.5167537048682114,0.21032988633469082
104,7.28102883044189e-21,8.532894485719304e-11,0.8596491228071328,0.5040148627033121,0.2083889343993921
105,7.409140756378546e-21,8.607636584091214e-11,0.8596491228071312,0.4908222169453414,0.20641139662240274
106,7.538080902190883e-21,8.682212219354514e-11,0.8596491228071305,0.4771876459544243,0.2044034361387878
107,7.66790793304443e-21,8.756659142072637e-11,0.8596491228071278,0.4757109198706506,0.20237148599958651
108,7.798527054897477e-21,8.830926936000251e-11,0.8596491228071241,0.48939181161592443,0.20032224469892534
109,7.929984694435468e-21,8.905046150602179e-11,0.8596491228071235,0.5026320660329316,0.1982626696798129
110,8.062258739287024e-21,8.979008151954772e-11,0.8596491228071246,0.515419761895789,0.19619996844396434
111,8.195392678103917e-21,9.0528408127526e-11,0.859649122807124,0.5277433854521083,0.19414158685686392
112,8.329318586791412e-21,9.126510059596392e-11,0.8596491228071237,0.5395918407897199,0.1920951942098914
113,8.464058499768066e-21,9.200031793297274e-11,0.8596491228071231,0.5509544598271803,0.19006866457977
114,8.599604269647172e-21,9.273405129534227e-11,0.859649122807123,0.5618210119190725,0.1880700540154744
115,8.73590765185008e-21,9.346607754608128e-11,0.8596491228071226,0.5721817130674475,0.18610757308833156
116,8.87303328771054e-21,9.419677960371331e-11,0.8596491228071197,0.5820272347311144,0.1841895543671048
117,9.010907015891368e-21,9.492579742036075e-11,0.8596491228071197,0.5913487122248491,0.18232441443132022
118,9.149561067864143e-21,9.565333798600102e-11,0.8596491228071197,0.6001377527009564,0.18052061011794635
119,9.288937700565734e-21,9.637913519307868e-11,0.8596491228071197,0.608386442706,0.17878658881306556
120,9.429071298979204e-21,9.710340518735274e-11,0.8596491228071206,0.616087355305897,0.17713073275458485
121,9.569976230592167e-21,9.782625532336483e-11,0.8596491228071205,0.623233556772962,0.17556129750554972
122,9.711626645884206e-21,9.854758569282255e-11,0.8596491228071168,0.6298186128288785,0.17408634498878092
123,9.854036617544194e-21,9.926750030873243e-11,0.8596491228071164,0.6358365944379785,0.17271367173735563
124,9.997168135348427e-21,9.9985839674168e-11,0.8596491228071168,0.6412820831456105,0.17145073330282126
125,1.0141011559273299e-20,1.0070258963538771e-10,0.8596491228071184,0.6461501759567957,0.1703045660603812
126,1.0285549952865786e-20,1.0141770039231703e-10,0.8596491228071174,0.6504364897507724,0.1692817079398108
127,1.043078291926336e-20,1.0213120443460635e-10,0.8596491228071177,0.6541371652274593,0.16838811987115404
128,1.0576687192544768e-20,1.0284302208971092e-10,0.8596491228071185,0.6572488703822824,0.16762910994186508
129,1.0723299834874326e-20,1.0355336708612776e-10,0.859649122807117,0.6597688035062363,0.1670092623935683
130,1.0870579451845666e-20,1.0426207101264422e-10,0.8596491228071139,0.6616946957084797,0.1665323736212624
131,1.1018553574886428e-20,1.0496929824899484e-10,0.8596491228071147,0.6630248129591936,0.16620139726031094
132,1.1167191861412872e-20,1.0567493487773187e-10,0.8596491228071106,0.6637579576508624,0.16601840024980397
133,1.1316531788027027e-20,1.0637918869791698e-10,0.8596491228071114,0.6638934696765727,0.16598453144773329
134,1.146647868902523e-20,1.0708164496787125e-10,0.8596491228071104,0.6634312270243586,0.16610000395769559
135,1.1617067194658099e-20,1.077824994823283e-10,0.8596491228071117,0.662371645887059,0.16636409183259995
136,1.176832950502456e-20,1.0848193169843796e-10,0.8596491228071113,0.660715680287586,0.1667751412804784
137,1.192019617788945e-20,1.0917965093317275e-10,0.8596491228071124,0.6584648212199449,0.1673305959483743
138,1.2072709863081452e-20,1.0987588390125219e-10,0.859649122807113,0.6556210953067771,0.168027035340723
139,1.2225803688975596e-20,1.1057035628492656e-10,0.8596491228071139,0.6521870629746342,0.1688602249737725
140,1.23795247090937e-20,1.1126331250279088e-10,0.8596491228071137,0.6481658161486282,0.1698251765055874
141,1.2533898184937816e-20,1.1195489352832155e-10,0.8596491228071126,0.643560975468532,0.1709162158306365
142,1.2688796471741801e-20,1.1264455810975423e-10,0.8596491228071109,0.6383766870288372,0.1721270569967368
143,1.284429294981886e-20,1.1333266497272027e-10,0.8596491228071136,0.6326176186457038,0.17345087978738616
144,1.3000389503605214e-20,1.1401925058342215e-10,0.8596491228071141,0.626288955654992,0.17488040890243
145,1.3157023884908144e-20,1.1470407091689528e-10,0.859649122807115,0.6193963962433404,0.17640799284591943
146,1.3314207383896307e-20,1.1538720632676875e-10,0.8596491228071134,0.6119461463131137,0.17802568086939397
147,1.3471971134849898e-20,1.1606882068346303e-10,0.8596491228071149,0.6039449139009951,0.17972529659790018
148,1.363028731829616e-20,1.1674882148568418e-10,0.8596491228071166,0.5953999031358432,0.18149850726230998
149,1.3789114899753186e-20,1.1742706204173374e-10,0.8596491228071149,0.5863188077522582,0.18333688775534035
150,1.3948467956762667e-20,1.18103632275907e-10,0.8596491228071155,0.5767098041633167,0.18523197900455585
151,1.410836713474539e-20,1.1877864763813986e-10,0.8596491228071166,0.5665815440987141,0.18717534040244319
152,1.426884571289917e-20,1.1945227378706178e-10,0.8596491228071166,0.5559431468149427,0.18915859624460504
153,1.4429808017255182e-20,1.2012413586475944e-10,0.8596491228071165,0.5448041908845199,0.1911734762992522
154,1.4591278391494114e-20,1.2079436407173188e-10,0.8596491228071171,0.5331747055716564,0.19321185076457179
155,1.475322933574642e-20,1.214628722521677e-10,0.8596491228071156,0.5210651618021348,0.1952657599676553
156,1.491566984985909e-20,1.221297254965354e-10,0.8596491228071166,0.5084864627355241,0.197327439223303
157,1.5078631442205482e-20,1.2279507906347664e-10,0.8596491228071155,0.4954499339482213,0.1993893393079981
158,1.5242077320221107e-20,1.2345880819212983e-10,0.8596491228071153,0.4819673132361581,0.20144414301859256
159,1.540597129557215e-20,1.2412079316364418e-10,0.8596491228071166,0.4708637718992427,0.20348477828169872
160,1.5570338796138956e-20,1.2478116362712343e-10,0.8596491228071188,0.4846946795474601,0.205504428262913
161,1.573513408972531e-20,1.2543976279364256e-10,0.8596491228071202,0.4980891790589831,0.2074965388987395
162,1.5900417749935643e-20,1.2609685860454908e-10,0.8596491228071184,0.5110352103291302,0.20945482424176795
163,1.606609954172653e-20,1.2675211849009283e-10,0.8596491228071199,0.5235211170438907,0.21137326997397016
164,1.6232264262418023e-20,1.274059035618759e-10,0.8596491228071189,0.5355356571750052,0.21324613540601514
165,1.639884382508599e-20,1.2805797056445176e-10,0.8596491228071186,0.5470680131020357,0.21506795424385047
166,1.6565867168352755e-20,1.2870845802958232e-10,0.8596491228071199,0.5581078013523042,0.21683353436858338
167,1.6733332496061043e-20,1.2935738284327275e-10,0.8596491228071208,0.5686450819499395,0.218537956842681
168,1.6901098211416503e-20,1.3000422382144552e-10,0.8596491228071215,0.5786703673656045,0.2201765743251523
169,1.7069373316614947e-20,1.3064981177412748e-10,0.8596491228071221,0.5881746310588546,0.22174500905092748
170,1.7238001276111142e-20,1.3129356905846968e-10,0.8596491228071216,0.5971493156054308,0.22323915050517062
171,1.7407005404376044e-20,1.3193561082731244e-10,0.8596491228071229,0.6055863404021701,0.22465515290168478
172,1.7576372364573334e-20,1.3257591170560863e-10,0.8596491228071221,0.6134781089425988,0.22598943255577866
173,1.7746074561360463e-20,1.332143932214551e-10,0.8596491228071237,0.6208175156566553,0.22723866522574399
174,1.7916161361976906e-20,1.3385126582134703e-10,0.859649122807125,0.6275979523083841,0.2283997834832389
175,1.8086626141037663e-20,1.344865277306157e-10,0.8596491228071234,0.6338133139458433,0.22946997416113876
176,1.8257458181459616e-20,1.3512016200944852e-10,0.8596491228071215,0.6394580043978642,0.23044667591757395
177,1.8428653648717016e-20,1.3575217732587944e-10,0.8596491228071195,0.6445269413127178,0.23132757694669062
178,1.8600152436731663e-20,1.3638237582888658e-10,0.8596491228071199,0.6490155607341499,0.232110612859936
179,1.877195103020528e-20,1.3701076975991808e-10,0.8596491228071208,0.6529198212106636,0.2327939647561834
180,1.8944061487226692e-20,1.376374276395294e-10,0.8596491228071212,0.6562362074343511,0.23337605749458726
181,1.9116552287214476e-20,1.382626207158481e-10,0.8596491228071197,0.6589617334059974,0.23385555818054263
182,1.9289339589922392e-20,1.388860669394968e-10,0.8596491228071181,0.6610939451236066,0.23423137487236023
183,1.9462419071083563e-20,1.395077742317021e-10,0.8596491228071184,0.6626309227919303,0.2345026555141246
184,1.9635812217274803e-20,1.4012784240569326e-10,0.8596491228071217,0.6635712825510067,0.23466878709856445
185,1.9809444336968242e-20,1.407460277839778e-10,0.8596491228071206,0.6639141777221581,0.23472939506253068
186,1.998341845120536e-20,1.4136271945320436e-10,0.8596491228071187,0.6636592995703204,0.23468434291673054
187,2.015768235220402e-20,1.419777530185769e-10,0.8596491228071197,0.6628068775820217,0.23453373211064227
188,2.0332171172605828e-20,1.4259092247617246e-10,0.8596491228071184,0.6613576792587577,0.2342779021329293
189,2.0506928777376328e-20,1.4320240492874528e-10,0.8596491228071175,0.65931300942595,0.23391743084711725
190,2.0681885302331e-20,1.4381197899455734e-10,0.8596491228071153,0.656674709058112,0.23345313506170684
191,2.0857113010682608e-20,1.4441991902325178e-10,0.8596491228071157,0.6534451536212763,0.23288607133318692
192,2.1032609696415757e-20,1.4502623795856996e-10,0.8596491228071159,0.6496272509341785,0.23221753699951408
193,2.1208285234912766e-20,1.4563064661984018e-10,0.8596491228071153,0.645224438550124,0.2314490714404315
194,2.1384165683903735e-20,1.462332577900928e-10,0.8596491228071165,0.6402406806618913,0.2305824575594282
195,2.156029085321045e-20,1.4683422916067782e-10,0.8596491228071191,0.6346804645324631,0.22961972348007967
196,2.173670988968976e-20,1.4743374745861194e-10,0.8596491228071185,0.6285487964547969,0.22856314444685089
197,2.1913307807102143e-20,1.4803144195441095e-10,0.8596491228071186,0.6218511972442705,0.2274152449170356
198,2.2090009618101527e-20,1.4862708238440775e-10,0.8596491228071209,0.6145936972678652,0.22617880082623568
199,2.2266934273539042e-20,1.4922109191913535e-10,0.8596491228071207,0.6067828310145602,0.2248568420044578
200,2.2444066693181255e-20,1.4981343962802956e-10,0.8596491228071242,0.5984256312118255,0.22345265471337103
201,2.2621333271770994e-20,1.5040390045398088e-10,0.8596491228071266,0.5895296224935127,0.22196978426730973
202,2.279877982277588e-20,1.509926482408196e-10,0.8596491228071257,0.5801028146248473,0.22041203769101964
203,2.2976410953569014e-20,1.5157971814714862e-10,0.8596491228071237,0.5701536952906131,0.21878348635571282
204,2.3154129358481623e-20,1.521648098558981e-10,0.8596491228071224,0.5596912224530359,0.2170884685214575
205,2.3332053590097398e-20,1.5274833416472138e-10,0.8596491228071224,0.5487248162862355,0.21533159169808888
206,2.3510132496032282e-20,1.5333014216399946e-10,0.8596491228071205,0.5372643506945134,0.21351773471840665
207,2.36882659452628e-20,1.5390992802695608e-10,0.8596491228071224,0.5253201444228435,0.2116520493962916
208,2.3866611660647744e-20,1.5448822499028117e-10,0.8596491228071234,0.5129029517647832,0.20973996161831063
209,2.4045054194586366e-20,1.5506467745617107e-10,0.8596491228071226,0.5000239528791145,0.2077871716903764
210,2.422352214829673e-20,1.5563907654665883e-10,0.8596491228071224,0.48669474372540505,0.205799653731085
211,2.4402203265824475e-20,1.5621204584098009e-10,0.8596491228071229,0.4729273256223755,0.20378365387071767
212,2.458100891799109e-20,1.5678331836643555e-10,0.8596491228071237,0.4799450150892899,0.2017456869799493
213,2.4759875551183895e-20,1.5735271065724892e-10,0.8596491228071241,0.4934923079666731,0.1996925316158183
214,2.493874763804771e-20,1.5792006724304456e-10,0.8596491228071235,0.5065952715215266,0.19763122283549386
215,2.5117785561228562e-20,1.5848591597119463e-10,0.859649122807123,0.5192421081415554,0.1955690424923945
216,2.529691033531319e-20,1.5905002463160195e-10,0.8596491228071208,0.5314214309008504,0.19351350659622998
217,2.5476052286181952e-20,1.5961219341322875e-10,0.8596491228071224,0.5431222738124177,0.1914723492912126
218,2.565526381608663e-20,1.601726063223254e-10,0.8596491228071251,0.5543341017017055,0.18945350298818814
219,2.5834496875071252e-20,1.6073113225219078e-10,0.8596491228071264,0.5650468196922388,0.18746507418066152
220,2.601379491427194e-20,1.6128792550675308e-10,0.8596491228071267,0.5752507822948159,0.185515314486025
221,2.6193080412605155e-20,1.6184276447405718e-10,0.8596491228071271,0.5849368020920901,0.18361258648660223
222,2.637243855354067e-20,1.6239593145624267e-10,0.8596491228071301,0.5940961580107132,0.1817653240053812
223,2.655177461752171e-20,1.6294715283650007e-10,0.8596491228071315,0.6027206031735912,0.1799819865433612
224,2.6731156026960855e-20,1.634966544824721e-10,0.8596491228071326,0.610802372325188,0.17827100773329035
225,2.69105587436488e-20,1.6404438040862234e-10,0.8596491228071339,0.6183341888231842,0.17664073783094056
226,2.7089975243283242e-20,1.6459032548507595e-10,0.8596491228071359,0.6253092711902026,0.1750993804704004
227,2.726934999580105e-20,1.6513433923869696e-10,0.8596491228071377,0.6317213392196972,0.1736549241517295
228,2.744875980566658e-20,1.6567667248489323e-10,0.8596491228071392,0.6375646196305085,0.172315069201505
229,2.762811630768763e-20,1.6621707586071784e-10,0.8596491228071378,0.6428338512649963,0.1710871512388525
230,2.780746329134069e-20,1.6675569942685824e-10,0.8596491228071348,0.6475242898260661,0.1699780624765967
231,2.7986794374865366e-20,1.6729254130075663e-10,0.8596491228071335,0.651631712148828,0.16899417247013243
232,2.816607342763186e-20,1.6782751093796228e-10,0.8596491228071338,0.6551524200030384,0.16814125017332376
233,2.8345373225547645e-20,1.68360842316578e-10,0.8596491228071338,0.6580832434229029,0.16742438934747225
234,2.8524569331042527e-20,1.6889218256344054e-10,0.8596491228071346,0.660421543561242,0.16684793947326287
235,2.870366498275073e-20,1.6942155997024323e-10,0.859649122807136,0.6621652150654501,0.1664154443172134
236,2.888273059347259e-20,1.6994920003775417e-10,0.8596491228071366,0.663312687973106,0.16612959019048026
237,2.906165639098894e-20,1.704747969378141e-10,0.8596491228071397,0.6638629291255331,0.16599216570468348
238,2.924057232588498e-20,1.7099874948631928e-10,0.8596491228071397,0.663815443098031,0.16600403448289963
239,2.941936006840486e-20,1.7152072780980396e-10,0.8596491228071415,0.6631702726459449,0.16616512184121915
240,2.959809666356086e-20,1.7204097379275922e-10,0.859649122807143,0.6619279986661705,0.1664744159441565
241,2.9776850300542565e-20,1.7255970068513264e-10,0.8596491228071415,0.6600897396741265,0.16692998339005144
242,2.9955405327130955e-20,1.730762991490486e-10,0.8596491228071406,0.6576571507966695,0.16752899863852194
243,3.0133850196130357e-20,1.7359104296054667e-10,0.8596491228071427,0.6546324222818543,0.1682677861888016
244,3.031222069135077e-20,1.7410405133525976e-10,0.8596491228071432,0.6510182775268842,0.16914187398876365
245,3.049041880236952e-20,1.7461505892210304e-10,0.8596491228071408,0.646817970626027,0.17014605622506107
246,3.066853804234966e-20,1.7512435022677358e-10,0.8596491228071403,0.6420352834406999,0.17127446343047562
247,3.084645386665211e-20,1.7563158561788398e-10,0.8596491228071392,0.636674522194369,0.17252063774974438
248,3.1024259092297194e-20,1.7613704633692818e-10,0.8596491228071399,0.6307405135953214,0.17387761122407122
249,3.1201984478975415e-20,1.766408346871567e-10,0.8596491228071386,0.6242386004908071,0.1753379850729647
250,3.1379467328568744e-20,1.7714250570816916e-10,0.8596491228071359,0.6171746370564598,0.17689400814990905
251,3.155676218859395e-20,1.7764223087034778e-10,0.8596491228071337,0.609554983525329,0.1785376530023888
252,3.173394496353974e-20,1.7814023959661594e-10,0.859649122807133,0.6013865004612712,0.18026068825343103
253,3.191102049230259e-20,1.7863655978635108e-10,0.8596491228071352,0.5926765425818514,0.18205474631923
254,3.208781945997603e-20,1.791307328739991e-10,0.8596491228071341,0.5834329521363231,0.18391138576722763
255,3.22644942426688e-20,1.7962320073606528e-10,0.8596491228071328,0.5736640518446435,0.1858221478869556
256,3.2440932422775045e-20,1.8011366528604942e-10,0.8596491228071341,0.5633786374038845,0.1877786072823331
257,3.261716831410883e-20,1.8060223784357938e-10,0.8596491228071316,0.5525859695687872,0.18977241649332338
258,3.279318288739661e-20,1.8108888118102839e-10,0.8596491228071325,0.5412957658135847,0.1917953448150076
259,3.2968991340912524e-20,1.8157365266170232e-10,0.8596491228071335,0.5295181915826114,0.19383931160408172
260,3.3144611038997213e-20,1.8205661492787678e-10,0.8596491228071351,0.5172638511375633,0.1958964144494777
261,3.3320037835986063e-20,1.8253777098448983e-10,0.8596491228071335,0.5045437780096635,0.19795895263946164
262,3.349520195050216e-20,1.8301694443548707e-10,0.8596491228071345,0.49136942506531744,0.2000194463870389
263,3.3670035084007775e-20,1.8349396470731068e-10,0.8596491228071338,0.4777526541942122,0.20207065228380003
264,3.384473399252491e-20,1.8396938330201822e-10,0.8596491228071348,0.4751433330279903,0.20410557544425809
265,3.4019140549707014e-20,1.8444278394588118e-10,0.8596491228071342,0.48884195098225003,0.20611747878259118
266,3.419331364531863e-20,1.849143413727519e-10,0.8596491228071326,0.5021004266903069,0.20809988983528344
267,3.436714291319628e-20,1.853837719790928e-10,0.8596491228071321,0.5149068225202382,0.2100466055095344
268,3.4540737243889814e-20,1.8585138483177843e-10,0.8596491228071306,0.5272496078826263,0.21195169510104053
