t,H,Q2_re,Q2_im,generator_norm
104,np.float64(354.1058346978645),np.float64(-38.10891750631602),np.float64(7.134470689075336),np.float64(18.949570549192064)
105,np.float64(354.1058346978643),np.float64(-38.108917506316075),np.float64(7.134470689075112),np.float64(18.945450286882068)
106,np.float64(354.1058346978648),np.float64(-38.10891750631613),np.float64(7.13447068907511),np.float64(18.943467100761445)
107,np.float64(354.10583469786445),np.float64(-38.10891750631603),np.float64(7.134470689075158),np.float64(18.94563049489897)
108,np.float64(354.105834697864),np.float64(-38.10891750631603),np.float64(7.1344706890750285),np.float64(18.94948737137726)
109,np.float64(354.1058346978644),np.float64(-38.10891750631603),np.float64(7.134470689075131),np.float64(18.950177781708824)
110,np.float64(354.1058346978623),np.float64(-38.10891750631579),np.float64(7.1344706890751315),np.float64(18.947418355201687)
111,np.float64(354.10583469786087),np.float64(-38.10891750631553),np.float64(7.1344706890749965),np.float64(18.946086639566303)
112,np.float64(354.1058346978604),np.float64(-38.10891750631545),np.float64(7.1344706890748455),np.float64(18.947639632626267)
113,np.float64(354.10583469786),np.float64(-38.108917506315535),np.float64(7.134470689075039),np.float64(18.94804523646678)
114,np.float64(354.10583469786036),np.float64(-38.10891750631563),np.float64(7.1344706890750045),np.float64(18.945895470601183)
115,np.float64(354.1058346978606),np.float64(-38.10891750631569),np.float64(7.134470689075026),np.float64(18.944465869307518)
116,np.float64(354.1058346978609),np.float64(-38.10891750631588),np.float64(7.134470689075115),np.float64(18.946219500062785)
117,np.float64(354.1058346978605),np.float64(-38.1089175063158),np.float64(7.134470689075091),np.float64(18.94984153992989)
118,np.float64(354.10583469785934),np.float64(-38.10891750631571),np.float64(7.134470689074954),np.float64(18.95149343963597)
119,np.float64(354.1058346978592),np.float64(-38.10891750631572),np.float64(7.134470689075),np.float64(18.948832022733477)
120,np.float64(354.1058346978583),np.float64(-38.10891750631589),np.float64(7.134470689074906),np.float64(18.945188467078747)
121,np.float64(354.1058346978582),np.float64(-38.10891750631583),np.float64(7.134470689075028),np.float64(18.945388908016618)
122,np.float64(354.1058346978575),np.float64(-38.108917506315436),np.float64(7.134470689075031),np.float64(18.947707851189307)
123,np.float64(354.10583469785615),np.float64(-38.10891750631555),np.float64(7.134470689075105),np.float64(18.947816658590312)
124,np.float64(354.1058346978557),np.float64(-38.10891750631552),np.float64(7.134470689075108),np.float64(18.94625794367809)
125,np.float64(354.10583469785547),np.float64(-38.10891750631535),np.float64(7.1344706890751635),np.float64(18.946288500031695)
126,np.float64(354.10583469785433),np.float64(-38.10891750631545),np.float64(7.134470689075338),np.float64(18.948486969813874)
127,np.float64(354.1058346978547),np.float64(-38.10891750631525),np.float64(7.134470689075377),np.float64(18.950288039416243)
128,np.float64(354.10583469785445),np.float64(-38.10891750631514),np.float64(7.134470689075523),np.float64(18.949104878585736)
129,np.float64(354.105834697855),np.float64(-38.10891750631512),np.float64(7.134470689075599),np.float64(18.945614892438744)
130,np.float64(354.10583469785644),np.float64(-38.10891750631538),np.float64(7.134470689075988),np.float64(18.944438606707518)
131,np.float64(354.10583469785735),np.float64(-38.108917506315436),np.float64(7.134470689076064),np.float64(18.947396354661663)
132,np.float64(354.10583469785854),np.float64(-38.1089175063156),np.float64(7.134470689076107),np.float64(18.949755775725237)
133,np.float64(354.1058346978575),np.float64(-38.108917506315294),np.float64(7.134470689076078),np.float64(18.948481066240625)
134,np.float64(354.105834697857),np.float64(-38.108917506315215),np.float64(7.134470689076102),np.float64(18.946335377437602)
135,np.float64(354.1058346978572),np.float64(-38.108917506315294),np.float64(7.134470689075972),np.float64(18.94640835288431)
136,np.float64(354.1058346978567),np.float64(-38.10891750631535),np.float64(7.134470689075755),np.float64(18.94804682624188)
137,np.float64(354.105834697858),np.float64(-38.10891750631562),np.float64(7.134470689075914),np.float64(18.948702739060977)
138,np.float64(354.1058346978582),np.float64(-38.10891750631553),np.float64(7.13447068907588),np.float64(18.947061956773407)
139,np.float64(354.10583469785774),np.float64(-38.10891750631549),np.float64(7.134470689075926),np.float64(18.945156844272812)
140,np.float64(354.105834697859),np.float64(-38.10891750631558),np.float64(7.13447068907604),np.float64(18.94646505126455)
141,np.float64(354.1058346978573),np.float64(-38.10891750631522),np.float64(7.134470689076187),np.float64(18.94954617215288)
142,np.float64(354.1058346978572),np.float64(-38.108917506315194),np.float64(7.134470689076116),np.float64(18.949673978672458)
143,np.float64(354.10583469785786),np.float64(-38.10891750631525),np.float64(7.134470689076062),np.float64(18.946931161663027)
144,np.float64(354.1058346978583),np.float64(-38.10891750631506),np.float64(7.1344706890762195),np.float64(18.945323940381535)
145,np.float64(354.10583469785854),np.float64(-38.108917506315045),np.float64(7.134470689076232),np.float64(18.946324189306225)
146,np.float64(354.10583469785865),np.float64(-38.108917506315095),np.float64(7.1344706890761085),np.float64(18.94809870406598)
147,np.float64(354.10583469785854),np.float64(-38.108917506315194),np.float64(7.134470689076026),np.float64(18.94843275170118)
148,np.float64(354.105834697859),np.float64(-38.10891750631535),np.float64(7.1344706890762195),np.float64(18.94683126200946)
149,np.float64(354.1058346978573),np.float64(-38.10891750631503),np.float64(7.134470689076103),np.float64(18.94590878246712)
150,np.float64(354.1058346978566),np.float64(-38.10891750631491),np.float64(7.1344706890761085),np.float64(18.94752481594054)
151,np.float64(354.1058346978564),np.float64(-38.108917506314825),np.float64(7.134470689076236),np.float64(18.94887619918399)
152,np.float64(354.1058346978568),np.float64(-38.1089175063147),np.float64(7.134470689076353),np.float64(18.947475320224775)
153,np.float64(354.10583469785695),np.float64(-38.10891750631467),np.float64(7.134470689076347),np.float64(18.945565252228917)
154,np.float64(354.1058346978582),np.float64(-38.108917506314796),np.float64(7.134470689076084),np.float64(18.945950319976646)
155,np.float64(354.10583469785684),np.float64(-38.10891750631457),np.float64(7.134470689075903),np.float64(18.947733607656904)
156,np.float64(354.1058346978575),np.float64(-38.10891750631457),np.float64(7.13447068907586),np.float64(18.948905992226738)
157,np.float64(354.10583469785814),np.float64(-38.10891750631474),np.float64(7.134470689076006),np.float64(18.94822130543424)
158,np.float64(354.10583469785905),np.float64(-38.10891750631468),np.float64(7.1344706890761405),np.float64(18.946308680549393)
159,np.float64(354.1058346978588),np.float64(-38.10891750631459),np.float64(7.13447068907619),np.float64(18.94593839242942)
160,np.float64(354.1058346978597),np.float64(-38.10891750631474),np.float64(7.134470689076068),np.float64(18.94728992201268)
161,np.float64(354.1058346978592),np.float64(-38.10891750631461),np.float64(7.1344706890764025),np.float64(18.947587018341697)
162,np.float64(354.10583469786053),np.float64(-38.10891750631457),np.float64(7.134470689076597),np.float64(18.94639857873669)
163,np.float64(354.10583469785956),np.float64(-38.10891750631464),np.float64(7.13447068907655),np.float64(18.94621701293042)
164,np.float64(354.1058346978591),np.float64(-38.10891750631431),np.float64(7.13447068907654),np.float64(18.94762233539994)
165,np.float64(354.10583469785996),np.float64(-38.1089175063144),np.float64(7.134470689076477),np.float64(18.948635633545933)
166,np.float64(354.10583469785945),np.float64(-38.10891750631434),np.float64(7.134470689076172),np.float64(18.948469559951437)
167,np.float64(354.1058346978599),np.float64(-38.108917506314285),np.float64(7.134470689075929),np.float64(18.947046506952454)
168,np.float64(354.10583469785934),np.float64(-38.108917506314086),np.float64(7.1344706890761245),np.float64(18.945749251096323)
169,np.float64(354.1058346978605),np.float64(-38.10891750631413),np.float64(7.13447068907618),np.float64(18.94641132499135)
170,np.float64(354.1058346978589),np.float64(-38.108917506314114),np.float64(7.134470689076231),np.float64(18.947600316706428)
171,np.float64(354.1058346978591),np.float64(-38.108917506314036),np.float64(7.134470689076109),np.float64(18.947238953320166)
172,np.float64(354.10583469785934),np.float64(-38.108917506313986),np.float64(7.134470689076102),np.float64(18.94640397731171)
173,np.float64(354.10583469786),np.float64(-38.10891750631387),np.float64(7.134470689076091),np.float64(18.947100212627284)
174,np.float64(354.1058346978593),np.float64(-38.10891750631386),np.float64(7.134470689076048),np.float64(18.948115141111998)
175,np.float64(354.1058346978584),np.float64(-38.108917506313894),np.float64(7.13447068907608),np.float64(18.948076232888052)
176,np.float64(354.1058346978575),np.float64(-38.10891750631376),np.float64(7.134470689076129),np.float64(18.947395418797765)
177,np.float64(354.1058346978567),np.float64(-38.10891750631363),np.float64(7.134470689076127),np.float64(18.946380042083145)
178,np.float64(354.10583469785894),np.float64(-38.10891750631382),np.float64(7.134470689076349),np.float64(18.946321410303536)
179,np.float64(354.1058346978589),np.float64(-38.10891750631379),np.float64(7.134470689076318),np.float64(18.94754079549809)
180,np.float64(354.10583469785865),np.float64(-38.10891750631387),np.float64(7.134470689076483),np.float64(18.94785271318165)
181,np.float64(354.10583469785746),np.float64(-38.1089175063136),np.float64(7.1344706890767124),np.float64(18.946642651402843)
182,np.float64(354.1058346978567),np.float64(-38.108917506313645),np.float64(7.134470689076837),np.float64(18.94627334491338)
183,np.float64(354.1058346978571),np.float64(-38.10891750631353),np.float64(7.1344706890767915),np.float64(18.9474051900615)
184,np.float64(354.1058346978572),np.float64(-38.10891750631347),np.float64(7.134470689076866),np.float64(18.947837237207175)
185,np.float64(354.10583469785684),np.float64(-38.108917506313304),np.float64(7.134470689076835),np.float64(18.947526809842337)
186,np.float64(354.10583469785774),np.float64(-38.10891750631322),np.float64(7.134470689076793),np.float64(18.947038638725463)
187,np.float64(354.1058346978575),np.float64(-38.10891750631305),np.float64(7.134470689076895),np.float64(18.946595356567805)
188,np.float64(354.10583469785786),np.float64(-38.10891750631305),np.float64(7.134470689076839),np.float64(18.94710718095356)
189,np.float64(354.1058346978582),np.float64(-38.10891750631316),np.float64(7.134470689076485),np.float64(18.947828320112546)
190,np.float64(354.1058346978584),np.float64(-38.10891750631288),np.float64(7.134470689076478),np.float64(18.947036278645225)
191,np.float64(354.10583469785934),np.float64(-38.10891750631299),np.float64(7.1344706890765455),np.float64(18.945887061576347)
192,np.float64(354.1058346978606),np.float64(-38.10891750631303),np.float64(7.1344706890764105),np.float64(18.946692670614485)
193,np.float64(354.10583469785956),np.float64(-38.10891750631306),np.float64(7.134470689076526),np.float64(18.947827403146032)
194,np.float64(354.10583469785973),np.float64(-38.10891750631331),np.float64(7.134470689076437),np.float64(18.94767873911372)
195,np.float64(354.10583469785956),np.float64(-38.1089175063132),np.float64(7.134470689076323),np.float64(18.947353221324033)
196,np.float64(354.1058346978593),np.float64(-38.10891750631319),np.float64(7.134470689076296),np.float64(18.94693920045523)
197,np.float64(354.1058346978604),np.float64(-38.10891750631343),np.float64(7.134470689076274),np.float64(18.946697767704237)
198,np.float64(354.1058346978614),np.float64(-38.108917506313446),np.float64(7.1344706890766005),np.float64(18.947145840398868)
199,np.float64(354.1058346978617),np.float64(-38.10891750631339),np.float64(7.134470689076568),np.float64(18.947158841337792)
200,np.float64(354.10583469786116),np.float64(-38.108917506313375),np.float64(7.134470689076588),np.float64(18.94613437051555)
201,np.float64(354.10583469786087),np.float64(-38.108917506313205),np.float64(7.134470689076667),np.float64(18.946216496715262)
202,np.float64(354.10583469786116),np.float64(-38.1089175063131),np.float64(7.134470689076686),np.float64(18.947811335826234)
203,np.float64(354.1058346978623),np.float64(-38.108917506313404),np.float64(7.134470689076442),np.float64(18.94798143230369)
204,np.float64(354.1058346978623),np.float64(-38.10891750631335),np.float64(7.134470689076474),np.float64(18.947262855649157)
205,np.float64(354.1058346978632),np.float64(-38.108917506313375),np.float64(7.134470689076839),np.float64(18.947033529261677)
206,np.float64(354.1058346978657),np.float64(-38.1089175063138),np.float64(7.134470689076927),np.float64(18.946756138281458)
207,np.float64(354.1058346978646),np.float64(-38.108917506313745),np.float64(7.134470689076992),np.float64(18.946694283282838)
208,np.float64(354.10583469786604),np.float64(-38.108917506313844),np.float64(7.134470689077283),np.float64(18.94692765209371)
209,np.float64(354.10583469786593),np.float64(-38.1089175063139),np.float64(7.134470689077303),np.float64(18.946500899156703)
210,np.float64(354.10583469786434),np.float64(-38.10891750631369),np.float64(7.1344706890773315),np.float64(18.94602472771233)
211,np.float64(354.10583469786314),np.float64(-38.108917506313695),np.float64(7.134470689077333),np.float64(18.94736013940199)
212,np.float64(354.1058346978632),np.float64(-38.108917506313546),np.float64(7.134470689077215),np.float64(18.94838423899932)
213,np.float64(354.10583469786286),np.float64(-38.10891750631339),np.float64(7.13447068907708),np.float64(18.947312258955172)
214,np.float64(354.1058346978634),np.float64(-38.10891750631339),np.float64(7.134470689077368),np.float64(18.946681485958642)
215,np.float64(354.1058346978628),np.float64(-38.108917506313226),np.float64(7.134470689077355),np.float64(18.94693047972052)
216,np.float64(354.10583469786167),np.float64(-38.108917506312864),np.float64(7.134470689077495),np.float64(18.946939008701182)
217,np.float64(354.1058346978618),np.float64(-38.10891750631289),np.float64(7.134470689077517),np.float64(18.94691259154226)
218,np.float64(354.10583469786275),np.float64(-38.108917506313276),np.float64(7.134470689077479),np.float64(18.9466869602715)
219,np.float64(354.1058346978625),np.float64(-38.10891750631332),np.float64(7.134470689077325),np.float64(18.94598298332333)
220,np.float64(354.10583469786275),np.float64(-38.108917506313325),np.float64(7.134470689077355),np.float64(18.946462618494728)
221,np.float64(354.10583469786195),np.float64(-38.108917506313404),np.float64(7.134470689077377),np.float64(18.94827926330254)
222,np.float64(354.10583469786184),np.float64(-38.108917506313375),np.float64(7.1344706890774585),np.float64(18.947947559311377)
223,np.float64(354.1058346978617),np.float64(-38.10891750631335),np.float64(7.134470689077094),np.float64(18.946488910265312)
224,np.float64(354.10583469786167),np.float64(-38.108917506313176),np.float64(7.134470689077097),np.float64(18.94665767517234)
225,np.float64(354.10583469786195),np.float64(-38.10891750631305),np.float64(7.134470689077087),np.float64(18.94733232557662)
226,np.float64(354.1058346978615),np.float64(-38.10891750631313),np.float64(7.134470689077222),np.float64(18.947291082924743)
227,np.float64(354.10583469786127),np.float64(-38.10891750631309),np.float64(7.1344706890770615),np.float64(18.946888245099696)
228,np.float64(354.1058346978617),np.float64(-38.108917506313105),np.float64(7.134470689077059),np.float64(18.946056244917024)
229,np.float64(354.10583469786303),np.float64(-38.10891750631307),np.float64(7.134470689076952),np.float64(18.945624104695817)
230,np.float64(354.1058346978624),np.float64(-38.10891750631332),np.float64(7.134470689077082),np.float64(18.947358126804545)
231,np.float64(354.1058346978615),np.float64(-38.10891750631315),np.float64(7.134470689077097),np.float64(18.948650477904046)
232,np.float64(354.10583469786184),np.float64(-38.108917506313205),np.float64(7.134470689077244),np.float64(18.947116023598298)
233,np.float64(354.10583469786),np.float64(-38.10891750631306),np.float64(7.134470689077235),np.float64(18.946206339744442)
234,np.float64(354.10583469785945),np.float64(-38.10891750631289),np.float64(7.134470689077317),np.float64(18.9471347480274)
235,np.float64(354.10583469785877),np.float64(-38.108917506312864),np.float64(7.1344706890772445),np.float64(18.947682003961905)
236,np.float64(354.1058346978585),np.float64(-38.10891750631307),np.float64(7.134470689077383),np.float64(18.94719979183339)
237,np.float64(354.10583469785814),np.float64(-38.10891750631313),np.float64(7.13447068907737),np.float64(18.946297067037055)
238,np.float64(354.1058346978588),np.float64(-38.10891750631311),np.float64(7.13447068907711),np.float64(18.94531656005658)
239,np.float64(354.10583469785803),np.float64(-38.1089175063129),np.float64(7.134470689077092),np.float64(18.94609209832776)
240,np.float64(354.10583469785934),np.float64(-38.10891750631319),np.float64(7.134470689077249),np.float64(18.948594765014683)
241,np.float64(354.1058346978597),np.float64(-38.108917506313205),np.float64(7.134470689077311),np.float64(18.948349230330717)
242,np.float64(354.1058346978597),np.float64(-38.10891750631315),np.float64(7.13447068907732),np.float64(18.94626212574127)
243,np.float64(354.10583469785945),np.float64(-38.108917506313134),np.float64(7.134470689077406),np.float64(18.946341310732684)
244,np.float64(354.1058346978602),np.float64(-38.10891750631321),np.float64(7.134470689077481),np.float64(18.947583008066832)
245,np.float64(354.10583469786),np.float64(-38.108917506312984),np.float64(7.1344706890775615),np.float64(18.94762120463847)
246,np.float64(354.10583469785877),np.float64(-38.10891750631272),np.float64(7.134470689077479),np.float64(18.946676160940072)
247,np.float64(354.10583469785774),np.float64(-38.10891750631281),np.float64(7.134470689077729),np.float64(18.945527214919906)
