candidate_kind,base_phase,epsilon,phi,phi_over_pi,s0,stability_gain,base_S_mean,base_S_amp,g_C,visibility_C,backaction_scale,c_gain,phase_after_C,S_mean_after_C,S_amp_after_C,S_drift_after_C,S_final_after_C,Q_max_error,C_A_mean_tail,C_B_mean_tail,C_read_abs_error,C_read_rel_error,C_induced_bias_delta,C_readout_ok,C_nonselective_ok,C_window_ok,C_informative_window_ok
gray_metastable,gray_metastable,0.01,0.0,0.0,0.01,0.0,0.00017331502028017349,0.019999989905038096,0.005,0.19999999999999998,0.0005,2.5e-06,gray_metastable,0.0001734505908310354,0.02002001497535591,0.0020595943472100217,0.01945349275105679,8.881784197001252e-16,0.500017345059083,0.4999826549409169,0.010212621839991293,0.8,2.0160640868675887e-05,False,True,False,False
gray_metastable,gray_metastable,0.01,0.0,0.0,0.01,0.0,0.00017331502028017349,0.019999989905038096,0.005,0.19999999999999998,0.001,5e-06,gray_metastable,0.00017358626694967175,0.020040060059155176,0.002061260484910619,0.01947356757190377,8.881784197001252e-16,0.5000173586266949,0.499982641373305,0.010220475336520334,0.8,4.034140078657816e-05,False,True,False,False
gray_metastable,gray_metastable,0.01,0.0,0.0,0.01,0.0,0.00017331502028017349,0.019999989905038096,0.005,0.19999999999999998,0.002,1e-05,gray_metastable,0.00017385793619992637,0.020080210346920674,0.0020645967609705875,0.019513779427091867,6.661338147750939e-16,0.50001738579362,0.49998261420638,0.01023620106742203,0.8,8.076335780233092e-05,False,True,False,False
gray_metastable,gray_metastable,0.01,0.0,0.0,0.01,0.0,0.00017331502028017349,0.019999989905038096,0.005,0.19999999999999998,0.005,2.5e-05,gray_metastable,0.00017467548562838216,0.020201143608753108,0.00207463766963432,0.019634914241447032,6.661338147750939e-16,0.5000174675485628,0.4999825324514372,0.010283528530302392,0.8,0.00020251416906322107,False,True,False,False
gray_metastable,gray_metastable,0.01,0.0,0.0,0.01,0.0,0.00017331502028017349,0.019999989905038096,0.005,0.19999999999999998,0.01,5e-05,gray_metastable,0.00017604657757822764,0.020404316666944755,0.0020914799555292857,0.019838480084074735,6.661338147750939e-16,0.5000176046577578,0.49998239534224215,0.01036291109818591,0.7999999999999999,0.0004070583192047134,False,True,False,False
gray_metastable,gray_metastable,0.01,0.0,0.0,0.01,0.0,0.00017331502028017349,0.019999989905038096,0.01,0.33333333333333337,0.0,0.0,gray_metastable,0.00017331502028017349,0.019999989905038096,0.002057929541669832,0.01943343863954905,6.661338147750939e-16,0.5000288858367133,0.4999711141632867,0.008503978818838602,0.6666666666666666,0.0,False,True,False,False
gray_metastable,gray_metastable,0.01,0.0,0.0,0.01,0.0,0.00017331502028017349,0.019999989905038096,0.01,0.33333333333333337,1e-05,1.0000000000000001e-07,gray_metastable,0.00017332405503408537,0.020001324287473032,0.0020580404872812216,0.019434774936444132,8.881784197001252e-16,0.5000288873425057,0.4999711126574944,0.008504414615908182,0.6666666666666664,1.3434171888484397e-06,False,True,False,False
gray_metastable,gray_metastable,0.01,0.0,0.0,0.01,0.0,0.00017331502028017349,0.019999989905038096,0.01,0.33333333333333337,5e-05,5.000000000000001e-07,gray_metastable,0.00017336019873878683,0.02000666270598439,0.002058484328895566,0.019440121043662103,6.661338147750939e-16,0.5000288933664564,0.49997110663354355,0.008506158035118951,0.6666666666666666,6.7179794049079746e-06,False,True,False,False
gray_metastable,gray_metastable,0.01,0.0,0.0,0.01,0.0,0.00017331502028017349,0.019999989905038096,0.01,0.33333333333333337,0.0001,1.0000000000000002e-06,gray_metastable,0.00017340538892179943,0.020013337729167573,0.0020590392640628327,0.019446805747221685,6.661338147750939e-16,0.5000289008981537,0.4999710991018464,0.008508337828782376,0.6666666666666665,1.3438192771102767e-05,False,True,False,False
gray_metastable,gray_metastable,0.01,0.0,0.0,0.01,0.0,0.00017331502028017349,0.019999989905038096,0.01,0.33333333333333337,0.0005,5e-06,gray_metastable,0.00017376733279174763,0.020066818004082887,0.0020634840759000722,0.019500366251164025,6.661338147750939e-16,0.5000289612221319,0.4999710387778681,0.008525796982818683,0.6666666666666666,6.728041155636529e-05,False,True,False,False
