N,series,denominator,onset_gt_0.05,initial,step1,final,max
40,N-2,38,-1,3.550210783994378e-32,2.2552982982512338e-08,0.0036620587330515393,0.0036620587330515393
40,N-1,39,-1,3.550210783994378e-32,2.1411256903077744e-08,0.0035431798985673,0.0035431798985673
40,N,40,-1,3.550210783994378e-32,2.035408438230911e-08,0.003429088056643044,0.003429088056643044
40,N+1,41,-1,3.550210783994378e-32,1.937331785562136e-08,0.0033195159493282353,0.0033195159493282353
40,N+2,42,-1,3.550210783994378e-32,1.8461767999199126e-08,0.0032142364329145537,0.0032142364329145537
40,124,124,-1,3.550210783994378e-32,2.1180257401348474e-09,0.0005066825308663585,0.0005066825308663585
