step,edge_index,i,j,a,b,a2,b2,ab,r2,theta,z2_re,z2_im,z2_phase_pi
0,0,1,2,0.31431914597567745,0.11097110231996461,0.09879652552687923,0.012314585550108056,0.0348803421091908,0.11111111107698729,0.3393914393284154,0.08648193997677117,0.0697606842183816,0.21606330084876163
0,1,1,3,0.2532633667456219,-0.21672281429796522,0.06414233293532738,0.04696877823723032,-0.05488794959968887,0.1111111111725577,-0.7078061120813054,0.017173554698097053,-0.10977589919937775,-0.4506033659535834
0,2,1,4,0.061055779451625325,0.3276939164514699,0.0037278082044455135,0.10738330287930294,0.020007607490500283,0.11111111108374845,1.3865889900459667,-0.10365549467485742,0.040015214981000566,0.8827299672104578
0,3,2,3,-0.061055779451624353,-0.32769391645147194,0.0037278082044453946,0.10738330287930428,0.02000760749050009,0.11111111108374967,-1.7550036635438224,-0.10365549467485889,0.04001521498100018,0.8827299672104606
0,4,2,4,0.2532633667456233,-0.21672281429796392,0.06414233293532808,0.04696877823722975,-0.054887949599688846,0.11111111117255783,-0.7078061120812997,0.017173554698098326,-0.10977589919937769,-0.4506033659535798
0,5,3,4,0.31431914597567523,0.11097110231996248,0.09879652552687783,0.01231458555010758,0.034880342109189874,0.1111111110769854,0.3393914393284116,0.08648193997677026,0.06976068421837975,0.21606330084875916
1,0,1,2,0.3126719486909095,0.11553079060932789,0.09776374749817072,0.013347363578816366,0.036123237433619976,0.1111111110769871,0.35393584976169956,0.08441638391935435,0.07224647486723995,0.22532256010801965
1,1,1,3,0.25638857399729925,-0.2130164554587022,0.0657351008763686,0.04537601029618926,-0.05461498525301587,0.11111111117255786,-0.6932617016480214,0.02035909058017933,-0.10922997050603174,-0.44134410669432544
1,2,1,4,0.05628337491757773,0.32854724590481016,0.003167818292112618,0.1079432927916358,0.018491747819398035,0.11111111108374841,1.4011334004792515,-0.10477547449952318,0.03698349563879607,0.8919892264697165
1,3,2,3,-0.05628337491757664,-0.3285472459048121,0.003167818292112495,0.10794329279163707,0.018491747819397785,0.11111111108374956,-1.7404592531105374,-0.10477547449952458,0.03698349563879557,0.8919892264697191
1,4,2,4,0.25638857399730064,-0.21301645545870074,0.0657351008763693,0.04537601029618864,-0.05461498525301579,0.11111111117255794,-0.6932617016480153,0.020359090580180667,-0.10922997050603157,-0.44134410669432156
1,5,3,4,0.3126719486909076,0.11553079060932574,0.09776374749816955,0.013347363578815868,0.03612323743361909,0.11111111107698542,0.35393584976169545,0.08441638391935367,0.07224647486723818,0.22532256010801704
2,0,1,2,0.3109586099872206,0.12006603996052614,0.09669525712518436,0.01441585395180266,0.03733556889279529,0.11111111107698701,0.36848026019498337,0.0822794031733817,0.07467113778559058,0.23458181936727743
2,1,1,3,0.25945954579821007,-0.20926503593946266,0.06731925590581347,0.0437918552667446,-0.054295811176299086,0.11111111117255808,-0.678717291214737,0.023527400639068864,-0.10859162235259817,-0.4320848474350673
2,2,1,4,0.051499064415328435,0.3293310757400436,0.0026521536356541473,0.10845895744809435,0.016960242283505914,0.11111111108374849,1.415677810912536,-0.1058068038124402,0.03392048456701183,0.9012484857289746
2,3,2,3,-0.051499064415327214,-0.3293310757400455,0.0026521536356540216,0.10845895744809558,0.016960242283505608,0.1111111110837496,-1.7259148426772526,-0.10580680381244156,0.033920484567011217,0.9012484857289774
2,4,2,4,0.25945954579821146,-0.20926503593946116,0.06731925590581418,0.04379185526674397,-0.05429581117629899,0.11111111117255815,-0.6787172912147309,0.023527400639070217,-0.10859162235259798,-0.4320848474350634
