step,max_within_opposite_pair_phase_diff,max_class_gap_error_from_one_third,gap1,gap2,gap3
72,2.8271597168564595e-15,1.524753656667599e-10,0.3333333334011762,0.33333333318085795,0.3333333334179659
73,2.9685177026992824e-15,1.5247542117791113e-10,0.3333333334011766,0.3333333331808579,0.33333333341796545
74,3.039196695620694e-15,1.524755322002136e-10,0.3333333334011769,0.3333333331808578,0.33333333341796545
75,2.8271597168564595e-15,1.5247564322251606e-10,0.33333333340117693,0.33333333318085767,0.33333333341796534
76,2.8271597168564595e-15,1.5247586526712098e-10,0.33333333340117727,0.33333333318085745,0.3333333334179652
77,2.8271597168564595e-15,1.5247614282287714e-10,0.33333333340117766,0.33333333318085717,0.3333333334179651
78,2.6858017310136362e-15,1.5247619833402837e-10,0.33333333340117777,0.3333333331808571,0.3333333334179651
79,2.7564807239350477e-15,1.5247614282287714e-10,0.333333333401178,0.33333333318085717,0.3333333334179649
80,2.897838709777871e-15,1.524760873117259e-10,0.33333333340117843,0.3333333331808572,0.33333333341796434
81,2.897838709777871e-15,1.524762538451796e-10,0.33333333340117866,0.33333333318085706,0.33333333341796423
82,2.8271597168564595e-15,1.524764203786333e-10,0.3333333334011789,0.3333333331808569,0.33333333341796434
83,2.7564807239350477e-15,1.5247675344554068e-10,0.33333333340117904,0.33333333318085656,0.33333333341796434
84,2.9685177026992824e-15,1.5247691997899437e-10,0.3333333334011793,0.3333333331808564,0.33333333341796423
85,2.8271597168564595e-15,1.5247708651244807e-10,0.3333333334011792,0.33333333318085623,0.33333333341796445
86,2.6858017310136362e-15,1.5247719753475053e-10,0.3333333334011795,0.3333333331808561,0.33333333341796445
87,2.7564807239350477e-15,1.52477308557053e-10,0.3333333334011798,0.333333333180856,0.33333333341796423
88,2.7564807239350477e-15,1.5247719753475053e-10,0.3333333334011802,0.3333333331808561,0.3333333334179637
89,2.6858017310136362e-15,1.5247753060165792e-10,0.33333333340118043,0.3333333331808558,0.3333333334179637
90,2.5444437451708133e-15,1.5247775264626284e-10,0.33333333340118054,0.33333333318085556,0.3333333334179639
91,2.4030857593279904e-15,1.524778636685653e-10,0.33333333340118076,0.33333333318085545,0.3333333334179638
92,2.4030857593279904e-15,1.5247808571317023e-10,0.33333333340118076,0.33333333318085523,0.333333333417964
93,2.4030857593279904e-15,1.5247797469086777e-10,0.3333333334011812,0.33333333318085534,0.33333333341796356
94,2.2617277734851675e-15,1.5247841878007762e-10,0.3333333334011812,0.3333333331808549,0.3333333334179638
95,2.332406766406579e-15,1.5247852980238008e-10,0.33333333340118154,0.3333333331808548,0.33333333341796356
96,2.2617277734851675e-15,1.52478751846985e-10,0.333333333401182,0.33333333318085456,0.33333333341796345
97,2.2617277734851675e-15,1.5247897389158993e-10,0.333333333401182,0.33333333318085434,0.3333333334179637
98,2.1203697876423446e-15,1.524796400254047e-10,0.3333333334011822,0.3333333331808537,0.3333333334179641
99,2.332406766406579e-15,1.524796400254047e-10,0.3333333334011825,0.3333333331808537,0.3333333334179639
100,2.332406766406579e-15,1.5247975104770717e-10,0.3333333334011828,0.33333333318085356,0.33333333341796356
101,2.191048780563756e-15,1.5248008411461456e-10,0.33333333340118293,0.33333333318085323,0.3333333334179638
102,2.2617277734851675e-15,1.5248041718152194e-10,0.33333333340118326,0.3333333331808529,0.3333333334179638
103,2.191048780563756e-15,1.5248097229303426e-10,0.3333333334011834,0.33333333318085234,0.33333333341796434
104,2.191048780563756e-15,1.5248130535994164e-10,0.3333333334011833,0.333333333180852,0.33333333341796456
105,2.332406766406579e-15,1.5248152740454657e-10,0.33333333340118343,0.3333333331808518,0.3333333334179648
106,2.4030857593279904e-15,1.5248163842684903e-10,0.3333333334011837,0.3333333331808517,0.33333333341796456
107,2.191048780563756e-15,1.5248219353836134e-10,0.33333333340118365,0.3333333331808511,0.3333333334179652
108,2.1203697876423446e-15,1.524823045606638e-10,0.333333333401184,0.333333333180851,0.333333333417965
109,2.049690794720933e-15,1.5248252660526873e-10,0.3333333334011841,0.3333333331808508,0.3333333334179652
110,1.9790118017995217e-15,1.5248274864987366e-10,0.3333333334011844,0.33333333318085057,0.3333333334179651
111,1.90833280887811e-15,1.5248285967217612e-10,0.33333333340118415,0.33333333318085046,0.33333333341796534
112,1.90833280887811e-15,1.5248308171678104e-10,0.33333333340118454,0.33333333318085023,0.3333333334179652
113,2.1203697876423446e-15,1.524831927390835e-10,0.33333333340118476,0.3333333331808501,0.3333333334179651
114,2.049690794720933e-15,1.524835258059909e-10,0.3333333334011851,0.3333333331808498,0.3333333334179652
115,1.9790118017995217e-15,1.5248374785059582e-10,0.33333333340118515,0.33333333318084957,0.3333333334179652
116,1.9790118017995217e-15,1.5248396989520074e-10,0.33333333340118515,0.33333333318084934,0.33333333341796545
117,1.9790118017995217e-15,1.5248430296210813e-10,0.3333333334011853,0.333333333180849,0.33333333341796567
118,1.9790118017995217e-15,1.5248419193980567e-10,0.3333333334011854,0.3333333331808491,0.33333333341796534
119,1.9790118017995217e-15,1.524844139844106e-10,0.3333333334011857,0.3333333331808489,0.33333333341796545
120,1.9790118017995217e-15,1.5248463602901552e-10,0.33333333340118554,0.3333333331808487,0.33333333341796567
121,2.1203697876423446e-15,1.5248508011822537e-10,0.3333333334179661,0.3333333334011856,0.33333333318084823
122,2.1203697876423446e-15,1.524853021628303e-10,0.3333333334179664,0.33333333340118554,0.333333333180848
123,2.049690794720933e-15,1.5248541318513276e-10,0.3333333334179664,0.33333333340118565,0.3333333331808479
124,2.049690794720933e-15,1.5248563522973768e-10,0.33333333341796656,0.3333333334011857,0.3333333331808477
125,1.90833280887811e-15,1.524858572743426e-10,0.33333333341796656,0.333333333401186,0.33333333318084746
126,1.9790118017995217e-15,1.5248596829664507e-10,0.33333333341796667,0.33333333340118587,0.33333333318084735
127,2.049690794720933e-15,1.5248630136355246e-10,0.33333333341796695,0.3333333334011859,0.333333333180847
128,1.90833280887811e-15,1.5248630136355246e-10,0.33333333341796695,0.33333333340118604,0.333333333180847
129,2.049690794720933e-15,1.5248641238585492e-10,0.3333333334179669,0.3333333334011862,0.3333333331808469
130,1.8376538159566985e-15,1.5248663443045984e-10,0.333333333417967,0.33333333340118626,0.3333333331808467
131,2.1203697876423446e-15,1.524867454527623e-10,0.33333333341796695,0.3333333334011865,0.33333333318084657
132,2.191048780563756e-15,1.5248696749736723e-10,0.33333333341796734,0.3333333334011864,0.33333333318084635
133,2.1203697876423446e-15,1.5248730056427462e-10,0.3333333334179675,0.33333333340118654,0.333333333180846
134,2.1203697876423446e-15,1.5248741158657708e-10,0.33333333341796756,0.33333333340118654,0.3333333331808459
135,2.2617277734851675e-15,1.5248752260887954e-10,0.3333333334179675,0.3333333334011867,0.3333333331808458
136,2.191048780563756e-15,1.524879666980894e-10,0.3333333334179681,0.33333333340118654,0.33333333318084535
137,2.2617277734851675e-15,1.5248829976499678e-10,0.33333333341796834,0.33333333340118665,0.333333333180845
138,2.4030857593279904e-15,1.5248829976499678e-10,0.33333333341796845,0.3333333334011866,0.333333333180845
139,2.473764752249402e-15,1.5248841078729924e-10,0.33333333341796845,0.3333333334011867,0.3333333331808449
140,2.4030857593279904e-15,1.524885218096017e-10,0.3333333334179688,0.3333333334011865,0.3333333331808448
141,2.332406766406579e-15,1.5248907692111402e-10,0.3333333334179691,0.33333333340118654,0.33333333318084424
142,2.473764752249402e-15,1.5248929896571894e-10,0.33333333341796945,0.3333333334011864,0.333333333180844
143,2.5444437451708133e-15,1.5248963203262633e-10,0.33333333341797,0.3333333334011863,0.3333333331808437
144,2.4030857593279904e-15,1.5248963203262633e-10,0.33333333341797006,0.3333333334011863,0.3333333331808437
145,2.5444437451708133e-15,1.524897430549288e-10,0.33333333341797033,0.33333333340118604,0.33333333318084357
146,2.332406766406579e-15,1.5249007612183618e-10,0.3333333334179705,0.33333333340118615,0.33333333318084324
147,2.473764752249402e-15,1.5248996509953372e-10,0.3333333334179708,0.3333333334011859,0.33333333318084335
148,2.4030857593279904e-15,1.5249007612183618e-10,0.3333333334179712,0.3333333334011856,0.33333333318084324
149,2.5444437451708133e-15,1.5249040918874357e-10,0.3333333334179716,0.3333333334011855,0.3333333331808429
150,2.6151227380922248e-15,1.524906312333485e-10,0.3333333334179719,0.33333333340118537,0.3333333331808427
151,2.6151227380922248e-15,1.524906312333485e-10,0.3333333334179722,0.33333333340118515,0.3333333331808427
152,2.897838709777871e-15,1.5249085327795342e-10,0.3333333334179725,0.3333333334011851,0.33333333318084246
153,2.7564807239350477e-15,1.524911863448608e-10,0.3333333334179728,0.33333333340118504,0.33333333318084213
154,2.9685177026992824e-15,1.5249107532255834e-10,0.33333333341797305,0.33333333340118476,0.33333333318084224
155,3.039196695620694e-15,1.524911863448608e-10,0.33333333341797317,0.3333333334011846,0.33333333318084213
156,3.1805546814635168e-15,1.524911863448608e-10,0.3333333334179732,0.33333333340118454,0.33333333318084213
157,3.1805546814635168e-15,1.5249140838946573e-10,0.3333333334179739,0.3333333334011842,0.3333333331808419
158,3.1098756885421053e-15,1.524915194117682e-10,0.3333333334179742,0.333333333401184,0.3333333331808418
159,3.1805546814635168e-15,1.5249163043407066e-10,0.3333333334179744,0.333333333401184,0.3333333331808417
160,3.1098756885421053e-15,1.5249174145637312e-10,0.33333333341797466,0.33333333340118376,0.3333333331808416
161,2.9685177026992824e-15,1.5249185247867558e-10,0.33333333341797516,0.3333333334011833,0.33333333318084146
162,3.039196695620694e-15,1.5249185247867558e-10,0.3333333334179752,0.3333333334011833,0.33333333318084146
163,2.8271597168564595e-15,1.5249196350097804e-10,0.33333333341797555,0.3333333334011831,0.33333333318084135
164,2.9685177026992824e-15,1.5249196350097804e-10,0.3333333334179756,0.333333333401183,0.33333333318084135
165,2.9685177026992824e-15,1.5249196350097804e-10,0.3333333334179758,0.3333333334011829,0.33333333318084135
166,2.8271597168564595e-15,1.524920745232805e-10,0.3333333334179761,0.33333333340118265,0.33333333318084124
167,2.9685177026992824e-15,1.5249196350097804e-10,0.3333333334179764,0.3333333334011823,0.33333333318084135
168,3.1098756885421053e-15,1.5249185247867558e-10,0.3333333334179764,0.3333333334011822,0.33333333318084146
169,3.1098756885421053e-15,1.5249185247867558e-10,0.333333333417976,0.33333333340118243,0.33333333318084146
170,3.1098756885421053e-15,1.5249174145637312e-10,0.33333333341797616,0.3333333334011822,0.3333333331808416
171,3.3219126673063397e-15,1.5249140838946573e-10,0.3333333334179759,0.3333333334011822,0.3333333331808419
172,3.2512336743849282e-15,1.5249129736716327e-10,0.3333333334179761,0.333333333401182,0.333333333180842
173,3.6046286389919855e-15,1.524915194117682e-10,0.33333333341797655,0.33333333340118176,0.3333333331808418
174,3.4632706531491626e-15,1.5249129736716327e-10,0.33333333341797655,0.33333333340118154,0.333333333180842
175,3.675307631913397e-15,1.524911863448608e-10,0.3333333334179766,0.3333333334011813,0.33333333318084213
176,3.745986624834808e-15,1.5249140838946573e-10,0.33333333341797705,0.3333333334011811,0.3333333331808419
177,3.745986624834808e-15,1.524911863448608e-10,0.33333333341797683,0.333333333401181,0.33333333318084213
178,3.81666561775622e-15,1.524911863448608e-10,0.3333333334179771,0.3333333334011809,0.33333333318084213
179,3.887344610677631e-15,1.5249129736716327e-10,0.3333333334179775,0.33333333340118054,0.333333333180842
180,3.81666561775622e-15,1.5249140838946573e-10,0.33333333341797783,0.3333333334011802,0.3333333331808419
181,3.81666561775622e-15,1.5249129736716327e-10,0.333333333417978,0.33333333340118,0.333333333180842
182,4.099381589441866e-15,1.5249107532255834e-10,0.33333333341797805,0.33333333340117977,0.33333333318084224
183,4.311418568206101e-15,1.5249107532255834e-10,0.33333333341797805,0.33333333340117977,0.33333333318084224
184,4.170060582363278e-15,1.524911863448608e-10,0.3333333334179786,0.3333333334011793,0.33333333318084213
185,4.311418568206101e-15,1.524911863448608e-10,0.3333333334179789,0.333333333401179,0.33333333318084213
186,4.170060582363278e-15,1.5249096430025588e-10,0.3333333334179791,0.33333333340117866,0.33333333318084235
187,4.523455546970335e-15,1.5249085327795342e-10,0.3333333334179787,0.33333333340117877,0.33333333318084246
188,4.382097561127512e-15,1.5249074225565096e-10,0.33333333341797927,0.3333333334011782,0.3333333331808426
189,4.382097561127512e-15,1.5249096430025588e-10,0.33333333341797944,0.3333333334011782,0.33333333318084235
190,4.382097561127512e-15,1.524906312333485e-10,0.33333333341797955,0.33333333340117777,0.3333333331808427
191,4.382097561127512e-15,1.524906312333485e-10,0.33333333341797977,0.33333333340117766,0.3333333331808427
192,4.523455546970335e-15,1.5249074225565096e-10,0.33333333341797977,0.33333333340117755,0.3333333331808426
193,4.382097561127512e-15,1.524902981664411e-10,0.333333333180843,0.3333333334179798,0.3333333334011772
194,4.240739575284689e-15,1.5249024265528988e-10,0.33333333318084307,0.33333333341798005,0.33333333340117677
195,4.240739575284689e-15,1.5248996509953372e-10,0.33333333318084335,0.3333333334179801,0.33333333340117643
196,4.382097561127512e-15,1.5248979856608003e-10,0.3333333331808435,0.33333333341798005,0.33333333340117643
197,4.523455546970335e-15,1.5248946549917264e-10,0.33333333318084385,0.33333333341797977,0.33333333340117643
198,4.523455546970335e-15,1.5248913243226525e-10,0.3333333331808442,0.33333333341797966,0.3333333334011762
199,4.523455546970335e-15,1.5248913243226525e-10,0.3333333331808442,0.33333333341798,0.33333333340117577
200,4.382097561127512e-15,1.524890214099628e-10,0.3333333331808443,0.33333333341797994,0.33333333340117577
201,4.523455546970335e-15,1.5248879936535786e-10,0.3333333331808445,0.33333333341798,0.33333333340117555
202,4.382097561127512e-15,1.5248841078729924e-10,0.3333333331808449,0.3333333334179797,0.33333333340117544
203,4.523455546970335e-15,1.5248841078729924e-10,0.3333333331808449,0.33333333341798,0.333333333401175
204,4.382097561127512e-15,1.5248802220924063e-10,0.3333333331808453,0.3333333334179794,0.3333333334011752
205,4.664813532813158e-15,1.5248785567578693e-10,0.33333333318084546,0.33333333341797944,0.3333333334011751
206,4.806171518655981e-15,1.52487633631182e-10,0.3333333331808457,0.33333333341797927,0.3333333334011751
207,4.806171518655981e-15,1.5248746709772831e-10,0.33333333318084585,0.3333333334179793,0.33333333340117477
208,4.664813532813158e-15,1.5248741158657708e-10,0.3333333331808459,0.33333333341797927,0.33333333340117477
209,4.806171518655981e-15,1.524872450531234e-10,0.33333333318084607,0.33333333341797927,0.33333333340117466
210,4.664813532813158e-15,1.524870785196697e-10,0.33333333318084624,0.3333333334179792,0.33333333340117466
211,4.523455546970335e-15,1.5248668994161108e-10,0.3333333331808466,0.3333333334179791,0.3333333334011743
212,4.806171518655981e-15,1.5248652340815738e-10,0.3333333331808468,0.33333333341797894,0.3333333334011743
213,4.382097561127512e-15,1.5248607931894753e-10,0.33333333318084724,0.3333333334179785,0.3333333334011743
214,4.523455546970335e-15,1.5248591278549384e-10,0.3333333331808474,0.33333333341797833,0.3333333334011743
215,4.523455546970335e-15,1.5248563522973768e-10,0.3333333331808477,0.33333333341797816,0.3333333334011741
216,4.523455546970335e-15,1.52485468696284e-10,0.33333333318084785,0.3333333334179781,0.333333333401174
217,4.382097561127512e-15,1.52485468696284e-10,0.33333333318084785,0.33333333341797833,0.3333333334011739
218,4.523455546970335e-15,1.5248535767398153e-10,0.33333333318084796,0.3333333334179785,0.33333333340117344
219,4.240739575284689e-15,1.524851356293766e-10,0.3333333331808482,0.3333333334179786,0.3333333334011732
220,4.240739575284689e-15,1.5248502460707414e-10,0.3333333331808483,0.33333333341797866,0.3333333334011731
221,4.240739575284689e-15,1.5248474705131798e-10,0.33333333318084857,0.33333333341797844,0.3333333334011729
222,4.240739575284689e-15,1.524845805178643e-10,0.33333333318084873,0.33333333341797844,0.33333333340117277
223,4.382097561127512e-15,1.5248435847325936e-10,0.33333333318084896,0.333333333417978,0.333333333401173
224,4.523455546970335e-15,1.5248419193980567e-10,0.3333333331808491,0.333333333417978,0.3333333334011729
225,4.382097561127512e-15,1.5248402540635198e-10,0.3333333331808493,0.33333333341797805,0.33333333340117277
226,4.099381589441866e-15,1.5248374785059582e-10,0.33333333318084957,0.333333333417978,0.3333333334011723
227,4.382097561127512e-15,1.5248341478368843e-10,0.3333333331808499,0.33333333341797716,0.333333333401173
228,4.382097561127512e-15,1.5248330376138597e-10,0.33333333318085,0.33333333341797733,0.33333333340117255
229,4.240739575284689e-15,1.5248313722793227e-10,0.3333333331808502,0.33333333341797744,0.3333333334011723
230,3.81666561775622e-15,1.5248324825023474e-10,0.33333333318085007,0.3333333334179778,0.3333333334011721
231,3.9580236035990435e-15,1.5248297069447858e-10,0.33333333318085034,0.33333333341797755,0.3333333334011721
232,3.675307631913397e-15,1.524828041610249e-10,0.3333333331808505,0.33333333341797755,0.333333333401172
233,3.81666561775622e-15,1.5248252660526873e-10,0.3333333331808508,0.3333333334179772,0.3333333334011719
234,3.81666561775622e-15,1.524823045606638e-10,0.333333333180851,0.3333333334179769,0.333333333401172
235,3.81666561775622e-15,1.5248219353836134e-10,0.3333333331808511,0.3333333334179769,0.3333333334011721
236,3.81666561775622e-15,1.5248208251605888e-10,0.33333333318085123,0.3333333334179768,0.3333333334011721
237,3.81666561775622e-15,1.5248180496030272e-10,0.3333333331808515,0.33333333341797655,0.3333333334011719
238,3.81666561775622e-15,1.524814163822441e-10,0.3333333331808519,0.3333333334179761,0.333333333401172
239,3.9580236035990435e-15,1.5248108331533672e-10,0.33333333318085223,0.33333333341797555,0.3333333334011722
240,4.099381589441866e-15,1.524808612707318e-10,0.33333333318085245,0.3333333334179752,0.3333333334011723
241,3.9580236035990435e-15,1.5248075024842933e-10,0.33333333318085256,0.3333333334179752,0.3333333334011722
242,3.9580236035990435e-15,1.5248075024842933e-10,0.33333333318085256,0.3333333334179751,0.33333333340117244
243,3.9580236035990435e-15,1.524805282038244e-10,0.3333333331808528,0.3333333334179748,0.3333333334011723
244,3.9580236035990435e-15,1.5248041718152194e-10,0.3333333331808529,0.3333333334179749,0.3333333334011721
245,4.099381589441866e-15,1.5248030615921948e-10,0.333333333180853,0.33333333341797466,0.3333333334011722
246,4.099381589441866e-15,1.5248019513691702e-10,0.3333333331808531,0.33333333341797455,0.3333333334011722
247,4.240739575284689e-15,1.5247986207000963e-10,0.33333333318085345,0.3333333334179742,0.3333333334011722
248,4.099381589441866e-15,1.5248013962576579e-10,0.3333333331808532,0.33333333341797455,0.3333333334011723
249,4.099381589441866e-15,1.5248008411461456e-10,0.33333333318085323,0.33333333341797444,0.3333333334011723
250,3.9580236035990435e-15,1.5248013962576579e-10,0.3333333331808532,0.33333333341797444,0.33333333340117244
251,3.81666561775622e-15,1.5248013962576579e-10,0.3333333331808532,0.33333333341797466,0.3333333334011722
252,3.9580236035990435e-15,1.5247986207000963e-10,0.33333333318085345,0.33333333341797444,0.333333333401172
253,3.81666561775622e-15,1.5247975104770717e-10,0.33333333318085356,0.3333333334179742,0.3333333334011723
254,3.9580236035990435e-15,1.5247975104770717e-10,0.33333333318085356,0.33333333341797433,0.333333333401172
255,3.675307631913397e-15,1.524798065588584e-10,0.3333333331808535,0.33333333341797433,0.3333333334011722
256,3.81666561775622e-15,1.5247936246964855e-10,0.33333333318085395,0.3333333334179738,0.3333333334011722
257,3.675307631913397e-15,1.5247930695849732e-10,0.333333333180854,0.3333333334179739,0.3333333334011722
258,3.675307631913397e-15,1.52479473491951e-10,0.33333333318085384,0.3333333334179738,0.3333333334011723
259,3.675307631913397e-15,1.5247941798079978e-10,0.3333333331808539,0.3333333334179738,0.3333333334011722
260,3.675307631913397e-15,1.5247941798079978e-10,0.3333333331808539,0.333333333417974,0.3333333334011722
261,3.675307631913397e-15,1.5247936246964855e-10,0.33333333318085395,0.333333333417974,0.333333333401172
262,3.533949646070574e-15,1.5247930695849732e-10,0.333333333180854,0.33333333341797367,0.33333333340117244
263,3.392591660227751e-15,1.5247936246964855e-10,0.33333333318085395,0.3333333334179739,0.3333333334011722
264,3.533949646070574e-15,1.5247902940274116e-10,0.3333333331808543,0.33333333341797333,0.33333333340117244
265,3.392591660227751e-15,1.52478751846985e-10,0.3333333334011724,0.33333333318085456,0.333333333417973
266,3.392591660227751e-15,1.5247852980238008e-10,0.33333333340117244,0.3333333331808548,0.3333333334179728
