step,takagi_r1,takagi_r2,takagi_r3,takagi_r4
91,0.333333333425501,0.33333333329229153,0.33333333328214104,2.9762825783571423e-09
92,0.3333333334255011,0.3333333332922916,0.33333333328214104,1.8720140831280794e-09
93,0.3333333334255009,0.33333333329229137,0.33333333328214115,3.044204142524953e-09
94,0.33333333342550103,0.33333333329229137,0.33333333328214104,3.0812716210179345e-09
95,0.33333333342550114,0.3333333332922913,0.33333333328214115,3.774628582604414e-09
96,0.33333333342550076,0.3333333332922908,0.33333333328214093,3.399832137474944e-09
97,0.3333333334255008,0.33333333329229076,0.33333333328214076,3.557846686995914e-09
98,0.3333333334255013,0.33333333329229103,0.3333333332821408,3.087362609720446e-09
99,0.3333333334255016,0.33333333329229115,0.3333333332821412,3.1994642813880695e-09
100,0.3333333334255015,0.33333333329229087,0.33333333328214115,2.253427711086182e-09
101,0.33333333342550187,0.3333333332922912,0.3333333332821414,2.1995294661581924e-09
102,0.33333333342550164,0.3333333332922907,0.33333333328214104,2.568162558458008e-09
103,0.3333333334255019,0.33333333329229087,0.33333333328214093,1.6451484161069698e-09
104,0.33333333342550203,0.33333333329229087,0.33333333328214093,1.3368463333510701e-09
105,0.3333333334255023,0.33333333329229103,0.33333333328214115,3.465355215531473e-09
106,0.3333333334255023,0.33333333329229076,0.333333333282141,9.675585568568703e-10
107,0.3333333334255025,0.33333333329229087,0.3333333332821407,2.6345556314881627e-09
108,0.33333333342550253,0.33333333329229087,0.3333333332821409,3.3445464129888723e-09
109,0.33333333342550253,0.33333333329229076,0.33333333328214076,3.4346526339005067e-09
110,0.3333333334255025,0.33333333329229053,0.3333333332821407,2.3517999234099257e-09
111,0.3333333334255027,0.33333333329229076,0.33333333328214076,3.216245478042626e-09
112,0.3333333334255029,0.3333333332922908,0.33333333328214104,2.9154255000945583e-09
113,0.33333333342550325,0.3333333332922909,0.33333333328214126,2.777240276757949e-09
114,0.3333333334255032,0.3333333332922908,0.33333333328214126,2.4651091385925368e-09
115,0.33333333342550336,0.3333333332922909,0.3333333332821414,1.6466357855249435e-09
116,0.3333333334255036,0.3333333332922909,0.3333333332821414,3.4817779347560586e-09
117,0.3333333334255038,0.33333333329229115,0.3333333332821416,2.9327460786854567e-09
118,0.33333333342550403,0.3333333332922913,0.3333333332821418,2.0572611208094037e-09
119,0.33333333342550436,0.33333333329229153,0.3333333332821421,2.8096353463768815e-09
120,0.33333333342550414,0.3333333332922913,0.3333333332821418,1.9383965572818074e-09
121,0.33333333342550453,0.33333333329229164,0.33333333328214204,4.119595240974863e-09
122,0.33333333342550475,0.3333333332922917,0.333333333282142,1.7865452747734238e-09
123,0.3333333334255046,0.3333333332922914,0.3333333332821419,4.5598026597350646e-09
124,0.3333333334255048,0.33333333329229164,0.333333333282142,1.1960000418024433e-09
125,0.33333333342550464,0.33333333329229137,0.33333333328214176,1.6896201860272714e-09
126,0.33333333342550453,0.3333333332922912,0.33333333328214165,1.6237390731400616e-09
127,0.33333333342550464,0.3333333332922912,0.33333333328214154,3.56947766741579e-09
128,0.33333333342550453,0.33333333329229103,0.3333333332821415,1.7789976130061793e-09
129,0.33333333342550464,0.33333333329229103,0.33333333328214165,1.8583748473020476e-09
130,0.33333333342550464,0.3333333332922909,0.33333333328214154,1.7841831476680386e-09
131,0.33333333342550475,0.33333333329229103,0.3333333332821417,2.398138326320828e-09
132,0.333333333425505,0.3333333332922911,0.33333333328214165,2.5417606111449257e-09
133,0.3333333334255055,0.3333333332922915,0.333333333282142,1.7306571521939839e-09
134,0.33333333342550575,0.33333333329229176,0.3333333332821423,1.8275130738559314e-09
135,0.3333333334255057,0.3333333332922916,0.33333333328214215,3.4267966025125776e-09
136,0.3333333334255057,0.3333333332922916,0.333333333282142,1.3328084729014535e-09
137,0.33333333342550603,0.33333333329229176,0.3333333332821421,1.4486381971678313e-09
138,0.33333333342550586,0.33333333329229153,0.3333333332821419,3.879713823203612e-09
139,0.333333333425506,0.3333333332922916,0.3333333332821418,2.3534310844803544e-09
140,0.33333333342550603,0.33333333329229153,0.3333333332821417,6.884261284934519e-10
141,0.33333333342550603,0.3333333332922916,0.3333333332821416,2.2845275789071217e-09
142,0.33333333342550614,0.3333333332922917,0.33333333328214154,3.588022847286613e-09
143,0.33333333342550636,0.33333333329229187,0.33333333328214143,2.6405897939753394e-09
144,0.33333333342550636,0.3333333332922918,0.3333333332821414,2.352127837988713e-09
145,0.3333333334255066,0.3333333332922919,0.33333333328214143,2.5111622547647027e-09
146,0.3333333334255068,0.3333333332922922,0.3333333332821415,2.1673742159694176e-09
147,0.33333333342550703,0.3333333332922924,0.3333333332821417,3.0696349041468378e-09
148,0.3333333334255069,0.33333333329229237,0.3333333332821414,2.8460010968872687e-09
149,0.3333333334255068,0.33333333329229226,0.333333333282141,2.3771124226874783e-09
150,0.3333333334255071,0.3333333332922926,0.33333333328214115,3.834841203884838e-09
151,0.33333333342550725,0.3333333332922927,0.3333333332821412,3.428500066851162e-09
152,0.3333333334255075,0.333333333292293,0.3333333332821413,2.320253781565607e-09
153,0.3333333334255076,0.33333333329229303,0.3333333332821412,2.615162794206478e-09
154,0.3333333334255076,0.33333333329229303,0.33333333328214104,1.0233949769459092e-09
155,0.33333333342550775,0.33333333329229325,0.33333333328214115,3.5335316881786345e-09
156,0.33333333342550775,0.33333333329229325,0.33333333328214115,3.401473570931473e-09
157,0.33333333342550764,0.3333333332922932,0.33333333328214076,2.703334255490447e-09
158,0.33333333342550747,0.333333333292293,0.33333333328214043,3.326136529606358e-09
159,0.33333333342550764,0.33333333329229314,0.3333333332821405,2.0064599511543497e-09
160,0.33333333342550775,0.3333333332922933,0.33333333328214043,1.682292351136435e-09
161,0.33333333342550764,0.3333333332922933,0.33333333328214015,2.3934744715440305e-09
162,0.3333333334255077,0.33333333329229337,0.3333333332821402,2.617846663929053e-09
163,0.33333333342550747,0.3333333332922932,0.33333333328213977,2.631781381865205e-09
164,0.3333333334255075,0.33333333329229325,0.3333333332821399,2.7190523306694876e-09
165,0.3333333334255078,0.3333333332922935,0.33333333328214004,3.6841910338427165e-09
166,0.3333333334255075,0.3333333332922933,0.3333333332821397,3.223176148875424e-09
167,0.33333333342550714,0.333333333292293,0.33333333328213927,1.9843228626650973e-09
168,0.33333333342550703,0.3333333332922929,0.3333333332821392,1.7214863301536447e-09
169,0.3333333334255071,0.33333333329229303,0.3333333332821395,2.352373828416994e-09
170,0.3333333334255073,0.3333333332922932,0.33333333328213965,1.8830238427060032e-09
171,0.33333333342550714,0.3333333332922932,0.3333333332821396,2.6000312568029573e-09
172,0.3333333334255072,0.33333333329229337,0.3333333332821396,1.2954459245640781e-09
173,0.3333333334255071,0.33333333329229337,0.33333333328213943,3.5181252683173003e-09
174,0.33333333342550703,0.33333333329229337,0.3333333332821393,2.046294870642683e-09
175,0.33333333342550686,0.33333333329229325,0.3333333332821393,1.9580422875858242e-09
176,0.33333333342550686,0.33333333329229337,0.33333333328213915,2.218227813805903e-09
177,0.3333333334255069,0.33333333329229337,0.3333333332821392,2.5600285782330014e-09
178,0.33333333342550686,0.3333333332922934,0.3333333332821391,2.579280741088953e-09
179,0.3333333334255067,0.3333333332922933,0.33333333328213866,2.1876908009792426e-09
180,0.333333333425507,0.3333333332922937,0.33333333328213893,8.733503516821767e-10
181,0.33333333342550686,0.3333333332922937,0.3333333332821388,2.0862455949000764e-09
182,0.33333333342550653,0.33333333329229337,0.33333333328213843,2.408883849933725e-09
183,0.3333333334255065,0.33333333329229337,0.3333333332821383,1.6435683149497732e-09
184,0.3333333334255067,0.33333333329229375,0.3333333332821384,2.2746766680004858e-09
185,0.33333333342550686,0.33333333329229403,0.33333333328213843,1.4006978671048974e-09
186,0.333333333425507,0.3333333332922942,0.33333333328213854,2.505266040917379e-09
187,0.3333333334255069,0.33333333329229425,0.3333333332821386,2.1660911029747415e-09
188,0.3333333334255071,0.3333333332922946,0.33333333328213866,2.4472715800682626e-09
189,0.33333333342550703,0.3333333332922946,0.33333333328213854,3.4328529683477315e-09
190,0.33333333342550725,0.3333333332922948,0.3333333332821387,3.942962799167831e-09
191,0.3333333334255073,0.3333333332922949,0.33333333328213866,2.79439304962159e-09
192,0.33333333342550714,0.3333333332922949,0.33333333328213854,2.5696391013658348e-09
193,0.3333333334255072,0.33333333329229503,0.33333333328213854,4.794183230924088e-09
194,0.33333333342550714,0.33333333329229514,0.3333333332821385,3.9248814956648985e-09
195,0.3333333334255076,0.3333333332922957,0.3333333332821389,1.3182504189102347e-09
196,0.33333333342550764,0.3333333332922959,0.33333333328213915,2.5978764560414677e-09
197,0.33333333342550786,0.33333333329229625,0.3333333332821396,3.608300267838097e-09
198,0.3333333334255077,0.3333333332922962,0.33333333328213954,1.1302546839131804e-09
199,0.33333333342550786,0.33333333329229653,0.3333333332821396,2.1565376614384878e-09
200,0.333333333425508,0.33333333329229686,0.3333333332821398,2.6678123496101085e-09
201,0.33333333342550786,0.3333333332922967,0.33333333328213965,2.398738043293388e-09
202,0.3333333334255079,0.3333333332922969,0.33333333328214,2.205765276089327e-09
203,0.3333333334255081,0.3333333332922971,0.33333333328214,2.971733089274013e-09
204,0.33333333342550797,0.3333333332922972,0.3333333332821402,2.643812790419495e-09
205,0.3333333334255082,0.3333333332922975,0.33333333328214054,3.1480526009922876e-09
206,0.33333333342550814,0.33333333329229753,0.33333333328214054,4.18427190366172e-09
207,0.3333333334255082,0.3333333332922976,0.3333333332821406,2.986866820832707e-09
208,0.33333333342550814,0.3333333332922976,0.33333333328214054,2.1752345372186773e-09
209,0.3333333334255082,0.3333333332922977,0.3333333332821406,3.6580734762321036e-09
210,0.33333333342550786,0.33333333329229753,0.3333333332821403,2.5496222009270854e-09
211,0.33333333342550786,0.33333333329229753,0.3333333332821403,2.6706447704755074e-09
212,0.33333333342550786,0.3333333332922977,0.3333333332821406,1.934952560765053e-09
213,0.3333333334255076,0.33333333329229753,0.33333333328214054,2.777347479238144e-09
214,0.33333333342550747,0.3333333332922974,0.3333333332821406,1.6899963102958577e-09
215,0.3333333334255075,0.3333333332922976,0.33333333328214076,2.017019861394382e-09
216,0.3333333334255076,0.33333333329229775,0.3333333332821409,3.024611339530429e-09
217,0.33333333342550764,0.333333333292298,0.3333333332821409,3.180361934147067e-09
218,0.3333333334255077,0.3333333332922981,0.3333333332821409,3.6375329230480627e-09
219,0.33333333342550775,0.3333333332922983,0.3333333332821409,1.6310721074931298e-09
220,0.3333333334255079,0.33333333329229853,0.33333333328214104,2.6181905803534184e-09
221,0.33333333342550786,0.33333333329229864,0.33333333328214115,2.1638859745409396e-09
222,0.33333333342550814,0.33333333329229897,0.33333333328214143,1.8593524069441952e-09
223,0.33333333342550864,0.33333333329229947,0.3333333332821421,2.58487121214443e-09
224,0.3333333334255085,0.3333333332922996,0.33333333328214215,2.661721924890645e-09
225,0.3333333334255086,0.3333333332922997,0.3333333332821422,1.9118331872456812e-09
226,0.33333333342550814,0.33333333329229947,0.33333333328214193,1.1376168882007927e-09
227,0.33333333342550797,0.33333333329229925,0.3333333332821421,2.3415763407866714e-09
228,0.3333333334255075,0.33333333329229897,0.3333333332821417,2.16456023830091e-09
229,0.3333333334255075,0.333333333292299,0.33333333328214165,3.2168091410885623e-09
230,0.3333333334255073,0.33333333329229886,0.3333333332821412,1.7885364591963995e-09
231,0.3333333334255071,0.3333333332922988,0.33333333328214115,2.4265786213215974e-09
232,0.3333333334255071,0.33333333329229886,0.33333333328214126,2.6097783932573964e-09
233,0.333333333425507,0.33333333329229886,0.3333333332821413,3.2102309385994484e-09
234,0.33333333342550725,0.33333333329229914,0.33333333328214176,2.2102294631768858e-09
235,0.3333333334255072,0.3333333332922991,0.3333333332821417,3.1003202667571253e-09
236,0.33333333342550686,0.33333333329229886,0.33333333328214143,2.3973069208458776e-09
237,0.33333333342550675,0.33333333329229875,0.3333333332821416,2.8858852149186395e-09
238,0.33333333342550664,0.3333333332922988,0.3333333332821418,3.062626450521844e-09
239,0.33333333342550625,0.3333333332922984,0.3333333332821417,2.7569501431122777e-09
240,0.3333333334255065,0.33333333329229875,0.33333333328214215,3.5858188436367853e-09
241,0.33333333342550653,0.3333333332922987,0.33333333328214226,2.429002085533942e-09
242,0.3333333334255063,0.3333333332922986,0.33333333328214215,2.49539701748933e-09
243,0.3333333334255065,0.3333333332922988,0.3333333332821424,1.9802435904855677e-09
244,0.3333333334255062,0.3333333332922986,0.33333333328214215,2.592685051636717e-09
245,0.3333333334255063,0.33333333329229875,0.3333333332821424,3.3335429493280276e-09
246,0.3333333334255062,0.33333333329229853,0.33333333328214226,2.431074807356108e-09
247,0.3333333334255062,0.3333333332922986,0.33333333328214243,3.3635091697773196e-09
248,0.33333333342550614,0.33333333329229853,0.33333333328214215,2.9207001259981916e-09
249,0.33333333342550614,0.3333333332922985,0.3333333332821421,1.5052298019325771e-09
250,0.33333333342550614,0.3333333332922986,0.3333333332821422,2.9191503002859877e-09
251,0.33333333342550603,0.3333333332922985,0.333333333282142,1.5221446480180026e-09
252,0.3333333334255061,0.3333333332922986,0.33333333328214215,2.936102106775676e-09
253,0.3333333334255059,0.33333333329229853,0.33333333328214215,2.8418736150553958e-09
254,0.33333333342550603,0.33333333329229864,0.3333333332821422,2.506330751622081e-09
255,0.3333333334255065,0.3333333332922992,0.3333333332821427,2.6930543167804734e-09
256,0.33333333342550614,0.3333333332922989,0.3333333332821426,2.899788603953271e-09
257,0.33333333342550603,0.33333333329229886,0.3333333332821425,3.0314903474892793e-09
258,0.33333333342550614,0.33333333329229886,0.33333333328214265,2.767074535108256e-09
259,0.33333333342550586,0.3333333332922987,0.3333333332821425,3.1753266265612176e-09
260,0.33333333342550614,0.333333333292299,0.33333333328214265,2.422363232268422e-09
261,0.333333333425506,0.3333333332922989,0.3333333332821425,2.220629176725451e-09
262,0.3333333334255059,0.3333333332922988,0.3333333332821425,2.369523468039946e-09
263,0.3333333334255057,0.33333333329229864,0.3333333332821423,1.7783934643044996e-09
264,0.33333333342550536,0.3333333332922983,0.33333333328214215,2.7984163282049394e-09
265,0.3333333334255056,0.33333333329229853,0.33333333328214254,1.98249292870695e-09
266,0.3333333334255053,0.33333333329229825,0.3333333332821424,3.1730128843288462e-09
267,0.33333333342550514,0.33333333329229814,0.33333333328214254,1.406443026515596e-09
268,0.333333333425505,0.33333333329229803,0.33333333328214254,2.3360138058577164e-09
269,0.333333333425505,0.333333333292298,0.33333333328214243,1.8046221092431455e-09
270,0.333333333425505,0.333333333292298,0.3333333332821427,2.3100956668038387e-09
271,0.333333333425505,0.33333333329229786,0.33333333328214265,2.417909240710949e-09
272,0.33333333342550514,0.3333333332922981,0.33333333328214276,2.8071361781699425e-09
273,0.3333333334255052,0.3333333332922981,0.3333333332821429,1.8452792408106748e-09
274,0.3333333334255053,0.3333333332922982,0.333333333282143,2.164310639686649e-09
275,0.3333333334255053,0.3333333332922982,0.33333333328214304,2.7758504826483008e-09
276,0.33333333342550514,0.33333333329229803,0.33333333328214293,2.533954477249723e-09
277,0.33333333342550503,0.33333333329229786,0.333333333282143,3.1011971729885395e-09
278,0.333333333425505,0.33333333329229775,0.333333333282143,7.654903641763924e-10
279,0.33333333342550514,0.33333333329229786,0.3333333332821432,2.30018313641722e-09
280,0.333333333425505,0.33333333329229764,0.3333333332821431,1.3124006866358963e-09
281,0.33333333342550486,0.33333333329229753,0.333333333282143,2.3524543166548645e-09
282,0.3333333334255048,0.3333333332922974,0.3333333332821428,2.7777144510731606e-09
283,0.3333333334255047,0.3333333332922973,0.33333333328214304,3.588600125382006e-09
284,0.33333333342550464,0.33333333329229725,0.33333333328214293,2.206386962142764e-09
285,0.33333333342550475,0.33333333329229725,0.333333333282143,1.26451629889564e-09
286,0.33333333342550486,0.33333333329229736,0.33333333328214315,2.140792075615198e-09
287,0.3333333334255049,0.3333333332922974,0.33333333328214326,2.677579599977309e-09
288,0.33333333342550486,0.33333333329229725,0.3333333332821432,2.6344727854315044e-09
289,0.3333333334255048,0.33333333329229714,0.3333333332821433,3.852135080009753e-09
290,0.3333333334255049,0.33333333329229725,0.3333333332821435,2.293802963995685e-09
291,0.33333333342550464,0.333333333292297,0.3333333332821433,2.0402547740501557e-09
292,0.33333333342550486,0.33333333329229714,0.3333333332821436,2.2035005602218375e-09
293,0.33333333342550486,0.3333333332922971,0.3333333332821436,3.6678923733405865e-09
294,0.3333333334255047,0.33333333329229686,0.3333333332821435,3.0768793741329952e-09
295,0.3333333334255047,0.3333333332922968,0.33333333328214354,2.8029698740306633e-09
296,0.3333333334255046,0.33333333329229664,0.33333333328214343,3.551121141982552e-09
297,0.33333333342550486,0.3333333332922969,0.33333333328214354,2.9018819145958303e-09
298,0.333333333425505,0.333333333292297,0.3333333332821439,2.955841182800932e-09
299,0.33333333342550514,0.33333333329229703,0.33333333328214404,2.8450672574222597e-09
300,0.3333333334255053,0.3333333332922971,0.33333333328214426,2.727695303338291e-09
301,0.3333333334255055,0.33333333329229725,0.33333333328214443,2.0903603276608695e-09
302,0.3333333334255056,0.33333333329229725,0.3333333332821445,3.138730468916028e-09
303,0.33333333342550553,0.3333333332922972,0.3333333332821444,3.195996163483999e-09
304,0.33333333342550553,0.33333333329229703,0.3333333332821443,4.040016674088497e-09
305,0.3333333334255056,0.3333333332922971,0.3333333332821442,4.212219712264679e-09
306,0.33333333342550553,0.3333333332922969,0.3333333332821443,3.676901188377288e-09
307,0.3333333334255056,0.3333333332922968,0.3333333332821445,1.758990276447568e-09
308,0.3333333334255059,0.33333333329229703,0.3333333332821447,3.1145377349034753e-09
309,0.33333333342550564,0.33333333329229675,0.3333333332821443,1.529256215896743e-09
310,0.3333333334255058,0.3333333332922968,0.33333333328214426,2.947155659001578e-09
311,0.33333333342550603,0.3333333332922969,0.3333333332821443,3.366817161316517e-09
312,0.33333333342550603,0.33333333329229686,0.33333333328214415,2.0957756530583058e-09
313,0.3333333334255058,0.33333333329229653,0.3333333332821439,3.5291424138445273e-09
314,0.33333333342550575,0.33333333329229636,0.3333333332821438,2.65979095342947e-09
315,0.33333333342550603,0.3333333332922966,0.333333333282144,3.159133065304982e-09
316,0.33333333342550586,0.33333333329229636,0.33333333328214354,2.4595684332047345e-09
317,0.33333333342550603,0.3333333332922966,0.3333333332821437,2.1632190911886997e-09
318,0.33333333342550586,0.33333333329229636,0.3333333332821435,2.8672559655680952e-09
319,0.3333333334255057,0.33333333329229614,0.3333333332821432,2.172541788644994e-09
320,0.33333333342550575,0.33333333329229603,0.3333333332821431,3.572860751333751e-09
321,0.33333333342550564,0.3333333332922959,0.33333333328214293,1.7704726408506502e-09
322,0.3333333334255055,0.3333333332922957,0.3333333332821429,2.960766711673252e-09
323,0.3333333334255058,0.33333333329229586,0.33333333328214304,2.4651404711394986e-09
324,0.3333333334255057,0.33333333329229586,0.333333333282143,3.393269548192937e-09
325,0.333333333425506,0.33333333329229603,0.333333333282143,2.4699269372112267e-09
326,0.33333333342550586,0.3333333332922958,0.3333333332821429,2.1717138010455403e-09
327,0.33333333342550586,0.33333333329229564,0.33333333328214265,2.4165704630407656e-09
328,0.333333333425506,0.3333333332922957,0.33333333328214276,8.208340571074892e-10
329,0.3333333334255056,0.33333333329229525,0.33333333328214226,2.900395132573878e-09
330,0.33333333342550536,0.3333333332922951,0.33333333328214215,2.339549198101802e-09
331,0.3333333334255052,0.333333333292295,0.3333333332821418,2.1094097866167115e-09
332,0.33333333342550503,0.33333333329229475,0.3333333332821417,1.3671923950859355e-09
333,0.3333333334255051,0.3333333332922948,0.33333333328214176,2.863176814501483e-09
334,0.3333333334255053,0.33333333329229486,0.3333333332821417,2.3055785693626415e-09
335,0.33333333342550503,0.3333333332922946,0.33333333328214154,1.657648344014588e-09
336,0.3333333334255052,0.3333333332922947,0.3333333332821417,2.181827619287046e-09
337,0.3333333334255052,0.3333333332922947,0.3333333332821416,2.7364753663192964e-09
338,0.33333333342550536,0.33333333329229475,0.3333333332821418,1.15539753732435e-09
339,0.33333333342550564,0.3333333332922949,0.333333333282142,3.4198963445468294e-09
340,0.333333333425506,0.33333333329229525,0.3333333332821422,4.397315722549881e-09
341,0.3333333334255058,0.33333333329229503,0.333333333282142,1.7972219171072493e-09
342,0.3333333334255061,0.3333333332922951,0.33333333328214204,1.9450955923900824e-09
343,0.33333333342550603,0.3333333332922951,0.33333333328214204,3.337018456434883e-09
344,0.33333333342550603,0.3333333332922951,0.33333333328214204,2.6654053640307103e-09
