t,H,Q2_re,Q2_im,generator_norm
26,np.float64(1510.4644159601826),np.float64(-78.22675784321196),np.float64(62.982842552230515),np.float64(38.316240977499405)
27,np.float64(1510.4644159601833),np.float64(-78.22675784321186),np.float64(62.982842552229705),np.float64(38.325332903360255)
28,np.float64(1510.4644159601798),np.float64(-78.22675784321186),np.float64(62.98284255222926),np.float64(38.32540286430268)
29,np.float64(1510.4644159601783),np.float64(-78.2267578432118),np.float64(62.98284255222996),np.float64(38.32317800120454)
30,np.float64(1510.4644159601826),np.float64(-78.22675784321206),np.float64(62.98284255223004),np.float64(38.32188732589573)
31,np.float64(1510.4644159601883),np.float64(-78.22675784321298),np.float64(62.982842552230366),np.float64(38.330518768692805)
32,np.float64(1510.4644159601855),np.float64(-78.22675784321254),np.float64(62.9828425522303),np.float64(38.34909534563945)
33,np.float64(1510.4644159601912),np.float64(-78.22675784321343),np.float64(62.98284255223068),np.float64(38.37901824391563)
34,np.float64(1510.4644159601953),np.float64(-78.22675784321335),np.float64(62.98284255223111),np.float64(38.410646823677745)
35,np.float64(1510.464415960197),np.float64(-78.22675784321244),np.float64(62.98284255223067),np.float64(38.438720977688)
36,np.float64(1510.4644159601946),np.float64(-78.22675784321217),np.float64(62.98284255223107),np.float64(38.457660250722455)
37,np.float64(1510.4644159601924),np.float64(-78.22675784321243),np.float64(62.9828425522305),np.float64(38.46755956272684)
38,np.float64(1510.4644159601903),np.float64(-78.22675784321255),np.float64(62.98284255223125),np.float64(38.47181560747774)
39,np.float64(1510.4644159601917),np.float64(-78.22675784321186),np.float64(62.98284255223085),np.float64(38.474598354026895)
40,np.float64(1510.4644159601985),np.float64(-78.22675784321197),np.float64(62.98284255223054),np.float64(38.48232999985111)
41,np.float64(1510.464415960199),np.float64(-78.2267578432118),np.float64(62.98284255223094),np.float64(38.496747633469134)
42,np.float64(1510.4644159601974),np.float64(-78.22675784321183),np.float64(62.98284255223084),np.float64(38.51883254946097)
43,np.float64(1510.464415960199),np.float64(-78.22675784321117),np.float64(62.98284255223047),np.float64(38.54385884667471)
44,np.float64(1510.4644159601976),np.float64(-78.22675784321088),np.float64(62.98284255223094),np.float64(38.569371876170685)
45,np.float64(1510.4644159601974),np.float64(-78.2267578432116),np.float64(62.982842552230764),np.float64(38.59186082424515)
46,np.float64(1510.4644159601978),np.float64(-78.22675784321125),np.float64(62.98284255223048),np.float64(38.61074837695761)
47,np.float64(1510.4644159602017),np.float64(-78.22675784321154),np.float64(62.982842552230764),np.float64(38.62513768975432)
48,np.float64(1510.464415960197),np.float64(-78.22675784321132),np.float64(62.98284255222981),np.float64(38.63531084449866)
49,np.float64(1510.464415960195),np.float64(-78.22675784321163),np.float64(62.982842552229926),np.float64(38.641114543051906)
50,np.float64(1510.4644159601944),np.float64(-78.2267578432113),np.float64(62.98284255223005),np.float64(38.64414137257854)
51,np.float64(1510.4644159601978),np.float64(-78.22675784321126),np.float64(62.982842552230096),np.float64(38.6449480394948)
52,np.float64(1510.464415960197),np.float64(-78.22675784321098),np.float64(62.98284255222934),np.float64(38.64663482972948)
53,np.float64(1510.4644159601964),np.float64(-78.2267578432119),np.float64(62.98284255223066),np.float64(38.650361611171164)
54,np.float64(1510.4644159601949),np.float64(-78.22675784321231),np.float64(62.982842552229755),np.float64(38.65872183744717)
55,np.float64(1510.4644159601921),np.float64(-78.22675784321221),np.float64(62.982842552229855),np.float64(38.67165158209163)
56,np.float64(1510.4644159601946),np.float64(-78.22675784321348),np.float64(62.982842552230245),np.float64(38.68843746453351)
57,np.float64(1510.4644159601933),np.float64(-78.22675784321325),np.float64(62.98284255223),np.float64(38.707230493141346)
58,np.float64(1510.4644159601896),np.float64(-78.22675784321373),np.float64(62.982842552229606),np.float64(38.725480850579316)
59,np.float64(1510.4644159601903),np.float64(-78.2267578432138),np.float64(62.98284255222971),np.float64(38.74184900873537)
60,np.float64(1510.464415960194),np.float64(-78.22675784321429),np.float64(62.98284255222943),np.float64(38.75471995074684)
61,np.float64(1510.4644159601971),np.float64(-78.22675784321468),np.float64(62.982842552229044),np.float64(38.7638125059935)
62,np.float64(1510.4644159601962),np.float64(-78.22675784321484),np.float64(62.98284255222914),np.float64(38.768792322431224)
63,np.float64(1510.4644159601953),np.float64(-78.22675784321427),np.float64(62.98284255222956),np.float64(38.76966864422837)
64,np.float64(1510.4644159601962),np.float64(-78.22675784321454),np.float64(62.98284255222961),np.float64(38.767259930143815)
65,np.float64(1510.4644159601967),np.float64(-78.22675784321486),np.float64(62.982842552229606),np.float64(38.7624229895404)
66,np.float64(1510.4644159601933),np.float64(-78.22675784321456),np.float64(62.98284255222935),np.float64(38.75740456254354)
67,np.float64(1510.464415960193),np.float64(-78.22675784321487),np.float64(62.982842552229215),np.float64(38.754334688714536)
68,np.float64(1510.4644159601967),np.float64(-78.2267578432153),np.float64(62.98284255222926),np.float64(38.75544147306708)
69,np.float64(1510.4644159602012),np.float64(-78.22675784321555),np.float64(62.982842552229265),np.float64(38.76208602901949)
70,np.float64(1510.464415960203),np.float64(-78.22675784321596),np.float64(62.982842552229066),np.float64(38.77369483022244)
71,np.float64(1510.464415960199),np.float64(-78.22675784321576),np.float64(62.98284255222889),np.float64(38.78875272965387)
72,np.float64(1510.4644159601967),np.float64(-78.22675784321588),np.float64(62.98284255222879),np.float64(38.80401815690416)
73,np.float64(1510.4644159601944),np.float64(-78.22675784321575),np.float64(62.98284255222871),np.float64(38.81710808933704)
74,np.float64(1510.464415960192),np.float64(-78.22675784321561),np.float64(62.982842552228476),np.float64(38.82593101642852)
75,np.float64(1510.4644159601946),np.float64(-78.22675784321575),np.float64(62.98284255222829),np.float64(38.83023064030876)
76,np.float64(1510.4644159601953),np.float64(-78.22675784321568),np.float64(62.98284255222818),np.float64(38.83057463455211)
77,np.float64(1510.4644159601937),np.float64(-78.2267578432157),np.float64(62.98284255222792),np.float64(38.82819211391083)
78,np.float64(1510.4644159601935),np.float64(-78.22675784321558),np.float64(62.98284255222835),np.float64(38.82473636593757)
79,np.float64(1510.4644159601928),np.float64(-78.22675784321582),np.float64(62.98284255222783),np.float64(38.821378438680114)
80,np.float64(1510.4644159601974),np.float64(-78.22675784321609),np.float64(62.98284255222769),np.float64(38.81947339362842)
81,np.float64(1510.464415960197),np.float64(-78.22675784321612),np.float64(62.98284255222794),np.float64(38.81950266446049)
82,np.float64(1510.4644159601962),np.float64(-78.2267578432158),np.float64(62.98284255222846),np.float64(38.821557988640976)
83,np.float64(1510.464415960199),np.float64(-78.22675784321545),np.float64(62.98284255222866),np.float64(38.82537295042323)
84,np.float64(1510.4644159602),np.float64(-78.22675784321561),np.float64(62.98284255222855),np.float64(38.830199470208036)
85,np.float64(1510.4644159602014),np.float64(-78.22675784321552),np.float64(62.9828425522289),np.float64(38.83611393373097)
86,np.float64(1510.4644159602008),np.float64(-78.22675784321561),np.float64(62.98284255222899),np.float64(38.842708673968616)
87,np.float64(1510.4644159602014),np.float64(-78.22675784321555),np.float64(62.98284255222892),np.float64(38.85033893515738)
88,np.float64(1510.464415960203),np.float64(-78.22675784321557),np.float64(62.98284255222915),np.float64(38.8582952767952)
89,np.float64(1510.4644159602067),np.float64(-78.22675784321547),np.float64(62.982842552229805),np.float64(38.86589085921611)
90,np.float64(1510.4644159602099),np.float64(-78.22675784321564),np.float64(62.9828425522299),np.float64(38.87173440730995)
91,np.float64(1510.4644159602146),np.float64(-78.22675784321613),np.float64(62.98284255222978),np.float64(38.87483957189421)
92,np.float64(1510.4644159602176),np.float64(-78.22675784321606),np.float64(62.98284255223011),np.float64(38.87485758244294)
93,np.float64(1510.4644159602174),np.float64(-78.22675784321581),np.float64(62.98284255223012),np.float64(38.87215785027885)
94,np.float64(1510.4644159602108),np.float64(-78.22675784321524),np.float64(62.982842552230494),np.float64(38.86804735742021)
95,np.float64(1510.4644159602076),np.float64(-78.22675784321467),np.float64(62.98284255223058),np.float64(38.863900661053464)
96,np.float64(1510.4644159602067),np.float64(-78.22675784321422),np.float64(62.98284255223098),np.float64(38.861384915506676)
97,np.float64(1510.4644159602076),np.float64(-78.22675784321424),np.float64(62.982842552230984),np.float64(38.86149318055516)
98,np.float64(1510.464415960203),np.float64(-78.22675784321407),np.float64(62.98284255223092),np.float64(38.86474326943869)
99,np.float64(1510.464415960199),np.float64(-78.22675784321405),np.float64(62.98284255223095),np.float64(38.87070723399583)
100,np.float64(1510.464415960199),np.float64(-78.2267578432141),np.float64(62.98284255223106),np.float64(38.878338173233864)
101,np.float64(1510.4644159602003),np.float64(-78.22675784321456),np.float64(62.98284255223085),np.float64(38.88618934387416)
102,np.float64(1510.4644159602021),np.float64(-78.22675784321453),np.float64(62.98284255223082),np.float64(38.89305244352404)
103,np.float64(1510.4644159601994),np.float64(-78.22675784321427),np.float64(62.98284255223071),np.float64(38.89799792010194)
104,np.float64(1510.4644159601985),np.float64(-78.22675784321416),np.float64(62.982842552230636),np.float64(38.90102024701717)
105,np.float64(1510.4644159601962),np.float64(-78.22675784321382),np.float64(62.98284255223031),np.float64(38.902239648884105)
106,np.float64(1510.4644159601937),np.float64(-78.2267578432138),np.float64(62.98284255223019),np.float64(38.902395654416445)
107,np.float64(1510.464415960198),np.float64(-78.22675784321328),np.float64(62.98284255223105),np.float64(38.90177883587592)
108,np.float64(1510.4644159601946),np.float64(-78.2267578432129),np.float64(62.982842552231155),np.float64(38.90072620416062)
109,np.float64(1510.4644159601994),np.float64(-78.22675784321329),np.float64(62.98284255223109),np.float64(38.89917394122286)
110,np.float64(1510.4644159601949),np.float64(-78.22675784321346),np.float64(62.98284255223051),np.float64(38.897209504733574)
111,np.float64(1510.4644159601944),np.float64(-78.22675784321339),np.float64(62.982842552230686),np.float64(38.895219272079544)
112,np.float64(1510.4644159601937),np.float64(-78.22675784321339),np.float64(62.98284255223067),np.float64(38.893901430387984)
113,np.float64(1510.46441596019),np.float64(-78.22675784321342),np.float64(62.98284255223034),np.float64(38.89429810796309)
114,np.float64(1510.4644159601885),np.float64(-78.226757843213),np.float64(62.98284255223092),np.float64(38.89693170208352)
115,np.float64(1510.4644159601892),np.float64(-78.22675784321297),np.float64(62.982842552230885),np.float64(38.902008739157964)
116,np.float64(1510.464415960188),np.float64(-78.22675784321282),np.float64(62.98284255223083),np.float64(38.908722065076724)
117,np.float64(1510.4644159601876),np.float64(-78.22675784321288),np.float64(62.982842552230714),np.float64(38.916047608481186)
118,np.float64(1510.4644159601853),np.float64(-78.22675784321298),np.float64(62.98284255223079),np.float64(38.92274960881751)
119,np.float64(1510.4644159601876),np.float64(-78.22675784321319),np.float64(62.98284255223079),np.float64(38.92767062412047)
120,np.float64(1510.4644159601844),np.float64(-78.22675784321314),np.float64(62.98284255223072),np.float64(38.93029907446923)
121,np.float64(1510.4644159601887),np.float64(-78.22675784321305),np.float64(62.9828425522313),np.float64(38.930106526409524)
122,np.float64(1510.464415960193),np.float64(-78.226757843213),np.float64(62.98284255223159),np.float64(38.927689724026614)
123,np.float64(1510.464415960191),np.float64(-78.22675784321345),np.float64(62.98284255223087),np.float64(38.92355595829923)
124,np.float64(1510.4644159601894),np.float64(-78.22675784321291),np.float64(62.98284255223135),np.float64(38.91915213952706)
125,np.float64(1510.4644159601887),np.float64(-78.22675784321297),np.float64(62.98284255223123),np.float64(38.91549643945597)
126,np.float64(1510.4644159601878),np.float64(-78.22675784321287),np.float64(62.982842552231375),np.float64(38.913618557045844)
127,np.float64(1510.464415960185),np.float64(-78.22675784321268),np.float64(62.982842552231496),np.float64(38.91371617360262)
128,np.float64(1510.4644159601883),np.float64(-78.22675784321288),np.float64(62.98284255223143),np.float64(38.91552921662199)
129,np.float64(1510.4644159601871),np.float64(-78.22675784321324),np.float64(62.98284255223118),np.float64(38.918469559641714)
130,np.float64(1510.4644159601858),np.float64(-78.2267578432132),np.float64(62.982842552231176),np.float64(38.92198321439528)
131,np.float64(1510.4644159601903),np.float64(-78.22675784321308),np.float64(62.982842552231816),np.float64(38.925891801513586)
132,np.float64(1510.4644159601885),np.float64(-78.226757843213),np.float64(62.98284255223141),np.float64(38.92995682009576)
133,np.float64(1510.4644159601864),np.float64(-78.22675784321386),np.float64(62.982842552232356),np.float64(38.934098151685085)
134,np.float64(1510.464415960187),np.float64(-78.22675784321375),np.float64(62.98284255223241),np.float64(38.937740427420856)
135,np.float64(1510.4644159601937),np.float64(-78.22675784321427),np.float64(62.98284255223224),np.float64(38.94038117865019)
136,np.float64(1510.4644159601953),np.float64(-78.22675784321427),np.float64(62.98284255223224),np.float64(38.94157796728636)
137,np.float64(1510.464415960188),np.float64(-78.2267578432141),np.float64(62.982842552232114),np.float64(38.94111606504892)
138,np.float64(1510.4644159601935),np.float64(-78.22675784321419),np.float64(62.98284255223228),np.float64(38.9394140832355)
139,np.float64(1510.4644159601946),np.float64(-78.22675784321439),np.float64(62.98284255223241),np.float64(38.936703898584994)
140,np.float64(1510.4644159601976),np.float64(-78.22675784321468),np.float64(62.98284255223281),np.float64(38.933790357817465)
141,np.float64(1510.4644159601996),np.float64(-78.22675784321461),np.float64(62.982842552233),np.float64(38.93102501949571)
142,np.float64(1510.4644159602024),np.float64(-78.22675784321433),np.float64(62.98284255223329),np.float64(38.92914680257248)
143,np.float64(1510.4644159602037),np.float64(-78.22675784321434),np.float64(62.982842552233485),np.float64(38.928583269824735)
144,np.float64(1510.4644159602053),np.float64(-78.22675784321439),np.float64(62.98284255223324),np.float64(38.9296781339583)
145,np.float64(1510.4644159602033),np.float64(-78.22675784321432),np.float64(62.98284255223322),np.float64(38.932441586095734)
146,np.float64(1510.4644159602065),np.float64(-78.2267578432144),np.float64(62.9828425522334),np.float64(38.93635030875395)
147,np.float64(1510.4644159602026),np.float64(-78.22675784321387),np.float64(62.98284255223371),np.float64(38.94076046348089)
148,np.float64(1510.4644159602044),np.float64(-78.22675784321464),np.float64(62.98284255223409),np.float64(38.94477978006271)
149,np.float64(1510.4644159602044),np.float64(-78.22675784321481),np.float64(62.98284255223386),np.float64(38.947930419981624)
150,np.float64(1510.4644159602067),np.float64(-78.22675784321527),np.float64(62.982842552233535),np.float64(38.949822467274274)
151,np.float64(1510.4644159602108),np.float64(-78.22675784321615),np.float64(62.98284255223376),np.float64(38.95055435398286)
152,np.float64(1510.4644159602078),np.float64(-78.22675784321618),np.float64(62.982842552233556),np.float64(38.95010421327946)
153,np.float64(1510.4644159602058),np.float64(-78.22675784321615),np.float64(62.98284255223371),np.float64(38.948647585641446)
154,np.float64(1510.464415960204),np.float64(-78.22675784321649),np.float64(62.98284255223395),np.float64(38.94624631809518)
155,np.float64(1510.4644159602005),np.float64(-78.22675784321646),np.float64(62.98284255223385),np.float64(38.943181855595896)
156,np.float64(1510.4644159601992),np.float64(-78.2267578432162),np.float64(62.982842552234004),np.float64(38.94007231357352)
157,np.float64(1510.4644159601985),np.float64(-78.22675784321609),np.float64(62.98284255223402),np.float64(38.937569366530795)
158,np.float64(1510.4644159601964),np.float64(-78.22675784321603),np.float64(62.9828425522343),np.float64(38.93650637409598)
159,np.float64(1510.4644159601967),np.float64(-78.2267578432164),np.float64(62.98284255223384),np.float64(38.93712507761187)
160,np.float64(1510.4644159601994),np.float64(-78.22675784321694),np.float64(62.98284255223342),np.float64(38.93948094567386)
161,np.float64(1510.4644159601967),np.float64(-78.22675784321699),np.float64(62.982842552233045),np.float64(38.9430881354983)
162,np.float64(1510.4644159601967),np.float64(-78.22675784321669),np.float64(62.98284255223335),np.float64(38.94739057512587)
163,np.float64(1510.4644159601964),np.float64(-78.2267578432168),np.float64(62.98284255223334),np.float64(38.951727073625584)
164,np.float64(1510.4644159601949),np.float64(-78.22675784321598),np.float64(62.982842552231915),np.float64(38.95542408992393)
165,np.float64(1510.4644159601967),np.float64(-78.22675784321606),np.float64(62.9828425522318),np.float64(38.95791624136526)
166,np.float64(1510.464415960198),np.float64(-78.22675784321552),np.float64(62.98284255223152),np.float64(38.95878545973408)
167,np.float64(1510.4644159602003),np.float64(-78.2267578432146),np.float64(62.982842552231446),np.float64(38.95793543588223)
168,np.float64(1510.4644159601949),np.float64(-78.22675784321399),np.float64(62.9828425522312),np.float64(38.95564370101255)
169,np.float64(1510.4644159601987),np.float64(-78.2267578432148),np.float64(62.98284255223145),np.float64(38.95247913533054)
170,np.float64(1510.464415960193),np.float64(-78.22675784321433),np.float64(62.98284255223066),np.float64(38.949219422973606)
171,np.float64(1510.4644159602017),np.float64(-78.2267578432149),np.float64(62.98284255223134),np.float64(38.946543402798156)
172,np.float64(1510.4644159602012),np.float64(-78.22675784321511),np.float64(62.98284255223081),np.float64(38.9448940483639)
173,np.float64(1510.4644159602053),np.float64(-78.22675784321552),np.float64(62.98284255223075),np.float64(38.94434378397024)
174,np.float64(1510.464415960206),np.float64(-78.22675784321558),np.float64(62.98284255223084),np.float64(38.94473012301112)
175,np.float64(1510.4644159602085),np.float64(-78.2267578432162),np.float64(62.98284255223016),np.float64(38.94586588611674)
176,np.float64(1510.4644159602085),np.float64(-78.22675784321612),np.float64(62.98284255223031),np.float64(38.947631619936594)
177,np.float64(1510.46441596021),np.float64(-78.22675784321606),np.float64(62.98284255223044),np.float64(38.950023219503215)
178,np.float64(1510.4644159602126),np.float64(-78.22675784321626),np.float64(62.98284255223069),np.float64(38.95292308321516)
179,np.float64(1510.4644159602055),np.float64(-78.22675784321574),np.float64(62.98284255223063),np.float64(38.95612103108814)
180,np.float64(1510.4644159602065),np.float64(-78.2267578432158),np.float64(62.982842552230956),np.float64(38.959215084347484)
181,np.float64(1510.464415960201),np.float64(-78.22675784321564),np.float64(62.9828425522305),np.float64(38.961759658882166)
182,np.float64(1510.4644159602026),np.float64(-78.22675784321544),np.float64(62.982842552230316),np.float64(38.96332948529587)
183,np.float64(1510.4644159602024),np.float64(-78.22675784321527),np.float64(62.98284255223021),np.float64(38.96351616374593)
184,np.float64(1510.4644159602037),np.float64(-78.22675784321581),np.float64(62.98284255223139),np.float64(38.962172200081966)
185,np.float64(1510.464415960207),np.float64(-78.2267578432164),np.float64(62.98284255223135),np.float64(38.959251843602665)
186,np.float64(1510.4644159602049),np.float64(-78.2267578432166),np.float64(62.982842552231155),np.float64(38.9552699684451)
187,np.float64(1510.464415960209),np.float64(-78.22675784321672),np.float64(62.982842552231105),np.float64(38.950885768180356)
188,np.float64(1510.46441596021),np.float64(-78.22675784321655),np.float64(62.98284255223043),np.float64(38.947233754471405)
189,np.float64(1510.4644159602126),np.float64(-78.2267578432167),np.float64(62.98284255222993),np.float64(38.94521787917444)
190,np.float64(1510.464415960209),np.float64(-78.2267578432166),np.float64(62.982842552230004),np.float64(38.94556602807306)
191,np.float64(1510.4644159602094),np.float64(-78.22675784321669),np.float64(62.98284255223037),np.float64(38.948225455170714)
192,np.float64(1510.4644159602099),np.float64(-78.22675784321711),np.float64(62.98284255223025),np.float64(38.95252237484645)
193,np.float64(1510.4644159602124),np.float64(-78.22675784321895),np.float64(62.982842552231645),np.float64(38.95730725932551)
194,np.float64(1510.4644159602112),np.float64(-78.226757843218),np.float64(62.98284255223134),np.float64(38.961376600569224)
195,np.float64(1510.4644159602112),np.float64(-78.2267578432177),np.float64(62.982842552231915),np.float64(38.964007493280015)
196,np.float64(1510.4644159602085),np.float64(-78.22675784321778),np.float64(62.98284255223211),np.float64(38.964887773349695)
197,np.float64(1510.4644159602121),np.float64(-78.22675784321765),np.float64(62.98284255223197),np.float64(38.96434571993474)
198,np.float64(1510.4644159602067),np.float64(-78.22675784321756),np.float64(62.98284255223148),np.float64(38.96285844770903)
199,np.float64(1510.4644159602067),np.float64(-78.22675784321677),np.float64(62.98284255223144),np.float64(38.9610540985953)
200,np.float64(1510.464415960204),np.float64(-78.22675784321663),np.float64(62.98284255223197),np.float64(38.95939972057012)
201,np.float64(1510.4644159602062),np.float64(-78.2267578432166),np.float64(62.982842552232114),np.float64(38.95804922540165)
202,np.float64(1510.464415960208),np.float64(-78.22675784321605),np.float64(62.98284255223193),np.float64(38.95702147999091)
203,np.float64(1510.4644159602067),np.float64(-78.2267578432156),np.float64(62.982842552231446),np.float64(38.955982701906116)
204,np.float64(1510.4644159602058),np.float64(-78.22675784321524),np.float64(62.98284255223097),np.float64(38.954875740138064)
205,np.float64(1510.4644159602028),np.float64(-78.22675784321524),np.float64(62.98284255223044),np.float64(38.95360985705456)
206,np.float64(1510.464415960204),np.float64(-78.22675784321635),np.float64(62.98284255223007),np.float64(38.95263440056232)
207,np.float64(1510.4644159602071),np.float64(-78.2267578432165),np.float64(62.982842552230736),np.float64(38.95241024283994)
208,np.float64(1510.4644159602105),np.float64(-78.22675784321672),np.float64(62.982842552230515),np.float64(38.95355507186061)
209,np.float64(1510.464415960214),np.float64(-78.22675784321738),np.float64(62.98284255223098),np.float64(38.95628183125125)
210,np.float64(1510.464415960216),np.float64(-78.22675784321737),np.float64(62.9828425522319),np.float64(38.96031009964283)
211,np.float64(1510.4644159602162),np.float64(-78.22675784321737),np.float64(62.98284255223175),np.float64(38.96477177350703)
212,np.float64(1510.4644159602155),np.float64(-78.22675784321657),np.float64(62.98284255223204),np.float64(38.968420148834)
213,np.float64(1510.4644159602153),np.float64(-78.22675784321832),np.float64(62.982842552233016),np.float64(38.9701928461619)
214,np.float64(1510.4644159602176),np.float64(-78.22675784321811),np.float64(62.9828425522324),np.float64(38.96942808677743)
215,np.float64(1510.4644159602128),np.float64(-78.22675784321675),np.float64(62.98284255223156),np.float64(38.96632497690868)
216,np.float64(1510.4644159602167),np.float64(-78.22675784321814),np.float64(62.982842552233244),np.float64(38.96163990007976)
217,np.float64(1510.4644159602158),np.float64(-78.22675784321747),np.float64(62.982842552232874),np.float64(38.95667687948153)
218,np.float64(1510.4644159602153),np.float64(-78.22675784321785),np.float64(62.98284255223285),np.float64(38.9527552449292)
219,np.float64(1510.4644159602199),np.float64(-78.22675784321858),np.float64(62.98284255223315),np.float64(38.950834319896686)
220,np.float64(1510.4644159602199),np.float64(-78.22675784321866),np.float64(62.982842552233194),np.float64(38.95130776039504)
221,np.float64(1510.464415960218),np.float64(-78.22675784321842),np.float64(62.982842552232746),np.float64(38.953678549811116)
222,np.float64(1510.4644159602194),np.float64(-78.22675784321963),np.float64(62.982842552233485),np.float64(38.957131712006564)
223,np.float64(1510.4644159602215),np.float64(-78.22675784321908),np.float64(62.98284255223324),np.float64(38.96048995406376)
224,np.float64(1510.464415960224),np.float64(-78.22675784321953),np.float64(62.982842552233365),np.float64(38.96304570758287)
225,np.float64(1510.4644159602267),np.float64(-78.22675784322003),np.float64(62.98284255223367),np.float64(38.964385004493295)
226,np.float64(1510.4644159602258),np.float64(-78.22675784321953),np.float64(62.98284255223378),np.float64(38.96474248524763)
227,np.float64(1510.4644159602278),np.float64(-78.22675784321969),np.float64(62.982842552234096),np.float64(38.9646116147224)
228,np.float64(1510.4644159602276),np.float64(-78.22675784322008),np.float64(62.9828425522347),np.float64(38.964578696878405)
229,np.float64(1510.464415960223),np.float64(-78.2267578432194),np.float64(62.982842552234835),np.float64(38.96496923133082)
230,np.float64(1510.4644159602183),np.float64(-78.22675784321943),np.float64(62.982842552234295),np.float64(38.96559913175358)
231,np.float64(1510.4644159602194),np.float64(-78.2267578432191),np.float64(62.982842552234146),np.float64(38.965940442045806)
232,np.float64(1510.4644159602158),np.float64(-78.22675784321805),np.float64(62.982842552233606),np.float64(38.96525903108666)
233,np.float64(1510.4644159602187),np.float64(-78.22675784321811),np.float64(62.98284255223372),np.float64(38.96321495647916)
234,np.float64(1510.4644159602226),np.float64(-78.22675784321765),np.float64(62.98284255223415),np.float64(38.95990213483709)
235,np.float64(1510.4644159602299),np.float64(-78.22675784321751),np.float64(62.9828425522334),np.float64(38.956116074363884)
236,np.float64(1510.4644159602253),np.float64(-78.22675784321791),np.float64(62.98284255223337),np.float64(38.952944642114026)
237,np.float64(1510.4644159602221),np.float64(-78.22675784321798),np.float64(62.98284255223356),np.float64(38.951526330086516)
238,np.float64(1510.4644159602212),np.float64(-78.22675784321748),np.float64(62.98284255223297),np.float64(38.952581585202516)
239,np.float64(1510.4644159602203),np.float64(-78.22675784321777),np.float64(62.98284255223303),np.float64(38.956008445236655)
240,np.float64(1510.4644159602183),np.float64(-78.2267578432169),np.float64(62.982842552232256),np.float64(38.96104216511408)
241,np.float64(1510.4644159602228),np.float64(-78.22675784321666),np.float64(62.982842552231894),np.float64(38.9662271019978)
242,np.float64(1510.4644159602212),np.float64(-78.22675784321706),np.float64(62.98284255223271),np.float64(38.97024993044396)
243,np.float64(1510.4644159602199),np.float64(-78.22675784321731),np.float64(62.982842552232874),np.float64(38.97201871914744)
244,np.float64(1510.4644159602217),np.float64(-78.22675784321785),np.float64(62.98284255223349),np.float64(38.97127583795148)
