t,H,Q2_re,Q2_im,generator_norm
0,np.float64(70.97886967409698),np.float64(-18.506508083520405),np.float64(-3.419923540861257e-16),np.float64(8.037345383477192)
1,np.float64(70.97886967409706),np.float64(-18.50650808352043),np.float64(1.1546319456101628e-14),np.float64(8.338433886228314)
2,np.float64(70.9788696740971),np.float64(-18.506508083520416),np.float64(4.884981308350689e-15),np.float64(8.606872886800174)
3,np.float64(70.97886967409701),np.float64(-18.506508083520412),np.float64(5.823119764158946e-14),np.float64(8.801828553348775)
4,np.float64(70.97886967409703),np.float64(-18.506508083520416),np.float64(8.704148513061227e-14),np.float64(8.706613641807618)
5,np.float64(70.97886967409688),np.float64(-18.506508083520362),np.float64(-4.29101199017623e-14),np.float64(8.805156361121677)
6,np.float64(70.97886967409679),np.float64(-18.50650808352032),np.float64(-1.1968204205459188e-13),np.float64(8.867554814709074)
7,np.float64(70.9788696740968),np.float64(-18.506508083520345),np.float64(1.1102230246251565e-15),np.float64(8.829105982194445)
8,np.float64(70.97886967409696),np.float64(-18.50650808352038),np.float64(9.547918011776346e-14),np.float64(8.883998956488057)
9,np.float64(70.9788696740969),np.float64(-18.506508083520377),np.float64(5.706546346573305e-14),np.float64(8.829507408207087)
10,np.float64(70.97886967409684),np.float64(-18.506508083520387),np.float64(1.2601031329495527e-13),np.float64(8.873898522574287)
11,np.float64(70.9788696740968),np.float64(-18.506508083520426),np.float64(5.240252676230739e-14),np.float64(8.870360037167023)
12,np.float64(70.97886967409701),np.float64(-18.506508083520462),np.float64(8.493206138382448e-15),np.float64(8.836218383795057)
13,np.float64(70.9788696740972),np.float64(-18.506508083520533),np.float64(-7.37188088351104e-14),np.float64(8.883353559538348)
14,np.float64(70.97886967409718),np.float64(-18.50650808352051),np.float64(2.453592884421596e-14),np.float64(8.824470138830106)
15,np.float64(70.97886967409733),np.float64(-18.50650808352053),np.float64(-1.9206858326015208e-14),np.float64(8.863634842766695)
16,np.float64(70.97886967409727),np.float64(-18.50650808352051),np.float64(2.0872192862952943e-14),np.float64(8.824677534694208)
17,np.float64(70.97886967409735),np.float64(-18.506508083520487),np.float64(-1.8318679906315083e-15),np.float64(8.853097439660395)
18,np.float64(70.97886967409735),np.float64(-18.506508083520476),np.float64(2.708944180085382e-14),np.float64(8.8349475104904)
19,np.float64(70.9788696740974),np.float64(-18.506508083520472),np.float64(3.066991105526995e-14),np.float64(8.808019571489636)
20,np.float64(70.97886967409715),np.float64(-18.506508083520423),np.float64(-9.992007221626409e-15),np.float64(8.88555797384981)
21,np.float64(70.9788696740971),np.float64(-18.506508083520387),np.float64(2.3092638912203256e-14),np.float64(8.800641837378924)
22,np.float64(70.97886967409718),np.float64(-18.506508083520387),np.float64(5.3734794391857577e-14),np.float64(8.89511651264932)
23,np.float64(70.97886967409707),np.float64(-18.506508083520384),np.float64(3.6415315207705135e-14),np.float64(8.80167044638201)
24,np.float64(70.97886967409687),np.float64(-18.506508083520277),np.float64(5.473399511402022e-14),np.float64(8.89269817104222)
25,np.float64(70.97886967409684),np.float64(-18.506508083520345),np.float64(1.27675647831893e-13),np.float64(8.823034042569244)
26,np.float64(70.97886967409679),np.float64(-18.506508083520284),np.float64(1.7774670624248756e-13),np.float64(8.86714724125167)
27,np.float64(70.97886967409667),np.float64(-18.50650808352027),np.float64(2.289279876777073e-13),np.float64(8.839411004958555)
28,np.float64(70.97886967409683),np.float64(-18.50650808352022),np.float64(2.2304380564719395e-13),np.float64(8.808592857535157)
29,np.float64(70.9788696740969),np.float64(-18.50650808352025),np.float64(2.1760371282653068e-13),np.float64(8.873061264557693)
30,np.float64(70.97886967409693),np.float64(-18.506508083520224),np.float64(2.0694557179012918e-13),np.float64(8.804055046974927)
31,np.float64(70.9788696740968),np.float64(-18.506508083520192),np.float64(2.1652124537752115e-13),np.float64(8.901629198497469)
32,np.float64(70.97886967409667),np.float64(-18.506508083520153),np.float64(2.8910207561239076e-13),np.float64(8.762506509249079)
33,np.float64(70.9788696740966),np.float64(-18.50650808352017),np.float64(3.089889455409889e-13),np.float64(8.872682090138623)
34,np.float64(70.97886967409667),np.float64(-18.50650808352019),np.float64(3.0686564400639327e-13),np.float64(8.78149554925725)
35,np.float64(70.9788696740967),np.float64(-18.50650808352021),np.float64(3.423927807943983e-13),np.float64(8.848929835265071)
36,np.float64(70.97886967409667),np.float64(-18.506508083520213),np.float64(2.475797344914099e-13),np.float64(8.820993986435544)
37,np.float64(70.97886967409674),np.float64(-18.50650808352023),np.float64(2.8910207561239076e-13),np.float64(8.796590210566668)
38,np.float64(70.97886967409701),np.float64(-18.506508083520288),np.float64(2.270406085358445e-13),np.float64(8.841311652330518)
39,np.float64(70.9788696740971),np.float64(-18.50650808352036),np.float64(2.566835632933362e-13),np.float64(8.80080970104384)
40,np.float64(70.97886967409718),np.float64(-18.506508083520398),np.float64(2.4558133304708463e-13),np.float64(8.850912370893848)
41,np.float64(70.97886967409711),np.float64(-18.506508083520394),np.float64(1.1945999744966684e-13),np.float64(8.800559571145907)
42,np.float64(70.97886967409704),np.float64(-18.50650808352039),np.float64(8.804068585277491e-14),np.float64(8.823436987880617)
43,np.float64(70.97886967409686),np.float64(-18.506508083520337),np.float64(8.171241461241152e-14),np.float64(8.820036313606014)
44,np.float64(70.9788696740969),np.float64(-18.50650808352032),np.float64(1.5520917884259688e-13),np.float64(8.78701224029533)
45,np.float64(70.9788696740969),np.float64(-18.506508083520316),np.float64(1.598304821825991e-13),np.float64(8.831889579528523)
46,np.float64(70.97886967409684),np.float64(-18.50650808352033),np.float64(1.887379141862766e-13),np.float64(8.828985195523876)
47,np.float64(70.97886967409683),np.float64(-18.506508083520327),np.float64(1.6393830737371218e-13),np.float64(8.817651589358404)
48,np.float64(70.97886967409674),np.float64(-18.506508083520302),np.float64(2.402522625288839e-13),np.float64(8.846952433645585)
49,np.float64(70.97886967409684),np.float64(-18.506508083520295),np.float64(2.107203300738547e-13),np.float64(8.743146114912305)
50,np.float64(70.9788696740969),np.float64(-18.506508083520323),np.float64(1.87960758069039e-13),np.float64(8.83277667702932)
51,np.float64(70.97886967409698),np.float64(-18.506508083520345),np.float64(2.6556534749033744e-13),np.float64(8.787909849989285)
52,np.float64(70.97886967409683),np.float64(-18.506508083520316),np.float64(2.2237767183241886e-13),np.float64(8.800547242456972)
53,np.float64(70.9788696740968),np.float64(-18.506508083520302),np.float64(2.4913404672588513e-13),np.float64(8.820549389997913)
54,np.float64(70.97886967409684),np.float64(-18.506508083520306),np.float64(1.8418599978531347e-13),np.float64(8.759412455265268)
55,np.float64(70.97886967409707),np.float64(-18.506508083520334),np.float64(1.7319479184152442e-13),np.float64(8.861399047422868)
56,np.float64(70.97886967409701),np.float64(-18.506508083520323),np.float64(9.814371537686384e-14),np.float64(8.765592236092354)
57,np.float64(70.97886967409704),np.float64(-18.50650808352033),np.float64(1.0957901253050295e-13),np.float64(8.8447998262813)
58,np.float64(70.97886967409715),np.float64(-18.506508083520348),np.float64(1.765254609153999e-13),np.float64(8.787928746386239)
59,np.float64(70.97886967409714),np.float64(-18.506508083520348),np.float64(2.5474067300024217e-13),np.float64(8.843362516818486)
