t,H,Q2_re,Q2_im,generator_norm,antisym_residual
78,np.float64(516.5141941810334),np.float64(-46.648055019888744),np.float64(28.941626996371532),np.float64(254.94943753548608),np.float64(1.4210854715202004e-14)
79,np.float64(516.5141941810343),np.float64(-46.648055019889156),np.float64(28.941626996371696),np.float64(254.95037299953074),np.float64(1.4210854715202004e-14)
80,np.float64(516.5141941810349),np.float64(-46.64805501988941),np.float64(28.94162699637213),np.float64(254.9512124112074),np.float64(1.4210854715202004e-14)
81,np.float64(516.5141941810355),np.float64(-46.64805501988948),np.float64(28.941626996372293),np.float64(254.9524499613456),np.float64(1.4210854715202004e-14)
82,np.float64(516.5141941810372),np.float64(-46.64805501988947),np.float64(28.94162699637218),np.float64(254.95357458109936),np.float64(1.4210854715202004e-14)
83,np.float64(516.5141941810372),np.float64(-46.648055019889114),np.float64(28.941626996372456),np.float64(254.95429844451718),np.float64(1.4210854715202004e-14)
84,np.float64(516.5141941810384),np.float64(-46.64805501989012),np.float64(28.94162699637225),np.float64(254.95512144358773),np.float64(1.4210854715202004e-14)
85,np.float64(516.5141941810374),np.float64(-46.64805501989065),np.float64(28.941626996370886),np.float64(254.95621409895764),np.float64(1.4210854715202004e-14)
86,np.float64(516.5141941810383),np.float64(-46.64805501989087),np.float64(28.941626996370616),np.float64(254.95707680093497),np.float64(1.4210854715202004e-14)
87,np.float64(516.5141941810393),np.float64(-46.648055019891274),np.float64(28.941626996370857),np.float64(254.95767389106084),np.float64(1.4210854715202004e-14)
88,np.float64(516.5141941810404),np.float64(-46.64805501989174),np.float64(28.941626996370303),np.float64(254.95846542855816),np.float64(7.105427357601002e-15)
89,np.float64(516.5141941810397),np.float64(-46.64805501989213),np.float64(28.941626996369905),np.float64(254.95941893568954),np.float64(1.4210854715202004e-14)
90,np.float64(516.5141941810394),np.float64(-46.64805501989143),np.float64(28.941626996369763),np.float64(254.96009168994166),np.float64(1.4210854715202004e-14)
91,np.float64(516.5141941810401),np.float64(-46.64805501989171),np.float64(28.941626996369337),np.float64(254.96058577489967),np.float64(1.4210854715202004e-14)
92,np.float64(516.5141941810397),np.float64(-46.64805501989197),np.float64(28.9416269963697),np.float64(254.96134441561037),np.float64(1.4210854715202004e-14)
93,np.float64(516.5141941810391),np.float64(-46.64805501989207),np.float64(28.941626996369457),np.float64(254.9621755097261),np.float64(1.4210854715202004e-14)
94,np.float64(516.5141941810391),np.float64(-46.648055019892524),np.float64(28.94162699636945),np.float64(254.96266905778762),np.float64(7.105427357601002e-15)
95,np.float64(516.5141941810392),np.float64(-46.64805501989255),np.float64(28.941626996369276),np.float64(254.96307972001694),np.float64(1.4210854715202004e-14)
96,np.float64(516.5141941810399),np.float64(-46.6480550198922),np.float64(28.941626996369422),np.float64(254.96380037013066),np.float64(1.4210854715202004e-14)
97,np.float64(516.5141941810409),np.float64(-46.6480550198922),np.float64(28.941626996369564),np.float64(254.9644877917883),np.float64(7.105427357601002e-15)
98,np.float64(516.5141941810399),np.float64(-46.64805501989221),np.float64(28.941626996370132),np.float64(254.9648178262191),np.float64(1.4210854715202004e-14)
99,np.float64(516.5141941810389),np.float64(-46.64805501989209),np.float64(28.94162699637009),np.float64(254.9651688509172),np.float64(1.4210854715202004e-14)
100,np.float64(516.5141941810391),np.float64(-46.64805501989207),np.float64(28.94162699637018),np.float64(254.96581697313783),np.float64(7.105427357601002e-15)
101,np.float64(516.5141941810402),np.float64(-46.648055019892176),np.float64(28.941626996369905),np.float64(254.96635747178112),np.float64(7.105427357601002e-15)
102,np.float64(516.5141941810408),np.float64(-46.64805501989264),np.float64(28.941626996370005),np.float64(254.96658892163234),np.float64(1.4210854715202004e-14)
103,np.float64(516.5141941810404),np.float64(-46.648055019891885),np.float64(28.941626996371014),np.float64(254.96689701193483),np.float64(7.105427357601002e-15)
104,np.float64(516.5141941810396),np.float64(-46.64805501988996),np.float64(28.94162699637303),np.float64(254.967450912834),np.float64(7.105427357601002e-15)
105,np.float64(516.5141941810401),np.float64(-46.648055019890194),np.float64(28.94162699637281),np.float64(254.9679058870964),np.float64(1.4210854715202004e-14)
106,np.float64(516.5141941810402),np.float64(-46.64805501988921),np.float64(28.94162699637407),np.float64(254.9681211638112),np.float64(1.4210854715202004e-14)
107,np.float64(516.5141941810399),np.float64(-46.6480550198887),np.float64(28.94162699637458),np.float64(254.9683928018767),np.float64(1.4210854715202004e-14)
108,np.float64(516.5141941810383),np.float64(-46.6480550198888),np.float64(28.941626996374836),np.float64(254.96887297638335),np.float64(1.4210854715202004e-14)
109,np.float64(516.5141941810373),np.float64(-46.64805501988906),np.float64(28.941626996374254),np.float64(254.96929791971354),np.float64(7.105427357601002e-15)
110,np.float64(516.5141941810375),np.float64(-46.64805501988786),np.float64(28.9416269963754),np.float64(254.96950386826745),np.float64(1.4210854715202004e-14)
111,np.float64(516.514194181038),np.float64(-46.6480550198879),np.float64(28.941626996375206),np.float64(254.96973848944288),np.float64(1.4210854715202004e-14)
112,np.float64(516.5141941810373),np.float64(-46.64805501988751),np.float64(28.94162699637466),np.float64(254.9701624003578),np.float64(7.105427357601002e-15)
113,np.float64(516.5141941810384),np.float64(-46.64805501988806),np.float64(28.941626996374254),np.float64(254.97051492570498),np.float64(7.105427357601002e-15)
114,np.float64(516.5141941810385),np.float64(-46.64805501988741),np.float64(28.94162699637397),np.float64(254.97066699697461),np.float64(1.4210854715202004e-14)
115,np.float64(516.514194181038),np.float64(-46.64805501988731),np.float64(28.94162699637394),np.float64(254.970884153781),np.float64(1.4210854715202004e-14)
116,np.float64(516.5141941810386),np.float64(-46.64805501988796),np.float64(28.94162699637326),np.float64(254.97123787194448),np.float64(7.105427357601002e-15)
117,np.float64(516.5141941810396),np.float64(-46.64805501988759),np.float64(28.941626996373206),np.float64(254.97146862190175),np.float64(1.4210854715202004e-14)
118,np.float64(516.5141941810399),np.float64(-46.64805501988791),np.float64(28.94162699637326),np.float64(254.97157706669682),np.float64(1.4210854715202004e-14)
119,np.float64(516.5141941810391),np.float64(-46.64805501988789),np.float64(28.94162699637316),np.float64(254.97180048065943),np.float64(1.4210854715202004e-14)
120,np.float64(516.5141941810409),np.float64(-46.64805501988785),np.float64(28.941626996373664),np.float64(254.97206790073344),np.float64(1.4210854715202004e-14)
121,np.float64(516.5141941810402),np.float64(-46.64805501988785),np.float64(28.941626996373344),np.float64(254.97219497517042),np.float64(1.4210854715202004e-14)
122,np.float64(516.5141941810404),np.float64(-46.64805501988816),np.float64(28.94162699637309),np.float64(254.97230767200557),np.float64(7.105427357601002e-15)
123,np.float64(516.51419418104),np.float64(-46.64805501988802),np.float64(28.941626996372918),np.float64(254.97252515267076),np.float64(1.4210854715202004e-14)
124,np.float64(516.5141941810401),np.float64(-46.64805501988879),np.float64(28.94162699637228),np.float64(254.9726974194801),np.float64(1.4210854715202004e-14)
125,np.float64(516.5141941810402),np.float64(-46.648055019888716),np.float64(28.941626996372378),np.float64(254.9727851684402),np.float64(7.105427357601002e-15)
126,np.float64(516.5141941810399),np.float64(-46.64805501988898),np.float64(28.941626996372364),np.float64(254.97292759425144),np.float64(7.105427357601002e-15)
127,np.float64(516.5141941810405),np.float64(-46.648055019889085),np.float64(28.941626996372143),np.float64(254.97309767001923),np.float64(1.4210854715202004e-14)
128,np.float64(516.5141941810411),np.float64(-46.64805501988899),np.float64(28.94162699637286),np.float64(254.97320736508675),np.float64(7.105427357601002e-15)
129,np.float64(516.5141941810416),np.float64(-46.64805501988896),np.float64(28.94162699637271),np.float64(254.9733290978639),np.float64(1.4210854715202004e-14)
130,np.float64(516.5141941810407),np.float64(-46.64805501988826),np.float64(28.941626996374282),np.float64(254.97347914790885),np.float64(1.4210854715202004e-14)
131,np.float64(516.5141941810406),np.float64(-46.64805501988789),np.float64(28.941626996374495),np.float64(254.97358287722813),np.float64(1.4210854715202004e-14)
132,np.float64(516.5141941810408),np.float64(-46.648055019887835),np.float64(28.941626996374723),np.float64(254.9737064697408),np.float64(7.105427357601002e-15)
133,np.float64(516.5141941810402),np.float64(-46.648055019887316),np.float64(28.941626996374694),np.float64(254.97388844287167),np.float64(1.4210854715202004e-14)
134,np.float64(516.51419418104),np.float64(-46.64805501988704),np.float64(28.94162699637466),np.float64(254.97400006012788),np.float64(1.4210854715202004e-14)
135,np.float64(516.51419418104),np.float64(-46.64805501988782),np.float64(28.94162699637411),np.float64(254.97406742135814),np.float64(1.4210854715202004e-14)
136,np.float64(516.51419418104),np.float64(-46.64805501988773),np.float64(28.9416269963734),np.float64(254.97424337216972),np.float64(7.105427357601002e-15)
137,np.float64(516.51419418104),np.float64(-46.64805501988715),np.float64(28.94162699637439),np.float64(254.97443067707883),np.float64(1.4210854715202004e-14)
138,np.float64(516.5141941810414),np.float64(-46.648055019887266),np.float64(28.94162699637458),np.float64(254.9744904823784),np.float64(7.105427357601002e-15)
139,np.float64(516.5141941810426),np.float64(-46.64805501988761),np.float64(28.941626996374723),np.float64(254.97455783918477),np.float64(1.4210854715202004e-14)
140,np.float64(516.5141941810421),np.float64(-46.64805501988798),np.float64(28.941626996374367),np.float64(254.97472870687116),np.float64(1.4210854715202004e-14)
141,np.float64(516.5141941810425),np.float64(-46.64805501988718),np.float64(28.94162699637579),np.float64(254.97486284007695),np.float64(7.105427357601002e-15)
142,np.float64(516.5141941810421),np.float64(-46.64805501988707),np.float64(28.941626996375817),np.float64(254.97491622742479),np.float64(1.4210854715202004e-14)
143,np.float64(516.5141941810423),np.float64(-46.64805501988726),np.float64(28.941626996375703),np.float64(254.9749985973498),np.float64(1.4210854715202004e-14)
144,np.float64(516.5141941810427),np.float64(-46.64805501988782),np.float64(28.941626996375902),np.float64(254.97511373199603),np.float64(7.105427357601002e-15)
145,np.float64(516.5141941810434),np.float64(-46.648055019887806),np.float64(28.941626996376286),np.float64(254.9752112489485),np.float64(1.4210854715202004e-14)
146,np.float64(516.5141941810435),np.float64(-46.648055019888574),np.float64(28.941626996376442),np.float64(254.9753134892495),np.float64(7.105427357601002e-15)
147,np.float64(516.5141941810432),np.float64(-46.64805501988897),np.float64(28.94162699637642),np.float64(254.97540494256117),np.float64(7.105427357601002e-15)
148,np.float64(516.5141941810434),np.float64(-46.64805501988859),np.float64(28.941626996376968),np.float64(254.9754652416712),np.float64(1.4210854715202004e-14)
149,np.float64(516.5141941810434),np.float64(-46.64805501988813),np.float64(28.941626996376932),np.float64(254.97556350030135),np.float64(1.4210854715202004e-14)
150,np.float64(516.5141941810425),np.float64(-46.648055019887884),np.float64(28.941626996377096),np.float64(254.97569395987477),np.float64(7.105427357601002e-15)
151,np.float64(516.5141941810418),np.float64(-46.648055019887245),np.float64(28.941626996377565),np.float64(254.97575763246488),np.float64(1.4210854715202004e-14)
152,np.float64(516.5141941810411),np.float64(-46.64805501988704),np.float64(28.941626996377273),np.float64(254.9757895993102),np.float64(1.4210854715202004e-14)
153,np.float64(516.5141941810405),np.float64(-46.64805501988711),np.float64(28.941626996377423),np.float64(254.97588760160068),np.float64(1.4210854715202004e-14)
154,np.float64(516.5141941810404),np.float64(-46.64805501988798),np.float64(28.94162699637683),np.float64(254.97598834093833),np.float64(1.4210854715202004e-14)
155,np.float64(516.51419418104),np.float64(-46.648055019887096),np.float64(28.94162699637839),np.float64(254.97601622625942),np.float64(1.4210854715202004e-14)
156,np.float64(516.51419418104),np.float64(-46.64805501988674),np.float64(28.941626996378986),np.float64(254.9760514001334),np.float64(1.4210854715202004e-14)
157,np.float64(516.51419418104),np.float64(-46.64805501988657),np.float64(28.9416269963787),np.float64(254.97613821065244),np.float64(1.4210854715202004e-14)
158,np.float64(516.5141941810407),np.float64(-46.648055019886876),np.float64(28.941626996378673),np.float64(254.97619340211762),np.float64(7.105427357601002e-15)
159,np.float64(516.5141941810411),np.float64(-46.648055019886),np.float64(28.94162699637917),np.float64(254.9762096369063),np.float64(1.4210854715202004e-14)
160,np.float64(516.5141941810407),np.float64(-46.648055019885874),np.float64(28.94162699637893),np.float64(254.97626221907308),np.float64(1.4210854715202004e-14)
161,np.float64(516.5141941810407),np.float64(-46.648055019885746),np.float64(28.941626996379824),np.float64(254.976329424276),np.float64(7.105427357601002e-15)
162,np.float64(516.5141941810413),np.float64(-46.64805501988586),np.float64(28.94162699637998),np.float64(254.9763555111384),np.float64(7.105427357601002e-15)
163,np.float64(516.5141941810407),np.float64(-46.64805501988583),np.float64(28.941626996379995),np.float64(254.97637987747743),np.float64(1.4210854715202004e-14)
164,np.float64(516.5141941810413),np.float64(-46.64805501988606),np.float64(28.941626996380393),np.float64(254.9764365389309),np.float64(1.4210854715202004e-14)
165,np.float64(516.5141941810409),np.float64(-46.64805501988522),np.float64(28.941626996382055),np.float64(254.97648557280596),np.float64(7.105427357601002e-15)
166,np.float64(516.5141941810396),np.float64(-46.64805501988441),np.float64(28.941626996381885),np.float64(254.9765145782744),np.float64(1.4210854715202004e-14)
167,np.float64(516.5141941810388),np.float64(-46.64805501988448),np.float64(28.941626996381515),np.float64(254.97655100330658),np.float64(1.4210854715202004e-14)
168,np.float64(516.5141941810386),np.float64(-46.648055019884765),np.float64(28.941626996381686),np.float64(254.97659624050664),np.float64(1.4210854715202004e-14)
169,np.float64(516.5141941810386),np.float64(-46.64805501988471),np.float64(28.941626996381814),np.float64(254.97664705395616),np.float64(1.4210854715202004e-14)
170,np.float64(516.5141941810386),np.float64(-46.64805501988474),np.float64(28.941626996381757),np.float64(254.97670332041682),np.float64(1.4210854715202004e-14)
171,np.float64(516.5141941810391),np.float64(-46.648055019884865),np.float64(28.941626996381075),np.float64(254.97674365170082),np.float64(7.105427357601002e-15)
172,np.float64(516.5141941810401),np.float64(-46.64805501988519),np.float64(28.941626996381103),np.float64(254.97677348296605),np.float64(7.105427357601002e-15)
173,np.float64(516.5141941810409),np.float64(-46.648055019885),np.float64(28.941626996380975),np.float64(254.9768286818242),np.float64(1.4210854715202004e-14)
174,np.float64(516.5141941810415),np.float64(-46.64805501988516),np.float64(28.941626996381615),np.float64(254.9768961763861),np.float64(7.105427357601002e-15)
175,np.float64(516.5141941810407),np.float64(-46.64805501988532),np.float64(28.941626996381117),np.float64(254.97693130852775),np.float64(1.4210854715202004e-14)
176,np.float64(516.5141941810413),np.float64(-46.64805501988495),np.float64(28.941626996381935),np.float64(254.97694573516634),np.float64(1.4210854715202004e-14)
177,np.float64(516.5141941810417),np.float64(-46.64805501988469),np.float64(28.94162699638205),np.float64(254.97698611525198),np.float64(7.105427357601002e-15)
178,np.float64(516.5141941810415),np.float64(-46.648055019884666),np.float64(28.941626996382),np.float64(254.97704624243616),np.float64(1.4210854715202004e-14)
179,np.float64(516.5141941810411),np.float64(-46.648055019884126),np.float64(28.9416269963828),np.float64(254.97708229824113),np.float64(7.105427357601002e-15)
180,np.float64(516.5141941810404),np.float64(-46.64805501988408),np.float64(28.941626996383107),np.float64(254.97709495407526),np.float64(7.105427357601002e-15)
181,np.float64(516.5141941810392),np.float64(-46.64805501988383),np.float64(28.94162699638386),np.float64(254.97712535420783),np.float64(7.105427357601002e-15)
182,np.float64(516.514194181039),np.float64(-46.648055019883515),np.float64(28.941626996383775),np.float64(254.97717965925892),np.float64(7.105427357601002e-15)
183,np.float64(516.5141941810393),np.float64(-46.64805501988423),np.float64(28.94162699638261),np.float64(254.97722134292803),np.float64(1.4210854715202004e-14)
184,np.float64(516.5141941810399),np.float64(-46.64805501988512),np.float64(28.94162699638177),np.float64(254.977240686198),np.float64(1.4210854715202004e-14)
185,np.float64(516.5141941810385),np.float64(-46.648055019885234),np.float64(28.9416269963818),np.float64(254.97726895937237),np.float64(7.105427357601002e-15)
186,np.float64(516.5141941810399),np.float64(-46.648055019885376),np.float64(28.941626996382126),np.float64(254.97731233861728),np.float64(1.4210854715202004e-14)
187,np.float64(516.5141941810388),np.float64(-46.648055019885334),np.float64(28.94162699638207),np.float64(254.9773450380809),np.float64(1.4210854715202004e-14)
188,np.float64(516.5141941810386),np.float64(-46.64805501988533),np.float64(28.941626996381828),np.float64(254.97736576073757),np.float64(1.4210854715202004e-14)
189,np.float64(516.5141941810388),np.float64(-46.648055019885575),np.float64(28.941626996381785),np.float64(254.97739012907687),np.float64(1.4210854715202004e-14)
190,np.float64(516.514194181038),np.float64(-46.6480550198857),np.float64(28.941626996382),np.float64(254.97741595520827),np.float64(7.105427357601002e-15)
191,np.float64(516.5141941810375),np.float64(-46.648055019885874),np.float64(28.941626996380645),np.float64(254.97743810375917),np.float64(1.4210854715202004e-14)
