fd_eps,rank,eig_re,eig_im,modulus,log_modulus_per_step
3e-06,1,1.0000962009684469,0.002115355289490863,1.0000984381147293,9.843327001603359e-05
3e-06,2,1.0000962009684469,-0.002115355289490863,1.0000984381147293,9.843327001603359e-05
3e-06,3,1.00007033772562,0.0,1.00007033772562,7.033525203809628e-05
3e-06,4,1.0000703362525563,0.0,1.0000703362525563,7.033377907802881e-05
3e-06,5,1.0000000062411554,0.0,1.0000000062411554,6.24115535081412e-09
3e-06,6,1.000000000085199,0.0,1.000000000085199,8.519895899531493e-11
3e-06,7,0.9995498113157463,-0.03000291212859757,1.00000000001877,1.8770096587951514e-11
3e-06,8,0.9995498113157463,0.03000291212859757,1.00000000001877,1.8770096587951514e-11
3e-06,9,0.9999999995052059,-1.2157169027325993e-09,0.9999999995052059,-4.947940947078263e-10
3e-06,10,0.9999999995052059,1.2157169027325993e-09,0.9999999995052059,-4.947940947078263e-10
3e-06,11,0.9999999973221696,1.6500192964961491e-06,0.9999999973235307,-2.67646927201842e-09
3e-06,12,0.9999999973221696,-1.6500192964961491e-06,0.9999999973235307,-2.67646927201842e-09
3e-06,13,0.9999049561333699,-0.00833247710234048,0.9999396739177505,-6.032790194076782e-05
3e-06,14,0.9999049561333699,0.00833247710234048,0.9999396739177505,-6.032790194076782e-05
3e-06,15,0.9999015211497143,-0.007501607468868889,0.9999296605822479,-7.034189168499656e-05
3e-06,16,0.9999015211497143,0.007501607468868889,0.9999296605822479,-7.034189168499656e-05
3e-06,17,0.9999015210876814,0.007501607453704993,0.999929660520103,-7.034195383421293e-05
3e-06,18,0.9999015210876814,-0.007501607453704993,0.999929660520103,-7.034195383421293e-05
3e-06,19,0.9998722220475289,-0.006217199509430143,0.9998915511154214,-0.00010845476558409513
3e-06,20,0.9998722220475289,0.006217199509430143,0.9998915511154214,-0.00010845476558409513
1e-06,1,1.0000962012243224,-0.0021153558692781882,1.0000984383718305,9.843352709195668e-05
1e-06,2,1.0000962012243224,0.0021153558692781882,1.0000984383718305,9.843352709195668e-05
1e-06,3,1.0000703345811444,-2.0870550595756617e-08,1.0000703345811446,7.033210778390426e-05
1e-06,4,1.0000703345811444,2.0870550595756617e-08,1.0000703345811446,7.033210778390426e-05
1e-06,5,1.0000000120297736,-4.17759590777232e-06,1.0000000120384998,1.2038499680157431e-08
1e-06,6,1.0000000120297736,4.17759590777232e-06,1.0000000120384998,1.2038499680157431e-08
1e-06,7,0.9999999999270747,0.0,0.9999999999270747,-7.292533244206984e-11
1e-06,8,0.9995498111729246,-0.030002911960717613,0.9999999998709761,-1.2902390268132137e-10
1e-06,9,0.9995498111729246,0.030002911960717613,0.9999999998709761,-1.2902390268132137e-10
1e-06,10,0.9999999989478632,0.0,0.9999999989478632,-1.052136822664079e-09
1e-06,11,0.9999999907773576,3.27378125382775e-08,0.999999990777358,-9.222642025970367e-09
1e-06,12,0.9999999907773576,-3.27378125382775e-08,0.999999990777358,-9.222642025970367e-09
1e-06,13,0.9999049562881337,-0.008332477064589672,0.9999396740721944,-6.032774748754816e-05
1e-06,14,0.9999049562881337,0.008332477064589672,0.9999396740721944,-6.032774748754816e-05
1e-06,15,0.9999015212155983,0.007501607324089699,0.999929660647044,-7.034182688427009e-05
1e-06,16,0.9999015212155983,-0.007501607324089699,0.999929660647044,-7.034182688427009e-05
1e-06,17,0.999901521115933,0.007501607379751753,0.9999296605477989,-7.034192613641907e-05
1e-06,18,0.999901521115933,-0.007501607379751753,0.9999296605477989,-7.034192613641907e-05
1e-06,19,0.9998722222002928,-0.006217199067754677,0.9998915512654358,-0.00010845461555337917
1e-06,20,0.9998722222002928,0.006217199067754677,0.9998915512654358,-0.00010845461555337917
3e-07,1,1.0000961990407786,0.0021153548447356563,1.0000984361861245,9.843134160102987e-05
3e-07,2,1.0000961990407786,-0.0021153548447356563,1.0000984361861245,9.843134160102987e-05
3e-07,3,1.0000703516819527,0.0,1.0000703516819527,7.034920738916738e-05
3e-07,4,1.0000702738541187,0.0,1.0000702738541187,7.02713850271178e-05
3e-07,5,1.0000000447788473,-4.742771768106253e-08,1.0000000447788484,4.477884740446179e-08
3e-07,6,1.0000000447788473,4.742771768106253e-08,1.0000000447788484,4.477884740446179e-08
3e-07,7,1.0000000030421063,0.0,1.0000000030421063,3.0421063399812364e-09
3e-07,8,0.999549810730346,0.030002912147116565,0.999999999434189,-5.658109538055669e-10
3e-07,9,0.999549810730346,-0.030002912147116565,0.999999999434189,-5.658109538055669e-10
3e-07,10,0.9999999942372478,0.0,0.9999999942372478,-5.762752180955727e-09
3e-07,11,0.9999999826205479,8.347948749100095e-06,0.999999982655392,-1.7344608122509523e-08
3e-07,12,0.9999999826205479,-8.347948749100095e-06,0.999999982655392,-1.7344608122509523e-08
3e-07,13,0.999904956131744,-0.008332476673067201,0.9999396739125476,-6.032790714403089e-05
3e-07,14,0.999904956131744,0.008332476673067201,0.9999396739125476,-6.032790714403089e-05
