step,H_total,H_parallel,H_perp,abs_ztz
35,0.8596491228071332,0.8596491228071332,9.180876221212257e-22,1.497533297982604e-14
36,0.8596491228071317,0.8596491228071317,9.69932645135802e-22,1.4968166463480284e-14
37,0.8596491228071313,0.8596491228071313,1.0231207058731804e-21,1.4379543282423656e-14
38,0.8596491228071319,0.8596491228071319,1.0776248714354432e-21,1.495198455953445e-14
39,0.8596491228071302,0.8596491228071302,1.1334685764600576e-21,1.497290264386923e-14
40,0.8596491228071284,0.8596491228071284,1.1906360743851974e-21,1.4736231006792846e-14
41,0.8596491228071281,0.8596491228071281,1.2491014199369465e-21,1.5037506089913904e-14
42,0.8596491228071279,0.8596491228071279,1.3088880300242014e-21,1.4731448296670097e-14
43,0.8596491228071261,0.8596491228071261,1.3699750477045144e-21,1.5018850148618483e-14
44,0.8596491228071264,0.8596491228071264,1.43236377631419e-21,1.4797088070901235e-14
45,0.8596491228071297,0.8596491228071297,1.496037348956239e-21,1.5284343683761743e-14
46,0.8596491228071299,0.8596491228071299,1.560983191065006e-21,1.5619487266996554e-14
47,0.8596491228071284,0.8596491228071284,1.6272474025933195e-21,1.576017769790888e-14
48,0.85964912280713,0.85964912280713,1.694752457146413e-21,1.5768385015867122e-14
49,0.8596491228071307,0.8596491228071307,1.7634906917983052e-21,1.6204563102917358e-14
50,0.8596491228071306,0.8596491228071306,1.8335052416373977e-21,1.5760528007044033e-14
51,0.8596491228071315,0.8596491228071315,1.904773018470639e-21,1.6364802905077256e-14
52,0.8596491228071321,0.8596491228071321,1.97727869500186e-21,1.6384014241079372e-14
53,0.8596491228071326,0.8596491228071326,2.05101606953172e-21,1.6458608166449933e-14
54,0.8596491228071319,0.8596491228071319,2.1259641693244604e-21,1.6922900705850903e-14
55,0.8596491228071323,0.8596491228071323,2.2021607233552503e-21,1.691633882096901e-14
56,0.8596491228071306,0.8596491228071306,2.2795624450742506e-21,1.7557464276307363e-14
57,0.8596491228071321,0.8596491228071321,2.3581498734863546e-21,1.771605834077797e-14
58,0.8596491228071332,0.8596491228071332,2.437943161190423e-21,1.754003012518393e-14
59,0.8596491228071328,0.8596491228071328,2.5189384328017175e-21,1.7544121266374103e-14
60,0.8596491228071313,0.8596491228071313,2.601120314238416e-21,1.7610671873859802e-14
61,0.8596491228071297,0.8596491228071297,2.6844290088256628e-21,1.7645648866571186e-14
62,0.8596491228071313,0.8596491228071313,2.768938424800113e-21,1.7626095475928366e-14
63,0.8596491228071292,0.8596491228071292,2.8546070997105396e-21,1.7394319831731634e-14
64,0.8596491228071294,0.8596491228071294,2.9414448239283113e-21,1.7250146280014283e-14
65,0.8596491228071288,0.8596491228071288,3.0294099298051032e-21,1.7229797571775688e-14
66,0.8596491228071294,0.8596491228071294,3.1185484564164945e-21,1.7201950856810422e-14
67,0.8596491228071262,0.8596491228071262,3.208813412242952e-21,1.7134503742411506e-14
68,0.8596491228071259,0.8596491228071259,3.3002020813037864e-21,1.7327038405163202e-14
69,0.8596491228071255,0.8596491228071255,3.3927033672029675e-21,1.7205224295158472e-14
70,0.8596491228071244,0.8596491228071244,3.486316337365109e-21,1.716154996632085e-14
71,0.8596491228071248,0.8596491228071248,3.581061216705572e-21,1.7147581305904622e-14
72,0.8596491228071264,0.8596491228071264,3.676884290187815e-21,1.7267387695201566e-14
73,0.859649122807128,0.859649122807128,3.773808144410349e-21,1.7425738987563376e-14
74,0.8596491228071279,0.8596491228071279,3.871831015011274e-21,1.7449444572569413e-14
75,0.8596491228071292,0.8596491228071292,3.970898692402297e-21,1.7416124191883644e-14
76,0.8596491228071286,0.8596491228071286,4.0710781369508556e-21,1.7529114690919312e-14
77,0.8596491228071281,0.8596491228071281,4.1722985928249936e-21,1.7516428837345022e-14
78,0.8596491228071281,0.8596491228071281,4.2745668760815466e-21,1.735640969799801e-14
79,0.8596491228071298,0.8596491228071298,4.377898768484392e-21,1.745135136238175e-14
80,0.8596491228071296,0.8596491228071296,4.4822668947756954e-21,1.7570291552799955e-14
81,0.8596491228071304,0.8596491228071304,4.587668706453347e-21,1.7632416488134598e-14
82,0.85964912280713,0.85964912280713,4.6940783425759186e-21,1.775347817159081e-14
83,0.8596491228071309,0.8596491228071309,4.801501207782078e-21,1.7795604589836284e-14
84,0.8596491228071319,0.8596491228071319,4.909951578241797e-21,1.773783512446471e-14
85,0.8596491228071333,0.8596491228071333,5.019421054556517e-21,1.7679601459959613e-14
86,0.8596491228071321,0.8596491228071321,5.129888586202674e-21,1.7676018002573312e-14
87,0.8596491228071313,0.8596491228071313,5.241353263694771e-21,1.7626053436118003e-14
88,0.859649122807128,0.859649122807128,5.3538073383560475e-21,1.789590643584766e-14
89,0.8596491228071281,0.8596491228071281,5.4672291971766935e-21,1.773232213090909e-14
90,0.8596491228071288,0.8596491228071288,5.581616881741842e-21,1.7902382120450214e-14
91,0.8596491228071306,0.8596491228071306,5.6969822937481024e-21,1.7797169376900378e-14
92,0.8596491228071299,0.8596491228071299,5.813284549232375e-21,1.7446096408672607e-14
93,0.8596491228071292,0.8596491228071292,5.930562287484329e-21,1.7152492392999217e-14
94,0.8596491228071299,0.8596491228071299,6.048771206552597e-21,1.7282570234504383e-14
95,0.859649122807131,0.859649122807131,6.1679230422229576e-21,1.7221927991091424e-14
96,0.8596491228071297,0.8596491228071297,6.287962521369152e-21,1.7537518809417102e-14
97,0.8596491228071315,0.8596491228071315,6.4089720207824784e-21,1.7372076530783512e-14
98,0.8596491228071308,0.8596491228071308,6.530860060972487e-21,1.7140259521492974e-14
99,0.859649122807131,0.859649122807131,6.6536614605772755e-21,1.7118832826640842e-14
100,0.8596491228071304,0.8596491228071304,6.777374821849194e-21,1.7382874072634063e-14
101,0.8596491228071301,0.8596491228071301,6.901980494849313e-21,1.7115410991994785e-14
102,0.8596491228071309,0.8596491228071309,7.02746139798692e-21,1.6640640390727467e-14
103,0.8596491228071328,0.8596491228071328,7.153788199018998e-21,1.6517455656363537e-14
104,0.8596491228071328,0.8596491228071328,7.28102883044189e-21,1.6073193032327057e-14
105,0.8596491228071312,0.8596491228071312,7.409140756378546e-21,1.5488066720204422e-14
106,0.8596491228071305,0.8596491228071305,7.538080902190883e-21,1.5465859387414267e-14
107,0.8596491228071278,0.8596491228071278,7.66790793304443e-21,1.5793978881979638e-14
108,0.8596491228071241,0.8596491228071241,7.798527054897477e-21,1.6008842515237943e-14
109,0.8596491228071235,0.8596491228071235,7.929984694435468e-21,1.5403207909900772e-14
110,0.8596491228071246,0.8596491228071246,8.062258739287024e-21,1.5887674319091568e-14
111,0.859649122807124,0.859649122807124,8.195392678103917e-21,1.639531869854307e-14
112,0.8596491228071237,0.8596491228071237,8.329318586791412e-21,1.6093551706490036e-14
113,0.8596491228071231,0.8596491228071231,8.464058499768066e-21,1.6242644873453763e-14
114,0.859649122807123,0.859649122807123,8.599604269647172e-21,1.6303184894740117e-14
115,0.8596491228071226,0.8596491228071226,8.73590765185008e-21,1.6513795987881123e-14
116,0.8596491228071197,0.8596491228071197,8.87303328771054e-21,1.6414446339335404e-14
117,0.8596491228071197,0.8596491228071197,9.010907015891368e-21,1.6422971863231123e-14
118,0.8596491228071197,0.8596491228071197,9.149561067864143e-21,1.6463537398404353e-14
119,0.8596491228071197,0.8596491228071197,9.288937700565734e-21,1.6934318749369426e-14
120,0.8596491228071206,0.8596491228071206,9.429071298979204e-21,1.8487258787217787e-14
121,0.8596491228071205,0.8596491228071205,9.569976230592167e-21,1.8853878188355112e-14
122,0.8596491228071168,0.8596491228071168,9.711626645884206e-21,1.8181704368736692e-14
123,0.8596491228071164,0.8596491228071164,9.854036617544194e-21,1.7819321989206896e-14
124,0.8596491228071168,0.8596491228071168,9.997168135348427e-21,1.72817570387728e-14
125,0.8596491228071184,0.8596491228071184,1.0141011559273299e-20,1.7649240879475878e-14
126,0.8596491228071174,0.8596491228071174,1.0285549952865786e-20,1.8288757320984372e-14
127,0.8596491228071177,0.8596491228071177,1.043078291926336e-20,1.9898338715089273e-14
128,0.8596491228071185,0.8596491228071185,1.0576687192544768e-20,2.0443259087468695e-14
129,0.859649122807117,0.859649122807117,1.0723299834874326e-20,1.8400836226517395e-14
130,0.8596491228071139,0.8596491228071139,1.0870579451845666e-20,1.8625473642925774e-14
131,0.8596491228071147,0.8596491228071147,1.1018553574886428e-20,1.8275856366183023e-14
132,0.8596491228071106,0.8596491228071106,1.1167191861412872e-20,1.7351487228195833e-14
133,0.8596491228071114,0.8596491228071114,1.1316531788027027e-20,1.6744324373174694e-14
134,0.8596491228071104,0.8596491228071104,1.146647868902523e-20,1.6049856112768874e-14
135,0.8596491228071117,0.8596491228071117,1.1617067194658099e-20,1.7593120188600796e-14
136,0.8596491228071113,0.8596491228071113,1.176832950502456e-20,1.6998820812358094e-14
137,0.8596491228071124,0.8596491228071124,1.192019617788945e-20,1.7691062401463554e-14
138,0.859649122807113,0.859649122807113,1.2072709863081452e-20,1.6465520404928352e-14
139,0.8596491228071139,0.8596491228071139,1.2225803688975596e-20,1.5973298053114506e-14
140,0.8596491228071137,0.8596491228071137,1.23795247090937e-20,1.5290345672360136e-14
141,0.8596491228071126,0.8596491228071126,1.2533898184937816e-20,1.610076399975681e-14
142,0.8596491228071109,0.8596491228071109,1.2688796471741801e-20,1.6815108854585967e-14
143,0.8596491228071136,0.8596491228071136,1.284429294981886e-20,1.664390099948167e-14
144,0.8596491228071141,0.8596491228071141,1.3000389503605214e-20,1.7584254719711643e-14
145,0.859649122807115,0.859649122807115,1.3157023884908144e-20,1.7593775099962623e-14
146,0.8596491228071134,0.8596491228071134,1.3314207383896307e-20,1.6955498528586578e-14
147,0.8596491228071149,0.8596491228071149,1.3471971134849898e-20,1.7400349751259778e-14
148,0.8596491228071166,0.8596491228071166,1.363028731829616e-20,1.7204208483655914e-14
149,0.8596491228071149,0.8596491228071149,1.3789114899753186e-20,1.8011581661459522e-14
150,0.8596491228071155,0.8596491228071155,1.3948467956762667e-20,1.8292797989854524e-14
151,0.8596491228071166,0.8596491228071166,1.410836713474539e-20,1.7373514220986787e-14
152,0.8596491228071166,0.8596491228071166,1.426884571289917e-20,1.6603952825181634e-14
153,0.8596491228071165,0.8596491228071165,1.4429808017255182e-20,1.6311146830333533e-14
154,0.8596491228071171,0.8596491228071171,1.4591278391494114e-20,1.6134506149458423e-14
155,0.8596491228071156,0.8596491228071156,1.475322933574642e-20,1.5815645495196387e-14
156,0.8596491228071166,0.8596491228071166,1.491566984985909e-20,1.575391651920929e-14
157,0.8596491228071155,0.8596491228071155,1.5078631442205482e-20,1.5554584373680242e-14
158,0.8596491228071153,0.8596491228071153,1.5242077320221107e-20,1.5974977961291094e-14
159,0.8596491228071166,0.8596491228071166,1.540597129557215e-20,1.6242554184889268e-14
160,0.8596491228071188,0.8596491228071188,1.5570338796138956e-20,1.60913920627465e-14
161,0.8596491228071202,0.8596491228071202,1.573513408972531e-20,1.5881196315808366e-14
162,0.8596491228071184,0.8596491228071184,1.5900417749935643e-20,1.557696835240594e-14
163,0.8596491228071199,0.8596491228071199,1.606609954172653e-20,1.5672723871368072e-14
164,0.8596491228071189,0.8596491228071189,1.6232264262418023e-20,1.5309199119590473e-14
165,0.8596491228071186,0.8596491228071186,1.639884382508599e-20,1.5196284406044913e-14
166,0.8596491228071199,0.8596491228071199,1.6565867168352755e-20,1.5015394199215167e-14
167,0.8596491228071208,0.8596491228071208,1.6733332496061043e-20,1.5341662983588236e-14
168,0.8596491228071215,0.8596491228071215,1.6901098211416503e-20,1.5627560163782083e-14
169,0.8596491228071221,0.8596491228071221,1.7069373316614947e-20,1.5770218382727222e-14
170,0.8596491228071216,0.8596491228071216,1.7238001276111142e-20,1.6111807604253916e-14
171,0.8596491228071229,0.8596491228071229,1.7407005404376044e-20,1.6232336404473712e-14
172,0.8596491228071221,0.8596491228071221,1.7576372364573334e-20,1.6328847243979678e-14
173,0.8596491228071237,0.8596491228071237,1.7746074561360463e-20,1.6519772802408347e-14
174,0.859649122807125,0.859649122807125,1.7916161361976906e-20,1.646553695605633e-14
175,0.8596491228071234,0.8596491228071234,1.8086626141037663e-20,1.6455982381278855e-14
176,0.8596491228071215,0.8596491228071215,1.8257458181459616e-20,1.6716287744868436e-14
177,0.8596491228071195,0.8596491228071195,1.8428653648717016e-20,1.6817900503987535e-14
178,0.8596491228071199,0.8596491228071199,1.8600152436731663e-20,1.6895799578353835e-14
179,0.8596491228071208,0.8596491228071208,1.877195103020528e-20,1.6807119915041732e-14
180,0.8596491228071212,0.8596491228071212,1.8944061487226692e-20,1.6764930981444873e-14
181,0.8596491228071197,0.8596491228071197,1.9116552287214476e-20,1.680544316827179e-14
182,0.8596491228071181,0.8596491228071181,1.9289339589922392e-20,1.693918515922665e-14
183,0.8596491228071184,0.8596491228071184,1.9462419071083563e-20,1.6931627868738544e-14
184,0.8596491228071217,0.8596491228071217,1.9635812217274803e-20,1.6859899738806642e-14
185,0.8596491228071206,0.8596491228071206,1.9809444336968242e-20,1.6867047604398714e-14
186,0.8596491228071187,0.8596491228071187,1.998341845120536e-20,1.6967963622741475e-14
187,0.8596491228071197,0.8596491228071197,2.015768235220402e-20,1.699357398192805e-14
188,0.8596491228071184,0.8596491228071184,2.0332171172605828e-20,1.6984258209146512e-14
189,0.8596491228071175,0.8596491228071175,2.0506928777376328e-20,1.7010018074006858e-14
190,0.8596491228071153,0.8596491228071153,2.0681885302331e-20,1.7012418651103676e-14
191,0.8596491228071157,0.8596491228071157,2.0857113010682608e-20,1.7101785198772174e-14
192,0.8596491228071159,0.8596491228071159,2.1032609696415757e-20,1.7052611550049227e-14
193,0.8596491228071153,0.8596491228071153,2.1208285234912766e-20,1.7142840278287862e-14
194,0.8596491228071165,0.8596491228071165,2.1384165683903735e-20,1.736210670749144e-14
195,0.8596491228071191,0.8596491228071191,2.156029085321045e-20,1.7478581795835447e-14
196,0.8596491228071185,0.8596491228071185,2.173670988968976e-20,1.7160394835536998e-14
197,0.8596491228071186,0.8596491228071186,2.1913307807102143e-20,1.6884505751377223e-14
198,0.8596491228071209,0.8596491228071209,2.2090009618101527e-20,1.7022442858408746e-14
199,0.8596491228071207,0.8596491228071207,2.2266934273539042e-20,1.7338244700659692e-14
200,0.8596491228071242,0.8596491228071242,2.2444066693181255e-20,1.7983807219335387e-14
201,0.8596491228071266,0.8596491228071266,2.2621333271770994e-20,1.7956477989625163e-14
202,0.8596491228071257,0.8596491228071257,2.279877982277588e-20,1.7742489057112137e-14
203,0.8596491228071237,0.8596491228071237,2.2976410953569014e-20,1.806807473011713e-14
204,0.8596491228071224,0.8596491228071224,2.3154129358481623e-20,1.7624660166515996e-14
205,0.8596491228071224,0.8596491228071224,2.3332053590097398e-20,1.808597480677983e-14
206,0.8596491228071205,0.8596491228071205,2.3510132496032282e-20,1.835015865195575e-14
207,0.8596491228071224,0.8596491228071224,2.36882659452628e-20,1.7966354910051503e-14
208,0.8596491228071234,0.8596491228071234,2.3866611660647744e-20,1.7719345933886095e-14
209,0.8596491228071226,0.8596491228071226,2.4045054194586366e-20,1.8503042822751182e-14
210,0.8596491228071224,0.8596491228071224,2.422352214829673e-20,1.8036527318391432e-14
211,0.8596491228071229,0.8596491228071229,2.4402203265824475e-20,1.7645110383826852e-14
212,0.8596491228071237,0.8596491228071237,2.458100891799109e-20,1.7892097470912604e-14
213,0.8596491228071241,0.8596491228071241,2.4759875551183895e-20,1.8719704006482308e-14
214,0.8596491228071235,0.8596491228071235,2.493874763804771e-20,1.7939173577885254e-14
215,0.859649122807123,0.859649122807123,2.5117785561228562e-20,1.7517493987021005e-14
216,0.8596491228071208,0.8596491228071208,2.529691033531319e-20,1.7644492735243674e-14
217,0.8596491228071224,0.8596491228071224,2.5476052286181952e-20,1.754862457511608e-14
218,0.8596491228071251,0.8596491228071251,2.565526381608663e-20,1.8349832558469232e-14
219,0.8596491228071264,0.8596491228071264,2.5834496875071252e-20,1.9177831362067913e-14
220,0.8596491228071267,0.8596491228071267,2.601379491427194e-20,1.8729420710681956e-14
221,0.8596491228071271,0.8596491228071271,2.6193080412605155e-20,1.8674268102198236e-14
222,0.8596491228071301,0.8596491228071301,2.637243855354067e-20,1.9326864770510995e-14
223,0.8596491228071315,0.8596491228071315,2.655177461752171e-20,1.960737053272782e-14
224,0.8596491228071326,0.8596491228071326,2.6731156026960855e-20,1.9045075005351842e-14
225,0.8596491228071339,0.8596491228071339,2.69105587436488e-20,1.9562856349265702e-14
226,0.8596491228071359,0.8596491228071359,2.7089975243283242e-20,2.0460363773210375e-14
227,0.8596491228071377,0.8596491228071377,2.726934999580105e-20,2.0291979826231813e-14
228,0.8596491228071392,0.8596491228071392,2.744875980566658e-20,1.9607012140429007e-14
229,0.8596491228071378,0.8596491228071378,2.762811630768763e-20,2.085325993916932e-14
230,0.8596491228071348,0.8596491228071348,2.780746329134069e-20,2.1085692723737614e-14
231,0.8596491228071335,0.8596491228071335,2.7986794374865366e-20,2.004375729265284e-14
232,0.8596491228071338,0.8596491228071338,2.816607342763186e-20,2.0070462617521928e-14
233,0.8596491228071338,0.8596491228071338,2.8345373225547645e-20,2.0505434384882734e-14
234,0.8596491228071346,0.8596491228071346,2.8524569331042527e-20,2.0236185144408732e-14
235,0.859649122807136,0.859649122807136,2.870366498275073e-20,1.9932888600824196e-14
236,0.8596491228071366,0.8596491228071366,2.888273059347259e-20,1.9683128281694782e-14
237,0.8596491228071397,0.8596491228071397,2.906165639098894e-20,1.998247151970468e-14
238,0.8596491228071397,0.8596491228071397,2.924057232588498e-20,2.0365729316513542e-14
239,0.8596491228071415,0.8596491228071415,2.941936006840486e-20,2.0730561050700024e-14
240,0.859649122807143,0.859649122807143,2.959809666356086e-20,2.0522625977332623e-14
241,0.8596491228071415,0.8596491228071415,2.9776850300542565e-20,1.9281634801502493e-14
242,0.8596491228071406,0.8596491228071406,2.9955405327130955e-20,1.9622993723066697e-14
243,0.8596491228071427,0.8596491228071427,3.0133850196130357e-20,2.0347464460145622e-14
244,0.8596491228071432,0.8596491228071432,3.031222069135077e-20,1.993687213513983e-14
245,0.8596491228071408,0.8596491228071408,3.049041880236952e-20,1.8899062367872783e-14
246,0.8596491228071403,0.8596491228071403,3.066853804234966e-20,1.8587911515686884e-14
247,0.8596491228071392,0.8596491228071392,3.084645386665211e-20,1.9094137819301915e-14
248,0.8596491228071399,0.8596491228071399,3.1024259092297194e-20,1.9791349317684255e-14
249,0.8596491228071386,0.8596491228071386,3.1201984478975415e-20,1.9590095236657972e-14
250,0.8596491228071359,0.8596491228071359,3.1379467328568744e-20,1.867355695066969e-14
251,0.8596491228071337,0.8596491228071337,3.155676218859395e-20,1.9465593922106615e-14
252,0.859649122807133,0.859649122807133,3.173394496353974e-20,1.9616087433412753e-14
253,0.8596491228071352,0.8596491228071352,3.191102049230259e-20,1.9548367523540332e-14
254,0.8596491228071341,0.8596491228071341,3.208781945997603e-20,2.1092834742578817e-14
255,0.8596491228071328,0.8596491228071328,3.22644942426688e-20,2.164207856518631e-14
256,0.8596491228071341,0.8596491228071341,3.2440932422775045e-20,2.1639327481135683e-14
257,0.8596491228071316,0.8596491228071316,3.261716831410883e-20,2.1716547240680015e-14
258,0.8596491228071325,0.8596491228071325,3.279318288739661e-20,2.1205332949128783e-14
259,0.8596491228071335,0.8596491228071335,3.2968991340912524e-20,2.1587704278885008e-14
260,0.8596491228071351,0.8596491228071351,3.3144611038997213e-20,2.2083217662974943e-14
261,0.8596491228071335,0.8596491228071335,3.3320037835986063e-20,2.1476111265450073e-14
262,0.8596491228071345,0.8596491228071345,3.349520195050216e-20,2.0965152183487882e-14
263,0.8596491228071338,0.8596491228071338,3.3670035084007775e-20,2.0565965399685328e-14
264,0.8596491228071348,0.8596491228071348,3.384473399252491e-20,2.064100828136232e-14
265,0.8596491228071342,0.8596491228071342,3.4019140549707014e-20,2.1120672849895075e-14
266,0.8596491228071326,0.8596491228071326,3.419331364531863e-20,2.144253546603925e-14
267,0.8596491228071321,0.8596491228071321,3.436714291319628e-20,2.113119807612853e-14
268,0.8596491228071306,0.8596491228071306,3.4540737243889814e-20,2.1464798213510513e-14
269,0.8596491228071308,0.8596491228071308,3.4714117227303846e-20,2.1963391146404257e-14
270,0.8596491228071301,0.8596491228071301,3.4887189481216224e-20,2.2102370440989996e-14
271,0.8596491228071302,0.8596491228071302,3.506002626465578e-20,2.2164519395166814e-14
272,0.8596491228071287,0.8596491228071287,3.523246068342005e-20,2.1708456265505183e-14
273,0.8596491228071281,0.8596491228071281,3.540472049353439e-20,2.1278641380113896e-14
274,0.8596491228071264,0.8596491228071264,3.557661929417271e-20,2.1501361200897573e-14
275,0.8596491228071275,0.8596491228071275,3.574818994081581e-20,2.1454211298045974e-14
276,0.8596491228071281,0.8596491228071281,3.59194402123891e-20,2.167830101254459e-14
277,0.8596491228071312,0.8596491228071312,3.6090361815504584e-20,2.1647510867248895e-14
278,0.859649122807131,0.859649122807131,3.626091645376705e-20,2.1670008625357813e-14
279,0.8596491228071319,0.8596491228071319,3.64312067850068e-20,2.1888193981050755e-14
280,0.8596491228071338,0.8596491228071338,3.660114634091154e-20,2.1941815043203e-14
281,0.8596491228071357,0.8596491228071357,3.677074352077102e-20,2.1720132290369576e-14
282,0.859649122807134,0.859649122807134,3.6939923678554726e-20,2.162703552294277e-14
283,0.8596491228071342,0.8596491228071342,3.710879381759251e-20,2.1958693260044155e-14
284,0.8596491228071332,0.8596491228071332,3.727735211195739e-20,2.1874772571328833e-14
285,0.8596491228071286,0.8596491228071286,3.744557706735184e-20,2.1781894578887895e-14
286,0.859649122807128,0.859649122807128,3.7613281770720144e-20,2.1668807282468413e-14
287,0.859649122807127,0.859649122807127,3.778060273153615e-20,2.1606146260443553e-14
288,0.8596491228071264,0.8596491228071264,3.794764440907224e-20,2.1728953721659752e-14
289,0.8596491228071252,0.8596491228071252,3.8114252759787496e-20,2.1707485859377423e-14
290,0.8596491228071226,0.8596491228071226,3.828048879646483e-20,2.1732267502045505e-14
291,0.8596491228071244,0.8596491228071244,3.84462205878373e-20,2.1643341282110895e-14
292,0.8596491228071232,0.8596491228071232,3.8611638626120534e-20,2.1763590517386104e-14
293,0.8596491228071208,0.8596491228071208,3.877661190185254e-20,2.187944484917779e-14
294,0.8596491228071204,0.8596491228071204,3.894119871286339e-20,2.1656854143902073e-14
295,0.8596491228071201,0.8596491228071201,3.910532971342314e-20,2.1626179990002038e-14
296,0.8596491228071195,0.8596491228071195,3.926897396402855e-20,2.1746595446012177e-14
297,0.8596491228071206,0.8596491228071206,3.943223389434284e-20,2.1762964168594087e-14
298,0.8596491228071204,0.8596491228071204,3.95950749862272e-20,2.1733560622705937e-14
299,0.859649122807119,0.859649122807119,3.975747559379174e-20,2.1880175646849257e-14
300,0.859649122807118,0.859649122807118,3.991937115162572e-20,2.2176968270539522e-14
301,0.8596491228071179,0.8596491228071179,4.008083149301675e-20,2.2038906994345762e-14
302,0.8596491228071171,0.8596491228071171,4.024177896546206e-20,2.1717233391198774e-14
303,0.8596491228071186,0.8596491228071186,4.040227017519838e-20,2.1673896335474775e-14
304,0.8596491228071186,0.8596491228071186,4.056223964215948e-20,2.199703813279942e-14
305,0.859649122807118,0.859649122807118,4.0721879265085414e-20,2.1608749627493377e-14
306,0.8596491228071179,0.8596491228071179,4.088091014593139e-20,2.1527436159914805e-14
307,0.8596491228071188,0.8596491228071188,4.1039539440342394e-20,2.1615980999431182e-14
308,0.8596491228071175,0.8596491228071175,4.119758087916682e-20,2.1075132576774663e-14
309,0.8596491228071192,0.8596491228071192,4.135523358783657e-20,2.1560182948975934e-14
310,0.8596491228071166,0.8596491228071166,4.151226476903388e-20,2.2038884043619447e-14
311,0.8596491228071154,0.8596491228071154,4.166884409565971e-20,2.1704910269404605e-14
312,0.8596491228071121,0.8596491228071121,4.1824856128910633e-20,2.1570302374281543e-14
313,0.8596491228071137,0.8596491228071137,4.198038867085433e-20,2.1839214259137195e-14
314,0.859649122807114,0.859649122807114,4.2135391244438223e-20,2.2145221753986082e-14
315,0.8596491228071174,0.8596491228071174,4.228996821526002e-20,2.1770684298211584e-14
316,0.8596491228071144,0.8596491228071144,4.244391709458944e-20,2.193759857374401e-14
317,0.8596491228071138,0.8596491228071138,4.259725457552314e-20,2.2273110260497555e-14
318,0.859649122807114,0.859649122807114,4.274998790752808e-20,2.1783759260516084e-14
319,0.8596491228071136,0.8596491228071136,4.2902303274562734e-20,2.1553897465317682e-14
320,0.8596491228071135,0.8596491228071135,4.305392485800926e-20,2.1171453816670407e-14
321,0.8596491228071133,0.8596491228071133,4.320505824928473e-20,2.2018499813030552e-14
322,0.8596491228071128,0.8596491228071128,4.3355678750931194e-20,2.1688383186957634e-14
