 seed  parent_residual  parent_iterations  counts  cluster_sse  opposite_error  family1_mod  family2_mod  relative_phase_rad  relative_phase_mod_pi_rad
    0     5.084966e-11                130 3;3;2;2 8.589003e-08    3.379383e-05     0.100000 9.999994e-02       -5.107975e-02              -5.107975e-02
    1     4.561733e-11                130 3;3;2;2 7.436587e-07    2.494818e-04     0.100000 9.999945e-02       -4.398709e-02              -4.398709e-02
    2     3.125908e-11                130 3;3;2;2 6.638106e-19    5.771038e-11     0.100000 1.000000e-01       -2.825837e+00               3.157558e-01
    3     7.680847e-11                120 3;3;2;2 1.910861e-09    6.651835e-06     0.100000 1.000000e-01       -5.057536e-02              -5.057536e-02
    4     3.024412e-12                 50 5;2;2;1 4.461399e-24    2.000000e-01     0.100000 3.128801e-12        1.570798e+00              -1.570794e+00
    5     4.400541e-11                120 3;3;2;2 4.314606e-06    8.574704e-04     0.099999 9.999695e-02       -3.217260e-02              -3.217260e-02
    6     6.136105e-11                130 3;3;2;2 2.520219e-11    1.953414e-08     0.100000 1.000000e-01        3.066274e+00              -7.531841e-02
    7     2.235625e-12                 40 4;3;2;1 4.799453e-24    1.061188e-12     0.100000 1.000000e-01        3.031427e-11               3.031420e-11
