step,takagi_r1,takagi_r2,takagi_r3,takagi_r4,takagi_r5,takagi_r6,takagi_r7,takagi_r8,takagi_r9,takagi_r10,takagi_r11,takagi_r12,takagi_r13
10,0.1936591607612814,0.1875894174117863,0.18279600937070078,0.18218890786567862,0.16241104697465145,0.14685092338867872,0.11657607045118443,0.11575463713842277,0.08834378838617718,0.05296317855417219,0.044484274339366775,0.01626557412302005,6.600103745554029e-10
11,0.19365916076128337,0.18758941741178392,0.1827960093706996,0.18218890786567862,0.16241104697465417,0.14685092338867894,0.11657607045118366,0.11575463713842234,0.0883437883861787,0.05296317855415605,0.044484274339361564,0.016265574122975555,9.949720968248966e-10
12,0.1936591607612857,0.18758941741178106,0.1827960093706983,0.18218890786567862,0.16241104697465739,0.1468509233886792,0.11657607045118282,0.11575463713842182,0.08834378838618052,0.052963178554136764,0.044484274339355485,0.016265574122922857,1.60786797934667e-09
13,0.19365916076128845,0.1875894174117776,0.1827960093706967,0.18218890786567865,0.16241104697466127,0.14685092338867944,0.11657607045118183,0.1157546371384212,0.08834378838618272,0.052963178554113574,0.044484274339348255,0.01626557412286053,1.518257564140417e-09
14,0.19365916076129183,0.18758941741177346,0.1827960093706948,0.18218890786567868,0.16241104697466593,0.14685092338867972,0.11657607045118064,0.11575463713842049,0.0883437883861854,0.052963178554085895,0.04448427433933956,0.01626557412278587,1.991474697443373e-09
15,0.19365916076129583,0.18758941741176863,0.1827960093706926,0.18218890786567876,0.1624110469746714,0.14685092338868014,0.11657607045117917,0.11575463713841963,0.08834378838618855,0.05296317855405284,0.04448427433932903,0.016265574122696427,2.2396410620876365e-09
16,0.19365916076130055,0.18758941741176272,0.18279600937068996,0.18218890786567887,0.16241104697467793,0.14685092338868055,0.11657607045117742,0.11575463713841866,0.0883437883861923,0.05296317855401338,0.04448427433931641,0.016265574122589155,1.6566992259736985e-09
17,0.19365916076130624,0.18758941741175575,0.1827960093706868,0.18218890786567898,0.1624110469746856,0.14685092338868103,0.11657607045117538,0.11575463713841753,0.08834378838619678,0.052963178553966275,0.04448427433930124,0.016265574122460817,1.5686247348527062e-09
18,0.19365916076131298,0.1875894174117474,0.18279600937068302,0.18218890786567918,0.16241104697469472,0.1468509233886816,0.1165760704511729,0.11575463713841619,0.0883437883862022,0.052963178553910036,0.04448427433928319,0.016265574122307287,1.4037906375024554e-09
19,0.1936591607613211,0.1875894174117374,0.18279600937067847,0.18218890786567943,0.16241104697470557,0.14685092338868225,0.11657607045117,0.11575463713841462,0.0883437883862087,0.052963178553843,0.044484274339261616,0.016265574122124354,1.1818134023821345e-09
20,0.19365916076133077,0.18758941741172544,0.18279600937067306,0.18218890786567973,0.16241104697471848,0.14685092338868297,0.11657607045116658,0.11575463713841276,0.08834378838621654,0.05296317855376293,0.04448427433923582,0.01626557412190666,1.4269511112293398e-09
21,0.19365916076134237,0.1875894174117112,0.18279600937066665,0.18218890786568012,0.1624110469747339,0.14685092338868377,0.11657607045116254,0.11575463713841058,0.08834378838622595,0.052963178553667445,0.044484274339205224,0.01626557412164719,1.9904696566651798e-09
22,0.19365916076135622,0.1875894174116942,0.18279600937065899,0.18218890786568046,0.16241104697475228,0.14685092338868472,0.11657607045115775,0.11575463713840797,0.08834378838623728,0.05296317855355341,0.044484274339168794,0.016265574121338257,1.992521901715454e-09
23,0.1936591607613728,0.1875894174116738,0.1827960093706498,0.18218890786568098,0.1624110469747742,0.1468509233886858,0.11657607045115212,0.11575463713840485,0.08834378838625095,0.052963178553417214,0.04448427433912537,0.01626557412097003,1.8621137559970523e-09
24,0.19365916076139258,0.18758941741164956,0.1827960093706389,0.1821889078656816,0.16241104697480022,0.1468509233886871,0.11657607045114542,0.11575463713840113,0.08834378838626734,0.052963178553254636,0.0444842743390736,0.016265574120530656,8.519769110967117e-10
25,0.19365916076141623,0.1875894174116205,0.18279600937062598,0.1821889078656824,0.16241104697483122,0.14685092338868855,0.11657607045113749,0.11575463713839675,0.08834378838628697,0.05296317855306057,0.044484274339011705,0.016265574120006204,1.7450941309949155e-09
26,0.19365916076144452,0.1875894174115858,0.18279600937061052,0.1821889078656834,0.16241104697486813,0.14685092338869024,0.11657607045112806,0.11575463713839164,0.08834378838631049,0.052963178552828935,0.04448427433893784,0.016265574119380677,1.9228276453206783e-09
27,0.19365916076147838,0.1875894174115444,0.18279600937059204,0.18218890786568454,0.16241104697491204,0.14685092338869218,0.1165760704511168,0.11575463713838556,0.08834378838633873,0.05296317855255247,0.04448427433884957,0.01626557411863394,1.6194602408281752e-09
28,0.19365916076151876,0.18758941741149485,0.18279600937057006,0.18218890786568598,0.16241104697496428,0.14685092338869435,0.11657607045110349,0.11575463713837844,0.08834378838637261,0.052963178552222503,0.044484274338744176,0.01626557411774313,1.231078267068883e-09
29,0.19365916076156708,0.1875894174114357,0.18279600937054388,0.18218890786568773,0.1624110469750264,0.1468509233886969,0.11657607045108775,0.11575463713837006,0.08834378838641328,0.052963178551828693,0.044484274338618526,0.016265574116680125,9.815486325260393e-10
30,0.1936591607616248,0.18758941741136506,0.1827960093705127,0.1821889078656899,0.16241104697510036,0.14685092338869976,0.11657607045106909,0.11575463713836012,0.08834378838646212,0.05296317855135859,0.04448427433846858,0.01626557411541199,1.882411151171355e-09
31,0.19365916076169384,0.18758941741128055,0.18279600937047538,0.18218890786569258,0.1624110469751884,0.14685092338870306,0.11657607045104695,0.1157546371383484,0.08834378838652068,0.052963178550797366,0.044484274338289734,0.01626557411389935,8.555358647241665e-10
32,0.19365916076177636,0.18758941741117965,0.18279600937043106,0.18218890786569583,0.16241104697529318,0.14685092338870684,0.11657607045102074,0.11575463713833459,0.08834378838659097,0.0529631785501275,0.04448427433807629,0.016265574112095033,1.620551798961353e-09
33,0.19365916076187503,0.1875894174110591,0.18279600937037815,0.1821889078656998,0.16241104697541803,0.14685092338871114,0.11657607045098958,0.11575463713831828,0.0883437883866753,0.052963178549327895,0.04448427433782161,0.016265574109942837,1.3743427574596178e-09
34,0.19365916076199288,0.1875894174109151,0.18279600937031504,0.18218890786570457,0.1624110469755666,0.146850923388716,0.11657607045095271,0.11575463713829905,0.08834378838677638,0.0529631785483733,0.04448427433751781,0.016265574107375346,2.0347994569083758e-09
35,0.19365916076213377,0.187589417410743,0.18279600937023982,0.1821889078657104,0.16241104697574354,0.1468509233887216,0.11657607045090898,0.11575463713827633,0.0883437883868977,0.05296317854723384,0.044484274337155225,0.01626557410431192,8.167169621215292e-10
36,0.19365916076230216,0.18758941741053742,0.18279600937015023,0.18218890786571754,0.16241104697595424,0.14685092338872793,0.11657607045085706,0.11575463713824953,0.08834378838704317,0.05296317854587351,0.04448427433672257,0.016265574100656887,1.293501417447852e-09
37,0.19365916076250347,0.1875894174102918,0.18279600937004334,0.18218890786572628,0.16241104697620504,0.14685092338873515,0.11657607045079546,0.11575463713821793,0.08834378838721758,0.05296317854424964,0.044484274336206185,0.01626557409629568,1.5426043212317326e-09
38,0.19365916076274403,0.1875894174099984,0.1827960093699159,0.1821889078657368,0.16241104697650377,0.1468509233887433,0.1165760704507224,0.11575463713818064,0.08834378838742672,0.05296317854231113,0.04448427433558989,0.016265574091092177,1.8893602407040957e-09
39,0.19365916076303152,0.18758941740964785,0.18279600936976392,0.1821889078657496,0.16241104697685943,0.14685092338875255,0.11657607045063573,0.11575463713813669,0.08834378838767744,0.05296317853999703,0.04448427433485441,0.016265574084883435,1.380325572834778e-09
40,0.19365916076337517,0.18758941740922902,0.18279600936958273,0.18218890786576522,0.16241104697728298,0.14685092338876296,0.1165760704505329,0.11575463713808484,0.08834378838797802,0.05296317853723447,0.04448427433397665,0.016265574077475572,9.73535432804654e-10
41,0.19365916076378575,0.18758941740872867,0.18279600936936669,0.18218890786578415,0.16241104697778747,0.14685092338877467,0.11657607045041088,0.1157546371380237,0.0883437883883384,0.05296317853393659,0.04448427433292922,0.016265574068636636,1.891749349797367e-09
42,0.1936591607642765,0.1875894174081309,0.18279600936910892,0.1821889078658071,0.16241104697838826,0.1468509233887878,0.1165760704502661,0.11575463713795148,0.08834378838877037,0.05296317852999943,0.04448427433167922,0.016265574058089857,9.230759908053488e-10
43,0.1936591607648629,0.18758941740741675,0.18279600936880155,0.1821889078658349,0.1624110469791039,0.14685092338880254,0.11657607045009429,0.11575463713786634,0.08834378838928819,0.052963178525299186,0.0444842743301874,0.016265574045505476,2.2816148107050777e-09
44,0.19365916076556366,0.18758941740656362,0.1827960093684351,0.18218890786586855,0.16241104697995634,0.14685092338881903,0.11657607044989036,0.11575463713776589,0.08834378838990882,0.05296317851968789,0.044484274328407056,0.016265574030489244,4.943526460606297e-10
45,0.19365916076640116,0.1875894174055444,0.18279600936799797,0.18218890786590944,0.1624110469809718,0.14685092338883735,0.11657607044964834,0.11575463713764735,0.08834378839065259,0.05296317851298886,0.044484274326282214,0.016265574012571296,1.4128172670096535e-09
46,0.19365916076740192,0.18758941740432677,0.18279600936747667,0.18218890786595895,0.1624110469821815,0.14685092338885766,0.11657607044936101,0.11575463713750749,0.08834378839154383,0.052963178504991146,0.04448427432374626,0.016265573991189802,1.674887940859895e-09
47,0.19365916076859777,0.18758941740287216,0.18279600936685497,0.18218890786601877,0.1624110469836226,0.14685092338888012,0.11657607044901994,0.11575463713734245,0.08834378839261177,0.05296317849544302,0.04448427432071958,0.016265573965675018,1.5387635498736129e-09
48,0.19365916077002673,0.18758941740113447,0.18279600936611337,0.18218890786609124,0.16241104698533948,0.14685092338890485,0.116576070448615,0.1157546371371477,0.08834378839389143,0.05296317848404361,0.044484274317107185,0.016265573935227522,1.0989360168362008e-09
49,0.19365916077173428,0.1875894173990586,0.18279600936522888,0.1821889078661788,0.162411046987385,0.14685092338893188,0.11657607044813423,0.11575463713691787,0.08834378839542452,0.05296317847043407,0.04448427431279559,0.016265573898893028,9.480429899548103e-10
50,0.1936591607737747,0.1875894173965787,0.1827960093641738,0.1821889078662848,0.16241104698982223,0.14685092338896127,0.11657607044756334,0.11575463713664667,0.08834378839726119,0.05296317845418562,0.04448427430764956,0.016265573855532706,1.7020508650084982e-09
51,0.1936591607762128,0.1875894173936162,0.18279600936291535,0.18218890786641284,0.16241104699272627,0.14685092338899297,0.11657607044688542,0.11575463713632662,0.08834378839946147,0.052963178434786616,0.044484274301507386,0.016265573803787636,1.942371919208087e-09
52,0.19365916077912598,0.18758941739007703,0.18279600936141405,0.18218890786656755,0.1624110469961867,0.1468509233890268,0.11657607044608033,0.11575463713594883,0.08834378840209701,0.05296317841162567,0.04448427429417621,0.016265573742034828,1.3608414071556963e-09
53,0.19365916078260695,0.18758941738584928,0.18279600935962312,0.1821889078667544,0.16241104700031023,0.14685092338906255,0.11657607044512414,0.11575463713550288,0.08834378840525388,0.05296317838397314,0.0444842742854258,0.016265573668338053,1.8162770643986987e-09
54,0.1936591607867662,0.1875894173807988,0.18279600935748672,0.18218890786698,0.16241104700522427,0.14685092338909986,0.11657607044398842,0.11575463713497645,0.08834378840903487,0.05296317835095781,0.04448427427498135,0.01626557358038578,9.392198356479008e-10
55,0.19365916079173587,0.18758941737476548,0.18279600935493806,0.1821889078672524,0.16241104701108058,0.14685092338913805,0.1165760704426393,0.11575463713435494,0.08834378841356313,0.05296317831153917,0.044484274262514625,0.01626557347541872,6.442332510808158e-10
56,0.19365916079767376,0.18758941736755821,0.18279600935189746,0.18218890786758102,0.16241104701806,0.14685092338917627,0.11657607044103664,0.11575463713362116,0.088343788418986,0.052963178264474955,0.04448427424763382,0.01626557335014352,1.297126232249337e-09
57,0.19365916080476853,0.18758941735894852,0.18279600934826995,0.18218890786797745,0.16241104702637857,0.1468509233892133,0.11657607043913248,0.1157546371327547,0.08834378842547981,0.05296317820828197,0.04448427422987141,0.01626557320062875,1.8052193951502927e-09
58,0.19365916081324544,0.18758941734866355,0.18279600934394205,0.18218890786845557,0.1624110470362933,0.14685092338924727,0.11657607043687009,0.11575463713173158,0.08834378843325563,0.05296317814118889,0.044484274208668954,0.016265573022181855,1.9360951566440066e-09
59,0.1936591608233736,0.1875894173363775,0.1827960093387784,0.18218890786903194,0.16241104704811116,0.1468509233892761,0.1165760704341818,0.1157546371305233,0.08834378844256596,0.05296317806108087,0.044484274183359984,0.01626557280920119,9.532026155161743e-10
60,0.19365916083547466,0.1875894173217009,0.1827960093326176,0.18218890786972672,0.1624110470621979,0.1468509233892967,0.11657607043098715,0.11575463712909619,0.08834378845371317,0.05296317796543242,0.044484274153148894,0.016265572555000146,1.9245704246567174e-09
61,0.19365916084993273,0.18758941730416873,0.18279600932526674,0.18218890787056408,0.16241104707898976,0.14685092338930517,0.11657607042719063,0.11575463712741056,0.0883437884670588,0.05296317785122801,0.04448427411708571,0.01626557225159652,1.0378626724641114e-09
62,0.19365916086720675,0.18758941728322562,0.1827960093164959,0.18218890787157271,0.16241104709900706,0.1468509233892964,0.11657607042267837,0.11575463712541932,0.08834378848303567,0.05296317771486682,0.04448427407403639,0.016265571889462007,4.35662401475924e-10
63,0.193659160887845,0.1875894172582078,0.18279600930603032,0.1821889078727877,0.16241104712287027,0.14685092338926392,0.11657607041731499,0.11575463712306688,0.08834378850216144,0.05296317755204902,0.044484274022647055,0.016265571457222613,7.676778630677412e-10
64,0.19365916091250254,0.1875894172283227,0.18279600929354248,0.1821889078742507,0.16241104715131938,0.1468509233891994,0.11657607041093955,0.11575463712028745,0.08834378852505569,0.052963177357640355,0.04448427396130128,0.01626557094129952,4.996091646948477e-10
65,0.1936591609419618,0.18758941719262348,0.18279600927864112,0.18218890787601202,0.1624110471852368,0.14685092338909225,0.11657607040336046,0.11575463711700328,0.08834378855245949,0.05296317712550966,0.04448427388806919,0.01626557032548355,2.038450416792619e-09
66,0.19365916097715768,0.1875894171499791,0.18279600926085945,0.1821889078781321,0.1624110472256753,0.14685092338892927,0.11657607039434988,0.11575463711312213,0.08834378858525954,0.05296317684833579,0.04448427380064698,0.01626556959042377,1.1264190855701904e-09
67,0.19365916101920694,0.1875894170990387,0.18279600923964037,0.18218890788068332,0.16241104727389014,0.14685092338869365,0.11657607038363664,0.11575463710853529,0.0883437886245167,0.052963176517376254,0.044484273696283806,0.016265568713019457,1.120012734011726e-09
68,0.19365916106944367,0.18758941703818824,0.18279600921431877,0.18218890788375286,0.16241104733137884,0.14685092338836436,0.11657607037089804,0.11575463710311369,0.08834378867149976,0.05296317612219158,0.04448427357169549,0.016265567665692832,2.0479755375647796e-09
69,0.19365916112946163,0.18758941696550036,0.18279600918410094,0.18218890788744535,0.16241104739992757,0.14685092338791522,0.11657607035575007,0.11575463709670493,0.0883437887277268,0.05296317565031539,0.04448427342296115,0.01626556641552123,1.601788014103661e-09
70,0.19365916120116494,0.18758941687867214,0.1827960091480393,0.18218890789188633,0.1624110474816668,0.1468509233873135,0.1165760703377358,0.11575463708912849,0.08834378879501355,0.052963175086861415,0.04448427324539914,0.016265564923200127,2.334236577999759e-09
71,0.19365916128682803,0.18758941677495328,0.182796009105003,0.18218890789722642,0.16241104757913805,0.14685092338651864,0.11657607031631136,0.1157546370801706,0.08834378887553201,0.05296317441405283,0.04448427303342013,0.01626556314180668,2.3317066918398275e-09
72,0.19365916138916808,0.18758941665105816,0.18279600905364204,0.1821889079036464,0.16241104769537287,0.14685092338548042,0.11657607029082938,0.11575463706957835,0.0883437889718801,0.05296317361066166,0.04448427278035059,0.016265561015321523,1.7658751413137108e-09
73,0.19365916151143103,0.1875894165030625,0.18279600899234505,0.18218890791136375,0.162411047833988,0.14685092338413655,0.11657607026051939,0.11575463705705231,0.08834378908716507,0.05296317265133842,0.044484272478222536,0.016265558476866157,1.4586255340902823e-09
74,0.19365916165749456,0.18758941632627832,0.18279600891918862,0.18218890792063855,0.16241104799929762,0.1468509233824103,0.11657607022446421,0.11575463704223789,0.08834378922510344,0.052963171505811625,0.04448427211752232,0.016265555446595754,1.5539894464388871e-09
75,0.19365916183199075,0.1875894161151061,0.18279600883187652,0.18218890793178352,0.16241104819644872,0.14685092338020703,0.11657607018157187,0.11575463702471521,0.08834378939014007,0.05296317013793237,0.04448427168689062,0.01626555182918644,2.206076557269215e-09
76,0.1936591620404533,0.18758941586285724,0.18279600872766805,0.18218890794517353,0.1624110484315818,0.1468509233774103,0.1165760701305425,0.11575463700398698,0.08834378958759097,0.05296316850453265,0.044484271172764614,0.016265547510831632,1.448677873501766e-09
77,0.1936591622894925,0.1875894155615421,0.18279600860329148,0.18218890796125833,0.16241104871202253,0.1468509233738772,0.11657607006982854,0.11575463697946434,0.08834378982381376,0.05296316655406277,0.044484270558949844,0.01626554235565943,1.9119172754445208e-09
78,0.19365916258700486,0.18758941520161718,0.18279600845484112,0.1821889079805772,0.16241104904651096,0.14685092336943242,0.11657606999758728,0.11575463695044956,0.08834379010641162,0.05296316422496335,0.044484269826109826,0.016265536201452536,8.999383015333245e-10
79,0.1936591629424236,0.1875894147716829,0.18279600827765463,0.18218890800377713,0.1624110494454748,0.14685092336386105,0.1165760699116248,0.1157546369161163,0.08834379044447707,0.05296316144372173,0.04448426895115594,0.016265528854539718,2.0053314710860285e-09
80,0.1936591633670173,0.18758941425812242,0.1827960080661662,0.1821889080316333,0.16241104992135574,0.14685092335690028,0.11657606980932851,0.11575463687548543,0.08834379084888333,0.05296315812255135,0.04448426790651897,0.016265520083696257,1.8309708696925298e-09
81,0.19365916387424695,0.18758941364467047,0.18279600781373168,0.18218890806507543,0.16241105048899832,0.1468509233482288,0.11657606968758728,0.11575463682739677,0.08834379133263287,0.05296315415661937,0.04448426665927944,0.016265509612861523,1.5360048457099592e-09
82,0.19365916448019294,0.18758941291189857,0.18279600751241945,0.18218890810521796,0.1624110511661148,0.14685092333745453,0.11657606954269638,0.1157546367704758,0.08834379191127416,0.05296314942073763,0.044484265170128504,0.01626549711244453,1.7888639584285883e-09
83,0.1936591652040642,0.18758941203659926,0.18279600715276068,0.1821889081533964,0.16241105197383912,0.14685092332409913,0.11657606937024359,0.11575463670309329,0.08834379260339972,0.05296314376540972,0.044484263392127306,0.016265482188944982,1.2167616978030209e-09
84,0.19365916606880693,0.1875894109910515,0.18279600672345184,0.1821889082112113,0.16241105293738892,0.14685092330757968,0.11657606916497416,0.11575463662331849,0.08834379343124166,0.05296313701211211,0.04448426126922496,0.016265464372561354,1.8289031282434512e-09
85,0.19365916710183198,0.18758940974214258,0.1827960062109988,0.18218890828058,0.1624110540868548,0.1468509232871866,0.11657606892062958,0.11575463652886282,0.08834379442138396,0.05296312894765866,0.04448425873448813,0.016265443102399826,1.6176535710405914e-09
86,0.19365916833588298,0.1875894082503195,0.18279600559929232,0.1821889083637997,0.16241105545814263,0.14685092326205676,0.11657606862975554,0.1157546364170134,0.08834379560561359,0.052963119317472565,0.04448425570798683,0.01626541770881644,2.2143155497153304e-09
87,0.19365916981007442,0.1875894064683362,0.1827960048691016,0.18218890846362168,0.16241105709409814,0.146850923231141,0.11657606828347328,0.11575463628455435,0.08834379702193872,0.05296310781755201,0.04448425209426807,0.016265387392339653,1.0486708029391385e-09
88,0.19365917157113058,0.18758940433975718,0.182796003997469,0.1821889085833404,0.16241105904584913,0.14685092319316495,0.1165760678712069,0.11575463612767303,0.08834379871580593,0.05296309408487901,0.04448424777933854,0.01626535119851566,1.1521445994685149e-09
89,0.19365917367486654,0.1875894017971698,0.18279600295698875,0.18218890872690005,0.16241106137440706,0.14685092314658235,0.11657606738035908,0.11575463594184918,0.08834380074155576,0.05296307768596777,0.0444842426270585,0.016265307987882238,1.68593503304707e-09
90,0.19365917618795633,0.18758939876004901,0.1827960017149448,0.18218890889902128,0.16241106415257847,0.1468509230895175,0.11657606679592379,0.11575463572172294,0.08834380316416325,0.05296305810319469,0.04448423647483325,0.016265256400141516,1.2129902890626088e-09
91,0.1936591791900463,0.18758939513220607,0.18279600023228304,0.1821889091053529,0.16241106746724654,0.1468509230196974,0.1165760661000261,0.11575463546093918,0.08834380606131961,0.05296303471848016,0.044484229128464135,0.016265194811407382,1.0950135552997324e-09
92,0.1936591827762788,0.18758939079874115,0.182795998462384,0.18218890935265156,0.16241107142209335,0.14685092293436888,0.11657606527137317,0.11575463515196201,0.08834380952592194,0.052963006793811815,0.044484220355993365,0.01626512128320067,1.2524749134787166e-09
93,0.19365918706030777,0.18758938562240224,0.18279599634959953,0.18218890964899684,0.16241107614084876,0.14685092283019954,0.11657606428460121,0.11575463478585557,0.08834381366905128,0.052962973447999814,0.044484209880345876,0.016265033501608385,1.3701778712768614e-09
94,0.19365919217790054,0.1875893794392355,0.1827959938275063,0.1821889100040456,0.16241108177116725,0.1468509227031586,0.11657606310949731,0.11575463435202374,0.08834381862353516,0.05296293362893949,0.04448419737053053,0.016264928704723076,1.7847520294208005e-09
95,0.1936591982912418,0.18758937205338802,0.1827959908168231,0.18218891042933458,0.1624110884892542,0.14685092254837342,0.11657606171007334,0.11575463383790188,0.08834382454821098,0.0529628860805183,0.04448418243111557,0.016264803596131822,2.2029908237887614e-09
96,0.19365920559407504,0.18758936323089812,0.18279598722292742,0.18218891093863823,0.16241109650538604,0.14685092235995764,0.11657606004346409,0.11575463322859195,0.0883438316330272,0.05296282930314054,0.04448416458963624,0.016264654241793533,8.473056521060046e-10
97,0.1936592143178453,0.1875893526922755,0.1827959829328946,0.18218891154839212,0.16241110607049594,0.146850922130805,0.11657605805861575,0.11575463250643023,0.08834384010515046,0.052962761506650705,0.044484143281523086,0.016264475947170086,1.3196974656695885e-09
98,0.19365922473903918,0.18758934010363448,0.18279597781196916,0.18218891227819145,0.16241111748403153,0.14685092185234191,0.11657605569472675,0.11575463165047653,0.0883438502362782,0.05296268055420606,0.044484117832052944,0.0162642631108829,1.420771201113424e-09
99,0.1936592371879549,0.187589325066097,0.18279597169936188,0.18218891315137678,0.1624111311033274,0.14685092151423215,0.11657605287939406,0.11575463063590968,0.08834386235139706,0.05296258389538344,0.0444840874347257,0.016264009050506914,1.4847430946336028e-09
100,0.1936592520591821,0.1875893071031277,0.18279596440324372,0.18218891419571875,0.16241114735478504,0.14685092110402356,0.11657604952641096,0.11575462943331451,0.08834387683927901,0.052962468486485066,0.04448405112534019,0.016263705795320473,1.0418953854243371e-09
101,0.1936592698241261,0.18758928564539376,0.1827959556947895,0.1821889154442156,0.1624111667472047,0.14685092060672664,0.11657604553315294,0.11575462800784023,0.08834389416506432,0.052962330695642386,0.044484007750892764,0.016263343839931735,1.5022785411194972e-09
102,0.19365929104597623,0.18758926001266493,0.18279594530109286,0.18218891693601447,0.16241118988768222,0.1468509200043129,0.11657604077747656,0.11575462631821015,0.08834391488535676,0.05296216618988277,0.04448395593222993,0.01626291185165951,1.6324467507146467e-09
103,0.19365931639759726,0.1875892293921702,0.18279593289674737,0.18218891871746834,0.16241121750055817,0.14685091927511915,0.116576035114045,0.115754624315557,0.08834393966634388,0.052961969800827395,0.04448389401915542,0.01626239632336623,1.1343942301573112e-09
104,0.193659346682918,0.1875891928127116,0.1827959180938516,0.18218892084333493,0.16241125045000118,0.14685091839314135,0.11657602836997982,0.1157546219420578,0.088343969305568,0.052961735365112055,0.04448382003640034,0.016261781162126343,1.433244689403883e-09
105,0.19365938286250417,0.18758914911369773,0.1827959004301569,0.18218892337811707,0.1624112897669113,0.1468509173272012,0.11657602033972289,0.11575461912933731,0.08834400475810826,0.052961455534969525,0.04448373161850306,0.01626104720265354,1.0819352111144938e-09
106,0.1936594260841401,0.18758909690808603,0.1827958793550332,0.1821889263975333,0.16241133668095872,0.1468509160399658,0.11657601077897711,0.1157546157966085,0.0883440471681046,0.052961121553674044,0.04448362593118984,0.01626017163286265,1.761137689615952e-09
107,0.19365947771940864,0.18758903453802253,0.18279585421287925,0.18218892999008576,0.1624113926587182,0.14685091448680015,0.11657599939757668,0.115754611848515,0.08834409790676544,0.05296072298973357,0.044483499576269424,0.016259127317340038,1.760025636417375e-09
108,0.19365953940745703,0.18758896002171557,0.1827958242235553,0.18218893425866395,0.16241145944903346,0.14685091261443245,0.11657598585112267,0.11575460717264377,0.08834415861826683,0.052960247422828455,0.044483348476319295,0.01625788200295791,1.126877102227096e-09
109,0.19365961310737795,0.1875888709897809,0.1827957884593615,0.18218893932207436,0.1624115391369433,0.146850910359413,0.11657596973120395,0.11575460163667714,0.08834423127528587,0.05295968007357344,0.04448316773449559,0.016256397389562794,1.4379537849606986e-09
110,0.19365970116092415,0.18758876460892515,0.18279574581803992,0.18218894531631463,0.16241163420773091,0.14685090764635236,0.1165759505540153,0.11575459508516328,0.08834431824633834,0.05295900336825655,0.04448295146357267,0.016254628047866204,1.0312280118546653e-09
111,0.19365980636763053,0.18758863749038487,0.18279569499124082,0.18218895239530564,0.16241174762291788,0.14685090438593293,0.11657592774718332,0.11575458733589916,0.08834442237763868,0.05295819642887739,0.044482692576720995,0.016252520166821653,1.4883417687741232e-09
112,0.19365993207484516,0.18758848557998448,0.18279563442787128,0.18218896073063368,0.16241188291031775,0.1468509004727028,0.11657590063462539,0.11575457817594789,0.08834454709290762,0.05295723447819103,0.04448238253042384,0.016250010114537403,1.3016779071631498e-09
