step,H_total,H_parallel,H_perp,A_perp,abs_ZtZ,sum_a2,sum_b2,sum_ab,r2_min,r2_max,simplex_rank
0,1.0,1.0,0.0,0.0,4.410823585699638e-15,0.5000000000000021,0.49999999999999795,6.487865800153259e-16,0.011692841751341016,0.01949931022350855,11
1,1.0,1.0000000000000002,0.0,0.0,4.3142185422626964e-15,0.5000000000000021,0.49999999999999806,6.565928356572215e-16,0.011692841751341318,0.01949931022350849,11
2,1.0000000000000002,1.0,2.220446049250313e-16,1.4901161193847656e-08,4.420042118143843e-15,0.5000000000000021,0.499999999999998,6.548581121812447e-16,0.011692841751341516,0.019499310223508478,11
3,1.0000000000000002,0.9999999999999999,3.3306690738754696e-16,1.8250120749944284e-08,4.4025658285685204e-15,0.5000000000000021,0.49999999999999795,6.42715047849407e-16,0.011692841751341627,0.01949931022350853,11
4,1.0,1.0000000000000002,0.0,0.0,4.301845640976981e-15,0.5000000000000021,0.49999999999999806,6.258014939586332e-16,0.01169284175134169,0.019499310223508603,11
5,1.0000000000000002,1.0,2.220446049250313e-16,1.4901161193847656e-08,4.244542601118414e-15,0.5000000000000021,0.499999999999998,6.366435156834882e-16,0.011692841751341755,0.019499310223508617,11
6,1.0000000000000002,1.0,2.220446049250313e-16,1.4901161193847656e-08,4.399205650242475e-15,0.5000000000000022,0.499999999999998,6.245004513516506e-16,0.011692841751341838,0.01949931022350857,11
7,1.0000000000000002,1.0,2.220446049250313e-16,1.4901161193847656e-08,4.454747845042104e-15,0.5000000000000022,0.49999999999999795,6.184289191857317e-16,0.011692841751341929,0.01949931022350851,11
8,1.0000000000000002,1.0000000000000002,0.0,0.0,4.4473014198725935e-15,0.5000000000000022,0.49999999999999795,6.131163285405528e-16,0.011692841751341998,0.019499310223508474,11
9,1.0000000000000002,1.0000000000000002,0.0,0.0,4.439718052591563e-15,0.5000000000000022,0.4999999999999979,5.950101522600448e-16,0.011692841751342015,0.01949931022350851,11
10,1.0,1.0000000000000002,0.0,0.0,4.502686366832826e-15,0.5000000000000022,0.49999999999999795,6.036837696399289e-16,0.011692841751342008,0.019499310223508586,11
11,1.0000000000000002,1.0000000000000002,0.0,0.0,4.3857833541032105e-15,0.5000000000000022,0.499999999999998,5.906733435701028e-16,0.011692841751342007,0.019499310223508648,11
12,1.0,1.0000000000000002,0.0,0.0,4.532328146976779e-15,0.5000000000000022,0.4999999999999979,5.741934705483231e-16,0.011692841751342045,0.01949931022350866,11
13,1.0000000000000002,1.0000000000000002,0.0,0.0,4.386544348794016e-15,0.5000000000000022,0.499999999999998,6.132247487578013e-16,0.011692841751342121,0.019499310223508586,11
14,1.0000000000000002,1.0000000000000002,0.0,0.0,4.2426923008233064e-15,0.5000000000000022,0.49999999999999795,6.205973235307027e-16,0.01169284175134221,0.01949931022350851,11
15,1.0000000000000004,1.0000000000000002,2.220446049250313e-16,1.4901161193847656e-08,4.289745947550242e-15,0.5000000000000022,0.49999999999999806,6.184289191857317e-16,0.011692841751342274,0.019499310223508474,11
16,1.0000000000000002,1.0,2.220446049250313e-16,1.4901161193847656e-08,4.389646788711414e-15,0.5000000000000022,0.499999999999998,6.097553018058477e-16,0.011692841751342293,0.01949931022350852,11
17,1.0000000000000002,1.0000000000000002,0.0,0.0,4.536818066158433e-15,0.5000000000000023,0.499999999999998,5.793976409762536e-16,0.011692841751342298,0.0194993102235086,11
18,1.0000000000000002,1.0000000000000004,0.0,0.0,4.427530582458804e-15,0.5000000000000023,0.49999999999999795,5.772292366312826e-16,0.011692841751342328,0.01949931022350866,11
19,1.0000000000000002,1.0000000000000002,0.0,0.0,4.544140009190389e-15,0.5000000000000023,0.4999999999999979,5.776629175002768e-16,0.011692841751342414,0.019499310223508655,11
20,1.0000000000000004,1.0,4.440892098500626e-16,2.1073424255447017e-08,4.423823958492101e-15,0.5000000000000023,0.49999999999999795,5.698566618583811e-16,0.011692841751342548,0.01949931022350859,11
21,1.0000000000000004,1.0000000000000004,0.0,0.0,4.476388213975578e-15,0.5000000000000024,0.499999999999998,5.724587470723463e-16,0.011692841751342695,0.019499310223508527,11
22,1.0000000000000002,1.0000000000000002,0.0,0.0,4.364749362139116e-15,0.5000000000000023,0.49999999999999806,5.698566618583811e-16,0.011692841751342838,0.01949931022350852,11
23,1.0000000000000004,1.0000000000000002,2.220446049250313e-16,1.4901161193847656e-08,4.423135704078017e-15,0.5000000000000023,0.49999999999999795,5.88938620094126e-16,0.011692841751342962,0.01949931022350857,11
24,1.0000000000000004,1.0000000000000004,0.0,0.0,4.5362047935429926e-15,0.5000000000000023,0.49999999999999806,5.828670879282072e-16,0.011692841751343106,0.019499310223508638,11
25,1.0000000000000004,1.0000000000000002,2.220446049250313e-16,1.4901161193847656e-08,4.480735317315937e-15,0.5000000000000023,0.4999999999999979,5.767955557622884e-16,0.01169284175134331,0.019499310223508683,11
26,1.0000000000000002,1.0000000000000002,0.0,0.0,4.539362301184061e-15,0.5000000000000023,0.49999999999999795,5.828670879282072e-16,0.011692841751343594,0.019499310223508648,11
27,1.0000000000000002,1.0000000000000004,0.0,0.0,4.5803200859490236e-15,0.5000000000000023,0.499999999999998,5.924080670460796e-16,0.01169284175134395,0.019499310223508582,11
28,1.0000000000000002,1.0000000000000004,0.0,0.0,4.53810958277451e-15,0.5000000000000023,0.49999999999999795,5.831381384713286e-16,0.011692841751344343,0.019499310223508544,11
29,1.0000000000000004,1.0000000000000004,0.0,0.0,4.481593498827879e-15,0.5000000000000023,0.499999999999998,5.854691731421724e-16,0.011692841751344761,0.01949931022350858,11
30,1.0000000000000004,1.0000000000000004,0.0,0.0,4.485455965580615e-15,0.5000000000000023,0.499999999999998,5.785302792382652e-16,0.011692841751345221,0.019499310223508676,11
31,1.0000000000000004,1.0000000000000004,0.0,0.0,4.581393578909337e-15,0.5000000000000023,0.499999999999998,5.646524914304507e-16,0.011692841751345774,0.01949931022350878,11
32,1.0000000000000004,1.0000000000000004,0.0,0.0,4.483019082038871e-15,0.5000000000000023,0.499999999999998,5.806986835832362e-16,0.01169284175134648,0.01949931022350883,11
33,1.0000000000000004,1.0000000000000004,0.0,0.0,4.535058021431402e-15,0.5000000000000023,0.49999999999999806,5.707240235963695e-16,0.011692841751347365,0.01949931022350881,11
34,1.0000000000000004,1.0000000000000004,0.0,0.0,4.480843171534891e-15,0.5000000000000023,0.4999999999999979,5.733261088103347e-16,0.011692841751348432,0.01949931022350877,11
35,1.0000000000000004,1.0000000000000002,2.220446049250313e-16,1.4901161193847656e-08,4.42548225900933e-15,0.5000000000000023,0.49999999999999806,5.735429492448318e-16,0.011692841751349664,0.019499310223508773,11
36,1.0000000000000004,1.0000000000000004,0.0,0.0,4.509473511719974e-15,0.5000000000000024,0.499999999999998,5.377642775528102e-16,0.011692841751351081,0.01949931022350885,11
37,1.0000000000000004,1.0000000000000004,0.0,0.0,4.468855080454864e-15,0.5000000000000023,0.49999999999999795,5.316927453868914e-16,0.011692841751352741,0.019499310223508984,11
38,1.0000000000000004,1.0000000000000004,0.0,0.0,4.568516298808825e-15,0.5000000000000023,0.49999999999999795,5.353790327733421e-16,0.011692841751354729,0.019499310223509113,11
39,1.0000000000000004,1.0000000000000004,0.0,0.0,4.459959445707876e-15,0.5000000000000024,0.49999999999999806,5.43835809718729e-16,0.011692841751357132,0.0194993102235092,11
40,1.0000000000000004,1.0000000000000004,0.0,0.0,4.521939607402469e-15,0.5000000000000024,0.49999999999999806,5.724587470723463e-16,0.011692841751360025,0.019499310223509248,11
