step,takagi_r1,takagi_r2,takagi_r3,takagi_r4,takagi_r5,takagi_r6,takagi_r7,takagi_r8,takagi_r9,takagi_r10,takagi_r11,takagi_r12
83,0.2099348773871158,0.20061581068963583,0.18334444945768222,0.1784177504984878,0.16079369803723928,0.15848431859448406,0.14103654620066838,0.09985382429525672,0.09353852552083002,0.0909138219924783,0.06756833429753578,1.569564176260812e-09
84,0.20993487738982444,0.2006158106911798,0.18334444945537753,0.17841775049502825,0.16079369803727694,0.158484318595147,0.1410365462007214,0.09985382429417333,0.09353852551094036,0.09091382199231748,0.06756833430454595,1.5615856493337143e-09
85,0.20993487739305333,0.200615810693018,0.18334444945262834,0.17841775049090777,0.1607936980373217,0.15848431859593728,0.14103654620078412,0.09985382429288564,0.09353852549915927,0.09091382199212958,0.06756833431289619,2.1781721687888104e-09
86,0.2099348773969023,0.2006158106952066,0.18334444944934902,0.17841775048599995,0.16079369803737495,0.1584843185968793,0.14103654620085854,0.0998538242913549,0.09353852548512483,0.09091382199190987,0.0675683343228425,1.5984281421675646e-09
87,0.20993487740149028,0.20061581069781254,0.1833444494454373,0.1784177504801543,0.16079369803743832,0.15848431859800216,0.1410365462009466,0.0998538242895352,0.09353852546840617,0.09091382199165268,0.06756833433468976,8.437058512939151e-10
88,0.20993487740695946,0.20061581070091514,0.1833444494407717,0.17841775047319158,0.1607936980375137,0.1584843185993407,0.1410365462010509,0.09985382428737184,0.09353852544848994,0.09091382199135128,0.06756833434880145,1.5832362089264865e-09
89,0.20993487741347885,0.20061581070460946,0.1833444494352068,0.17841775046489816,0.1607936980376031,0.15848431860093634,0.14103654620117428,0.09985382428479997,0.09353852542476482,0.0909138219909975,0.06756833436561033,8.279843255952701e-10
90,0.20993487742125025,0.20061581070900825,0.1833444494285697,0.17841775045501956,0.16079369803770938,0.15848431860283851,0.1410365462013202,0.09985382428174217,0.09353852539650233,0.09091382199058198,0.06756833438563195,2.0326624116006765e-09
91,0.20993487743051392,0.2006158107142459,0.18334444942065367,0.17841775044325292,0.16079369803783575,0.15848431860510603,0.14103654620149286,0.09985382427810625,0.09353852536283448,0.09091382199009371,0.0675683344094799,1.9198723942374035e-09
92,0.2099348774415561,0.20061581072048265,0.1833444494112125,0.17841775042923738,0.16079369803798604,0.1584843186078089,0.14103654620169725,0.09985382427378256,0.09353852532272718,0.09091382198951951,0.067568334437885,1.5245425953157523e-09
93,0.2099348774547182,0.20061581072790918,0.18334444939995254,0.178417750412543,0.16079369803816496,0.15848431861103068,0.14103654620193934,0.09985382426864053,0.09353852527494859,0.09091382198884401,0.06756833447171755,2.168694363916342e-09
94,0.2099348774704072,0.2006158107367526,0.18334444938652356,0.17841775039265753,0.1607936980383779,0.15848431861487108,0.14103654620222597,0.09985382426252509,0.09353852521803147,0.09091382198804855,0.06756833451201467,1.026057464756754e-09
95,0.20993487748910822,0.2006158107472833,0.18334444937050828,0.17841775036897087,0.1607936980386313,0.15848431861944898,0.1410365462025652,0.09985382425525147,0.09353852515022784,0.09091382198711111,0.06756833456001152,1.6348663493045996e-09
96,0.2099348775113995,0.20061581075982324,0.1833444493514088,0.17841775034075608,0.16079369803893273,0.1584843186249059,0.14103654620296677,0.09985382424659994,0.0935385250694553,0.09091382198600538,0.0675683346171789,7.693229459718597e-10
97,0.2099348775379702,0.20061581077475604,0.18334444932863173,0.17841775030714743,0.1607936980392915,0.15848431863141063,0.1410365462034421,0.09985382423630891,0.09353852497323308,0.09091382198470041,0.06756833468526884,1.1567110620753993e-09
98,0.20993487756964163,0.20061581079253868,0.18334444930146915,0.1784177502671135,0.16079369803971852,0.15848431863916435,0.14103654620400496,0.09985382422406665,0.09353852485860552,0.0909138219831596,0.06756833476636742,9.783225313769109e-10
99,0.2099348776073928,0.20061581081371496,0.18334444926907703,0.17841775021942577,0.1607936980402271,0.15848431864840673,0.14103654620467143,0.09985382420950235,0.09353852472205139,0.09091382198133925,0.06756833486295924,1.17114420815959e-09
100,0.2099348776523907,0.20061581083893307,0.1833444492304491,0.17841775016262043,0.1607936980408328,0.1584843186594236,0.14103654620546072,0.0998538241921746,0.09353852455937607,0.09091382197918767,0.06756833497800357,1.5852991294678637e-09
101,0.20993487770602626,0.20061581086896452,0.18334444918438564,0.17841775009495398,0.1607936980415542,0.1584843186725557,0.14103654620639552,0.09985382417155803,0.09353852436558234,0.09091382197664305,0.06756833511502515,1.6244665882991394e-09
102,0.20993487776995776,0.20061581090472835,0.18334444912945616,0.17841775001434906,0.1607936980424134,0.15848431868820914,0.14103654620750264,0.09985382414702718,0.09353852413471696,0.09091382197363186,0.06756833527822177,4.727136140518496e-10
103,0.20993487784616133,0.20061581094731906,0.18334444906395503,0.1784177499183312,0.16079369804343677,0.1584843187068681,0.14103654620881378,0.09985382411783739,0.09353852385968754,0.09091382197006673,0.06756833547259314,2.294999793110578e-09
104,0.20993487793699261,0.20061581099804018,0.18334444898584865,0.17841774980395242,0.16079369804465593,0.1584843187291096,0.14103654621036676,0.09985382408310205,0.09353852353204456,0.09091382196584401,0.06756833570409326,1.4132249154008712e-09
105,0.20993487804525937,0.20061581105844417,0.18334444889271204,0.178417749667701,0.16079369804610855,0.15848431875562136,0.14103654621220646,0.0998538240417654,0.0935385231417214,0.0909138219608404,0.06756833597981338,5.24970364144315e-10
106,0.20993487817430823,0.20061581113038013,0.18334444878165418,0.17841774950539327,0.16079369804783955,0.15848431878722313,0.14103654621438605,0.09985382399257044,0.09353852267672537,0.09091382195490907,0.06756833630819888,8.212011894065485e-10
107,0.2099348783281283,0.2006158112160502,0.1833444486492282,0.17841774931204524,0.16079369804990254,0.15848431882489222,0.14103654621696834,0.09985382393402047,0.09353852212276899,0.09091382194787538,0.06756833669930815,1.7099399551079542e-09
108,0.20993487851147463,0.20061581131807704,0.18334444849132436,0.17841774908171926,0.16079369805236118,0.1584843188697935,0.14103654622002804,0.0998538238643335,0.09353852146283086,0.09091382193953122,0.06756833716512071,1.5919161581913885e-09
109,0.20993487873001485,0.20061581143958418,0.18334444830304303,0.17841774880734163,0.16079369805529173,0.15848431892331555,0.14103654622365341,0.09985382378138753,0.09353852067663249,0.09091382192962869,0.06756833771990392,2.8128163756677634e-09
110,0.20993487899050473,0.20061581158429173,0.1833444480785422,0.17841774848048517,0.16079369805878482,0.15848431898711327,0.1410365462279494,0.09985382368265562,0.09353851974001468,0.09091382191787281,0.06756833838064966,1.4981007221246185e-09
111,0.20993487930099672,0.20061581175663057,0.18334444781085713,0.17841774809111063,0.16079369806294896,0.1584843190631596,0.14103654623304038,0.09985382356512833,0.09353851862419474,0.09091382190391256,0.06756833916759437,1.6766020869296937e-09
112,0.2099348796710889,0.20061581196187758,0.18334444749168366,0.1784177476272576,0.16079369806791347,0.15848431915380584,0.14103654623907402,0.09985382342522185,0.09353851729488168,0.09091382188732966,0.06756834010483914,1.584546586327241e-09
113,0.20993488011222217,0.2006158122063177,0.1833444471111214,0.17841774707467717,0.16079369807383267,0.15848431926185488,0.14103654624622539,0.09985382325866812,0.09353851571122228,0.09091382186762612,0.0675683412210875,1.8520707904322726e-09
114,0.20993488063803345,0.20061581249743626,0.18334444665736713,0.17841774641639396,0.16079369808089056,0.15848431939064764,0.1410365462547019,0.0998538230603842,0.09353851382454517,0.09091382184420835,0.0675683425505248,9.684387861943718e-10
115,0.20993488126477794,0.2006158128441483,0.18334444611634845,0.17841774563218396,0.1607936980893066,0.15848431954416634,0.1410365462647496,0.09985382282431642,0.09353851157686416,0.09091382181636896,0.06756834413386459,1.1642135810094173e-09
116,0.20993488201183122,0.2006158132570715,0.1833444454712884,0.1784177446979532,0.1607936980993427,0.15848431972715785,0.14103654627666037,0.0998538225432549,0.09353850889909576,0.09091382178326507,0.06756834601959542,1.496855875197835e-09
117,0.20993488290228848,0.2006158137488521,0.18334444470218497,0.1784177435849972,0.16079369811131142,0.15848431994527984,0.14103654629078036,0.09985382220861215,0.09353850570893485,0.0909138217438923,0.06756834826546533,1.7674372843310219e-09
118,0.2099348839636786,0.20061581433455133,0.18334444378519169,0.17841774225911833,0.1607936981255857,0.15848432020527617,0.1410365463075204,0.09985382181015982,0.09353850190832387,0.09091382169705363,0.0675683509402497,1.521769150977468e-09
119,0.20993488522881545,0.20061581503210763,0.18334444269187872,0.17841774067957433,0.16079369814261057,0.158484320515185,0.14103654632736767,0.09985382133571498,0.09353849738043826,0.09091382164132233,0.06756835412585789,1.349602181503822e-09
120,0.2099348867368124,0.2006158158628859,0.18334444138835232,0.1784177387978259,0.160793698162917,0.15848432088458728,0.14103654635090004,0.09985382077076636,0.0935384919860946,0.09091382157499739,0.06756835791984044,2.270960099802371e-09
121,0.20993488853429212,0.20061581685233185,0.18334443983420484,0.17841773655604432,0.16079369818713846,0.15848432132490295,0.14103654637880303,0.09985382009802897,0.09353848555947093,0.09091382149605053,0.06756836243837691,1.0580558695619605e-09
122,0.2099348906768284,0.2006158180307517,0.18334443798126293,0.17841773388533336,0.16079369821603084,0.15848432184974393,0.1410365464118897,0.0998538192969136,0.09353847790300857,0.09091382140206326,0.06756836781983278,1.3283083074168227e-09
