class_id,count,a2n,b2n,abn,theta_over_pi_mod1,edges
0,1,0.3759095942225326,0.6240904057774673,0.4843568634735999,0.28991635572393665,1-2
1,1,0.879873964650024,0.12012603534997596,-0.32510886020081375,0.8873388359169772,1-3
2,1,0.11676499724657581,0.8832350027534243,0.3211400514800092,0.3889943002294449,1-4
3,1,0.3773769815885447,0.6226230184114553,-0.48473043576369734,0.710565627219041,1-5
4,1,0.2569952408917822,0.7430047591082178,0.43697675802124425,0.3307739846846763,1-6
5,1,0.2880588157216074,0.7119411842783925,0.4528586251874556,0.31966650408665087,1-7
6,1,0.8118107704254225,0.18818922957457748,-0.390863202983735,0.8571696766317906,1-8
7,1,0.9940507406780393,0.005949259321960684,-0.07690166211130126,0.9754238900463014,1-9
8,1,0.9296126585894244,0.07038734141057561,-0.25579867783029425,0.91452697919191,1-10
9,1,0.3562458621495555,0.6437541378504446,-0.47888907677130765,0.7035865589435613,1-11
10,1,0.11330037383651702,0.886699626163483,0.31695961749885826,0.3907225773307492,1-12
11,1,0.001872943805903721,0.9981270561940963,0.04323697361522483,0.486220033480344,2-3
12,1,0.7920259890471814,0.20797401095281862,-0.4058581300417863,0.8492667911390673,2-4
13,1,0.7246653095739786,0.2753346904260215,-0.4466827718571967,0.8241687368820249,2-5
14,1,0.10486402271003506,0.895135977289965,0.3063781314831467,0.3950303703791277,2-6
15,1,0.499745183691961,0.500254816308039,0.499999935068645,0.2500811105535207,2-7
16,1,0.9308498977043412,0.0691501022956587,-0.25370921474822045,0.9152999302560774,2-8
17,1,0.8694808222980958,0.13051917770190422,-0.3368737477957031,0.8823417738453457,2-9
18,1,0.004379779262174381,0.9956202207378256,-0.06603481502805175,0.5210811242570765,2-10
19,1,0.2768192928885969,0.723180707111403,0.44742638721163297,0.3236402072256515,2-11
20,1,0.9193871647952225,0.08061283520477751,-0.27223961138127,0.908363659110246,2-12
21,1,0.9998066893423294,0.00019331065767059385,-0.013902276384111519,0.9955741976019271,3-4
22,1,0.09997467680868896,0.9000253231913111,0.29996623277576956,0.3975970527767769,3-5
23,1,0.6121336266223982,0.3878663733776017,-0.48726384000919726,0.7859994271391504,3-6
24,1,0.08372864381768362,0.9162713561823164,0.2769804289514606,0.40655785820687357,3-7
25,1,0.0029442865797322886,0.9970557134202677,0.054181341403371476,0.4827196111055494,3-8
26,1,0.035788671489278584,0.9642113285107214,0.18576286626317726,0.439417377861028,3-9
27,1,0.9589871685893331,0.04101283141066685,-0.19831989075820675,0.9350881045921147,3-10
28,1,0.9653204883827847,0.03467951161721531,-0.18296678138724182,0.9403748693185904,3-11
29,1,0.8595688399118564,0.14043116008814363,0.34743380573059063,0.12226852359296939,3-12
