step,H_parallel,H_perp,H_total,PR,PR_over_M,abs_ZT_Z,sigma1_of_step_generator,amp_min,amp_max,amp_std,K_spectral_norm,K_antisym_error,measured_phase_advance,angle_times_sigma1_next
0.0,0.8596491228071075,8.221808652251313e-32,0.8596491228071075,9.999999999999998,0.9999999999999998,3.096568968671539e-14,nan,0.29319773575708535,0.29319773585185027,3.2877753208336e-11,nan,nan,0.01742366044435938,0.01742366044435948
1.0,0.8596491228071081,3.149275669115522e-24,0.8596491228071081,10.000000000000002,1.0000000000000002,3.0705375869421926e-14,0.3438596491228431,0.2931977357576226,0.29319773585131287,3.289636341904846e-11,0.343859649122843,4.5775904052153226e-17,0.01742366044435958,0.01742366044435949
2.0,0.8596491228071088,1.2604710340647477e-23,0.8596491228071088,10.0,1.0,3.0978550046944683e-14,0.3438596491228433,0.2931977357581638,0.2931977358507708,3.292111768333753e-11,0.3438596491228432,4.136392112924767e-17,0.017423660444359647,0.017423660444359498
3.0,0.8596491228071068,2.836850840798467e-23,0.8596491228071068,10.000000000000002,1.0000000000000002,3.0996670450729335e-14,0.34385964912284345,0.293197735758709,0.2931977358502242,3.2952010859097063e-11,0.34385964912284356,3.515038006328431e-17,0.01742366044435942,0.017423660444359466
4.0,0.8596491228071086,5.044916107818633e-23,0.8596491228071086,10.000000000000002,1.0000000000000002,3.0791764607628877e-14,0.34385964912284284,0.293197735759259,0.29319773584967385,3.298902257753476e-11,0.34385964912284267,5.251706513764677e-17,0.017423660444359376,0.017423660444359508
5.0,0.8596491228071068,7.8855023426627e-23,0.8596491228071068,10.000000000000002,1.0000000000000002,3.0847657673659503e-14,0.3438596491228436,0.29319773575981245,0.29319773584911857,3.3032011670328685e-11,0.34385964912284334,4.5548869153714885e-17,0.017423660444359532,0.017423660444359463
6.0,0.8596491228071063,1.1359174855624677e-22,0.8596491228071063,9.999999999999996,0.9999999999999997,3.0883812476783964e-14,0.3438596491228427,0.2931977357603704,0.29319773584855935,3.308110377975427e-11,0.3438596491228428,3.5509158072497566e-17,0.01742366044435943,0.017423660444359453
7.0,0.8596491228071059,1.5467121701825134e-22,0.8596491228071059,9.999999999999996,0.9999999999999997,3.0880720390639086e-14,0.3438596491228425,0.2931977357605534,0.29319773584799574,3.313615341460082e-11,0.3438596491228427,2.962678924589035e-17,0.017423660444359473,0.017423660444359442
8.0,0.8596491228071059,2.020931581799147e-22,0.8596491228071059,10.0,1.0,3.1166421279312134e-14,0.34385964912284234,0.2931977357597444,0.29319773584813397,3.3197100770821106e-11,0.3438596491228423,3.1209950934809315e-17,0.017423660444359276,0.017423660444359453
9.0,0.8596491228071067,2.5587758990089403e-22,0.8596491228071067,10.0,1.0,3.113969196725525e-14,0.3438596491228425,0.2931977357589363,0.29319773584894365,3.32640486136375e-11,0.34385964912284234,4.5914282437541706e-17,0.01742366044435941,0.017423660444359463
10.0,0.8596491228071093,3.160300386138941e-22,0.8596491228071093,9.999999999999998,0.9999999999999998,3.091882270124085e-14,0.3438596491228427,0.2931977357581303,0.2931977358497522,3.333683083341243e-11,0.3438596491228427,6.049928198406154e-17,0.01742366044435957,0.017423660444359522
11.0,0.8596491228071088,3.8255527805994358e-22,0.8596491228071088,10.000000000000002,1.0000000000000002,3.105874697278545e-14,0.3438596491228439,0.29319773575732544,0.2931977358505585,3.3415458177005375e-11,0.3438596491228439,5.637592257252575e-17,0.017423660444359522,0.017423660444359505
12.0,0.8596491228071084,4.554755631821507e-22,0.8596491228071084,9.999999999999995,0.9999999999999994,3.098811884773799e-14,0.34385964912284356,0.2931977357565222,0.2931977358513635,3.3499819282808495e-11,0.3438596491228436,5.697450378309325e-17,0.01742366044435944,0.017423660444359494
13.0,0.8596491228071098,5.347990444925317e-22,0.8596491228071098,10.0,1.0,3.07317174472637e-14,0.34385964912284334,0.2931977357557207,0.29319773585216713,3.358990968693027e-11,0.3438596491228434,5.302723796688752e-17,0.01742366044435956,0.017423660444359522
14.0,0.8596491228071096,6.205194633299492e-22,0.8596491228071096,9.999999999999998,0.9999999999999998,3.08652449974596e-14,0.3438596491228439,0.2931977357549212,0.29319773585296893,3.368560587292326e-11,0.343859649122844,3.503654025063993e-17,0.01742366044435951,0.017423660444359522
