step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,8.221808652251313e-32,9.564144758740323e-32,0.9999999999999998,3.2877753208336e-11
25,1.9901480937546317e-21,2.3150702315102317e-21,1.0000000000000004,3.5090804568806254e-11
50,8.096513505905898e-21,9.418393261971058e-21,1.0,4.022104312416162e-11
75,1.8625812092566408e-20,2.166676100563585e-20,1.0000000000000002,4.697667849823521e-11
100,3.4030669702032006e-20,3.958669740848142e-20,1.0000000000000002,5.436429405920743e-11
125,5.492454428868001e-20,6.389181682559967e-20,1.0000000000000004,6.181807382045378e-11
150,8.211046232381347e-20,9.551625209095633e-20,1.0000000000000002,6.9110215169278e-11
200,1.5979966243117445e-19,1.8588940323624628e-19,0.9999999999999998,8.357695740916614e-11
300,4.616967695589815e-19,5.37075833976715e-19,1.0000000000000002,1.2429457264420766e-10
500,2.7646365611356168e-18,3.2160057956062186e-18,1.0,3.2766612282198074e-10
750,2.2687168955999362e-17,2.639119654064801e-17,1.0,9.884473534074076e-10
1000,2.0507670777303684e-16,2.385586192461508e-16,0.9999999999999997,3.0127056153893626e-09
1500,1.7821398108604466e-14,2.073101412633261e-14,0.9999999999999633,2.7902593631361942e-08
2000,1.5259803422973993e-12,1.7751199900190748e-12,0.999999999996894,2.583714473614025e-07
3000,1.1213481486195736e-08,1.3044253973733762e-08,0.9999999771770766,2.2147068872634937e-05
4000,8.238950065257708e-05,9.584084769786284e-05,0.9998323553853183,0.0018983100325027373
5000,0.35955304259077103,0.41825558015650216,0.5190390804944577,0.13325022007597617
7500,0.8472238833276138,0.9855461499930493,0.6314553128263835,0.1254213561298388
10000,0.7419801389073717,0.8631197534226023,0.43036827760462204,0.16012814335149686
15000,0.6502180112247511,0.7563760538733808,0.39617830282185884,0.18159167694262396
20000,0.75766543457319,0.8813659136867179,0.3116548124423225,0.20685661209286169
25000,0.6501577642589385,0.7563059706680375,0.33814486908799857,0.19822816928452103
30000,0.7335791846812463,0.8533472148325741,0.3185884785048837,0.20691044747190937
35000,0.5708891370995851,0.6640955268296622,0.331754382913885,0.20711924613188543
40000,0.6600985772460336,0.7678697735306973,0.2727801612963284,0.2281966810485176
