case_id,mode,state_family,harmonic_packet_A,harmonic_packet_B,harmonic_packet_A_weights,harmonic_packet_B_weights,harmonic_packet_A_phases,harmonic_packet_B_phases,harmonic_packet_A_wavelength_scales,harmonic_packet_B_wavelength_scales,harmonic_packet_A_shift,harmonic_packet_B_shift,N_A,N_B,pair_kind,sweep_region,R,T,Delta_F,L_gap_min,L_gap_min_collision,N_eff_gap_at_L_gap_min,N_eff_gap_min,N_eff_gap_min_collision,max_B_to_A_transfer,B_to_A_transfer_collision,A_to_B_transfer_at_B_to_A_max,joint_score_min,joint_score_min_collision,tail_from_collision,tail_L_gap_min,tail_L_gap_max,tail_N_eff_gap_min,tail_N_eff_gap_max,joint_R_score
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,one_side_high_harmonic,fine,0.6971777,0.3028223,1.9761626255571205,1.405584432862244e-09,31,7.676365115116823e-06,7.676365115116823e-06,31,1.0,62,1.0,0.10560626084885372,31,232,4.625658488968665e-06,9.155273368445426e-05,0.02526226289442146,0.49999999622869873,3.0705460462243535e-05
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,one_side_high_harmonic,fine,0.69717771,0.30282229,1.9761626473209006,1.3438158918965826e-09,31,7.339026523167647e-06,7.339026523167647e-06,31,1.0,62,0.9999999999999999,0.10560479080383789,31,232,4.626159966065655e-06,9.155273374381279e-05,0.02526500162800782,0.4999999965528763,2.9356106094890924e-05
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,one_side_high_harmonic,fine,0.69717772,0.30282228,1.9761626690846812,1.282047349846719e-09,31,7.001687925667355e-06,7.001687925667355e-06,31,1.0,62,0.9999999999999999,0.10560332075882965,31,232,4.626661443032324e-06,9.15527338005046e-05,0.025267740360880753,0.49999999686248753,2.8006751704593702e-05
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,one_side_high_harmonic,fine,0.69717773,0.3028222699999999,1.976162690848462,1.2202788068210735e-09,31,6.664349323726171e-06,6.664349323726171e-06,31,1.0,62,0.9999999999999999,0.10560185071383273,31,232,4.627162919866395e-06,9.155273385452894e-05,0.02527047909303315,0.4999999971575324,2.6657397294756554e-05
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,one_side_high_harmonic,fine,0.69717774,0.30282225999999995,1.9761627126122427,1.158510264283319e-09,31,6.327010722673165e-06,6.327010722673165e-06,31,1.0,62,1.0,0.10560038066887578,31,232,4.6276643965608745e-06,9.155273390588632e-05,0.02527321782441594,0.49999999743801204,2.5308042892024834e-05
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,one_side_high_harmonic,fine,0.69717775,0.30282224999999996,1.9761627343760237,1.096741720552942e-09,31,5.989672116291089e-06,5.989672116291089e-06,31,1.0,62,0.9999999999999999,0.10559891062392612,31,232,4.62816587312216e-06,9.155273395457594e-05,0.025275956555079748,0.49999999770392534,2.395868846560836e-05
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,one_side_high_harmonic,fine,0.69717776,0.30282223999999996,1.976162756139805,1.0349731764430943e-09,31,5.6523335081326564e-06,5.6523335081326564e-06,31,1.0,62,1.0,0.10559744057900063,31,232,4.628667349547812e-06,9.155273400059946e-05,0.025278695284997488,0.4999999979552725,2.2609334031494332e-05
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,one_side_high_harmonic,fine,0.69717777,0.3028222299999999,1.9761627779035864,9.732046314116748e-10,31,5.314994893756975e-06,5.314994893756975e-06,31,1.0,62,0.9999999999999999,0.10559597053408294,31,232,4.629168825843739e-06,9.155273404395518e-05,0.02528143401420757,0.4999999981920531,2.125997957487979e-05
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,one_side_high_harmonic,fine,0.69717778,0.30282222000000003,1.9761627996673679,9.114360866513058e-10,31,4.97765628115765e-06,4.97765628115765e-06,31,1.0,62,1.0,0.10559450048920453,31,232,4.629670301996552e-06,9.155273408464377e-05,0.02528417274264161,0.499999998414268,1.9910625124778555e-05
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,one_side_high_harmonic,fine,0.69717779,0.3028222099999999,1.97616282143115,8.49667539993583e-10,31,4.640317658788362e-06,4.640317658788362e-06,31,1.0,62,0.9999999999999999,0.10559303044431527,31,232,4.630171778026307e-06,9.15527341226656e-05,0.025286911470394413,0.49999999862191724,1.856127063441323e-05
