t,H,Q2_re,Q2_im,generator_norm
55,np.float64(1500.308457271011),np.float64(-77.20704162118258),np.float64(167.31112142639904),np.float64(38.62617875677541)
56,np.float64(1500.30845727101),np.float64(-77.20704162118173),np.float64(167.3111214263992),np.float64(38.623599548743954)
57,np.float64(1500.3084572710109),np.float64(-77.20704162118226),np.float64(167.31112142639898),np.float64(38.63068189674677)
58,np.float64(1500.3084572710086),np.float64(-77.20704162118273),np.float64(167.31112142639878),np.float64(38.64565805000984)
59,np.float64(1500.3084572710115),np.float64(-77.20704162118236),np.float64(167.3111214263992),np.float64(38.66799619576477)
60,np.float64(1500.3084572710086),np.float64(-77.20704162118234),np.float64(167.3111214263987),np.float64(38.68823407160285)
61,np.float64(1500.308457271006),np.float64(-77.20704162118216),np.float64(167.31112142639842),np.float64(38.70518712347339)
62,np.float64(1500.3084572710045),np.float64(-77.20704162118291),np.float64(167.31112142639842),np.float64(38.71401914623028)
63,np.float64(1500.308457271015),np.float64(-77.20704162118432),np.float64(167.31112142639924),np.float64(38.71871670684631)
64,np.float64(1500.3084572710113),np.float64(-77.20704162118503),np.float64(167.3111214263987),np.float64(38.720474277695885)
65,np.float64(1500.3084572710156),np.float64(-77.2070416211844),np.float64(167.31112142639972),np.float64(38.72074574342128)
66,np.float64(1500.3084572710154),np.float64(-77.20704162118366),np.float64(167.3111214263996),np.float64(38.72035080985443)
67,np.float64(1500.3084572710197),np.float64(-77.20704162118383),np.float64(167.31112142640012),np.float64(38.71796314709661)
68,np.float64(1500.3084572710222),np.float64(-77.20704162118383),np.float64(167.31112142640032),np.float64(38.716991368619674)
69,np.float64(1500.3084572710181),np.float64(-77.20704162118372),np.float64(167.3111214264),np.float64(38.717716119228136)
70,np.float64(1500.3084572710131),np.float64(-77.20704162118439),np.float64(167.31112142639915),np.float64(38.72358995909738)
71,np.float64(1500.3084572710136),np.float64(-77.20704162118403),np.float64(167.3111214263995),np.float64(38.73356950655506)
72,np.float64(1500.3084572710122),np.float64(-77.2070416211842),np.float64(167.3111214263993),np.float64(38.747475420599464)
73,np.float64(1500.3084572710156),np.float64(-77.20704162118594),np.float64(167.31112142639876),np.float64(38.76222550297726)
74,np.float64(1500.3084572710188),np.float64(-77.20704162118605),np.float64(167.3111214263988),np.float64(38.775022120341866)
75,np.float64(1500.3084572710227),np.float64(-77.20704162118537),np.float64(167.31112142639944),np.float64(38.78403152826996)
76,np.float64(1500.308457271016),np.float64(-77.20704162118562),np.float64(167.31112142639893),np.float64(38.78727553820771)
77,np.float64(1500.3084572710213),np.float64(-77.20704162118602),np.float64(167.31112142639947),np.float64(38.78511260295023)
78,np.float64(1500.3084572710188),np.float64(-77.2070416211863),np.float64(167.3111214263988),np.float64(38.77767664779105)
79,np.float64(1500.3084572710175),np.float64(-77.20704162118489),np.float64(167.31112142639918),np.float64(38.76753737061888)
80,np.float64(1500.3084572710104),np.float64(-77.20704162118327),np.float64(167.3111214263991),np.float64(38.75826269021414)
81,np.float64(1500.3084572710095),np.float64(-77.20704162118307),np.float64(167.31112142639853),np.float64(38.75196831593057)
82,np.float64(1500.30845727101),np.float64(-77.20704162118363),np.float64(167.31112142639813),np.float64(38.750689275566025)
83,np.float64(1500.308457271008),np.float64(-77.20704162118362),np.float64(167.3111214263978),np.float64(38.75313175790332)
84,np.float64(1500.308457271005),np.float64(-77.20704162118359),np.float64(167.31112142639685),np.float64(38.75985761401624)
85,np.float64(1500.3084572710059),np.float64(-77.20704162118255),np.float64(167.31112142639785),np.float64(38.77002823457613)
86,np.float64(1500.308457271006),np.float64(-77.20704162118201),np.float64(167.3111214263979),np.float64(38.78299642676442)
87,np.float64(1500.3084572710077),np.float64(-77.20704162118216),np.float64(167.31112142639796),np.float64(38.79693752456188)
88,np.float64(1500.3084572710095),np.float64(-77.20704162118231),np.float64(167.31112142639842),np.float64(38.80992602423916)
89,np.float64(1500.308457271009),np.float64(-77.20704162118142),np.float64(167.3111214263988),np.float64(38.82001188828522)
90,np.float64(1500.3084572710095),np.float64(-77.20704162118075),np.float64(167.311121426399),np.float64(38.82555167668472)
91,np.float64(1500.3084572710088),np.float64(-77.20704162118179),np.float64(167.31112142639813),np.float64(38.826091616570004)
92,np.float64(1500.308457271008),np.float64(-77.20704162118263),np.float64(167.31112142639756),np.float64(38.82224144353025)
93,np.float64(1500.3084572710104),np.float64(-77.20704162118258),np.float64(167.31112142639796),np.float64(38.81644900998626)
94,np.float64(1500.3084572710081),np.float64(-77.20704162118255),np.float64(167.31112142639785),np.float64(38.809454680083554)
95,np.float64(1500.3084572710104),np.float64(-77.20704162118295),np.float64(167.31112142639796),np.float64(38.802969383364754)
96,np.float64(1500.3084572710095),np.float64(-77.20704162118307),np.float64(167.31112142639742),np.float64(38.79687103705909)
97,np.float64(1500.3084572710072),np.float64(-77.20704162118246),np.float64(167.31112142639802),np.float64(38.79247309345628)
98,np.float64(1500.3084572710077),np.float64(-77.20704162118284),np.float64(167.31112142639802),np.float64(38.791852980505716)
99,np.float64(1500.3084572710072),np.float64(-77.20704162118358),np.float64(167.31112142639785),np.float64(38.795099454904204)
100,np.float64(1500.3084572710059),np.float64(-77.20704162118409),np.float64(167.31112142639768),np.float64(38.80400542036086)
101,np.float64(1500.3084572710072),np.float64(-77.2070416211842),np.float64(167.3111214263977),np.float64(38.81587678359038)
102,np.float64(1500.3084572710004),np.float64(-77.20704162118456),np.float64(167.3111214263967),np.float64(38.82937572916097)
103,np.float64(1500.308457271001),np.float64(-77.20704162118489),np.float64(167.31112142639654),np.float64(38.84119205241926)
104,np.float64(1500.3084572710045),np.float64(-77.20704162118564),np.float64(167.31112142639657),np.float64(38.84918614902676)
105,np.float64(1500.308457271004),np.float64(-77.207041621186),np.float64(167.31112142639628),np.float64(38.85262431780118)
106,np.float64(1500.3084572710025),np.float64(-77.20704162118545),np.float64(167.3111214263963),np.float64(38.850252031920775)
107,np.float64(1500.3084572710013),np.float64(-77.20704162118497),np.float64(167.31112142639626),np.float64(38.842424879729165)
108,np.float64(1500.308457270999),np.float64(-77.20704162118584),np.float64(167.31112142639583),np.float64(38.83019464198189)
109,np.float64(1500.3084572710009),np.float64(-77.20704162118645),np.float64(167.31112142639557),np.float64(38.817311697158054)
110,np.float64(1500.3084572709995),np.float64(-77.20704162118645),np.float64(167.31112142639566),np.float64(38.808200698621896)
111,np.float64(1500.3084572709934),np.float64(-77.2070416211869),np.float64(167.31112142639464),np.float64(38.80699195832037)
112,np.float64(1500.3084572709927),np.float64(-77.20704162118614),np.float64(167.31112142639472),np.float64(38.81294116376276)
113,np.float64(1500.3084572709913),np.float64(-77.20704162118633),np.float64(167.31112142639464),np.float64(38.824255777479635)
114,np.float64(1500.3084572709927),np.float64(-77.20704162118616),np.float64(167.31112142639486),np.float64(38.836420220201596)
115,np.float64(1500.3084572709977),np.float64(-77.20704162118638),np.float64(167.31112142639526),np.float64(38.84762809961354)
116,np.float64(1500.3084572710004),np.float64(-77.20704162118587),np.float64(167.31112142639603),np.float64(38.8562505759227)
117,np.float64(1500.3084572709988),np.float64(-77.20704162118523),np.float64(167.3111214263963),np.float64(38.86133044049659)
118,np.float64(1500.3084572709988),np.float64(-77.20704162118551),np.float64(167.3111214263962),np.float64(38.86338686863569)
119,np.float64(1500.3084572709977),np.float64(-77.2070416211857),np.float64(167.3111214263958),np.float64(38.86157737296539)
120,np.float64(1500.3084572709995),np.float64(-77.20704162118604),np.float64(167.31112142639594),np.float64(38.85759571404989)
121,np.float64(1500.3084572709972),np.float64(-77.2070416211854),np.float64(167.3111214263961),np.float64(38.85233847732584)
122,np.float64(1500.3084572709981),np.float64(-77.20704162118511),np.float64(167.3111214263963),np.float64(38.847626457173796)
123,np.float64(1500.3084572709981),np.float64(-77.20704162118619),np.float64(167.3111214263958),np.float64(38.84405118358676)
124,np.float64(1500.3084572709959),np.float64(-77.20704162118676),np.float64(167.31112142639563),np.float64(38.8404168067193)
125,np.float64(1500.3084572709918),np.float64(-77.20704162118662),np.float64(167.3111214263954),np.float64(38.83586942927566)
126,np.float64(1500.3084572709918),np.float64(-77.20704162118713),np.float64(167.31112142639486),np.float64(38.83099160926107)
127,np.float64(1500.308457270991),np.float64(-77.20704162118766),np.float64(167.31112142639444),np.float64(38.828822793218066)
128,np.float64(1500.3084572709922),np.float64(-77.20704162118722),np.float64(167.31112142639478),np.float64(38.83236222998661)
129,np.float64(1500.3084572709927),np.float64(-77.20704162118703),np.float64(167.31112142639475),np.float64(38.84260835185316)
130,np.float64(1500.3084572709938),np.float64(-77.20704162118788),np.float64(167.31112142639438),np.float64(38.85600177745165)
131,np.float64(1500.3084572709956),np.float64(-77.20704162118852),np.float64(167.31112142639435),np.float64(38.869211324552545)
132,np.float64(1500.3084572709954),np.float64(-77.2070416211885),np.float64(167.3111214263942),np.float64(38.8780221960873)
133,np.float64(1500.308457270996),np.float64(-77.20704162118781),np.float64(167.31112142639478),np.float64(38.881817362863934)
134,np.float64(1500.308457270993),np.float64(-77.20704162118835),np.float64(167.31112142639432),np.float64(38.88009185341569)
135,np.float64(1500.3084572709909),np.float64(-77.20704162118909),np.float64(167.31112142639392),np.float64(38.8735338454482)
136,np.float64(1500.3084572709893),np.float64(-77.20704162119026),np.float64(167.31112142639313),np.float64(38.86375547195868)
137,np.float64(1500.3084572709904),np.float64(-77.20704162119007),np.float64(167.31112142639316),np.float64(38.851733872382326)
138,np.float64(1500.30845727099),np.float64(-77.20704162119021),np.float64(167.31112142639358),np.float64(38.84158697088419)
139,np.float64(1500.308457270992),np.float64(-77.20704162118993),np.float64(167.31112142639364),np.float64(38.836010514984075)
140,np.float64(1500.308457270995),np.float64(-77.20704162118956),np.float64(167.31112142639398),np.float64(38.83766489310642)
141,np.float64(1500.3084572709893),np.float64(-77.20704162119006),np.float64(167.31112142639384),np.float64(38.84505383941095)
142,np.float64(1500.3084572709915),np.float64(-77.20704162118959),np.float64(167.31112142639438),np.float64(38.85405812747105)
143,np.float64(1500.3084572709909),np.float64(-77.20704162118851),np.float64(167.3111214263946),np.float64(38.86136904669513)
144,np.float64(1500.3084572709915),np.float64(-77.20704162118662),np.float64(167.31112142639367),np.float64(38.86595959287869)
145,np.float64(1500.308457270996),np.float64(-77.20704162118653),np.float64(167.311121426393),np.float64(38.869547176842346)
146,np.float64(1500.3084572709981),np.float64(-77.2070416211861),np.float64(167.31112142639356),np.float64(38.87349650383784)
147,np.float64(1500.3084572709963),np.float64(-77.20704162118582),np.float64(167.31112142639267),np.float64(38.877772610545655)
148,np.float64(1500.308457270996),np.float64(-77.20704162118716),np.float64(167.3111214263919),np.float64(38.88027191104678)
149,np.float64(1500.3084572710009),np.float64(-77.20704162118744),np.float64(167.31112142639213),np.float64(38.87983823151076)
150,np.float64(1500.3084572709997),np.float64(-77.20704162118665),np.float64(167.31112142639267),np.float64(38.87554919176449)
151,np.float64(1500.3084572710009),np.float64(-77.20704162118713),np.float64(167.31112142639225),np.float64(38.868730241448475)
152,np.float64(1500.3084572709995),np.float64(-77.20704162118662),np.float64(167.31112142639233),np.float64(38.860746199805796)
153,np.float64(1500.3084572709981),np.float64(-77.20704162118622),np.float64(167.31112142639222),np.float64(38.85322827349283)
154,np.float64(1500.3084572710013),np.float64(-77.20704162118685),np.float64(167.31112142639245),np.float64(38.8478528308329)
155,np.float64(1500.3084572709993),np.float64(-77.20704162118723),np.float64(167.3111214263922),np.float64(38.845331035299154)
156,np.float64(1500.308457270999),np.float64(-77.20704162118763),np.float64(167.31112142639233),np.float64(38.84789296755649)
157,np.float64(1500.3084572709981),np.float64(-77.20704162118867),np.float64(167.31112142639196),np.float64(38.85574000540556)
158,np.float64(1500.3084572709997),np.float64(-77.2070416211885),np.float64(167.31112142639196),np.float64(38.86783217262748)
159,np.float64(1500.308457271),np.float64(-77.20704162118956),np.float64(167.31112142639228),np.float64(38.88023026108764)
160,np.float64(1500.3084572710045),np.float64(-77.2070416211894),np.float64(167.31112142639242),np.float64(38.88830629305306)
161,np.float64(1500.3084572710045),np.float64(-77.20704162118926),np.float64(167.31112142639194),np.float64(38.89005313519308)
162,np.float64(1500.308457271006),np.float64(-77.20704162118955),np.float64(167.31112142639265),np.float64(38.8861612219169)
163,np.float64(1500.3084572710077),np.float64(-77.20704162118906),np.float64(167.31112142639265),np.float64(38.87973435433651)
164,np.float64(1500.3084572710088),np.float64(-77.20704162118946),np.float64(167.31112142639287),np.float64(38.87371601213862)
165,np.float64(1500.3084572710122),np.float64(-77.20704162118953),np.float64(167.31112142639304),np.float64(38.86916283145529)
166,np.float64(1500.3084572710095),np.float64(-77.20704162118955),np.float64(167.311121426393),np.float64(38.86561124249203)
167,np.float64(1500.3084572710068),np.float64(-77.20704162118986),np.float64(167.31112142639256),np.float64(38.86232619927133)
168,np.float64(1500.3084572710059),np.float64(-77.20704162119048),np.float64(167.31112142639242),np.float64(38.859119732568686)
169,np.float64(1500.3084572710034),np.float64(-77.20704162119044),np.float64(167.31112142639222),np.float64(38.85689671259361)
170,np.float64(1500.3084572709988),np.float64(-77.20704162119033),np.float64(167.31112142639168),np.float64(38.856458907305715)
171,np.float64(1500.3084572710034),np.float64(-77.20704162118992),np.float64(167.3111214263923),np.float64(38.858567675523204)
172,np.float64(1500.3084572709993),np.float64(-77.20704162119031),np.float64(167.31112142639142),np.float64(38.86332545801402)
173,np.float64(1500.3084572710002),np.float64(-77.20704162119063),np.float64(167.31112142639165),np.float64(38.870198566747774)
174,np.float64(1500.3084572710009),np.float64(-77.20704162119081),np.float64(167.31112142639194),np.float64(38.8787850153024)
175,np.float64(1500.3084572710018),np.float64(-77.20704162119084),np.float64(167.3111214263916),np.float64(38.887568789089514)
176,np.float64(1500.3084572710015),np.float64(-77.20704162119097),np.float64(167.31112142639122),np.float64(38.89446239816749)
177,np.float64(1500.3084572709959),np.float64(-77.2070416211905),np.float64(167.31112142639034),np.float64(38.896572092641435)
178,np.float64(1500.3084572710006),np.float64(-77.20704162119094),np.float64(167.31112142639142),np.float64(38.89188315503959)
179,np.float64(1500.3084572709972),np.float64(-77.20704162119118),np.float64(167.31112142639188),np.float64(38.88092885356106)
180,np.float64(1500.308457271),np.float64(-77.2070416211921),np.float64(167.3111214263916),np.float64(38.867125539937845)
181,np.float64(1500.3084572709984),np.float64(-77.20704162119186),np.float64(167.31112142639125),np.float64(38.855394870738)
182,np.float64(1500.3084572710002),np.float64(-77.20704162119073),np.float64(167.31112142639165),np.float64(38.85005824058853)
183,np.float64(1500.308457270999),np.float64(-77.20704162119057),np.float64(167.31112142639125),np.float64(38.85187933811444)
184,np.float64(1500.3084572710013),np.float64(-77.20704162119026),np.float64(167.31112142639137),np.float64(38.85884279386102)
185,np.float64(1500.3084572709981),np.float64(-77.20704162118905),np.float64(167.31112142639176),np.float64(38.867610811452614)
186,np.float64(1500.3084572709986),np.float64(-77.20704162118903),np.float64(167.31112142639176),np.float64(38.875338263578705)
187,np.float64(1500.3084572710009),np.float64(-77.20704162118811),np.float64(167.3111214263925),np.float64(38.88075509914065)
188,np.float64(1500.3084572709997),np.float64(-77.20704162118807),np.float64(167.31112142639233),np.float64(38.88337157852559)
189,np.float64(1500.3084572710027),np.float64(-77.20704162118844),np.float64(167.31112142639225),np.float64(38.88401958153333)
190,np.float64(1500.3084572710036),np.float64(-77.20704162118842),np.float64(167.31112142639284),np.float64(38.883605310837154)
191,np.float64(1500.3084572710077),np.float64(-77.20704162118741),np.float64(167.3111214263937),np.float64(38.883165220263926)
192,np.float64(1500.308457271007),np.float64(-77.20704162118726),np.float64(167.3111214263937),np.float64(38.883446570397986)
193,np.float64(1500.308457271009),np.float64(-77.20704162118767),np.float64(167.3111214263953),np.float64(38.884001472681085)
194,np.float64(1500.3084572710072),np.float64(-77.20704162118768),np.float64(167.3111214263954),np.float64(38.8836662609585)
195,np.float64(1500.3084572710077),np.float64(-77.20704162118761),np.float64(167.31112142639626),np.float64(38.880228585264156)
196,np.float64(1500.3084572710065),np.float64(-77.20704162118756),np.float64(167.31112142639623),np.float64(38.87272152456529)
197,np.float64(1500.308457271008),np.float64(-77.2070416211882),np.float64(167.31112142639597),np.float64(38.86229820176531)
198,np.float64(1500.3084572710104),np.float64(-77.20704162118916),np.float64(167.31112142639583),np.float64(38.85299794936548)
199,np.float64(1500.3084572710043),np.float64(-77.20704162118989),np.float64(167.31112142639458),np.float64(38.84951704365921)
200,np.float64(1500.308457271002),np.float64(-77.20704162119033),np.float64(167.31112142639384),np.float64(38.85465240724696)
201,np.float64(1500.3084572710004),np.float64(-77.20704162118966),np.float64(167.31112142639398),np.float64(38.866977966313264)
202,np.float64(1500.3084572710018),np.float64(-77.20704162118845),np.float64(167.31112142639455),np.float64(38.88185760638034)
203,np.float64(1500.3084572710009),np.float64(-77.20704162118886),np.float64(167.3111214263942),np.float64(38.89444700205378)
204,np.float64(1500.3084572710036),np.float64(-77.20704162118795),np.float64(167.311121426395),np.float64(38.901077802928484)
205,np.float64(1500.3084572710022),np.float64(-77.20704162118895),np.float64(167.31112142639415),np.float64(38.9006772433491)
206,np.float64(1500.3084572710002),np.float64(-77.20704162118902),np.float64(167.3111214263939),np.float64(38.89371525961455)
207,np.float64(1500.308457271005),np.float64(-77.20704162118928),np.float64(167.31112142639444),np.float64(38.882825496518834)
208,np.float64(1500.3084572710038),np.float64(-77.20704162118895),np.float64(167.31112142639398),np.float64(38.871392874571775)
209,np.float64(1500.3084572710063),np.float64(-77.20704162118841),np.float64(167.31112142639432),np.float64(38.86298209722607)
210,np.float64(1500.3084572710068),np.float64(-77.2070416211882),np.float64(167.31112142639472),np.float64(38.86011456523452)
211,np.float64(1500.3084572710034),np.float64(-77.20704162118739),np.float64(167.3111214263924),np.float64(38.862643782278255)
212,np.float64(1500.308457271004),np.float64(-77.20704162118888),np.float64(167.31112142639222),np.float64(38.86852647785643)
213,np.float64(1500.3084572710052),np.float64(-77.2070416211896),np.float64(167.31112142639185),np.float64(38.87374142826112)
214,np.float64(1500.3084572710072),np.float64(-77.20704162118956),np.float64(167.3111214263922),np.float64(38.8758093267269)
215,np.float64(1500.3084572710104),np.float64(-77.20704162118983),np.float64(167.31112142639228),np.float64(38.87441613675756)
216,np.float64(1500.308457271012),np.float64(-77.20704162119064),np.float64(167.31112142639196),np.float64(38.87225976393862)
217,np.float64(1500.3084572710122),np.float64(-77.20704162119124),np.float64(167.3111214263917),np.float64(38.87277632133843)
218,np.float64(1500.3084572710109),np.float64(-77.20704162119026),np.float64(167.3111214263919),np.float64(38.87771111851996)
219,np.float64(1500.3084572710065),np.float64(-77.20704162119074),np.float64(167.3111214263913),np.float64(38.88594929763617)
220,np.float64(1500.3084572710086),np.float64(-77.20704162119071),np.float64(167.31112142639137),np.float64(38.89378419160575)
221,np.float64(1500.3084572710036),np.float64(-77.20704162119148),np.float64(167.31112142639023),np.float64(38.8979519726639)
222,np.float64(1500.3084572710015),np.float64(-77.2070416211912),np.float64(167.31112142638972),np.float64(38.89608912574833)
223,np.float64(1500.3084572709959),np.float64(-77.20704162119188),np.float64(167.31112142638875),np.float64(38.88814544399176)
224,np.float64(1500.30845727099),np.float64(-77.20704162119233),np.float64(167.31112142638798),np.float64(38.87559691567275)
225,np.float64(1500.3084572709897),np.float64(-77.20704162119246),np.float64(167.31112142638776),np.float64(38.862048486159985)
226,np.float64(1500.3084572709859),np.float64(-77.20704162119283),np.float64(167.31112142638702),np.float64(38.85195036123755)
227,np.float64(1500.3084572709836),np.float64(-77.20704162119306),np.float64(167.3111214263868),np.float64(38.84927988773525)
228,np.float64(1500.308457270985),np.float64(-77.20704162119272),np.float64(167.31112142638716),np.float64(38.85557310255625)
229,np.float64(1500.3084572709886),np.float64(-77.20704162119299),np.float64(167.31112142638693),np.float64(38.86847295807965)
230,np.float64(1500.3084572709893),np.float64(-77.20704162119478),np.float64(167.3111214263861),np.float64(38.8833303481648)
231,np.float64(1500.3084572709965),np.float64(-77.20704162119574),np.float64(167.3111214263863),np.float64(38.89438624349563)
232,np.float64(1500.3084572709945),np.float64(-77.20704162119645),np.float64(167.31112142638597),np.float64(38.89852545393069)
233,np.float64(1500.3084572709977),np.float64(-77.20704162119671),np.float64(167.3111214263864),np.float64(38.895372071447284)
234,np.float64(1500.3084572709997),np.float64(-77.20704162119617),np.float64(167.3111214263872),np.float64(38.88790997050559)
235,np.float64(1500.308457271),np.float64(-77.20704162119564),np.float64(167.31112142638767),np.float64(38.88026031135572)
236,np.float64(1500.308457271002),np.float64(-77.20704162119544),np.float64(167.3111214263879),np.float64(38.87562289040016)
237,np.float64(1500.3084572710054),np.float64(-77.20704162119611),np.float64(167.31112142638813),np.float64(38.874876548337056)
238,np.float64(1500.3084572710054),np.float64(-77.20704162119667),np.float64(167.31112142638761),np.float64(38.87617884951487)
239,np.float64(1500.308457271006),np.float64(-77.2070416211961),np.float64(167.31112142638793),np.float64(38.877398943551356)
240,np.float64(1500.3084572710004),np.float64(-77.20704162119591),np.float64(167.31112142638727),np.float64(38.87659658084597)
241,np.float64(1500.3084572710006),np.float64(-77.2070416211962),np.float64(167.31112142638727),np.float64(38.87327171394768)
242,np.float64(1500.3084572709981),np.float64(-77.20704162119523),np.float64(167.31112142638767),np.float64(38.86811537652732)
243,np.float64(1500.3084572709954),np.float64(-77.20704162119462),np.float64(167.3111214263879),np.float64(38.86343943192401)
244,np.float64(1500.3084572709972),np.float64(-77.20704162119452),np.float64(167.311121426389),np.float64(38.862197729049164)
