step,H_total,H_parallel,H_perp,A_perp,abs_ZtZ,sum_a2,sum_b2,sum_ab,r2_min,r2_max,simplex_rank
0,3.1285886240242125,3.12858862402421,2.6645352591003757e-15,5.1619136559035694e-08,1.3072062858488128e-14,1.5642943120121107,1.5642943120121016,-4.44436154545258e-15,0.02386874607359966,0.04635735670810869,13
1,3.128588624024207,3.1285849320125068,3.6920117003624853e-06,0.001921460824571369,1.360998375211193e-14,1.5642943120121076,1.5642943120120998,-5.5441762292218755e-15,0.02386780232705434,0.04636034066393971,13
2,3.1285886240242196,3.1285738561118213,1.476791239829467e-05,0.003842904161997105,1.2887439806329043e-14,1.564294312012115,1.5642943120121047,-4.097416850257218e-15,0.02386603006609661,0.0463673887711372,13
3,3.1285886240242213,3.128555396210556,3.322781366543737e-05,0.005764357177121953,1.2738982965662246e-14,1.5642943120121158,1.5642943120121056,-3.66720542821497e-15,0.023863429716975908,0.04637849803979702,13
4,3.128588624024223,3.128529551779611,5.907224461232374e-05,0.007685847032847046,1.2487984220292179e-14,1.5642943120121169,1.5642943120121058,-3.0773994463828558e-15,0.023860001877834124,0.04639366411704942,13
5,3.128588624024223,3.12849632187268,9.2302151543322e-05,0.009607400873458023,1.2491137774635983e-14,1.5642943120121162,1.5642943120121067,-4.0419056990259605e-15,0.02385574731846339,0.046412881288306534,13
6,3.128588624024204,3.1284557051270028,0.00013291889720123962,0.011529045806190538,1.2420156086514795e-14,1.5642943120121071,1.5642943120120967,-3.2508717939805365e-15,0.023850666979995595,0.046436142478787266,13
7,3.128588624024208,3.1284076997645807,0.00018092425962734637,0.013450808883756634,1.1999092719070337e-14,1.5642943120121087,1.5642943120120996,-3.948230631323213e-15,0.023844761974526847,0.046463439255320454,13
8,3.128588624024194,3.12835230359362,0.0002363204305737554,0.015372717084944854,1.2156138231814412e-14,1.564294312012102,1.5642943120120918,-3.2682190287403046e-15,0.023838033584673735,0.04649476182842181,13
9,3.1285886240241916,3.128289514010633,0.00029911001355875655,0.01729479729741741,1.243188129986038e-14,1.5642943120121007,1.564294312012091,-3.851086116668512e-15,0.023830483263065295,0.04653009905465639,13
10,3.1285886240241787,3.1282193280026718,0.0003692960215069263,0.019217076299659276,1.1850427304884696e-14,1.5642943120120945,1.5642943120120842,-3.0184188481996443e-15,0.023822112631767926,0.04656943843927496,13
11,3.128588624024175,3.1281417421502042,0.00044688187397090573,0.02113958074255272,1.1399702649700857e-14,1.5642943120120931,1.564294312012082,-6.279698983036042e-16,0.023812923481645973,0.046612766139138034,13
12,3.128588624024171,3.1280567526301852,0.0005318713939859165,0.023062337131910905,1.200914873722641e-14,1.5642943120120916,1.56429431201208,-1.609823385706477e-15,0.02380291777165703,0.04666006696592057,13
13,3.1285886240241654,3.1279643552196656,0.000624268804499728,0.02498537181031589,1.3300639435784458e-14,1.5642943120120882,1.564294312012077,-3.514549762329011e-15,0.023792097628082636,0.0467113243896039,13
14,3.128588624024165,3.127864545299731,0.0007240787244340297,0.026908710939657247,1.3761633497121458e-14,1.564294312012088,1.5642943120120765,-3.389649672058681e-15,0.023780465343696204,0.04676652054225706,13
15,3.128588624024153,3.1277573178598326,0.0008313061643203667,0.028832380483067414,1.616825172354756e-14,1.5642943120120827,1.5642943120120705,-5.131312041939395e-15,0.0237680233768663,0.04682563622210782,13
16,3.1285886240241503,3.1276426675025686,0.0009459565215816923,0.03075640618768214,1.2888895210357464e-14,1.5642943120120811,1.5642943120120694,-2.3141211169530607e-15,0.023754774350598952,0.04688865089790834,13
17,3.128588624024151,3.1275205884487525,0.0010680355753986959,0.032680813566964576,1.1784231064070055e-14,1.564294312012081,1.56429431201207,-2.636779683484747e-16,0.023740721051516422,0.04695554271359706,13
18,3.128588624024141,3.1273910745429427,0.0011975494811982124,0.0346056278833113,1.1895339610951148e-14,1.5642943120120765,1.564294312012065,1.394717674685353e-15,0.023725866428776023,0.04702628849326074,13
19,3.1285886240241467,3.127254119259385,0.0013345047647619346,0.03653087413082165,1.421766115105853e-14,1.5642943120120796,1.5642943120120671,-3.400058012914542e-15,0.023710213592928006,0.04710086374640019,13
20,3.128588624024141,3.127109715708187,0.0014789083159540972,0.03845657701816553,1.5124697787802648e-14,1.5642943120120767,1.564294312012064,-4.3472170307978786e-15,0.023693765814713243,0.04717924267350031,13
21,3.1285886240241334,3.1269578566420795,0.0016307673820539215,0.04038276095135054,1.336718395890499e-14,1.5642943120120727,1.5642943120120607,-2.9698465908722937e-15,0.023676526523803545,0.04726139817191374,13
22,3.1285886240241374,3.1267985344633886,0.0017900895607487755,0.04230945001709164,1.121520584581046e-14,1.5642943120120743,1.5642943120120634,-7.598088824778415e-16,0.023658499307482844,0.04734730184205688,13
23,3.1285886240241343,3.1266317412314226,0.001956882792711667,0.0442366679657461,1.0016601420047896e-14,1.564294312012072,1.5642943120120618,3.9898639947466563e-16,0.023639687909271248,0.04743692399392266,13
24,3.12858862402413,3.1264574686702806,0.0021311553538492234,0.046164438194883556,1.0443270129096187e-14,1.5642943120120698,1.5642943120120598,2.0122792321330962e-16,0.023620096227493975,0.04753023365391816,13
25,3.1285886240241307,3.126275708176973,0.0023129158471575373,0.04809278373267176,9.81219226354126e-15,1.5642943120120698,1.5642943120120607,1.7763568394002505e-15,0.023599728313794692,0.04762719857202606,13
26,3.1285886240241227,3.1260864508298902,0.0025021731942325154,0.05002172722160357,1.0653702936213464e-14,1.5642943120120663,1.5642943120120565,1.8769708010069053e-15,0.023578588371594204,0.04772778522929809,13
27,3.128588624024115,3.1258896873976987,0.002698936626416515,0.051951290902310744,1.1345935050363903e-14,1.564294312012062,1.5642943120120532,3.5214886562329184e-15,0.02355668075449706,0.04783195884568348,13
