step,takagi_r1,takagi_r2,takagi_r3,takagi_r4,takagi_r5,takagi_r6,takagi_r7,takagi_r8,takagi_r9,takagi_r10,takagi_r11,takagi_r12,takagi_r13,takagi_r14,takagi_r15
16,0.31984847086445317,0.31418467777978015,0.31242955363068636,0.2809437718631899,0.2614857276432109,0.26082019723067396,0.23468403183569314,0.22641430588730876,0.20224615312564118,0.20130080411178486,0.17960437470967777,0.13188989878483423,0.09721250833347102,0.07723309336654728,3.4556428922982503e-09
17,0.31985667733785317,0.31419953241082854,0.3124370401371139,0.28094711740911527,0.26149510062667275,0.2608309082868269,0.2346961372988363,0.2264090009958545,0.20227895529488896,0.20129645445884953,0.1795934730269748,0.13189250074218517,0.09719035517777237,0.07722692525140851,2.454570100449224e-09
18,0.31986540642736155,0.3142152966161174,0.31244498020364075,0.2809506741237939,0.26150515618522163,0.26084210347767434,0.23470899858182398,0.2264034156740205,0.2023129904411111,0.20129259639996383,0.17958192952579546,0.13189527667070294,0.09716691335553293,0.07722040191835985,2.6978754155485628e-09
19,0.31987466160601963,0.3142319738314843,0.312453381043003,0.28095444564197003,0.26151591725385565,0.2608537587822701,0.23472262029530883,0.22639755344517684,0.2023482147892987,0.20128927273314767,0.17956975023614916,0.13189822924398845,0.0971421905882203,0.0772135262515655,2.9087277429196953e-09
20,0.31988444648049763,0.31424956774270807,0.31246225004813416,0.28095843577018337,0.26152740786295037,0.2608658489548951,0.23473700723528865,0.22639141800369258,0.20238458967741743,0.20128652103699785,0.1795569415347136,0.13190136125422455,0.09711619501019385,0.0772063012514415,1.601857858806494e-09
21,0.31989476478034684,0.31426808229023223,0.31247159475981406,0.28096264848110153,0.2615396530182936,0.2608783476340717,0.23475216436969268,0.22638501320994112,0.20242208086773422,0.20128437434600147,0.1795435101469807,0.13190467560549188,0.09708893516688319,0.07719873002777392,1.9724937314310046e-09
22,0.31990562034674663,0.31428752167322854,0.3124814228338223,0.28096708790759245,0.2615526785533554,0.2608912274789538,0.23476809682439437,0.2263783430851066,0.20246065793711035,0.20128286174642737,0.1795294631493671,0.1319081753068204,0.09706042001278427,0.07719081579254362,2.3872794930716505e-09
23,0.31991701712074466,0.31430789035289214,0.3124917420077224,0.2809717583365347,0.26156651095252287,0.2609044603343814,0.23478480986865816,0.22637141180579615,0.20250029374246387,0.20128200889661588,0.1795148079712608,0.1319118634649877,0.09703065890925544,0.07718256185246755,2.396286407822018e-09
24,0.3199289591310115,0.3143291930548907,0.3125025600674156,0.28097666420237627,0.261581177145063,0.26091801742486903,0.23480230890004722,0.22636422369847065,0.20254096395523669,0.2012818384778782,0.17949955239698637,0.13191574327707917,0.09699966162210537,0.07717397160127147,3.3674292495171904e-09
25,0.3199414504811234,0.31435143477088495,0.31251388481359016,0.2809818100804517,0.26159670427085385,0.26093186957652853,0.23482059942881447,0.22635678323370445,0.2025826466577096,0.20128237058320173,0.1794837045676678,0.1319198180228215,0.09696743831896161,0.07716504851170161,3.782957993721518e-09
26,0.31995449533637454,0.3143746207590355,0.31252572402817974,0.2809872006800508,0.2616131194204011,0.2609459874644149,0.2348396870617888,0.2263490950202769,0.20262532199385352,0.20128362305109637,0.17946727298295959,0.13192409105670097,0.09693399956640354,0.07715579612729329,1.7459681147522694e-09
27,0.31996809791014763,0.3143987565434356,0.3125380854409541,0.28099284083725673,0.2616304493533077,0.260960341881181,0.23485957748578848,0.2263411637991139,0.20266897186774827,0.2012856117516037,0.17945026650262885,0.1319285657998837,0.09689935632685337,0.07714621805390114,4.004696150883474e-09
28,0.3199822624498492,0.3144238479124018,0.3125509766963536,0.2809987355075554,0.2616487202010108,0.2609749040212496,0.23488027645057963,0.22633299443708316,0.20271357968316908,0.20128835083090246,0.1794326943479628,0.1319332457319481,0.09686351995521379,0.07713631795101576,8.810444723820284e-10
29,0.31999699322243197,0.31444990091556574,0.312564405320669,0.28100488975822047,0.26166795716116187,0.26098964577315886,0.23490178975140477,0.22632459192065643,0.2027591301186204,0.20129185292027024,0.17941456610297996,0.1319381343824453,0.09682650219523793,0.07712609952287082,2.402213355447089e-09
30,0.3200122944995155,0.31447692185971315,0.3125783786896676,0.2810113087604827,0.26168818419231943,0.2610045400114428,0.23492412321110398,0.22631596134944662,0.20280560893279073,0.2012961293144654,0.17939589171541886,0.13194323532229946,0.09678831517562564,0.07711556650936623,2.7106694713728353e-09
31,0.3200281705421353,0.3145049173033315,0.31259290399677386,0.28101799778149356,0.26170942371851114,0.2610195608785377,0.23494728266186038,0.22630710792963546,0.20285300279607257,0.2013011901239378,0.1793766814974891,0.13194855215506499,0.09674897140583737,0.07710472267681258,4.2183909993740806e-09
32,0.32004462558512764,0.3145338940498165,0.31260798822187863,0.2810249621760839,0.26173169635352644,0.2610346840468646,0.23497127392658643,0.22629803696729378,0.20290129914438412,0.20130704440465427,0.1793569461263519,0.1319540885080515,0.09670848377161402,0.0770935718085224,2.300227314156412e-09
33,0.3200616638211823,0.3145638591393085,0.3126236381008789,0.28103220737832735,0.2617550206545075,0.2610498869515745,0.23499610279998548,0.22628875386161257,0.20295048605208646,0.2013137002688002,0.1793366966443179,0.13195984802333136,0.09666686553020015,0.07708211769526065,2.2548100259333497e-09
34,0.3200792893845811,0.31459481983912624,0.3126398600960242,0.2810397388929191,0.2617794129133968,0.26106514898542144,0.23502177502931224,0.2262792640980524,0.20300055212125465,0.20132116497913413,0.17931594445873492,0.1319658343486461,0.0966241303052576,0.07707036412557218,1.2919056790447558e-09
35,0.32009750633465045,0.31462678363277724,0.31265666036715656,0.2810475622863754,0.2618048869931984,0.261080451648852,0.23504829629486348,0.2262695732414224,0.20305148638497625,0.20132944502936753,0.17929470134154893,0.13197205112822324,0.09658029208147345,0.07705831487600497,2.1362697726046885e-09
36,0.32011631863895046,0.31465975820751585,0.3126740447439103,0.2810556831780591,0.2618314542138764,0.2610957786505114,0.2350756721902228,0.2262596869288982,0.2031032782226973,0.20133854621258276,0.17927297942851403,0.13197850199351874,0.09653536519885154,0.0770459737012459,2.5634884723774385e-09
37,0.3201357301562303,0.3146937514404417,0.312692018698953,0.28106410723104636,0.2618591232902785,0.2611111159558261,0.2351039082022955,0.22624961086299467,0.20315591728594357,0.2013484736794126,0.1792507912180378,0.1319851905538987,0.09648936434668645,0.07703334432419229,2.0940304553107975e-09
38,0.3201557446191725,0.3147287713831149,0.31271058732232454,0.28107284014283157,0.26188790032190523,0.26112645178386173,0.23513300969115267,0.22623935080449428,0.20320939343298833,0.2013592319874348,0.17922814956963556,0.13199212038727248,0.09644230455722057,0.07702043042597019,1.942368928004127e-09
39,0.32017636561697116,0.3147648262446959,0.31272975529695446,0.2810818876358939,0.26191778883192435,0.26114177655511733,0.23516298186973048,0.2262289125653533,0.20326369667127087,0.2013708251430401,0.1792050677019858,0.13199929503069613,0.09639420119898466,0.07700723563592071,2.07719202391634e-09
40,0.32019759657775604,0.31480192437359167,0.3127495268754027,0.28109125544812197,0.2619487898506843,0.2611570827950134,0.2351938297834002,0.2262183020015904,0.2033188171065316,0.20138325663682585,0.179181559190563,0.1320067179709527,0.09634506996982248,0.07699376352158105,2.7372130713847935e-09
41,0.32021944075091174,0.3148400742376156,0.3127699058578868,0.2811009493231096,0.26198090203734636,0.2611723649995023,0.23522555828944924,0.2262075250061665,0.20337474489779772,0.20139652947342865,0.17915763796483536,0.13201439263512738,0.0962949268896049,0.07698001757866418,1.8797365871398145e-09
42,0.32024190118931645,0.31487928440266777,0.31279089557165163,0.28111097500033605,0.2620141218321532,0.2611876194703209,0.23525817203650262,0.22619658750187133,0.20343147021748179,0.2014106461965776,0.1791333183050135,0.13202232238118958,0.09624378829263981,0.07696600122106642,2.5984301848273575e-09
43,0.32026498073154086,0.3149195635099397,0.3128124988517196,0.2811213382052335,0.2620484436313361,0.26120284412790784,0.2352916754439149,0.2261854954342222,0.20348898321595757,0.20142560891002967,0.17910861483833607,0.13203051048859463,0.09619167081978372,0.07695171777091508,2.4054074885612997e-09
44,0.3202886819840432,0.3149609202516638,0.3128347180230739,0.2811320446391565,0.2620838599766991,0.26121803830999285,0.23532607268116953,0.22617425476439046,0.2035472739900779,0.2014414192949666,0.1790835425348823,0.1320389601489168,0.09613859141026715,0.07693717044867654,3.836908663544583e-09
45,0.3203130073033998,0.315003363345423,0.31285755488430605,0.2811430999692612,0.2621203617523991,0.26123320256336835,0.23536136764731144,0.226162871462159,0.20360633255517685,0.20145807862434661,0.17905811670289912,0.1320476744565291,0.09608456729324534,0.07692236236333629,2.897137070777171e-09
46,0.32033795877860605,0.31504690150704784,0.31288101069276275,0.281154509818306,0.26215793838227097,0.26124833843552675,0.23539756395045244,0.22615135149892815,0.20366614882015693,0.2014755877746385,0.17903235298363587,0.1320566563993378,0.09602961597908675,0.0769072965026721,2.1667614219514884e-09
47,0.32036353821349856,0.3150915434221301,0.31290508615121737,0.2811662797543815,0.26219657802210244,0.261263448271797,0.23543466488737683,0.22613970084077045,0.20372671256533134,0.20149394723531017,0.17900626734567687,0.1320659088495881,0.09597375525041871,0.07689197572362798,2.6022193245145016e-09
48,0.3203897471093292,0.31513729771619026,0.3129297813960841,0.2811784152805834,0.26223626774241304,0.26127853502245135,0.23547267342328215,0.22612792544155202,0.2037880134227243,0.20151315711639078,0.1789798760787683,0.13207543455474777,0.09591700315294717,0.0768764027428082,2.8851526972444994e-09
49,0.3204165866475428,0.3151841729235421,0.3129550959871918,0.28119092182463756,0.2622769936984581,0.2612936020631009,0.23551159217168985,0.2261160312361254,0.20385004085858577,0.20153321715439096,0.17895319578713287,0.1320852361284845,0.09585937798607244,0.07686058012709727,1.4209784746288295e-09
50,0.32044405767280304,0.3152321774549046,0.3129810288991212,0.28120380472849077,0.26231874128526395,0.26130865303060286,0.23555142337455554,0.2261040241336035,0.2039127841579043,0.20155412671682185,0.17892624338227137,0.13209531604174596,0.09580089829332496,0.07684451028442096,3.3667597465840654e-09
51,0.32047216067630396,0.3152813195638142,0.31300757851410094,0.28121706923787415,0.2623614952764585,0.2613236916757376,0.23559216888261167,0.22609191001071954,0.20397623241072907,0.20157588480552793,0.1788990360752449,0.1321056766139531,0.0957415828526462,0.07682819545464964,3.9760654884047e-09
52,0.3205008957794252,0.3153316073119067,0.31303474261645886,0.28123072049185743,0.2624052399464837,0.2613387217331127,0.23563383013598072,0.2260796947052914,0.20404037450014564,0.2015984900590227,0.17887159136844571,0.13211632000431753,0.095681450666545,0.07681163770066024,1.7950956375888197e-09
53,0.32053026271776786,0.3153830485331333,0.3130625183886055,0.2812447635123991,0.2624499591764073,0.2613537468080892,0.23567640814508184,0.22606738400978402,0.20410519909176159,0.2016219407539889,0.17884392704684987,0.13212724820329316,0.09562052095215962,0.07679483889955033,3.1741342938064196e-09
54,0.32056026082562744,0.31543565079699465,0.3130909024085271,0.28125920319391007,0.2624956365440504,0.2613687702800529,0.23571990347187202,0.22605498366498733,0.20417069462458368,0.20164623480609115,0.17881606116876056,0.13213846302417315,0.09555881313125739,0.0767778007340144,1.9538944621802547e-09
55,0.3205908890209497,0.31548942137087577,0.31311989064875484,0.28127404429284353,0.26254225539948267,0.2613837952209999,0.23576431621144953,0.22604249935381646,0.20423684930318098,0.2016713697702276,0.17878801205604516,0.13214996609484028,0.09549634682021275,0.0767605246838758,2.7232072132920605e-09
56,0.3206221457908151,0.3155443671815715,0.31314947847676083,0.28128929141731646,0.2625897989271496,0.2613988243281892,0.23580964597404874,0.22602993669523339,0.20430365109103785,0.20169734284033114,0.17875979828387012,0.1321617588496796,0.09543314181999615,0.07674301201777702,1.9024953523083056e-09
57,0.3206540291775121,0.3156004947761102,0.31317966065674047,0.2813049490167866,0.2626382501960264,0.2614138598695078,0.2358558918674638,0.22601730123830557,0.20437108770502188,0.2017241508488245,0.17873143866994629,0.13217384252166414,0.09536921810622,0.07672526378501866,2.8204611196139606e-09
58,0.3206865367652419,0.3156578102819773,0.31321043135271714,0.28132102137179266,0.26268759219920884,0.2614289036401465,0.23590305247992824,0.22600459845640442,0.20443914661089235,0.20175179026581383,0.1787029522632903,0.1321862181346233,0.09530459581928268,0.0767072808075403,2.2710568108781857e-09
59,0.32071966566750487,0.31571631936684647,0.3132417841328947,0.28133751258376566,0.26273780788433143,0.26144395692921313,0.23595112586347375,0.22599183374154014,0.20450781501978377,0.20178025719809767,0.17867435833251155,0.1321988864956978,0.09523929525465409,0.07668906367203288,1.5573422360286965e-09
60,0.3207534125152316,0.31577602719795134,0.31327371197520243,0.28135442656494036,0.26278888017614804,0.2614590204949874,0.23600010951781397,0.2259790123988584,0.20457707988561688,0.20180954738806597,0.17864567635364342,0.1322118481879961,0.09517333685335516,0.07667061272216677,1.9957952342265907e-09
61,0.32078777344569653,0.315836938401207,0.3133062072739337,0.2813717670283647,0.2628407919924891,0.2614740945475966,0.23605000037476517,0.22596613964128182,0.20464692790337996,0.2018396562125439,0.17861692599752527,0.13222510356345546,0.09510674119267522,0.07665192805092035,2.7577819522173223e-09
62,0.3208227440922755,0.3158990570202191,0.3133392618474022,0.2813895374780341,0.26289352625471957,0.2614891787380208,0.23610079478324295,0.22595322058431613,0.20471734550824067,0.20187057868163955,0.17858812711675537,0.13223865273591737,0.09503952897718454,0.07663300949298944,1.9712802239410495e-09
63,0.32085831957509464,0.3159623864753047,0.3133728669465181,0.2814077411991553,0.2629470658936926,0.2615042721524354,0.236152488494856,0.22594026024101507,0.2047883188754467,0.20190230943763804,0.17855929973222834,0.1322524955744246,0.09497172103008858,0.07661385661725359,2.936098055089217e-09
64,0.3208944944926264,0.3160269295226684,0.31340701326419323,0.28142638124856323,0.2630013938520789,0.26151937331103486,0.23620507665012772,0.22592726351711553,0.20485983392098117,0.20193484275399,0.1785304640192763,0.1322666316967494,0.09490333828498553,0.07659446871927257,2.7592023192027395e-09
65,0.32093126291428287,0.316092688213859,0.3134416909454694,0.2814454604453012,0.2630564930838336,0.2615344801705765,0.2362585537653706,0.22591423520634088,0.2049318763029397,0.201968172534427,0.17850164029343304,0.13228106046315724,0.09483440177807677,0.07657484481378656,3.451456120817089e-09
66,0.3209686183740564,0.31615966385564853,0.3134768895982707,0.2814649813613782,0.2631123465514593,0.2615495901299987,0.23631291372023377,0.22590117998587508,0.20500443142359656,0.202002292312236,0.17847284899583887,0.13229578097041497,0.09476493264089135,0.07655498362718803,2.546809438970892e-09
67,0.3210065538652664,0.31622785697047096,0.31351259830467737,0.2814849463127276,0.2631689372216258,0.2615647000385674,0.2363681497459579,0.22588810241201684,0.2050774844321391,0.2020371952497279,0.17844411067831328,0.13231079204605173,0.09469495209358163,0.07653488358993106,3.073181762369174e-09
68,0.32104506183645304,0.31629726725754115,0.3135488056326096,0.2815053573503681,0.2632262480596106,0.26157980620607435,0.23642425441434706,0.22587500691600446,0.20515102022803441,0.20207287413791236,0.1784154459881089,0.13232609224287573,0.09462448143884472,0.07651454282883959,2.5654160512747027e-09
69,0.3210841341884812,0.3163678935547988,0.3135854996478269,0.2815262162517988,0.26328426202296085,0.26159490441471095,0.23648121962749133,0.22586189780002436,0.20522502346501503,0.2021093213964132,0.17838687565237865,0.1323416798337583,0.0945535420565348,0.07649395915927905,2.50639662821774e-09
70,0.32112376227289763,0.3164397338017898,0.31362266792613414,0.2815475245126326,0.263342962054696,0.26160998993228746,0.23653903660825512,0.22584877923339594,0.205299478555652,0.20214652907363212,0.17835842046237607,0.13235755280668884,0.09448215539901837,0.07647313007714805,1.9684189920740056e-09
71,0.3211639368915962,0.3165127850036086,0.31366029756569824,0.2815692833384909,0.2634023310763151,0.26162505752653653,0.23659769589155186,0.2258356552489405,0.20537436967649905,0.20218448884718254,0.17833010125741403,0.13237370886010905,0.09441034298733522,0.07645205275064651,2.850100771759425e-09
72,0.3212046482978434,0.31658704319601244,0.31369837519938193,0.28159149363717256,0.26346235198082685,0.2616401014802853,0.23665718731642635,0.2258225297395285,0.20544968077378495,0.20222319202460204,0.1783019389086099,0.1323901453985323,0.09433812640821859,0.07643072401177736,3.2078800545080048e-09
73,0.32124588619870864,0.31666250341180646,0.31373688700699826,0.2816141560111135,0.26352300762596614,0.26165511560732113,0.23671750001895792,0.22580940645481012,0.20552539556963073,0.20226262954435578,0.17827395430244097,0.1324068595284542,0.0942655273120344,0.07640914034753664,2.0415181873653245e-09
74,0.3212876397589577,0.31673915964859517,0.3137758187274067,0.2816372707501544,0.2635842808277368,0.26167009326881135,0.23677862242600572,0.22579628899812604,0.2056014975687763,0.20230279197713666,0.17824616832413867,0.13242384805456123,0.09419256741168991,0.07638729789074175,2.4504443436666133e-09
75,0.32132989760645897,0.31681700483798425,0.3138151556703729,0.281660837824633,0.2636461543543823,0.2616850273901703,0.23684054224980916,0.22578318082359927,0.20567797006579405,0.20234366952747218,0.17821860184095112,0.13244110747624446,0.09411926848256812,0.0763651924104556,2.8379699833400165e-09
76,0.3213726478391475,0.3168960308162976,0.31385488272811707,0.2816848568788167,0.2637086109208583,0.2616999104782816,0.23690324648345787,0.22577008523340847,0.20575479615276857,0.20238525203563754,0.1781912756852979,0.13245863398442406,0.09404565236353517,0.07634281930195447,4.43465680774278e-09
77,0.32141587803360666,0.31697622829687216,0.3138949843864908,0.2817093272246901,0.2637716331838691,0.26171473463901374,0.23696672139724292,0.22575700537523785,0.2058319587274258,0.20242752897988137,0.1781642106378503,0.13247642345868935,0.09397174095906877,0.07632017357620074,2.9610465852788953e-09
78,0.3214595752553171,0.3170575868439753,0.31393544473572904,0.281734247836119,0.2638352037375042,0.26172949159497366,0.23703095253590506,0.22574394423990618,0.2059094405016904,0.20247048947896418,0.17813742741056346,0.13249447146476417,0.0938975562425529,0.07629724984876403,2.3411444670031237e-09
79,0.32150372607062194,0.31714009484836914,0.31397624748072595,0.2817596173433995,0.2638993051094984,0.26174417270346073,0.23709592471678415,0.22573090465917217,0.20598722401064945,0.2025141222950066,0.17811094662968807,0.13251277325229954,0.09382312026077476,0.0762740423281565,2.103618371591813e-09
80,0.3215483165604674,0.3172237395045431,0.31401737595079865,0.28178543402821227,0.2639639197581295,0.26175876897459,0.2371616220288834,0.22571788930371217,0.20606529162190473,0.2025584158366494,0.17808478881879383,0.13253132375300092,0.09374845513966246,0.07625054480353635,2.4235933778913165e-09
81,0.3215933323359755,0.31730850678961475,0.3140588131089151,0.28181169581899956,0.26402903006976314,0.26177327108956716,0.23722802783285543,0.22570490068127097,0.20614362554529367,0.20260335816252212,0.1780589743818322,0.1325501175790986,0.09367358309129306,0.07622675063174172,3.751358036686042e-09
82,0.3216387585559025,0.3173943814438811,0.3141005415603583,0.281838400286776,0.26409461835703174,0.2617876694190953,0.2372951247619159,0.22569194113498356,0.20622220784295692,0.20264893698501513,0.17803352358626742,0.13256914902216255,0.0935985264221948,0.076202652723616,1.9999750341719813e-09
83,0.3216845799460456,0.31748134695298813,0.31414254356081744,0.2818655446413887,0.26416066685764644,0.2618019540419002,0.23736289472368713,0.2256790128418606,0.2063010204397295,0.20269513967434938,0.17800845654630496,0.1325884120522698,0.09352330754296247,0.0761782435295989,1.9205253223959795e-09
84,0.3217307808206638,0.31756938553167613,0.314184801023907,0.2818931257282458,0.26422715773382643,0.26181611476337263,0.23743131890298283,0.22566611781144277,0.20638004513384023,0.2027419532629439,0.1779837932062475,0.1326079003175306,0.09344794897919949,0.07615351502455216,2.3539739888825444e-09
85,0.32177734510597583,0.31765847810903053,0.31422729552811224,0.2819211400255231,0.26429407307232644,0.26183014113431297,0.2375003777655277,0.2256532578846131,0.20645926360789207,0.20278936445006876,0.17795955332400498,0.13262760714397612,0.09337247338378928,0.07612845869179995,3.6852188430794028e-09
86,0.3218242563658074,0.3177486043151575,0.314270008323173,0.2819495836418626,0.2643613948850443,0.2618440224697753,0.23757005106261814,0.22564043473257064,0.20653865744010277,0.20283735960677896,0.17793575645478685,0.13264752553581458,0.09329690355049397,0.07610306550636914,3.003757038469934e-09
87,0.32187149782946656,0.31783974246918945,0.31431292033593095,0.2819784523145802,0.26442910511018947,0.2618577478680086,0.23764031783672235,0.22562764985595776,0.20661820811578582,0.20288592478112283,0.17791242193500628,0.13266764817606116,0.09322126242887022,0.07607732591742179,2.3545193618060433e-09
88,0.3219190524219242,0.3179318695684978,0.3143560121756549,0.2820077414083895,0.26449718561398333,0.2618713062294848,0.23771115642801743,0.2256149045841413,0.20669789703904523,0.20293504570361492,0.17788956886642193,0.13268796742754355,0.09314557314047901,0.0760512298298793,2.8184882564308397e-09
89,0.3219669027963962,0.31802496127898505,0.3143992641388841,0.2820374459146604,0.26456561819287583,0.2618846862760141,0.23778254448186203,0.22560220007464166,0.2067777055446658,0.20298470779296798,0.17786721610054287,0.1327084753342919,0.0930698589963634,0.07602476658524653,2.737149260449383e-09
90,0.32201503136941845,0.3181189919262998,0.3144426562138198,0.28206756045121795,0.26463438457624855,0.261897876569937,0.23785445895719964,0.22558953731270912,0.2068576149101717,0.20303489616207218,0.17784538222332674,0.13272916362331388,0.09299414351575196,0.07599792494165335,3.114631990002556e-09
91,0.32206342035851854,0.31821393448780017,0.31448616808430263,0.28209807926269476,0.2647034664295786,0.2619108655333869,0.23792687613588312,0.22557691711104091,0.2069376063680307,0.20308559562421302,0.17782408554018922,0.13275002370675945,0.09291845044593608,0.07597069305314084,2.1894831415575423e-09
92,0.3221120518226089,0.31830976058508137,0.31452977913342345,0.2821289962214451,0.26477284535804485,0.26192364146761643,0.23799977163291922,0.22556434010963675,0.2070176611179819,0.2031367906995196,0.1778033440613562,0.13277104668447914,0.09284280378326501,0.07594305844823097,3.153649819327002e-09
93,0.32216090770522365,0.3184064404768537,0.31457346844681205,0.2821603048290345,0.26484250291054734,0.26193619257238115,0.23807312040762285,0.22555180677579362,0.2070977603394626,0.20318846562163487,0.17778317548757933,0.13279222334697996,0.09276722779517949,0.07591500800782758,2.46823552848038e-09
94,0.32220996988074296,0.31850394305193613,0.3146172148156509,0.2821919982183062,0.26491242058411824,0.26194850696536515,0.2381468967756684,0.22553931740422759,0.20717788520410996,0.20324060434459573,0.17776359719623652,0.1328135441787809,0.09269174704320171,0.07588652794251567,2.8673243755530866e-09
95,0.3222592202037573,0.31860223582211306,0.3146609967394592,0.282224069156033,0.26498257982869694,0.2619605727016375,0.2382210744220278,0.2255268721173256,0.20725801688831205,0.20329319054991163,0.1777446262278399,0.13283499936216778,0.09261638640678325,0.07585760376932639,2.8566591108954233e-09
96,0.32230864056175546,0.31870128491458277,0.3147047924287096,0.28225651004616764,0.26505296205225426,0.2619723777931348,0.2382956264147905,0.2255144708655247,0.20733813658578842,0.2033462076538388,0.17772627927297396,0.13285657878135576,0.09254117110790061,0.07582822028805683,2.3518512224805843e-09
97,0.32235821293131656,0.3188010550636868,0.31474857980731447,0.28228931293368603,0.2651235486262336,0.261983910228147,0.23837052521983892,0.22550211342780913,0.20741822552017222,0.20339963881483242,0.17770857265968013,0.132878272027054,0.09246612673627279,0.07579836155725538,2.972973040359412e-09
