class_id,count,a2n,b2n,abn,theta_over_pi_mod1,edges
0,1,0.6481807717040239,0.3518192282959761,0.47753791357043057,0.2021133348800883,1-2
1,1,0.018660193561774382,0.9813398064382257,-0.13532180437021782,0.5436182469473275,1-3
2,1,0.9654184691879206,0.03458153081207935,-0.18271740075529905,0.9404601567324511,1-4
3,1,0.5432328730352868,0.4567671269647131,-0.4981274121036853,0.763778656357268,1-5
4,1,0.2112735459515552,0.7887264540484449,0.4082119972913722,0.34797664570388404,1-6
5,1,0.8711663149053533,0.12883368509464665,-0.33501577079233164,0.883140279879037,1-7
6,1,0.5457520677702943,0.45424793222970566,-0.4979023481514647,0.7645837355943393,1-8
7,1,0.015743958405588933,0.9842560415944109,-0.12448327670539532,0.540045462710682,1-9
8,1,0.8145080658167669,0.18549193418323304,0.38869612364441736,0.1417289673411643,1-10
9,1,0.48509477631773,0.51490522368227,0.499777784927443,0.25474518304214017,1-11
10,1,0.49292563710243026,0.5070743628975697,0.49994995088467953,0.2522519147868115,1-12
11,1,0.00020786174354967,0.9997921382564503,0.0144159126331023,0.49541063650416217,1-13
12,1,0.9569703053973848,0.0430296946026152,-0.20292397587525451,0.9334881247800061,1-14
13,1,0.9866556809434762,0.01334431905652383,-0.1147442730834159,0.9631473272182015,2-3
14,1,0.12118642698913322,0.8788135730108668,-0.32634380169192845,0.6131792874458013,2-4
15,1,0.013186074243082135,0.9868139257569178,0.11407103790681515,0.46336746493672754,2-5
16,1,0.6058602060180174,0.39413979398198273,0.48866513767796343,0.2160466892691941,2-6
17,1,0.05098307933258003,0.9490169206674199,-0.21996318999857198,0.5724977332966172,2-7
18,1,0.4147938847219322,0.5852061152780678,-0.49268642960733205,0.7227450336964131,2-8
19,1,0.5733153198021123,0.4266846801978877,0.4945956569586049,0.22657856294830114,2-9
20,1,0.3275041029637307,0.6724958970362692,0.4693028505194197,0.3060591523542183,2-10
21,1,0.7006513243555864,0.29934867564441364,0.4579727568691715,0.18427878158546068,2-11
22,1,0.8919437062099996,0.10805629379000033,-0.3104514956677926,0.8933830396938589,2-12
23,1,0.7723963136805335,0.22760368631946648,-0.41928540195582337,0.841695815698446,2-13
24,1,0.08646555724817505,0.913534442751825,-0.28105028848577546,0.5950033096463638,2-14
25,1,0.9952915773384358,0.004708422661564229,0.06845621533216906,0.021858947391883436,3-4
26,1,0.3889695550775057,0.6110304449224944,-0.4875164000321558,0.7143608114838677,3-5
27,1,0.9745853929966909,0.025414607003309133,0.157380763609078,0.050962272262369095,3-6
28,1,0.2789522755188115,0.7210477244811885,-0.448484005848245,0.6771176232233659,3-7
29,1,0.07145294015649356,0.9285470598435064,0.2575799244884704,0.41386627746635757,3-8
30,1,0.2669809011038506,0.7330190988961495,-0.4423823002219083,0.6728404635005432,3-9
31,1,0.2917218191897367,0.7082781808102634,-0.45455494651182415,0.6816184269747236,3-10
32,1,0.1187388254073566,0.8812611745926434,0.3234809372254227,0.38801963904923736,3-11
33,1,0.692879834249824,0.3071201657501761,-0.4612996526551483,0.813030304191887,3-12
34,1,0.9755441129439644,0.024455887056035533,0.1544596926202366,0.04998366583164319,3-13
35,1,0.7714827352498153,0.22851726475018475,0.41987751125927036,0.15865072122166168,3-14
36,1,0.08532992676174624,0.9146700732382537,0.27937202859373955,0.40564170734366317,4-5
37,1,0.3733237584616254,0.6266762415383745,-0.48368701639563505,0.7092333779336074,4-6
38,1,0.1522451705943698,0.8477548294056302,0.3592583730757865,0.3724106787601979,4-7
39,1,0.08311553975299162,0.9168844602470083,-0.2760567818485184,0.593089259561535,4-8
40,1,0.43314913918480247,0.5668508608151974,-0.4955108095776186,0.728656795982543,4-9
41,1,0.4981318293064992,0.501868170693501,0.4999965099260794,0.2505946585844224,4-10
42,1,0.9937183183867162,0.006281681613283702,-0.07900773436438381,0.974745206504683,4-11
43,1,0.01605535603094161,0.9839446439690583,0.12568843054816667,0.4595583258528588,4-12
44,1,0.9711550006103249,0.028844999389675132,-0.1673707423652198,0.9456755040670091,4-13
45,1,0.8213262468554798,0.17867375314452025,-0.3830788992906961,0.8610830412196004,4-14
46,1,0.0065741944858605465,0.9934258055141395,0.08081444457968283,0.4741626238129253,5-6
47,1,0.5450165778905284,0.4549834221094716,-0.49796938431496574,0.7643486514467325,5-7
48,1,0.28945020993779397,0.710549790062206,-0.4535072060119452,0.680822144284053,5-8
49,1,0.5727945229598362,0.42720547704016365,-0.4946725759803649,0.7732538639276911,5-9
50,1,0.866664826176156,0.13333517382384402,-0.33993661945311116,0.8810173936701738,5-10
51,1,0.8652226293180448,0.13477737068195514,-0.34148562346607503,0.8803437073661363,5-11
52,1,0.5023670092461471,0.4976329907538529,-0.49999439723583766,0.7507534452579899,5-12
53,1,0.9553985323417442,0.04460146765825574,-0.20642717054928914,0.932265926068375,5-13
54,1,0.7845235535543142,0.21547644644568567,0.41115246256446675,0.15365609907613864,5-14
55,1,0.4117569975251504,0.5882430024748496,-0.4921515747350847,0.7217634832792476,6-7
56,1,0.8900133328922494,0.10998666710775065,-0.31287313749550233,0.892397269335989,6-8
57,1,0.9141598091205936,0.08584019087940645,0.28012792168792017,0.09464859128478739,6-9
58,1,0.10154537271591801,0.8984546272840819,-0.3020495158014714,0.603233435299631,6-10
59,1,0.27307526030782675,0.7269247396921733,-0.44553918179621355,0.6750251885717833,6-11
60,1,0.28165005019146555,0.7183499498085344,-0.4498036231719465,0.6780735818044691,6-12
61,1,0.1932462237021316,0.8067537762978684,0.3948444259793942,0.3551209896403268,6-13
62,1,0.7308473715660673,0.2691526284339328,0.4435194370498751,0.17362077678521654,6-14
63,1,0.6266740151197027,0.3733259848802972,0.4836875994828204,0.20923411052578256,7-8
64,1,0.9892243500428647,0.010775649957135237,-0.1032450256677605,0.9668979467840638,7-9
65,1,0.9521217714902135,0.04787822850978655,0.2135085566073435,0.07021779736396584,7-10
66,1,0.16983587562859778,0.8301641243714022,-0.3754885497296359,0.6352085785788825,7-11
67,1,0.30913352886363354,0.6908664711363665,0.4621363329104849,0.3123362957516619,7-12
68,1,0.05920922386465122,0.9407907761353487,0.2360158716569647,0.4217603821880755,7-13
69,1,0.34370734091096183,0.6562926590890381,0.47494484386597746,0.3005975084445615,7-14
70,1,0.8956388977788737,0.10436110222112627,0.305728413079841,0.10470809912592238,8-9
71,1,0.1293335183076863,0.8706664816923138,-0.3355687103259803,0.6170969785547159,8-10
72,1,0.8725321719669071,0.12746782803309287,-0.3334962981048196,0.8837906274510204,8-11
73,1,0.9317590750774218,0.06824092492257822,0.25215888064529723,0.08412798418015591,8-12
74,1,0.5550806136135172,0.4449193863864827,-0.49695686533537137,0.7675683602570706,8-13
75,1,0.2669821469047248,0.7330178530952752,0.4423829564290071,0.32715908830064766,8-14
76,1,0.051957955713932996,0.948042044286067,0.22194216938644618,0.42680005234911844,9-10
77,1,0.9204179092074715,0.07958209079252852,0.2706451211783029,0.09103198471131409,9-11
78,1,0.7549100424412931,0.24508995755870694,0.43014052385537704,0.16485598213668431,9-12
79,1,0.4752507955204301,0.52474920447957,0.4993871012327295,0.2578811369503455,9-13
80,1,0.2162740130163009,0.7837259869836991,-0.4117032478741524,0.6539646261260128,9-14
81,1,0.14244918847403934,0.8575508115259607,-0.3495102533218832,0.6231901995614886,10-11
82,1,0.17193192950081526,0.8280680704991847,-0.3773212704300434,0.6360948488260671,10-12
83,1,0.8195203780567312,0.18047962194326891,0.3845864376268145,0.1396657549078475,10-13
84,1,0.7419068377054554,0.25809316229454465,-0.43758551378141675,0.8303743801460118,10-14
85,1,0.8632011624758107,0.13679883752418923,0.34363485791784815,0.12059547199100194,11-12
86,1,0.8361366880488065,0.16386331195119355,0.3701514918889013,0.13265897649047612,11-13
87,1,0.25283163974818085,0.7471683602518191,0.4346352513204917,0.3322945067878465,11-14
88,1,0.39316917535621904,0.606830824643781,0.48845386159383547,0.28426950292736014,12-13
89,1,0.6203967480230108,0.37960325197698924,-0.4852881855820144,0.7887038273933398,12-14
90,1,0.0503081024854984,0.9496918975145016,0.21857995633133195,0.42799218801560235,13-14
