class_id,count,a2n,b2n,abn,theta_over_pi_mod1,edges
0,1,0.05402351428055471,0.9459764857194454,-0.2260640930916129,0.5746675232376129,1-2
1,1,0.590953845176832,0.40904615482316803,-0.49165780584421603,0.7791136031412912,1-3
2,1,0.961292306906511,0.038707693093488975,-0.19289740171622127,0.9369636347340153,1-4
3,1,0.014690132853493396,0.9853098671465066,-0.12030932154342867,0.5386751556763383,1-5
4,1,0.8359280819974639,0.1640719180025361,0.37034082103584687,0.1327486484094745,1-6
5,1,0.971786723087543,0.028213276912456946,-0.16558166540507427,0.9462794440411268,1-7
6,1,0.8821700934333802,0.11782990656661979,-0.322406606143735,0.8884675771844972,1-8
7,1,0.9359870273456016,0.0640129726543985,0.24477604455163854,0.08141984984379828,1-9
8,1,0.3632475481633934,0.6367524518366067,0.48093530429432674,0.2940914888420718,1-10
9,1,0.5470929231124478,0.45290707688755216,0.49777731626976046,0.23498760520070566,1-11
10,1,0.2776404883521379,0.722359511647862,-0.4478350673849964,0.6766517684423295,1-12
11,1,0.016263608221909764,0.9837363917780902,-0.12648756171858952,0.5407045410264962,1-13
12,1,0.9562619105245601,0.043738089475439876,0.2045117820676312,0.067065309374291,1-14
13,1,0.0004096451342480634,0.999590354865752,0.020235546078918906,0.49355706599025034,1-15
14,1,0.9624998123925581,0.037500187607442,0.18998400863453915,0.06203250441205288,2-3
15,1,0.9658580609806422,0.034141939019357796,0.18159368661755904,0.05915575848273566,2-4
16,1,0.9994884150255419,0.0005115849744580615,0.02261245796617365,0.0072002247736327575,2-5
17,1,0.04507978764203398,0.954920212357966,0.20747915651501744,0.4318980797662923,2-6
18,1,0.8653890624114456,0.13461093758855436,0.3413075344466991,0.11957870354651781,2-7
19,1,0.17023529544743343,0.8297647045525666,-0.3758393800965493,0.6353777979836839,2-8
20,1,0.03460965885024338,0.9653903411497566,-0.1827890323966762,0.5595643392320432,2-9
21,1,0.09816034495895104,0.9018396550410489,-0.29753132883192446,0.6014363859739835,2-10
22,1,0.43068157863821493,0.5693184213617852,-0.49517164343276976,0.7278639614167686,2-11
23,1,0.049960908671836515,0.9500390913281636,0.21786421522710175,0.42824540528186433,2-12
24,1,0.5418363111792176,0.45816368882078246,-0.4982466488265784,0.7633324994652225,2-13
25,1,0.9060370833403076,0.09396291665969242,-0.29177711862395267,0.9008307804592197,2-14
26,1,0.9910377784651236,0.008962221534876304,0.09424383332630366,0.030179275825157902,2-15
27,1,0.40577473799497965,0.5942252620050205,0.4910413424550781,0.28017325651873204,3-4
28,1,0.9951449000290876,0.004855099970912411,0.06950919345802292,0.02219735700095374,3-5
29,1,0.976293824427794,0.023706175572206008,-0.15213215574606753,0.95079469831179,3-6
30,1,0.5498152559795147,0.45018474402048536,-0.49751225137849164,0.7658830392150027,3-7
31,1,0.011768330085943787,0.9882316699140563,-0.10784171963081847,0.5345989618401653,3-8
32,1,0.027172017962786864,0.9728279820372131,-0.16258443776271103,0.5527105738117972,3-9
33,1,0.000263059826630359,0.9997369401733697,0.01621698572972093,0.4948370676463065,3-10
34,1,0.7484430685605281,0.25155693143947194,0.4339078723464565,0.16723832934396873,3-11
35,1,0.02578302026946808,0.9742169797305319,0.15848740055680224,0.4486664667340016,3-12
36,1,0.6906248545064952,0.30937514549350464,0.46223604883693076,0.18774690552276121,3-13
37,1,0.20652389090850823,0.7934761090914917,-0.40481078714940244,0.6501638185165607,3-14
38,1,0.34491460068281793,0.6550853993171821,-0.47534042424206907,0.6998068780346688,3-15
39,1,0.575988133691855,0.424011866308145,-0.49419207150462136,0.7742818654210709,4-5
40,1,0.5867970095432535,0.4132029904567464,0.49240865054784355,0.22223097475688872,4-6
41,1,0.2423434945630029,0.7576565054369973,-0.4285010212426509,0.6638378351029914,4-7
42,1,0.8661569989144541,0.13384300108554587,-0.3404835563517869,0.8807798251594101,4-8
43,1,0.017483086210423777,0.9825169137895762,0.13106268693637663,0.45778830065805515,4-9
44,1,0.975918737246998,0.024081262753002125,0.15330151837872646,0.0495962012776249,4-10
45,1,0.16501533018125214,0.8349846698187479,0.3711943843681158,0.36684638462601354,4-11
46,1,0.015131251279997246,0.9848687487200027,-0.12207496268563357,0.5392544514898507,4-12
47,1,0.15750052221989586,0.8424994777801041,0.36427202434493366,0.3700986805827015,4-13
48,1,0.9724007497432107,0.027599250256789283,0.16382164582878658,0.0531272087706815,4-14
49,1,0.05023831884474213,0.9497616811552578,0.2184363297723072,0.42804301637890174,4-15
50,1,0.48835608218838056,0.5116439178116196,0.49986440079085076,0.25370670924397,5-6
51,1,0.2345939293704434,0.7654060706295566,-0.4237447553338906,0.6609434878410183,5-7
52,1,0.8593214916911941,0.14067850830880588,-0.3476896110165144,0.8776182110806916,5-8
53,1,0.00018214984285915342,0.9998178501571409,0.013495060736947418,0.4957038670468128,5-9
54,1,0.1667838603420135,0.8332161396579866,0.3727827843012996,0.36608972219395225,5-10
55,1,0.11684366099630425,0.8831563390036957,-0.3212339021356323,0.6110446793228186,5-11
56,1,0.12064956391567365,0.8793504360843264,0.3257195828356524,0.38708278644034316,5-12
57,1,0.281966801764037,0.718033198235963,0.44995724737690057,0.321814360474253,5-13
58,1,0.15191074230897794,0.8480892576910221,-0.35893435149078895,0.627441099435091,5-14
59,1,0.9906283996132693,0.009371600386730647,0.09635234036037774,0.030862968119863877,5-15
