step,takagi_r1,takagi_r2,takagi_r3,takagi_r4,takagi_r5,takagi_r6,takagi_r7,takagi_r8,takagi_r9,takagi_r10,takagi_r11,takagi_r12,takagi_r13,takagi_r14
10,0.35235652320364225,0.33231902423639686,0.3048717428223585,0.2805706244194917,0.24568712284391056,0.23362091218903427,0.22571644399355018,0.21730306730903662,0.1537070140687967,0.13274058267453284,0.11501484539880458,0.08519994672214737,0.03940875653810889,1.8063957800904424e-09
11,0.35236316305527043,0.33232440141375963,0.3048733898656159,0.2805890186066719,0.2456895253912171,0.23361858400832433,0.2257248704752797,0.21730044144972546,0.15370765607576026,0.1327523741611607,0.11500270950318282,0.08519710423728334,0.03941449655316967,2.5167173827234197e-09
12,0.35237041821775644,0.33233025738560074,0.3048752054019759,0.2806090884931914,0.24569219564383044,0.23361604838176167,0.22573407247628344,0.21729759394796253,0.15370836738226157,0.13276533209497315,0.11498939038769913,0.08519401854714383,0.03942080101276297,1.6421746481567967e-09
13,0.35237829070294174,0.3323365931455179,0.3048771944290685,0.2806308355134655,0.24569513507299845,0.23361331386962036,0.22574404539327336,0.21729453032101273,0.15370914546444644,0.132779467331412,0.11497487917893237,0.08519069835318177,0.03942767405110919,2.5113641348115383e-09
14,0.3523867826615894,0.33234340976340165,0.30487936235455976,0.2806542611837788,0.24569834527469817,0.23361038970277676,0.22575478428831217,0.217291256501946,0.1537099875816911,0.13279479148798437,0.11495916644967467,0.08518715306457499,0.03943512023028193,2.118861266931637e-09
15,0.3523958963757898,0.33235070838326664,0.30488171498857747,0.2806793670873875,0.24570182796712675,0.23360728577024623,0.22576628389803563,0.21728777882699907,0.15371089077498906,0.13281131689492898,0.11494224227368802,0.08518339278836365,0.03944314455063448,3.264023208103192e-09
16,0.35240563425085286,0.33235849022095476,0.30488425853560247,0.28070615485858985,0.24570558498802933,0.23360401260578642,0.225778538643401,0.21728410402220216,0.15371185186524838,0.13282905654294688,0.11492409628371437,0.085179428318878,0.03945175246151557,2.1133530571410028e-09
17,0.35241599880667873,0.3323667565617045,0.3048869995858222,0.2807346261657957,0.2457096182918568,0.23360058137356773,0.225791542639907,0.21728023918931053,0.15371286745150428,0.13284802402818835,0.11490471773250542,0.08517527112646164,0.03946094987214172,1.8872393702669453e-09
18,0.3524269926686377,0.3323755087576048,0.30488994510596695,0.2807647826936191,0.2457139299467702,0.23359700385292012,0.2258052897082611,0.21727619179109225,0.15371393390905788,0.1328682334947226,0.11488409555664061,0.08517093334549371,0.039470743162525926,2.5880896383237958e-09
19,0.35243861855796893,0.33238474822493685,0.30489310242963297,0.2807966261240317,0.24571852213148943,0.23359329242216378,0.22581977338544534,0.21727196963601703,0.1537150473875552,0.1328896995747132,0.11486221844286983,0.08516642776172231,0.03948113919432519,2.4562136662362903e-09
20,0.3524508792817018,0.3323944764414052,0.304896479247094,0.28083015811659645,0.24572339713198726,0.23358946004152176,0.22583498693613918,0.21726758086239065,0.15371620380900586,0.13291243732654054,0.11483907489671767,0.08516176779890745,0.03949214532148088,2.700888628855797e-09
21,0.3524637777221381,0.3324046949432777,0.30490008359462784,0.2808653802878319,0.2457285573380479,0.23358552023513474,0.22585092336446924,0.21726303392199212,0.15371739886576744,0.1329364621711238,0.11481465331306975,0.08515696750479457,0.03950376940051601,1.1795224067508871e-09
22,0.3524773168258909,0.33241540532243186,0.3049039238433524,0.280902294189727,0.2457340052396786,0.23358148707217322,0.2258675754260354,0.21725833756325097,0.15371862801849503,0.13296178982670442,0.11478894204844932,0.08515204153641316,0.039516019800356565,2.032125954289602e-09
23,0.3524914995925059,0.33242660922331924,0.304908008687588,0.2809409012874489,0.24573974342339064,0.2335773751470608,0.22588493564018086,0.217253500814016,0.15371988649407436,0.13298843624235623,0.11476192949468181,0.08514700514471764,0.03952890541153494,2.9408266086724083e-09
24,0.35250632906268997,0.3324383083398608,0.30491234713276477,0.2809812029362862,0.24574577456835509,0.2335731995588207,0.22590299630246907,0.21724853296396782,0.15372116928355106,0.13301641753050825,0.11473360415364454,0.08514187415857825,0.039542435654634576,1.9412064146526772e-09
25,0.35252180830615504,0.33245050441227436,0.3049169484828749,0.2810232003578581,0.24575210144243498,0.233568975889548,0.2259217494973285,0.2172434435467128,0.15372247114007007,0.13304574989875353,0.11470395471278169,0.08513666496813203,0.03955662048783564,1.6806065689613766e-09
26,0.35253794040910075,0.33246319922384593,0.3049218223274877,0.28106689461563666,0.2457587268981032,0.2335647201820226,0.22594118711083105,0.21723824232160963,0.15372378657683597,0.13307644958123982,0.11467297012106445,0.08513139450750459,0.03957147041341317,2.8237534530773747e-09
27,0.3525547284613636,0.33247639459765815,0.3049269785283451,0.2811122865898238,0.24576565386825483,0.23356044891647484,0.22596130084357238,0.21723293925537093,0.15372510986511634,0.13310853276992796,0.11464063966507372,0.08512608023691348,0.03958699648305281,1.7497546740319753e-09
28,0.3525721755432427,0.3324900923932776,0.3049324272055439,0.2811593769516219,0.24577288536191633,0.23355617898651185,0.22598208222362093,0.21722754450348306,0.15372643503229563,0.13314201554601385,0.11460695304487854,0.08512074012416894,0.03960321030183612,1.0158404349247293e-09
29,0.35259028471202825,0.3325042945034096,0.3049381787233197,0.28120816613694544,0.24578042445986029,0.2335519276742191,0.2260035226195037,0.2172220683914826,0.15372775586000087,0.13317691381180133,0.11457190044938333,0.08511539262557909,0.03962012403076392,2.664762116735659e-09
30,0.3526090589882627,0.3325190028505411,0.3049442436754537,0.28125865431962094,0.24578827431013917,0.2335477126244568,0.22602561325320836,0.21721652139613667,0.15372906588231652,0.13321324322331746,0.11453547263082559,0.08511005666628084,0.03963775038767093,2.3740409981147327e-09
31,0.35262850134175,0.3325342193835696,0.3049506328703144,0.28131084138412255,0.24579643812353655,0.2335435518183604,0.22604834521316738,0.21721091412656063,0.15373035838410368,0.13325101912395906,0.11449766097809612,0.08510475162000604,0.03965610264641124,2.3409439031939776e-09
32,0.35264861467732844,0.33254994607441984,0.3049573573155371,0.2813647268978768,0.2458049191689447,0.2335394635460575,0.22607170946719918,0.2172052573053025,0.15373162639943735,0.1332902564794332,0.11445845758857544,0.0850994972882964,0.039675194634177645,3.7361269475811215e-09
33,0.3526694018204575,0.3325661849146835,0.30496442820238234,0.28142031008321083,0.245813720768688,0.2335354663786344,0.2260956968753949,0.21719956174944957,0.15373286271019104,0.13333096981428255,0.11441785533818036,0.0850943138791949,0.03969504072683189,1.5656034056142606e-09
34,0.35269086550261525,0.3325829379122617,0.30497185688976863,0.2814775897889695,0.24582284629378456,0.2335315791393563,0.22612029820291796,0.21719383835176737,0.15373405984477603,0.133373173150239,0.11437584794932255,0.08508922198541626,0.0397156558421438,2.9830800682320637e-09
35,0.3527130083465504,0.33260020708803617,0.3049796548880032,0.28153656446186337,0.24583229915916388,0.23352782087416893,0.22614550413270254,0.21718809806191894,0.15373521007706265,0.13341687994665966,0.11433243005649937,0.08508424256202535,0.039737055430807286,1.3961562368755701e-09
36,0.3527358328514068,0.33261799447257234,0.3049878338422323,0.28159723211759735,0.24584208281884845,0.23352421082150537,0.2261713052780353,0.217182351867787,0.15373630542549782,0.13346210304327782,0.11428759726924904,0.08507939690363871,0.03975925546515665,1.7817148866986534e-09
37,0.3527593413777487,0.3326363021028601,0.30499640551561985,0.2816595903118264,0.24585220076110192,0.233520768381417,0.22619769219500024,0.21717661077692818,0.15373733765244058,0.13350885460548764,0.11424134623221315,0.08507470662116978,0.03978227242547451,2.037729916312744e-09
38,0.3527835361325161,0.33265513201910907,0.3050053817722853,0.28172363611099943,0.24586265650356112,0.233517513084063,0.22622465539477749,0.2171708857981896,0.15373829826373936,0.13355714607236255,0.11419367468207596,0.08507019361813824,0.03980612328382314,2.5394016049695074e-09
39,0.3528084191539329,0.33267448626159274,0.3050147745600037,0.28178936606313215,0.24587345358835272,0.2335144645575766,0.22625218535577757,0.21716518792350833,0.15373917850856436,0.13360698810759197,0.11414458150116069,0.08506588006656816,0.039830825485316024,3.0851950909008947e-09
40,0.35283399229639767,0.33269436686756143,0.30502459589270053,0.28185677616857086,0.24588459557720624,0.23351164249534728,0.22628027253560087,0.2171595281099194,0.1537399693795211,0.13365839055349607,0.11409406676748583,0.08506178838249409,0.03985639692678756,4.09308754704896e-10
41,0.3528602572153893,0.33271477586822557,0.30503485783275336,0.28192586185080015,0.24589608604657462,0.2335090666227482,0.22630890738281476,0.21715391726179825,0.1537406616130664,0.13371136238826753,0.11404213180111016,0.08505794120110267,0.0398828559327995,2.8486676617741185e-09
42,0.35288721535240436,0.3327357152858127,0.3050455724731201,0.28199661792733816,0.24590792858276544,0.23350675666334098,0.22633808034852945,0.217148366213351,0.153741245690242,0.13376591168655355,0.11398877920660717,0.08505436135153176,0.039910221228963885,1.3487601635687703e-09
43,0.3529148679199722,0.3327571871307173,0.3050567519193192,0.28206903858079013,0.2459201267770976,0.2335047323046036,0.22636778189777135,0.2171428857113831,0.15374171183775562,0.1338220455834847,0.1139340129115455,0.08505107183135696,0.03993851191255886,1.3902085103426086e-09
44,0.352943215886753,0.33277919339873097,0.30506840827127174,0.2821431173300938,0.2459326842210853,0.23350301316321004,0.2263980025206349,0.21713748639835226,0.15374205002942018,0.13387977024222036,0.11387783820085917,0.08504809578078615,0.039967747420438175,4.116014626468319e-09
45,0.3529722599627734,0.33280173606837815,0.30508055360503883,0.2822188470020306,0.2459456045016639,0.23350161874991623,0.22642873274321165,0.21713217879573685,0.1537422499879814,0.13393909082507496,0.11382026174703513,0.08504545645659616,0.03999794749424392,3.2802663890494158e-09
46,0.3530020005848087,0.33282481709834905,0.3050931999544628,0.2822962197030413,0.24595889119646247,0.23350056843409134,0.2264599631382798,0.2171269732877271,0.1537423011873495,0.134000011468245,0.11376129163604833,0.0850431772058369,0.040029132142955386,2.753911898408213e-09
47,0.35303243790194494,0.33284843842503736,0.3051063592927396,0.282375226791405,0.24597254786912984,0.23349988140794173,0.22649168433574363,0.21712188010525613,0.15374219285525528,0.13406253526015635,0.11370093738900927,0.0850412814393305,0.04006132160281653,2.9573598637587836e-09
48,0.3530635717613599,0.33287260196019447,0.30512004351394245,0.28245585884984054,0.24598657806472687,0.23349957665048648,0.2265238870328184,0.21711690931039263,0.15374191397635373,0.13412666422341585,0.11363920997951545,0.08503979260500112,0.040094536294707994,3.1266038132818843e-09
49,0.3530954016943376,0.3328973095886957,0.3051342644145158,0.2825381056585747,0.24600098530518782,0.23349967289133197,0.22655656200394028,0.21711207078110112,0.15374145329579195,0.13419239930033536,0.11357612184670661,0.08503873416106247,0.04012879677904171,3.990011367020954e-09
50,0.35312792690255285,0.3329225631664252,0.3051490336747637,0.2826219561689363,0.2460157730848598,0.23350018857430793,0.22658970011039292,0.21710737419638826,0.15374079932326487,0.1342597403419746,0.11351168690405768,0.08503812954909291,0.040164123708279285,2.130339480297278e-09
51,0.3531611462446551,0.33294836451828425,0.30516436284035037,0.28270739847752696,0.2460309448661307,0.23350114182102413,0.2266232923096377,0.21710282902184863,0.1537399403375731,0.13432868610063342,0.11344592054395793,0.08503800216703838,0.04020053777718108,2.2841680147455736e-09
52,0.35319505822317177,0.33297471543632107,0.3051802633038348,0.28279441980101994,0.2460465040751442,0.23350255039441065,0.2266573296643292,0.21709844449561813,0.1537388643917027,0.13439923422570346,0.11337883963814546,0.08503837534216477,0.04023805967093439,1.8414949077179799e-09
53,0.3532296609717671,0.33300161767798797,0.30519674628626214,0.28288300645163994,0.2460624540976166,0.23350443166231127,0.22669180335100023,0.21709422961475186,0.15373755931844912,0.13447138126277108,0.11331046253407963,0.08503927230400425,0.0402767100112917,2.2199183829314774e-09
54,0.35326495224288457,0.3330290729645292,0.3052138228188356,0.2829731438133804,0.24607879827476023,0.23350680256120326,0.22672670466840367,0.21709019312203823,0.1537360127365978,0.1345451226558548,0.11324080904736052,0.08504071615732389,0.040316509300901714,1.496287726411874e-09
55,0.3533009293957913,0.3330570829794927,0.3052315037246808,0.2830648163189978,0.24609553989931376,0.23350967956010907,0.22676202504548457,0.21708634349325504,0.15373421205767748,0.13462045275264034,0.11316990045031008,0.08504272985515003,0.040357477866010204,1.3344200047878161e-09
56,0.353337589385056,0.33308564936737045,0.3052497996007305,0.2831580074278395,0.24611268221168864,0.23351307862478102,0.2267977560489659,0.21708268892488244,0.1537321444933063,0.1346973648125688,0.11309775945684228,0.08504533617188599,0.040399635797728796,3.4634445329140778e-09
57,0.35337492874948984,0.33311477373236975,0.3052687207997524,0.28325269960455873,0.24613022839623683,0.23351701518224194,0.2268338893905273,0.2170792373222821,0.15372979706314108,0.13477585101761963,0.11302441020377453,0.08504855767655682,0.04044300289209106,2.492546833267744e-09
58,0.35341294360156905,0.3331444576373084,0.3052882774125297,0.28334887429875527,0.2461481815776423,0.23352150408575328,0.2268704169335501,0.21707599628835217,0.15372715660344616,0.1348559024856281,0.11294987822872632,0.0850524167062173,0.04048759858911698,2.6702284374520946e-09
59,0.35345162961737003,0.3331747026026375,0.30530847925022964,0.2834465119256012,0.2461665448174412,0.23352655958030732,0.22690733069940777,0.21707297311266885,0.1537242097762958,0.13493750928595924,0.11287419044476904,0.08505693533955752,0.0405334419111337,1.904179041779e-09
60,0.35349098202703344,0.3332055101055855,0.3053293358269668,0.2835455918474859,0.24618532111067237,0.23353219526871952,0.22694462287327277,0.2170701747611175,0.15372094307941941,0.13502066045736458,0.11279737511199782,0.08506213537073812,0.040580551400604195,2.9094947592470077e-09
61,0.35353099560579054,0.3332368815794231,0.30535085634258846,0.2836460923567386,0.24620451338266267,0.2335384240784145,0.2269822858094168,0.21706760786603163,0.15371734285670405,0.13510534402784222,0.11271946180619782,0.08506803828349792,0.04062894505772078,2.669471484196345e-09
62,0.3535716646655637,0.3332688184128443,0.30537304966569767,0.2837479906594638,0.24622412448594683,0.23354525822899422,0.22702031203597423,0.217065278716838,0.15371339530935932,0.13519154703631125,0.11264048138478767,0.08507466522556044,0.040678640278046733,4.4380824235303587e-10
63,0.3536129830471706,0.33330132194946066,0.3053959243169377,0.28385126286054213,0.24624415719732543,0.23355270920068055,0.22705869425914313,0.21706319325122106,0.15370908650776197,0.1352792555559202,0.1125604659502155,0.08508203698337888,0.04072965379047401,1.3825585261297118e-09
64,0.35365494411314696,0.3333343934873991,0.30541948845254796,0.2839558839498298,0.24626461421506002,0.23356078770372005,0.2270974253667936,0.21706135704681068,0.15370440240397995,0.13536845471880163,0.11247944881099527,0.08509017395725295,0.04078200159578318,1.7042180772014946e-09
65,0.35369754074120885,0.3333680342790049,0.30544374984821887,0.28406182778960765,0.24628549815620351,0.23356950364884801,0.22713649843145695,0.21705977531340012,0.15369932884498674,0.13545912874209273,0.11239746444056513,0.08509909613684792,0.04083569890610206,2.833838556413503e-09
66,0.3537407653183777,0.33340224553063863,0.3054687158832597,0.2841690671033187,0.24630681155407277,0.23357886611890205,0.22717590671267024,0.21705845288570222,0.1536938515865742,0.13555126095503903,0.11231454843414905,0.08510882307715496,0.040890760085537804,2.415630158276738e-09
67,0.3537846097357777,0.33343702840256,0.30549439352509417,0.2842775734656267,0.24632855685585034,0.2335888833416754,0.22721564365864458,0.217057394216643,0.15368795630796533,0.13564483382700537,0.11223073746380213,0.08511937387491772,0.04094719859228231,2.3849324928560227e-09
68,0.35382906538412473,0.3334723840088942,0.3055207893141048,0.2843873172938448,0.2463507364203239,0.2335995626641023,0.22725570290723415,0.21705660337120267,0.15368162862713236,0.13573982899621828,0.11214606923181678,0.08513076714556256,0.04100502692246988,2.9955491981137327e-09
69,0.35387412314992545,0.3335083134176681,0.30554790934884174,0.284498267840763,0.24637335251575257,0.23361091052786356,0.22729607828618428,0.21705608402080348,0.15367485411682455,0.1358362272990769,0.11206058242266242,0.08514302100066036,0.04106425655606974,3.614610177158557e-09
70,0.35391977341239067,0.33354481765090876,0.30557575927160635,0.2846103931889133,0.24639640731786036,0.23362293244649843,0.22733676381262907,0.21705583943824733,0.1536676183213056,0.13593400879986314,0.11197431665362721,0.08515615302594928,0.0411248979050881,2.462723351301103e-09
71,0.3539660060410896,0.3335818976847977,0.30560434425443783,0.28472366024630896,0.2464199029079539,0.23363563298410972,0.22737775369182914,0.21705587249320796,0.15365990677380775,0.13603315282070388,0.1118873124243276,0.08517018025994719,0.041186960264341564,2.7088371706607857e-09
72,0.3540128103943405,0.3336195544498659,0.30563366898550337,0.2848380347436874,0.2464438412711532,0.23364901573573896,0.22741904231512208,0.21705618564827414,0.15365170501469544,0.13613363797162578,0.11179961106524196,0.0851851191731827,0.04125045176505933,1.8633145805208603e-09
73,0.3540601753183579,0.3336577888312185,0.30566373765591565,0.2849534812332886,0.24646822429473486,0.23366308330949218,0.2274606242570772,0.21705678095554506,0.15364299861034758,0.13623544218056682,0.1117112546854186,0.08520098564806756,0.04131537933155063,2.0074959011520937e-09
74,0.35410808914716013,0.3336966016687821,0.30569455394699047,0.2850699630892025,0.24649305376657904,0.2336778373104871,0.22750249427184466,0.2170576600537782,0.15363377317275095,0.13633854272320628,0.11162228611951056,0.0852177949594396,0.04138174864116776,2.8509824320698543e-09
75,0.3541565397032462,0.3337359937575553,0.30572612101795443,0.28518744250930883,0.2465183313737116,0.23369327832668965,0.22754464728868884,0.21705882416608613,0.1536240143798104,0.13644291625248228,0.11153274887426969,0.08523556175579583,0.041449564087766205,2.464083255003823e-09
76,0.35420551429904484,0.33377596584785596,0.3057584414941222,0.28530588051884004,0.2465440587009351,0.23370940591670553,0.2275870784067074,0.2170602740981773,0.15361370799637195,0.1365485388276788,0.11144268707463709,0.08525430004123909,0.04151882874886308,2.1030192707036833e-09
77,0.354254999739139,0.333816518645545,0.3057915174555493,0.28542523697558875,0.2465702372295376,0.23372621859957715,0.22762978288873406,0.21706201023713936,0.153602839895959,0.1366553859429611,0.11135214540955406,0.08527402315815852,0.04158954435665447,2.7677381148657752e-09
78,0.35430498232327173,0.33385765281221713,0.3058253504261793,0.2855454705767852,0.24659686833606975,0.23374371384664488,0.22767275615443772,0.21706403255075707,0.15359139608322042,0.13676343255525797,0.11126116907761667,0.08529474377066282,0.041661711273047755,2.1493897847632708e-09
79,0.3543554478501324,0.33389936896533967,0.3058599413634945,0.2856665388676652,0.246623953291182,0.2337618880755086,0.22771599377262505,0.21706634058735913,0.15357936271709519,0.13687265311138253,0.1111698037326812,0.08531647384878495,0.0417353284688313,1.9343779272740484e-09
80,0.3544063816219195,0.33394166767832734,0.3058952906486807,0.2857883982517487,0.24665149325850666,0.23378073664613214,0.22775949145276692,0.21706893347618728,0.15356672613468592,0.13698302157429584,0.11107809542953319,0.08533922465347135,0.04181039350708996,2.3178478828889997e-09
81,0.354457768449684,0.3339845494805359,0.30593139807732683,0.2859110040028443,0.24667948929357725,0.23380025385912068,0.22780324503577132,0.21707180992827696,0.1535534728758522,0.1370945114484283,0.11098609056971756,0.08536300672237097,0.041886902530946866,1.9978352130636373e-09
82,0.35450959265943993,0.3340280148571501,0.30596826285065376,0.28603431027879367,0.24670794234276733,0.23382043295618596,0.22784725048402701,0.2170749682378384,0.15353958970851792,0.1372070958039635,0.11089383584761989,0.08538782985643857,0.0419648502556772,2.2257875420455157e-09
83,0.35456183809904795,0.33407206424896296,0.30600588356730385,0.2861582701369713,0.24673685324224184,0.23384126612282485,0.22789150387075768,0.21707840628413114,0.15352506365470384,0.13732074730001115,0.11080137819689494,0.08541370310735653,0.04204422996524298,1.935104894461245e-09
84,0.354614488145857,0.334116698052017,0.3060442582156908,0.28628283555155143,0.24676622271690332,0.23386274449321165,0.2279360013687212,0.21708212153381723,0.15350988201728538,0.1374354382065894,0.11070876473731875,0.08544063476579483,0.042125033513235786,2.8844587518701567e-09
85,0.3546675257150963,0.33416191661709116,0.30608338416692077,0.28640795743254155,0.24679605137931804,0.23388485815730317,0.22798073923829634,0.2170861110437794,0.15349403240748688,0.1375511404253414,0.11061604272213987,0.08546863235050589,0.0422072513282198,3.0017219053034756e-09
86,0.35472093326900983,0.3342077202490186,0.30612325816830344,0.2865335856465953,0.24682633972861123,0.23390759617015275,0.22802571381501108,0.21709037146439022,0.1534775027731209,0.1376678255089161,0.11052325948600848,0.08549770259826467,0.042290872423434885,1.0709462731967942e-09
87,0.35477469282672464,0.33425410920581367,0.30616387633746184,0.286659669039606,0.24685708814931445,0.23393094656341507,0.22807092149656244,0.21709489904322019,0.1534602814275869,0.1377854646789478,0.11043046239354189,0.08552785145465926,0.04237588441078308,2.063294008312184e-09
88,0.35482878597483003,0.3343010836975873,0.30620523415704914,0.28678615546107633,0.24688829691014805,0.23395489635901587,0.22811635872938343,0.21709968962916376,0.15344235707964488,0.1379040288425596,0.11033769878858989,0.08555908406573216,0.04246227351901668,2.2008629590746795e-09
89,0.35488319387866485,0.3343486438852371,0.30624732647009123,0.2869129917902656,0.24691996616272793,0.23397943158496207,0.228162021994826,0.21710473867697166,0.15342371886398268,0.13802348860733168,0.11024501594426213,0.08559140477047512,0.04255002461601743,2.5713035921720043e-09
90,0.3549378972942884,0.33439678987888194,0.3062901474759617,0.2870401239641011,0.24695209594017564,0.23400453729324874,0.22820790779501654,0.2171100412521669,0.15340435637260288,0.13814381429466296,0.11015246101376065,0.0856248170941737,0.042639121235029644,2.8830923775313916e-09
91,0.3549928765811233,0.3344455217360377,0.3063336907270103,0.2871674970068541,0.246984686155622,0.23403019757982496,0.22825401263846032,0.21711559203633132,0.15338425968705868,0.13826497595146053,0.11006008098207636,0.08565932374260223,0.04272954560470515,2.7453804934194052e-09
92,0.3550481117152481,0.3344948394594937,0.3063779491258479,0.28729505506155323,0.24701773660058257,0.23405639560656238,0.22830033302545885,0.2171213853327382,0.15336341941157003,0.13838694336008583,0.10996792261858551,0.08569492659706561,0.042821278682780795,3.085365553551949e-09
93,0.3551035823033185,0.3345447429948907,0.3064229149233117,0.2874227414231301,0.24705124694319422,0.23408311362517478,0.2283468654334169,0.21712741507231628,0.15334182670706192,0.13850968604648708,0.10987603243059231,0.08573162671028106,0.042914300193214926,3.264554233298119e-09
94,0.3551592675971047,0.3345952322279654,0.3064685797171213,0.28755049857327103,0.2470852167262974,0.23411033300302583,0.22839360630211333,0.21713367481992346,0.15331947332617424,0.13863317328644234,0.1097844566178527,0.08576942430309611,0.043008588666572305,1.2460791790290324e-09
95,0.35521514650861047,0.3346463069814539,0.3065149344512414,0.28767826821695164,0.2471196453653459,0.2341380342507585,0.22844055201900731,0.21714015778090914,0.15329635164929106,0.13875737410983113,0.10969324102811552,0.08580831876203425,0.04310412148345501,1.8197663965171838e-09
96,0.3552711976257572,0.3346979670116259,0.30656196941596564,0.28780599132062246,0.24715453214613284,0.23416619705167405,0.22848769890465845,0.21714685680794424,0.15327245472165696,0.13888225730285167,0.10960243111370918,0.08584830863765794,0.04320087492075163,2.33900481775457e-09
97,0.3553273992286114,0.33475021200444094,0.30660967424874463,0.28793360815202196,0.24718987622232055,0.23419480029278958,0.22853504319833412,0.21715376440810336,0.15324777629165082,0.13900779140809266,0.10951207188920388,0.08588939164374608,0.04329882420047131,1.9487372820339154e-09
98,0.35538372930612067,0.33480304157130153,0.3066580379357669,0.2880610583215707,0.2472256766127568,0.23422382209748988,0.22858258104387608,0.21716087275016913,0.1532223108502967,0.1391339447223522,0.10942220789017362,0.08593156465726719,0.04339794354092691,1.9218911602579725e-09
99,0.3554401655733395,0.3348564552443911,0.30670704881431843,0.28818828082530995,0.24726193219856943,0.234253239859696,0.2286303084759009,0.21716817367214628,0.15319605367210423,0.13926068529210758,0.10933288313308052,0.08597482371914196,0.043498206210020623,2.080551709003012e-09
100,0.355496685489116,0.33491045247158213,0.30675669457593746,0.28831521408934335,0.2472986417200281,0.23428303027946776,0.22867822140640356,0.21717565868896088,0.1531690008573465,0.13938798090650786,0.10924414107630212,0.08601916403578436,0.04359958458038651,2.365660405494892e-09
101,0.3555532662742056,0.3349650326108924,0.3068069622703787,0.2884417960157245,0.24733580377315892,0.23431316939994543,0.22872631561182716,0.21718331900032364,0.15314114937588758,0.13951579908776043,0.10915602458231276,0.08606457998140511,0.043702050186130804,1.450687344731207e-09
102,0.3556098849297894,0.33502019492448754,0.3068578383104167,0.2885679640297438,0.24737341680610994,0.23434363264555308,0.2287745867206685,0.2171911454987392,0.15311249711269787,0.13964410707877215,0.10906857588104422,0.08611106510106756,0.04380557378093453,2.6999496453041915e-09
103,0.35566651825636936,0.33507593857221296,0.306909308477505,0.28869365512855727,0.24741147911525752,0.23437439486136916,0.2288230302016794,0.21719912877764258,0.15308304291520541,0.139772871827885,0.10898183653442778,0.08615861211448139,0.043910125397257097,2.0158864141718996e-09
104,0.35572314287299284,0.3351322626046353,0.3069613579283028,0.28881880593108067,0.24744998884104102,0.23440543035356678,0.22887164135271024,0.21720725913963496,0.15305278664264277,0.13990205997052998,0.10889584740212938,0.0862072129205177,0.044015674406403825,3.126478506560761e-09
