step,norm2,ztz_re,ztz_im,abs_ztz,sum_a2,sum_b2,sum_ab,f,a_1_2,b_1_2,abs_1_2,phase_1_2,a_1_3,b_1_3,abs_1_3,phase_1_3,a_1_4,b_1_4,abs_1_4,phase_1_4,a_1_5,b_1_5,abs_1_5,phase_1_5,a_2_3,b_2_3,abs_2_3,phase_2_3,a_2_4,b_2_4,abs_2_4,phase_2_4,a_2_5,b_2_5,abs_2_5,phase_2_5,a_3_4,b_3_4,abs_3_4,phase_3_4,a_3_5,b_3_5,abs_3_5,phase_3_5,a_4_5,b_4_5,abs_4_5,phase_4_5
10,1.0000000000000002,-4.440892098500626e-16,-9.909594462624979e-16,1.0859170550470828e-15,0.4999999999999999,0.5000000000000003,-4.85722573273506e-16,1.0700858119980179e-26,0.1696450141678261,0.23356776854123215,0.2886751345948115,0.9426232546972486,-0.16964501416783456,-0.2335677685412296,0.28867513459481436,-2.1989693988925736,0.24969444756417222,-0.18135814868298117,0.30860669992418416,-0.6281730720976638,0.24969444756417228,-0.18135814868298106,0.30860669992418416,-0.6281730720976634,0.37454167134625876,-0.27203722302447064,0.46291004988627593,-0.6281730720976614,-0.1696450141677238,-0.23356776854126193,0.28867513459477545,-2.1989693988921974,-0.16964501416794045,-0.23356776854119887,0.2886751345948517,-2.198969398892933,0.16964501416793593,0.23356776854119993,0.2886751345948499,0.9426232546968751,0.16964501416771938,0.23356776854126318,0.28867513459477384,0.9426232546976109,0.24969444756417222,-0.18135814868298025,0.30860669992418366,-0.6281730720976614
11,1.0000000000000004,-3.3306690738754696e-16,-9.964405856715367e-16,1.0506319077441632e-15,0.49999999999999994,0.5000000000000003,-5.030698080332741e-16,1.4226751284179197e-26,0.129512478104127,0.2579919598527451,0.2886751345948113,1.105548406038393,-0.12951247810413638,-0.25799195985274415,0.28867513459481464,-2.0360442475514304,0.2758050063746594,-0.13845466296506417,0.3086066999241841,-0.46524792075652033,0.27580500637465943,-0.13845466296506403,0.3086066999241841,-0.4652479207565199,0.41370750956198943,-0.2076819944475951,0.46291004988627593,-0.4652479207565178,-0.1295124781040134,-0.25799195985275625,0.2886751345947703,-2.036044247551031,-0.12951247810425406,-0.2579919598527326,0.2886751345948571,-2.036044247551813,0.12951247810424904,0.25799195985273293,0.28867513459485517,1.1055484060379965,0.12951247810400845,0.2579919598527567,0.28867513459476846,1.1055484060387781,0.27580500637465927,-0.1384546629650632,0.30860669992418355,-0.4652479207565177
12,1.0000000000000002,-2.7755575615628914e-16,-1.0043940920737678e-15,1.0420387180753783e-15,0.4999999999999999,0.5000000000000002,-5.065392549852277e-16,1.871707774956144e-26,0.0859496824630418,0.27558299188780605,0.2886751345948111,1.268473557379538,-0.0859496824630519,-0.27558299188780694,0.2886751345948149,-1.8731190962102877,0.2946106106475068,-0.09188407550821028,0.308606699924184,-0.30232276941537684,0.2946106106475069,-0.09188407550821012,0.308606699924184,-0.30232276941537634,0.44191591597126056,-0.1378261132623142,0.46291004988627593,-0.3023227694153741,-0.08594968246291956,-0.2755829918877958,0.28867513459476485,-1.8731190962098616,-0.08594968246317859,-0.2755829918878176,0.2886751345948628,-1.8731190962106958,0.08594968246317321,0.27558299188781704,0.28867513459486066,1.2684735573791146,0.08594968246291423,0.2755829918877953,0.2886751345947628,1.2684735573799486,0.2946106106475066,-0.09188407550820926,0.3086066999241835,-0.30232276941537395
13,1.0000000000000002,-4.440892098500626e-16,-1.0094681364591041e-15,1.1028332352769703e-15,0.49999999999999983,0.5000000000000002,-5.0133508455729725e-16,2.4424600317591668e-26,0.04011042878673083,0.2858749496473533,0.2886751345948109,1.4313987087206828,-0.0401104287867414,-0.2858749496473562,0.28867513459481525,-1.7101939448691452,0.30561317629761503,-0.04287985204473238,0.3086066999241839,-0.1393976180742332,0.3056131762976151,-0.04287985204473223,0.3086066999241839,-0.13939761807423268,0.45841976444642285,-0.06431977806709735,0.46291004988627593,-0.13939761807423048,-0.04011042878660321,-0.2858749496473189,0.28867513459475913,-1.7101939448686891,-0.04011042878687371,-0.2858749496473918,0.2886751345948689,-1.710193944869582,0.04011042878686809,0.28587494964739024,0.28867513459486654,1.4313987087202298,0.04011042878659765,0.28587494964731736,0.2886751345947568,1.4313987087211224,0.3056131762976147,-0.04287985204473137,0.3086066999241834,-0.1393976180742301
14,1.0,-4.440892098500626e-16,-9.748741393710225e-16,1.0712585187150882e-15,0.49999999999999983,0.5000000000000002,-4.874572967494828e-16,3.167097394088585e-26,-0.006791187254294683,0.28859524096736106,0.2886751345948107,1.5943238600618277,0.00679118725428399,-0.28859524096736616,0.2886751345948156,-1.547268793528003,0.30852129004381157,0.007260084558564233,0.30860669992418377,0.023527533266910598,0.3085212900438116,0.007260084558564389,0.3086066999241838,0.0235275332669111,0.4627819350657176,0.010890126837847541,0.4629100498862759,0.02352753326691316,0.0067911872544238125,-0.2885952409673002,0.28867513459475297,-1.5472687935275133,0.006791187254150073,-0.2885952409674291,0.28867513459487537,-1.547268793528472,-0.006791187254155756,0.2885952409674264,0.28867513459487276,1.5943238600613412,-0.0067911872544294365,0.28859524096729755,0.2886751345947504,1.5943238600622995,0.30852129004381107,0.007260084558565229,0.30860669992418327,0.023527533266913862
15,1.0000000000000002,-4.996003610813204e-16,-9.790508806437502e-16,1.0991547423733788e-15,0.49999999999999983,0.5000000000000003,-4.874572967494828e-16,4.0780950948892984e-26,-0.053512932324878706,0.2836718163782312,0.28867513459481053,1.7572490114029726,0.05351293232486826,-0.2836718163782387,0.2886751345948159,-1.384343642186861,0.3032579277632007,0.0572077310060843,0.30860669992418366,0.18645268460805445,0.30325792776320076,0.05720773100608445,0.30860669992418377,0.1864526846080549,0.45488689164480123,0.08581159650912762,0.46291004988627593,0.18645268460805686,0.05351293232500484,-0.2836718163781421,0.2886751345947463,-1.384343642186334,0.053512932324737396,-0.2836718163783309,0.2886751345948823,-1.3843436421873656,-0.05351293232474297,0.28367181637832695,0.2886751345948794,1.757249011402449,-0.05351293232501034,0.28367181637813826,0.2886751345947436,1.7572490114034804,0.30325792776320004,0.057207731006085255,0.3086066999241832,0.1864526846080579
16,1.0000000000000002,-4.996003610813204e-16,-9.7157154230467e-16,1.0924979554254832e-15,0.49999999999999983,0.5000000000000003,-4.85722573273506e-16,5.21273691343556e-26,-0.09881733714139197,0.27123507740264036,0.28867513459481026,1.9201741627441178,0.09881733714138219,-0.2712350774026503,0.2886751345948163,-1.221418490845719,0.2899624945473737,0.1056401769875429,0.30860669992418366,0.3493778359491983,0.2899624945473738,0.10564017698754305,0.3086066999241837,0.3493778359491987,0.43494374182106066,0.15846026548131548,0.4629100498862759,0.3493778359492005,0.09881733714151,-0.2712350774025218,0.28867513459473926,-1.2214184908451506,0.09881733714125969,-0.271235077402773,0.2886751345948896,-1.2214184908462633,-0.09881733714126491,0.2712350774027678,0.28867513459488653,1.9201741627435531,-0.09881733714151514,0.27123507740251673,0.2886751345947363,1.9201741627446653,0.2899624945473729,0.1056401769875438,0.30860669992418316,0.34937783594920196
17,1.0,-3.885780586188048e-16,-9.246493552296667e-16,1.0029802280038213e-15,0.49999999999999983,0.5000000000000003,-4.753142324176451e-16,6.63578022188095e-26,-0.1415044720075261,0.25161442274878226,0.28867513459481,2.083099314085263,0.1415044720075175,-0.25161442274879475,0.28867513459481664,-1.0584933395045775,0.2689871324276754,0.15127464369956822,0.3086066999241836,0.5123029872903423,0.26898713242767547,0.1512746436995684,0.3086066999241837,0.5123029872903426,0.4034806986415131,0.2269119655493534,0.4629100498862759,0.5123029872903443,0.1415044720076304,-0.25161442274863377,0.28867513459473165,-1.0584933395039633,0.14150447200740923,-0.2516144227489484,0.2886751345948975,-1.0584933395051652,-0.14150447200741387,0.25161442274894197,0.2886751345948942,2.0830993140846528,-0.14150447200763494,0.2516144227486274,0.2886751345947283,2.0830993140858545,0.2689871324276744,0.151274643699569,0.3086066999241831,0.5123029872903461
18,1.0000000000000002,-4.996003610813204e-16,-9.436444045844356e-16,1.0677383963762378e-15,0.4999999999999999,0.5000000000000002,-4.579669976578771e-16,8.390498460886059e-26,-0.18044372807887313,0.22532952387632021,0.28867513459480965,2.2460244654264083,0.18044372807886616,-0.2253295238763352,0.28867513459481703,-0.8955681881634361,0.24088739356288996,0.1929024594466656,0.3086066999241836,0.6752281386314861,0.24088739356289,0.19290245944666576,0.3086066999241837,0.6752281386314866,0.36133109034433486,0.2893536891699994,0.46291004988627593,0.675228138631488,0.18044372807895745,-0.22532952387614225,0.28867513459472344,-0.8955681881627715,0.18044372807877854,-0.22532952387651942,0.288675134594906,-0.8955681881640719,-0.18044372807878228,0.22532952387651173,0.28867513459490235,2.246024465425748,-0.18044372807896117,0.2253295238761346,0.28867513459471983,2.2460244654270483,0.24088739356288882,0.19290245944666623,0.3086066999241831,0.6752281386314901
19,1.0000000000000002,-4.440892098500626e-16,-9.235744770707107e-16,1.0247951214763318e-15,0.49999999999999983,0.5000000000000002,-4.718447854656915e-16,1.0559922187398217e-25,-0.21460376259965894,0.1930765610098763,0.2886751345948093,2.408949616767554,0.21460376259965422,-0.19307656100989362,0.28867513459481736,-0.7326430368222948,0.20640752591872674,0.22942107244585283,0.3086066999241836,0.8381532899726301,0.20640752591872674,0.229421072445853,0.3086066999241837,0.8381532899726305,0.3096112888780899,0.3441316086687802,0.462910049886276,0.8381532899726317,0.2146037625997168,-0.19307656100967036,0.28867513459471456,-0.7326430368215748,0.21460376259959393,-0.19307656101010684,0.2886751345949152,-0.7326430368229836,-0.21460376259959657,0.19307656101009796,0.2886751345949112,2.4089496167668387,-0.21460376259971942,0.19307656100966147,0.28867513459471056,2.4089496167682474,0.20640752591872547,0.2294210724458533,0.3086066999241831,0.8381532899726342
20,1.0,-3.3306690738754696e-16,-9.563647655589627e-16,1.0127028831791459e-15,0.4999999999999998,0.5000000000000002,-4.85722573273506e-16,1.3229171804206707e-25,-0.24307981498392245,0.15570978415216255,0.28867513459480887,2.5718747681087,0.24307981498392053,-0.15570978415218203,0.28867513459481775,-0.5697178854811539,0.1664607611616998,0.25986325294578044,0.30860669992418366,1.001078441313774,0.16646076116169978,0.25986325294578055,0.3086066999241837,1.0010784413137743,0.24969114174254944,0.38979487941867147,0.46291004988627604,1.0010784413137754,0.24307981498394712,-0.15570978415193135,0.28867513459470495,-0.5697178854803729,0.2430798149838946,-0.15570978415242143,0.28867513459492505,-0.5697178854819006,-0.2430798149838958,0.1557097841524115,0.2886751345949207,2.5718747681079237,-0.24307981498394832,0.15570978415192138,0.28867513459470057,2.571874768109452,0.16646076116169842,0.2598632529457807,0.30860669992418316,1.0010784413137783
21,1.0000000000000002,-4.440892098500626e-16,-9.964716459600202e-16,1.0909495714777676e-15,0.4999999999999999,0.5000000000000002,-4.996003610813204e-16,1.6503219737744355e-25,-0.26511767024908306,0.11421888747063344,0.2886751345948084,2.734799919449846,0.2651176702490845,-0.1142188874706547,0.28867513459481814,-0.406792734140013,0.1221051268610385,0.2834227112147946,0.3086066999241837,1.164003592654918,0.12210512686103846,0.28342271121479473,0.30860669992418377,1.1640035926549182,0.18315769029155746,0.4251340668221926,0.4629100498862761,1.164003592654919,0.2651176702490678,-0.11421888747038103,0.28867513459469457,-0.4067927341391652,0.2651176702491,-0.11421888747091609,0.2886751345949358,-0.40679273414082334,-0.2651176702490995,0.11421888747090525,0.2886751345949311,2.734799919449004,-0.2651176702490673,0.11421888747037014,0.2886751345946898,2.734799919450662,0.12210512686103704,0.2834227112147947,0.30860669992418316,1.1640035926549224
22,1.0000000000000002,-4.996003610813204e-16,-9.901073037017956e-16,1.1090144244491257e-15,0.4999999999999999,0.5000000000000002,-4.961309141293668e-16,2.0505488727014744e-25,-0.2801336351078608,0.06970279631827098,0.2886751345948079,2.8977250707909925,0.28013363510786615,-0.06970279631829356,0.2886751345948186,-0.24386758279887236,0.07451542363517089,0.2994754528814778,0.30860669992418377,1.3269287439960618,0.07451542363517084,0.2994754528814779,0.3086066999241839,1.326928743996062,0.11177313545275601,0.44921317932221727,0.46291004988627615,1.3269287439960626,0.280133635107799,-0.0697027963180029,0.2886751345946832,-0.24386758279795148,0.2801336351079298,-0.06970279631857124,0.2886751345949474,-0.24386758279975257,-0.2801336351079274,0.06970279631855972,0.28867513459494226,2.8977250707900772,-0.28013363510779654,0.06970279631799134,0.28867513459467803,2.8977250707918785,0.07451542363516939,0.2994754528814776,0.3086066999241832,1.3269287439960662
23,1.0,-5.551115123125783e-16,-9.901375573015816e-16,1.135130465400828e-15,0.49999999999999983,0.5000000000000002,-4.9439619065339e-16,2.5377968041427257e-25,-0.2877299976329995,0.023340561163867974,0.28867513459480737,3.060650222132139,0.2877299976330093,-0.02334056116389128,0.2886751345948191,-0.0809424314577319,0.024952109454364872,0.3075963060114225,0.3086066999241839,1.4898538953372056,0.024952109454364824,0.3075963060114226,0.308606699924184,1.4898538953372056,0.037428164181546965,0.4613944590171341,0.46291004988627615,1.4898538953372062,0.2877299976328851,-0.02334056116359131,0.288675134594671,-0.08094243145673098,0.28772999763312745,-0.023340561164177924,0.28867513459495997,-0.08094243145868854,-0.2877299976331228,0.023340561164166038,0.28867513459495436,3.0606502221311445,-0.2877299976328804,0.02334056116357937,0.2886751345946653,3.060650222133102,0.024952109454363366,0.30759630601142196,0.3086066999241832,1.4898538953372102
24,1.0,-4.996003610813204e-16,-9.879834380680275e-16,1.107118690425424e-15,0.4999999999999997,0.5000000000000002,-4.9439619065339e-16,3.130895881396562e-25,-0.28770556103105804,-0.023639870666607797,0.2886751345948068,-3.0596099337063003,0.2877055610310728,0.02363987066658448,0.2886751345948196,0.08198271988340827,-0.025272084772014883,0.30757018218509324,0.308606699924184,1.6527790466783492,-0.025272084772014928,0.30757018218509335,0.3086066999241841,1.6527790466783492,-0.03790812715802262,0.46135527327764,0.46291004988627615,1.6527790466783499,0.2877055610308857,0.02363987066688438,0.28867513459465766,0.08198271988449675,0.28770556103125094,0.02363987066629784,0.2886751345949737,0.08198271988236812,-0.28770556103124384,-0.02363987066630971,0.2886751345949675,-3.059609933707382,-0.2877055610308785,-0.023639870666896323,0.2886751345946515,-3.059609933705253,-0.025272084772016333,0.30757018218509236,0.30860669992418327,1.652779046678354
25,1.0,-5.551115123125783e-16,-1.0078448760921648e-15,1.1506085717424449e-15,0.4999999999999997,0.5000000000000002,-4.978656376053436e-16,3.851020348948694e-25,-0.2800609725283816,-0.06999417832781919,0.28867513459480615,-2.8966847823651527,0.28006097252840156,0.06999417832779675,0.2886751345948201,0.24490787122454824,-0.07482692410611916,0.2993977733165571,0.3086066999241841,1.8157041980194928,-0.0748269241061192,0.2993977733165572,0.3086066999241842,1.8157041980194928,-0.112240386159179,0.44909665997483555,0.46291004988627615,1.8157041980194932,0.28006097252814705,0.0699941783280855,0.2886751345946432,0.24490787122573238,0.2800609725286442,0.0699941783275207,0.28867513459498856,0.24490787122341667,-0.2800609725286345,-0.06999417832753212,0.28867513459498195,-2.89668478236633,-0.2800609725281373,-0.069994178328097,0.2886751345946365,-2.896684782364014,-0.07482692410612052,0.29939777331655587,0.30860669992418327,1.815704198019498
26,1.0,-5.551115123125783e-16,-1.0112318819999278e-15,1.1535764865300755e-15,0.4999999999999998,0.5000000000000003,-4.996003610813204e-16,4.722524468086617e-25,-0.2649987062287039,-0.11449462446089846,0.28867513459480554,-2.733759631024005,0.2649987062287294,0.11449462446087788,0.28867513459482075,0.4078330225656878,-0.12239990210285494,0.28329553332749,0.3086066999241842,1.9786293493606362,-0.12239990210285497,0.28329553332749013,0.3086066999241843,1.9786293493606362,-0.18359985315428257,0.42494329999123476,0.46291004988627615,1.9786293493606366,0.2649987062284045,0.11449462446114275,0.28867513459462757,0.4078330225669765,0.2649987062290393,0.11449462446062458,0.28867513459500477,0.4078330225644565,-0.2649987062290269,-0.11449462446063505,0.28867513459499755,-2.7337596310252863,-0.26499870622839194,-0.11449462446115333,0.28867513459462024,-2.733759631022766,-0.12239990210285613,0.28329553332748847,0.30860669992418327,1.9786293493606417
27,1.0,-3.885780586188048e-16,-1.024923690118179e-15,1.096111982511561e-15,0.4999999999999997,0.5000000000000002,-5.134781488891349e-16,5.77558930412585e-25,-0.24291770039641428,-0.15596257297007704,0.28867513459480487,-2.5708344796828566,0.24291770039644536,0.15596257297005944,0.2886751345948215,0.570758173906827,-0.1667310037753506,0.25968994516184013,0.30860669992418427,2.1415545007017798,-0.16673100377535063,0.25968994516184024,0.3086066999241844,2.1415545007017793,-0.250096505663026,0.3895349177427598,0.4629100498862761,2.14155450070178,0.24291770039604907,0.15596257297028623,0.2886751345946105,0.5707581739082298,0.2429177003968235,0.15596257296984245,0.2886751345950225,0.5707581739054868,-0.2429177003968083,-0.15596257296985142,0.28867513459501454,-2.570834479684252,-0.24291770039603366,-0.15596257297029534,0.2886751345946025,-2.570834479681508,-0.16673100377535158,0.2596899451618383,0.30860669992418327,2.1415545007017855
28,1.0,-5.551115123125783e-16,-1.0057488368903786e-15,1.1487730472152918e-15,0.4999999999999998,0.5000000000000002,-4.996003610813204e-16,7.046371399173842e-25,-0.21440279120207556,-0.1932997063062628,0.2886751345948041,-2.407909328341708,0.21440279120211214,0.1932997063062494,0.2886751345948223,0.7336833252479659,-0.20664607827486792,0.22920622498464718,0.3086066999241843,2.304479652042923,-0.20664607827486794,0.2292062249846473,0.30860669992418444,2.304479652042923,-0.30996911741230176,0.34380933747697023,0.462910049886276,2.304479652042924,0.2144027912016459,0.19329970630642268,0.28867513459459204,0.7336833252494931,0.21440279120255717,0.19329970630608345,0.2886751345950417,0.7336833252465066,-0.21440279120253924,-0.1932997063060903,0.28867513459503297,-2.4079093283432274,-0.21440279120162775,-0.1932997063064297,0.28867513459458327,-2.40790932834024,-0.20664607827486864,0.2292062249846451,0.30860669992418327,2.304479652042929
