step,full_r1,parallel_r1,perp_r1,cross_r1,full_r2,parallel_r2,perp_r2,cross_r2,full_r3,parallel_r3,perp_r3,cross_r3,full_r4,parallel_r4,perp_r4,cross_r4,full_r5,parallel_r5,perp_r5,cross_r5
23,0.4498677054212188,0.4498677054212186,2.5188675336871076e-13,3.8150262169705263e-07,0.32732683535398893,0.3273268353539884,1.1265477200116012e-13,3.811865130178408e-07,0.21821789023599264,0.2182178902359927,1.0447170090491686e-14,1.9581890136642188e-08,0.21821789023599197,0.2182178902359925,1.042101148413316e-14,1.7275674021212e-08,2.957792519152008e-09,1.0607948385092502e-09,7.998884774122418e-22,2.5261219150485935e-09
24,0.4498677054212187,0.4498677054212185,2.797750483751671e-13,4.0204653576480046e-07,0.3273268353539889,0.3273268353539884,1.251248878106367e-13,4.0175082061060537e-07,0.2182178902359927,0.21821789023599267,1.2418575811444349e-14,2.0640122251722946e-08,0.21821789023599197,0.21821789023599253,1.2390432311062264e-14,1.793217700256768e-08,3.3284278080919208e-09,3.0788443224857877e-09,1.5497329690274192e-21,2.470737242560722e-09
25,0.44986770542121873,0.4498677054212185,3.1028408296721983e-13,4.23385531279359e-07,0.3273268353539888,0.32732683535398843,1.3876553707210384e-13,4.2313433919291744e-07,0.21821789023599295,0.21821789023599267,1.2597668352409807e-14,2.167394451377739e-08,0.218217890235992,0.21821789023599253,1.2571408486678702e-14,1.8781248832834012e-08,4.0475570836566866e-09,9.7352326027394e-10,2.6030426988585284e-21,1.2855591903794666e-09
26,0.44986770542121873,0.4498677054212186,3.436031263240533e-13,4.4550252369728404e-07,0.3273268353539889,0.32732683535398854,1.536640570245425e-13,4.4528218860578057e-07,0.21821789023599297,0.21821789023599275,1.4181744501565344e-14,2.2594355664727728e-08,0.21821789023599208,0.21821789023599256,1.4148292810168464e-14,1.852151395883509e-08,3.0756680430286705e-09,3.0573163869519157e-09,2.3637637012822664e-21,2.713066364481967e-09
27,0.44986770542121873,0.4498677054212186,3.7998618778317456e-13,4.684885644410763e-07,0.3273268353539889,0.3273268353539885,1.6993460405093148e-13,4.6828167930405016e-07,0.21821789023599303,0.21821789023599272,1.6230637677137264e-14,2.3893754792088434e-08,0.218217890235992,0.21821789023599256,1.6198956786938102e-14,1.893427628858791e-08,1.901629967493168e-09,4.728175972521935e-10,1.3286082595853618e-21,2.3902998523345587e-09
28,0.44986770542121873,0.44986770542121857,4.197125140147322e-13,4.923784067617407e-07,0.3273268353539887,0.3273268353539885,1.8769974715946246e-13,4.921439609541804e-07,0.21821789023599306,0.21821789023599272,1.6871405204660755e-14,2.4800089719346382e-08,0.21821789023599195,0.21821789023599253,1.6837000316922904e-14,1.9655274883107224e-08,3.422284310251858e-09,2.442367357388322e-09,2.5761984473706296e-21,2.916278006111065e-09
29,0.4498677054212186,0.4498677054212186,4.630813071204223e-13,5.172016950953231e-07,0.3273268353539887,0.32732683535398843,2.0709360985354927e-13,5.169355063065666e-07,0.21821789023599308,0.2182178902359927,1.8788859932707774e-14,2.5843162549857162e-08,0.21821789023599195,0.2182178902359925,1.8753409757535728e-14,1.9896692829627976e-08,3.582399708181253e-09,2.4080434141521116e-09,1.5534921612150072e-21,8.391730384316039e-10
30,0.44986770542121873,0.4498677054212186,5.104462399167174e-13,5.43015703711072e-07,0.3273268353539886,0.3273268353539884,2.2827514532180143e-13,5.427207998330804e-07,0.21821789023599308,0.21821789023599267,1.992386000250215e-14,2.6631434273818182e-08,0.21821789023599192,0.21821789023599247,1.988765110140686e-14,1.9946756953682993e-08,7.452047828792988e-10,2.4839951895385076e-09,2.4244690034823073e-21,2.4506916822280718e-09
31,0.44986770542121873,0.4498677054212186,5.621191468011348e-13,5.698185600333355e-07,0.3273268353539886,0.3273268353539885,2.513835017449993e-13,5.695568919927193e-07,0.2182178902359931,0.2182178902359927,2.2264435306943454e-14,2.7602028564593127e-08,0.21821789023599192,0.2182178902359925,2.2232047524188896e-14,2.0877044287650867e-08,3.1178540425766156e-09,1.7113921464807407e-09,2.4648074556721343e-21,2.072993714380241e-09
32,0.4498677054212186,0.44986770542121857,6.184952737087094e-13,5.977186278604022e-07,0.3273268353539885,0.3273268353539883,2.765949273001556e-13,5.974150439567352e-07,0.2182178902359931,0.21821789023599256,2.3981312754585094e-14,2.8987733933174804e-08,0.21821789023599186,0.2182178902359924,2.394845163207607e-14,2.1506033808967407e-08,3.645411203883811e-09,2.3021332226485873e-09,3.4724929047510515e-21,1.26957514571292e-09
33,0.4498677054212186,0.4498677054212185,6.799712568094583e-13,6.267200869693953e-07,0.32732683535398843,0.3273268353539882,3.040874795386886e-13,6.264119451889688e-07,0.2182178902359931,0.21821789023599253,2.589728815221963e-14,2.994415624773888e-08,0.21821789023599178,0.21821789023599236,2.5865940921560288e-14,2.1957661572268762e-08,3.949272320698961e-09,2.7377250954845326e-09,3.4927013524050065e-21,2.2385105583664796e-09
34,0.44986770542121873,0.4498677054212186,7.470526037072004e-13,6.569066949259188e-07,0.3273268353539883,0.32732683535398827,3.340875527672484e-13,6.56571342810388e-07,0.21821789023599297,0.21821789023599247,2.832015539600755e-14,3.1093151099861695e-08,0.21821789023599175,0.21821789023599233,2.8289436683581188e-14,2.2480610432705884e-08,2.576904265061477e-09,2.384430615321456e-09,5.825886530054963e-21,1.7238351839979177e-09
35,0.44986770542121873,0.4498677054212186,8.201903356086685e-13,6.883188086280428e-07,0.3273268353539881,0.3273268353539881,3.667942068457457e-13,6.879605258336758e-07,0.21821789023599306,0.21821789023599247,3.23461769853973e-14,3.244612738062104e-08,0.21821789023599178,0.2182178902359923,3.2317830341944464e-14,2.211789750022618e-08,2.731790029111821e-09,2.075069769989367e-09,3.7453537594183685e-21,2.2527249730031128e-09
36,0.44986770542121873,0.4498677054212186,8.999316873350568e-13,7.209925000323681e-07,0.3273268353539882,0.3273268353539881,4.024580816143739e-13,7.20639035043119e-07,0.21821789023599303,0.21821789023599247,3.385339938165718e-14,3.3062523101389586e-08,0.21821789023599178,0.21821789023599233,3.3824519130095553e-14,2.335841809069334e-08,2.252880253530891e-09,3.737890400328119e-09,4.714156878961157e-21,2.824257102063512e-09
37,0.4498677054212186,0.4498677054212186,9.869269096012713e-13,7.550456915071985e-07,0.32732683535398815,0.3273268353539881,4.4136365216914276e-13,7.546631587945956e-07,0.21821789023599306,0.21821789023599247,3.5906333443441395e-14,3.4132270082750325e-08,0.21821789023599178,0.21821789023599225,3.587735921919536e-14,2.4046733130101863e-08,4.320596291758048e-09,3.198132526183122e-09,4.9332524122072466e-21,1.5075448640821151e-09
38,0.44986770542121873,0.44986770542121857,1.081757863041545e-12,7.904796429931878e-07,0.3273268353539882,0.3273268353539881,4.837736983739898e-13,7.900929588404829e-07,0.2182178902359932,0.21821789023599253,3.889527044969459e-14,3.515295963309275e-08,0.21821789023599175,0.21821789023599233,3.8866490166103805e-14,2.4437064458443625e-08,4.128001355376155e-09,2.7724321281448356e-09,6.523577083130402e-21,3.143837878679392e-09
39,0.44986770542121873,0.4498677054212186,1.185178655644958e-12,8.274165900659022e-07,0.32732683535398815,0.3273268353539882,5.300257215699477e-13,8.269835176823234e-07,0.21821789023599325,0.21821789023599256,4.2634610648071726e-14,3.660169449677559e-08,0.21821789023599172,0.21821789023599233,4.2606065018372794e-14,2.4812290860067385e-08,2.479945166780349e-09,2.0550509560171998e-09,5.334177103303429e-21,2.4824583087581362e-09
40,0.44986770542121873,0.4498677054212187,1.2979454533708044e-12,8.658755828608005e-07,0.3273268353539883,0.32732683535398827,5.804577018943381e-13,8.654468305332935e-07,0.21821789023599328,0.21821789023599256,4.6154987004240035e-14,3.77572292642568e-08,0.2182178902359917,0.21821789023599236,4.612699759257032e-14,2.5592196658850375e-08,1.8324675400271296e-09,4.2848446952761925e-09,9.538360226239445e-21,2.2521305120610716e-09
41,0.44986770542121873,0.4498677054212186,1.4208771416230943e-12,9.059326587341943e-07,0.3273268353539883,0.3273268353539882,6.354334273333534e-13,9.055210255903752e-07,0.21821789023599336,0.2182178902359926,5.073941521653263e-14,3.883698857468084e-08,0.2182178902359917,0.21821789023599242,5.071279579287263e-14,2.6379983340746197e-08,1.9468710380301446e-09,2.6991069234019376e-09,8.910535291645928e-21,8.326767006726813e-10
42,0.4498677054212186,0.4498677054212186,1.5549024092433246e-12,9.476995965098137e-07,0.32732683535398843,0.3273268353539884,6.953717340740224e-13,9.47265711794443e-07,0.21821789023599342,0.21821789023599267,5.385530613397657e-14,3.9896371103042886e-08,0.2182178902359917,0.21821789023599247,5.38274632921275e-14,2.710894621270604e-08,3.638178386921465e-09,1.3660834263992585e-09,1.0098571810184224e-20,2.2513048874993337e-09
43,0.4498677054212186,0.4498677054212186,1.7010160019439688e-12,9.912237290741062e-07,0.32732683535398854,0.3273268353539884,7.607157469555312e-13,9.90775616795863e-07,0.21821789023599356,0.21821789023599272,5.798690436045064e-14,4.094268276730494e-08,0.21821789023599167,0.21821789023599256,5.795816995998514e-14,2.7898862196051327e-08,2.4924946853876508e-09,2.881933319870236e-09,1.4048270902130123e-20,1.950314434017845e-09
44,0.44986770542121873,0.4498677054212186,1.860300719295997e-12,1.036593778810518e-06,0.32732683535398854,0.32732683535398843,8.3194999031586e-13,1.0361317054966843e-06,0.21821789023599367,0.2182178902359927,6.331432645565938e-14,4.243133098731742e-08,0.21821789023599167,0.21821789023599253,6.328502128893282e-14,2.8666865708970555e-08,2.4362559420252406e-09,3.840205591815003e-09,1.35235392164818e-20,2.0081871613742477e-09
45,0.4498677054212188,0.44986770542121873,2.033986437172379e-12,1.0838922468182463e-06,0.32732683535398865,0.32732683535398854,9.096242218258353e-13,1.083431892811988e-06,0.2182178902359936,0.2182178902359928,6.769836715752722e-14,4.3429770128546956e-08,0.21821789023599156,0.21821789023599256,6.766750272074861e-14,2.96898390130788e-08,4.465093049365363e-09,2.1859664659430115e-09,6.354340489804605e-21,2.7804378674553718e-09
46,0.4498677054212188,0.4498677054212186,2.223278637759755e-12,1.1331924736459248e-06,0.3273268353539887,0.3273268353539886,9.942796597057688e-13,1.1327363419048463e-06,0.21821789023599367,0.21821789023599275,7.320953809289348e-14,4.450150106428983e-08,0.21821789023599153,0.21821789023599258,7.317864398727475e-14,3.031035803625637e-08,2.7808087434208296e-09,2.4609649688114885e-09,1.2960648799220419e-20,1.860487421311139e-09
47,0.44986770542121873,0.44986770542121873,2.4296630874631466e-12,1.1846201692785864e-06,0.3273268353539888,0.32732683535398843,1.0865753649375065e-12,1.1841477271352824e-06,0.21821789023599367,0.21821789023599278,7.8694294691929e-14,4.579547960742349e-08,0.21821789023599142,0.2182178902359926,7.866052452274857e-14,3.147985856758426e-08,2.864501976857858e-09,2.2663769114612955e-09,1.55127201029526e-20,1.117583693427937e-09
48,0.4498677054212188,0.44986770542121873,2.6546454538516962e-12,1.2382373386546258e-06,0.3273268353539888,0.32732683535398854,1.1871906492212643e-12,1.23777350266372e-06,0.21821789023599378,0.21821789023599275,8.481595465010237e-14,4.703328157237414e-08,0.21821789023599136,0.21821789023599256,8.478164506613956e-14,3.234474412188553e-08,9.78612740686937e-10,1.3179656464984843e-09,7.065234675555958e-21,2.288703322408505e-09
49,0.4498677054212188,0.4498677054212186,2.8999057959557176e-12,1.2941724313784572e-06,0.3273268353539888,0.32732683535398854,1.2968754631810031e-12,1.2936928393475566e-06,0.21821789023599375,0.21821789023599272,9.034033439702779e-14,4.834557236682424e-08,0.2182178902359912,0.21821789023599253,9.030428964438443e-14,3.350487629071757e-08,1.5297572520053487e-09,2.6033994310718835e-09,3.405932177442119e-21,1.1980726906269574e-09
50,0.44986770542121873,0.4498677054212186,3.1672667127514397e-12,1.352504438379129e-06,0.3273268353539887,0.3273268353539884,1.4164430429315685e-12,1.3520274649035968e-06,0.21821789023599378,0.21821789023599264,9.735725847196975e-14,4.952413409000275e-08,0.21821789023599109,0.21821789023599253,9.731952747518044e-14,3.453156874436562e-08,2.8829493547711055e-09,2.3154184876821654e-09,9.0354627553164e-21,4.777391866356798e-10
51,0.4498677054212188,0.4498677054212186,3.4587414100620777e-12,1.4133507338565104e-06,0.32732683535398877,0.3273268353539883,1.546795616632259e-12,1.4128895384744981e-06,0.21821789023599383,0.2182178902359926,1.0392650747259685e-13,5.084279035149973e-08,0.2182178902359909,0.21821789023599247,1.0388782090681543e-13,3.593207685813998e-08,2.5343800584750474e-09,2.200829872738359e-09,1.6937466293995015e-20,1.3530737348949865e-09
52,0.44986770542121884,0.44986770542121873,3.776450549203943e-12,1.4768313495690131e-06,0.3273268353539887,0.32732683535398827,1.6888801385174068e-12,1.4763600010698152e-06,0.21821789023599386,0.2182178902359926,1.1152452581815909e-13,5.205888198074039e-08,0.2182178902359908,0.21821789023599242,1.1148321021874321e-13,3.676158072454346e-08,1.1411255560603909e-09,1.5785674721834557e-09,1.7353631240087082e-20,1.864233511723836e-09
53,0.44986770542121884,0.4498677054212186,4.122801648539656e-12,1.5430601757867519e-06,0.3273268353539887,0.32732683535398815,1.8437725158816397e-12,1.5425821135688913e-06,0.21821789023599386,0.21821789023599256,1.20919715883174e-13,5.360506234465032e-08,0.21821789023599067,0.21821789023599242,1.2087556123838308e-13,3.755968255905315e-08,4.325439881301197e-09,2.5131258684486343e-09,2.716221703552987e-20,3.1181557574829734e-09
54,0.4498677054212189,0.4498677054212187,4.500367513092254e-12,1.612150250313952e-06,0.32732683535398865,0.3273268353539881,2.012622774528624e-12,1.6116900039359625e-06,0.218217890235994,0.21821789023599253,1.2961405389450396e-13,5.4981961497099774e-08,0.21821789023599047,0.21821789023599233,1.2956879793208892e-13,3.884350572132686e-08,3.574457830424367e-09,2.187920582711556e-09,1.6235921399971164e-20,1.8660789456137076e-09
55,0.4498677054212189,0.44986770542121873,4.9119425596290496e-12,1.6842617588978078e-06,0.3273268353539886,0.32732683535398827,2.1966862265244877e-12,1.6837763587614882e-06,0.21821789023599417,0.2182178902359925,1.380990090962181e-13,5.664513193237554e-08,0.21821789023599034,0.21821789023599236,1.3804854466140046e-13,3.9818171006577996e-08,3.024868567489259e-09,2.6230724202025717e-09,2.1644135998879796e-20,2.5317460512351346e-09
56,0.4498677054212189,0.4498677054212187,5.3605972048876806e-12,1.7594907423676753e-06,0.3273268353539888,0.32732683535398815,2.3973316450764913e-12,1.7589986838133276e-06,0.21821789023599422,0.21821789023599256,1.4784703309230038e-13,5.810935679471966e-08,0.21821789023599025,0.21821789023599236,1.477933067093416e-13,4.088461765075396e-08,2.716882909955815e-09,2.7178901814481703e-09,1.997454095453548e-20,2.5026368391352744e-09
57,0.449867705421219,0.4498677054212186,5.8496783633871666e-12,1.8379940378076083e-06,0.3273268353539888,0.32732683535398815,2.616054927738306e-12,1.8374992540977519e-06,0.2182178902359943,0.21821789023599253,1.5711802031052725e-13,5.9508491355989915e-08,0.21821789023599017,0.2182178902359923,1.570606308678118e-13,4.219275531212054e-08,3.5434766000502347e-09,3.438908930170801e-09,2.406316218832918e-20,2.089500066023247e-09
58,0.4498677054212189,0.4498677054212187,6.3828324214724575e-12,1.919915243434303e-06,0.32732683535398877,0.3273268353539881,2.854490761735233e-12,1.9194223197219177e-06,0.21821789023599442,0.21821789023599256,1.6861311005770441e-13,6.112265285082276e-08,0.21821789023599006,0.21821789023599236,1.685524633822821e-13,4.335910201128136e-08,2.0606924380843196e-09,3.818629076230611e-09,2.677449815135487e-20,1.6603191088548012e-09
59,0.4498677054212189,0.44986770542121873,6.964018391840721e-12,2.005415251566758e-06,0.3273268353539888,0.32732683535398827,3.1144042209861648e-12,2.0049074863921736e-06,0.2182178902359946,0.21821789023599258,1.810278419340588e-13,6.27791542565887e-08,0.21821789023598992,0.21821789023599242,1.8096351948890834e-13,4.423895181306646e-08,1.8423738409504418e-09,3.7008586824876165e-09,2.0366268612873767e-20,3.0095887342170413e-09
60,0.4498677054212189,0.4498677054212188,7.597559214077177e-12,2.0946361241173263e-06,0.32732683535398893,0.3273268353539884,3.3977330571602067e-12,2.094132835003923e-06,0.21821789023599475,0.21821789023599258,1.9359509218155883e-13,6.443285357780523e-08,0.21821789023598984,0.21821789023599245,1.9352662462702866e-13,4.5520377831103365e-08,2.1763765439677656e-09,2.7949678900899847e-09,4.176240825504568e-20,2.6656657889225328e-09
61,0.4498677054212189,0.4498677054212187,8.288173647740579e-12,2.1877515917141744e-06,0.327326835353989,0.3273268353539884,3.7065853938315995e-12,2.1872577863986156e-06,0.21821789023599492,0.21821789023599264,2.083981401777269e-13,6.620558002361429e-08,0.21821789023598975,0.21821789023599245,2.083280743073953e-13,4.672189663986246e-08,2.175606833433614e-09,2.1230684669087597e-09,6.576224621938036e-20,1.4916384059740666e-09
62,0.4498677054212189,0.4498677054212186,9.0410162488221e-12,2.2849465905116627e-06,0.3273268353539891,0.32732683535398843,4.043268184499985e-12,2.284441379110355e-06,0.21821789023599517,0.21821789023599267,2.2206222213872298e-13,6.798478321887766e-08,0.21821789023598967,0.21821789023599256,2.2198703332333275e-13,4.810199878122213e-08,1.5365063102678192e-09,2.393963898221741e-09,6.563425085987083e-20,7.388132640038683e-10
63,0.4498677054212189,0.44986770542121873,9.861674505312534e-12,2.3863877714663674e-06,0.327326835353989,0.3273268353539884,4.410277479015434e-12,2.3858805058438127e-06,0.2182178902359953,0.21821789023599275,2.391465436531091e-13,6.986878202812595e-08,0.21821789023598956,0.21821789023599253,2.3906899556794446e-13,4.94069479035389e-08,2.020537704840822e-09,1.0702765812874216e-09,5.888620867426251e-20,1.3486761716142103e-09
