step,H_total,H_parallel,H_perp,A_perp,f,abs_ztz,full_simplex_rank,perp_simplex_rank,R_full_takagi,R_parallel_takagi,R_perp_takagi,R_cross_takagi,r1_full,r1_parallel,r1_perp,r1_cross,Bcross_fro
14,1.0,1.0,3.167097394088585e-26,1.7796340618477118e-13,3.167097394088585e-26,1.0712585187150882e-15,4,0,0.6362090102803518,0.6362090102803517,9.765096334752246e-14,3.211311879803101e-07,0.4498677054212188,0.4498677054212186,8.898692506715011e-14,2.2707440335328732e-07,7.265931603664581e-14
15,1.0000000000000002,1.0,4.0780950948892996e-26,2.0194293983423387e-13,4.0780950948892984e-26,1.0991547423733788e-15,4,0,0.6362090102803518,0.6362090102803517,1.1070566223952464e-13,3.420810492895488e-07,0.4498677054212188,0.4498677054212186,1.0097599029283426e-13,2.418462713683684e-07,8.243914789423472e-14
16,1.0000000000000002,0.9999999999999998,5.212736913435562e-26,2.2831418951601677e-13,5.21273691343556e-26,1.0924979554254832e-15,4,0,0.6362090102803518,0.6362090102803515,1.2525810859588549e-13,3.637276677436004e-07,0.44986770542121884,0.4498677054212186,1.1416129578937071e-13,2.5710078359887773e-07,9.320359230060588e-14
17,1.0,1.0,6.63578022188095e-26,2.57600081946434e-13,6.63578022188095e-26,1.0029802280038213e-15,4,0,0.6362090102803518,0.6362090102803516,1.4136555776556108e-13,3.862934500425728e-07,0.44986770542121884,0.4498677054212186,1.2880494385981112e-13,2.7304238442698627e-07,1.0517582474267044e-13
18,1.0000000000000002,1.0,8.390498460886061e-26,2.89663571421849e-13,8.390498460886059e-26,1.0677383963762378e-15,4,0,0.6362090102803518,0.6362090102803515,1.589562766431726e-13,4.0956823328703366e-07,0.4498677054212188,0.4498677054212186,1.448366469739386e-13,2.894705298181485e-07,1.182553675110534e-13
19,1.0000000000000002,0.9999999999999998,1.055992218739822e-25,3.249603389245866e-13,1.0559922187398217e-25,1.0247951214763318e-15,4,0,0.6362090102803518,0.6362090102803515,1.782851464586556e-13,4.338184692117848e-07,0.44986770542121884,0.44986770542121857,1.624853105742538e-13,3.065881240719696e-07,1.326624892126264e-13
20,1.0,1.0,1.3229171804206707e-25,3.6371928467166414e-13,1.3229171804206707e-25,1.0127028831791459e-15,4,0,0.6362090102803518,0.6362090102803516,1.995714780192959e-13,4.5890010302247646e-07,0.4498677054212188,0.44986770542121857,1.8186416079242515e-13,3.2429504921944146e-07,1.4849293344869649e-13
21,1.0000000000000002,0.9999999999999998,1.650321973774436e-25,4.0624155053052315e-13,1.6503219737744355e-25,1.0909495714777676e-15,4,0,0.6362090102803519,0.6362090102803516,2.2288848686970923e-13,4.849849344165431e-07,0.4498677054212189,0.44986770542121857,2.0312515884245838e-13,3.426726432623984e-07,1.6584341194198992e-13
22,1.0000000000000002,1.0,2.0505488727014748e-25,4.528298657002953e-13,2.0505488727014744e-25,1.1090144244491257e-15,4,0,0.6362090102803519,0.6362090102803517,2.4849912195944235e-13,5.119629200429305e-07,0.4498677054212188,0.4498677054212186,2.2641919902451912e-13,3.6177120420820225e-07,1.8486863472894323e-13
23,1.0,1.0,2.5377968041427257e-25,5.037655014133784e-13,2.5377968041427257e-25,1.135130465400828e-15,4,0,0.636209010280352,0.6362090102803518,2.763254874609202e-13,5.399404492113601e-07,0.4498677054212188,0.4498677054212186,2.5188675336871076e-13,3.8150262169705263e-07,2.0566081931081262e-13
24,1.0,0.9999999999999998,3.130895881396562e-25,5.595440895404545e-13,3.130895881396562e-25,1.107118690425424e-15,4,0,0.6362090102803519,0.6362090102803517,3.06982180396503e-13,5.690332336014401e-07,0.4498677054212187,0.4498677054212185,2.797750483751671e-13,4.0204653576480046e-07,2.284280937696307e-13
25,1.0,0.9999999999999997,3.851020348948694e-25,6.205658989139425e-13,3.851020348948694e-25,1.1506085717424449e-15,4,0,0.636209010280352,0.6362090102803517,3.4036572680129564e-13,5.992679909204821e-07,0.44986770542121873,0.4498677054212185,3.1028408296721983e-13,4.23385531279359e-07,2.5335565496800466e-13
26,1.0,0.9999999999999999,4.722524468086617e-25,6.872062622012853e-13,4.722524468086617e-25,1.1535764865300755e-15,4,0,0.636209010280352,0.6362090102803519,3.7693109039644775e-13,6.305629534206182e-07,0.44986770542121873,0.4498677054212186,3.436031263240533e-13,4.4550252369728404e-07,2.8054442330322877e-13
27,1.0,0.9999999999999998,5.77558930412585e-25,7.599729800542813e-13,5.77558930412585e-25,1.096111982511561e-15,4,0,0.636209010280352,0.6362090102803519,4.1688501095665274e-13,6.631021022843336e-07,0.44986770542121873,0.4498677054212186,3.7998618778317456e-13,4.684885644410763e-07,3.1025748621665876e-13
28,1.0,0.9999999999999999,7.046371399173842e-25,8.394266733416232e-13,7.046371399173842e-25,1.1487730472152918e-15,4,0,0.6362090102803519,0.6362090102803519,4.603888773608077e-13,6.968874031772471e-07,0.44986770542121873,0.44986770542121857,4.197125140147322e-13,4.923784067617407e-07,3.426945761593684e-13
29,1.0,0.9999999999999999,8.577826116931225e-25,9.261655422726125e-13,8.577826116931225e-25,1.1482744070404712e-15,4,0,0.6362090102803519,0.6362090102803519,5.079731999639724e-13,7.319729248663678e-07,0.4498677054212186,0.4498677054212186,4.630813071204223e-13,5.172016950953231e-07,3.7810492236364855e-13
30,1.0000000000000002,1.0,1.0422292229121594e-24,1.0208962841112508e-12,1.0422292229121592e-24,1.1237525858153807e-15,4,0,0.6362090102803519,0.6362090102803517,5.598726504130516e-13,7.684562663824538e-07,0.44986770542121873,0.4498677054212186,5.104462399167174e-13,5.43015703711072e-07,4.1677802119115073e-13
31,1.0000000000000002,0.9999999999999998,1.2639218867489528e-24,1.1242428059582826e-12,1.2639218867489525e-24,1.1158723035136384e-15,4,0,0.6362090102803519,0.6362090102803519,6.165724362689826e-13,8.064057693474663e-07,0.44986770542121873,0.4498677054212186,5.621191468011348e-13,5.698185600333355e-07,4.589755870406143e-13
32,1.0,0.9999999999999998,1.5301588407720483e-24,1.2369958935954672e-12,1.5301588407720483e-24,1.0705482643655471e-15,4,0,0.6362090102803518,0.6362090102803516,6.783728982684942e-13,8.458585596108687e-07,0.4498677054212186,0.44986770542121857,6.184952737087094e-13,5.977186278604022e-07,5.049970472698658e-13
33,1.0,0.9999999999999998,1.8494596659140705e-24,1.3599484056073856e-12,1.8494596659140705e-24,1.1176600511206989e-15,4,0,0.6362090102803517,0.6362090102803515,7.457679409391526e-13,8.868786809992589e-07,0.4498677054212186,0.4498677054212185,6.799712568094583e-13,6.267200869693953e-07,5.552000266320115e-13
34,1.0,0.9999999999999999,2.2323668952396536e-24,1.4941107372747355e-12,2.2323668952396536e-24,1.1059422177491548e-15,4,0,0.6362090102803517,0.6362090102803516,8.19331684392374e-13,9.295630519425876e-07,0.44986770542121873,0.4498677054212186,7.470526037072004e-13,6.569066949259188e-07,6.099600860013629e-13
35,1.0,1.0,2.6908729053181664e-24,1.640388034983847e-12,2.6908729053181664e-24,1.1280780082708857e-15,4,0,0.6362090102803516,0.6362090102803515,8.996337555500246e-13,9.739709927703751e-07,0.44986770542121873,0.4498677054212186,8.201903356086685e-13,6.883188086280428e-07,6.696824609248757e-13
36,1.0000000000000002,1.0,3.2395247140677666e-24,1.7998679712878294e-12,3.239524714067766e-24,1.1979120900386682e-15,4,0,0.6362090102803516,0.6362090102803516,9.869851569656559e-13,1.0201948473152125e-06,0.44986770542121873,0.4498677054212186,8.999316873350568e-13,7.209925000323681e-07,7.347916842059157e-13
37,1.0000000000000004,0.9999999999999998,3.896116810568586e-24,1.97385835625776e-12,3.896116810568584e-24,1.1542640075847466e-15,4,0,0.6362090102803515,0.6362090102803515,1.0823137475044355e-12,1.0683426460795103e-06,0.4498677054212186,0.4498677054212186,9.869269096012713e-13,7.550456915071985e-07,8.058274510622276e-13
38,1.0000000000000002,1.0,4.680818415851941e-24,2.163519913440119e-12,4.68081841585194e-24,1.2044175254898992e-15,4,0,0.6362090102803517,0.6362090102803515,1.186280115154867e-12,1.118457747973908e-06,0.44986770542121873,0.44986770542121857,1.081757863041545e-12,7.904796429931878e-07,8.832517523698317e-13
39,1.0000000000000002,1.0,5.618609449890396e-24,2.3703606160013703e-12,5.618609449890395e-24,1.186927360348957e-15,4,0,0.6362090102803517,0.6362090102803516,1.2996956174903401e-12,1.1706756375920401e-06,0.44986770542121873,0.4498677054212186,1.185178655644958e-12,8.274165900659022e-07,9.676909940897667e-13
40,1.0000000000000002,1.0,6.738660336511133e-24,2.5958929747798026e-12,6.738660336511131e-24,1.2034207255786098e-15,4,0,0.6362090102803518,0.6362090102803517,1.423324111489251e-12,1.225081377892112e-06,0.44986770542121873,0.4498677054212187,1.2979454533708044e-12,8.658755828608005e-07,1.0597696185811817e-12
41,1.0000000000000002,1.0,8.075586222709178e-24,2.84175759393886e-12,8.075586222709177e-24,1.2475310517749258e-15,4,0,0.6362090102803518,0.6362090102803517,1.5581443348012636e-12,1.281751621220175e-06,0.44986770542121873,0.4498677054212186,1.4208771416230943e-12,9.059326587341943e-07,1.160138896155885e-12
42,1.0000000000000002,1.0000000000000002,9.670903836076033e-24,3.109807684741298e-12,9.670903836076032e-24,1.2456415651473178e-15,4,0,0.6362090102803518,0.6362090102803517,1.7050105983902439e-12,1.3408126408010734e-06,0.4498677054212186,0.4498677054212186,1.5549024092433246e-12,9.476995965098137e-07,1.269573989329681e-12
43,1.0000000000000004,1.0,1.1573840979263688e-23,3.4020348292255457e-12,1.1573840979263684e-23,1.2070866878441316e-15,4,0,0.6362090102803519,0.6362090102803518,1.865171712491366e-12,1.402362027946853e-06,0.4498677054212186,0.4498677054212186,1.7010160019439688e-12,9.912237290741062e-07,1.3888727954944247e-12
44,1.0000000000000002,0.9999999999999999,1.3842896836320763e-23,3.720604364390383e-12,1.384289683632076e-23,1.2552966160080817e-15,4,0,0.636209010280352,0.6362090102803519,2.0398218673339683e-12,1.4665339454846395e-06,0.44986770542121873,0.4498677054212186,1.860300719295997e-12,1.036593778810518e-06,1.5189343869111033e-12
45,1.0000000000000002,1.0000000000000002,1.6548430787381117e-23,4.067976252067005e-12,1.6548430787381114e-23,1.1890918006793487e-15,4,0,0.636209010280352,0.6362090102803519,2.2301746593873996e-12,1.5334348474531447e-06,0.4498677054212188,0.44986770542121873,2.033986437172379e-12,1.0838922468182463e-06,1.6607457240339069e-12
46,1.0000000000000004,1.0,1.9771887958072032e-23,4.446559114424549e-12,1.9771887958072023e-23,1.2553329277056676e-15,4,0,0.636209010280352,0.6362090102803519,2.437678135691232e-12,1.6031591828057652e-06,0.4498677054212188,0.4498677054212186,2.223278637759755e-12,1.1331924736459248e-06,1.8152978697376534e-12
47,1.0000000000000004,1.0000000000000004,2.361309181359042e-23,4.859330387367216e-12,2.361309181359041e-23,1.1879267703436564e-15,4,0,0.636209010280352,0.6362090102803519,2.6638860734658454e-12,1.6758938634598862e-06,0.44986770542121873,0.44986770542121873,2.4296630874631466e-12,1.1846201692785864e-06,1.9838113569059897e-12
48,1.0000000000000004,1.0000000000000002,2.8188613968674584e-23,5.3092950538347915e-12,2.818861396867457e-23,1.2020636330736472e-15,4,0,0.636209010280352,0.6362090102803519,2.910488927441095e-12,1.7517358536450576e-06,0.4498677054212188,0.44986770542121873,2.6546454538516962e-12,1.2382373386546258e-06,2.1675065215877648e-12
49,1.0000000000000004,1.0,3.363784906113501e-23,5.7998145712716546e-12,3.363784906113499e-23,1.1875761984309278e-15,4,0,0.636209010280352,0.6362090102803519,3.1792539743099558e-12,1.8308426341988202e-06,0.4498677054212188,0.4498677054212186,2.8999057959557176e-12,1.2941724313784572e-06,2.3677652170836955e-12
50,1.0000000000000004,1.0000000000000002,4.012634912804119e-23,6.334536220438019e-12,4.0126349128041174e-23,1.1737422589481248e-15,4,0,0.6362090102803519,0.6362090102803518,3.4722959046973116e-12,1.9133457134090878e-06,0.44986770542121873,0.4498677054212186,3.1672667127514397e-12,1.352504438379129e-06,2.5860654147893527e-12
51,1.0000000000000004,1.0,4.7851590687384317e-23,6.917484419019989e-12,4.7851590687384293e-23,1.1972943743221823e-15,4,0,0.6362090102803519,0.6362090102803517,3.791709669739918e-12,1.9994236867432613e-06,0.4498677054212188,0.4498677054212186,3.4587414100620777e-12,1.4133507338565104e-06,2.824056814545568e-12
52,1.0000000000000004,1.0000000000000002,5.70463265499847e-23,7.552901862859381e-12,5.704632654998468e-23,1.2187636466041584e-15,4,0,0.6362090102803519,0.6362090102803517,4.139898682199962e-12,2.089194750186237e-06,0.44986770542121884,0.44986770542121873,3.776450549203943e-12,1.4768313495690131e-06,3.083460751023463e-12
53,1.0000000000000004,1.0000000000000002,6.798999573961995e-23,8.245604631536729e-12,6.798999573961992e-23,1.2479797109687435e-15,4,0,0.6362090102803519,0.6362090102803516,4.519537919136842e-12,2.1828623956997262e-06,0.44986770542121884,0.4498677054212186,4.122801648539656e-12,1.5430601757867519e-06,3.3662501837950142e-12
54,1.0000000000000004,1.0000000000000004,8.101330353359235e-23,9.000739054855015e-12,8.101330353359231e-23,1.1928073566664143e-15,4,0,0.6362090102803519,0.6362090102803516,4.933309848551172e-12,2.2805938732382546e-06,0.4498677054212189,0.4498677054212187,4.500367513092254e-12,1.612150250313952e-06,3.674533779857997e-12
55,1.0000000000000004,1.0000000000000004,9.65087638639756e-23,9.82388741099854e-12,9.650876386397555e-23,1.081669552474789e-15,4,0,0.6362090102803519,0.6362090102803517,5.3843048598583324e-12,2.3825702647060896e-06,0.4498677054212189,0.44986770542121873,4.9119425596290496e-12,1.6842617588978078e-06,4.010598642061837e-12
56,1.0000000000000004,1.0000000000000004,1.1494403449890822e-22,1.0721195572272163e-11,1.1494403449890817e-22,1.0386086104415692e-15,4,0,0.6362090102803519,0.6362090102803517,5.87595975277546e-12,2.4889633493953392e-06,0.4498677054212189,0.4498677054212187,5.3605972048876806e-12,1.7594907423676753e-06,4.376910773873623e-12
57,1.0000000000000007,1.0,1.3687498629894313e-22,1.1699358371250243e-11,1.3687498629894304e-22,1.0236747559163965e-15,4,0,0.636209010280352,0.6362090102803515,6.4118510941925905e-12,2.5999906628641823e-06,0.449867705421219,0.4498677054212186,5.8496783633871666e-12,1.8379940378076083e-06,4.776243378036903e-12
58,1.0000000000000007,1.0,1.6296218151108712e-22,1.2765664162552887e-11,1.62962181511087e-22,1.0404430423419271e-15,4,0,0.6362090102803519,0.6362090102803516,6.996106598903944e-12,2.7158562794257645e-06,0.4498677054212189,0.4498677054212187,6.3828324214724575e-12,1.919915243434303e-06,5.211560259219523e-12
59,1.0000000000000007,1.0000000000000002,1.9399021356576078e-22,1.3928036960238179e-11,1.9399021356576066e-22,1.016467565782772e-15,4,0,0.636209010280352,0.6362090102803517,7.632993167069742e-12,2.8367678306303086e-06,0.4498677054212189,0.44986770542121873,6.964018391840721e-12,2.005415251566758e-06,5.6860910119767794e-12
60,1.0000000000000007,1.0000000000000004,2.3089160279162005e-22,1.519511772878447e-11,2.308916027916199e-22,9.606522433505967e-16,4,0,0.636209010280352,0.6362090102803519,8.32721007020266e-12,2.962958593414863e-06,0.4498677054212189,0.4498677054212188,7.597559214077177e-12,2.0946361241173263e-06,6.203373920243128e-12
61,1.0000000000000004,1.0000000000000004,2.7477526244028026e-22,1.657634647442796e-11,2.747752624402801e-22,1.0153814239845825e-15,4,0,0.636209010280352,0.6362090102803518,9.084020479294467e-12,3.0946602383212116e-06,0.4498677054212189,0.4498677054212187,8.288173647740579e-12,2.1877515917141744e-06,6.767263909125104e-12
62,1.0000000000000007,1.0000000000000004,3.269598135779649e-22,1.8082030128776052e-11,3.2695981357796466e-22,1.0488491900638033e-15,4,0,0.6362090102803523,0.6362090102803519,9.9089142844572e-12,3.232118440738767e-06,0.4498677054212189,0.4498677054212186,9.0410162488221e-12,2.2849465905116627e-06,7.381951657205322e-12
63,1.0000000000000004,1.0000000000000004,3.890104136153855e-22,1.9723346917178774e-11,3.890104136153853e-22,9.97395925545391e-16,4,0,0.6362090102803521,0.6362090102803519,1.0808215234007186e-11,3.375588377764741e-06,0.4498677054212189,0.44986770542121873,9.861674505312534e-12,2.3863877714663674e-06,8.052019553671036e-12
64,1.0000000000000004,1.0000000000000002,4.627909749060589e-22,2.1512577133064716e-11,4.627909749060587e-22,9.933120540671187e-16,4,0,0.6362090102803523,0.636209010280352,1.1788491585123836e-11,3.525339920989291e-06,0.44986770542121884,0.44986770542121873,1.0756290568943329e-11,2.4922801750273393e-06,8.782472038667231e-12
65,1.0000000000000007,1.0000000000000002,5.505112882576198e-22,2.346297696920874e-11,5.505112882576194e-22,1.0148937593529918e-15,4,0,0.6362090102803521,0.6362090102803519,1.285698303437774e-11,3.6816431516546383e-06,0.44986770542121884,0.4498677054212186,1.17314907219157e-11,2.6028020226780247e-06,9.57872456559191e-12
66,1.0000000000000004,1.0000000000000004,6.548001611640123e-22,2.5589063311579273e-11,6.54800161164012e-22,1.0609900171400642e-15,4,0,0.6362090102803523,0.636209010280352,1.4021927127851035e-11,3.844793226510005e-06,0.4498677054212189,0.44986770542121873,1.2794533993608319e-11,2.7181558975422126e-06,1.0446689402956171e-11
67,1.0000000000000004,1.0000000000000004,7.787838603875689e-22,2.7906699202656857e-11,7.787838603875686e-22,9.728487304096238e-16,4,0,0.6362090102803523,0.6362090102803519,1.529159912111007e-11,4.015095259145636e-06,0.4498677054212189,0.4498677054212186,1.3953351830449414e-11,2.8385745545503165e-06,1.1392863220901176e-11
68,1.0000000000000004,1.0000000000000002,9.26174184312914e-22,3.043311000067055e-11,9.261741843129137e-22,9.939085880168006e-16,4,0,0.6362090102803521,0.6362090102803518,1.6675733928829697e-11,4.19286518312793e-06,0.44986770542121884,0.4498677054212186,1.5216557749848592e-11,2.9642684536842277e-06,1.242426106432681e-11
69,1.0000000000000007,1.0000000000000004,1.1013845596393189e-21,3.318711436144033e-11,1.1013845596393181e-21,9.573770555365143e-16,4,0,0.636209010280352,0.6362090102803519,1.8184619359909137e-11,4.378431045721908e-06,0.44986770542121884,0.44986770542121873,1.659356094384075e-11,3.0954832181744678e-06,1.3548585320267727e-11
70,1.0000000000000004,1.0000000000000004,1.3096586991437689e-21,3.6189206942730436e-11,1.3096586991437683e-21,1.0249465558146253e-15,4,0,0.636209010280352,0.6362090102803518,1.9829255803173615e-11,4.572137652346186e-06,0.4498677054212188,0.44986770542121873,1.809460757016492e-11,3.232455216975532e-06,1.4774181235049676e-11
71,1.0000000000000004,1.0000000000000004,1.5572310901794456e-21,3.9461767448752795e-11,1.5572310901794448e-21,1.054883177298055e-15,4,0,0.636209010280352,0.6362090102803517,2.1622158627460526e-11,4.774351422110432e-06,0.4498677054212188,0.4498677054212187,1.973088815113067e-11,3.37543499103614e-06,1.611020049622047e-11
72,1.0000000000000007,1.0000000000000004,1.851507108112127e-21,4.302914254446778e-11,1.8515071081121258e-21,1.0297614503175508e-15,4,0,0.6362090102803519,0.6362090102803518,2.357657756067601e-11,4.985444129328824e-06,0.4498677054212188,0.44986770542121873,2.151457612163249e-11,3.5246965417308793e-06,1.7566574863322234e-11
73,1.0000000000000007,1.0000000000000004,2.2012929040601453e-21,4.691793797749583e-11,2.2012929040601438e-21,9.99616862580551e-16,4,0,0.6362090102803519,0.6362090102803518,2.570702848529461e-11,5.205817134195658e-06,0.4498677054212188,0.44986770542121873,2.3458973278358203e-11,3.6805158097392372e-06,1.9154174750189832e-11
74,1.0000000000000007,1.0000000000000004,2.61703956703747e-21,5.1157008972744586e-11,2.617039567037468e-21,9.965242608372604e-16,4,0,0.6362090102803519,0.6362090102803518,2.8029319842066497e-11,5.435864270481221e-06,0.44986770542121884,0.4498677054212188,2.5578509656270034e-11,3.84318027205024e-06,2.088476367682078e-11
75,1.0000000000000007,1.0000000000000004,3.11117692813242e-21,5.5777925097052686e-11,3.111176928132418e-21,9.706398857225748e-16,4,0,0.6362090102803519,0.6362090102803517,3.0560830111470714e-11,5.676023502089548e-06,0.4498677054212188,0.44986770542121873,2.7888967847329196e-11,4.0129948622748475e-06,2.2771246351431006e-11
76,1.0000000000000009,1.0000000000000004,3.698487221892571e-21,6.081518907224223e-11,3.698487221892568e-21,9.634458888278397e-16,4,0,0.6362090102803519,0.6362090102803517,3.332044719004063e-11,5.926740455351926e-06,0.44986770542121884,0.44986770542121873,3.040760005263095e-11,4.190270343780179e-06,2.4827695974935046e-11
77,1.0000000000000009,1.0000000000000004,4.396516387287158e-21,6.630623188876863e-11,4.396516387287154e-21,9.627896748950394e-16,4,0,0.6362090102803519,0.6362090102803517,3.6328636914681245e-11,6.188479553188033e-06,0.44986770542121884,0.44986770542121873,3.3153121676925944e-11,4.375344183635932e-06,2.706940543841751e-11
78,1.0000000000000009,1.0000000000000004,5.226127022796069e-21,7.229195683335781e-11,5.2261270227960644e-21,9.689981926493981e-16,4,0,0.6362090102803519,0.6362090102803518,3.960772959096146e-11,6.46173177791833e-06,0.44986770542121884,0.4498677054212188,3.614598391451759e-11,4.5685578450464225e-06,2.951307575647929e-11
79,1.0000000000000009,1.0000000000000007,6.2121057129448885e-21,7.88169126072881e-11,6.212105712944883e-21,1.0149776894289077e-15,4,0,0.6362090102803519,0.6362090102803518,4.318224340269345e-11,6.747001175764032e-06,0.44986770542121884,0.4498677054212188,3.940846171155719e-11,4.770269627074317e-06,3.217687341721643e-11
80,1.0000000000000009,1.0000000000000004,7.383913665840113e-21,8.592970188380798e-11,7.383913665840107e-21,1.0480190837938784e-15,4,0,0.636209010280352,0.6362090102803518,4.707872238706616e-11,7.044820916028815e-06,0.44986770542121884,0.44986770542121873,4.2964856206301815e-11,4.980855353535566e-06,3.508065669986611e-11
81,1.0000000000000009,1.0000000000000009,8.776546440368365e-21,9.368322390037806e-11,8.776546440368358e-21,9.945464274146697e-16,4,0,0.636209010280352,0.6362090102803519,5.132634560442718e-11,7.3557413632176984e-06,0.44986770542121884,0.4498677054212188,4.6841617617665696e-11,5.200706251805595e-06,3.8246012044413513e-11
82,1.0000000000000009,1.0000000000000007,1.0431605163339296e-20,1.0213522978551179e-10,1.0431605163339287e-20,1.0340592503276713e-15,4,0,0.6362090102803519,0.636209010280352,5.5956430746737143e-11,7.680347171046566e-06,0.4498677054212188,0.4498677054212188,5.106761876512667e-11,5.430228514859972e-06,4.169652485923739e-11
83,1.0000000000000009,1.0000000000000004,1.2398526975296243e-20,1.1134867298399314e-10,1.2398526975296232e-20,1.0051662129753638e-15,4,0,0.6362090102803521,0.6362090102803519,6.100365958455534e-11,8.019240849547746e-06,0.44986770542121884,0.44986770542121873,5.5674340938962645e-11,5.66985760052943e-06,4.545790626219181e-11
84,1.0000000000000009,1.0000000000000004,1.473605649191808e-20,1.2139215992772384e-10,1.4736056491918068e-20,1.0056486310359774e-15,4,0,0.6362090102803521,0.636209010280352,6.650555985707496e-11,8.373049879979583e-06,0.44986770542121884,0.4498677054212188,6.069608358443345e-11,5.9200313938189995e-06,4.95581437397323e-11
