E_A,E_B,E_tau_R_total,K_R_phase_total,P_R_total,R_A,R_B,R_total,case,noise_level,noise_mode,p_A,p_B,relative_p,stage
1.0000000000000042,1.0000000000000029,5.000000000000025,3.400000000000071,-1.0000000000000733,1.0000000000000089,4.0,5.000000000000009,c02_A1.00_B2.00_u1.40_v-0.60,0.0,zero_mean_gauge_noise,-1.8000000000000163,0.19999999999998974,-2.000000000000006,final
1.000000000000002,0.9999999999999996,5.0,3.3999999999999506,-0.9999999999999765,0.9999999999999998,3.9999999999999996,4.999999999999999,c02_A1.00_B2.00_u1.40_v-0.60,1e-12,zero_mean_gauge_noise,1.3999999999999948,-0.5999999999999929,1.9999999999999876,initial
1.000000000000006,1.0000000000000002,5.000000000000007,3.400000000000011,-0.9999999999999987,0.9999999999999999,4.0,5.0,c02_A1.00_B2.00_u1.40_v-0.60,1e-12,zero_mean_gauge_noise,1.4000000000000032,-0.6000000000000004,2.0000000000000036,collision_cell
0.9999999999999993,1.0000000000000009,5.000000000000002,3.400000000000016,-1.0000000000000393,0.9999999999999999,3.9999999999999996,4.999999999999999,c02_A1.00_B2.00_u1.40_v-0.60,1e-12,zero_mean_gauge_noise,-1.800000000000008,0.19999999999999216,-2.0,collision_map
1.0000000000000044,1.0000000000000029,5.000000000000024,3.4000000000000727,-1.000000000000074,1.0000000000000089,3.999999999999999,5.000000000000008,c02_A1.00_B2.00_u1.40_v-0.60,1e-12,zero_mean_gauge_noise,-1.8000000000000167,0.19999999999998974,-2.000000000000006,final
1.0000000000000018,0.9999999999999996,5.0,3.3999999999999515,-0.999999999999976,0.9999999999999999,4.0,5.0,c02_A1.00_B2.00_u1.40_v-0.60,1e-10,zero_mean_gauge_noise,1.3999999999999952,-0.5999999999999928,1.999999999999988,initial
1.000000000000006,1.0000000000000002,5.000000000000005,3.400000000000009,-0.9999999999999982,0.9999999999999999,3.9999999999999996,4.999999999999999,c02_A1.00_B2.00_u1.40_v-0.60,1e-10,zero_mean_gauge_noise,1.4000000000000028,-0.6000000000000003,2.000000000000003,collision_cell
0.9999999999999992,1.0000000000000009,5.000000000000003,3.400000000000014,-1.0000000000000386,0.9999999999999999,4.0,5.0,c02_A1.00_B2.00_u1.40_v-0.60,1e-10,zero_mean_gauge_noise,-1.8000000000000076,0.19999999999999216,-1.9999999999999998,collision_map
1.0000000000000042,1.000000000000003,5.000000000000025,3.4000000000000727,-1.0000000000000737,1.0000000000000089,3.9999999999999996,5.000000000000009,c02_A1.00_B2.00_u1.40_v-0.60,1e-10,zero_mean_gauge_noise,-1.8000000000000167,0.19999999999998974,-2.000000000000006,final
1.000000000000002,0.9999999999999998,5.0,3.399999999999952,-0.999999999999976,0.9999999999999999,3.9999999999999996,4.999999999999999,c02_A1.00_B2.00_u1.40_v-0.60,1e-08,zero_mean_gauge_noise,1.3999999999999952,-0.5999999999999929,1.999999999999988,initial
1.0000000000000058,1.0000000000000004,5.000000000000007,3.4000000000000092,-0.9999999999999987,0.9999999999999999,4.0,5.0,c02_A1.00_B2.00_u1.40_v-0.60,1e-08,zero_mean_gauge_noise,1.4000000000000028,-0.6000000000000003,2.000000000000003,collision_cell
0.9999999999999992,1.0000000000000009,5.000000000000002,3.400000000000014,-1.0000000000000386,0.9999999999999999,3.9999999999999996,4.999999999999999,c02_A1.00_B2.00_u1.40_v-0.60,1e-08,zero_mean_gauge_noise,-1.8000000000000076,0.19999999999999218,-1.9999999999999998,collision_map
1.0000000000000044,1.0000000000000029,5.000000000000026,3.400000000000072,-1.0000000000000733,1.0000000000000089,4.000000000000001,5.00000000000001,c02_A1.00_B2.00_u1.40_v-0.60,1e-08,zero_mean_gauge_noise,-1.8000000000000165,0.19999999999998977,-2.000000000000006,final
1.000000000000002,0.9999999999999996,5.0,3.39999999999995,-0.9999999999999767,0.9999999999999999,3.9999999999999996,4.999999999999999,c02_A1.00_B2.00_u1.40_v-0.60,1e-06,zero_mean_gauge_noise,1.3999999999999946,-0.5999999999999929,1.9999999999999876,initial
1.0000000000000058,1.0000000000000002,5.000000000000005,3.4000000000000083,-0.9999999999999982,0.9999999999999998,3.9999999999999996,4.999999999999999,c02_A1.00_B2.00_u1.40_v-0.60,1e-06,zero_mean_gauge_noise,1.4000000000000028,-0.6000000000000003,2.000000000000003,collision_cell
0.9999999999999996,1.0000000000000009,5.000000000000002,3.400000000000014,-1.0000000000000389,0.9999999999999999,3.999999999999999,4.999999999999999,c02_A1.00_B2.00_u1.40_v-0.60,1e-06,zero_mean_gauge_noise,-1.8000000000000076,0.19999999999999218,-1.9999999999999998,collision_map
1.0000000000000042,1.000000000000003,5.000000000000025,3.4000000000000727,-1.0000000000000737,1.0000000000000089,3.9999999999999996,5.000000000000009,c02_A1.00_B2.00_u1.40_v-0.60,1e-06,zero_mean_gauge_noise,-1.8000000000000167,0.19999999999998974,-2.000000000000006,final
1.0000000000000018,0.9999999999999996,4.999999999999999,3.3999999999999506,-0.9999999999999771,0.9999999999999998,3.9999999999999996,4.999999999999999,c02_A1.00_B2.00_u1.40_v-0.60,0.0001,zero_mean_gauge_noise,1.3999999999999946,-0.599999999999993,1.9999999999999876,initial
1.000000000000006,1.0000000000000004,5.000000000000006,3.4000000000000083,-0.9999999999999991,0.9999999999999997,3.9999999999999996,4.999999999999999,c02_A1.00_B2.00_u1.40_v-0.60,0.0001,zero_mean_gauge_noise,1.4000000000000026,-0.6000000000000004,2.000000000000003,collision_cell
0.9999999999999992,1.0000000000000009,5.000000000000002,3.400000000000014,-1.0000000000000389,0.9999999999999999,3.999999999999999,4.999999999999999,c02_A1.00_B2.00_u1.40_v-0.60,0.0001,zero_mean_gauge_noise,-1.8000000000000076,0.19999999999999218,-1.9999999999999998,collision_map
1.0000000000000042,1.0000000000000029,5.000000000000025,3.4000000000000727,-1.0000000000000737,1.0000000000000089,4.0,5.000000000000009,c02_A1.00_B2.00_u1.40_v-0.60,0.0001,zero_mean_gauge_noise,-1.8000000000000167,0.19999999999998974,-2.000000000000006,final
1.0000000000000018,0.9999999999999992,4.999999999999998,3.3999999999999515,-0.9999999999999767,1.0,4.0,5.0,c02_A1.00_B2.00_u1.40_v-0.60,0.0,common_bias_control,1.3999999999999948,-0.5999999999999929,1.9999999999999876,initial
1.000000000000006,1.0000000000000002,5.000000000000007,3.4000000000000092,-0.9999999999999984,1.0,4.0,5.0,c02_A1.00_B2.00_u1.40_v-0.60,0.0,common_bias_control,1.4000000000000028,-0.6000000000000003,2.000000000000003,collision_cell
0.9999999999999993,1.0000000000000009,5.000000000000003,3.4000000000000163,-1.0000000000000393,1.0,4.0,5.0,c02_A1.00_B2.00_u1.40_v-0.60,0.0,common_bias_control,-1.800000000000008,0.19999999999999218,-2.0,collision_map
1.0000000000000042,1.0000000000000029,5.000000000000025,3.400000000000071,-1.0000000000000733,1.0000000000000089,4.0,5.000000000000009,c02_A1.00_B2.00_u1.40_v-0.60,0.0,common_bias_control,-1.8000000000000163,0.19999999999998974,-2.000000000000006,final
1.0000000000007774,1.0000000000002904,5.000000000002659,3.399999999996375,-0.9999999999970823,0.9999999999995323,4.0000000000011875,5.000000000000719,c02_A1.00_B2.00_u1.40_v-0.60,1e-12,common_bias_control,1.4000000000005015,-0.5999999999990542,1.9999999999995557,initial
1.000000000000181,1.0000000000006601,5.000000000003695,3.399999999995993,-1.0000000000000466,1.0000000000003666,4.000000000000506,5.000000000000873,c02_A1.00_B2.00_u1.40_v-0.60,1e-12,common_bias_control,1.3999999999986963,-0.5999999999997381,1.9999999999984344,collision_cell
1.0000000000008258,0.9999999999995688,4.999999999998657,3.4000000000020116,-1.000000000003954,0.9999999999998564,3.9999999999997002,4.999999999999557,c02_A1.00_B2.00_u1.40_v-0.60,1e-12,common_bias_control,-1.8000000000010374,0.19999999999922125,-2.0000000000002585,collision_map
