step,time,gram_symmetry_error,gram_reconstruction_error,reduced_skew_error,reduced_eigen_residual,lifted_eigen_residual,orth_Bdom,orth_C4,conservation_error
1295,1295,0.00000000000000000e+00,4.14386337249157579e-15,0.00000000000000000e+00,3.11318077584707587e-16,1.36392876048157817e-15,1.44328993201270350e-15,nan,1.11022302462515654e-15
1300,1300,0.00000000000000000e+00,4.13598111820243410e-15,0.00000000000000000e+00,6.20566068681734602e-16,1.67005857422041553e-15,1.73422380365254680e-15,nan,7.77156117237609578e-16
1305,1305,0.00000000000000000e+00,4.11719492763593775e-15,0.00000000000000000e+00,3.32427210420177906e-16,1.50933750493105005e-15,1.99918708145313311e-27,nan,1.99840144432528177e-15
1310,1310,0.00000000000000000e+00,4.14412646429374821e-15,0.00000000000000000e+00,1.03449931223960103e-15,2.06155876926541641e-15,2.48253415324727312e-16,nan,2.88657986402540701e-15
1315,1315,0.00000000000000000e+00,4.14256092099146153e-15,0.00000000000000000e+00,2.30566870101083393e-16,2.28675485786450526e-15,1.13220977340073514e-15,nan,8.88178419700125232e-16
1320,1320,0.00000000000000000e+00,4.13067839325314857e-15,0.00000000000000000e+00,6.40321284345903640e-16,1.34423420734404652e-15,1.25607396694702013e-15,nan,1.99840144432528177e-15
1325,1325,0.00000000000000000e+00,4.11897090034334677e-15,0.00000000000000000e+00,2.84598030467815017e-16,1.26077620936683957e-15,9.42055475210264952e-16,nan,4.44089209850062616e-16
1330,1330,0.00000000000000000e+00,4.16541477998686852e-15,0.00000000000000000e+00,3.34120828642574542e-16,1.12828394953050938e-15,4.00296604248672097e-16,nan,2.22044604925031308e-15
1335,1335,0.00000000000000000e+00,4.15010568032907953e-15,0.00000000000000000e+00,9.83422637677616009e-16,1.72876728631803115e-15,1.57009245868377517e-16,nan,4.44089209850062616e-16
1340,1340,0.00000000000000000e+00,4.13390487563684691e-15,0.00000000000000000e+00,2.41477330551298075e-16,1.38372910968518441e-15,1.13220977340073514e-15,nan,1.11022302462515654e-15
1345,1345,0.00000000000000000e+00,4.17861126147755308e-15,0.00000000000000000e+00,4.90447402992969816e-16,1.88501042683623642e-15,6.28036983473510067e-16,nan,2.66453525910037570e-15
1350,1350,0.00000000000000000e+00,4.11373033669037966e-15,0.00000000000000000e+00,4.94475529291885730e-16,1.37033427002321001e-15,8.95090418262361923e-16,nan,4.44089209850062616e-16
1355,1355,0.00000000000000000e+00,4.17059173045107804e-15,0.00000000000000000e+00,5.08177164888304912e-16,1.78362582728785412e-15,4.96506830649454624e-16,nan,5.55111512312578270e-16
1360,1360,0.00000000000000000e+00,4.13753896382747419e-15,0.00000000000000000e+00,2.81018509989195220e-16,1.93073883596919225e-15,7.44760245974181935e-16,nan,1.99840144432528177e-15
1365,1365,0.00000000000000000e+00,4.21678031082200076e-15,0.00000000000000000e+00,3.42753462607036410e-16,1.48038798592225861e-15,8.88178419700125232e-16,nan,1.99840144432528177e-15
1370,1370,0.00000000000000000e+00,4.18457185939087448e-15,0.00000000000000000e+00,4.01254548960213269e-16,1.72701672464572218e-15,6.28036983473510067e-16,nan,4.44089209850062616e-16
1375,1375,0.00000000000000000e+00,4.19817199901705463e-15,0.00000000000000000e+00,5.91788997524517581e-16,1.71903648680306946e-15,7.02166693715340245e-16,nan,1.11022302462515654e-15
1380,1380,0.00000000000000000e+00,4.08700036624763744e-15,0.00000000000000000e+00,3.56098610829718045e-16,1.42984478889471052e-15,6.75322301446425948e-16,nan,6.66133814775093924e-16
1385,1385,0.00000000000000000e+00,4.12038695794453499e-15,0.00000000000000000e+00,6.20768424574974677e-16,1.65588650678890580e-15,1.42177919158666922e-15,nan,1.11022302462515654e-15
1390,1390,0.00000000000000000e+00,4.16266839861532009e-15,0.00000000000000000e+00,1.52031579044180075e-16,1.40615824181597366e-15,4.00296604248672097e-16,nan,4.44089209850062616e-16
1395,1395,0.00000000000000000e+00,4.17727524600700459e-15,0.00000000000000000e+00,7.67019773234377171e-16,2.34768178613859844e-15,9.93013661298909247e-16,nan,1.33226762955018785e-15
1400,1400,0.00000000000000000e+00,4.13506837825602009e-15,0.00000000000000000e+00,6.00992682799237858e-16,1.77920614662063730e-15,8.45520665245115117e-16,nan,6.66133814775093924e-16
1405,1405,0.00000000000000000e+00,4.16345180509540790e-15,0.00000000000000000e+00,5.57265388705857141e-16,2.01237869558496364e-15,6.47365704913893752e-16,nan,1.11022302462515654e-15
1410,1410,0.00000000000000000e+00,4.16340740193410157e-15,0.00000000000000000e+00,6.53004624765955438e-16,2.41484331279586840e-15,9.93013661298909247e-16,nan,1.77635683940025046e-15
1415,1415,0.00000000000000000e+00,4.13602748646744688e-15,0.00000000000000000e+00,6.65786167022748340e-16,1.60175895802476231e-15,9.48574968053509423e-16,nan,2.66453525910037570e-15
1420,1420,0.00000000000000000e+00,4.09199171179057398e-15,0.00000000000000000e+00,4.79187969317747112e-16,1.32109711209177990e-15,4.96506830649454624e-16,nan,2.22044604925031308e-15
1425,1425,0.00000000000000000e+00,4.15249170972676880e-15,0.00000000000000000e+00,4.14789128861878413e-16,2.57219079573466532e-15,8.00593208497344194e-16,nan,2.10942374678779743e-15
1430,1430,0.00000000000000000e+00,4.11984868516566978e-15,0.00000000000000000e+00,7.64335536844141464e-16,1.34189989665109711e-15,9.93013661298909247e-16,nan,2.22044604925031308e-16
1435,1435,0.00000000000000000e+00,4.14873888759213762e-15,0.00000000000000000e+00,1.37224817118482697e-15,1.70004068354472674e-15,4.96506830649454624e-16,nan,8.88178419700125232e-16
1440,1440,0.00000000000000000e+00,4.12471913096310278e-15,0.00000000000000000e+00,8.75375677502152827e-16,1.16176053302591766e-15,9.93013661298909247e-16,nan,1.55431223447521916e-15
1445,1445,0.00000000000000000e+00,4.18570114273906858e-15,0.00000000000000000e+00,4.32848875852199956e-16,1.90776325253319001e-15,6.66133814775093924e-16,nan,1.55431223447521916e-15
1450,1450,0.00000000000000000e+00,4.12636239937323090e-15,0.00000000000000000e+00,6.83784665247638316e-16,2.07847493150144520e-15,4.44089209850062616e-16,nan,6.66133814775093924e-16
1455,1455,0.00000000000000000e+00,4.12356745639065423e-15,0.00000000000000000e+00,2.70146796917282793e-16,1.75855127002730417e-15,7.02166693715340245e-16,nan,1.44328993201270350e-15
1460,1460,0.00000000000000000e+00,4.15588529676079811e-15,0.00000000000000000e+00,6.47938567081264343e-16,1.36592537587934674e-15,4.96506830649454624e-16,nan,0.00000000000000000e+00
1465,1465,0.00000000000000000e+00,4.15363766726409372e-15,0.00000000000000000e+00,5.18977723700350988e-16,1.20183345340635308e-15,2.22044604925031308e-16,nan,1.77635683940025046e-15
1470,1470,0.00000000000000000e+00,4.14360948620991185e-15,0.00000000000000000e+00,1.04819545608471134e-15,1.38665154340353888e-15,3.33066907387546962e-16,nan,2.22044604925031308e-16
1475,1475,0.00000000000000000e+00,4.12825790177610547e-15,0.00000000000000000e+00,6.08291047315550494e-16,1.13031332818917197e-15,4.00296604248672097e-16,nan,0.00000000000000000e+00
1480,1480,0.00000000000000000e+00,4.17513898120302355e-15,0.00000000000000000e+00,1.20016593551257724e-15,1.45109827598399153e-15,1.05325004057301032e-15,nan,1.55431223447521916e-15
1485,1485,0.00000000000000000e+00,4.10870415536027902e-15,0.00000000000000000e+00,4.94940314818183885e-16,1.48726763865233531e-15,1.09344286978131410e-15,nan,1.11022302462515654e-15
1490,1490,0.00000000000000000e+00,4.11910407037389589e-15,0.00000000000000000e+00,4.55096139006330731e-16,2.56462840261214044e-15,2.48253415324727312e-16,nan,1.11022302462515654e-15
1495,1495,0.00000000000000000e+00,4.09474260187731252e-15,0.00000000000000000e+00,3.16230959171014363e-16,1.85023577202923999e-15,7.77156117237609578e-16,nan,7.77156117237609578e-16
1500,1500,0.00000000000000000e+00,4.13262088460291456e-15,0.00000000000000000e+00,2.26681666255656688e-16,1.32995843002834052e-15,4.57756679852223745e-16,nan,1.22124532708767219e-15
1505,1505,0.00000000000000000e+00,4.10481955964568588e-15,0.00000000000000000e+00,4.65686552507482454e-16,1.57863170511730329e-15,7.44760245974181935e-16,nan,4.44089209850062616e-16
1510,1510,0.00000000000000000e+00,4.12905362381486157e-15,0.00000000000000000e+00,6.36318627932425252e-16,1.64942508004975007e-15,3.14018491736755033e-16,nan,2.66453525910037570e-15
1515,1515,0.00000000000000000e+00,4.15264721355806072e-15,0.00000000000000000e+00,2.83496070301739187e-16,1.82113471819533357e-15,1.04738230666885403e-15,nan,4.44089209850062616e-16
1520,1520,0.00000000000000000e+00,4.16032771155389024e-15,0.00000000000000000e+00,9.03763733559513397e-16,1.99326322264862591e-15,1.15910686703363804e-15,nan,2.77555756156289135e-15
1525,1525,0.00000000000000000e+00,4.15449645859491469e-15,0.00000000000000000e+00,3.12044797397701269e-16,1.58800779380690660e-15,1.24126707662363656e-15,nan,1.77635683940025046e-15
1530,1530,0.00000000000000000e+00,4.15379237264056078e-15,0.00000000000000000e+00,5.50133567585689499e-16,2.42411868451417673e-15,1.13220977340073514e-15,nan,1.33226762955018785e-15
1535,1535,0.00000000000000000e+00,4.12774547940066144e-15,0.00000000000000000e+00,3.82249448073411899e-16,1.75594622794390855e-15,1.60118641699468839e-15,nan,1.77635683940025046e-15
1540,1540,0.00000000000000000e+00,4.11593819104792747e-15,0.00000000000000000e+00,7.55928459222756176e-16,2.27378721428466086e-15,2.36036652728414120e-15,nan,1.77635683940025046e-15
1545,1545,0.00000000000000000e+00,4.10020210471080148e-15,0.00000000000000000e+00,5.54116734742301443e-16,1.71224075584495962e-15,2.34201803614208925e-15,nan,2.22044604925031308e-16
1550,1550,0.00000000000000000e+00,4.14777246927297109e-15,0.00000000000000000e+00,6.39276777418571504e-16,1.53679171637964589e-15,1.65046518089334638e-15,nan,1.33226762955018785e-15
1555,1555,0.00000000000000000e+00,4.12563060293364023e-15,0.00000000000000000e+00,5.37209912312905487e-16,1.43788043974468194e-15,1.99840144432528177e-15,nan,1.44328993201270350e-15
1560,1560,0.00000000000000000e+00,4.15801186842291041e-15,0.00000000000000000e+00,4.92864956417028853e-16,1.93684075329725123e-15,3.14018491736755023e-15,nan,8.88178419700125232e-16
1565,1565,0.00000000000000000e+00,4.13595035651824842e-15,0.00000000000000000e+00,4.54687840702356778e-16,1.87463880691191351e-15,2.44501258634346897e-15,nan,1.11022302462515654e-15
1570,1570,0.00000000000000000e+00,4.10779474522001919e-15,0.00000000000000000e+00,7.52811825472024257e-16,1.81812848101523332e-15,2.02596690433927794e-15,nan,2.22044604925031308e-16
1575,1575,0.00000000000000000e+00,4.15771986830013892e-15,0.00000000000000000e+00,7.71470665774888867e-16,1.29649813797072435e-15,2.14419681075250408e-15,nan,1.33226762955018785e-15
1580,1580,0.00000000000000000e+00,4.13879619559092547e-15,0.00000000000000000e+00,4.21848452727386961e-16,2.00888689198977735e-15,2.48253415324727312e-16,nan,1.33226762955018785e-15
1585,1585,0.00000000000000000e+00,4.15349174602526916e-15,0.00000000000000000e+00,6.77839537482352758e-16,2.81451312055827241e-15,3.55444797896667304e-15,nan,1.99840144432528177e-15
1590,1590,0.00000000000000000e+00,4.14748728007361134e-15,0.00000000000000000e+00,4.04542151955059984e-16,1.62257012349391744e-15,3.38208266098046047e-15,nan,3.10862446895043831e-15
1595,1595,0.00000000000000000e+00,4.17327617586912725e-15,0.00000000000000000e+00,2.38220784756848033e-16,1.34322816619970033e-15,2.15566318561539732e-15,nan,1.55431223447521916e-15
1600,1600,0.00000000000000000e+00,4.07723651466186246e-15,0.00000000000000000e+00,1.91105878837591901e-16,1.35182345468975216e-15,2.84572490416052847e-15,nan,2.33146835171282873e-15
1605,1605,0.00000000000000000e+00,4.12190202413254470e-15,0.00000000000000000e+00,6.51961630180545560e-16,3.03821255644563815e-15,3.29532447543986022e-15,nan,1.77635683940025046e-15
1610,1610,0.00000000000000000e+00,4.07563426273910211e-15,0.00000000000000000e+00,6.45579346101565516e-16,1.30840201120982386e-15,2.83704889340722083e-15,nan,1.11022302462515654e-15
1615,1615,0.00000000000000000e+00,4.12714836601370472e-15,0.00000000000000000e+00,5.72181161664581361e-16,1.37333737838200903e-15,2.82616642563079505e-15,nan,2.22044604925031308e-15
1620,1620,0.00000000000000000e+00,4.18148240268972600e-15,0.00000000000000000e+00,3.32688258810626333e-16,1.61625354577444776e-15,2.00148302124336053e-15,nan,1.55431223447521916e-15
1625,1625,0.00000000000000000e+00,4.10922244544615261e-15,0.00000000000000000e+00,6.34284518070401161e-16,1.87298901730500056e-15,9.93013661298909247e-16,nan,2.44249065417534439e-15
1630,1630,0.00000000000000000e+00,4.11077172529104473e-15,0.00000000000000000e+00,1.72797771884182291e-16,2.03966791617083510e-15,1.57009245868377512e-15,nan,1.33226762955018785e-15
1635,1635,0.00000000000000000e+00,4.08789599718978238e-15,0.00000000000000000e+00,4.91451530494839281e-16,1.29527819845732032e-15,2.53413117390651238e-15,nan,2.10942374678779743e-15
1640,1640,0.00000000000000000e+00,4.17311329694205789e-15,0.00000000000000000e+00,3.05931109933917290e-16,2.39389511629809291e-15,1.44755372248953610e-15,nan,9.99200722162640886e-16
1645,1645,0.00000000000000000e+00,4.10107453987622552e-15,0.00000000000000000e+00,1.09336994358418288e-15,2.11989130343119979e-15,1.79018083652472385e-15,nan,1.55431223447521916e-15
1650,1650,0.00000000000000000e+00,4.13409235449482734e-15,0.00000000000000000e+00,1.76685424037822265e-16,1.41046749258400430e-15,5.55111512312578270e-16,nan,6.66133814775093924e-16
1655,1655,0.00000000000000000e+00,4.13522901366989938e-15,0.00000000000000000e+00,8.22604985618110962e-16,2.35224721985803937e-15,9.15513359704447490e-16,nan,8.88178419700125232e-16
1660,1660,0.00000000000000000e+00,4.12044165290643026e-15,0.00000000000000000e+00,4.37408283959621696e-16,1.62953466820284649e-15,7.02166693715340245e-16,nan,1.11022302462515654e-15
1665,1665,0.00000000000000000e+00,4.16590095537983173e-15,0.00000000000000000e+00,2.25526614674375333e-16,1.20395944685330805e-15,1.18018326364207060e-15,nan,1.99840144432528177e-15
1670,1670,0.00000000000000000e+00,4.11983295166242653e-15,0.00000000000000000e+00,5.82241668069364960e-16,1.37844637807740300e-15,5.66104886700367570e-16,nan,2.22044604925031308e-15
1675,1675,0.00000000000000000e+00,4.11023121218308846e-15,0.00000000000000000e+00,4.05784667504241712e-16,2.45510384726778153e-15,5.55111512312578270e-16,nan,1.33226762955018785e-15
1680,1680,0.00000000000000000e+00,4.14824435457605800e-15,0.00000000000000000e+00,4.25363205397150384e-16,1.68309974022763422e-15,6.47365704913893752e-16,nan,1.99840144432528177e-15
1685,1685,0.00000000000000000e+00,4.11507876461605590e-15,0.00000000000000000e+00,9.24697857112336208e-16,2.02278403912963415e-15,2.36036652728414120e-15,nan,1.77635683940025046e-15
1690,1690,0.00000000000000000e+00,4.11211709971611182e-15,0.00000000000000000e+00,7.01063696057512636e-16,2.00326865347358901e-15,1.11022302462515654e-15,nan,1.55431223447521916e-15
1695,1695,0.00000000000000000e+00,4.12281644289367123e-15,0.00000000000000000e+00,5.63685778504623894e-16,1.70578713292233284e-15,2.18688573956262820e-15,nan,1.66533453693773481e-15
1700,1700,0.00000000000000000e+00,4.07839966062293923e-15,0.00000000000000000e+00,1.06444226605449205e-15,2.58181573529600683e-15,1.13220977340073514e-15,nan,1.77635683940025046e-15
1705,1705,0.00000000000000000e+00,4.16702364256487686e-15,0.00000000000000000e+00,6.98099711188195703e-16,2.35518465424671326e-15,3.17919492138248958e-15,nan,1.77635683940025046e-15
1710,1710,0.00000000000000000e+00,4.09291208981845007e-15,0.00000000000000000e+00,4.61869530379649009e-16,2.03070235613527656e-15,2.70128920578570379e-15,nan,2.55351295663786004e-15
1715,1715,0.00000000000000000e+00,4.12912247607059615e-15,0.00000000000000000e+00,9.21382068150225127e-16,1.83164898012127226e-15,1.15910686703363804e-15,nan,1.99840144432528177e-15
1720,1720,0.00000000000000000e+00,4.12549326738090933e-15,0.00000000000000000e+00,3.96664851530812823e-16,1.23635798562049413e-15,1.83102671940889498e-15,nan,3.33066907387546962e-16
1725,1725,0.00000000000000000e+00,4.09779661398096789e-15,0.00000000000000000e+00,4.85621729548663759e-16,1.20233375264005719e-15,2.80866677486136098e-15,nan,0.00000000000000000e+00
1730,1730,0.00000000000000000e+00,4.11959904787790608e-15,0.00000000000000000e+00,2.42178048632763761e-16,1.68383002087390108e-15,3.45420340910430502e-15,nan,5.55111512312578270e-16
1735,1735,0.00000000000000000e+00,4.18974471567278560e-15,0.00000000000000000e+00,6.83374507158595768e-16,2.17291537096211829e-15,4.00296604248672107e-15,nan,1.44328993201270350e-15
1740,1740,0.00000000000000000e+00,4.14317054387870969e-15,0.00000000000000000e+00,4.32447112527375577e-16,1.37733101061420853e-15,3.17919492138248958e-15,nan,1.88737914186276612e-15
1745,1745,0.00000000000000000e+00,4.16851708157243158e-15,0.00000000000000000e+00,3.54579146029060611e-16,1.33900831148253484e-15,2.74654007911334227e-15,nan,1.33226762955018785e-15
1750,1750,0.00000000000000000e+00,4.17896152559286771e-15,0.00000000000000000e+00,5.96708423052977172e-16,2.53774368093819328e-15,2.66453525910037570e-15,nan,2.44249065417534439e-15
1755,1755,0.00000000000000000e+00,4.14375435306491270e-15,0.00000000000000000e+00,9.63390966079026710e-16,2.03147778583570231e-15,4.36248430810437499e-15,nan,1.11022302462515654e-15
1760,1760,0.00000000000000000e+00,4.16619477472251649e-15,0.00000000000000000e+00,3.17445903238554564e-16,2.11448330237750981e-15,5.84108159083647453e-15,nan,5.55111512312578270e-16
1765,1765,0.00000000000000000e+00,4.13085392055512590e-15,0.00000000000000000e+00,9.44414831343781968e-16,1.64055697495661041e-15,4.44643974850684464e-15,nan,1.88737914186276612e-15
1770,1770,0.00000000000000000e+00,4.14660501197672515e-15,0.00000000000000000e+00,2.12174222076566665e-16,1.58726331826405959e-15,5.48409719202268258e-15,nan,2.22044604925031308e-16
1775,1775,0.00000000000000000e+00,4.13986274888028105e-15,0.00000000000000000e+00,7.27639917189336066e-16,1.30557434195747318e-15,8.13119945757303725e-15,nan,6.66133814775093924e-16
1780,1780,0.00000000000000000e+00,4.10884306818467739e-15,0.00000000000000000e+00,8.64972276137463979e-16,1.44384393728476688e-15,7.35433721107589901e-15,nan,6.66133814775093924e-16
1785,1785,0.00000000000000000e+00,4.08531983504479065e-15,0.00000000000000000e+00,6.72145521492479181e-16,1.31359130099254467e-15,8.54222650911011501e-15,nan,3.10862446895043831e-15
1790,1790,0.00000000000000000e+00,4.12102675191052214e-15,0.00000000000000000e+00,1.84283194034545186e-16,1.55699732924956465e-15,1.04077117104654754e-14,nan,1.55431223447521916e-15
1795,1795,0.00000000000000000e+00,4.12001752656482935e-15,0.00000000000000000e+00,4.51243834242717011e-16,1.39312552136726973e-15,9.86038065028372584e-15,nan,1.33226762955018785e-15
1800,1800,0.00000000000000000e+00,4.11210251249812472e-15,0.00000000000000000e+00,8.08642005543804810e-16,2.22024824007001817e-15,8.84005279528671547e-15,nan,2.22044604925031308e-15
1805,1805,0.00000000000000000e+00,4.14438908275669617e-15,0.00000000000000000e+00,2.76618975954386291e-16,1.82769064886464477e-15,1.06950844436613364e-14,nan,7.77156117237609578e-16
1810,1810,0.00000000000000000e+00,4.11567927894448989e-15,0.00000000000000000e+00,2.65375357691316551e-16,2.17448634917749440e-15,1.30327132115841145e-14,nan,2.22044604925031308e-15
1815,1815,0.00000000000000000e+00,4.13339606714770654e-15,0.00000000000000000e+00,6.39104901635979166e-16,1.46601188324588316e-15,1.22829006396501677e-14,nan,1.77635683940025046e-15
1820,1820,0.00000000000000000e+00,4.12703712331597113e-15,0.00000000000000000e+00,9.41877188317232629e-16,2.32640781294493912e-15,1.52112709614495420e-14,nan,7.77156117237609578e-16
1825,1825,0.00000000000000000e+00,4.20934328827726512e-15,0.00000000000000000e+00,8.92900460252770844e-16,2.27572278720408695e-15,1.62107769416443932e-14,nan,8.88178419700125232e-16
1830,1830,0.00000000000000000e+00,4.13651814926319913e-15,0.00000000000000000e+00,3.47823971248443257e-16,1.45118080930727096e-15,1.70295328850169723e-14,nan,1.99840144432528177e-15
1835,1835,0.00000000000000000e+00,4.13830860683386834e-15,0.00000000000000000e+00,5.09355347375521207e-16,1.49881840388370173e-15,2.19363887680907303e-14,nan,6.66133814775093924e-16
1840,1840,0.00000000000000000e+00,4.15705798498824609e-15,0.00000000000000000e+00,5.23021384429005727e-16,1.65045024120935373e-15,2.18654753520363574e-14,nan,1.77635683940025046e-15
1845,1845,0.00000000000000000e+00,4.13830782713265192e-15,0.00000000000000000e+00,4.79253755309611795e-16,1.56101961995978697e-15,2.60559670048116494e-14,nan,6.66133814775093924e-16
1850,1850,0.00000000000000000e+00,4.18969715450217349e-15,0.00000000000000000e+00,4.20936196815594521e-16,1.77174280715677526e-15,3.09797982371498607e-14,nan,3.10862446895043831e-15
1855,1855,0.00000000000000000e+00,4.16526502574826696e-15,0.00000000000000000e+00,4.16160440638449104e-16,1.96952043429929354e-15,3.57222776682582077e-14,nan,8.88178419700125232e-16
1860,1860,0.00000000000000000e+00,4.15563187790501075e-15,0.00000000000000000e+00,5.55346069605815336e-16,1.78881418239281669e-15,3.97329571838486496e-14,nan,2.22044604925031308e-15
1865,1865,0.00000000000000000e+00,4.10192556445910331e-15,0.00000000000000000e+00,7.22048618808352357e-16,1.81751872502443164e-15,4.31041140382421953e-14,nan,1.11022302462515654e-15
1870,1870,0.00000000000000000e+00,4.15376398241986548e-15,0.00000000000000000e+00,3.38532784644363648e-16,2.49896496862569522e-15,4.97786170048179522e-14,nan,2.22044604925031308e-16
1875,1875,0.00000000000000000e+00,4.10666386102425745e-15,0.00000000000000000e+00,3.81755116827325691e-16,2.22220489376744626e-15,5.66561940757660942e-14,nan,2.44249065417534439e-15
1880,1880,0.00000000000000000e+00,4.12146560176766640e-15,0.00000000000000000e+00,5.31365844444290932e-16,1.88819383645248001e-15,6.29330976694715222e-14,nan,1.66533453693773481e-15
1885,1885,0.00000000000000000e+00,4.14538947227271477e-15,0.00000000000000000e+00,1.01052736492868811e-15,2.12192151585227280e-15,6.55859024848362417e-14,nan,6.66133814775093924e-16
1890,1890,0.00000000000000000e+00,4.13136687299495666e-15,0.00000000000000000e+00,5.76861482977687029e-16,1.86390655105433999e-15,7.31285627105195642e-14,nan,0.00000000000000000e+00
1895,1895,0.00000000000000000e+00,4.13808262978879975e-15,0.00000000000000000e+00,3.30168819737095009e-16,1.85730186490330388e-15,8.15680788191506068e-14,nan,1.55431223447521916e-15
1900,1900,0.00000000000000000e+00,4.11938932048328794e-15,0.00000000000000000e+00,1.23850772578111478e-15,2.38586740898520768e-15,9.12992226627609225e-14,nan,3.55271367880050093e-15
1905,1905,0.00000000000000000e+00,4.08224311326335750e-15,0.00000000000000000e+00,7.60586083371431089e-16,2.37005225728863331e-15,8.96246404032560249e-14,nan,9.99200722162640886e-16
1910,1910,0.00000000000000000e+00,4.09817893168766857e-15,0.00000000000000000e+00,3.17961389020808888e-16,1.29058901154608643e-15,8.68671301051103253e-14,nan,1.99840144432528177e-15
1915,1915,0.00000000000000000e+00,4.08848776544683281e-15,0.00000000000000000e+00,6.42744535621223663e-16,1.73293746059419841e-15,9.63013364880849815e-14,nan,2.22044604925031308e-15
1920,1920,0.00000000000000000e+00,4.07675255711621499e-15,0.00000000000000000e+00,9.23734077085548435e-16,1.27183495821355259e-15,1.06940010504934891e-13,nan,0.00000000000000000e+00
1925,1925,0.00000000000000000e+00,4.17309384730974394e-15,0.00000000000000000e+00,3.55920764722756396e-16,1.33606141331553683e-15,1.02973409972355518e-13,nan,1.11022302462515654e-15
1930,1930,0.00000000000000000e+00,4.14002404352320962e-15,0.00000000000000000e+00,1.76536273946138195e-16,1.46749156159507283e-15,6.37617041211090757e-14,nan,2.44249065417534439e-15
1935,1935,0.00000000000000000e+00,4.15046111473006106e-15,0.00000000000000000e+00,1.31141014879962696e-15,1.93771152007318914e-15,9.01517503083141806e-14,nan,1.22124532708767219e-15
1940,1940,0.00000000000000000e+00,4.15994091743224764e-15,0.00000000000000000e+00,6.82028321632371104e-16,2.13302016021242335e-15,7.51119005795525864e-14,nan,7.77156117237609578e-16
1945,1945,0.00000000000000000e+00,4.16126996709782005e-15,0.00000000000000000e+00,5.14793315492107332e-16,2.81363529106977798e-15,5.99179045316790198e-14,nan,1.44328993201270350e-15
1950,1950,0.00000000000000000e+00,4.11769670451680577e-15,0.00000000000000000e+00,8.51375753507864290e-16,1.58679101527631225e-15,1.65523790780833870e-14,nan,1.55431223447521916e-15
1955,1955,0.00000000000000000e+00,4.10340981222572784e-15,0.00000000000000000e+00,5.99842609289217416e-16,1.26401266064169981e-15,2.99702644000228079e-14,nan,1.66533453693773481e-15
1960,1960,0.00000000000000000e+00,4.03540010246606837e-15,0.00000000000000000e+00,2.49634309706077565e-16,1.19707453920251814e-15,5.23211962639261928e-14,nan,2.22044604925031308e-15
1965,1965,0.00000000000000000e+00,4.16421479803816268e-15,0.00000000000000000e+00,4.56944601977596040e-16,2.60409451317821651e-15,6.43929354282591030e-15,nan,9.99200722162640886e-16
1970,1970,0.00000000000000000e+00,4.13715228617113991e-15,0.00000000000000000e+00,7.88005056559479562e-16,1.21415526223705102e-15,4.09407441837589115e-14,nan,1.55431223447521916e-15
1975,1975,0.00000000000000000e+00,4.10759816681611347e-15,0.00000000000000000e+00,2.51927124344988732e-16,1.25620875828425571e-15,1.31307049162399301e-14,nan,1.11022302462515654e-15
1980,1980,0.00000000000000000e+00,4.13151387812741071e-15,0.00000000000000000e+00,5.82987719190391904e-16,1.19987489643466880e-15,1.22205249527036621e-14,nan,1.55431223447521916e-15
1985,1985,0.00000000000000000e+00,4.19064224775106976e-15,0.00000000000000000e+00,1.20153401147967083e-15,2.07152452936116403e-15,8.26724874830885006e-15,nan,4.44089209850062616e-16
1990,1990,0.00000000000000000e+00,4.15686418895545616e-15,0.00000000000000000e+00,5.66171345394889907e-16,1.85374267218236628e-15,4.27111325455506303e-15,nan,3.55271367880050093e-15
1995,1995,0.00000000000000000e+00,4.15065142905066215e-15,0.00000000000000000e+00,3.80238174386899696e-16,1.65307458404101870e-15,5.46721434890657326e-15,nan,2.22044604925031308e-15
2000,2000,0.00000000000000000e+00,4.14609625788803392e-15,0.00000000000000000e+00,6.72629062577159587e-16,1.76157683335281080e-15,3.66205343881779548e-15,nan,0.00000000000000000e+00
2005,2005,0.00000000000000000e+00,4.13656166249610027e-15,0.00000000000000000e+00,6.86891944469895086e-16,2.05173760298317703e-15,2.10650008114602143e-15,nan,1.33226762955018785e-15
2010,2010,0.00000000000000000e+00,4.20183252108884284e-15,0.00000000000000000e+00,6.05246560544516320e-16,1.72375934363842445e-15,4.49057422716874581e-15,nan,2.66453525910037570e-15
2015,2015,0.00000000000000000e+00,4.12752965606383208e-15,0.00000000000000000e+00,4.03713394638298190e-16,2.01520950169685238e-15,1.29473140982779914e-15,nan,1.66533453693773481e-15
2020,2020,0.00000000000000000e+00,4.12726981589219512e-15,0.00000000000000000e+00,3.27793188421442406e-16,1.48855634484335879e-15,2.48253415324727351e-15,nan,4.44089209850062616e-16
2025,2025,0.00000000000000000e+00,4.13911930158941453e-15,0.00000000000000000e+00,6.38798178972863736e-16,1.66979059497823587e-15,2.42476368626416075e-15,nan,1.55431223447521916e-15
2030,2030,0.00000000000000000e+00,4.15098215990208802e-15,0.00000000000000000e+00,7.65874927040119788e-16,2.59935094663856680e-15,1.98602732259782638e-15,nan,6.66133814775093924e-16
2035,2035,0.00000000000000000e+00,4.12987334856432717e-15,0.00000000000000000e+00,8.31838329430045756e-16,1.36318214390117711e-15,2.58946281965557777e-15,nan,1.44328993201270350e-15
