candidate_step,candidate_label,step,time,relative_time,eps_fro,eps_op,eta4
5045,post_crossing,2660,2660,-2184,3.52333043743443403e-02,2.64788930450622906e-02,6.20692868567596914e-04
5045,post_crossing,2695,2695,-2149,4.01110653957186258e-02,2.92790795207902368e-02,8.04448783589808416e-04
5045,post_crossing,2730,2730,-2114,4.59889563517539499e-02,3.39188290537654064e-02,1.05749205316176442e-03
5045,post_crossing,2765,2765,-2079,5.25239005012555979e-02,3.99912295893667460e-02,1.37938006193289559e-03
5045,post_crossing,2800,2800,-2044,5.95730358150935238e-02,4.64716618749634880e-02,1.77447329811320832e-03
5045,post_crossing,2835,2835,-2009,6.71436151003948212e-02,5.25355659949849063e-02,2.25413252437498338e-03
5045,post_crossing,2870,2870,-1974,7.51388694608337848e-02,5.80906625351924957e-02,2.82292485192610874e-03
5045,post_crossing,2905,2905,-1939,8.34072916697673888e-02,6.34090301114427213e-02,3.47838815184282934e-03
5045,post_crossing,2940,2940,-1904,9.16542211572755755e-02,6.86434655956695700e-02,4.20024812797339161e-03
5045,post_crossing,2975,2975,-1869,9.97918155754447533e-02,7.39120905855664145e-02,4.97920322792179577e-03
5045,post_crossing,3010,3010,-1834,1.08013715389788476e-01,7.94609733378834893e-02,5.83348135615311281e-03
5045,post_crossing,3045,3045,-1799,1.16415586221793876e-01,8.53171580020214565e-02,6.77629435768195738e-03
5045,post_crossing,3080,3080,-1764,1.24910712301711552e-01,9.12607268533718874e-02,7.80134302386047314e-03
5045,post_crossing,3115,3115,-1729,1.33485345397886840e-01,9.72648284121732376e-02,8.90916871799658089e-03
5045,post_crossing,3150,3150,-1694,1.42232950509461747e-01,1.03580943162679795e-01,1.01151061053134997e-02
5045,post_crossing,3185,3185,-1659,1.51150122063051923e-01,1.10259379244748101e-01,1.14231796998377488e-02
5045,post_crossing,3220,3220,-1624,1.60071233213739839e-01,1.17038237094615125e-01,1.28113998512837477e-02
5045,post_crossing,3255,3255,-1589,1.68765609672913292e-01,1.23656268607496456e-01,1.42409155041350582e-02
5045,post_crossing,3290,3290,-1554,1.77007065308232459e-01,1.29969014946782369e-01,1.56657505845164378e-02
5045,post_crossing,3325,3325,-1519,1.84590579224349766e-01,1.35898347315556750e-01,1.70368409691904685e-02
5045,post_crossing,3360,3360,-1484,1.91315248846815028e-01,1.41363421856615545e-01,1.83007622206594056e-02
5045,post_crossing,3395,3395,-1449,1.96994273507666989e-01,1.46263430236259817e-01,1.94033718974067591e-02
5045,post_crossing,3430,3430,-1414,2.01496569894251909e-01,1.50444192446842762e-01,2.03004338395745519e-02
5045,post_crossing,3465,3465,-1379,2.04773105613229700e-01,1.53704572593634570e-01,2.09660123912434361e-02
5045,post_crossing,3500,3500,-1344,2.06855965760018912e-01,1.55883924495207854e-01,2.13946952852550540e-02
5045,post_crossing,3535,3535,-1309,2.07833817843629337e-01,1.56930211916860213e-01,2.15974479197294372e-02
5045,post_crossing,3570,3570,-1274,2.07824279428640207e-01,1.56916652605927520e-01,2.15954655600167668e-02
5045,post_crossing,3605,3605,-1239,2.06960502771789373e-01,1.56015740994426721e-01,2.14163248537759428e-02
5045,post_crossing,3640,3640,-1204,2.05371595860055434e-01,1.54450694027097851e-01,2.10887461930529992e-02
5045,post_crossing,3675,3675,-1169,2.03160393201038042e-01,1.52440448998178268e-01,2.06370726828002012e-02
5045,post_crossing,3710,3710,-1134,2.00410975870336100e-01,1.50155680900981803e-01,2.00822796246502462e-02
5045,post_crossing,3745,3745,-1099,1.97210496481899061e-01,1.47698420922008911e-01,1.94459899613185563e-02
5045,post_crossing,3780,3780,-1064,1.93654598409546852e-01,1.45098172864830011e-01,1.87510517425814247e-02
5045,post_crossing,3815,3815,-1029,1.89841804196191843e-01,1.42331294469601854e-01,1.80199553102326111e-02
5045,post_crossing,3850,3850,-994,1.85856260014040792e-01,1.39346946571587277e-01,1.72712746932033277e-02
5045,post_crossing,3885,3885,-959,1.81748310578743244e-01,1.36086138134666274e-01,1.65162241991136591e-02
5045,post_crossing,3920,3920,-924,1.77527489866666083e-01,1.32501655805404628e-01,1.57580048291796164e-02
5045,post_crossing,3955,3955,-889,1.73174197455885581e-01,1.28592040036863253e-01,1.49946513322450174e-02
5045,post_crossing,3990,3990,-854,1.68670758476310884e-01,1.24429654741521289e-01,1.42249123824870101e-02
5045,post_crossing,4025,4025,-819,1.64021846141572142e-01,1.20145364508325178e-01,1.34515830058448017e-02
5045,post_crossing,4060,4060,-784,1.59256784169659299e-01,1.15883234256693848e-01,1.26813616520307180e-02
5045,post_crossing,4095,4095,-749,1.54423981825364404e-01,1.11761759600879196e-01,1.19233830814002330e-02
5045,post_crossing,4130,4130,-714,1.49570472821514949e-01,1.07836366595292998e-01,1.11856631700257662e-02
5045,post_crossing,4165,4165,-679,1.44716196914064704e-01,1.04070830259385197e-01,1.04713888246351708e-02
5045,post_crossing,4200,4200,-644,1.39848963860386866e-01,1.00356386806967388e-01,9.77886634641188246e-03
5045,post_crossing,4235,4235,-609,1.34937712550114802e-01,9.65744060891548656e-02,9.10409313412869313e-03
5045,post_crossing,4270,4270,-574,1.29944121048887085e-01,9.26735553530619732e-02,8.44273729758390767e-03
5045,post_crossing,4305,4305,-539,1.24844682291892356e-01,8.88643901786090873e-02,7.79309734828178158e-03
5045,post_crossing,4340,4340,-504,1.19652541229489984e-01,8.55526661654412296e-02,7.15836531133739670e-03
5045,post_crossing,4375,4375,-469,1.14396769010958493e-01,8.23893941130006691e-02,6.54331038007329498e-03
5045,post_crossing,4410,4410,-434,1.09086972609475544e-01,7.90939729893096743e-02,5.94998379655023793e-03
5045,post_crossing,4445,4445,-399,1.03707062513796522e-01,7.55577756655806398e-02,5.37757740762025409e-03
5045,post_crossing,4480,4480,-364,9.82287662878380263e-02,7.17516687634986994e-02,4.82444526321536542e-03
5045,post_crossing,4515,4515,-329,9.26294270780201878e-02,6.77200611969538957e-02,4.29010538040112185e-03
5045,post_crossing,4550,4550,-294,8.69037189015647027e-02,6.35488054569872535e-02,3.77612817946108631e-03
5045,post_crossing,4585,4585,-259,8.10713760414783907e-02,5.93088650470437878e-02,3.28628400662939928e-03
5045,post_crossing,4620,4620,-224,7.51733626059753052e-02,5.50297328670143610e-02,2.82551722274472158e-03
5045,post_crossing,4655,4655,-189,6.92543665700816047e-02,5.07135639463713109e-02,2.39808364451161733e-03
5045,post_crossing,4690,4690,-154,6.33517728476935410e-02,4.63650115447795039e-02,2.00672356147288183e-03
5045,post_crossing,4725,4725,-119,5.74746838616183794e-02,4.19980378495696249e-02,1.65166964249648844e-03
5045,post_crossing,4760,4760,-84,5.15814254590870255e-02,3.76116970866445036e-02,1.33032172619567584e-03
5045,post_crossing,4795,4795,-49,4.55922145324719544e-02,3.31759797169708798e-02,1.03932501298747309e-03
5045,post_crossing,4830,4830,-14,3.94321444975124918e-02,2.86506087806403763e-02,7.77447009836352556e-04
5045,post_crossing,4865,4865,21,3.30884943413661398e-02,2.40235526201629801e-02,5.47424228889309980e-04
5045,post_crossing,4900,4900,56,2.66244386484904873e-02,1.93275972328606736e-02,3.54430366673617230e-04
5045,post_crossing,4935,4935,91,2.01279743506133264e-02,1.46154401085602636e-02,2.02567675729473855e-04
5045,post_crossing,4970,4970,126,1.36645975944089393e-02,9.92928102937939636e-03,9.33606137085634205e-05
5045,post_crossing,5005,5005,161,7.25536564460971169e-03,5.28005264362467388e-03,2.63201653184914153e-05
5045,post_crossing,5040,5040,196,9.01364433513841346e-04,6.57688756989043628e-04,4.06228921001864169e-07
5045,post_crossing,5045,5045,201,1.72938950580570115e-13,1.24075661528182897e-13,1.49539403139544340e-26
5045,post_crossing,5075,5075,231,5.35187429838692840e-03,3.91863483288027153e-03,1.43212792528673093e-05
5045,post_crossing,5110,5110,266,1.14109100790434521e-02,8.38494152761029912e-03,6.51044344160076885e-05
5045,post_crossing,5145,5145,301,1.71855222431468099e-02,1.26657092132068643e-02,1.47671087384846608e-04
5045,post_crossing,5180,5180,336,2.26327426306000973e-02,1.67138800200666605e-02,2.56120519491491417e-04
5045,post_crossing,5215,5215,371,2.77875193850238393e-02,2.05416638716358589e-02,3.86073116786538354e-04
5045,post_crossing,5250,5250,406,3.27270765563519653e-02,2.41980754329242306e-02,5.35530769962661002e-04
5045,post_crossing,5285,5285,441,3.74911361353601133e-02,2.77102901530408598e-02,7.02792644360052013e-04
5045,post_crossing,5320,5320,476,4.20577740923910939e-02,3.10636939021338397e-02,8.84428180803302163e-04
5045,post_crossing,5355,5355,511,4.63714416254010497e-02,3.42219705485928283e-02,1.07515529920898870e-03
5045,post_crossing,5390,5390,546,5.03891426070534887e-02,3.71610795761738583e-02,1.26953284633698647e-03
5045,post_crossing,5425,5425,581,5.41133553719497645e-02,3.98905165534761547e-02,1.46412761480545933e-03
5045,post_crossing,5460,5460,616,5.75788087183641759e-02,4.24392355068302293e-02,1.65765960671298315e-03
5045,post_crossing,5495,5495,651,6.08228136743774045e-02,4.48318933623532354e-02,1.84970733163401704e-03
5045,post_crossing,5530,5530,686,6.38675904164467817e-02,4.70776124653172617e-02,2.03953455280149855e-03
5045,post_crossing,5565,5565,721,6.67235781878755957e-02,4.91758187611430614e-02,2.22601794309677586e-03
5045,post_crossing,5600,5600,756,6.94110556185138922e-02,5.11348551885848629e-02,2.40894732103821407e-03
5045,post_crossing,5635,5635,791,7.19657540996132966e-02,5.29788284210908206e-02,2.58953488156300369e-03
5045,post_crossing,5670,5670,826,7.44280050889720851e-02,5.47405123234854032e-02,2.76976397076202606e-03
5045,post_crossing,5705,5705,861,7.68325496612151382e-02,5.64514514665215364e-02,2.95162034372154630e-03
5045,post_crossing,5740,5740,896,7.91993892337439220e-02,5.81333499084410524e-02,3.13627162749903531e-03
5045,post_crossing,5775,5775,931,8.15389197938844873e-02,5.98015393161564560e-02,3.32429772057676268e-03
5045,post_crossing,5810,5810,966,8.38627405881746252e-02,6.14707151868833998e-02,3.51647962947973123e-03
5045,post_crossing,5845,5845,1001,8.61826043866741748e-02,6.31510759384152770e-02,3.71372064943499254e-03
5045,post_crossing,5880,5880,1036,8.85059572962941243e-02,6.48451108480406074e-02,3.91665223846671910e-03
5045,post_crossing,5915,5915,1071,9.08320294021484620e-02,6.65461874481138027e-02,4.12522878265639010e-03
5045,post_crossing,5950,5950,1106,9.31502688168032722e-02,6.82377565812141706e-02,4.33848629032136408e-03
5045,post_crossing,5985,5985,1141,9.54433158135778170e-02,6.98977288481179709e-02,4.55471326674517386e-03
5045,post_crossing,6020,6020,1176,9.76922423031505449e-02,7.15062319049857426e-02,4.77188710310873666e-03
5045,post_crossing,6055,6055,1211,9.98851029980495908e-02,7.30525653752763932e-02,4.98851690046549136e-03
5045,post_crossing,6090,6090,1246,1.02021262230754084e-01,7.45371361362656415e-02,5.20416897357814726e-03
5045,post_crossing,6125,6125,1281,1.04107052994584393e-01,7.59692951351721157e-02,5.41913924160859848e-03
5045,post_crossing,6160,6160,1316,1.06149626511602105e-01,7.73631248108449798e-02,5.63387160427629603e-03
5045,post_crossing,6195,6195,1351,1.08150353486484330e-01,7.87290851577637923e-02,5.84824947962575559e-03
5045,post_crossing,6230,6230,1386,1.10101852620388643e-01,8.00689622026983100e-02,6.06120897522089298e-03
5045,post_crossing,6265,6265,1421,1.11994858656364160e-01,8.13810387865673973e-02,6.27142418272949500e-03
5045,post_crossing,6300,6300,1456,1.13826865772039321e-01,8.26659823256409160e-02,6.47827768574292008e-03
5045,post_crossing,6335,6335,1491,1.15601902147714972e-01,8.39253616055464641e-02,6.68189989008493093e-03
5045,post_crossing,6370,6370,1526,1.17324278556367137e-01,8.51587082743266860e-02,6.88249316938601037e-03
5045,post_crossing,6405,6405,1561,1.18994817048746454e-01,8.63640474266318126e-02,7.07988324223231529e-03
5045,post_crossing,6440,6440,1596,1.20612030223021194e-01,8.75382930448574126e-02,7.27363091725947899e-03
5045,post_crossing,6475,6475,1631,1.22176562530256091e-01,8.86784391525352877e-02,7.46355621585477556e-03
5045,post_crossing,6510,6510,1666,1.23694929452764155e-01,8.97859163451912023e-02,7.65021778616214749e-03
5045,post_crossing,6545,6545,1701,1.25176909218431331e-01,9.08656718653188394e-02,7.83462930073971185e-03
5045,post_crossing,6580,6580,1736,1.26627871048445806e-01,9.19178417463590997e-02,8.01730886313091647e-03
5045,post_crossing,6615,6615,1771,1.28044886627875082e-01,9.29355379572516238e-02,8.19774649577269948e-03
5045,post_crossing,6650,6650,1806,1.29421085121052715e-01,9.39123321382424464e-02,8.37490863695537595e-03
5045,post_crossing,6685,6685,1841,1.30752259823355338e-01,9.48470085771226795e-02,8.54807672445711750e-03
5045,post_crossing,6720,6720,1876,1.32038844016957230e-01,9.57428063181777894e-02,8.71712816466717506e-03
5045,post_crossing,6755,6755,1911,1.33284118690675552e-01,9.66078788001003275e-02,8.88232814757502175e-03
5045,post_crossing,6790,6790,1946,1.34491182801858955e-01,9.74531054308042655e-02,9.04393912572151737e-03
5045,post_crossing,6825,6825,1981,1.35661134425903968e-01,9.82855272376407518e-02,9.20197169686158556e-03
5045,post_crossing,6994,6994,2150,1.40918695123945004e-01,1.02184435072104354e-01,9.92903931771770693e-03
5045,post_crossing,7344,7344,2500,1.51213550819693565e-01,1.09471809536746567e-01,1.14327689757500166e-02
5045,post_crossing,7694,7694,2850,1.59393773662537402e-01,1.15338777727053213e-01,1.27031875411921114e-02
5045,post_crossing,8044,8044,3200,1.66279622383730813e-01,1.20339341478767195e-01,1.38244564100380718e-02
5045,post_crossing,8394,8394,3550,1.72380073267314221e-01,1.24548023484055789e-01,1.48574448298223159e-02
5045,post_crossing,8744,8744,3900,1.77468760412284959e-01,1.28212157979258029e-01,1.57475804611365046e-02
5045,post_crossing,9094,9094,4250,1.82146134017922706e-01,1.31527396260743307e-01,1.65886070688375208e-02
5045,post_crossing,9444,9444,4600,1.86164294536035724e-01,1.34364888849561215e-01,1.73285722800499281e-02
5045,post_crossing,9794,9794,4950,1.89755677478347040e-01,1.36881763203989926e-01,1.80036085676332606e-02
5045,post_crossing,9844,9844,5000,1.90240900654914585e-01,1.37214698633854298e-01,1.80958001409965361e-02
5045,post_crossing,10144,10144,5300,1.93009185182673265e-01,1.39185254207243342e-01,1.86262727824397338e-02
5045,post_crossing,10494,10494,5650,1.95961066420374835e-01,1.41234620229468616e-01,1.92003697763052823e-02
5045,post_crossing,10844,10844,6000,1.98590920859567421e-01,1.43063852079776593e-01,1.97191769239254758e-02
5045,post_crossing,11194,11194,6350,2.00982543621281068e-01,1.44723055493179487e-01,2.01969914202400590e-02
5045,post_crossing,11544,11544,6700,2.03177683247008301e-01,1.46254407100286699e-01,2.06405854848108160e-02
5045,post_crossing,11894,11894,7050,2.05151619617526426e-01,1.47633084046667307e-01,2.10435935158471456e-02
5045,post_crossing,12244,12244,7400,2.06971387760974734e-01,1.48891974114337494e-01,2.14185776758519138e-02
5045,post_crossing,12594,12594,7750,2.08621857327608434e-01,1.50045915217251025e-01,2.17615396774104783e-02
5045,post_crossing,12944,12944,8100,2.10135393750429000e-01,1.51087536535558065e-01,2.20784418533239053e-02
5045,post_crossing,13294,13294,8450,2.11509685145187060e-01,1.52040896492298711e-01,2.23681734551080778e-02
5045,post_crossing,13644,13644,8800,2.12776483081602241e-01,1.52918501542449958e-01,2.26369158762877061e-02
5045,post_crossing,13994,13994,9150,2.13935256662053624e-01,1.53728501181523314e-01,2.28841470215293760e-02
5045,post_crossing,14344,14344,9500,2.14980927807285366e-01,1.54451926967017261e-01,2.31083996604406067e-02
5045,post_crossing,14694,14694,9850,2.15952789639697967e-01,1.55130970886097036e-01,2.33178036765838252e-02
5045,post_crossing,15644,15644,10800,2.18181312210221384e-01,1.56676041675297389e-01,2.38015424988870412e-02
5045,post_crossing,17044,17044,12200,2.20626918261154742e-01,1.58375958679804779e-01,2.43381185307071611e-02
5045,post_crossing,18444,18444,13600,2.22342188899671167e-01,1.59567149091881494e-01,2.47180244823484788e-02
5045,post_crossing,19844,19844,15000,2.23544340002590408e-01,1.60401750368868834e-01,2.49860359735968630e-02
5045,post_crossing,21244,21244,16400,2.24387384067483153e-01,1.60986733768265083e-01,2.51748490643241077e-02
5045,post_crossing,22644,22644,17800,2.24978437655229235e-01,1.61396868499884077e-01,2.53076487048939404e-02
5045,post_crossing,24044,24044,19200,2.25392781620060267e-01,1.61685175134910486e-01,2.54009530032141100e-02
5045,post_crossing,25444,25444,20600,2.25683268771034701e-01,1.61886583590377081e-01,2.54664689015895243e-02
5045,post_crossing,26844,26844,22000,2.25887009970705044e-01,1.62028046973032747e-01,2.55124706367527466e-02
5045,post_crossing,28244,28244,23400,2.26029893190786119e-01,1.62127330027018762e-01,2.55447563079191121e-02
5045,post_crossing,29644,29644,24800,2.26130143339065115e-01,1.62196931523945626e-01,2.55674208632730750e-02
5045,post_crossing,29844,29844,25000,2.26141768497710949e-01,1.62204956000801620e-01,2.55700497296361372e-02
5045,post_crossing,31044,31044,26200,2.26200462170986077e-01,1.62245735353852283e-01,2.55833245431838635e-02
5045,post_crossing,32444,32444,27600,2.26249817370669792e-01,1.62280001255397155e-01,2.55944899301306997e-02
5045,post_crossing,33844,33844,29000,2.26284472376733159e-01,1.62304073025482332e-01,2.56023312194082614e-02
5045,post_crossing,35244,35244,30400,2.26308798865147764e-01,1.62320962302787197e-01,2.56078362218929469e-02
5045,post_crossing,36644,36644,31800,2.26325884949104716e-01,1.62332823208249322e-01,2.56117030989976464e-02
5045,post_crossing,38044,38044,33200,2.26337888724746611e-01,1.62341160137525975e-01,2.56144199361879113e-02
5045,post_crossing,39444,39444,34600,2.26346323182212095e-01,1.62347017963815343e-01,2.56163290090532132e-02
5045,post_crossing,40844,40844,36000,2.26352251560878487e-01,1.62351133182903035e-01,2.56176708933396197e-02
5045,post_crossing,42244,42244,37400,2.26356419408555692e-01,1.62354027147426250e-01,2.56186143037309758e-02
5045,post_crossing,43644,43644,38800,2.26359350626221784e-01,1.62356062714944488e-01,2.56192778079624255e-02
5045,post_crossing,45044,45044,40200,2.26361412265115081e-01,1.62357494123902962e-01,2.56197444813286331e-02
5045,post_crossing,46444,46444,41600,2.26362862764889733e-01,1.62358500977108605e-01,2.56200728195581581e-02
5045,post_crossing,47844,47844,43000,2.26363883538434452e-01,1.62359209771491986e-01,2.56203038853009407e-02
5045,post_crossing,49244,49244,44400,2.26364602025925871e-01,1.62359708669183450e-01,2.56204665251779408e-02
5045,post_crossing,50644,50644,45800,2.26365107865743959e-01,1.62360059794324163e-01,2.56205810295349404e-02
5045,post_crossing,52044,52044,47200,2.26365464076905804e-01,1.62360307108968205e-01,2.56206616633765025e-02
5045,post_crossing,53444,53444,48600,2.26365714988563255e-01,1.62360481327794737e-01,2.56207184611417643e-02
5045,post_crossing,54844,54844,50000,2.26365891757020710e-01,1.62360604048199020e-01,2.56207584754755725e-02
9844,meta_early,0,0,-4844,7.62896758864551896e-15,5.43502546196420795e-15,2.91005732343019342e-29
9844,meta_early,35,35,-4809,9.23468152911666524e-15,6.58937978440245506e-15,4.26396714721042650e-29
9844,meta_early,70,70,-4774,1.04745368174398677e-14,7.74346256702995145e-15,5.48579607699516816e-29
9844,meta_early,105,105,-4739,1.39667540417503104e-14,1.00557331542006638e-14,9.75351092313743996e-29
9844,meta_early,140,140,-4704,1.79679935031419538e-14,1.27296426481485082e-14,1.61424395264475860e-28
9844,meta_early,175,175,-4669,2.18798792860293808e-14,1.56894538803334368e-14,2.39364558785608866e-28
