step,time,relative_time,gram_rank,dominant_eigenvalue,q1,q2,q3,q4,rank_q,theta1_deg,theta2_deg,orth_B0,orth_Bdom
2385,2385,-2459,600,2.98866553761816022e+02,1.41421029948379040e+00,1.41418470922874917e+00,9.03372479093371775e-03,3.03789959818090904e-03,4,2.46156541058894202e-01,7.31993862357253611e-01,7.44760245974181935e-16,1.54237111854047366e-15
2390,2390,-2454,600,2.98866633758220701e+02,1.41420980812295394e+00,1.41418310861296814e+00,9.28091125720691308e-03,3.25862069580241942e-03,4,2.64041277904198346e-01,7.52023423071761843e-01,7.44760245974181935e-16,3.11654454412795364e-15
2395,2395,-2449,600,2.98866729628251392e+02,1.41420931795106308e+00,1.41418140800055014e+00,9.53652271957804339e-03,3.46482617015289552e-03,4,2.80749838838818488e-01,7.72735686788065368e-01,7.44760245974181935e-16,3.92837007670504037e-15
2400,2400,-2444,600,2.98866839663880057e+02,1.41420884785981671e+00,1.41417956781419085e+00,9.80560945935808441e-03,3.65166195199857985e-03,4,2.95888904090233607e-01,7.94539883089549259e-01,7.44760245974181935e-16,1.48952049205764576e-15
2405,2405,-2439,600,2.98866960224397587e+02,1.41420841642248463e+00,1.41417755515539478e+00,1.00917042520532411e-02,3.81509106160487881e-03,4,3.09131360689546220e-01,8.17722279646524552e-01,7.44760245974181935e-16,1.18018326364406760e-15
2410,2410,-2434,600,2.98867086054243487e+02,1.41420803911463722e+00,1.41417534884165974e+00,1.03962843636758295e-02,3.95248068103596674e-03,4,3.20263873090491868e-01,8.42402587138247005e-01,7.44760245974181935e-16,8.00593208613299746e-16
2415,2415,-2429,600,2.98867210808302502e+02,1.41420772586611765e+00,1.41417294325844001e+00,1.07185146246217486e-02,4.06301619270062891e-03,4,3.29220432286225440e-01,8.68513139303904391e-01,7.44760245974181935e-16,2.93947139848728798e-15
2420,2420,-2424,600,2.98867327739059363e+02,1.41420747980054551e+00,1.41417034988710433e+00,1.10553833124224805e-02,4.14777966990859809e-03,4,3.36088715996631093e-01,8.95809902089976573e-01,7.44760245974181935e-16,1.19574679211487410e-15
2425,2425,-2419,600,2.98867430427889133e+02,1.41420729754593744e+00,1.41416759606154696e+00,1.14022037127346522e-02,4.20946170171118423e-03,4,3.41086738373695353e-01,9.23913113895995952e-01,7.44760245974181935e-16,1.89714993623645120e-15
2430,2430,-2414,600,2.98867513414500024e+02,1.41420717075355840e+00,1.41416472155801909e+00,1.17533102030803176e-02,4.25184538935934400e-03,4,3.44521039035984633e-01,9.52363688555509347e-01,7.44760245974181935e-16,1.37327004008748854e-15
2435,2435,-2409,600,2.98867572633907741e+02,1.41420708792729255e+00,1.41416177434927515e+00,1.21027256975890264e-02,4.27930557548215473e-03,4,3.46746105974169772e-01,9.80677298126776509e-01,7.44760245974181935e-16,2.22044604935211519e-15
2440,2440,-2404,600,2.98867605678611937e+02,1.41420703569840667e+00,1.41415880675015382e+00,1.24446490903841987e-02,4.29653129016407953e-03,4,3.48141885662018369e-01,1.00838387051018907e+00,7.44760245974181935e-16,2.67377111092755987e-15
2445,2445,-2399,600,2.98867611972211137e+02,1.41420699923384130e+00,1.41415587237083362e+00,1.27737480437490319e-02,4.30851691591235559e-03,4,3.49113067092236107e-01,1.03505131473593304e+00,7.44760245974181935e-16,2.90573172863316523e-15
2450,2450,-2394,600,2.98867592901555099e+02,1.41420696213302244e+00,1.41415302345788940e+00,1.30853446614991598e-02,4.32067754985983061e-03,4,3.50098429215044915e-01,1.06030056676635209e+00,7.44760245974181935e-16,2.45256282383172229e-15
2455,2455,-2389,600,2.98867551845636342e+02,1.41420690648354630e+00,1.41415030801073272e+00,1.33755879553034123e-02,4.33885402353215675e-03,4,3.51571247937292219e-01,1.08381956561569037e+00,7.44760245974181935e-16,1.42177919159121089e-15
2460,2460,-2384,600,2.98867493977016352e+02,1.41420681353413169e+00,1.41414776658851249e+00,1.36416367317854260e-02,4.36904493433850835e-03,4,3.54017582773751838e-01,1.10537807406918831e+00,7.44760245974181935e-16,1.11022306107684076e-16
2465,2465,-2379,600,2.98867425771683315e+02,1.41420666493469760e+00,1.41414542942102428e+00,1.38818027512673196e-02,4.41688286921752219e-03,4,3.57893836053607861e-01,1.12483928026533464e+00,7.44760245974181935e-16,2.26441954747921697e-15
2470,2470,-2374,600,2.98867354302777585e+02,1.41420644409852403e+00,1.41414331468046206e+00,1.40955859954413482e-02,4.48703356455297433e-03,4,3.63578067632416957e-01,1.14216265662038485e+00,7.44760245974181935e-16,1.35519990977669895e-15
2475,2475,-2369,600,2.98867286499765669e+02,1.41420613719776767e+00,1.41414142840761747e+00,1.42835731265569966e-02,4.58274068322416569e-03,4,3.71333108761718655e-01,1.15739573276502816e+00,7.44760245974181935e-16,2.28878340120512216e-15
2480,2480,-2364,600,2.98867228556208772e+02,1.41420573354071122e+00,1.41413976596096314e+00,1.44472256115983216e-02,4.70565835756486112e-03,4,3.81292993386535883e-01,1.17065692717201109e+00,7.44760245974181935e-16,1.77635683940277482e-15
2485,2485,-2359,600,2.98867185585527807e+02,1.41420522536938953e+00,1.41413831440278304e+00,1.45886167287120685e-02,4.85597960403106200e-03,4,3.93473363341338644e-01,1.18211423656557768e+00,7.44760245974181935e-16,1.48952049315255136e-15
2490,2490,-2354,600,2.98867161523507377e+02,1.41420460729069664e+00,1.41413705513423271e+00,1.47101766229967221e-02,5.03276442576895515e-03,4,4.07798054322741077e-01,1.19196457714190029e+00,7.44760245974181935e-16,1.02357505369127489e-15
2495,2495,-2349,600,2.98867159211049170e+02,1.41420387558280769e+00,1.41413596625548799e+00,1.48144842184136372e-02,5.23433726142555691e-03,4,4.24131300074229278e-01,1.20041692236248698e+00,7.44760245974181935e-16,1.20088981436150575e-15
2500,2500,-2344,600,2.98867180572741006e+02,1.41420302755903138e+00,1.41413502437950278e+00,1.49041210133902830e-02,5.45864844741518213e-03,4,4.42307021836061576e-01,1.20768045553023762e+00,7.44760245974181935e-16,2.88657986404553952e-15
2505,2505,-2339,600,2.98867226820798805e+02,1.41420206109031810e+00,1.41413420583896077e+00,1.49815845694207164e-02,5.70354345082777804e-03,4,4.62150643427638952e-01,1.21395755924613069e+00,7.44760245974181935e-16,2.63195456361655734e-15
2510,2510,-2334,600,2.98867298639230341e+02,1.41420097432428471e+00,1.41413348735091882e+00,1.50492509026142526e-02,5.96692720294978926e-03,4,4.83492407197493090e-01,1.21944076765621578e+00,7.44760245974181935e-16,1.98602732268461015e-15
2515,2515,-2329,600,2.98867396326169853e+02,1.41419976560242389e+00,1.41413284625349878e+00,1.51093728188189183e-02,6.24683680338633703e-03,4,5.06173264897848640e-01,1.22431263142409663e+00,7.44760245974181935e-16,1.20088981289896217e-15
2520,2520,-2324,600,2.98867519887914057e+02,1.41419843356238029e+00,1.41413226043353291e+00,1.51641023849946165e-02,6.54144553694817246e-03,4,5.30045203378822549e-01,1.22874753838295203e+00,7.44760245974181935e-16,4.32417259713957196e-15
2525,2525,-2319,600,2.98867669086583646e+02,1.41419697740758665e+00,1.41413170805077915e+00,1.52155277722926374e-02,6.84902118900509917e-03,4,5.54967866806694965e-01,1.23291469913777330e+00,7.44760245974181935e-16,3.72214584181692407e-15
2530,2530,-2314,600,2.98867843446830364e+02,1.41419539732262511e+00,1.41413116715135967e+00,1.52657162010637667e-02,7.16785822281219582e-03,4,5.80803060584018871e-01,1.23698162681720203e+00,7.44760245974181935e-16,1.46027040142794443e-15
2535,2535,-2309,600,2.98868042228549939e+02,1.41419369500051939e+00,1.41413061526115436e+00,1.53167549144338395e-02,7.49620042287977260e-03,4,6.07408483860530146e-01,1.24111745733850709e+00,7.44760245974181935e-16,1.35064460362006726e-15
2540,2540,-2304,600,2.98868264374182331e+02,1.41419187422167236e+00,1.41413002906268370e+00,1.53707808252030419e-02,7.83216990338991836e-03,4,6.34631976126578734e-01,1.24549535183826499e+00,7.44760245974181935e-16,3.23301825123625799e-15
2545,2545,-2299,600,2.98868508442447023e+02,1.41418994137996279e+00,1.41412938428648083e+00,1.54299869583771967e-02,8.17372006745154846e-03,4,6.62307706027901677e-01,1.25029301862206221e+00,7.44760245974181935e-16,5.26039556170262063e-15
2550,2550,-2294,600,2.98868772545627166e+02,1.41418790579343745e+00,1.41412865598036297e+00,1.54965910822054530e-02,8.51863296370889041e-03,4,6.90255956571340090e-01,1.25569017141631467e+00,7.44760245974181935e-16,3.58724037912160912e-15
2555,2555,-2289,600,2.98869054313642380e+02,1.41418577958251968e+00,1.41412781933672638e+00,1.55727511364272837e-02,8.86458270776843346e-03,4,7.18288263971028629e-01,1.26186167630077484e+00,7.44760245974181935e-16,2.48253416569074492e-15
2560,2560,-2284,600,2.98869350912816799e+02,1.41418357688410290e+00,1.41412685122258419e+00,1.56604167025942292e-02,9.20928180083430831e-03,4,7.46219273908500402e-01,1.26896551600272023e+00,7.44760245974181935e-16,2.31821373438419425e-15
2565,2565,-2279,600,2.98869659146126310e+02,1.41418131224737231e+00,1.41412573242566730e+00,1.57611196166740318e-02,9.55071150752962068e-03,4,7.73885408735791369e-01,1.27712582245793271e+00,7.44760245974181935e-16,1.40433338784565367e-15
2570,2570,-2274,600,2.98869975650891661e+02,1.41417899826753923e+00,1.41412445037906376e+00,1.58757311677814456e-02,9.88740911566444655e-03,4,8.01168144641415836e-01,1.28641320191770436e+00,7.44760245974181935e-16,1.57009245978092898e-15
2575,2575,-2269,600,2.98870297187562983e+02,1.41417664283712319e+00,1.41412300180182759e+00,1.60042424059669564e-02,1.02187501155999103e-02,4,8.28016876804260171e-01,1.29682693223208600e+00,7.44760245974181935e-16,1.11022302835780909e-15
2580,2580,-2264,600,2.98870620983203196e+02,1.41417424670599901e+00,1.41412139443910201e+00,1.61456430535435840e-02,1.05451388573942102e-02,4,8.54464369400226298e-01,1.30828515038562387e+00,7.44760245974181935e-16,3.14018494172387484e-15
2585,2585,-2259,600,2.98870945066144600e+02,1.41417180214021609e+00,1.41411964710519378e+00,1.62979652435813333e-02,1.08680279488177680e-02,4,8.80628327812854050e-01,1.32062839620847372e+00,7.44760245974181935e-16,3.13429154533001761e-15
2590,2590,-2254,600,2.98871268517453018e+02,1.41416929321291551e+00,1.41411778763925056e+00,1.64585139751000677e-02,1.11897334053199203e-02,4,9.06696421042800571e-01,1.33363828654335892e+00,7.44760245974181935e-16,3.44705924334003844e-15
2595,2595,-2249,600,2.98871591579272547e+02,1.41416669771541148e+00,1.41411584905396270e+00,1.66242429719954815e-02,1.15130826753719242e-02,4,9.32897761273148385e-01,1.34706797200664075e+00,7.44760245974181935e-16,2.58946283860230686e-15
2600,2600,-2244,600,2.98871915596648194e+02,1.41416399012000515e+00,1.41411386476283507e+00,1.67921852513960614e-02,1.18409901555876426e-02,4,9.59468508020872801e-01,1.36067702754124209e+00,7.44760245974181935e-16,3.07874274654061134e-15
2605,2605,-2239,600,2.98872242813128821e+02,1.41416114475055510e+00,1.41411186399908129e+00,1.69598377659323958e-02,1.21760698832173737e-02,4,9.86620484087619154e-01,1.37426262135842059e+00,7.44760245974181935e-16,3.66205344721271124e-15
2610,2610,-2234,600,2.98872576073016887e+02,1.41415813841669502e+00,1.41410986831985341e+00,1.71254290575948535e-02,1.25203654030352305e-02,4,1.01451928633786359e+00,1.38768120451355692e+00,7.44760245974181935e-16,3.82825763659342965e-15
2615,2615,-2229,600,2.98872918493700240e+02,1.41415495211109365e+00,1.41410788960931422e+00,1.72880462947791851e-02,1.28752250336659664e-02,4,1.04327417790044574e+00,1.40085880562804177e+00,7.44760245974181935e-16,4.12130578442193129e-15
2620,2620,-2224,600,2.98873273161364864e+02,1.41415157174018757e+00,1.41410592951850678e+00,1.74476388259368308e-02,1.32413044960474850e-02,4,1.07293830074439245e+00,1.41379131928899904e+00,7.44760245974181935e-16,7.10889595797371605e-16
2625,2625,-2219,600,2.98873642882284685e+02,1.41414798810793618e+00,1.41410397998287207e+00,1.76049367110151060e-02,1.36186537614379002e-02,4,1.10351571268136395e+00,1.42653790488716914e+00,7.44760245974181935e-16,3.66541775137528030e-15
2630,2630,-2214,600,2.98874030000658536e+02,1.41414419646363076e+00,1.41410202436997601e+00,1.77613251965125334e-02,1.40068414795769501e-02,4,1.13497146947283323e+00,1.43921081508294968e+00,7.44760245974181935e-16,1.57009247922125248e-15
2635,2635,-2209,600,2.98874436279289739e+02,1.41414019589924100e+00,1.41410003886921642e+00,1.79187072658573768e-02,1.44050804251404149e-02,4,1.16724178957352143e+00,1.45196425792182904e+00,7.44760245974181935e-16,2.49491595680429041e-15
2640,2640,-2204,600,2.98874862832710960e+02,1.41413598879991897e+00,1.41409799385905233e+00,1.80793739881615761e-02,1.48123320538689259e-02,4,1.20024252617477045e+00,1.46498389088773839e+00,7.44760245974181935e-16,2.40177966954040827e-15
2645,2645,-2199,600,2.98875310101855462e+02,1.41413158045909171e+00,1.41409585511380986e+00,1.82458913167946150e-02,1.52273815303885021e-02,4,1.23387524662405346e+00,1.47847764787773706e+00,7.44760245974181935e-16,1.79018087756437467e-15
2650,2650,-2194,600,2.98875777862120060e+02,1.41412697889106620e+00,1.41409358481095149e+00,1.84210042210246963e-02,1.56488840632551321e-02,4,1.26803098663995750e+00,1.49266797078139124e+00,7.44760245974181935e-16,2.22321989192396537e-15
2655,2655,-2189,600,2.98876265260423224e+02,1.41412219481568813e+00,1.41409114236312017e+00,1.86075546530182039e-02,1.60753889428220074e-02,4,1.30259219798139125e+00,1.50778516210336289e+00,7.44760245974181935e-16,1.15910687129779628e-15
2660,2660,-2184,600,2.98876770879767719e+02,1.41411724174943254e+00,1.41408848513263674e+00,1.88084081006920333e-02,1.65053502530651819e-02,4,1.33743361618207479e+00,1.52406143354889956e+00,7.44760245974181935e-16,2.86514989804067426e-15
2665,2665,-2179,600,2.98877292831270267e+02,1.41411213611045450e+00,1.41408556909921268e+00,1.90263834018641886e-02,1.69371339113474836e-02,4,1.37242283066723392e+00,1.54172521878598423e+00,7.44760245974181935e-16,3.13429154994337518e-15
2670,2670,-2174,600,2.98877828872734938e+02,1.41410689722630289e+00,1.41408234955530365e+00,1.92641811700732246e-02,1.73690303989287378e-02,4,1.40742131622206834e+00,1.56099537367942354e+00,7.44760245974181935e-16,1.61650912418720197e-15
2675,2675,-2169,600,2.98878376549972586e+02,1.41410154712052361e+00,1.41407878190636271e+00,1.95243069586806504e-02,1.77992817647615389e-02,4,1.44228662076695424e+00,1.58207495025964628e+00,7.44760245974181935e-16,7.44760285282715960e-16
2680,2680,-2164,600,2.98878933352517265e+02,1.41409610995514123e+00,1.41407482265274709e+00,1.98089863345006813e-02,1.82261298617977310e-02,4,1.47687627431192836e+00,1.60514431489818632e+00,7.44760245974181935e-16,2.10650010634465068e-15
2685,2685,-2159,600,2.98879496870825562e+02,1.41409061105099410e+00,1.41407043059840820e+00,2.01200722471376152e-02,1.86478882832761227e-02,4,1.51105361793821857e+00,1.63035364214016143e+00,7.44760245974181935e-16,2.84572492094265952e-15
2690,2690,-2154,600,2.98880064939152589e+02,1.41408507555036111e+00,1.41406556821341001e+00,2.04589538658443530e-02,1.90630298150692087e-02,4,1.54469489080748179e+00,1.65781552716651426e+00,7.44760245974181935e-16,1.44755379405987909e-15
2695,2695,-2149,600,2.98880635748907707e+02,1.41407952704159157e+00,1.41406020285122636e+00,2.08264906392749589e-02,1.94702645546526269e-02,4,1.57769556081346796e+00,1.68759964216908376e+00,7.44760245974181935e-16,8.00593212641218105e-16
2700,2700,-2144,600,2.98881207921905116e+02,1.41407398667774209e+00,1.41405430733438342e+00,2.12230042424614435e-02,1.98685732078924988e-02,4,1.60997302313067614e+00,1.71973208342607942e+00,7.44760245974181935e-16,1.33226765284910830e-15
2705,2705,-2139,600,2.98881780540575278e+02,1.41406847317056128e+00,1.41404785958459045e+00,2.16483441454038278e-02,2.02571761378584313e-02,4,1.64146409257362347e+00,1.75420068416483454e+00,7.44760245974181935e-16,2.24528713585520802e-15
2710,2710,-2134,600,2.98882353140705391e+02,1.41406300344360791e+00,1.41404084156547705e+00,2.21019995656361740e-02,2.06354620022525734e-02,4,1.67211922093442578e+00,1.79096408653823391e+00,7.44760245974181935e-16,2.89510744562365123e-15
2715,2715,-2129,600,2.98882925678807794e+02,1.41405759318546442e+00,1.41403323832707106e+00,2.25831996461106216e-02,2.10029320461085564e-02,4,1.70189798287188232e+00,1.82995985916550419e+00,7.44760245974181935e-16,8.88178486701752285e-16
2720,2720,-2124,600,2.98883498488904195e+02,1.41405225662968603e+00,1.41402503782485756e+00,2.30909593652639453e-02,2.13592022439150764e-02,4,1.73076924978276803e+00,1.87110821716439690e+00,7.44760245974181935e-16,3.14214692860021065e-15
2725,2725,-2119,600,2.98884072241487218e+02,1.41404700546421136e+00,1.41401623158121259e+00,2.36240729948372884e-02,2.17040627003078496e-02,4,1.75871600376763304e+00,1.91431149138569623e+00,7.44760245974181935e-16,2.09476461360623119e-15
2730,2730,-2114,600,2.98884647911404556e+02,1.41404184723672577e+00,1.41400681577745302e+00,2.41810863053616917e-02,2.20375648235129791e-02,4,1.78574240218721902e+00,1.95945187514371488e+00,7.44760245974181935e-16,1.40433339223767739e-15
2735,2735,-2109,600,2.98885226753321149e+02,1.41403678369476316e+00,1.41399679229734421e+00,2.47602781248844571e-02,2.23601063988853321e-02,4,1.81188067246393025e+00,2.00638992887889023e+00,7.44760245974181935e-16,9.15513367230860919e-16
2740,2740,-2104,600,2.98885810275471556e+02,1.41403180934931982e+00,1.41398616942138489e+00,2.53596665009860715e-02,2.26724976191671548e-02,4,1.83719646353412913e+00,2.05496507827986763e+00,7.44760245974181935e-16,2.23152067225454070e-15
2745,2745,-2099,600,2.98886400197572641e+02,1.41402691040567374e+00,1.41397496206243800e+00,2.59770410271496603e-02,2.29760015795725074e-02,4,1.86179212813230777e+00,2.10499823294968813e+00,7.44760245974181935e-16,1.26584905286028542e-15
2750,2750,-2094,600,2.98886998378656472e+02,1.41402206413590026e+00,1.41396319155440642e+00,2.66100155820579408e-02,2.32723470421808930e-02,4,1.88580775781889010e+00,2.15629605908777000e+00,7.44760245974181935e-16,2.28608913170462527e-15
2755,2755,-2089,600,2.98887606706103099e+02,1.41401723874065177e+00,1.41395088507318500e+00,2.72560929106861506e-02,2.35637124464790210e-02,4,1.90941988780456540e+00,2.20865621221525954e+00,7.44760245974181935e-16,2.93107289298544409e-15
2760,2760,-2084,600,2.98888226947092164e+02,1.41401239372332777e+00,1.41393807480820777e+00,2.79127319991415331e-02,2.38526811245069296e-02,4,1.93283786817517855e+00,2.26187279644695272e+00,7.44760245974181935e-16,3.07072517031472689e-15
2765,2765,-2079,600,2.98888860575483193e+02,1.41400748076600657e+00,1.41392479701618079e+00,2.85774103577150877e-02,2.41421692847642137e-02,4,1.95629802824489718e+00,2.31574141130598132e+00,7.44760245974181935e-16,2.48253415613732303e-15
2770,2770,-2074,600,2.98889508597536690e+02,1.41400244506248352e+00,1.41391109106916879e+00,2.92476760032804560e-02,2.44353301046030848e-02,4,1.98005590475198501e+00,2.37006336413437957e+00,7.44760245974181935e-16,1.89714994310184258e-15
2775,2775,-2069,600,2.98890171405951889e+02,1.41399722703863429e+00,1.41389699855748874e+00,2.99211876455990552e-02,2.47354386873511085e-02,4,2.00437691905072546e+00,2.42464892665753906e+00,7.44760245974181935e-16,1.57009246067428003e-15
2780,2780,-2064,600,2.98890848691726603e+02,1.41399176437484675e+00,1.41388256243953103e+00,3.05957452830895767e-02,2.50457637158589229e-02,4,2.02952597641222487e+00,2.47931981467871632e+00,7.44760245974181935e-16,1.89714993729299273e-15
2785,2785,-2059,600,2.98891539436754101e+02,1.41398599422988736e+00,1.41386782617241868e+00,3.12693158620633987e-02,2.53694328221460985e-02,4,2.05575655564609283e+00,2.53391126774313902e+00,7.44760245974181935e-16,2.26441954680939163e-15
2790,2790,-2054,600,2.98892241997507540e+02,1.41397985553960237e+00,1.41385283273626805e+00,3.19400589171457625e-02,2.57093004223616986e-02,4,2.08329999856745030e+00,2.58827412760252917e+00,7.44760245974181935e-16,9.48574976234306639e-16
2795,2795,-2049,600,2.98892954273354349e+02,1.41397329122484505e+00,1.41383762349602238e+00,3.26063550112354120e-02,2.60678288850458642e-02,4,2.11235587973197436e+00,2.64227714381484535e+00,7.44760245974181935e-16,4.57756680204877406e-16
2800,2800,-2044,600,2.98893673935171762e+02,1.41396625010384214e+00,1.41382223692294851e+00,3.32668360712077005e-02,2.64469954300799275e-02,4,2.14308446117975926e+00,2.69580943322233857e+00,7.44760245974181935e-16,2.00148302126092531e-15
2805,2805,-2039,600,2.98894398675404602e+02,1.41395868829038895e+00,1.41380670729398883e+00,3.39204128885173609e-02,2.68482365924589024e-02,4,2.17560219133601418e+00,2.74878270983217199e+00,7.44760245974181935e-16,1.39110546679366643e-15
2810,2810,-2034,600,2.98895126434232111e+02,1.41395056989896672e+00,1.41379106355779194e+00,3.45662928895558857e-02,2.72724381452450586e-02,4,2.20998088773411538e+00,2.80113272632758958e+00,7.44760245974181935e-16,1.57009245871302036e-15
2815,2815,-2029,600,2.98895855561107851e+02,1.41394186698276991e+00,1.41377532856216592e+00,3.52039820040310342e-02,2.77199710187253957e-02,4,2.24625064720388323e+00,2.85281942677577938e+00,7.44760245974181935e-16,6.75322301790644713e-16
2820,2820,-2024,600,2.98896584885851723e+02,1.41393255878384339e+00,1.41375951876607964e+00,3.58332680382968463e-02,2.81907646397525948e-02,4,2.28440578877410472e+00,2.90382560031289616e+00,7.44760245974181935e-16,1.79018083719843157e-15
2825,2825,-2019,600,2.98897313694100546e+02,1.41392263052905465e+00,1.41374364443567213e+00,3.64541879315005840e-02,2.86844012975704978e-02,4,2.32441250047264969e+00,2.95415422832574537e+00,7.44760245974181935e-16,2.04715010852753523e-15
2830,2830,-2014,600,2.98898041621597088e+02,1.41391207210400016e+00,1.41372771020211707e+00,3.70669854004535629e-02,2.92002116186048447e-02,4,2.36621657632450066e+00,3.00382505248661280e+00,7.44760245974181935e-16,2.49491594653312658e-15
2835,2835,-2009,600,2.98898768495001434e+02,1.41390087693911770e+00,1.41371171579357147e+00,3.76720669461700908e-02,2.97373534597891835e-02,4,2.40974980950542550e+00,3.05287100972716763e+00,7.44760245974181935e-16,2.49491594657338649e-15
2840,2840,-2004,600,2.98899494151763918e+02,1.41388904134688853e+00,1.41369565676800324e+00,3.82699625722661002e-02,3.02948635774703580e-02,4,2.45493417932056168e+00,3.10133504895549716e+00,7.44760245974181935e-16,6.75322361120568599e-16
2845,2845,-1999,600,2.98900218269495269e+02,1.41387656439405207e+00,1.41367952515120798e+00,3.88612939601153812e-02,3.08716805061837983e-02,4,2.50168370486656100e+00,3.14926755192525976e+00,7.44760245974181935e-16,2.74654008394495912e-15
2850,2850,-1994,600,2.98900940229712205e+02,1.41386344823408439e+00,1.41366330997989520e+00,3.94467491269326342e-02,3.14666450010879784e-02,4,2.54990448027743755e+00,3.19672427949845872e+00,7.44760245974181935e-16,3.21964677420825379e-15
2855,2855,-1989,600,2.98901659034142824e+02,1.41384969871052935e+00,1.41364699781883019e+00,4.00270603193041696e-02,3.20784889941053003e-02,4,2.59949377898878753e+00,3.24376458005502055e+00,7.44760245974181935e-16,3.12838710062220030e-15
2860,2860,-1984,600,2.98902373285025021e+02,1.41383532599337225e+00,1.41363057334005693e+00,4.06029816425274720e-02,3.27058247597631080e-02,4,2.65033917485999293e+00,3.29044957629612256e+00,7.44760245974181935e-16,2.23152069558872994e-15
2865,2865,-1979,600,2.98903081233543730e+02,1.41382034502543341e+00,1.41361402002481107e+00,4.11752642892578916e-02,3.33471436882167641e-02,4,2.70231844187839743e+00,3.33684015739381179e+00,7.44760245974181935e-16,4.17331639825197692e-15
2870,2870,-1974,600,2.98903780892145505e+02,1.41380477561600326e+00,1.41359732099466484e+00,4.17446293157339512e-02,3.40008300690144219e-02,4,2.75530067039265170e+00,3.38299477216545696e+00,7.44760245974181935e-16,2.09476465529442191e-15
2875,2875,-1969,600,2.98904470197586136e+02,1.41378864210342936e+00,1.41358045992088055e+00,4.23117398587047680e-02,3.46651908886037308e-02,4,2.80914868135751927e+00,3.42896717673864648e+00,7.44760245974181935e-16,1.19574687068459511e-15
2880,2880,-1964,600,2.98905147203539855e+02,1.41377197259816900e+00,1.41356342191777040e+00,4.28771759345847117e-02,3.53384987780243978e-02,4,2.86372250650184190e+00,3.47480439148017339e+00,7.44760245974181935e-16,2.31821385768515192e-15
2885,2885,-1959,600,2.98905810276795023e+02,1.41375479789621816e+00,1.41354619430601192e+00,4.34414152968467249e-02,3.60190425389805280e-02,4,2.91888348312627244e+00,3.52054514872042601e+00,7.44760245974181935e-16,3.05462688304462786e-15
2890,2890,-1954,600,2.98906458270912310e+02,1.41373715020606672e+00,1.41352876713843867e+00,4.40048232820380233e-02,3.67051784797220934e-02,4,2.97449841470870258e+00,3.56621906923106469e+00,7.44760245974181935e-16,1.66533453752753179e-15
2895,2895,-1949,600,2.98907090656293235e+02,1.41371906185151053e+00,1.41351113340968015e+00,4.45676533696739430e-02,3.73953761538142054e-02,4,3.03044327821521620e+00,3.61184670706673572e+00,7.44760245974181935e-16,1.57009276744231014e-15
2900,2900,-1944,600,2.98907707594480144e+02,1.41370056409668154e+00,1.41349328891435877e+00,4.51300586534852180e-02,3.80882537368325072e-02,4,3.08660609192540392e+00,3.65744047898188640e+00,7.44760245974181935e-16,4.15704032925317368e-15
2905,2905,-1939,600,2.98908309954756248e+02,1.41368168619716550e+00,1.41347523176529632e+00,4.56921129522373931e-02,3.87826006185513147e-02,4,3.14288874707928612e+00,3.70300637548375011e+00,7.44760245974181935e-16,2.83052471991977090e-15
2910,2910,-1934,600,2.98908899279906848e+02,1.41366245472672780e+00,1.41345696162316781e+00,4.62538391812511024e-02,3.94773871476463700e-02,4,3.19920779844487368e+00,3.74854626046901940e+00,7.44760245974181935e-16,4.00296614116612293e-15
2915,2915,-1929,600,2.98909477713296894e+02,1.41364289317858005e+00,1.41343847871653328e+00,4.68152419997192384e-02,4.01717632883607373e-02,4,3.25549435621906857e+00,3.79406051787393928e+00,7.44760245974181935e-16,1.98602738662723913e-15
2920,2920,-1924,600,2.98910047900783866e+02,1.41362302180346178e+00,1.41341978274574909e+00,4.73763415953474265e-02,4.08650489691064281e-02,4,3.31169330446625532e+00,3.83955079056350046e+00,7.44760245974181935e-16,1.57009247382002027e-15
2925,2925,-1919,600,2.98910612878966162e+02,1.41360285762735072e+00,1.41340087176915841e+00,4.79372056150665915e-02,4.15567191653835807e-02,4,3.36776209269051918e+00,3.88502256924080269e+00,7.44760245974181935e-16,3.69722612525581205e-15
2930,2930,-1914,600,2.98911175957664568e+02,1.41358241458692335e+00,1.41338174116935855e+00,4.84979765461763732e-02,4.22463864798647490e-02,4,3.42366932450569816e+00,3.93048741263293211e+00,7.44760245974181935e-16,2.04715026866570893e-15
2935,2935,-1909,600,2.98911740600668111e+02,1.41356170372623646e+00,1.41336238279237136e+00,4.90588922364591437e-02,4.29337834179560410e-02,4,3.47939332155515935e+00,3.97596461168147020e+00,7.44760245974181935e-16,1.89064174519475711e-15
2940,2940,-1904,600,2.98912310305987546e+02,1.41354073340926423e+00,1.41334278434249438e+00,4.96202977319178395e-02,4.36187458875145345e-02,4,3.53492078649491859e+00,4.02148214981936114e+00,7.44760245974181935e-16,1.91654210482790111e-15
2945,2945,-1899,600,2.98912888485484700e+02,1.41351950951727834e+00,1.41332292909768276e+00,5.01826472672280838e-02,4.43011987877389504e-02,4,3.59024563532154994e+00,4.06707686504436161e+00,7.44760245974181935e-16,3.72380129750891930e-15
2950,2950,-1894,600,2.98913478343960662e+02,1.41349803561543963e+00,1.41330279598408204e+00,5.07464960718909883e-02,4.49811439527127918e-02,4,3.64536802049369735e+00,4.11279378621326419e+00,7.44760245974181935e-16,3.42013589050360835e-15
