class_id,count,a2n,b2n,abn,theta_over_pi_mod1,edges
0,1,0.32499344713291317,0.6750065528670869,0.46837240146445386,0.30691143533841997,1-2
1,1,0.04372278859115471,0.9562772114088453,-0.20447764266287868,0.5670534009423401,1-3
2,1,0.5191077287180431,0.4808922712819568,-0.4996347613039324,0.7560836603510713,1-4
3,1,0.4288263494912858,0.5711736505087142,-0.4949083869498105,0.7272675075248409,1-5
4,1,0.9846214104232243,0.015378589576775823,-0.12305319402358034,0.9604243687671338,1-6
5,1,0.7118566284367386,0.2881433715632615,0.45289818832428297,0.18036321135115035,1-7
6,1,0.017993663865085635,0.9820063361349144,-0.13292814572465814,0.5428273332670335,2-3
7,1,0.6540067776241381,0.3459932223758619,-0.4756909841964942,0.7998321078094487,2-4
8,1,0.6050490391427408,0.3949509608572593,-0.48884015728578084,0.7836891665079484,2-5
9,1,0.04372218607021618,0.9562778139297838,-0.2044762981752594,0.5670529319693037,2-6
10,1,0.604391685017111,0.39560831498288895,0.4889809567859349,0.21652482179970706,2-7
11,1,0.6540129870030452,0.34598701299695483,-0.47568897384152165,0.7998341853250369,3-4
12,1,0.6050563533772424,0.39494364662275766,-0.48883858544009806,0.7836915478557778,3-5
13,1,0.32499123878923725,0.6750087612107628,0.4683715763146545,0.306912185743697,3-6
14,1,0.6043868613370073,0.3956131386629927,0.4889819865600454,0.21652639182347458,3-7
15,1,0.32434711423058465,0.6756528857694153,0.4681303917936505,0.30713111874074756,4-5
16,1,0.5191151345110172,0.48088486548898274,-0.4996344780263125,0.7560860194120989,4-6
17,1,0.14784284859650032,0.8521571514034997,0.35494413745739284,0.3743727061215625,4-7
18,1,0.4288346649174397,0.5711653350825602,-0.4949095827346516,0.7272701816350647,5-6
19,1,0.4278296836158119,0.572170316384188,0.49476403005170677,0.27305305156995247,5-7
20,1,0.7118453921835404,0.2881546078164596,0.4529034442467864,0.18036715990936414,6-7
