class_id,count,a2n,b2n,abn,theta_over_pi_mod1,edges
0,1,0.7914333803682987,0.20856661963170142,-0.40628387219665346,0.8490345249009857,1-2
1,1,0.31493993661657554,0.6850600633834245,0.464491951427065,0.31034173889155414,1-3
2,1,0.23546674031898684,0.7645332596810132,0.4242901772637892,0.3387289027116427,1-4
3,1,0.9849735982902448,0.015026401709755206,-0.12165775339620681,0.9608824798718801,1-5
4,1,0.07946356330963036,0.9205364366903696,-0.27046091291675906,0.590962259987119,1-6
5,1,0.9989441636591891,0.0010558363408109473,-0.03247647687838646,0.9896551336583599,2-3
6,1,0.3297323334504799,0.6702676665495201,0.47011585989815474,0.3053041466739528,2-4
7,1,0.9989441625693973,0.0010558374306027347,-0.03247649362112346,0.9896551283177035,2-5
8,1,0.7914335009810809,0.20856649901891913,-0.4062837856793085,0.8490345721490403,2-6
9,1,0.04537759990011522,0.9546224000998847,-0.20813090430644915,0.5683300104044837,3-4
10,1,0.00021442276871139906,0.9997855772312886,0.014641611645842038,0.49533876392765025,3-5
11,1,0.9849735862723584,0.015026413727641621,-0.12165780130401571,0.9608824641498599,3-6
12,1,0.04537758569289783,0.9546224143071022,-0.20813087327348037,0.5683299995404122,4-5
13,1,0.2354664970062273,0.7645335029937728,0.4242900255648766,0.3387289939803956,4-6
14,1,0.3149399748707572,0.6850600251292428,0.464491966668062,0.3103417257840245,5-6
