step,takagi_r1,takagi_r2,takagi_r3,takagi_r4,takagi_r5,takagi_r6
64,0.38361224221431195,0.31090161007271216,0.27948210233863835,0.20387972609238555,0.1748293998427918,2.0104130695734897e-09
65,0.3836966495962239,0.31091593834605785,0.2794534659818456,0.20357332796714078,0.17502180893575386,3.147844752641993e-09
66,0.3837795654514143,0.31093595156297654,0.2794231698516017,0.20326413585554304,0.1752102829680753,2.016569713388078e-09
67,0.38386095689291083,0.31096173109726544,0.2793912145522372,0.20295217797016532,0.17539470829036197,2.4348766358876374e-09
68,0.38394079166450445,0.3109933579166186,0.27935760134051857,0.20263748312836377,0.17557497289492074,1.8190555820107448e-09
69,0.38401903816599325,0.3110309125180996,0.27932233212199736,0.20232008075498592,0.17575096643289922,2.9283475614052405e-09
70,0.3840956654782493,0.31107447486137324,0.27928540944706154,0.2020000008851151,0.17592258023424306,3.266436342452146e-09
71,0.38417064338808465,0.31112412429975655,0.2792468365066982,0.2016772741668517,0.1760897073304301,1.7197190149394342e-09
72,0.38424394241290416,0.3111799395091651,0.27920661712797734,0.2013519318641271,0.1762522424799202,3.852830400122017e-09
73,0.38431553382511946,0.311241998415028,0.2791647557692612,0.20102400585954583,0.17641008219625537,1.8700981337613786e-09
74,0.3843853896763111,0.3113103781172642,0.2791212575151511,0.2006935286572564,0.17656312477872224,3.5992669514351004e-09
75,0.38445348282111536,0.31138515481341833,0.27907612807117804,0.20036053338584242,0.17671127034548229,3.5515691329876887e-09
76,0.3845197869408176,0.3114664037200629,0.27902937375824544,0.2000250538012327,0.17685442086906383,4.451653260193197e-09
77,0.38458427656663424,0.3115541989925824,0.2789810015068314,0.19968712428962287,0.17699248021409272,3.851515599151378e-09
78,0.3846469271026607,0.311648613643466,0.27893101885096017,0.19934677987040447,0.1771253541771315,2.8421903396997594e-09
79,0.3847077148484703,0.31174971945924307,0.2788794339219494,0.19900405619909492,0.1772529505284884,2.8740229199317367e-09
80,0.38476661702133785,0.31185758691619936,0.2788262554419395,0.19865898957026012,0.17737517905583955,2.4960699151657424e-09
81,0.38482361177807545,0.311972285095029,0.27877149271721824,0.19831161692042443,0.17749195160950537,2.678788693207125e-09
82,0.3848786782364551,0.31209388159457346,0.2787151556313422,0.19796197583095726,0.17760318214921333,3.2788587891378398e-09
83,0.38493179649620024,0.31222244244481495,0.27865725463806745,0.19761010453092898,0.17770878679216542,2.3599756638057025e-09
84,0.38498294765952473,0.3123580320192879,0.2785978007540938,0.19725604189992493,0.1778086838622277,3.228351691934016e-09
85,0.38503211385119746,0.312500712947087,0.27853680555163307,0.1968998274708059,0.17790279394004826,3.0559540377823463e-09
86,0.38507927823812027,0.3126505460246526,0.2784742811508102,0.19654150143240817,0.17799103991391302,3.380133546666737e-09
87,0.38512442504838174,0.3128075901275069,0.2784102402118976,0.19618110463216293,0.17807334703112823,2.3510936454151243e-09
88,0.3851675395897869,0.31297190212214004,0.27834469592740285,0.19581867857863042,0.17814964294973543,3.5641130663693966e-09
89,0.3852086082678195,0.31314353677821855,0.27827766201400417,0.19545426544392386,0.17821985779034596,2.728253803585915e-09
90,0.3852476186030359,0.3133225466813199,0.27820915270435304,0.19508790806601886,0.1782839241878876,2.8596525080925173e-09
91,0.38528455924784943,0.3135089821463676,0.2781391827387413,0.19471964995092128,0.1783417773430566,3.3733547038503988e-09
92,0.385319420002704,0.3137028911319719,0.27806776735665206,0.19434953527468482,0.17839335507326667,2.3009130946800787e-09
93,0.3853521918315919,0.31390431915584477,0.2779949222881903,0.19397760888525026,0.17843859786288763,2.9134645013597623e-09
94,0.3853828668769128,0.3141133092114883,0.27792066374540897,0.1936039163040945,0.178477448912572,2.758358465173961e-09
95,0.3854114384736431,0.314329901686332,0.2778450084135395,0.19322850372766368,0.178509854187474,3.4973196539767733e-09
96,0.38543790116278687,0.31455413428148987,0.27776797344212484,0.1928514180285665,0.1785357624641579,2.493744522339469e-09
97,0.3854622507041003,0.3147860419333216,0.277689576436077,0.1924727067565088,0.17855512537601886,2.1057274623621096e-09
98,0.3854844840880503,0.31502565673694827,0.277609835446655,0.19209241813893857,0.1785678974570294,1.3937515926166135e-09
99,0.3855045995469933,0.31527300787189055,0.2775287689623786,0.19171060108137586,0.17857403618363876,3.802840776039833e-09
100,0.3855225965655468,0.315528121529974,0.2774463958998819,0.19132730516740487,0.17857350201466404,2.493792120123212e-09
101,0.3855384758901329,0.31579102084564925,0.27736273559471997,0.19094258065829042,0.17856625842901738,2.2158395422097478e-09
102,0.3855522395376624,0.31606172582884945,0.27727780779213024,0.19055647849219381,0.17855227196112589,3.6080790800684677e-09
103,0.385563890803344,0.31634025330051746,0.2771916326377613,0.19016905028295328,0.1785315122339131,3.880194901821525e-09
104,0.3855734342675905,0.31662661683091303,0.27710423066838064,0.1897803483183962,0.1785039519892198,2.1654127289904284e-09
105,0.38558087580199085,0.31692082668079313,0.2770156228025594,0.18939042555814745,0.17846956711555664,2.963117334612873e-09
106,0.38558622257433234,0.3172228897455651,0.2769258303313525,0.1889993356308947,0.17842833667309302,3.338993800618143e-09
107,0.3855894830526453,0.3175328095024906,0.2768348749089793,0.18860713283107855,0.1783802429158006,4.309289828963072e-09
108,0.38559066700824424,0.31785058596100324,0.27674277854351315,0.18821387211496185,0.1783252713106831,2.1412200419626857e-09
109,0.385589785517737,0.3181762156161952,0.276649563587587,0.18781960909604004,0.17826341055403416,4.79407949866057e-09
110,0.385586850963984,0.31850969140552243,0.27655525272912657,0.18742440003974944,0.17819465258468445,2.9466525784945113e-09
111,0.38558187703597996,0.3188510026687559,0.2764598689821181,0.18702830185743224,0.1781189925942106,2.7970326155944446e-09
112,0.3855748787276263,0.3192001351111961,0.276363435677418,0.18663137209950764,0.17803642903408723,2.8213618330125123e-09
113,0.38556587233538386,0.3195570707701723,0.2762659764536173,0.18623366894781035,0.1779469636197874,4.29311575591584e-09
114,0.38555487545476524,0.3199217879848057,0.2761675152479618,0.18583525120704436,0.1778506013318365,2.1931720940053473e-09
115,0.3855419069756552,0.3202942613690453,0.2760680762873459,0.18543617829530473,0.17774735041385065,3.0715632130338108e-09
116,0.385526987076434,0.3206744617879392,0.27596768407938327,0.18503651023362205,0.17763722236759405,1.293803465405914e-09
117,0.3855101372168665,0.32106235633711167,0.27586636340355847,0.1846363076344727,0.17752023194510172,2.8960647170993547e-09
118,0.38549138012975387,0.3214579083254099,0.2757641393024779,0.18423563168921128,0.17739639713793157,2.05210745695261e-09
119,0.3854707398113119,0.3218610772606678,0.2756610370732195,0.18383454415437206,0.17726573916361496,5.949744711856305e-10
120,0.3854482415102597,0.32227181883852946,0.2755570822587937,0.18343310733678653,0.17712828244938655,3.115706706696139e-09
121,0.38542391171559487,0.322690084934268,0.27545230063972176,0.18303138407746913,0.17698405461328262,2.1518614235781957e-09
122,0.3853977781430397,0.3231158235975326,0.2753467182257398,0.18262943773421744,0.17683308644270915,2.2368441685520866e-09
123,0.3853698697201341,0.32354897904994545,0.275240361247635,0.18222733216287645,0.1766754118705795,4.403705213189369e-09
124,0.3853402165699566,0.32398949168546526,0.275133256149221,0.1818251316972172,0.17651106794914292,2.655936916647875e-09
125,0.3853088499934645,0.32443729807344257,0.2750254295794613,0.1814229011273813,0.17634009482161592,3.4986686520204137e-09
126,0.3852758024504278,0.32489233096427056,0.2749169083847457,0.18102070567684106,0.17616253569174656,3.6828390237815805e-09
127,0.3852411075389455,0.3253545192975432,0.27480771960132455,0.18061861097782778,0.17597843679143402,2.2455385209139205e-09
128,0.38520479997353746,0.3258237882126394,0.27469789044791076,0.18021668304518684,0.17578784734654376,3.2199029273399204e-09
129,0.38516691556178817,0.32630005906162485,0.27458744831845056,0.17981498824861078,0.17559081954104722,1.924380608244144e-09
130,0.3851274911795442,0.3267832494243951,0.27447642077506956,0.17941359328321504,0.17538740847962464,2.046536635109815e-09
131,0.3850865647446537,0.3272732731259625,0.2743648355412018,0.17901256513841424,0.17517767214887467,1.1885690566152443e-09
132,0.3850441751892375,0.327770040255795,0.27425272049489985,0.17861197106506455,0.174961671377263,2.143697429798149e-09
133,0.3850003624304978,0.3282734571891263,0.27414010366233565,0.17821187854084525,0.17473946979395322,3.0253869746060535e-09
134,0.3849551673400523,0.32878342661014326,0.27402701321148987,0.17781235523384442,0.17451113378665853,3.0154520475904123e-09
135,0.38490863171180434,0.329299847536978,0.2739134774460362,0.17741346896433224,0.17427673245865,1.9257744878477964e-09
136,0.38486079822834496,0.32982261534841734,0.27379952479942005,0.1770152876647008,0.17403633758505604,2.8584629705437004e-10
137,0.3848117104258996,0.33035162181226196,0.2736851838291328,0.17661787933755743,0.1737900235685886,1.945520773160643e-09
138,0.38476141265782365,0.330886755115262,0.27357048321118377,0.1762213120119669,0.17353786739482097,3.819982505856994e-09
139,0.38470995005665903,0.3314278998945602,0.27345545173476693,0.17582565369783543,0.17327994858714754,3.26968812131217e-09
140,0.38465736849477555,0.3319749372705926,0.27334011829712535,0.17543097233845217,0.17301634916154696,2.9319216577567547e-09
141,0.38460371454359843,0.33252774488137676,0.27322451189860536,0.1750373357611887,0.17274715358126222,2.8167654309342113e-09
142,0.384549035431463,0.3330861969181496,0.2731086616379051,0.17464481162638765,0.17247244871151934,4.0905823833399556e-09
143,0.3844933790001078,0.33365016416230353,0.2729925967075075,0.17425346737446307,0.1721923237743854,1.9220659435437496e-09
144,0.3844367936598443,0.3342195140235867,0.2728763463892997,0.17386337017125048,0.17190687030387408,3.465468241805611e-09
145,0.38437932834342425,0.3347941105795226,0.27275994005036525,0.17347458685165035,0.17161618210139515,4.0239946363277626e-09
146,0.38432103245865856,0.33537381461603843,0.27264340713895324,0.17308718386162725,0.17132035519164038,1.8167345088410426e-09
147,0.3842619558398119,0.3359584836692635,0.2725267771806093,0.17270122719861708,0.17101948777899598,3.4214663844720157e-09
148,0.3842021486978258,0.33654797206848824,0.27241007977446396,0.17231678235042888,0.17071368020455802,3.8402949539662124e-09
149,0.3841416615694186,0.33714213098026746,0.2722933445896694,0.17193391423271653,0.17040303490383174,2.818715453799543e-09
150,0.38408054526511437,0.33774080845366744,0.2721766013619739,0.17155268712512264,0.17008765636518022,3.397975917088825e-09
151,0.3840188508162607,0.3383438494666467,0.2720598798904267,0.1711731646061967,0.16976765108909184,4.175719436351374e-09
152,0.3839566294210898,0.3389510959735751,0.2719432100341937,0.1707954094872027,0.16944312754831622,2.3628305980840665e-09
153,0.38389393238989855,0.33956238695389845,0.27182662170948074,0.17041948374494867,0.16911419614892995,3.0758643845808107e-09
154,0.38383081108941575,0.3401775584619633,0.2717101448865469,0.17004544845377445,0.1687809691923741,3.1449325822106275e-09
155,0.38376731688642796,0.34079644367800616,0.27159380958679036,0.1696733637168459,0.16844356083850376,2.29710569306156e-09
156,0.38370350109074747,0.34141887296033513,0.2714776458798983,0.16930328859691948,0.16810208706968494,2.1712246074741696e-09
157,0.3836394148976071,0.3420446738987179,0.27136168388103804,0.1689352810467457,0.16775666565596892,3.0300296080245147e-09
158,0.38357510932956873,0.3426736713690044,0.27124595374807764,0.16856939783929623,0.1674074161213666,3.4084448959677205e-09
159,0.38351063517804007,0.34330568758900704,0.27113048567881537,0.1682056944980029,0.16705445971124103,1.5214942291327422e-09
160,0.3834460429444993,0.34394054217567055,0.27101530990819983,0.16784422522721562,0.16669791936082934,2.864120032860073e-09
161,0.38338138278152345,0.3445780522035552,0.2709004567055228,0.16748504284308435,0.1663379196649007,3.5523410734869122e-09
162,0.38331670443373644,0.3452180322646759,0.27078595637156505,0.16712819870509021,0.16597458684855476,3.3762561888065805e-09
163,0.38325205717877525,0.34586029452971406,0.2706718392356704,0.16677374264844896,0.1656080487391497,2.267732191433078e-09
164,0.383187489768402,0.3465046488106552,0.2705581356527362,0.1664217229176268,0.16523843473935604,1.6041293680051675e-09
165,0.3831230503698672,0.3471509026248688,0.27044487600008943,0.1660721861012037,0.16486587580132056,2.187239454767226e-09
166,0.38305878650765074,0.34779886126067394,0.2703320906742299,0.16572517706833398,0.16449050440191296,3.3456968964530396e-09
167,0.382994745005708,0.34844832784442104,0.27021981008742174,0.16538073890705662,0.1641124545190397,3.5125883104843005e-09
168,0.38293097193034736,0.3490991034091295,0.2701080646641078,0.16503891286470665,0.16373186160898706,3.2444214879167424e-09
169,0.3828675125338613,0.3497509869646994,0.26999688483712225,0.16469973829068252,0.16334886258475587,3.0896798062198444e-09
170,0.3828044111990602,0.3504037755697484,0.2698863010436845,0.16436325258183193,0.16296359579535155,3.731044960006568e-09
171,0.38274171138482865,0.3510572644050857,0.26977634372114845,0.16402949113070509,0.16257620100597692,2.240082026315724e-09
172,0.3826794555728528,0.3517112468488658,0.269667043302486,0.1636984872769342,0.1621868193790802,3.4926480427792862e-09
173,0.3826176852156463,0.35236551455343684,0.2695584302114798,0.16337027226198933,0.16179559345618955,3.2931319073708943e-09
174,0.38255644068602446,0.35301985752391635,0.26945053485761034,0.16304487518755334,0.16140266714048512,8.900282736866937e-10
175,0.3824957612281629,0.35367406419851644,0.26934338763061044,0.1627223229777594,0.16100818568002936,1.1430981622373633e-09
176,0.3824356849103771,0.35432792153063025,0.26923701889466745,0.16240264034551707,0.1606122956515801,1.5318595204845163e-09
177,0.38237624857976843,0.35498121507270397,0.26913145898225493,0.16208584976315274,0.16021514494491174,2.02688367807941e-09
178,0.38231748781888025,0.3556337290619108,0.2690267381875784,0.16177197143757427,0.15981688274755626,3.763703595518387e-09
179,0.38225943690448777,0.35628524650762594,0.268922886759607,0.16146102329015402,0.15941765952986858,2.0456665158896016e-09
180,0.3822021287686751,0.35693554928072335,0.2688199348946853,0.16115302094151618,0.15901762703032288,2.8767863101416496e-09
181,0.3821455949623242,0.3575844182046907,0.26871791272870243,0.16084797770139705,0.15861693824093515,3.190996579139522e-09
182,0.38208986562115155,0.35823163314856615,0.2686168503288078,0.16054590456372805,0.15821574739270194,2.0113468805102503e-09
183,0.38203496943441806,0.35887697312169153,0.2685167776846567,0.16024681020707,0.15781420994094006,3.200155377769753e-09
184,0.3819809336164465,0.3595202163702844,0.26841772469918107,0.15995070100052122,0.15741248255040927,2.2890051182463448e-09
185,0.38192778388105036,0.36016114047580167,0.2683197211788641,0.159657581015179,0.15701072308008387,3.811651197304792e-09
186,0.3818755444190118,0.3607995224551012,0.2682227968235238,0.1593674520412345,0.15660909056745123,2.26040304797213e-09
187,0.3818242378787002,0.3614351388623669,0.26812698121558914,0.15908031361074354,0.15620774521218905,3.79357854802794e-09
188,0.38177388534994744,0.36206776589278356,0.26803230380886667,0.15879616302609845,0.15580684835908387,1.343449385985198e-09
189,0.3817245063512757,0.3626971794879335,0.2679387939167983,0.15851499539420078,0.15540656248003842,3.372049258740576e-09
190,0.3816761188205659,0.3633231554428845,0.2678464807002039,0.15823680366631038,0.1550070511550144,3.4715589114053603e-09
191,0.3816287391092562,0.36394546951493617,0.2677553931545145,0.1579615786835197,0.15460847905174968,3.729236007109228e-09
192,0.3815823819801416,0.3645638975339857,0.26766556009649656,0.1576893092277805,0.15421101190408673,3.236797621665982e-09
193,0.38153706060884934,0.36517821551447366,0.2675770101504753,0.15741998207838215,0.15381481648874426,3.17130336800609e-09
194,0.38149278658903363,0.36578819976885274,0.267489771734061,0.15715358207375285,0.15342006060035188,2.611727600303016e-09
195,0.38144956994136237,0.3663936270225516,0.26740387304339197,0.1568900921784415,0.15302691302458193,1.9025157642167367e-09
196,0.3814074191263081,0.36699427453035194,0.26731934203790086,0.15662949355509856,0.15263554350918399,2.8583756309898692e-09
197,0.38136634106079975,0.3675899201941458,0.26723620642462764,0.15637176564126534,0.15224612273275323,2.394595377776785e-09
198,0.38132634113872704,0.3681803426819916,0.2671544936420798,0.15611688623074435,0.15185882227103273,2.2718369790933977e-09
199,0.3812874232553311,0.3687653215484208,0.26707423084367665,0.1558648315593191,0.15147381456057538,3.710217200930738e-09
200,0.3812495898354511,0.36934463735590467,0.266995444880779,0.15561557639454837,0.1510912728595627,2.5345291777772023e-09
201,0.3812128418656408,0.36991807179743524,0.2669181622853423,0.15536909412936897,0.15071137120560948,2.076876150128359e-09
202,0.3811771789301003,0.37048540782011413,0.2668424092522063,0.15512535687919374,0.1503342843703496,2.3964578193141196e-09
203,0.38114259925040367,0.37104642974969265,0.26676821162104963,0.1548843355821989,0.14996018781062917,2.419558118305727e-09
204,0.3811090997289674,0.3716009234159701,0.26669559485804245,0.15464600010246923,0.14958925761611921,1.917647287553509e-09
205,0.38107667599618883,0.37214867627895953,0.26662458403721623,0.15441031933565594,0.14922167045316753,2.7400658619525373e-09
206,0.38104532246119077,0.37268947755573834,0.2665552038215885,0.15417726131679663,0.14885760350472027,4.0186035817260405e-09
207,0.3810150323660778,0.37322311834788896,0.2664874784440719,0.1539467933299348,0.14849723440613996,3.3839026761750596e-09
208,0.3809857978436042,0.3737493917694247,0.26642143168819965,0.15371888201916722,0.14814074117676507,3.0272230100582668e-09
209,0.3809576099781538,0.3742680930751214,0.266357086868706,0.15349349350075112,0.14778830214705643,1.9960938598703354e-09
210,0.3809304588698886,0.37477901978912936,0.26629446681199015,0.1532705934758839,0.14744009588119256,1.7565880301934384e-09
211,0.38090433370194904,0.3752819718337798,0.26623359383650563,0.15305014734378763,0.14709630109498634,3.561272211383345e-09
212,0.3808792228105478,0.37577675165846847,0.26617448973310825,0.15283212031471352,0.14675709656900318,2.714134852804766e-09
213,0.3808551137578059,0.37626316436851476,0.2661171757454035,0.15261647752249666,0.14642266105679155,2.051112779477303e-09
214,0.38083199340715607,0.37674101785387754,0.26606167255012664,0.1524031841362891,0.14609317318813392,3.737525292248466e-09
215,0.38080984800113904,0.37721012291762224,0.2660080002375988,0.15219220547111342,0.14576881136725978,3.456290650910344e-09
216,0.38078866324140076,0.37767029340402,0.2659561782922932,0.15198350709687805,0.14544975366597845,3.164404149483265e-09
217,0.38076842437068853,0.3781213463261609,0.26590622557355287,0.151777054945517,0.14513617771170634,4.283432394223578e-09
218,0.38074911625663943,0.3785631019929643,0.2658581602964956,0.1515728154159198,0.14482826057039647,1.7868310908556615e-09
219,0.38073072347714704,0.3789953841354724,0.26581200001314637,0.1513707554763393,0.14452617862439493,2.8349700817391213e-09
220,0.3807132304070716,0.37941802003229474,0.26576776159383264,0.1511708427639713,0.14423010744527912,3.268943249755025e-09
221,0.38069662130606835,0.37983084063409056,0.26572546120888385,0.15097304568142805,0.14394022166176323,2.999128513077656e-09
222,0.3806808804072925,0.38023368068696534,0.26568511431066627,0.15077733348983377,0.14365669482278187,3.778453028297323e-09
223,0.38066599200673,0.3806263788546541,0.26564673561599556,0.15058367639829906,0.14337969925589522,3.655193530294522e-09
224,0.38100877783937015,0.3806519405529067,0.2656103390889555,0.15039204564954517,0.14310940592119117,2.364476733255674e-09
225,0.3813807245011925,0.3806387107367151,0.2655759379241632,0.15020241360147252,0.14284598426089276,3.579157706238201e-09
226,0.38174206997587673,0.3806262875811082,0.2655435445305143,0.15001475380449247,0.14258960204491603,3.996777982811361e-09
227,0.38209266979094497,0.38061465653037535,0.2655131705154341,0.14982904107445233,0.14234042521264403,3.5834546556411215e-09
228,0.38243238397995305,0.3806038035387595,0.2654848266696772,0.14964525156102512,0.14209861771124027,2.8897339332611977e-09
229,0.382761077194797,0.38059371515813,0.26545852295269734,0.14946336281143907,0.14186434133083384,3.1603641251865695e-09
230,0.38307861881593613,0.38058437862444533,0.2654342684786216,0.14928335382945682,0.14163775553695934,1.8697677724909535e-09
231,0.3833848830604156,0.3805757819427439,0.2654120715028586,0.14910520512953676,0.14141901730066142,2.4849683685815163e-09
232,0.38367974908756125,0.3805679139703872,0.265391939409366,0.1489288987861245,0.14120828092670695,3.731446459810613e-09
233,0.3839631011022279,0.38056076449829324,0.2653738786986037,0.14875441847805518,0.1410056978803761,3.325195509364866e-09
234,0.38423482845547896,0.3805543243298951,0.26535789497620416,0.14858174952806422,0.14081141661333882,2.5066949624987897e-09
235,0.3844948257425833,0.38054858535756714,0.2653439929423759,0.1484108789374219,0.14062558238914483,3.340413605953956e-09
236,0.3847429928982059,0.38054354063626056,0.26533217638207235,0.1482417954157446,0.14044833710888052,1.2669625419092688e-09
237,0.3849792352886827,0.3805391844540985,0.2653224481559423,0.14807448940603332,0.1402798191375736,3.1106426804954893e-09
