step,takagi_r1,takagi_r2,takagi_r3,takagi_r4,takagi_r5,takagi_r6,takagi_r7
111,0.364848797052204,0.35247279953859717,0.3257730584303612,0.31417563055498005,0.1763095655867795,0.15687890944281097,1.4294573068519592e-09
112,0.36604592141334513,0.35259139334877715,0.3254513888118325,0.31436754707393616,0.17612220383113936,0.15681497351378182,2.2580657875947973e-09
113,0.3672457911140818,0.3527114170714863,0.3251106063570367,0.3145633375958245,0.17593191511855186,0.15675069369077205,4.06058965557745e-09
114,0.36844794758255056,0.35283279003480295,0.3247504865535272,0.3147629108556134,0.17573864805372155,0.1566860675928133,1.7488564643803211e-09
115,0.36965193418257514,0.3529554296320245,0.32437080520189693,0.314966171004114,0.17554235191102133,0.15662109268063748,3.4604263055453376e-09
116,0.37085729616248275,0.3530792514331506,0.3239713388485706,0.3151730177082479,0.17534297664819948,0.15655576626481268,3.839704491485874e-09
117,0.3720635806366452,0.35320416929999354,0.323551865182075,0.31538334625872816,0.17514047291634557,0.15649008551417615,2.7790256509411896e-09
118,0.3732703365935352,0.35333009550476363,0.3231121633992278,0.3155970476848884,0.17493479206610432,0.1564240474645582,2.4640511186474013e-09
119,0.37447711492520636,0.3534569408519577,0.3226520145465483,0.3158140088763595,0.1747258861501282,0.15635764902778068,2.793080139554054e-09
120,0.3756834684740825,0.3535846148034186,0.32217120184135006,0.3160341127113192,0.17451370792178925,0.15629088700092356,3.4201872587395105e-09
121,0.37688895209361656,0.35371302560637097,0.3216695109762036,0.3162572381909631,0.17429821083016572,0.15622375807584118,3.4465782375589994e-09
122,0.37809312272005785,0.35384208042430737,0.32114673040993946,0.3164832605798968,0.17407934901135105,0.15615625884892467,4.185371495668043e-09
123,0.3792955394530077,0.3539716854705376,0.32060265164785123,0.31671205155208115,0.17385707727612798,0.1560883858310849,2.369013125346917e-09
124,0.38049576364287496,0.3541017461442476,0.3200370695134046,0.3169434793419858,0.17363135109407304,0.15602013545795107,1.3133376787853568e-09
125,0.38169335898368817,0.3542321671689173,0.3194497824134659,0.3171774089005915,0.17340212657417217,0.15595150410026595,2.306769866754673e-09
126,0.3828878916099607,0.35436285273292156,0.3188405925987885,0.3174137020558589,0.17316936044202927,0.15588248807446195,2.1335700693548308e-09
127,0.38407893019657036,0.35449370663216667,0.31820930642133566,0.31765221767729523,0.17293301001377231,0.15581308365340107,2.869425920409009e-09
128,0.385266046060783,0.35462463241460096,0.3178928118442345,0.31755573458983966,0.17269303316676704,0.15574328707726295,3.3559295542243947e-09
129,0.3864488132657188,0.354755533526453,0.3181353380174536,0.31687969242489644,0.17244938830726528,0.15567309456456208,2.6662208047781474e-09
130,0.38762680872467725,0.35488631346003763,0.31837964721373335,0.3161810001147818,0.17220203433512146,0.15560250232327702,1.489136857970581e-09
131,0.3887996123058573,0.35501687590298536,0.31862558818298675,0.3154594829731235,0.1719509306057246,0.15553150656207024,1.4637069462027639e-09
132,0.3899668069371004,0.3551471248887546,0.31887300758757176,0.31471497169951396,0.17169603688930607,0.15546010350158065,3.3643949540026626e-09
133,0.39112797871035004,0.35527696494827843,0.3191217501834122,0.3139473026441104,0.17143731332779555,0.15538828938577035,3.2933404676544015e-09
134,0.3922827169855967,0.35540630126261763,0.31937165900255277,0.3131563180772699,0.1711747203893992,0.15531606049329885,2.9681383004313986e-09
135,0.39343061449412015,0.3555350398164785,0.3196225755367811,0.3123418664652562,0.17090821882110271,0.1552434131489116,3.4894254394670822e-09
136,0.39457126744088794,0.3556630875524727,0.31987433992195535,0.31150380275307676,0.17063776959929433,0.1551703437348146,7.922031282325466e-10
137,0.3957042756060149,0.3557903525259962,0.32012679112268977,0.31064198865554077,0.1703633338787325,0.15509684870201684,3.3191500246407853e-09
138,0.3968292424451994,0.35591674406060453,0.32037976711704497,0.3097562929576547,0.17008487294007885,0.15502292458161726,3.5638242235720537e-09
139,0.39794577518909036,0.3560421729037676,0.32063310508089155,0.30884659182553326,0.16980234813623946,0.15494856799601125,3.0798421254201824e-09
140,0.3990534849415667,0.35616655138290393,0.32088664157162666,0.307912769129068,0.16951572083776575,0.15487377566999705,3.1804616627966517e-09
141,0.40015198677689984,0.35628979356157775,0.32114021271091664,0.30695471677765507,0.16922495237758148,0.15479854444175822,3.6370784265409233e-09
142,0.40124089983581773,0.35641181539576644,0.3213936543661708,0.30597233507038246,0.1689300039953098,0.15472287127369488,1.674832850139424e-09
143,0.40231984742047067,0.35653253489009756,0.3216468023304457,0.3049655330621645,0.16863083678149865,0.15464675326308636,3.0770798660799513e-09
144,0.40338845708832605,0.3566518722539643,0.3218994925004998,0.3039342289474201,0.16832741162204196,0.15457018765255479,1.8156890888130087e-09
145,0.40444636074501306,0.35676975005743267,0.322151561052723,0.30287835046301254,0.16801968914312865,0.15449317184031158,2.402993870445916e-09
146,0.4054931947361551,0.35688609338685456,0.3224028446166833,0.3017978353122982,0.16770762965704614,0.15441570339015864,4.2601868548211285e-09
147,0.4065285999382244,0.35700083000011257,0.32265318044604185,0.300692631612287,0.1673911931092058,0.15433778004122634,2.8020076838198985e-09
148,0.40755222184844164,0.3571138904814016,0.3229024065865858,0.29956269836605426,0.1670703390267467,0.15425939971741473,4.462625575495299e-09
149,0.408563710673782,0.35722520839549604,0.32315036204116826,0.298408005962755,0.1667450264691266,0.15418056053652718,2.535002788830089e-09
150,0.4095627214191056,0.3573347204414111,0.32339688693132235,0.2972285367077489,0.16641521398109865,0.15410126081906292,3.0718105181052264e-09
151,0.41054891397445803,0.3574423666053924,0.3236418226553466,0.2960242853855702,0.1660808595485166,0.1540214990966499,1.3724776785292375e-09
152,0.4115219532015847,0.3575480903131716,0.3238850120426723,0.29479525985870875,0.16574192055742218,0.15394127412009836,2.128167386088832e-09
153,0.41248150901967173,0.3576518385813954,0.3241262995043001,0.2935414817053882,0.1653983537568943,0.1538605848670443,2.5488651520130795e-09
154,0.4134272564903765,0.3577535621681847,0.3243655311791583,0.2922629868998314,0.1650501152261744,0.15377943054917081,3.065204524239148e-09
155,0.4143588759021591,0.3578532157227333,0.3246025550761904,0.29095982653875857,0.1646971603466028,0.15369781061898216,3.983253917241667e-09
156,0.415276052853947,0.35795075793387376,0.3248372212120158,0.28963206761818827,0.1643394437789301,0.15361572477610846,3.4547037217760553e-09
157,0.4161784783381641,0.358046151677535,0.32506938174401184,0.28827979386494557,0.1639769194466074,0.1535331729731226,2.827621649694664e-09
158,0.41706584882314324,0.35813936416300735,0.32529889109867016,0.28690310662763613,0.1636095405256891,0.15345015542085227,2.6031773677842e-09
159,0.41793786633494295,0.3582303670779247,0.32552560609508985,0.2855021258322345,0.16323725944201892,0.15336667259316542,4.3809599050287785e-09
160,0.41879423853859543,0.3583191367318736,0.3257493860634779,0.28407699100784356,0.16286002787640946,0.15328272523121525,3.363743369842544e-09
161,0.41963467881877914,0.35840565419851295,0.3259700929585277,0.2826278623886118,0.16247779677857255,0.1531983143471235,2.5789390090644704e-09
162,0.42045890635995514,0.3584899054561068,0.32618759146757303,0.28115492209828025,0.16209051639059321,0.15311344122709258,3.4105858525503614e-09
163,0.42126664622595583,0.3585718815263311,0.32640174911339576,0.27965837542429556,0.1616981362807986,0.15302810743392592,3.349576914051865e-09
164,0.4220576294390351,0.35865157861122143,0.32661243635159276,0.27813845218895683,0.16130060538891708,0.152942314808948,2.9215831461623997e-09
165,0.422831593058396,0.358728998228113,0.3268195266624152,0.2765954082256066,0.1608978720834786,0.15285606547330813,3.0315618316688016e-09
166,0.4235882802581744,0.35880414734239446,0.32702289663698225,0.2750295269684123,0.1604898842324691,0.152769361828658,2.565914475025859e-09
167,0.42432744040489073,0.3588770384978939,0.3272224260578081,0.27344112116488695,0.1600765892883075,0.1526822065571944,1.770685299922465e-09
168,0.42504882913436537,0.35894768994469306,0.3274179979735703,0.27183053472085944,0.15965793438828374,0.15259460262105565,3.336322065717001e-09
169,0.4257522084280709,0.3590161257641256,0.32760949876806067,0.2701981446881954,0.15923386647166293,0.15250655326106666,3.3087176278519932e-09
170,0.4264373466889304,0.35908237599072124,0.32779681822328277,0.2685443634061487,0.15880433241473574,0.1524180619948253,3.0365774664761514e-09
171,0.4271040188165363,0.35914647673080524,0.3279798495766612,0.2668696408077665,0.15836927918517085,0.15232913261412598,2.448015746723892e-09
172,0.4277520062817684,0.35920847027744135,0.32815848957233884,0.2651744669032785,0.15792865401710707,0.15223976918171547,2.8576467760295183e-09
173,0.42838109720080525,0.3592684052213895,0.3283326385065726,0.26345937445285583,0.1574824046085161,0.15214997602738312,3.0693313715782005e-09
174,0.4289910864084894,0.3593263365576886,0.32850220026722565,0.26172494184145506,0.15703047934244407,0.15205975774337813,2.8289277672164147e-09
175,0.42958177553103266,0.35938232578746876,0.32866708236740183,0.2599717961687092,0.15657282753385046,0.1519691191791632,4.0885118043642894e-09
176,0.43015297305802364,0.3594364410145357,0.3288271959732617,0.2582006165668601,0.1561093997038539,0.15187806543550014,2.8588104610743545e-09
177,0.43070449441372366,0.35948875703625754,0.3289824559261094,0.25641213775957244,0.15564014788330344,0.1517866018578751,2.554595558822663e-09
178,0.4312361620275928,0.35953935542820475,0.32913278075882874,0.254607153873993,0.15516502594770454,0.15169473402926764,3.219332665159033e-09
179,0.4317478054040323,0.35958832462199547,0.32927809270680614,0.2527865225176225,0.15468398998563795,0.15160246776227168,1.9746787568152218e-09
180,0.4322392611912895,0.3596357599757147,0.3294183177134803,0.25095116913027055,0.15419699870293668,0.15150980909057563,4.4193607327545405e-09
181,0.43271037324949657,0.35968176383626216,0.32955338543070606,0.24910209161954894,0.15370401386500065,0.1514167642598118,2.8691387971724476e-09
182,0.4331609927177898,0.35972644559291367,0.32968322921413395,0.24724036528582466,0.15320500077976262,0.15132333971778766,2.817730995336184e-09
183,0.4335909780804633,0.35976992172134076,0.32980778611384987,0.24536714803920068,0.15269992882393738,0.1512295421041094,1.0777935983275876e-09
184,0.4340001952321173,0.3598123158173016,0.32992699686055327,0.2434836859067337,0.15218877201533504,0.15113537823921044,3.919502989778292e-09
185,0.4343885175417413,0.359853758619146,0.3300408058475818,0.2415913188225395,0.1516715096341533,0.1510408551127795,2.5418199473219583e-09
186,0.4347558259156804,0.3598943880182492,0.3301491611091243,0.23969148668646,0.1511481268966589,0.15094597987122874,3.1952149430371845e-09
187,0.435102008859425,0.3599343490564375,0.33025201429500434,0.2377857356683415,0.15085075980949933,0.15061861567913845,4.357408464223494e-09
188,0.4354269625381733,0.35997379390944195,0.3303493206424529,0.23587572472444313,0.150755202344952,0.15008297531768075,3.9397016649282154e-09
189,0.43573059083609944,0.36001288185536423,0.33044103894531335,0.23396323227974627,0.15065931502144247,0.14954121343911222,2.1491849078272848e-09
190,0.4360128054142556,0.3600517792271119,0.33052713152116076,0.2320501630147533,0.15056310548280738,0.148993346887385,4.0197438575378835e-09
191,0.43627352576705253,0.3600906593477489,0.33060756417684695,0.2301385546774244,0.15046658146228983,0.14843940270252998,2.346854285388968e-09
192,0.43651267927724896,0.3601297024476724,0.33068230617301136,0.22823058481997804,0.1503697507671909,0.1478794191765751,1.7581994450580248e-09
193,0.4367302012693637,0.36016909556252097,0.33075133018810904,0.22632857733618233,0.15027262126343266,0.14731344698550997,3.520648516296357e-09
194,0.43692603506144695,0.3602090324107201,0.3308146122825332,0.22443500864740296,0.15017520085976743,0.14674155040131937,3.1302066097810834e-09
195,0.43710013201513076,0.3602497132495911,0.3308721318634272,0.2225525133550805,0.15007749749164623,0.14616380858784012,2.9769355724796213e-09
196,0.43725245158387355,0.36029134470894514,0.33092387165076076,0.22068388914368664,0.14997951910477111,0.14558031698408774,3.339805377846628e-09
197,0.4373829613593199,0.3603341396011538,0.33096981764527134,0.21883210068211578,0.14988127363835996,0.14499118877858788,2.8054418128905746e-09
198,0.43749163711568345,0.36037831670670417,0.33100995909883024,0.21700028223365478,0.1497827690081555,0.14439655647803018,3.3094935161767785e-09
199,0.4375784628520632,0.3604241005343289,0.3310442884877882,0.21519173864645802,0.14968401308920756,0.14379657357327838,3.72874528117666e-09
200,0.43764343083261364,0.3604717210548902,0.3310728014898227,0.2134099443595703,0.1495850136984632,0.1431914163053773,4.024688391041466e-09
201,0.4376865416244511,0.36052141340826005,0.3310954969647421,0.2116585400263342,0.14948577857719206,0.1425812855336663,2.810248897274278e-09
202,0.4377078041332138,0.360573417582591,0.33111237693967605,0.20994132633051538,0.1493863153732857,0.1419664087074482,3.4028506849176717e-09
203,0.43770723563616515,0.36062797806547703,0.33112344659899484,0.20826225455433878,0.14928663162345887,0.14134704194181433,4.251748361209058e-09
204,0.4376848618127482,0.36068534346667025,0.3311287142792312,0.20662541345610397,0.14918673473538901,0.14072347219717374,2.772751013348399e-09
205,0.43764071677246114,0.36074576611215775,0.33112819146917954,0.20503501203296864,0.14908663196982555,0.14009601956075626,1.3773950095594708e-09
