step,selfcons_residual,mu,mu_over_mu_parent,Hperp_frac,H_total,abs_ZT_Z
50400,0.002898090931021018,-0.8471736168909565,1.9999475734407643,0.9655443985006812,1.6943916493453486,4.45464879988335e-13
50600,0.0029332674741834462,-0.8471742697617018,1.999949114691857,0.9654578321007031,1.6943916493453348,4.410543215601887e-13
50800,0.002794144137573958,-0.8471749083035589,1.9999506221163237,0.9655849088097208,1.6943916493453752,4.4528611734941237e-13
51000,0.002847020061499242,-0.8471755400389045,1.9999521134724594,0.965838705463394,1.6943916493454392,4.5416467377737957e-13
51200,0.002751101821191569,-0.8471761263703381,1.99995349764225,0.9657963967791264,1.6943916493454168,4.5286402806193723e-13
51400,0.002693704198058784,-0.8471767155356819,1.9999548885021352,0.9654940746629473,1.694391649345433,4.515194300864548e-13
51600,0.0027440801003462967,-0.8471772612893125,1.9999561768787177,0.9654510384117068,1.694391649345457,4.734352822258801e-13
51800,0.002577541526130764,-0.8471778168571362,1.9999574884239533,0.9657078245966388,1.694391649345464,5.109922419490258e-13
52000,0.002651023886774307,-0.8471783231283837,1.9999586835933174,0.9658289662274998,1.6943916493454916,5.134200479312036e-13
52200,0.002562290062130706,-0.8471788326253954,1.9999598863778374,0.965718381630684,1.694391649345481,5.154792224657331e-13
52400,0.002508992311528294,-0.8471793302864826,1.9999610612209437,0.9655708171730993,1.6943916493454796,5.103698414024049e-13
52600,0.0025372989594926974,-0.8471797750590608,1.999962111208598,0.965477523412099,1.6943916493455227,5.306939133338829e-13
52800,0.0024232646037291423,-0.8471802626155465,1.9999632621974754,0.9655526053499323,1.6943916493455404,5.289808661062329e-13
53000,0.0024542838434204145,-0.8471806764415141,1.9999642391285593,0.9657898138135549,1.6943916493455875,5.494682668891194e-13
53200,0.00238266580059954,-0.8471811120082339,1.9999652673836736,0.9658295508551967,1.694391649345595,5.228331785781223e-13
53400,0.0023605344659669712,-0.847181534101738,1.9999662638321731,0.9655477345738738,1.6943916493456062,5.084362828785048e-13
53600,0.002335057475502128,-0.8471819056989671,1.999967141072637,0.9654039923832828,1.6943916493456086,5.033519361305132e-13
53800,0.0022878637364848148,-0.8471823245894132,1.9999681299595835,0.9656254006284122,1.6943916493455997,5.089508568239785e-13
54000,0.0022733777765031548,-0.8471826692057974,1.9999689435055765,0.9658324271312598,1.6943916493456403,5.132238125710038e-13
54200,0.002222545369511832,-0.8471830433979113,1.9999698268718606,0.9657793336870246,1.6943916493456106,5.221391787332251e-13
54400,0.0022219312598313846,-0.8471833984860018,1.9999706651387175,0.9656177174078059,1.6943916493456548,5.235317864904227e-13
54600,0.0021493862152537867,-0.8471837159577436,1.9999714146035579,0.9654894865492699,1.6943916493456515,5.374507272068119e-13
54800,0.00216839459500367,-0.8471840702820643,1.9999722510673612,0.96550186598738,1.6943916493456372,5.18636767539585e-13
55000,0.0021054209762476975,-0.8471843648206921,1.9999729463933276,0.9657214355703931,1.694391649345613,5.009992112159146e-13
55200,0.002076357629593039,-0.8471846842367197,1.9999737004481004,0.9658683230318817,1.6943916493456062,4.95986358336197e-13
55400,0.0020935028077614204,-0.8471849811346985,1.999974401343856,0.9656648639838625,1.6943916493456026,4.847828755563985e-13
55600,0.0019892368759671405,-0.8471852616438267,1.9999750635499718,0.965417346129305,1.6943916493456062,4.833932348738536e-13
55800,0.002043619577742968,-0.8471855537621069,1.999975753162153,0.9655090811814616,1.6943916493456181,4.748002372942086e-13
56000,0.0019617400304165937,-0.847185810161973,1.9999763584528274,0.9657460962589582,1.694391649345632,4.671169702164876e-13
56200,0.0019500819312303376,-0.847186086291262,1.9999770103193286,0.9658037789313074,1.694391649345644,4.942533109884375e-13
56400,0.0019527616783256657,-0.847186330726004,1.999977587363584,0.965708111362134,1.6943916493456683,4.880541963139119e-13
56600,0.001868170682826396,-0.847186581078722,1.999978178378579,0.9655723466429935,1.6943916493457052,4.901359644202135e-13
56800,0.0019197292937429922,-0.8471868244786921,1.9999787529800181,0.965486261137873,1.6943916493456859,5.167219382800906e-13
57000,0.0018198207645892478,-0.8471870463008987,1.999979276642199,0.9656018459824218,1.6943916493457347,4.993800907274346e-13
57200,0.001853046079277476,-0.8471872837498903,1.999979837194989,0.9658090416183107,1.6943916493457236,4.845752786049588e-13
57400,0.001812057507164478,-0.8471874920211294,1.9999803288670042,0.9657687518000531,1.6943916493457043,4.566390893806881e-13
57600,0.0017561250868963355,-0.8471877095621024,1.9999808424223515,0.9655393848165229,1.6943916493457205,4.790478331441327e-13
57800,0.0018114026692529336,-0.847187913710097,1.9999813243605025,0.9654941899060524,1.6943916493457394,4.798215719170881e-13
58000,0.00169129913605682,-0.8471881121741107,1.9999817928803132,0.9656422446913211,1.6943916493457443,4.950531649189889e-13
58200,0.0017520064408113275,-0.8471883088860682,1.9999822572639934,0.9657249670471619,1.6943916493457534,4.93679178552079e-13
58400,0.0016941309939810594,-0.8471884918242059,1.9999826891314136,0.9657116944227515,1.6943916493457531,4.915375996923096e-13
58600,0.0016552224253983316,-0.8471886823452442,1.99998313890001,0.9656635024346356,1.6943916493457731,5.12667228787455e-13
58800,0.0016939331970972698,-0.8471888501714068,1.999983535092148,0.9655729993031077,1.694391649345805,5.137425636891746e-13
59000,0.0015970146117980592,-0.8471890307615265,1.9999839614165336,0.9655627024114853,1.6943916493458393,5.2177193922336e-13
59200,0.0016463695298189968,-0.8471891945644165,1.9999843481108144,0.9656978838050827,1.694391649345809,5.160200980748944e-13
59400,0.0015805688870646323,-0.8471893540209853,1.999984724544607,0.9657500837193346,1.6943916493458306,5.064737751599878e-13
59600,0.0015786481903046678,-0.847189521085827,1.9999851189394726,0.9656201493904915,1.6943916493458009,5.299768666123271e-13
59800,0.0015709259190033896,-0.847189662815014,1.999985453523716,0.9655543028044947,1.6943916493458069,5.153322587203214e-13
60000,0.0015155431806993579,-0.8471898226131972,1.999985830763968,0.9656381287622516,1.6943916493458056,5.207381275625416e-13
60200,0.0015510630624535335,-0.8471899614806466,1.9999861585924237,0.965679690149218,1.6943916493457842,5.145501594209585e-13
60400,0.0014732254843418068,-0.8471901030094305,1.9999864927035698,0.9656522047605766,1.6943916493457833,5.340169178017034e-13
60600,0.0015056302117846402,-0.8471902449772032,1.9999868278510493,0.9656522354595206,1.6943916493458335,5.029536875076635e-13
60800,0.001461222078101841,-0.8471903698776796,1.9999871227072625,0.9656335305648027,1.6943916493458153,4.986780554823444e-13
61000,0.001439692506107427,-0.847190509304323,1.9999874518558238,0.9656023409712426,1.69439164934585,4.98915408211387e-13
61200,0.0014565125873723982,-0.8471906269952769,1.9999877296923063,0.9656618610803495,1.694391649345917,5.136191278598874e-13
61400,0.0013851713952368015,-0.8471907548840347,1.999988031603043,0.9657154099709144,1.6943916493459206,5.258377542585655e-13
61600,0.0014281977225236696,-0.8471908736915266,1.9999883120753692,0.9656322322507549,1.694391649345967,5.0373420148221e-13
61800,0.001363590968410411,-0.8471909860079402,1.999988577224017,0.96556809299774,1.694391649345948,5.177271558090907e-13
62000,0.0013718160499135014,-0.847191106409512,1.9999888614595345,0.9656438469292337,1.6943916493459608,4.99522152276284e-13
62200,0.0013619297520502895,-0.8471912077082552,1.9999891005984447,0.9656953202980265,1.694391649346011,5.060503756953768e-13
62400,0.0013128620497177715,-0.8471913228912054,1.9999893725142093,0.9656475936043568,1.6943916493459636,5.117380133295547e-13
62600,0.001347432030476386,-0.8471914220837465,1.9999896066809468,0.9656252513417655,1.6943916493459914,4.980596016246372e-13
62800,0.0012798985777136616,-0.8471915244976862,1.999989848452534,0.9656326977706754,1.6943916493460063,4.923657526190754e-13
63000,0.0013064820483599264,-0.8471916272411725,1.9999900910020918,0.9656151604822278,1.694391649345994,4.644528796464702e-13
63200,0.0012703607594245717,-0.8471917162119441,1.9999903010379987,0.9656476207757716,1.6943916493460143,4.832500346646213e-13
63400,0.0012538899540717925,-0.8471918187751164,1.9999905431618838,0.9657087460553683,1.6943916493459956,4.834087657893958e-13
63600,0.0012635775295553112,-0.8471919028050711,1.9999907415338591,0.965659536192307,1.6943916493459934,4.724359843709667e-13
63800,0.001208423346666737,-0.8471919958274343,1.999990961134477,0.9655762538138326,1.6943916493460218,4.803555722727444e-13
64000,0.001243247486290926,-0.8471920829936723,1.9999911669103685,0.9656183167289449,1.6943916493459914,4.609538671424231e-13
64200,0.0011849948661128958,-0.8471921633669066,1.999991356649817,0.9656887320128901,1.6943916493459716,4.5065965385048074e-13
64400,0.0011997299317042193,-0.847192252343607,1.99999156669972,0.9656617483945178,1.6943916493460114,4.5017116168074324e-13
64600,0.0011833968806271727,-0.8471923256332876,1.9999917397168159,0.9656289128004074,1.6943916493460356,4.555586302689258e-13
64800,0.00114681505598373,-0.8471924097572122,1.9999919383106288,0.965639093654496,1.6943916493460698,4.4561864427135587e-13
65000,0.001176370820307225,-0.8471924828948139,1.9999921109687075,0.965621706805127,1.6943916493460738,4.475608083918534e-13
65200,0.0011140804152710705,-0.8471925572014053,1.9999922863864545,0.9656217782189409,1.6943916493460827,4.773830523680404e-13
65400,0.0011445494713630496,-0.8471926332452248,1.9999924659053268,0.965681678771916,1.694391649346092,4.993810261549359e-13
65600,0.0011060393624651114,-0.8471926982222656,1.9999926192985304,0.9656817216217264,1.6943916493460505,4.946945657678122e-13
65800,0.0010977414549920232,-0.8471927737250086,1.9999927975400673,0.965607449384965,1.694391649346062,5.096051062673611e-13
66000,0.0011044184471905685,-0.8471928359007782,1.999992944320228,0.96560869434359,1.6943916493461106,4.760199497441392e-13
66200,0.0010544676100992657,-0.847192904018985,1.999993105128874,0.9656702060822361,1.6943916493461,4.575078921725247e-13
66400,0.0010911663792140933,-0.8471929688975549,1.9999932582896147,0.9656611286258221,1.6943916493460716,4.665763875174887e-13
66600,0.0010324420518743058,-0.8471930280251488,1.9999933978738575,0.9656287073284613,1.694391649346113,4.718876544538416e-13
66800,0.0010534089577209872,-0.8471930938148777,1.999993553185598,0.9656469403891226,1.6943916493461448,4.744531081334337e-13
67000,0.0010353344740448476,-0.8471931485990819,1.9999936825162734,0.9656429866636358,1.6943916493461577,4.467530863965821e-13
67200,0.0010019760228438736,-0.8471932103846339,1.9999938283752359,0.965615171958864,1.6943916493461617,4.17561554572817e-13
67400,0.0010355532172533805,-0.8471932651819257,1.9999939577368078,0.9656475187201242,1.6943916493461193,4.0108766798152783e-13
67600,0.0009706895298679654,-0.8471933204866965,1.9999940882964002,0.9656787509049317,1.6943916493461324,4.02754546364653e-13
67800,0.0010067439425136366,-0.8471933764974448,1.9999942205226142,0.9656343299100483,1.694391649346168,4.009550685270761e-13
68000,0.0009705037684842126,-0.8471934258588891,1.999994337051622,0.9656139269647381,1.6943916493462277,4.1962692363028785e-13
68200,0.0009584493059848845,-0.8471934814795319,1.9999944683569026,0.96565838649682,1.694391649346242,4.2347153547097093e-13
68400,0.0009750232224562914,-0.8471935280009871,1.9999945781814648,0.9656590944051772,1.6943916493462492,4.218840264794075e-13
68600,0.0009208792540905081,-0.847193579652507,1.9999947001167206,0.9656241835060914,1.6943916493462958,4.0943074102224907e-13
68800,0.0009585665438028164,-0.847193627071744,1.9999948120607025,0.9656439093630937,1.6943916493462772,4.126602290516554e-13
69000,0.0009100538860225758,-0.8471936723861427,1.9999949190357311,0.9656629737395244,1.6943916493462354,4.3526024743256446e-13
69200,0.0009201526833660089,-0.8471937214301349,1.9999950348153201,0.965627551923517,1.694391649346269,4.352946212901799e-13
69400,0.0009137629114095183,-0.8471937620491908,1.9999951307059152,0.9656238242657508,1.6943916493462727,4.35502448143295e-13
69600,0.0008795390726278713,-0.8471938095623798,1.999995242871692,0.9656607282490701,1.6943916493462816,4.435209255335337e-13
69800,0.0009082090009762313,-0.8471938497363696,1.9999953377116066,0.9656489264354736,1.6943916493462843,4.813600978934541e-13
70000,0.0008573521129202529,-0.8471938919589618,1.999995437387717,0.9656254641267906,1.6943916493463111,4.902260198703241e-13
70200,0.0008822756085850387,-0.8471939342978585,1.9999955373383906,0.9656539986680396,1.6943916493463662,5.209667576885273e-13
70400,0.0008549706830011454,-0.8471939709089584,1.9999956237672867,0.965659158204202,1.6943916493463855,5.285733460158401e-13
70600,0.0008443256997849945,-0.847194013737059,1.9999957248728384,0.9656185590700607,1.6943916493464337,5.319350729957433e-13
70800,0.0008558116682036491,-0.8471940482550004,1.9999958063603536,0.9656292459664616,1.6943916493463602,5.426623791071241e-13
71000,0.0008132133892048173,-0.8471940876204574,1.9999958992915412,0.965672083255442,1.6943916493463338,5.740100899450941e-13
71200,0.0008423873469266658,-0.8471941236469017,1.9999959843402235,0.9656527568995759,1.6943916493462954,5.458244974807972e-13
71400,0.0008017276164099085,-0.8471941575872586,1.999996064464218,0.96562064809099,1.6943916493462587,5.52152609378737e-13
71600,0.000811639935650356,-0.8471941953147086,1.9999961535285147,0.9656391199992542,1.6943916493462288,5.208262108098484e-13
71800,0.0008030138841424081,-0.8471942257043171,1.9999962252701535,0.9656461080130557,1.6943916493462365,5.515651815970737e-13
72000,0.0007772845295957409,-0.8471942620371586,1.9999963110421568,0.9656310833925251,1.6943916493462639,5.308371910659869e-13
72200,0.0007990815619270927,-0.8471942926419914,1.9999963832918821,0.9656543730289421,1.6943916493462399,5.630619097785022e-13
72400,0.0007558183563240295,-0.8471943244852664,1.999996458465234,0.9656688502525708,1.694391649346283,5.428518100712406e-13
72600,0.0007793459161073797,-0.847194357119197,1.99999653550511,0.9656242662909837,1.6943916493462794,5.559168612155101e-13
72800,0.0007516370123500293,-0.8471943847160204,1.9999966006537393,0.9656098955706666,1.69439164934625,5.548810765528192e-13
73000,0.0007468956738841198,-0.8471944174926774,1.9999966780305538,0.9656585175361139,1.6943916493462061,5.433986849212397e-13
73200,0.0007539868806034102,-0.8471944439543776,1.9999967404994645,0.9656697542171607,1.6943916493462134,5.453552719205017e-13
73400,0.0007169569248405518,-0.8471944737829522,1.9999968109166544,0.9656356192418286,1.694391649346195,5.572899391489779e-13
73600,0.0007451738168109957,-0.847194501554811,1.999996876478495,0.9656335783944685,1.6943916493461617,5.543785144926037e-13
73800,0.0007054094721945423,-0.8471945274129382,1.9999969375225333,0.9656415847989491,1.694391649346197,5.639395818931076e-13
74000,0.0007180321250879,-0.8471945562400175,1.9999970055754637,0.9656272895807158,1.694391649346218,6.005008176357828e-13
74200,0.0007087086383027172,-0.8471945796715967,1.999997060891079,0.9656434670806513,1.6943916493462028,6.136154755071342e-13
74400,0.0006854321633272273,-0.8471946073740826,1.999997126289149,0.9656735156328482,1.6943916493461875,6.344811698698671e-13
74600,0.0007072584978131383,-0.8471946308998296,1.9999971818270692,0.9656440477851602,1.694391649346178,6.308424585703499e-13
74800,0.0006662202559472558,-0.8471946554041655,1.9999972396751726,0.9656082610863875,1.6943916493461642,6.582838903387327e-13
75000,0.0006891288063389061,-0.8471946803336574,1.9999972985269545,0.965638954328831,1.6943916493462012,6.571388817046032e-13
75200,0.0006643207383624338,-0.8471947016529816,1.9999973488561076,0.965667373272609,1.6943916493462239,6.553214250391933e-13
75400,0.0006593573670084887,-0.8471947268263322,1.9999974082835739,0.9656446895637489,1.6943916493462974,6.373414432933637e-13
75600,0.0006670391348972663,-0.8471947471183654,1.9999974561875709,0.965634963397088,1.694391649346343,6.253719702913085e-13
75800,0.0006333602003814735,-0.8471947701927892,1.9999975106600392,0.9656460745972429,1.6943916493463582,6.237140984766834e-13
76000,0.0006588642151758872,-0.8471947914882212,1.9999975609327891,0.9656325615717894,1.6943916493464077,6.282854137361248e-13
76200,0.0006236715252105695,-0.8471948114493559,1.9999976080556248,0.9656314855958603,1.6943916493464397,6.292791780745354e-13
76400,0.0006350357464473463,-0.8471948337014096,1.9999976605866996,0.965662517797661,1.694391649346474,6.442226334223049e-13
76600,0.0006266342551475611,-0.8471948517269048,1.9999977031400142,0.9656557498312069,1.6943916493464668,6.115153962255939e-13
76800,0.0006062350607998353,-0.8471948731533461,1.9999977537220417,0.9656182082334269,1.6943916493464775,5.900841409061835e-13
77000,0.0006259263852300543,-0.847194891294258,1.9999977965478237,0.9656304731664324,1.6943916493464826,5.960378573937224e-13
77200,0.0005888769676034844,-0.8471949102485222,1.9999978412937107,0.9656631403207416,1.694391649346492,6.067155516736901e-13
77400,0.0006101788163821613,-0.8471949294907719,1.9999978867194532,0.9656486334885129,1.6943916493464537,6.248672655483642e-13
77600,0.0005877110819281259,-0.8471949460110477,1.9999979257193523,0.9656307288499758,1.6943916493464621,6.155398684372413e-13
77800,0.0005832549772803714,-0.8471949654748857,1.9999979716682048,0.9656445451583339,1.6943916493464595,6.15501915607116e-13
78000,0.0005908663013365124,-0.8471949811575314,1.999998008690686,0.9656427215655614,1.6943916493464437,6.292874947130481e-13
78200,0.0005601687721352347,-0.8471949990946954,1.9999980510354742,0.9656319325056868,1.6943916493464413,6.308282854000255e-13
78400,0.0005834321261898751,-0.8471950155101523,1.9999980897879241,0.9656520799409521,1.694391649346433,6.341376319319962e-13
78600,0.0005522960920149422,-0.8471950310473144,1.999998126466958,0.9656580257116728,1.69439164934645,6.412939122230496e-13
78800,0.0005619699811773757,-0.8471950482873639,1.9999981671660478,0.9656253915565425,1.6943916493464584,6.262559284270844e-13
79000,0.0005551808881503365,-0.8471950622324913,1.9999982000867185,0.9656241196977667,1.6943916493464681,6.228280201782449e-13
79200,0.0005367269782371709,-0.8471950789378271,1.999998239523494,0.9656591811437845,1.6943916493464872,6.173063087092275e-13
79400,0.0005543259762003421,-0.8471950929391724,1.9999982725768801,0.9656567592641995,1.6943916493465363,6.119117555867992e-13
79600,0.0005217736722642403,-0.847195107724418,1.9999983074808425,0.9656310494511353,1.6943916493465723,6.05847710178504e-13
79800,0.0005402854471641606,-0.8471951226517616,1.9999983427202597,0.9656371449189425,1.6943916493466067,6.197585015491185e-13
80000,0.0005208448328446067,-0.8471951354735824,1.9999983729891078,0.9656454082665719,1.6943916493465694,6.367128297586937e-13
80200,0.0005166733131198012,-0.8471951506652958,1.9999984088526306,0.9656353624386818,1.694391649346551,6.35256663856399e-13
80400,0.0005234245556673378,-0.8471951627883096,1.9999984374717845,0.9656463964780548,1.6943916493465205,6.395214644466421e-13
80600,0.000496662298452332,-0.8471951768170805,1.9999984705899145,0.965659948328893,1.6943916493465125,6.349851879424461e-13
80800,0.0005166673384208808,-0.847195189554971,1.999998500660626,0.9656342162146097,1.6943916493465436,6.489861496098481e-13
81000,0.0004897539759522688,-0.8471952016473492,1.9999985292074574,0.9656189725305522,1.6943916493465574,6.740325206130993e-13
81200,0.0004980553415846363,-0.8471952151274984,1.9999985610304405,0.9656492463362932,1.694391649346572,6.57901726760489e-13
81400,0.000491795273059755,-0.8471952259181761,1.9999985865043095,0.9656618080708277,1.6943916493465423,6.794098061305433e-13
81600,0.000476324580259687,-0.847195239006914,1.9999986174032762,0.9656376935227443,1.6943916493465232,6.885210639918919e-13
81800,0.0004908721956193401,-0.8471952498915373,1.9999986430989254,0.9656332790648923,1.6943916493465474,6.756518741327968e-13
82000,0.0004628740292971067,-0.8471952614076246,1.99999867028529,0.9656445765149712,1.6943916493465179,6.87722814012132e-13
82200,0.00047916877152924395,-0.8471952731051487,1.999998697899978,0.9656374386679691,1.694391649346509,7.085399618858259e-13
82400,0.0004612649928239475,-0.8471952830498752,1.9999987213767851,0.9656404515404838,1.6943916493464977,7.058158160190542e-13
82600,0.00045886825753264877,-0.8471952949497848,1.9999987494692504,0.9656586401189478,1.6943916493465627,7.19638109943296e-13
82800,0.0004636134352426874,-0.8471953044117553,1.9999987718064012,0.9656448760558057,1.6943916493465552,7.026201140885305e-13
83000,0.0004406008726809423,-0.8471953153391384,1.9999987976029945,0.9656205466878697,1.6943916493465467,7.040879035242342e-13
83200,0.00045855568629742495,-0.8471953253334862,1.9999988211969442,0.9656383486477511,1.694391649346543,6.868318830272426e-13
83400,0.00043371744800678046,-0.8471953347520466,1.9999988434316154,0.965660453727949,1.6943916493465656,6.716257717888818e-13
83600,0.0004424187028059412,-0.8471953452924498,1.9999988683146541,0.9656445168405816,1.6943916493465323,6.818206113282744e-13
83800,0.0004358676538778701,-0.8471953537515909,1.9999988882843964,0.9656327812220263,1.6943916493465547,6.753168104377882e-13
84000,0.0004225004045837304,-0.8471953639551159,1.9999989123721567,0.9656434395694818,1.6943916493465379,6.679454303225848e-13
84200,0.00043583801318913996,-0.8471953724917278,1.9999989325247864,0.9656403148034558,1.6943916493465454,6.760512788991463e-13
84400,0.0004101266548867199,-0.847195381502389,1.9999989537965184,0.9656358312698321,1.694391649346609,6.551716928624139e-13
84600,0.0004255315900669396,-0.8471953906350768,1.9999989753563219,0.9656530211697298,1.6943916493466231,6.562802332778169e-13
84800,0.0004090898269124954,-0.8471953984502857,1.9999989938059144,0.965652662394198,1.6943916493466478,6.219888824828295e-13
85000,0.0004070763656741815,-0.8471954077433368,1.9999990157442924,0.9656274686489787,1.694391649346651,6.386584389875817e-13
85200,0.000411624975376285,-0.8471954151591957,1.999999033251128,0.9656308691857451,1.694391649346684,6.4653418179672e-13
85400,0.0003906966878097691,-0.8471954237318973,1.9999990534889556,0.9656550011007434,1.694391649346712,6.614244360479176e-13
85600,0.00040714089085394276,-0.8471954315354074,1.9999990719109306,0.96564922652227,1.6943916493467128,6.881856957225862e-13
85800,0.00038482246024837283,-0.847195438944211,1.9999990894011102,0.9656342053982555,1.6943916493467055,7.015980441565145e-13
