case_id,mode,state_family,harmonic_packet_A,harmonic_packet_B,N_A,N_B,pair_kind,peak_rank,peak_kind,R_peak,joint_gray_score,best_phase,best_condition_id,best_gray_depth,best_gray_error,best_S_mean,best_S_amp,best_S_drift,gray_eigen_count,gray_metastable_count,natural_selection_count,distance_to_R_137,distance_to_R_128
"alternating_packet_1|A=1|B=1,2,3,4,5",alternating_packet_1,explicit_packet,1,"1,2,3,4,5",1,5,one_side_high_harmonic,1,local_max,0.683,10.152371095273127,gray_metastable,phi0_s0.01_g0_noise0_seed0,5.902371095273127,1.252070850170007e-06,8.593009907454126e-07,0.01999998246057602,3.7523043544542603e-07,6,11,0,0.014177879128247306,0.003671465671124974
"alternating_packet_1|A=1|B=1,2,3,4,5",alternating_packet_1,explicit_packet,1,"1,2,3,4,5",1,5,one_side_high_harmonic,2,local_max,0.7,10.009167160498563,gray_metastable,phi0_s0.01_g0_noise0_seed0,5.7591671604985635,1.7411365787171515e-06,8.685576037609856e-07,0.019999996261039488,8.68840014443438e-07,6,11,0,0.002822120871752598,0.01332853432887493
"alternating_packet_1|A=1|B=1,2,3,4,5",alternating_packet_1,explicit_packet,1,"1,2,3,4,5",1,5,one_side_high_harmonic,3,local_max+probe_R137,0.697177879128,9.78658100096919,gray_metastable,phi0_s0.01_g0_noise0_seed0,5.536581000969188,2.90682575208961e-06,1.088413434936131e-06,0.01999999949162226,1.8179039394142677e-06,6,11,0,2.473576898864849e-13,0.010506413456874975
"alternating_packet_1|A=1|B=1,2,3,4,5",alternating_packet_1,explicit_packet,1,"1,2,3,4,5",1,5,one_side_high_harmonic,4,local_max,0.64,9.432395005054573,gray_metastable,phi1_s0.01_g0_noise0_seed0,5.182395005054572,6.5705994795505584e-06,-3.0815371448012796e-07,0.01999998795209312,6.250397858189956e-06,6,11,0,0.057177879128247344,0.04667146567112501
"alternating_packet_1|A=1|B=1,2,3,4,5",alternating_packet_1,explicit_packet,1,"1,2,3,4,5",1,5,one_side_high_harmonic,5,local_max,0.694,9.426918799807133,gray_metastable,phi0_s0.01_g0_noise0_seed0,5.176918799807132,6.653975541880326e-06,5.941569725965627e-06,0.019999936299766596,6.487055825106528e-07,6,11,0,0.0031778791282474073,0.007328534328874925
"alternating_packet_1|A=1|B=1,2,3,4,5",alternating_packet_1,explicit_packet,1,"1,2,3,4,5",1,5,one_side_high_harmonic,6,local_max,0.66,9.400488510586591,gray_metastable,phi1_s0.01_g0_noise0_seed0,5.15048851058659,7.071499083336148e-06,-6.165351889295969e-08,0.01999999907940106,7.008924965502359e-06,6,11,0,0.037177879128247326,0.026671465671124994
"alternating_packet_1|A=1|B=1,2,3,4,5",alternating_packet_1,explicit_packet,1,"1,2,3,4,5",1,5,one_side_high_harmonic,7,local_max,0.696,9.242011981051046,gray_metastable,phi0_s0.01_g0_noise0_seed0,4.992011981051046,1.0185632881643173e-05,5.4888470131211054e-06,0.019999983072525956,4.679858394478069e-06,6,11,0,0.0011778791282474055,0.009328534328874927
"alternating_packet_1|A=1|B=1,2,3,4,5",alternating_packet_1,explicit_packet,1,"1,2,3,4,5",1,5,one_side_high_harmonic,8,local_max,0.708,9.169100925276435,gray_metastable,phi1_s0.01_g0_noise0_seed0,4.919100925276435,1.2047559357662939e-05,1.8729924805086955e-06,0.019999978142591107,1.0152709468261004e-05,6,11,0,0.010822120871752605,0.021328534328874937
"alternating_packet_1|A=1|B=1,2,3,4,5",alternating_packet_1,explicit_packet,1,"1,2,3,4,5",1,5,one_side_high_harmonic,9,local_max,0.72,9.146078945785272,gray_metastable,phi0_s0.01_g0_noise0_seed0,4.896078945785272,1.2703431620158732e-05,-3.0796719352496223e-07,0.019999206968002864,1.1602432429497258e-05,6,11,0,0.022822120871752616,0.03332853432887495
"alternating_packet_1|A=1|B=1,2,3,4,5",alternating_packet_1,explicit_packet,1,"1,2,3,4,5",1,5,one_side_high_harmonic,10,local_max,0.692,9.0172995025242,gray_metastable,phi1_s0.01_g0_noise0_seed0,4.767299502524199,1.70883644368655e-05,4.403801163320261e-06,0.019999958760834158,1.2643324107702625e-05,6,11,0,0.005177879128247409,0.005328534328874923
"alternating_packet_1|A=1|B=1,2,3,4,5",alternating_packet_1,explicit_packet,1,"1,2,3,4,5",1,5,one_side_high_harmonic,11,local_max,0.686,8.98354031963606,gray_metastable,phi0_s0.01_g0_noise0_seed0,4.733540319636059,1.846969315439673e-05,1.7452438770534989e-06,0.01999996633710027,1.669078637761162e-05,6,11,0,0.011177879128247303,0.0006714656711249711
"alternating_packet_1|A=1|B=1,2,3,4,5",alternating_packet_1,explicit_packet,1,"1,2,3,4,5",1,5,one_side_high_harmonic,12,local_max,0.76,8.960191597122916,gray_metastable,phi0_s0.01_g0_noise0_seed0,4.7101915971229165,1.948984579112578e-05,3.4708982496466656e-06,0.019999989843975996,1.600879151747469e-05,6,11,0,0.06282212087175265,0.07332853432887498
"alternating_packet_1|A=1|B=1,2,3,4,5",alternating_packet_1,explicit_packet,1,"1,2,3,4,5",1,5,one_side_high_harmonic,13,probe_alpha128_nominal,0.686671465671,8.58203865500887,gray_metastable,phi0_s0.01_g0_noise0_seed0,4.332038655008868,4.6554465520308006e-05,-1.586887157424287e-05,0.019999976954696796,3.06625486428612e-05,6,11,0,0.010506413457247343,1.2501111257279263e-13
