case_id,mode,state_family,harmonic_packet_A,harmonic_packet_B,N_A,N_B,pair_kind,R,T,Delta_F,sweep_region,gray_eigen_count,gray_metastable_count,large_oscillation_count,natural_selection_count,unstable_or_drifting_count,norm_error_count,best_condition_id,best_phase,best_gray_depth,best_gray_error,best_S_mean,best_S_amp,best_S_drift,joint_gray_score
"alternating_packet_2|A=1|B=1,3,4,5,6",alternating_packet_2,explicit_packet,1,"1,3,4,5,6",1,6,one_side_high_harmonic,0.0,1.0,0.0,control,16,12,8,0,0,0,phi0_s0.01_g0_noise0_seed0,gray_metastable,4.533531964964178,2.9273054077612277e-05,9.760858955588127e-06,0.020000000000000073,1.951219512195129e-05,11.533531964964178
"alternating_packet_2|A=1|B=1,3,4,5,6",alternating_packet_2,explicit_packet,1,"1,3,4,5,6",1,6,one_side_high_harmonic,0.5,0.4999999999999999,1.5707963267948968,control,6,11,19,0,0,0,phi1_s0.01_g0_noise0_seed0,gray_metastable,4.53353196496405,2.927305407762089e-05,9.760858955587423e-06,0.020000000000000073,1.951219512196061e-05,8.78353196496405
"alternating_packet_2|A=1|B=1,3,4,5,6",alternating_packet_2,explicit_packet,1,"1,3,4,5,6",1,6,one_side_high_harmonic,0.6,0.4,1.7721542475852274,coarse,6,11,19,0,0,0,phi1_s0.01_g0_noise0_seed0,gray_metastable,4.648672056308686,2.2455769598811986e-05,-1.4114373415215533e-05,0.019999997161026652,8.338557210248378e-06,8.898672056308687
"alternating_packet_2|A=1|B=1,3,4,5,6",alternating_packet_2,explicit_packet,1,"1,3,4,5,6",1,6,one_side_high_harmonic,0.61,0.39,1.792610797291691,coarse,6,11,19,0,0,0,phi0_s0.01_g0_noise0_seed0,gray_metastable,4.613468404035051,2.435182958907142e-05,3.95187296619751e-06,0.019999939863778016,2.0339820400889187e-05,8.86346840403505
"alternating_packet_2|A=1|B=1,3,4,5,6",alternating_packet_2,explicit_packet,1,"1,3,4,5,6",1,6,one_side_high_harmonic,0.62,0.37999999999999984,1.81316217783386,coarse,6,11,19,0,0,0,phi0_s0.01_g0_noise0_seed0,gray_metastable,4.53966419898024,2.8862623286807362e-05,9.800110676863483e-06,0.019999991490406155,1.905400301609833e-05,8.78966419898024
"alternating_packet_2|A=1|B=1,3,4,5,6",alternating_packet_2,explicit_packet,1,"1,3,4,5,6",1,6,one_side_high_harmonic,0.63,0.36999999999999994,1.8338185297033656,coarse,6,11,19,0,0,0,phi0_s0.01_g0_noise0_seed0,gray_metastable,4.373391027849989,4.232617002239029e-05,-1.3070999740989225e-05,0.01999999174031769,2.9246910599091428e-05,8.623391027849989
"alternating_packet_2|A=1|B=1,3,4,5,6",alternating_packet_2,explicit_packet,1,"1,3,4,5,6",1,6,one_side_high_harmonic,0.64,0.36,1.8545904360032246,coarse,6,11,19,0,0,0,phi1_s0.01_g0_noise0_seed0,gray_metastable,5.182395005054572,6.5705994795505584e-06,-3.0815371448012796e-07,0.01999998795209312,6.250397858189956e-06,9.432395005054573
"alternating_packet_2|A=1|B=1,3,4,5,6",alternating_packet_2,explicit_packet,1,"1,3,4,5,6",1,6,one_side_high_harmonic,0.65,0.34999999999999987,1.8754889808102944,coarse,6,11,19,0,0,0,phi1_s0.01_g0_noise0_seed0,gray_metastable,4.83244074411636,1.4708190827916922e-05,5.6366397691059224e-06,0.01999989978070363,8.971331762438865e-06,9.08244074411636
"alternating_packet_2|A=1|B=1,3,4,5,6",alternating_packet_2,explicit_packet,1,"1,3,4,5,6",1,6,one_side_high_harmonic,0.66,0.3400000000000001,1.8965258140895267,coarse,6,11,19,0,0,0,phi1_s0.01_g0_noise0_seed0,gray_metastable,5.15048851058659,7.071499083336148e-06,-6.165351889295969e-08,0.01999999907940106,7.008924965502359e-06,9.400488510586591
"alternating_packet_2|A=1|B=1,3,4,5,6",alternating_packet_2,explicit_packet,1,"1,3,4,5,6",1,6,one_side_high_harmonic,0.67,0.32999999999999996,1.9177132243220585,coarse,6,11,19,0,0,0,phi1_s0.01_g0_noise0_seed0,gray_metastable,4.230757353240234,5.878176832459445e-05,4.571806565313366e-06,0.019999990478432372,5.420044019165299e-05,8.480757353240234
