step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,1.0484717192415917e-32,1.2196507754441732e-32,0.9282837938040587,0.04334353853567192
5,8.606955399754137e-13,1.0012172607876233e-12,0.9282837938002799,0.04334353853683508
10,3.442781834080011e-12,4.004868664133489e-12,0.9282837937881043,0.043343538540583516
25,2.151738032778095e-11,2.5030422013946596e-11,0.9282837937011884,0.04334353856734223
50,8.606948049183199e-11,1.0012164057211905e-10,0.9282837933883707,0.043343538663647777
75,1.936562394163322e-10,2.2527358462713196e-10,0.9282837928656047,0.043343538824588204
100,3.4427759627897815e-10,4.00486183426511e-10,0.9282837921328895,0.04334353905016269
125,5.379334904183464e-10,6.257593664049225e-10,0.9282837911902195,0.043343539340373057
150,7.746238613494357e-10,9.010930632022646e-10,0.9282837900375945,0.04334353969521812
200,1.3771077927128578e-09,1.6019417180534624e-09,0.9282837871024661,0.043343540598815386
250,2.151728911384432e-09,2.503031590793685e-09,0.9282837833274866,0.04334354176095486
300,3.0984867414345947e-09,3.604362127790527e-09,0.9282837787126308,0.04334354318164018
350,4.217380810233235e-09,4.905932779249894e-09,0.9282837732578836,0.04334354486087022
400,5.508410648813181e-09,6.407742999638437e-09,0.9282837669632207,0.04334354679864801
450,6.971575791806177e-09,8.109792247609471e-09,0.928283759828622,0.043343548994975
500,8.606875776028467e-09,1.0012079984357295e-08,0.9282837518540697,0.043343551449852
