class_id,count,a2n,b2n,abn,theta_over_pi_mod1,edges
0,1,0.34183772837005,0.6581622716299501,0.4743255167423042,0.3012244271921713,1-2
1,1,0.9842257391392679,0.015774260860732043,0.12460109772802813,0.04008418682182728,1-3
2,1,0.8765874321521392,0.12341256784786075,-0.3289101791447901,0.8857392999449636,1-4
3,1,0.0740000189239441,0.9259999810760559,-0.2617709229903123,0.5876948133767292,1-5
4,1,0.008971658232038342,0.9910283417679616,0.09429298797156574,0.46980479204033176,1-6
5,1,0.2270345592689883,0.7729654407310117,-0.4189151085441113,0.6580880561358549,1-7
6,1,0.9982142417768908,0.0017857582231091875,-0.042220484254420695,0.9865447801320631,1-8
7,1,0.9610645480052644,0.0389354519947356,0.19344116049254165,0.0632240190718069,1-9
8,1,0.0280640741313343,0.9719359258686657,0.1651559319990816,0.44642304040703273,1-10
9,1,0.7419699492457942,0.2580300507542059,-0.4375506183997319,0.830397335462846,2-3
10,1,0.8262072093692077,0.17379279063079225,0.3789312029320809,0.13687809161850664,2-4
11,1,0.985161898401228,0.014838101598772007,0.12090464151436259,0.03887041762537068,2-5
12,1,0.00832750442136205,0.9916724955786379,-0.09087440283971193,0.5290878871827823,2-6
13,1,0.644947598879665,0.3550524011203351,-0.47852919825128726,0.796810227139931,2-7
14,1,0.7228103392475593,0.27718966075244067,0.4476109390133216,0.17649150990211854,2-8
15,1,0.22871089166162198,0.771289108338378,-0.42000264248807745,0.6587241047380775,2-9
16,1,2.68804033723182e-05,0.9999731195966276,0.00518456177668207,0.4983496731565447,2-10
17,1,0.4098437626643589,0.5901562373356412,0.4918046897595422,0.278855447485515,3-4
18,1,0.99893574274721,0.0010642572527901355,-0.0326055916874701,0.9896139478205743,3-5
19,1,0.9132650259470206,0.08673497405297938,0.28144629741570304,0.09515576928445746,3-6
20,1,0.19245506926966036,0.8075449307303396,0.39422850681054333,0.3554401390909052,3-7
21,1,0.041306489187538355,0.9586935108124616,-0.19899814858067932,0.5651471582131378,3-8
22,1,0.10249320356753934,0.8975067964324607,-0.30329580740590906,0.6037318345973198,3-9
23,1,0.11550501823152014,0.8844949817684798,-0.31963042564007627,0.6103797919388282,3-10
24,1,0.12563245988040234,0.8743675401195976,0.33143467667822785,0.3846692364589528,4-5
25,1,0.5160907762658318,0.4839092237341683,-0.4997410198484441,0.7551227376505792,4-6
26,1,0.3120848552146722,0.6879151447853278,0.46334425469655854,0.3113212197112186,4-7
27,1,0.0028067291395629185,0.9971932708604372,0.052904171963088574,0.48312849805639896,4-8
28,1,0.7832835111538241,0.2167164888461758,-0.4120078303969006,0.8458643862289077,4-9
29,1,0.6474632641597815,0.3525367358402185,-0.4777599666394648,0.7976475881717383,4-10
30,1,0.9969370081636503,0.0030629918363496936,0.0552594780771602,0.017625644367545424,5-6
31,1,0.08998607937822077,0.9100139206217792,0.2861618159300037,0.4030210579575955,5-7
32,1,0.04286906332554221,0.9571309366744578,-0.20256185903356252,0.5663857782852897,5-8
33,1,0.19672295721495983,0.8032770427850402,-0.3975211130488051,0.6462756783016119,5-9
34,1,0.9897547719647949,0.01024522803520519,0.10069887456030398,0.03227418751011529,5-10
35,1,0.9925762503481259,0.00742374965187418,-0.08584076882799034,0.9725399955117631,6-7
36,1,0.9827755852482738,0.017224414751726088,-0.13010662661135522,0.9581035660869648,6-8
37,1,0.017755252249228075,0.982244747750772,0.13206060452229634,0.4574590515465153,6-9
38,1,0.0633009391244229,0.9366990608755771,0.2435034501406274,0.41904432519057216,6-10
39,1,0.11552029029436188,0.8844797097056382,-0.31964879606322355,0.6103873962037862,7-8
40,1,0.9335407532107199,0.06645924678927997,0.24908314938084744,0.08299654798488201,7-9
41,1,0.9918545441354693,0.008145455864530754,-0.08988385513144023,0.9712326947727122,7-10
42,1,0.6030478184338625,0.39695218156613754,0.48926592678830777,0.2169620997070035,8-9
43,1,0.9906494433463365,0.009350556653663586,-0.09624512322154413,0.9691718113010394,8-10
44,1,0.67338106450288,0.3266189354971199,0.46897655215570005,0.1936405559936792,9-10
