step,takagi_r1,takagi_r2,takagi_r3,takagi_r4,takagi_r5,takagi_r6,takagi_r7,takagi_r8,takagi_r9,takagi_r10,takagi_r11
18,0.3423090752165111,0.33969050576285664,0.3035838683679202,0.29246466148811345,0.22973341545808146,0.2273801528131178,0.21468752560002527,0.19187791029833937,0.15274475025107942,0.09019699286039053,2.427505572585785e-09
19,0.34229653680700445,0.33965221532951445,0.3036357274070551,0.2924425072603686,0.2297572408809296,0.22745908258360145,0.21468169633412643,0.19180838101712278,0.15288962570369663,0.09028477893407627,2.8820831313532147e-09
20,0.3422811730408988,0.3396019094755294,0.3037032074139632,0.292412511131219,0.22978831128665902,0.22756187226322086,0.21467352874020454,0.19171830672126772,0.15307635029210404,0.09039821280806343,1.901934888679403e-09
21,0.34226238482651494,0.33953557339381557,0.3037916253379042,0.29237175742168436,0.22982904574999535,0.22769643396174458,0.21466191850704855,0.19160095037814567,0.15331797333573227,0.0905454403824424,3.566899656235754e-09
22,0.34223938216578303,0.33944771967468496,0.3039083131095898,0.29231613401688206,0.2298829464150068,0.22787358232670035,0.21464521335437067,0.1914469409517166,0.15363203885576604,0.09073759384299492,2.4537522135643294e-09
23,0.3422110187715344,0.33933081324979475,0.3040634007390873,0.2922398261102694,0.22995538688346173,0.22810800616098956,0.21462097415285933,0.1912430628349069,0.15404217348979937,0.09099020264961089,8.661730973847013e-10
24,0.3421754595257737,0.3391745050990176,0.3042708573158859,0.29213466987248377,0.2300554542908345,0.2284189659987317,0.21458567351758506,0.19097048409108086,0.15458001162947357,0.09132553609735976,1.9740593131483877e-09
25,0.34212952908014144,0.3389646594444981,0.3045497687590113,0.2919894207164938,0.23020143931633577,0.22882838782600531,0.21453437315084417,0.1906022243777386,0.15528712743377626,0.09177653923776007,2.0659612832723737e-09
26,0.34206748877056803,0.33868222725428926,0.30492563991265453,0.2917891383055645,0.23044200431100476,0.22934449190011383,0.2144605151698149,0.19009976101595286,0.15621587695891295,0.09239334680482612,7.7097324532439e-10
27,0.34197888228082274,0.3383022244406708,0.3054310167091211,0.2915152075949944,0.2309317423593944,0.22989185354529293,0.2143561432524443,0.1894092566731229,0.15742622219862018,0.09325336304986907,2.6420291855580436e-09
28,0.3418451222065497,0.3377936906736457,0.30610353660935247,0.2911471329451335,0.2319244436480153,0.23032217096342925,0.2142131420580061,0.1884601218466744,0.15897160205764607,0.09447398617772142,2.3449741430968143e-09
29,0.34163525593225924,0.3371233052217589,0.30697676324967066,0.29066833906501377,0.23349946756598708,0.23068162052757776,0.21402632707575725,0.18717594882849467,0.1608592496113686,0.09621819492157502,2.496639550305457e-09
30,0.34130505488470164,0.3362698877202596,0.30805355415470087,0.29007980291085284,0.2356844843554196,0.23104542856455734,0.2137989827077986,0.18552835043600763,0.16296063818303738,0.09865564703372567,1.4948903072996949e-09
31,0.3408162865911971,0.3352637533534358,0.30924633882788594,0.28942562104504266,0.2384250818353706,0.23140868601419246,0.2135496395200601,0.18369571851867852,0.16486727513810237,0.10178445883689263,1.7823254082012368e-09
32,0.34021500124423726,0.3342500545211686,0.31029861928891983,0.2888230239868089,0.24128716044644494,0.23169676978786052,0.21331363552058308,0.18226482870112995,0.16591811028997128,0.10500579978279448,3.4656837879091216e-09
33,0.33974344687224217,0.3334769092443174,0.3108486587631711,0.2884433530038883,0.24331102610964706,0.23178926002059536,0.21312559064730618,0.18182130758252296,0.16604595935841746,0.10682256398442608,2.768375552987567e-09
34,0.33967677869859514,0.3331004474368745,0.31078844179502874,0.2883736923641262,0.24380967024516711,0.2316095482005221,0.21298298257148238,0.1822266796511388,0.16613623388566234,0.10601422475629119,3.0218143670239863e-09
35,0.3399581381599404,0.33304888478569233,0.31039512110688217,0.2885069919219831,0.24330914355842603,0.2311884632571159,0.21284447254990307,0.1831930396869148,0.1663664356219563,0.10320198955639576,1.5356961683616562e-09
36,0.3403589356702783,0.3331074480605988,0.30998144841302194,0.2886507764530184,0.24279923505773918,0.23061495901619342,0.21267447534193012,0.18450495884349874,0.16647021516714572,0.09967090410719154,4.283364061627518e-09
37,0.34073436909557886,0.3330687951930769,0.30969577968916295,0.28865626610312806,0.2428431776073808,0.229990055566532,0.21246031639775373,0.18587899532780042,0.1665591887941274,0.09611173103411477,2.570526987627052e-09
38,0.3410258024596772,0.33280098877243375,0.3095663358484331,0.28844564928296257,0.2435846977838006,0.22940495596582086,0.2122034383456721,0.18710929262455328,0.1668213797051539,0.09278612121910307,2.1668671647280314e-09
39,0.3412159972211241,0.332241527931484,0.3095837927745154,0.28800102707121106,0.24498956751797676,0.2289195654929432,0.21191303975008163,0.18811876095366564,0.16726599156899588,0.08989193779624043,1.4562940482711092e-09
40,0.34130784105041573,0.33137638133824465,0.30974822971549054,0.287351879994809,0.24697775894700894,0.2285581626730324,0.2116047488976089,0.18891238466916585,0.16774136655359012,0.08769047325933818,2.647020143440304e-09
41,0.3413148658299714,0.33022228444596713,0.31007979486848486,0.28656291444280835,0.24946014943625747,0.2283176061063422,0.211299118303019,0.1895306429899307,0.16803251687723178,0.08645384573658628,3.4644967016648966e-09
42,0.3412534679009735,0.32881375615693736,0.31060649872204776,0.28571913522572295,0.2523395023899078,0.22817563172133407,0.21101682402260077,0.1900203153541316,0.1679451434374948,0.08634662050232529,2.7995993478692906e-09
43,0.34113537977588326,0.3271961397962429,0.3113435209934168,0.2849087545274209,0.25550441036069516,0.22809665581677493,0.2107719199980488,0.19041906612310272,0.16735500608266823,0.08735248741118612,1.7754477955164681e-09
44,0.3409628572132216,0.3254263863039282,0.31227597362043763,0.28420748924621303,0.25882430497700615,0.22803721509345867,0.21056742569412262,0.19075136156318817,0.16622590449386454,0.0893025947816755,3.019097926826173e-09
45,0.34072885048634777,0.3235816282487806,0.31335162217656726,0.2836676884013785,0.2621466994908725,0.22795297935167233,0.21039618712279645,0.19103113439734612,0.16460696603218386,0.09196553479697835,1.8234271217776146e-09
46,0.34042220539709395,0.32177310400537606,0.31448306648218166,0.283313303226747,0.26529745794438364,0.22780730166304974,0.2102458077863031,0.1912646870669349,0.16262032569534515,0.09512244142367769,2.5952510564237387e-09
47,0.34003578909494003,0.32016242539575474,0.3155511776458652,0.283138721507277,0.2680878509414302,0.2275792768884971,0.21010374657754363,0.19145090336116438,0.16044517027302496,0.09859539495479273,2.034738199358002e-09
48,0.33957460533182265,0.31898493655530313,0.3163887937363426,0.28310865042619343,0.27033570811435187,0.22726893187762967,0.20995952887632904,0.19158053961504193,0.1582984750656694,0.10224406557372223,3.6553697453055915e-09
49,0.33906152781342513,0.31852810207540316,0.3167810793766103,0.2831626618694011,0.2719035838554082,0.22689856651816678,0.20980375691128986,0.19163706103702371,0.1564114976477774,0.1059546094067942,3.1085774515074168e-09
50,0.33853941638651597,0.31861654127037464,0.3169295333112522,0.2832389807878619,0.27273635151091175,0.22651082545135806,0.20962576541534386,0.19159937519074133,0.15500351568352755,0.1096330097994813,2.995950864196017e-09
51,0.3380691163222331,0.3187466682387023,0.31726669554686826,0.2833147586542495,0.2728710967051806,0.22616447578628443,0.20941250543941278,0.1914452091062947,0.15425725640270627,0.11320222235141464,3.7525007960153025e-09
52,0.33772285904636457,0.3190766746265588,0.31746170642142146,0.28341592188426357,0.2724239777524034,0.22592822122482353,0.20915091444244394,0.1911539475737276,0.15430187479936108,0.11659604066383486,3.212984908413392e-09
53,0.3375726241594762,0.32001206763584733,0.31688467980776125,0.28357841828692704,0.27156974300764647,0.2258723758756388,0.20883485319157863,0.19070870613353932,0.15520726125455622,0.11974466357231944,3.6761571040835795e-09
54,0.33767448100854003,0.32121726972012243,0.31566062879884954,0.28381179979503113,0.2705067962940688,0.22605896221650829,0.20847541505116768,0.1900979195064941,0.15698628278527127,0.1225572907703862,2.622886289200482e-09
55,0.33805339504579934,0.3224294760246645,0.31390125918062317,0.2840935650909698,0.26941600961563983,0.22653247220893755,0.20811059514267752,0.18931587710356743,0.15959384780639463,0.12491819305201544,3.6022467402056933e-09
56,0.3386964284136389,0.3235358951760665,0.31164480673085393,0.2843770658916815,0.2684352791798747,0.22731393070820788,0.20780913247544494,0.1883600518061232,0.1629157603889012,0.12670935180116905,2.393486764954886e-09
57,0.3395605674098958,0.32449414604382193,0.3089292645039323,0.28459912941914445,0.26765419022816683,0.22839846589528842,0.20766502007899337,0.18722390423975532,0.16675826319804785,0.12785089422608326,2.086832925946941e-09
58,0.34059188269392227,0.3252943796314773,0.3058118442814593,0.2846871172558607,0.2671204052256915,0.22975338463930436,0.2077815275640427,0.1858910239874999,0.1708572574681223,0.12833320450909197,2.693931106670561e-09
59,0.34174397238537213,0.32593286103760294,0.30238049437949865,0.2845672242856612,0.26684922019211715,0.23131341016415705,0.20824558598038423,0.1843533080241835,0.17490093421602743,0.12822189236670775,1.557783467461475e-09
60,0.3429862144992403,0.326400102255988,0.2987652190013103,0.28417297088537197,0.26682994130303517,0.2329734764777837,0.2090988242605886,0.18279235254991397,0.17841899859813218,0.12763560716432287,2.9347545577393597e-09
61,0.3443017557423782,0.32668342206316464,0.295148447812904,0.28345132364129877,0.26702462787932224,0.23458520044255804,0.21031974602283093,0.18327293033618863,0.17915968936049445,0.12670961285280627,1.3900178043054582e-09
62,0.3456807232826589,0.32677713337518316,0.2917684739011869,0.28236750397071536,0.2673579149883614,0.23596602676882297,0.21183062370116226,0.18586466101202181,0.1770031613202399,0.12556313826008172,1.7115438281450489e-09
63,0.3471135299253081,0.3266920027214939,0.2888987934127537,0.2809208184671603,0.2677021756434918,0.23692582938297604,0.21352604461972974,0.18829413147979088,0.1742952797896505,0.12428477324866725,3.736193153445244e-09
64,0.34858623586390075,0.3264585376699293,0.28678416083028146,0.27918239395046507,0.26787074982251363,0.2373071508633381,0.2153030389754526,0.19032583608355072,0.17142167654868026,0.12293849226883864,3.595264868867933e-09
65,0.3500782908774151,0.3261229862636825,0.2855748751645873,0.2772990879911146,0.26764180723873376,0.23702818182591748,0.21707505906786434,0.19194400639821077,0.1685787022953197,0.12158136983059649,3.6845378423433647e-09
66,0.3515629422928384,0.3257380901556976,0.28530706272930134,0.27542403153821665,0.266821620771693,0.23611059086312966,0.21876876034386308,0.19315145705069825,0.16593948124029373,0.12028006195916842,3.4473615215510345e-09
67,0.35301037353544473,0.3253520328098064,0.28587962439916353,0.27368917969221807,0.26530397393995653,0.23467209945076692,0.220313730527793,0.1939557198663804,0.1636438421020249,0.11911617341212373,2.825652860674096e-09
68,0.3543925106707495,0.32499914868960006,0.287084388946843,0.27218454173706913,0.26310730084281947,0.23288416982148322,0.22163454844514388,0.1943760881704025,0.16177537336372685,0.11817626895678185,1.9232442329926494e-09
69,0.35568750810569305,0.3246950643655082,0.28869531151040667,0.2709089870649359,0.2603895066510507,0.23092435528424596,0.22264843448985136,0.19444932754500865,0.1603493306180286,0.11752923759371145,2.9825557623263456e-09
70,0.35688220376094376,0.3244372361827989,0.2905218497575687,0.26980916002348454,0.2573865672289879,0.22895366632954017,0.22326544558378733,0.19422895993151826,0.15931890268603785,0.11720164972360887,2.0701610406494082e-09
71,0.3579720352769935,0.32420996164569926,0.2924184265138596,0.2688431172087252,0.25433727719761456,0.22712935468880455,0.22338187507840018,0.19377877883066638,0.15859721407506835,0.11716489515697906,2.66862183235781e-09
72,0.35895908959637185,0.3239916523675695,0.2942787450664836,0.26799027830565986,0.2514539931124922,0.22562336388805973,0.22288040717279753,0.19316320180014265,0.1580864142056305,0.11734084637874734,2.294626770187319e-09
73,0.3598494711151261,0.32376186043234356,0.29602765300693246,0.26723398865360704,0.24891738666805918,0.22446824461089102,0.22179701150712108,0.19243758346786835,0.15770456420402526,0.11762122732826162,2.564656374794782e-09
74,0.36065098308500715,0.32350610458165807,0.29761377177171566,0.26654783288885653,0.24687537333417092,0.22343708763706072,0.2204373313396742,0.1916417663784043,0.1574033293768405,0.11789076417958588,2.516894426434733e-09
75,0.36137158656363066,0.32321752269230547,0.2990043777788896,0.2658941636936023,0.2454408960954998,0.22238849581164333,0.21901437184642136,0.19079926549840118,0.15717279406741927,0.11804750302220486,1.952064033196796e-09
76,0.3620186200405339,0.3228954222481402,0.30018319168484947,0.2652313933391907,0.2446855389183553,0.22133871422704918,0.21755988805136642,0.18992156922066558,0.1570340540397968,0.11801818987655412,3.229863018802378e-09
77,0.36259850907596136,0.322541732744481,0.30115028202278044,0.2645235316742859,0.24462962974653055,0.22034658079276728,0.2160370979027846,0.18901365155223313,0.15702456547846882,0.11776714259454796,2.0832392206715923e-09
78,0.3631166492869822,0.32215700767401273,0.30192207340419375,0.26374748799522424,0.2452365376865591,0.21944791328727997,0.21441794942825662,0.18807658387931145,0.1571826328489075,0.11729574717265895,2.3676392429634538e-09
79,0.36357722619375954,0.32173767122024993,0.30252943439679386,0.2628970028584061,0.24641931925488164,0.21864403075655317,0.21270956877786074,0.18710679675789313,0.1575349595251754,0.1166311613683295,1.492912079428105e-09
80,0.36398287839847343,0.3212754947419148,0.30301309688955386,0.2619844491702542,0.24805833689709875,0.21792051712628188,0.2109452843967234,0.1860951818471546,0.1580878324666317,0.11580751523993776,2.348354434592484e-09
81,0.3643342658692158,0.3207591968474466,0.3034173254807581,0.26104366681682123,0.2500184896130349,0.21726494119487047,0.20917061107823934,0.1850296512343471,0.15882120326525354,0.11484708236752487,2.4735580015397716e-09
82,0.364629718808177,0.32017728398097284,0.30378366419596153,0.260143130396307,0.252148757498538,0.21667265262796198,0.20743721216845779,0.18390289813650781,0.15968511238428923,0.11374906047281655,3.6639885650872e-09
83,0.3648651714706143,0.3195211107075366,0.3041463336896714,0.2594522682037543,0.25421899112069285,0.21614524398677576,0.2058011187815452,0.18272522784459297,0.16059766091548022,0.11248962949169027,2.4410420259248528e-09
84,0.36503452168633693,0.3187873977774028,0.30452994233920155,0.2595150540993353,0.2556423814697347,0.215686889301989,0.20431997999622686,0.18154079860255837,0.1614432581875937,0.11103164295647472,1.4088292451329468e-09
85,0.3651304341853373,0.3179797551243379,0.30494932880002074,0.26094155643115896,0.25577701221816634,0.21530112957703695,0.20304780510567977,0.18044205364571939,0.16207222416766986,0.10933888553283566,2.1217233689827336e-09
86,0.3651454784881062,0.3171090107180953,0.3054109043610498,0.26303048475441876,0.2552967890133317,0.2149890997519194,0.20202873270647476,0.17956779915747031,0.1623123080074631,0.1073895765972256,2.5819878446975066e-09
87,0.3650734046703979,0.3161923822106555,0.3059147603066867,0.26522108238957204,0.25473521510960956,0.2147493016063717,0.20129231157692123,0.1790611920817496,0.1620136501107777,0.10518569140005726,2.7402476340730513e-09
88,0.3649103301028112,0.3152517495833567,0.3064568862290355,0.2673372413786273,0.2542395907911356,0.21457845221148594,0.20085160340131344,0.17899194593265155,0.16112342967645982,0.10275694404780468,1.3654758182425618e-09
89,0.36465563266220646,0.3143114638593087,0.30703098361223097,0.2693049409612383,0.25385410228985494,0.21447272161646133,0.20070361958581362,0.17931592751868247,0.15971965294664012,0.10015987546706553,2.8789308626871477e-09
90,0.3643124086887698,0.31339631040629506,0.3076294241417826,0.27108397021421005,0.253589976095388,0.21442882328222027,0.2008308517500466,0.17991975275937339,0.1579592788409695,0.09747325974505361,2.189818658100117e-09
91,0.3638874435503167,0.3125307712942872,0.3082425368632576,0.2726525690572541,0.25344311818277476,0.2144447813479428,0.20120306125843282,0.1806877770451736,0.1560048980132531,0.09479121632871694,3.769261193818342e-09
92,0.3633907408535545,0.3117433576330483,0.30885285016724695,0.2740025082507967,0.25340095051527056,0.2145205442172396,0.20177903131156638,0.18153307979467392,0.15398882481157822,0.09221521018479988,3.0602372746460392e-09
93,0.3628347378727822,0.3110978245398187,0.3094028465259343,0.27513611209838806,0.25344652755035263,0.214658749209783,0.2025080635171749,0.1823983021546527,0.1520087509876141,0.08984570077542005,2.103018772124924e-09
94,0.36223337447575826,0.31086277651577415,0.3096249815005283,0.276063442096203,0.25356168719723976,0.214865748976174,0.20333100571321264,0.18324718067188508,0.1501340146837979,0.08777382999060282,3.799819889365852e-09
95,0.36160117016361204,0.31126171215569043,0.30929201133384304,0.2767995459052642,0.2537295589378781,0.21515243534093825,0.2041811765757424,0.18405680204259814,0.14841213094254885,0.08607359042070752,2.1456689290588063e-09
96,0.3609524124766978,0.31188358227535057,0.30880747147602655,0.277362071675831,0.25393638715642874,0.21553351857340855,0.2049867366305703,0.1848126786699268,0.1468729392649106,0.08479551023412235,3.086157779135082e-09
97,0.360300500763989,0.3125556556916444,0.30833428451299516,0.2777694822500505,0.2541725450865804,0.2160233731589196,0.20567684093462796,0.18550596948575712,0.14553067616280835,0.08396348674357978,2.4869349949891183e-09
98,0.35965744968754687,0.31323652946324565,0.30790335466589136,0.27803990030229525,0.2544326380567597,0.21662802587109797,0.20619231121289386,0.1861317922937449,0.14438522895332678,0.08357602190978795,3.0364657984948058e-09
99,0.3590335442741097,0.31390619553463867,0.30752493016817833,0.2781904557041329,0.2547146922847631,0.21733720589278707,0.20649678934842522,0.18668800416543455,0.1434238894702169,0.08361143346147927,3.85075751987142e-09
100,0.35843714040889196,0.3145490022934747,0.3072066574524978,0.2782369652334575,0.25501858305214364,0.2181231272696737,0.20658115171846475,0.18717430054617842,0.14262440380345806,0.0840347357459072,2.6419361132870192e-09
101,0.3578746037473312,0.31515091713875515,0.30695679670650994,0.2781938314821352,0.25534403548517853,0.21894784508947934,0.2064586082144266,0.18759169138777498,0.14195929049522116,0.08480343654406308,2.3745231292599383e-09
102,0.35735036868078385,0.31569961812568537,0.3067840681511112,0.27807412915791657,0.2556886688037825,0.219773568043309,0.2061554977919263,0.18794236095587274,0.14140067132722067,0.08587085825560621,3.5410251041121487e-09
103,0.3568670844678969,0.3161851837656411,0.3066964547198718,0.2778898856916184,0.2560465853994191,0.22056971435298808,0.20570374386713006,0.18822976784373166,0.14092454985412795,0.08718749477422415,3.4850754658430837e-09
104,0.35642581136627155,0.3166006999351082,0.3066997918920956,0.2776525376853923,0.2564078956528361,0.22131507245852966,0.2051367805551682,0.1884587471569249,0.1405136509701578,0.08870185860187016,3.489683930283176e-09
105,0.3560262419747375,0.31694251671115803,0.30679657686901474,0.2773734812853429,0.25675933735203976,0.221996630435844,0.2044878898226614,0.18863539800367418,0.1401584176419004,0.09036188512536493,1.378289226116953e-09
106,0.3556669448315837,0.3172100812452489,0.30698522838601894,0.277064578829212,0.2570858620179215,0.22260708562367582,0.2037895855177105,0.18876664445722735,0.1398562833637326,0.09211696705698315,1.893594413661448e-09
107,0.35534564312499545,0.3174054052169207,0.30725988100352125,0.27673846990889867,0.25737280623762293,0.22314237562300035,0.2030732891626446,0.18885948191639312,0.13960971365756616,0.09391998842355738,2.6902533024228266e-09
108,0.3550595392373185,0.3175323170118541,0.30761068614765996,0.27640856946645626,0.257608118661207,0.22359987865957145,0.2023690197742095,0.1889200238897359,0.13942367478758247,0.09572868295177733,2.444902289415558e-09
109,0.3548056756095468,0.3175956910586574,0.3080245158399836,0.2760887048609946,0.2577841123709186,0.2239774635841545,0.20170500080613957,0.18895254694858096,0.13930316720840366,0.09750606297201699,4.1566923234605635e-09
110,0.35458129496314417,0.31760083403221834,0.3084859216105878,0.27579242679709914,0.2578983532785559,0.22427329433486734,0.2011070930270262,0.18895880187393604,0.1392513143851556,0.09922014801373458,1.9197622062357886e-09
111,0.35438414322845063,0.3175531475788439,0.308978187825416,0.27553210590757166,0.2579535312839392,0.22448615474838035,0.2005979329295469,0.18893789034845188,0.13926828620616566,0.10084347381542573,3.7212155809557512e-09
112,0.3542126580455036,0.31745810055703705,0.30948433327991165,0.2753179810794582,0.2579564186584129,0.22461601921274388,0.2001957095619881,0.18888692628711784,0.13935111023567873,0.10235281487875608,4.5772026570146855e-09
113,0.35406600726961607,0.3173214569884173,0.30998795201160484,0.2751573440384355,0.257916225597538,0.2246646233168207,0.19991272163217533,0.1888024404604209,0.13949422099301795,0.10372931152027409,3.0871059321423188e-09
114,0.3539439782576983,0.31714964130209844,0.31047383378298943,0.27505402057979417,0.2578427675165639,0.22463585858724336,0.19975416873463064,0.18868209794157392,0.13969044924388255,0.1049589152958353,1.3691282760532295e-09
115,0.35384675524541953,0.3169500902598326,0.310928356886558,0.2750082465909445,0.2577448510284404,0.22453590028328416,0.19971780471290396,0.1885260322020939,0.1399320893052701,0.10603287475432742,2.6898507369345304e-09
116,0.3537746439437591,0.31673143684607774,0.31133969867110817,0.2750169530124764,0.2576291859616023,0.22437305496438972,0.19979484830060504,0.18833724965418078,0.14021171934315937,0.10694792445437949,2.0492600896685345e-09
117,0.3537278023978103,0.31650338108660475,0.31169796785097276,0.27507439134083184,0.2574999765380468,0.2241573709028788,0.19997196188636468,0.18812109144793482,0.14052257582913616,0.10770590761100629,1.1040470320335594e-09
118,0.3537060194963494,0.31627611552218793,0.31199542639817407,0.2751729716577924,0.2573591768387604,0.22390008517684631,0.20023361270652754,0.18788422678367822,0.1408584545325989,0.10831272499635056,2.121218099158345e-09
119,0.35370855964731596,0.31605921013288363,0.3122270005182014,0.275304160631075,0.2572072509387988,0.22361299096756174,0.2005640876688813,0.1876337237543907,0.14121326678478013,0.10877671414635773,3.8010344386613786e-09
120,0.3537340759301107,0.315860009951401,0.3123911747363711,0.2754592974250217,0.25704418562420356,0.2233078054162904,0.20094876865991082,0.1873764628459056,0.14158047252814177,0.10910676246926977,3.1852502017691693e-09
121,0.3537805887092975,0.31568196475719135,0.3124910010049617,0.2756302216515697,0.25687047987279465,0.22299560836767754,0.20137466218666317,0.1871188428176528,0.14195262161902072,0.10931057795095041,2.8100634138745783e-09
122,0.35384552780250245,0.31552375764268814,0.3125344715278019,0.27580965699687565,0.25668787929889514,0.22268640648558513,0.20183039631090208,0.18686659244727952,0.1423211734062533,0.10939353439976787,2.5862441925570736e-09
123,0.3539258359039293,0.31538004100205674,0.312533499572122,0.2759913466532085,0.25649971624327816,0.22238885391583982,0.20230593550906179,0.186624549053921,0.1426766629875671,0.10935837351218208,2.675665479264048e-09
124,0.35401812436670427,0.31524365154285616,0.3125016214643144,0.27616998477956495,0.25631082620367457,0.2221101305949007,0.2027922051889975,0.186396392174721,0.14300917796474327,0.10920583143345537,3.0475603380046758e-09
125,0.3541188614335903,0.3151081638153384,0.31245149266271693,0.2763410251998496,0.25612710816201884,0.22185594878766643,0.20328074047110725,0.18618442529847343,0.14330903318848287,0.10893603570416574,3.7643327251304e-09
126,0.35422456396110047,0.3149696396156942,0.3123932290801734,0.27650046697559755,0.25595486000904827,0.22163063763269303,0.20376341534195355,0.18598952668128424,0.14356749933109228,0.10855035371056339,2.9358673408277057e-09
127,0.35433196265323236,0.31482721162617955,0.31233387054669487,0.2766447102307808,0.25580004469086365,0.22143725251068436,0.20423227262057395,0.18581134256235904,0.14377745227137867,0.10805329963981916,2.426901539378855e-09
128,0.3544381193752549,0.31468277185810584,0.31227764119123047,0.27677054411532714,0.2556676325815549,0.22127767158662978,0.2046794542284711,0.18564870883216383,0.14393384801923295,0.10745412368419117,1.662799854199122e-09
129,0.35454048960627854,0.3145401917817822,0.3122265663413585,0.2768752798585311,0.25556113050046925,0.22115266816230478,0.20509721885766866,0.18550020572156087,0.1440339719376648,0.10676779205712703,3.369411825897958e-09
130,0.3546369372422851,0.31440440438354245,0.3121811413940515,0.27695699015588077,0.25548235825063237,0.22106197253938636,0.2054780292228158,0.18536470671030916,0.1440774475244615,0.10601518764198924,2.0622757687232215e-09
131,0.3547257176056657,0.31428055030163626,0.3121409032917661,0.27701477798882257,0.2554314797803645,0.2210043509326011,0.2058146935367705,0.18524178748876452,0.1440660162293012,0.10522248984204233,3.3106710268901e-09
132,0.3548054459244338,0.3141732966858449,0.3121048582932135,0.2770489851414485,0.2554072478444286,0.22097772785091627,0.20610055230550642,0.1851319040907921,0.14400312070452478,0.10441980884305864,3.144181312045731e-09
133,0.35487506435396243,0.31408637131287775,0.31207177774609657,0.2770612660284842,0.25540738679042907,0.22097936515335148,0.20632970584833882,0.18503631224865896,0.14389334506962073,0.10363924497014984,2.598810735803678e-09
