abs_delta_theta_over_pi,count
0.00022976613936270848,1
0.00045196029914674915,1
0.0006486155950334468,1
0.0007112499083970244,1
0.0007594192582842672,1
0.0009259869262560043,1
0.0010423585434524926,1
0.0013260074427749863,1
0.001357622636572844,1
0.0017226960437930737,1
0.0017337678164180523,1
0.001963533955780761,1
0.002286605052342743,1
0.0023466409722766217,1
0.0025089486596051635,1
0.0027986012714233707,1
0.0028195303180210125,1
0.0031659986469422747,1
0.003388999515729114,1
0.0037442428401303065,1
0.003840959814875863,2
0.003877248555339299,1
0.0040599610788628945,1
0.004085590365241347,1
0.004482126372247565,1
0.004492006089717331,1
0.004795553711947907,1
0.0050369017347689435,1
0.005203255998114356,1
0.0054081132985037104,1
0.005634386610145946,1
0.005775410092588269,1
0.006452504512806695,1
0.006546555279325282,1
0.00659453902484651,1
0.006635111760663836,1
0.006864877900026615,1
0.006995998416652032,1
0.007070362394091108,1
0.007872562722100268,1
0.008038356960104525,1
0.008186272329224819,1
0.008269251323118355,1
0.008416038468587456,1
0.008598645716444597,1
0.008881144077189254,1
0.00927197176777383,1
0.009595258765893342,1
0.00969434768900884,1
0.009815528734673045,1
0.009919627833113558,1
0.010105895490213599,1
0.010384997932381146,1
0.010557855789360207,1
0.010629594404346744,1
0.010836958231527897,1
0.010857887278125396,1
0.010881818096835999,1
0.010971003017473151,1
0.011038561369042615,1
0.011749811277439497,1
0.011878293625207549,1
0.01271374624018,1
0.012761257412835687,1
0.012845772486679449,1
0.012904496761636828,1
0.013204528250402017,1
0.013257608069815824,1
0.013354700299215882,1
0.013472507321232712,1
0.013656488549548908,1
0.013946855305089462,1
0.014114119557500221,1
0.014131906719639905,1
0.014165856569076422,1
0.014617816868223102,1
0.014812686716306128,1
0.01495652956788236,1
0.015051150229251362,1
0.01576655672942106,1
0.015856110288985103,1
0.015918719831605015,1
0.016174230617236964,1
0.01650472588401841,1
0.016799336605421347,1
0.016933649875521234,1
0.016964457840499724,1
0.017099291768648873,1
0.018006816383952358,1
0.018940457584077156,1
0.019308285265026513,1
0.019493104533721165,1
0.019608240428254035,1
0.019800243179222438,1
0.019852147094662334,1
0.019907316812228314,1
0.019991081433419,1
0.020252203478369046,1
0.020942853721741355,1
0.02115026539298145,1
0.021594890317369254,1
0.021777936582182973,1
0.0219422091358351,1
0.022507888029554293,1
0.02253735584046724,1
0.02259884445064567,1
0.022703923508438976,1
0.023170229033888858,1
0.023463342766723103,1
0.023641202994098304,1
0.023693830793495383,1
0.023762384039762507,1
0.023929648292173266,1
0.02421258757734149,1
0.02459203986538762,1
0.024972006835625758,1
0.025002814800604248,1
0.02539296209688378,1
0.025483379667261746,1
0.025838347664718358,1
0.026559228549618112,1
0.02697767920631935,1
0.02701118884876472,1
0.027126729913301832,1
0.027186049880686684,1
0.02731864780790238,1
0.02735649605266454,1
0.02777060810704913,1
0.02782234511862533,1
0.02794546913897095,1
0.02867763023062904,1
0.030637201410750194,1
0.031186578890234132,1
0.03147663845664737,1
0.031861836968948655,1
0.03256589333484241,1
0.0327833365529096,1
0.032834261093220206,1
0.033456731728771276,1
0.033473183942576944,1
0.03386401163316145,1
0.033991607813328446,1
0.03522163426973429,1
0.03522977182535469,1
0.035892056139683125,1
0.035941021733751854,1
0.03607411585547501,1
0.036407577033675385,1
0.03662502025174265,1
0.0368180430659392,1
0.03689873870371746,1
0.03711708433897832,1
0.037876503597262585,1
0.0379496019984028,1
0.03811175021731134,1
0.03834151635667398,1
0.03871158645770421,1
0.0391070203806942,1
0.03930722463497564,1
0.03946937285388412,1
0.03962671602399277,1
0.03963757338396021,1
0.03969913899324683,1
0.039711898197602534,1
0.040075284173092106,1
0.040275331619026224,1
0.040423148105999555,1
0.040433027823469185,1
0.04045855065800796,1
0.04063788512385854,1
0.041177045417841215,1
0.04130016943818683,1
0.04134913503225556,1
0.041432906809664875,1
0.0418161732945808,1
0.04184952594806342,1
0.04193646467612548,1
0.04210623286099397,1
0.0427451557103507,1
0.04337095886412308,1
0.04358914675294183,1
0.04366515464974553,1
0.044019574459156385,1
0.04410277834692355,1
0.044119699756207914,1
0.04444418696005002,1
0.044515133679197905,1
0.044915154195716886,1
0.04547446110068075,1
0.0457075848743561,1
0.04584114112197289,1
0.04599374368858842,1
0.04652778868589873,1
0.04663357180061224,1
0.04674994341780873,1
0.04681143202798716,1
0.046979583102794466,1
0.04750683834857872,1
0.04757085128627143,1
0.04759602326921573,1
0.04767593034406473,1
0.04770870491569919,1
0.04778055680055346,1
0.047885411322471504,1
0.04828587065888293,1
0.048702056384514476,2
0.048741344621657946,1
0.048919888342154313,1
0.048971110761020654,1
0.04909658439008535,1
0.04954854468923196,1
0.04988262832155847,1
0.05002257131634136,1
0.05047453161548825,1
0.05070487857743871,1
0.05103064542335736,1
0.051115698172859804,1
0.05130765983656253,1
0.05146170947504231,1
0.05176915378117683,1
0.05215805671631244,1
0.05238769640129817,1
0.05239157698116364,1
0.05254374008334745,1
0.052649382707741464,1
0.05303035588035575,1
0.05318440551883524,1
0.053716158727823926,1
0.05398452648620166,1
0.05411039244509125,1
0.054504697688589065,1
0.05495665798773567,1
0.0550737813643967,1
0.056131441908011184,1
0.05647716734640498,1
0.056806055515945635,1
0.0571573830902454,1
0.05755784242665683,1
0.0584778413660518,1
0.058621684217628034,1
0.05883951617526794,1
0.05891546506322968,1
0.05957691115968089,1
0.05965444017944556,1
0.059719745101832644,1
0.05987568474814149,1
0.060580427105701704,1
0.060619638246865636,1
