step,H_total,H_parallel,H_perp,A_perp,abs_ZtZ,sum_a2,sum_b2,sum_ab,r2_min,r2_max,simplex_rank
0,2.106079794113157,2.1060797941131577,0.0,0.0,2.0433706457374794e-15,1.0530398970565775,1.0530398970565797,-2.1510571102112408e-16,0.029368385120082337,0.06876024249387654,9
1,2.106079794113148,2.1060537566008124,2.6037512335541635e-05,0.0051026965749044525,3.57270481922108e-15,1.053039897056573,1.053039897056575,-1.4918621893400541e-15,0.03032035037374642,0.06876697516333317,9
2,2.106079794113157,2.1059511152210257,0.0001286788921310844,0.011343671898070942,4.239183636086113e-15,1.053039897056578,1.0530398970565789,-2.0903417885520525e-15,0.03145422903959937,0.06877310172982816,9
3,2.1060797941131537,2.105721473692761,0.0003583204203927437,0.018929353406620726,4.46695148473735e-15,1.0530398970565764,1.0530398970565775,-2.1293730667615307e-15,0.031689849131405115,0.0687751742383117,9
4,2.106079794113147,2.10529085159588,0.0007889425172669107,0.02808812057199468,3.981165228095471e-15,1.0530398970565729,1.0530398970565746,-1.7937040741600185e-15,0.03147152262172762,0.0687709123091831,9
5,2.106079794113139,2.1045544090503525,0.001525385062786544,0.039056178292128686,4.5838656850672544e-15,1.0530398970565689,1.0530398970565709,-2.0816681711721685e-15,0.031221771864341254,0.0687585820243911,9
6,2.1060797941131395,2.103370197534858,0.0027095965782812925,0.05205378543661635,6.939695913255384e-15,1.053039897056569,1.0530398970565702,-3.445160823289939e-15,0.03094436386217253,0.06873581148571155,9
7,2.1060797941131355,2.1015568121845813,0.0045229819285541595,0.06725311835561351,7.297470803416073e-15,1.0530398970565678,1.0530398970565675,-3.641184576075318e-15,0.03064768760953231,0.06869799464700202,9
8,2.1060797941131337,2.0988989083248364,0.007180885788297342,0.084740107318184,7.63505513810457e-15,1.0530398970565669,1.0530398970565669,-3.788636071533347e-15,0.030346636909692123,0.06863650455040823,9
9,2.106079794113131,2.095164923288638,0.01091487082449305,0.10447425914785445,7.052704219552735e-15,1.0530398970565658,1.0530398970565655,-3.535366444040733e-15,0.03006427809173414,0.06853701314525196,9
10,2.106079794113125,2.090139996985076,0.015939797128048827,0.12625290938449232,9.727613789037254e-15,1.0530398970565629,1.0530398970565618,-4.826000710167477e-15,0.029832455111805073,0.06837832522631701,9
11,2.106079794113128,2.0836730112664634,0.02240678284666453,0.14968895365612164,1.0348605445021352e-14,1.053039897056564,1.053039897056564,-5.18221533393759e-15,0.029690281855966047,0.06813227664087718,9
12,2.106079794113124,2.0757297321290933,0.030350061984030674,0.1742126917995089,1.0016927053710995e-14,1.053039897056562,1.0530398970565618,-4.9682480351975755e-15,0.02967970755725203,0.0677653513696959,9
13,2.106079794113122,2.066436051268517,0.039643742844605256,0.1991073651189359,1.0903155470547434e-14,1.053039897056561,1.0530398970565615,-5.4088677980956845e-15,0.029838250795239638,0.0706263066490808,9
14,2.1060797941131306,2.0560906129223273,0.04998918119080331,0.22358260484841685,1.0102553424783478e-14,1.0530398970565649,1.0530398970565658,-5.0584536559483695e-15,0.030190454968680877,0.07515235648191045,9
15,2.1060797941131213,2.0451301288935504,0.0609496652195709,0.24687985989053643,9.51194002664818e-15,1.0530398970565595,1.0530398970565618,-4.6069918713254054e-15,0.03074089409308366,0.07875895672777622,9
16,2.106079794113119,2.0340456856231137,0.07203410849000536,0.2683917071930602,9.343890733483265e-15,1.0530398970565584,1.0530398970565602,-4.520689378395559e-15,0.031471586644916394,0.0811964095485653,9
17,2.1060797941131106,2.0232688500698384,0.08281094404327227,0.28776890736018074,7.990338820014056e-15,1.0530398970565544,1.0530398970565567,-3.885780586188048e-15,0.03219152708041281,0.08235726285445658,9
18,2.106079794113116,2.013060818176407,0.09301897593670905,0.3049901243265248,5.902556506447793e-15,1.0530398970565562,1.0530398970565604,-2.0573820425084932e-15,0.032524039532902324,0.0822894079485595,9
19,2.106079794113123,2.003437899038287,0.10264189507483623,0.32037773810743503,7.02408758051407e-15,1.0530398970565584,1.0530398970565646,-1.4137996329210978e-15,0.03295389717168206,0.08117335621217535,9
20,2.1060797941131284,1.9941543514168993,0.11192544269622906,0.33455260079130916,6.355293637019769e-15,1.0530398970565615,1.053039897056567,-1.339206523454095e-15,0.03344803101122938,0.07927608513472953,9
21,2.1060797941131266,1.984747333826474,0.12133246028665257,0.34832809287603056,6.779155488353156e-15,1.0530398970565604,1.0530398970565662,-1.609823385706477e-15,0.03396034986448515,0.0768980891656011,9
22,2.1060797941131217,1.974634002506755,0.1314457916063667,0.36255453604439525,7.000668843309292e-15,1.0530398970565582,1.0530398970565633,-2.2516710718178956e-15,0.03443709840955882,0.07432657667983675,9
23,2.1060797941131186,1.963238155099477,0.14284163901364155,0.37794396279559955,6.711362913351128e-15,1.053039897056558,1.0530398970565606,-3.080001531596821e-15,0.034532640944239475,0.07180115581464479,9
24,2.1060797941131177,1.950114382693077,0.15596541142004083,0.3949245642145356,6.068749095898787e-15,1.053039897056558,1.0530398970565598,-2.905661822261152e-15,0.034048998961220954,0.06949332701293616,9
25,2.106079794113117,1.9350365857953506,0.1710432083177662,0.41357370361008955,6.070118575519391e-15,1.0530398970565575,1.053039897056559,-2.9108659926890823e-15,0.03340855603032858,0.06749916217805364,9
26,2.1060797941131213,1.918029272223245,0.18805052188987625,0.43364792388512163,5.452615439334483e-15,1.0530398970565598,1.0530398970565618,-2.536165721878092e-15,0.032624795828798195,0.0658443620527219,9
27,2.106079794113133,1.8993404103558138,0.20673938375731904,0.4546860276688949,5.411048715056978e-15,1.0530398970565658,1.053039897056567,-2.6722330945250228e-15,0.031730270781922455,0.06450009333179695,9
28,2.106079794113131,1.8793728287897917,0.22670696532333934,0.476137548743364,5.41241367780002e-15,1.0530398970565649,1.0530398970565666,-2.6020852139652106e-15,0.030773105268207486,0.06340567348255831,9
29,2.106079794113132,1.858599252656067,0.24748054145706488,0.49747416159742897,3.714567854509952e-15,1.053039897056566,1.0530398970565662,-1.8145207558717402e-15,0.029812075424547703,0.06249178747204373,9
30,2.1060797941131266,1.837484864072364,0.2685949300407626,0.5182614495028186,3.4047964461251613e-15,1.0530398970565635,1.053039897056563,-1.6792123247455493e-15,0.028911261128711428,0.06169791135354195,9
31,2.1060797941131284,1.816435394180087,0.28964439993304136,0.5381862130648103,2.912073625469557e-15,1.053039897056564,1.0530398970565644,-1.4389531233227615e-15,0.028134781148157907,0.06098068430403379,9
32,2.1060797941131266,1.795779982429639,0.31029981168348764,0.5570456100567418,3.560830408101724e-15,1.053039897056563,1.0530398970565635,-1.7277845820728999e-15,0.027541508061312378,0.06031415181235308,9
33,2.1060797941131266,1.7757861506360961,0.3302936434770305,0.5747117916634654,1.6585912827295072e-15,1.0530398970565642,1.0530398970565626,2.983724378680108e-16,0.027179307401515567,0.05968542717003007,9
34,2.1060797941131253,1.7566915426805076,0.34938825143261765,0.5910907302881832,2.9547518895263827e-15,1.0530398970565633,1.053039897056562,1.304512053934559e-15,0.027078752854043226,0.05908944394416794,9
35,2.1060797941131275,1.7387293671592219,0.36735042695390563,0.606094404324859,3.2782625256100266e-15,1.0530398970565642,1.0530398970565635,1.6083055026649973e-15,0.027247521257389523,0.05852500457506405,9
36,2.106079794113123,1.7221279928292916,0.38395180128383144,0.6196384440008798,4.1486179007268544e-15,1.0530398970565618,1.0530398970565618,2.085137618124122e-15,0.027667874370957836,0.05799251948977958,9
37,2.106079794113118,1.7070812040152918,0.39899859009782634,0.631663351871728,6.017958428250647e-15,1.05303989705656,1.0530398970565584,2.851885394505871e-15,0.028299357476779585,0.058223546534813805,9
38,2.1060797941131235,1.6937053888799904,0.41237440523313307,0.6421638460962538,6.223839654428485e-15,1.0530398970565626,1.0530398970565606,2.9715813143482706e-15,0.029086692264575033,0.05859930238433601,9
39,2.106079794113122,1.682008400755722,0.4240713933574001,0.6512076422750274,6.51800558803237e-15,1.053039897056561,1.0530398970565615,3.2313561548757974e-15,0.029970343930298744,0.058621239255029156,9
40,2.106079794113118,1.671885778465255,0.4341940156478632,0.6589339994626648,7.37025727014417e-15,1.0530398970565586,1.0530398970565595,3.6741443221188774e-15,0.030896393276947716,0.0583010420299329,9
41,2.1060797941131133,1.6631431427059629,0.44293665140715044,0.665534861150902,6.998561221792731e-15,1.0530398970565564,1.053039897056557,3.5006719745211967e-15,0.03182345326606595,0.05832643329155143,9
42,2.1060797941131106,1.6555327537297213,0.45054704038338933,0.6712280092363468,6.558615038465254e-15,1.0530398970565544,1.053039897056556,3.2231162183649076e-15,0.03272610264353759,0.058931757970399665,9
43,2.106079794113116,1.648791879404162,0.4572879147089539,0.6762306667912613,7.206723888607069e-15,1.0530398970565593,1.0530398970565567,3.3714350755609246e-15,0.033595413144259394,0.059246755137092745,9
44,2.106079794113118,1.6426759782350744,0.4634038158780438,0.6807376997625766,6.5553294591405456e-15,1.0530398970565604,1.053039897056558,3.084338340286763e-15,0.03383071063875089,0.05926405255119647,9
45,2.1060797941131097,1.6369843464282987,0.46909544768481104,0.6849054297381582,4.774197686735377e-15,1.0530398970565558,1.0530398970565533,2.0816681711721685e-15,0.03400574758042328,0.059000195843089215,9
46,2.1060797941131213,1.6315769694340925,0.4745028246790288,0.6888416542856775,5.866899759237301e-15,1.0530398970565618,1.053039897056559,2.661065812148422e-15,0.03450376876258015,0.05849177912567991,9
47,2.106079794113119,1.6263802908593934,0.4796995032537257,0.6926034242289925,6.5015695138353334e-15,1.0530398970565615,1.0530398970565575,2.5604518505417673e-15,0.03529005868487387,0.0577892068913402,9
48,2.1060797941131177,1.621379775787892,0.4847000183252257,0.6962040062547943,9.308215791523511e-15,1.053039897056562,1.053039897056556,3.649858193455202e-15,0.035727684464914686,0.05694905604059032,9
49,2.1060797941131204,1.6166000271056153,0.48947976700750506,0.6996283063223679,8.571487876950592e-15,1.0530398970565624,1.0530398970565573,3.4382219293860317e-15,0.03606418474681779,0.056026285983382225,9
50,2.1060797941131173,1.6120771405217496,0.49400265359136775,0.7028532233627216,8.538970797137904e-15,1.0530398970565618,1.0530398970565555,2.9160701631170127e-15,0.036546609964773824,0.0550676731236758,9
51,2.106079794113117,1.6078304351562371,0.4982493589568797,0.7058678055818098,9.404224285798525e-15,1.0530398970565622,1.0530398970565549,2.9715813143482706e-15,0.037143749199413816,0.05410765799434847,9
52,2.106079794113123,1.6038408277195428,0.5022389663935802,0.7086882011107425,6.825967870494949e-15,1.0530398970565644,1.0530398970565593,2.237793284010081e-15,0.03782221890574687,0.05384819449305046,9
53,2.106079794113125,1.6000414195571886,0.5060383745559363,0.7113637427898165,7.005607587085963e-15,1.0530398970565649,1.05303989705656,2.418204525511669e-15,0.038550569296091776,0.05435150575843502,9
54,2.106079794113123,1.5963227964831632,0.5097569976299599,0.7139726868935252,6.770639445645591e-15,1.0530398970565649,1.0530398970565586,1.2993078835066285e-15,0.039197774997987114,0.0548321072535223,9
55,2.106079794113121,1.5925515049371637,0.5135282891759572,0.7166088815915954,4.897613259158851e-15,1.0530398970565629,1.0530398970565584,1.0044048925905713e-15,0.0386926221255615,0.05524894380150144,9
56,2.106079794113113,1.588596224100821,0.517483570012292,0.7193633087754003,4.510424637898803e-15,1.0530398970565584,1.0530398970565544,1.0096090630185017e-15,0.038433572659432945,0.055570615194393345,9
57,2.1060797941131146,1.584353946494001,0.5217258476191136,0.7223059238432934,5.15350763660092e-15,1.0530398970565595,1.053039897056555,1.3322676295501878e-15,0.038393274680376344,0.05577764519629987,9
58,2.106079794113115,1.5797691422874476,0.5263106518256675,0.7254727092218338,4.988453106777603e-15,1.0530398970565598,1.0530398970565553,1.1709383462843448e-15,0.03853484532648502,0.055862119141106364,9
59,2.106079794113116,1.574841966933727,0.5312378271793889,0.7288606363217792,4.291870769839549e-15,1.0530398970565598,1.053039897056556,1.025221574302293e-15,0.03865497073481419,0.05582558213144234,9
60,2.1060797941131137,1.5696252629339582,0.5364545311791555,0.7324305640667622,2.773417148800531e-15,1.053039897056558,1.0530398970565558,8.534839501805891e-16,0.038843056426800616,0.055676383919289266,9
61,2.1060797941131137,1.5642127101239112,0.5418670839892026,0.7361162163607066,4.714854595983729e-15,1.053039897056558,1.0530398970565558,2.0712598303163077e-15,0.03912361483568659,0.055427337700798475,9
62,2.106079794113109,1.5587216016618153,0.5473581924512936,0.7398365984805656,3.695345383683452e-15,1.0530398970565555,1.0530398970565533,1.4458920172266687e-15,0.039475079019347464,0.055093950006959304,9
63,2.106079794113107,1.5532739419705124,0.5528058521425947,0.7435091473160197,2.490218770145999e-15,1.0530398970565542,1.0530398970565522,9.141992718397773e-16,0.03988147974330692,0.05469299594267837,9
64,2.1060797941131097,1.5479793436753622,0.5581004504377476,0.7470612092979715,2.336207045720546e-15,1.0530398970565555,1.0530398970565542,9.228728892196614e-16,0.04033241111953917,0.054241106458335964,9
65,2.106079794113106,1.5429225199739145,0.5631572741391917,0.7504380548314376,2.542152576153343e-15,1.0530398970565535,1.0530398970565524,1.1900203045200897e-15,0.04082189455614673,0.05375327069746125,9
66,2.1060797941131106,1.5381569778989026,0.567922816214208,0.7536065393918819,3.354065279319435e-15,1.053039897056555,1.0530398970565558,1.6436504934880247e-15,0.04094072193915138,0.053241494954841644,9
67,2.1060797941131115,1.5337051054536135,0.572374688659498,0.756554484924581,5.198477948349998e-15,1.0530398970565569,1.0530398970565542,2.239528007486058e-15,0.040702313521863015,0.05271402977012631,9
68,2.1060797941131093,1.5295636413251512,0.5765161527879581,0.7592866078023226,6.345569165407516e-15,1.0530398970565558,1.0530398970565535,2.987193825632062e-15,0.04060261687639968,0.0521754535882481,9
69,2.10607979411311,1.5257127429082906,0.5803670512048196,0.7618182533943509,6.9597330081367676e-15,1.0530398970565564,1.0530398970565535,3.084338340286763e-15,0.040625391020811356,0.05162756903193678,9
70,2.1060797941131075,1.5221265074980443,0.5839532866150632,0.7641683627415251,5.5986854588272655e-15,1.0530398970565544,1.0530398970565529,2.7053012607858307e-15,0.040750219008259,0.05126950358743874,9
71,2.1060797941131124,1.518782806778778,0.5872969873343343,0.7663530435343324,6.4401201454322755e-15,1.053039897056557,1.0530398970565558,3.112093915902392e-15,0.040956326085803026,0.05108922765642452,9
72,2.1060797941131186,1.5156706966247864,0.5904090974883323,0.768380828423206,3.4051768817434765e-15,1.0530398970565598,1.0530398970565586,1.6826817716975029e-15,0.0412259276182568,0.05085474530821545,9
73,2.1060797941131115,1.5127944180879578,0.5932853760251537,0.7702502035216569,2.1839816394453296e-15,1.0530398970565564,1.053039897056555,9.194034422677078e-16,0.04154645422425184,0.05060315572336582,9
74,2.1060797941131106,1.5101738470568986,0.595905947056212,0.771949445920011,2.5446480401833494e-15,1.053039897056556,1.0530398970565549,1.124100812432971e-15,0.041911336042559304,0.05049664045452913,9
75,2.106079794113116,1.5078418355177583,0.5982379585953577,0.7734584401216122,2.1802757200210854e-15,1.0530398970565578,1.0530398970565584,9.853229343548264e-16,0.042319361944354976,0.05047564983467027,9
76,2.1060797941131293,1.50583908657966,0.6002407075334693,0.7747520297059372,1.999273480161496e-15,1.053039897056564,1.053039897056565,3.122502256758253e-17,0.04277287839500422,0.05045708853493917,9
77,2.106079794113128,1.5042071953809661,0.6018725987321618,0.7758044848621086,4.145752584477197e-15,1.0530398970565635,1.0530398970565644,-2.0365653607967715e-15,0.043275246239224116,0.05044721385406798,9
78,2.106079794113132,1.5029805514506989,0.6030992426624331,0.7765946450127204,4.539632761913434e-15,1.0530398970565655,1.0530398970565669,-2.2256502196782435e-15,0.043380862622305505,0.05059911300031452,9
79,2.1060797941131355,1.5021780605717838,0.6039017335413517,0.7771111461955437,5.1950836119751296e-15,1.0530398970565664,1.0530398970565689,-2.2239154962022667e-15,0.04336494786053028,0.051100156255005996,9
80,2.1060797941131373,1.501795984616228,0.6042838094969092,0.7773569382831218,7.0141238832610695e-15,1.0530398970565666,1.0530398970565704,-2.9559688030644793e-15,0.04304438891231735,0.05151313834157023,9
81,2.1060797941131377,1.5018033590436985,0.6042764350694392,0.7773521949987915,6.966762134448885e-15,1.053039897056567,1.0530398970565702,-3.146788385421928e-15,0.04281528625033258,0.051821494943068126,9
82,2.106079794113139,1.5021412205556426,0.6039385735574965,0.7771348490175283,7.034621468479303e-15,1.0530398970565682,1.053039897056571,-3.1624008967057193e-15,0.04267192917024249,0.05201469002536738,9
83,2.1060797941131417,1.5027262288418197,0.603353565271322,0.7767583699396627,6.344201611254466e-15,1.0530398970565704,1.0530398970565713,-3.133777959352102e-15,0.042540209379407216,0.05208940787960441,9
84,2.106079794113149,1.5034583584747967,0.6026214356383521,0.7762869544429767,7.273087305892855e-15,1.0530398970565737,1.0530398970565749,-3.6290415117434804e-15,0.04243259106123266,0.05204984586415674,9
85,2.106079794113148,1.5042314491710886,0.6018483449420593,0.7757888533241886,5.6502855708153325e-15,1.053039897056573,1.0530398970565746,-2.723515857283587e-15,0.04240830087669112,0.051907022440423015,9
86,2.106079794113156,1.5049448062961053,0.6011349878170507,0.7753289545844723,6.259846170530488e-15,1.0530398970565773,1.0530398970565786,-3.0704605524789486e-15,0.04230020482859792,0.0516771954421181,9
87,2.106079794113156,1.5055138910667576,0.6005659030463983,0.7749618719952603,6.455021693722694e-15,1.0530398970565782,1.0530398970565782,-3.2421981766006525e-15,0.042237668413353587,0.051379658032675926,9
88,2.1060797941131524,1.505878419760034,0.6002013743531185,0.7747266449226582,6.156118480976085e-15,1.0530398970565762,1.053039897056576,-3.0808688933348094e-15,0.04225775962859213,0.05103429884473884,9
