step,takagi_r1,takagi_r2,takagi_r3,takagi_r4,takagi_r5,takagi_r6,takagi_r7,takagi_r8,takagi_r9,takagi_r10
34,0.3762319688551268,0.3326911814235548,0.29477433431430405,0.26874534602962086,0.23225539383754365,0.1847651204027591,0.15924891967445626,0.142014837095707,0.09864500674147174,3.4434706602345995e-09
35,0.3791223733804278,0.3307981911362779,0.29116046058740386,0.26861266252424043,0.2307708374522071,0.1854370101538321,0.16302077531433212,0.1406853358106162,0.09667305184823133,2.7468717988529307e-09
36,0.381473371046353,0.32932370288395457,0.2876253026888917,0.26858776677470086,0.22937678408509263,0.18668269391294584,0.1658208106323126,0.1385959959158977,0.09647853965928938,2.200468831669199e-09
37,0.3832993463598806,0.3282637403914999,0.2843172116935248,0.26866605190721005,0.22815213285451583,0.18827800233363287,0.16767797224382316,0.13599844125010657,0.09757301596579054,2.6235516557446496e-09
38,0.38463670946178513,0.32760294534022655,0.28133474947537157,0.2688224914618875,0.22717829911951914,0.1899530778655359,0.1688637168932994,0.13307964678564543,0.0993766023195741,2.3030014048618273e-09
39,0.38553169352426164,0.3273258135397264,0.2787099619114515,0.2690146024540868,0.2265493986247383,0.19149719082699151,0.16970515791779064,0.12999506058816906,0.10140730077123093,2.09980738818601e-09
40,0.3860282330293382,0.3274205022537328,0.2764168068343702,0.26918757487710815,0.2263733150423092,0.19277393283340397,0.17052288998993392,0.12686778577458566,0.10330560564383207,2.0515249251232895e-09
41,0.38616039810374186,0.3278755233385608,0.27439463659882724,0.26928115908541983,0.22675062682611902,0.193699230509615,0.17161867883115167,0.1237866772013303,0.10478848617484585,2.2905157486535948e-09
42,0.385951724419373,0.3286714590323301,0.2725748674501084,0.26923748201995945,0.22773163711588437,0.19424719425717707,0.17323648658440785,0.12081832422361337,0.10562245176163512,1.3962503413399433e-09
43,0.3854211026604883,0.329771478219041,0.2709061176518419,0.2690053459525491,0.2292774136346306,0.19448271191591668,0.17548828473035513,0.11803994419175896,0.10562094983415077,2.661993084817821e-09
44,0.38459270392547307,0.3311148700153808,0.2694046164998113,0.26851008258610654,0.2312578065572463,0.1945907220687805,0.17828108800147635,0.11557450381696077,0.10463729484995273,3.055113436615161e-09
45,0.3835061214407369,0.33261652273389497,0.2683226778095497,0.26749575747337806,0.2334877127546513,0.19489970511188276,0.18127336631788168,0.11354667773085236,0.10259623594619527,1.6413041049300578e-09
46,0.3822228806320363,0.33417288482308655,0.26753876906201723,0.2661370130568396,0.23577202117633123,0.1958809545958248,0.1838923263960151,0.1119463956375148,0.09958871706603617,1.960335712259145e-09
47,0.3808267863333312,0.33567258652118637,0.26680880448086114,0.2647812694984737,0.23793541270244603,0.1978958746088902,0.18562341871896132,0.110625616617854,0.09583921238692553,1.807109442625831e-09
48,0.37941754286783275,0.337008695247487,0.2662200786860726,0.2634794918056705,0.23983501567684318,0.20073020578146603,0.18651072595926912,0.10943315520586278,0.09155704878794872,2.493977023683919e-09
49,0.3780987205473065,0.3380899913436818,0.26592879549871135,0.26222412957299257,0.24136611667174745,0.20382104937912665,0.18695330320068468,0.10828494804029683,0.08686761804745033,1.9018807529436925e-09
50,0.3769622885069038,0.3388498791326647,0.2660727391541318,0.26100469561265804,0.24246990971677135,0.2067438228056675,0.1872318285442645,0.10717229461260966,0.08181000561161891,2.1788011137014895e-09
51,0.37607320311973497,0.3392521345723829,0.2667220041698146,0.2598279376245588,0.24314074965814048,0.2092808490196827,0.18744752422497316,0.10616020504595812,0.07634247973789306,2.130678918395989e-09
52,0.37545876311204085,0.33929231634504253,0.26786982046621466,0.2587175177559441,0.24341903089223366,0.2113496457839157,0.18759802923194965,0.1053822416763321,0.07034247596999317,3.252534368324916e-09
53,0.37510692146166946,0.338993837102178,0.2694536094067255,0.2577096478953801,0.24336338665975205,0.21294856841049267,0.18763501665064708,0.1050201800084799,0.06359930924982421,3.156649985836654e-09
54,0.374974377044432,0.33839962317805794,0.2713821926413576,0.2568527631423997,0.2430178340945327,0.2141231278807964,0.18750190028760072,0.10525916584888981,0.05578979754204113,1.5583990795681794e-09
55,0.37500102383581846,0.33756251007195087,0.27355376486827293,0.2562039710339796,0.24239705230512124,0.21494170459284948,0.18716160330897957,0.10622612033241415,0.046405176721093566,2.5447180332923997e-09
56,0.37512547649631983,0.3365375449888721,0.27586388197529627,0.25581403254220075,0.24149969710732355,0.2154750586887534,0.18661559616799864,0.10793964368849929,0.03462482242717291,2.870273610795351e-09
57,0.3752975442829439,0.3353773150307064,0.2782092558285159,0.2557056340235894,0.24033817279870828,0.21577992815272534,0.18591018381183888,0.1103000412090224,0.023494408035486487,3.100360062544663e-09
58,0.37548574361132386,0.33412953904121084,0.28049144038760593,0.2558624569475296,0.23895934327206295,0.2158904145539587,0.18512703757565346,0.11312246516418743,0.03430945613416653,2.434500099613651e-09
59,0.37567963116668285,0.3328357077263247,0.28262127779998053,0.2562377538822473,0.2374421148009341,0.2158188942454227,0.18436092198488035,0.11619049317853537,0.04660792016209712,3.214615066309623e-09
60,0.3758876700856125,0.331530040438071,0.28452346269108364,0.2567717842838856,0.23588124721961043,0.21556316545936038,0.1836931321594289,0.11930440799093757,0.05654309763626623,6.618997548762946e-10
61,0.3761317875830106,0.3302386085031969,0.2861404532406281,0.2574050982691803,0.23437230225323952,0.21511406983488848,0.18316979607476763,0.12231149365394442,0.0648547304972921,1.3142726921700528e-09
62,0.3764399693550895,0.3289788402189756,0.2874352016331532,0.2580845994260368,0.23300329503996264,0.21445994652070846,0.18279065090582458,0.12511786859535537,0.0719676754414434,1.951827794668771e-09
63,0.3768383219012079,0.3277597926291819,0.28839233983658386,0.2587652179223806,0.23185095476074583,0.2135884331883247,0.1825098086591959,0.1276863078582405,0.07812811291898861,3.460680095315649e-09
64,0.37734407967056327,0.3265835384190754,0.28901756056570954,0.25941007353403833,0.23097737885526357,0.212488745784663,0.1822473787889685,0.13002484453481114,0.08350433187337701,1.654655500365387e-09
65,0.3779609329979486,0.3254477156730126,0.28933509384678746,0.2599904520261659,0.23042452007860914,0.21115667494499227,0.1819091237792169,0.132170261972131,0.08823230440640595,2.444600577949717e-09
66,0.3786776221159882,0.3243488059034705,0.2893834436584909,0.2604858262856275,0.23020779701578248,0.20960111284561098,0.1814096025152857,0.13417020857373257,0.09243441667366119,2.9022986759481018e-09
67,0.37946994285540314,0.3232853028862066,0.2892098940796632,0.26088370292445184,0.23031299900397806,0.20784868890517788,0.18069277957456917,0.13606735603353012,0.09622421003776448,2.8601213722919487e-09
68,0.380305370708828,0.3222598676573972,0.28886462100101584,0.2611790266423973,0.2306995478909828,0.20594448968603896,0.17974435452790313,0.13788828522188895,0.0997035681190767,2.2668749738067365e-09
69,0.3811488226398539,0.32127988923187306,0.28839538666555475,0.26137306014512157,0.2313093380161361,0.20394961308115686,0.17859302889622297,0.139638454096637,0.1029563564572579,2.8082119567590764e-09
70,0.3819679399583113,0.3203564269359266,0.2878436212572289,0.2614719399152116,0.23207757313848545,0.2019372182914456,0.17730219546736614,0.14130296468104916,0.1060417859370181,1.953301003832414e-09
71,0.3827367129873428,0.31950204636325547,0.28724225781988133,0.26148530574215384,0.23294192562089194,0.1999879126969169,0.17595635112889016,0.14285155933737295,0.10899038475308959,2.441674565103824e-09
72,0.38343702840927485,0.31872835434529156,0.28661521619268115,0.2614253619614156,0.23384805957628946,0.19818444155276535,0.17464660114205383,0.14424591273692852,0.11180439520908429,1.7626304577553887e-09
73,0.3840584375373103,0.31804398787426136,0.2859781607810271,0.26130646095011834,0.23475152653289297,0.1966053261638027,0.17345800884109783,0.14544774325558982,0.11446262352505712,2.9992342646650862e-09
74,0.3845968370860782,0.31745349315420457,0.28534012777593826,0.2611449827241422,0.23561724691690114,0.19531726223295134,0.17245999355888927,0.1464267588585377,0.11692819877950983,1.8627138165119697e-09
75,0.38505275699170477,0.316957148046692,0.28470569187784556,0.2609591141434561,0.236418045895665,0.19436685861077901,0.1717002699361575,0.14716724682639637,0.11915718443752409,2.5439501738938487e-09
76,0.3854297039344814,0.31655151727269865,0.2840773788239442,0.2607681760886816,0.23713335294238452,0.1937736110869904,0.17120259470577553,0.14767144787792902,0.12110643685152862,2.083028320783496e-09
77,0.38573273594577634,0.3162304361176846,0.2834580051486027,0.260591342861664,0.23774861175765022,0.19352694208759555,0.17096811648804477,0.1479580454520224,0.1227397463597745,2.9011699257547152e-09
78,0.3859672961720768,0.31598614059017455,0.28285260152048236,0.260445840064585,0.23825542985406203,0.19358937265871407,0.1709792763040658,0.1480561317799286,0.12403159963343492,8.101191817047542e-10
79,0.3861383283887344,0.31581033117451723,0.2822696022757556,0.2603449212572919,0.23865211731231942,0.1939053592048604,0.17120468221614427,0.14799769004122607,0.12496813499802652,2.6622754769738215e-09
80,0.3862497460807443,0.3156950349589283,0.2817210706151839,0.26029606656358467,0.23894405906552407,0.1944128013854703,0.1716037356102224,0.1478123346097432,0.12554564723222106,2.5280984594109024e-09
81,0.38630433126908176,0.3156331979322999,0.2812218683169014,0.2602998782187105,0.2391433731425806,0.19505353331083924,0.1721306102422456,0.14752592497431444,0.12576823899134204,1.5306333009560605e-09
82,0.3863040619035579,0.3156189844428399,0.2807878652400397,0.2603500375925964,0.23926753404009599,0.1957803036556718,0.17273774070156941,0.1471618106335295,0.12564675928408953,2.622412182972118e-09
83,0.38625074770171164,0.3156477871190209,0.28043350362440334,0.2604344467801523,0.23933700080858653,0.19655958297338133,0.17337906073779424,0.14674239451422386,0.1252000382422327,3.1558466409799397e-09
84,0.38614676817859916,0.3157159746364998,0.28016924320876513,0.26053736873867084,0.23937222976551956,0.1973709222510902,0.1740130688940408,0.1462897137259821,0.12445725645931027,2.9153534166022653e-09
85,0.38599570309208747,0.31582043839650814,0.27999953902917435,0.2606420945614964,0.23939064811417138,0.1982041824912896,0.17460559390562083,0.1458251753417645,0.12345892147361766,3.264031558407823e-09
86,0.38580271821104684,0.3159580336066219,0.2799219522136647,0.26073350678031787,0.2394041878542853,0.19905591436573708,0.17513195245734167,0.14536903469676815,0.12225452596601634,3.960414673872897e-09
87,0.3855746676428894,0.31612502424354016,0.27992771202770766,0.2607999635301594,0.2394178654155309,0.19992580537653976,0.17557807372019316,0.1449397866288614,0.12089691293093886,2.2058188731259874e-09
88,0.3853199433748435,0.31631662537238636,0.28000359613110276,0.26083420616945124,0.23942968529742234,0.20081371310275248,0.17594018498396752,0.14455331322377776,0.11943512643709353,3.083003803036994e-09
89,0.38504812118689025,0.3165267040500136,0.2801345659299719,0.2608333575559974,0.2394318821634774,0.20171752087991693,0.17622288267320757,0.14422182900257946,0.11790813558346379,1.8058479973394932e-09
90,0.3847694385414726,0.3167476753602969,0.28030639231951304,0.26079833009521175,0.23941323909701662,0.20263190215214155,0.17643582860412071,0.14395301997877125,0.11634137204345449,3.3736286500149716e-09
91,0.3844941322190032,0.31697062425383404,0.28050760433545474,0.2607330016251371,0.23936198410468634,0.2035480010561035,0.17658976027147483,0.1437498296232893,0.11474703643887556,2.424532247224571e-09
92,0.3842316856818028,0.317185685938957,0.2807303913284592,0.26064340389985474,0.23926862601216678,0.20445396180001768,0.17669278024855783,0.14361106712746158,0.11312803370138787,3.4129908897440904e-09
93,0.38399008132685725,0.3173827042602258,0.28097042939264094,0.2605370268077227,0.23912808959128612,0.20533613307959858,0.17674785429230494,0.14353267105319173,0.11148447314107818,2.5535767414970705e-09
94,0.38377518944526995,0.3175521417929315,0.2812258735046789,0.26042224153705196,0.2389406733664709,0.20618064985503617,0.17675210409030637,0.1435092842392102,0.10982110670557922,2.056202492356558e-09
95,0.38359042155184814,0.3176861413958972,0.2814959149028281,0.2603077884800936,0.23871166310083092,0.20697500870485408,0.17669796399390394,0.1435358006984369,0.10815395119447038,2.3615442439098176e-09
96,0.3834367202983516,0.31777956357432385,0.2817793425522036,0.2602022485917986,0.23844980734295004,0.20770926591729139,0.1765757701427128,0.1436086096096806,0.106514574108096,2.996952337162671e-09
97,0.3833128702256491,0.31783078366207884,0.282073478295129,0.2601134291390085,0.23816517345347615,0.20837661892643883,0.17637701850389603,0.1437262955585343,0.1049509687648285,2.609869857924308e-09
98,0.38321603015761985,0.3178420535151274,0.2823737052037511,0.2600476561009338,0.23786704277994467,0.20897333583522826,0.1760974375033676,0.14388958943209124,0.10352449446315093,2.355307684089434e-09
99,0.3831423434229972,0.31781931515047573,0.28267362506937244,0.2600090555746438,0.23756242943635816,0.2094981873821325,0.1757391637636375,0.14410049258916635,0.10230301396277723,1.9071701155519056e-09
100,0.3830874910124071,0.31777147357090035,0.2829657190306368,0.2599989786582213,0.23725555665807693,0.20995163859675367,0.17531161710893958,0.1443607439700503,0.10135118586135469,2.6220054747188896e-09
101,0.38304710561351957,0.31770925345873696,0.2832422873355691,0.26001573833264546,0.23694829420608798,0.21033505835071625,0.17483103085862767,0.1446700667204343,0.10071981597746442,2.354905707999078e-09
102,0.3830170338411247,0.31764384341829244,0.2834964241945064,0.2600547753628627,0.2366412667222941,0.21065013801787236,0.1743188846411638,0.14502475698040393,0.10043690302094033,3.0264309930452372e-09
103,0.38299348788240545,0.3175855543353332,0.2837228268607037,0.2601092767561645,0.23633518246686838,0.21089861746572766,0.1737996359877794,0.14541706567316617,0.10050296345300408,2.4345400329748104e-09
104,0.3829731446490095,0.3175426905761702,0.2839183137408844,0.2601711697581706,0.23603194242563927,0.21108232106186536,0.17329816281285038,0.14583551936277434,0.10089204188957022,3.499432438222156e-09
105,0.38295322993518155,0.31752077471847406,0.28408200469169825,0.26023233488228653,0.23573523687902276,0.21120342096428207,0.1728372796562762,0.1462659860579975,0.10155788227304532,3.820952859293109e-09
106,0.38293158694969387,0.31752219990638736,0.2842151797895006,0.26028583779111614,0.23545053760815482,0.21126478752508854,0.17243563826615954,0.14669308233146244,0.10244305071644487,2.0098312062149643e-09
107,0.38290670015367584,0.31754632115986303,0.28432087552440816,0.26032697530561716,0.23518456778986213,0.21127027643811064,0.17210627519885033,0.1471015194540923,0.1034882171119944,2.878482049851609e-09
108,0.3828776443206708,0.31758994066754853,0.28440330131891284,0.2603539615819791,0.23494443749322436,0.21122484193185015,0.1718559877293084,0.14747716335902275,0.10463939039627801,1.3860484684051457e-09
109,0.3828439540459199,0.31764809188099735,0.284467168109706,0.2603681389457381,0.23473667311056937,0.2111344334668363,0.17168557524407901,0.14780781875285848,0.10585207878686845,3.2023935449746863e-09
110,0.3828054438743463,0.31771498662822517,0.2845170184163146,0.2603736748278748,0.23456636351617544,0.21100569882625325,0.1715908021182118,0.1480839057480654,0.10709245440455376,1.6339948537890106e-09
111,0.3827620332318388,0.31778496714983584,0.28455663815532534,0.26037679185381024,0.23443660421836698,0.21084555965090143,0.17156379416020828,0.14829919184385756,0.10833629427718106,2.640110353758015e-09
112,0.3827136307716881,0.3178533099491714,0.28458861785522566,0.2603846610063397,0.2343483412619652,0.2106607460430621,0.17159454163196544,0.14845158347383577,0.10956671265436618,4.632569111275416e-09
113,0.38266011015888957,0.31791676330493335,0.28461411553428917,0.26040415356519325,0.23430060418167353,0.21045738260752186,0.17167225433237185,0.14854377399551322,0.11077161232294722,1.8861367939071755e-09
114,0.38260137528151855,0.31797375800940103,0.28463285316196796,0.2604406797675452,0.23429100066121666,0.21024071042019712,0.17178644003856647,0.14858342567989832,0.1119415146478598,2.3665508389519637e-09
115,0.38253748308162494,0.31802429630695894,0.28464335086924997,0.260497327565446,0.23431627122097895,0.21001500081038682,0.1719276806971392,0.14858261596701458,0.11306810721771583,1.904428969222954e-09
116,0.3824687787438668,0.31806958035660415,0.28464336839737686,0.26057445140564417,0.23437270780032513,0.20978366342308327,0.17208812154446065,0.14855648434593344,0.11414356500995426,3.0731512263129853e-09
117,0.38239600405412566,0.31811147692515224,0.2846304867700456,0.26066976281176324,0.23445632736713873,0.209549483423183,0.17226168032160147,0.14852127438808746,0.11516050522240849,2.729970271328955e-09
118,0.3823203587795218,0.3181519259065138,0.28460273350887366,0.2607788688059668,0.23456282039945714,0.20931486752485295,0.17244396794321568,0.14849216061000192,0.11611233848916261,2.0461984832971825e-09
119,0.38224351488350383,0.31819239073107014,0.28455914095981943,0.26089611958086173,0.23468740137921473,0.20908196734192488,0.17263192074978537,0.14848131492806388,0.11699376459822254,3.11686305509283e-09
120,0.3821675939670194,0.31823342669681143,0.2845001351439292,0.26101558170065153,0.23482472313223463,0.20885259925441557,0.1728231850325501,0.14849659975044158,0.11780120236183936,3.061063284535843e-09
121,0.38209511670341695,0.31827441641146326,0.2844276816637216,0.26113195084116425,0.2349689677497573,0.20862798022977377,0.17301535394413203,0.1485411136450642,0.11853301557312958,2.5873089336082258e-09
122,0.38202892450632947,0.318313495061628,0.284345159171627,0.2612412509680096,0.235114127171964,0.2084084047878921,0.17320521281576645,0.1486136142259593,0.11918948085692305,1.5060176799695452e-09
123,0.381972067093287,0.3183476646089876,0.28425697980398573,0.261341223052222,0.2352543918372772,0.20819304438930572,0.17338817628430125,0.1487096533002129,0.11977252373343072,3.435543659909792e-09
124,0.38192765123888106,0.3183730759440303,0.2841680200924048,0.26143137374644243,0.23538452097342147,0.2079800231275386,0.17355807832713147,0.14882312560608485,0.12028531198975659,3.0370432862316183e-09
125,0.381898655896585,0.3183854413625948,0.2840829583596026,0.26151272022900124,0.23550008564317357,0.2077668219035386,0.1737073980449797,0.14894788238733717,0.12073182693930183,2.7903007853536076e-09
126,0.3818877315751066,0.3183805263049011,0.2840056317662964,0.26158731829737425,0.23559753627914395,0.2075509344430798,0.17382788890589254,0.14907909585323695,0.12111652525406129,2.6465928715634394e-09
127,0.38189701029670164,0.3183546596455901,0.28393852586142093,0.26165768573101866,0.23567411595709198,0.20733060061609287,0.17391146909470745,0.1492141550081842,0.12144415926504099,2.16127168786079e-09
128,0.3819279520907236,0.31830519754605263,0.283882490134495,0.26172622856857575,0.23572768933865845,0.20710541428883744,0.1739511700058397,0.149352990247459,0.12171975655112836,4.208053916395793e-09
129,0.3819812450455262,0.3182308791681668,0.2838367348443631,0.2617947514671948,0.2357565713523892,0.20687664839914283,0.17394194952710987,0.1494978337329215,0.12194869363789418,2.8278790221893127e-09
130,0.3820567630368682,0.3181320248831625,0.28379911186215784,0.2618640994319531,0.23575942266270877,0.20664723258494183,0.17388124193705778,0.14965251164902177,0.12213675834264692,2.235921559321105e-09
131,0.38215357456586907,0.3180105484126995,0.28376662579014167,0.2619339510642382,0.2357352448298997,0.20642141856672502,0.17376919880337663,0.14982143080176408,0.12229009748582911,2.265428923123708e-09
132,0.38226999203141,0.31786978056620624,0.2837360752158566,0.26200276910351783,0.23568347260815234,0.2062042408772872,0.17360863900502563,0.15000846314611996,0.12241499291820719,4.429847820994114e-09
133,0.3824036533943677,0.3177141292543823,0.2837046999880644,0.2620679085172577,0.23560413490691914,0.20600090794766235,0.17340475634238822,0.15021593992773102,0.12251748324477989,3.4222198859718967e-09
134,0.38255163365177286,0.3175486235959418,0.28367071437112984,0.26212587659632947,0.23549804292185048,0.20581624328389245,0.1731646390804683,0.15044393487047197,0.12260292236843336,1.955398936150311e-09
135,0.3827105864338515,0.31737840572518294,0.2836336347797453,0.26217272637604433,0.23536696122931416,0.20565425526919812,0.17289665637336576,0.1506899461775423,0.12267560768357721,8.728138032500593e-10
136,0.3828769129646001,0.3172082404380789,0.28359435523142507,0.2622045440270231,0.23521372051426684,0.20551786841473127,0.1726097750898595,0.1509489972436862,0.12273860036043663,2.7159797603810934e-09
137,0.3830469473176626,0.3170421094450131,0.2835549724969992,0.2622179691128793,0.23504223617273953,0.20540881469162825,0.17231288597018599,0.15121409169292754,0.12279379946198037,3.620172683673418e-09
138,0.3832171377367337,0.31688294408383233,0.2835184065995627,0.2622106728312472,0.23485740608176878,0.20532766577826966,0.1720142272483247,0.15147690315906429,0.12284224485943881,2.792932009836213e-09
139,0.3833841991778505,0.316732529314451,0.283487894241558,0.26218172021910446,0.23466487635272773,0.2052739803965453,0.17172098193641466,0.15172856601189283,0.12288454665071909,1.806377274203845e-09
140,0.3835452155331191,0.31659158541189236,0.28346644921416175,0.2621317591160915,0.23447068719725617,0.20524653655820246,0.1714390865565283,0.1519604561275969,0.12292130119739139,2.9422317607387394e-09
141,0.3836976807772779,0.3164600060169277,0.2834563834978497,0.26206300731894566,0.23428083843560327,0.20524361146774656,0.17117323498015005,0.15216489277314668,0.12295336776449736,2.628937400261998e-09
142,0.38383948264237727,0.31633720677355087,0.28345896647304447,0.26197904251639725,0.23410083708441087,0.20526326413550672,0.17092701460220702,0.152335729130391,0.12298193559240442,2.0873996136640467e-09
143,0.3839688450422965,0.3162225219919743,0.28347427073741144,0.2618844297663743,0.23393529852918624,0.20530357419965165,0.1707030960623551,0.15246881122762082,0.12300838498772393,1.9050758259416344e-09
144,0.3840842521381489,0.31611558053430383,0.283501217138929,0.26178424313034576,0.23378766334002699,0.20536280049856748,0.17050341852709383,0.15256227202772163,0.12303401029030539,3.0448262733614063e-09
145,0.38418437638408326,0.3160165973055915,0.28353779594057255,0.2616835493936487,0.23366006676284312,0.20543944383226692,0.17032935392453175,0.15261660807580696,0.12305970703062322,3.805126865495724e-09
146,0.3842680269769823,0.31592653213916444,0.28358141254148234,0.2615869229849333,0.2335533662921791,0.20553222272940327,0.17018186637381263,0.15263448760636558,0.12308572316479673,2.206561080002207e-09
