step,H_total,H_parallel,H_perp,A_perp,abs_ZtZ,sum_a2,sum_b2,sum_ab,r2_min,r2_max,simplex_rank
0,2.371563724935247,2.371563724935246,8.881784197001252e-16,2.9802322387695312e-08,3.33156535924179e-15,1.185781862467625,1.1857818624676217,-1.734723475976807e-17,0.026058465386179588,0.06468996203643392,10
1,2.3715637249352524,2.3715637160024388,8.932813599926703e-09,9.451356304746268e-05,2.5085728884341895e-15,1.185781862467627,1.185781862467625,2.8449465006019636e-16,0.026035260278350868,0.0646898557944392,10
2,2.3715637249352453,2.3715636996952187,2.5240026513273506e-08,0.000158871100308626,3.8482790192444555e-15,1.185781862467624,1.1857818624676213,-1.2698175844150228e-15,0.026017007312700974,0.06469008530946678,10
3,2.3715637249352453,2.371563683338817,4.159642807977093e-08,0.0002039520239658605,5.7003082245176944e-15,1.1857818624676248,1.18578186246762,-1.259409243559162e-15,0.026001852886109456,0.06469032663874208,10
4,2.3715637249352435,2.3715636677323433,5.7202900194397444e-08,0.00023917127794615607,3.1976018605388817e-15,1.1857818624676228,1.1857818624676204,-1.2628786905111156e-15,0.0259884070739829,0.06469029072612978,10
5,2.3715637249352444,2.371563650068977,7.486626740771385e-08,0.00027361700862284466,3.216962755830253e-15,1.1857818624676228,1.185781862467621,-1.4085954624931674e-15,0.0259755307277267,0.06468976114072139,10
6,2.3715637249352457,2.371563624765134,1.0017011176088886e-07,0.0003164966220370904,6.035092079795403e-15,1.1857818624676237,1.185781862467622,-2.818058286724323e-15,0.025962186211998594,0.06468861740723222,10
7,2.3715637249352506,2.37156358292048,1.4201477060993284e-07,0.0003768484716831592,6.165953259847411e-15,1.1857818624676262,1.1857818624676242,-2.9195396100689663e-15,0.025947336014213458,0.06468683783410525,10
8,2.3715637249352497,2.3715635105385697,2.143966799650343e-07,0.00046302989100600655,6.476552196184541e-15,1.1857818624676268,1.185781862467623,-2.6645352591003757e-15,0.025929874551992232,0.06468448093891074,10
9,2.371563724935254,2.3715633852870712,3.396481829121001e-07,0.0005827934307386281,4.9573838557050154e-15,1.1857818624676286,1.1857818624676257,-1.8145207558717402e-15,0.025908578805270036,0.06468164945463503,10
10,2.371563724935257,2.3715631712183365,5.537169203151393e-07,0.0007441215762999615,5.340241628044108e-15,1.1857818624676304,1.185781862467626,-1.6360610782806262e-15,0.025882063873925262,0.06467844442601012,10
11,2.371563724935255,2.3715628103475055,9.145877495342347e-07,0.0009563408124378227,5.626485155017613e-15,1.1857818624676297,1.185781862467625,-1.5612511283791264e-15,0.02584873072637201,0.06467491838378828,10
12,2.371563724935254,2.3715622091846766,1.515750577496533e-06,0.0012311582260199267,5.093749104743716e-15,1.1857818624676284,1.1857818624676253,-1.9463597400459776e-15,0.025806695348507713,0.0646710358137887,10
13,2.371563724935249,2.371561217103508,2.5078317409388262e-06,0.0015836135074376028,3.723387739381005e-15,1.185781862467626,1.1857818624676226,-5.637851296924623e-16,0.025753690972091348,0.06466664640609182,10
14,2.37156372493525,2.3715595915416445,4.133393605609825e-06,0.0020330749139197564,4.893967630813116e-15,1.1857818624676273,1.1857818624676226,-1.0217521273503394e-15,0.02568693759686825,0.06466147255288394,10
15,2.3715637249352497,2.371556941992549,6.782942700844785e-06,0.0026044083206833725,5.171102952008779e-15,1.1857818624676268,1.185781862467623,-1.3253287356462806e-15,0.025602975119286397,0.0646551081292233,10
16,2.371563724935256,2.3715526397580167,1.108517723924507e-05,0.003329440979991246,4.681496763599245e-15,1.1857818624676302,1.1857818624676257,-7.7021722333370235e-16,0.02549745767079252,0.06464702156852906,10
17,2.3715637249352524,2.3715456721677737,1.805276747868234e-05,0.004248854843211561,4.046770621448136e-15,1.1857818624676277,1.1857818624676237,-7.424616477180734e-16,0.025364907179726403,0.06463655320259573,10
18,2.371563724935255,2.3715344062541153,2.931868113975611e-05,0.005414672763866354,4.719769735336126e-15,1.18578186246763,1.185781862467625,-3.608224830031759e-16,0.025198424112965502,0.06462289491452151,10
19,2.371563724935257,2.3715162039757933,4.752095946347623e-05,0.006893544767641408,5.119801529022965e-15,1.1857818624676306,1.1857818624676262,-1.4988010832439613e-15,0.02498935396193925,0.06460503897193082,10
20,2.371563724935256,2.371486792548023,7.693238723271989e-05,0.008771110946323726,5.34360232297607e-15,1.1857818624676304,1.1857818624676257,-1.0824674490095276e-15,0.024726911615274884,0.06458168155411086,10
21,2.371563724935255,2.371439227847473,0.0001244970877820606,0.01115782630184126,5.223506752377998e-15,1.1857818624676295,1.1857818624676248,-1.182214048878194e-15,0.024397776707705505,0.0645510635668294,10
22,2.371563724935254,2.3713621759302574,0.00020154900499669282,0.014196795589029688,3.0529685579391074e-15,1.1857818624676282,1.185781862467626,-1.1587952819525071e-15,0.023985699872364565,0.06451072510084276,10
23,2.3715637249352577,2.371237041099057,0.0003266838362008251,0.018074397256916345,3.833474165317883e-15,1.1857818624676293,1.1857818624676284,-1.897787482718627e-15,0.02347121957802619,0.06445713851582406,10
24,2.371563724935264,2.371033123763926,0.0005306011713379633,0.023034781773178647,4.879536219190528e-15,1.1857818624676328,1.1857818624676306,-2.2013640910145682e-15,0.02283171688334919,0.06438516763878939,10
25,2.3715637249352683,2.370699384034082,0.0008643409011863668,0.02939967518845007,4.89514183999618e-15,1.1857818624676346,1.1857818624676342,-2.4364191220094256e-15,0.022042304012212393,0.06428727982102213,10
26,2.3715637249352697,2.370150333135314,0.0014133917999554768,0.03759510340397373,5.769828560631426e-15,1.1857818624676353,1.1857818624676342,-2.8796409701214998e-15,0.02107860454933412,0.06415243012447344,10
