class_id,count,a2n,b2n,abn,theta_over_pi_mod1,edges
0,1,0.722925657681621,0.2770743423183791,0.4475535176347258,0.1764505040320291,1-2
1,1,0.8916634473418121,0.10833655265818787,-0.31080499355114544,0.89323944495653,1-3
2,1,0.9096785732803071,0.09032142671969284,-0.28664170421453333,0.9028347037224234,1-4
3,1,0.6651009399418631,0.33489906005813685,0.47195516697067036,0.1964415854654481,1-5
4,1,0.00817262578171349,0.9918273742182865,-0.09003240510808073,0.5288153745522547,1-6
5,1,0.6000276781296601,0.39997232187034004,-0.4898922979676137,0.7820561003718259,1-7
6,1,0.042802794546061965,0.957197205453938,0.2024122410456185,0.433666309014766,1-8
7,1,0.2451310190955977,0.7548689809044024,0.43016485511109737,0.33512882524283005,1-9
8,1,0.0072210519032011025,0.992778948096799,-0.08466940600129647,0.5270816067358367,1-10
9,1,0.9072762122982009,0.09272378770179907,-0.2900449739196161,0.9015086962796484,1-11
10,1,0.77301766320088,0.22698233679911992,-0.4188810757008853,0.8419317851199675,2-3
11,1,0.0211724798568626,0.9788275201431373,0.14395904262523193,0.4535184561094285,2-4
12,1,0.0015704391645369185,0.9984295608354631,0.03959763737102767,0.4873824677425899,2-5
13,1,0.9728896609372362,0.027110339062763788,-0.1624049524450094,0.9473498374016213,2-6
14,1,0.028722969300820578,0.9712770306991794,-0.16702682519692666,0.5542083366491385,2-7
15,1,0.5877436101073755,0.41225638989262453,0.4922408545471667,0.22192496513270984,2-8
16,1,0.9719367664747751,0.028063233525224943,-0.16515352993301002,0.9464238504753653,2-9
17,1,0.9152991783724532,0.08470082162754676,-0.27843597548299187,0.9060007023693657,2-10
18,1,0.0047215749034551415,0.9952784250965448,0.06855130658044531,0.4781104959748161,2-11
19,1,0.1225455548708886,0.8774544451291114,0.3279148393291689,0.3861594706661875,3-4
20,1,0.027546649676173294,0.9724533503238266,0.1636698865637521,0.44692391708458196,3-5
21,1,0.9995243665613834,0.0004756334386166074,-0.02180383478768533,0.9930574222759775,3-6
22,1,0.9165393339261343,0.08346066607386574,-0.2765772645977475,0.9067119522777627,3-7
23,1,0.0299468007429594,0.9700531992570405,0.1704405757682744,0.44463731203223916,3-8
24,1,0.9670991883364491,0.03290081166355085,-0.17837698353607848,0.9419417241031175,3-9
25,1,0.011211802274524842,0.9887881977254752,0.10529053976631424,0.4662322023496084,3-10
26,1,0.2609051930687156,0.7390948069312845,0.43912831074583636,0.3293534151502417,3-11
27,1,0.9999050570783781,9.49429216218879e-05,-0.00974340327932298,0.9968983820908534,4-5
28,1,0.0040284453545748776,0.9959715546454252,-0.06334206329604429,0.5202167288358099,4-6
29,1,0.9998753726217887,0.0001246273782112683,-0.01116296762639167,0.9964464217917066,4-7
30,1,0.7281898467265124,0.2718101532734875,-0.44489256439159636,0.8254270592359488,4-8
31,1,0.9995158762967261,0.00048412370327383965,0.021997484572418003,0.007004277581066843,4-9
32,1,0.007099331353296974,0.9929006686467031,-0.08395791116763844,0.5268518405964739,4-10
33,1,0.20798946256064849,0.7920105374393516,0.4058692474484623,0.34926073196247004,4-11
34,1,0.4384753328245765,0.5615246671754236,0.4962002774374007,0.26963367004840916,5-6
35,1,0.8950045973443262,0.1049954026556738,-0.306547497260778,0.894962141000323,5-7
36,1,0.7300010494364272,0.2699989505635728,-0.443958913930267,0.8260756748309823,5-8
37,1,0.2414886801233557,0.7585113198766444,-0.4279858613267912,0.663520146878939,5-9
38,1,0.9996564528930111,0.00034354710698899875,-0.01853183969211579,0.99409978081943,5-10
39,1,0.001250801517406741,0.9987491984825931,0.03534454714621187,0.4887400903791627,5-11
40,1,0.280642678800246,0.7193573211997539,0.4493132155145984,0.3222830527561506,6-7
41,1,0.9910770953961197,0.008922904603880328,-0.09403874933935681,0.9698871932420885,6-8
42,1,0.2957134591842542,0.7042865408157458,-0.4563628044018669,0.6830132514126602,6-9
43,1,0.9972504429058663,0.002749557094133616,0.052364081486451344,0.01669862527007568,6-10
44,1,0.012225892254086235,0.9877741077459138,-0.10989276506066133,0.5352678790650613,6-11
45,1,0.13311061166318683,0.8668893883368132,0.3396942400539625,0.38112256893141855,7-8
46,1,0.10102458617188725,0.8989754138281127,0.3013612768102202,0.3970412887630234,7-9
47,1,0.04782133396017184,0.9521786660398281,0.213388036165202,0.429824625315933,7-10
48,1,0.9972308380817293,0.00276916191827073,-0.05254991589471033,0.9832418935413044,7-11
49,1,0.15498136745148292,0.8450186325485171,0.36188692045216464,0.37120294109830515,8-9
50,1,0.9906227940563952,0.00937720594360478,-0.09638087959909893,0.9691277739838042,8-10
51,1,0.6115240298734554,0.3884759701265446,-0.4874037246070086,0.7858003432119561,8-11
52,1,0.025025336852113347,0.9749746631478867,0.156202014607852,0.44943286574418706,9-10
53,1,0.9980837200133655,0.0019162799866344613,-0.04373337235621426,0.9860614238593254,9-11
54,1,0.998792275428929,0.0012077245710710761,0.03473133991701886,0.01106423865992971,10-11
