t,H,Q2_re,Q2_im,generator_norm
29,np.float64(108.81778016906297),np.float64(-22.694534443300753),np.float64(6.561455524124717),np.float64(10.903410893729689)
30,np.float64(108.8177801690629),np.float64(-22.694534443300746),np.float64(6.561455524124715),np.float64(10.879864237227547)
31,np.float64(108.81778016906284),np.float64(-22.694534443300732),np.float64(6.56145552412471),np.float64(10.855116418898119)
32,np.float64(108.81778016906296),np.float64(-22.694534443300714),np.float64(6.561455524124705),np.float64(10.861299924108282)
33,np.float64(108.81778016906318),np.float64(-22.694534443300768),np.float64(6.561455524124717),np.float64(10.874746911123715)
34,np.float64(108.81778016906324),np.float64(-22.69453444330078),np.float64(6.561455524124724),np.float64(10.90609662681371)
35,np.float64(108.81778016906304),np.float64(-22.694534443300746),np.float64(6.5614555241247094),np.float64(10.94038455555895)
36,np.float64(108.81778016906313),np.float64(-22.694534443300753),np.float64(6.561455524124714),np.float64(10.966913233567153)
37,np.float64(108.81778016906287),np.float64(-22.69453444330068),np.float64(6.561455524124705),np.float64(10.976169306357463)
38,np.float64(108.81778016906296),np.float64(-22.694534443300697),np.float64(6.5614555241247094),np.float64(10.960959590796323)
39,np.float64(108.8177801690629),np.float64(-22.694534443300668),np.float64(6.561455524124751),np.float64(10.93362615121642)
40,np.float64(108.81778016906279),np.float64(-22.69453444330064),np.float64(6.5614555241247094),np.float64(10.892140837197696)
41,np.float64(108.81778016906279),np.float64(-22.694534443300622),np.float64(6.561455524124679),np.float64(10.8720219317288)
42,np.float64(108.81778016906271),np.float64(-22.694534443300604),np.float64(6.561455524124668),np.float64(10.852000062903622)
43,np.float64(108.81778016906246),np.float64(-22.69453444330052),np.float64(6.561455524124655),np.float64(10.864452939734457)
44,np.float64(108.8177801690627),np.float64(-22.694534443300558),np.float64(6.561455524124668),np.float64(10.881790949735898)
45,np.float64(108.81778016906233),np.float64(-22.69453444330049),np.float64(6.561455524124627),np.float64(10.916405915088408)
46,np.float64(108.81778016906254),np.float64(-22.694534443300512),np.float64(6.56145552412465),np.float64(10.949273235155479)
47,np.float64(108.81778016906262),np.float64(-22.694534443300505),np.float64(6.561455524124657),np.float64(10.972027880789955)
48,np.float64(108.81778016906267),np.float64(-22.694534443300483),np.float64(6.561455524124638),np.float64(10.974003735012799)
49,np.float64(108.8177801690627),np.float64(-22.6945344433005),np.float64(6.561455524124625),np.float64(10.954058742729588)
50,np.float64(108.81778016906259),np.float64(-22.694534443300483),np.float64(6.5614555241246055),np.float64(10.92263200685365)
51,np.float64(108.81778016906257),np.float64(-22.69453444330047),np.float64(6.561455524124604),np.float64(10.88384817636559)
52,np.float64(108.81778016906247),np.float64(-22.69453444330047),np.float64(6.561455524124577),np.float64(10.866108774630757)
53,np.float64(108.81778016906226),np.float64(-22.69453444330042),np.float64(6.5614555241245744),np.float64(10.852161127837505)
54,np.float64(108.81778016906237),np.float64(-22.69453444330047),np.float64(6.561455524124609),np.float64(10.868946652328574)
55,np.float64(108.81778016906216),np.float64(-22.69453444330042),np.float64(6.5614555241246055),np.float64(10.889462055662094)
56,np.float64(108.8177801690621),np.float64(-22.69453444330042),np.float64(6.561455524124614),np.float64(10.925442055236449)
57,np.float64(108.81778016906216),np.float64(-22.694534443300462),np.float64(6.561455524124604),np.float64(10.95581743054781)
58,np.float64(108.8177801690621),np.float64(-22.69453444330047),np.float64(6.561455524124579),np.float64(10.974478137508669)
59,np.float64(108.81778016906203),np.float64(-22.694534443300444),np.float64(6.561455524124576),np.float64(10.970007157394631)
60,np.float64(108.81778016906176),np.float64(-22.694534443300427),np.float64(6.561455524124586),np.float64(10.947562966596015)
61,np.float64(108.81778016906173),np.float64(-22.694534443300466),np.float64(6.561455524124591),np.float64(10.913370371580028)
62,np.float64(108.81778016906144),np.float64(-22.694534443300434),np.float64(6.561455524124609),np.float64(10.879703066213017)
63,np.float64(108.81778016906132),np.float64(-22.69453444330047),np.float64(6.561455524124613),np.float64(10.863798097321393)
64,np.float64(108.8177801690614),np.float64(-22.694534443300483),np.float64(6.561455524124635),np.float64(10.856544921415978)
65,np.float64(108.81778016906117),np.float64(-22.694534443300487),np.float64(6.561455524124611),np.float64(10.876015605808137)
66,np.float64(108.81778016906114),np.float64(-22.694534443300526),np.float64(6.561455524124574),np.float64(10.898705985954255)
67,np.float64(108.81778016906111),np.float64(-22.694534443300533),np.float64(6.5614555241245585),np.float64(10.933976804589053)
68,np.float64(108.8177801690608),np.float64(-22.694534443300476),np.float64(6.5614555241245425),np.float64(10.960646174365978)
69,np.float64(108.81778016906088),np.float64(-22.69453444330049),np.float64(6.561455524124526),np.float64(10.974496776830096)
70,np.float64(108.81778016906065),np.float64(-22.694534443300476),np.float64(6.561455524124513),np.float64(10.964352550469723)
71,np.float64(108.81778016906051),np.float64(-22.694534443300487),np.float64(6.561455524124479),np.float64(10.940947873064463)
72,np.float64(108.81778016906063),np.float64(-22.694534443300558),np.float64(6.561455524124485),np.float64(10.905610840410395)
73,np.float64(108.81778016906057),np.float64(-22.69453444330052),np.float64(6.561455524124476),np.float64(10.878674643424523)
74,np.float64(108.8177801690608),np.float64(-22.694534443300554),np.float64(6.561455524124466),np.float64(10.86498144886226)
75,np.float64(108.81778016906074),np.float64(-22.694534443300483),np.float64(6.56145552412446),np.float64(10.864727654417463)
76,np.float64(108.81778016906085),np.float64(-22.694534443300437),np.float64(6.561455524124457),np.float64(10.886085309317707)
77,np.float64(108.81778016906118),np.float64(-22.69453444330049),np.float64(6.561455524124474),np.float64(10.910151114552336)
78,np.float64(108.81778016906095),np.float64(-22.69453444330044),np.float64(6.561455524124429),np.float64(10.942817525933878)
79,np.float64(108.81778016906074),np.float64(-22.694534443300398),np.float64(6.561455524124435),np.float64(10.964376012189128)
80,np.float64(108.81778016906074),np.float64(-22.69453444330041),np.float64(6.5614555241244545),np.float64(10.972140982204326)
81,np.float64(108.81778016906058),np.float64(-22.69453444330039),np.float64(6.561455524124446),np.float64(10.956543931592474)
82,np.float64(108.81778016906068),np.float64(-22.69453444330042),np.float64(6.561455524124436),np.float64(10.932983705807619)
83,np.float64(108.81778016906088),np.float64(-22.69453444330044),np.float64(6.56145552412444),np.float64(10.89805811652399)
84,np.float64(108.81778016906094),np.float64(-22.694534443300434),np.float64(6.561455524124455),np.float64(10.87885163908792)
85,np.float64(108.81778016906091),np.float64(-22.69453444330047),np.float64(6.5614555241244465),np.float64(10.868655151858357)
86,np.float64(108.81778016906097),np.float64(-22.694534443300498),np.float64(6.561455524124447),np.float64(10.875560181625811)
87,np.float64(108.81778016906097),np.float64(-22.69453444330048),np.float64(6.561455524124482),np.float64(10.89882111854877)
88,np.float64(108.81778016906082),np.float64(-22.694534443300437),np.float64(6.561455524124453),np.float64(10.923594457364022)
89,np.float64(108.81778016906127),np.float64(-22.694534443300476),np.float64(6.561455524124498),np.float64(10.95186506149215)
90,np.float64(108.81778016906122),np.float64(-22.694534443300437),np.float64(6.5614555241244785),np.float64(10.966745205046424)
91,np.float64(108.81778016906148),np.float64(-22.69453444330054),np.float64(6.561455524124532),np.float64(10.966991893098188)
92,np.float64(108.81778016906136),np.float64(-22.69453444330046),np.float64(6.5614555241245345),np.float64(10.945957457966347)
93,np.float64(108.81778016906148),np.float64(-22.694534443300515),np.float64(6.561455524124537),np.float64(10.92274436689891)
94,np.float64(108.8177801690615),np.float64(-22.694534443300512),np.float64(6.561455524124535),np.float64(10.889994969977925)
95,np.float64(108.81778016906148),np.float64(-22.694534443300512),np.float64(6.561455524124526),np.float64(10.878815265596154)
96,np.float64(108.81778016906155),np.float64(-22.694534443300512),np.float64(6.56145552412452),np.float64(10.873994802445843)
97,np.float64(108.81778016906134),np.float64(-22.69453444330049),np.float64(6.561455524124513),np.float64(10.887810827285755)
98,np.float64(108.81778016906148),np.float64(-22.69453444330052),np.float64(6.561455524124557),np.float64(10.913131350382935)
99,np.float64(108.81778016906159),np.float64(-22.694534443300526),np.float64(6.561455524124585),np.float64(10.937756280023272)
100,np.float64(108.81778016906148),np.float64(-22.694534443300512),np.float64(6.561455524124558),np.float64(10.959967183398582)
101,np.float64(108.81778016906142),np.float64(-22.694534443300505),np.float64(6.561455524124557),np.float64(10.966795134848491)
102,np.float64(108.81778016906148),np.float64(-22.69453444330054),np.float64(6.561455524124573),np.float64(10.95865251916849)
103,np.float64(108.81778016906159),np.float64(-22.69453444330052),np.float64(6.561455524124594),np.float64(10.932723404507968)
104,np.float64(108.81778016906182),np.float64(-22.69453444330054),np.float64(6.5614555241245744),np.float64(10.910294284703559)
105,np.float64(108.81778016906188),np.float64(-22.69453444330056),np.float64(6.561455524124584),np.float64(10.881784099392016)
106,np.float64(108.81778016906205),np.float64(-22.6945344433006),np.float64(6.561455524124615),np.float64(10.878239455589503)
107,np.float64(108.81778016906188),np.float64(-22.694534443300608),np.float64(6.561455524124613),np.float64(10.880388242844777)
108,np.float64(108.81778016906169),np.float64(-22.694534443300572),np.float64(6.561455524124591),np.float64(10.900421288732856)
109,np.float64(108.8177801690615),np.float64(-22.694534443300537),np.float64(6.5614555241245665),np.float64(10.927430200058637)
110,np.float64(108.81778016906131),np.float64(-22.69453444330052),np.float64(6.561455524124553),np.float64(10.95073444933579)
111,np.float64(108.81778016906131),np.float64(-22.694534443300558),np.float64(6.561455524124569),np.float64(10.965613837529274)
112,np.float64(108.81778016906148),np.float64(-22.6945344433006),np.float64(6.561455524124588),np.float64(10.963765963465786)
113,np.float64(108.81778016906159),np.float64(-22.69453444330059),np.float64(6.561455524124597),np.float64(10.947364272977627)
114,np.float64(108.81778016906156),np.float64(-22.694534443300597),np.float64(6.561455524124563),np.float64(10.918092588702551)
115,np.float64(108.81778016906168),np.float64(-22.694534443300626),np.float64(6.561455524124574),np.float64(10.896864527644071)
116,np.float64(108.81778016906156),np.float64(-22.694534443300586),np.float64(6.561455524124563),np.float64(10.874545633608589)
117,np.float64(108.81778016906162),np.float64(-22.69453444330063),np.float64(6.561455524124567),np.float64(10.877825877158543)
118,np.float64(108.81778016906176),np.float64(-22.694534443300622),np.float64(6.561455524124549),np.float64(10.88756824793954)
119,np.float64(108.81778016906188),np.float64(-22.694534443300608),np.float64(6.561455524124562),np.float64(10.91271372388709)
120,np.float64(108.81778016906165),np.float64(-22.694534443300533),np.float64(6.56145552412457),np.float64(10.940434331086871)
121,np.float64(108.81778016906168),np.float64(-22.694534443300547),np.float64(6.56145552412457),np.float64(10.96102553188895)
122,np.float64(108.81778016906159),np.float64(-22.69453444330058),np.float64(6.561455524124595),np.float64(10.967866029409373)
123,np.float64(108.81778016906136),np.float64(-22.694534443300583),np.float64(6.561455524124555),np.float64(10.957751670860631)
124,np.float64(108.8177801690614),np.float64(-22.69453444330055),np.float64(6.5614555241245265),np.float64(10.934118806315901)
125,np.float64(108.81778016906138),np.float64(-22.69453444330054),np.float64(6.561455524124524),np.float64(10.903799783109877)
126,np.float64(108.81778016906112),np.float64(-22.694534443300462),np.float64(6.561455524124522),np.float64(10.884139494183737)
127,np.float64(108.8177801690613),np.float64(-22.694534443300466),np.float64(6.5614555241245425),np.float64(10.869339416791126)
128,np.float64(108.81778016906132),np.float64(-22.69453444330047),np.float64(6.561455524124565),np.float64(10.878480273970176)
129,np.float64(108.81778016906121),np.float64(-22.694534443300483),np.float64(6.56145552412455),np.float64(10.895414132980997)
130,np.float64(108.81778016906134),np.float64(-22.69453444330053),np.float64(6.56145552412457),np.float64(10.924265673445984)
131,np.float64(108.81778016906154),np.float64(-22.69453444330057),np.float64(6.561455524124581),np.float64(10.95142059200699)
132,np.float64(108.8177801690614),np.float64(-22.69453444330053),np.float64(6.561455524124576),np.float64(10.967977649902329)
133,np.float64(108.8177801690615),np.float64(-22.69453444330054),np.float64(6.561455524124582),np.float64(10.966685116422116)
134,np.float64(108.8177801690614),np.float64(-22.69453444330054),np.float64(6.561455524124573),np.float64(10.949593880154488)
135,np.float64(108.81778016906156),np.float64(-22.69453444330054),np.float64(6.561455524124603),np.float64(10.920277110105221)
136,np.float64(108.81778016906182),np.float64(-22.694534443300633),np.float64(6.561455524124647),np.float64(10.891260663746456)
137,np.float64(108.81778016906173),np.float64(-22.69453444330062),np.float64(6.561455524124666),np.float64(10.87355265898213)
138,np.float64(108.81778016906173),np.float64(-22.694534443300665),np.float64(6.561455524124684),np.float64(10.866725026359916)
139,np.float64(108.81778016906168),np.float64(-22.69453444330065),np.float64(6.561455524124673),np.float64(10.880886923228399)
140,np.float64(108.81778016906186),np.float64(-22.694534443300636),np.float64(6.561455524124713),np.float64(10.903833993013103)
141,np.float64(108.8177801690621),np.float64(-22.694534443300665),np.float64(6.561455524124727),np.float64(10.934842185505198)
142,np.float64(108.81778016906227),np.float64(-22.69453444330071),np.float64(6.561455524124765),np.float64(10.960106003061723)
143,np.float64(108.8177801690625),np.float64(-22.694534443300736),np.float64(6.561455524124785),np.float64(10.971600059133973)
144,np.float64(108.8177801690625),np.float64(-22.69453444330074),np.float64(6.561455524124782),np.float64(10.962558134709033)
145,np.float64(108.81778016906247),np.float64(-22.69453444330071),np.float64(6.561455524124775),np.float64(10.940285755625043)
146,np.float64(108.81778016906273),np.float64(-22.69453444330076),np.float64(6.561455524124724),np.float64(10.90709022268548)
147,np.float64(108.81778016906287),np.float64(-22.694534443300817),np.float64(6.561455524124754),np.float64(10.88131231667662)
148,np.float64(108.81778016906273),np.float64(-22.69453444330079),np.float64(6.561455524124707),np.float64(10.866221049961977)
149,np.float64(108.81778016906262),np.float64(-22.6945344433008),np.float64(6.561455524124681),np.float64(10.86711818263846)
150,np.float64(108.81778016906254),np.float64(-22.694534443300807),np.float64(6.561455524124684),np.float64(10.885735634527606)
151,np.float64(108.81778016906262),np.float64(-22.694534443300803),np.float64(6.561455524124656),np.float64(10.913069637928462)
152,np.float64(108.81778016906232),np.float64(-22.694534443300746),np.float64(6.561455524124632),np.float64(10.944540124891033)
153,np.float64(108.81778016906208),np.float64(-22.694534443300718),np.float64(6.561455524124647),np.float64(10.966486921514788)
154,np.float64(108.81778016906206),np.float64(-22.694534443300732),np.float64(6.561455524124671),np.float64(10.972103541482227)
155,np.float64(108.8177801690621),np.float64(-22.69453444330074),np.float64(6.5614555241246615),np.float64(10.955927183221334)
156,np.float64(108.81778016906206),np.float64(-22.69453444330076),np.float64(6.561455524124671),np.float64(10.9303563239686)
157,np.float64(108.81778016906205),np.float64(-22.694534443300775),np.float64(6.561455524124681),np.float64(10.89527873964155)
158,np.float64(108.81778016906188),np.float64(-22.694534443300732),np.float64(6.561455524124662),np.float64(10.87429091944911)
159,np.float64(108.8177801690617),np.float64(-22.694534443300707),np.float64(6.56145552412465),np.float64(10.862797704055604)
160,np.float64(108.81778016906156),np.float64(-22.694534443300654),np.float64(6.561455524124635),np.float64(10.871021629567387)
161,np.float64(108.81778016906136),np.float64(-22.69453444330064),np.float64(6.561455524124611),np.float64(10.893611227727003)
162,np.float64(108.8177801690614),np.float64(-22.694534443300647),np.float64(6.5614555241246055),np.float64(10.923589256596781)
163,np.float64(108.81778016906144),np.float64(-22.69453444330064),np.float64(6.561455524124604),np.float64(10.95358982774265)
164,np.float64(108.81778016906154),np.float64(-22.694534443300626),np.float64(6.561455524124632),np.float64(10.970603646616167)
165,np.float64(108.81778016906154),np.float64(-22.694534443300636),np.float64(6.561455524124645),np.float64(10.969481334020127)
166,np.float64(108.81778016906145),np.float64(-22.694534443300636),np.float64(6.561455524124646),np.float64(10.946975163654885)
167,np.float64(108.81778016906162),np.float64(-22.69453444330065),np.float64(6.561455524124681),np.float64(10.919663383732166)
168,np.float64(108.81778016906185),np.float64(-22.69453444330069),np.float64(6.561455524124719),np.float64(10.88490940299601)
169,np.float64(108.81778016906166),np.float64(-22.694534443300693),np.float64(6.561455524124701),np.float64(10.869955030529926)
170,np.float64(108.81778016906176),np.float64(-22.69453444330074),np.float64(6.561455524124682),np.float64(10.863114097734053)
171,np.float64(108.81778016906145),np.float64(-22.694534443300732),np.float64(6.561455524124686),np.float64(10.878391306146836)
172,np.float64(108.81778016906146),np.float64(-22.694534443300736),np.float64(6.561455524124707),np.float64(10.904285609813378)
173,np.float64(108.8177801690617),np.float64(-22.694534443300824),np.float64(6.5614555241247405),np.float64(10.935255979557262)
174,np.float64(108.81778016906168),np.float64(-22.69453444330084),np.float64(6.561455524124745),np.float64(10.961708694134165)
175,np.float64(108.81778016906199),np.float64(-22.69453444330084),np.float64(6.561455524124781),np.float64(10.972299238923334)
176,np.float64(108.81778016906196),np.float64(-22.69453444330083),np.float64(6.561455524124771),np.float64(10.963535724517538)
177,np.float64(108.81778016906208),np.float64(-22.694534443300853),np.float64(6.561455524124811),np.float64(10.936003396599228)
178,np.float64(108.81778016906215),np.float64(-22.694534443300896),np.float64(6.561455524124835),np.float64(10.907894289302945)
179,np.float64(108.81778016906233),np.float64(-22.69453444330092),np.float64(6.56145552412485),np.float64(10.876078899309041)
180,np.float64(108.81778016906208),np.float64(-22.69453444330091),np.float64(6.561455524124835),np.float64(10.867570736512025)
181,np.float64(108.81778016906198),np.float64(-22.694534443300878),np.float64(6.561455524124813),np.float64(10.8666606402775)
182,np.float64(108.8177801690619),np.float64(-22.694534443300903),np.float64(6.561455524124781),np.float64(10.888245232523682)
183,np.float64(108.8177801690619),np.float64(-22.694534443300853),np.float64(6.56145552412476),np.float64(10.916629376047227)
184,np.float64(108.81778016906202),np.float64(-22.694534443300853),np.float64(6.56145552412478),np.float64(10.946934279878548)
185,np.float64(108.81778016906186),np.float64(-22.694534443300796),np.float64(6.561455524124748),np.float64(10.967895881996617)
186,np.float64(108.81778016906202),np.float64(-22.694534443300753),np.float64(6.561455524124742),np.float64(10.971181402867575)
187,np.float64(108.81778016906179),np.float64(-22.694534443300725),np.float64(6.561455524124726),np.float64(10.954361185286302)
188,np.float64(108.8177801690615),np.float64(-22.694534443300675),np.float64(6.561455524124706),np.float64(10.923998731222873)
189,np.float64(108.81778016906136),np.float64(-22.694534443300693),np.float64(6.561455524124677),np.float64(10.89546364564748)
190,np.float64(108.81778016906144),np.float64(-22.694534443300746),np.float64(6.561455524124667),np.float64(10.869846976453674)
191,np.float64(108.8177801690615),np.float64(-22.694534443300757),np.float64(6.561455524124679),np.float64(10.866887266746431)
192,np.float64(108.81778016906162),np.float64(-22.694534443300768),np.float64(6.5614555241247094),np.float64(10.873496656954625)
193,np.float64(108.81778016906145),np.float64(-22.69453444330076),np.float64(6.56145552412469),np.float64(10.899702107182481)
194,np.float64(108.81778016906145),np.float64(-22.694534443300782),np.float64(6.561455524124728),np.float64(10.92950586803854)
195,np.float64(108.81778016906117),np.float64(-22.69453444330072),np.float64(6.561455524124725),np.float64(10.957249377835598)
196,np.float64(108.81778016906121),np.float64(-22.694534443300704),np.float64(6.561455524124689),np.float64(10.971128771899675)
197,np.float64(108.81778016906128),np.float64(-22.694534443300732),np.float64(6.561455524124677),np.float64(10.966874120979082)
198,np.float64(108.81778016906136),np.float64(-22.694534443300746),np.float64(6.561455524124685),np.float64(10.942505042100173)
199,np.float64(108.81778016906154),np.float64(-22.6945344433008),np.float64(6.561455524124702),np.float64(10.912203595239852)
200,np.float64(108.81778016906122),np.float64(-22.69453444330074),np.float64(6.561455524124684),np.float64(10.88348777847371)
201,np.float64(108.81778016906134),np.float64(-22.69453444330074),np.float64(6.561455524124675),np.float64(10.867186368094444)
202,np.float64(108.81778016906146),np.float64(-22.694534443300757),np.float64(6.561455524124706),np.float64(10.868450097237693)
203,np.float64(108.81778016906145),np.float64(-22.694534443300714),np.float64(6.561455524124707),np.float64(10.883521085781254)
204,np.float64(108.81778016906107),np.float64(-22.694534443300658),np.float64(6.561455524124708),np.float64(10.912423419879202)
205,np.float64(108.81778016906102),np.float64(-22.69453444330067),np.float64(6.56145552412472),np.float64(10.942138703166387)
206,np.float64(108.81778016906117),np.float64(-22.694534443300697),np.float64(6.56145552412471),np.float64(10.965258023840244)
207,np.float64(108.8177801690613),np.float64(-22.69453444330071),np.float64(6.561455524124721),np.float64(10.970963870887681)
208,np.float64(108.81778016906134),np.float64(-22.69453444330071),np.float64(6.5614555241247094),np.float64(10.9592606011066)
209,np.float64(108.8177801690612),np.float64(-22.694534443300714),np.float64(6.561455524124708),np.float64(10.928738481622538)
210,np.float64(108.81778016906138),np.float64(-22.694534443300725),np.float64(6.561455524124665),np.float64(10.900870125644472)
211,np.float64(108.81778016906155),np.float64(-22.694534443300753),np.float64(6.561455524124664),np.float64(10.87305045659751)
212,np.float64(108.81778016906154),np.float64(-22.694534443300725),np.float64(6.561455524124686),np.float64(10.867314382706013)
213,np.float64(108.8177801690617),np.float64(-22.694534443300796),np.float64(6.561455524124693),np.float64(10.872635593546896)
214,np.float64(108.81778016906163),np.float64(-22.69453444330081),np.float64(6.561455524124714),np.float64(10.895587994936617)
215,np.float64(108.81778016906162),np.float64(-22.694534443300796),np.float64(6.5614555241247245),np.float64(10.925804487654984)
216,np.float64(108.8177801690617),np.float64(-22.69453444330081),np.float64(6.561455524124719),np.float64(10.953658259073137)
217,np.float64(108.81778016906176),np.float64(-22.694534443300828),np.float64(6.561455524124735),np.float64(10.970231220965328)
218,np.float64(108.81778016906195),np.float64(-22.69453444330086),np.float64(6.561455524124725),np.float64(10.967386183814199)
219,np.float64(108.81778016906225),np.float64(-22.69453444330093),np.float64(6.561455524124755),np.float64(10.948512724649511)
220,np.float64(108.81778016906236),np.float64(-22.69453444330097),np.float64(6.56145552412473),np.float64(10.914195292851142)
221,np.float64(108.81778016906235),np.float64(-22.69453444330099),np.float64(6.561455524124747),np.float64(10.88962933093038)
222,np.float64(108.81778016906237),np.float64(-22.694534443300974),np.float64(6.561455524124762),np.float64(10.865230290625723)
223,np.float64(108.8177801690623),np.float64(-22.694534443300945),np.float64(6.56145552412477),np.float64(10.869009370424854)
224,np.float64(108.81778016906237),np.float64(-22.694534443300896),np.float64(6.5614555241247645),np.float64(10.879487006106869)
225,np.float64(108.81778016906259),np.float64(-22.69453444330096),np.float64(6.5614555241247885),np.float64(10.908556176768728)
226,np.float64(108.81778016906262),np.float64(-22.694534443300995),np.float64(6.5614555241247645),np.float64(10.939002849094788)
227,np.float64(108.81778016906267),np.float64(-22.694534443300945),np.float64(6.561455524124781),np.float64(10.963196073951693)
228,np.float64(108.81778016906267),np.float64(-22.69453444330095),np.float64(6.561455524124765),np.float64(10.971581723816266)
229,np.float64(108.81778016906273),np.float64(-22.69453444330093),np.float64(6.561455524124758),np.float64(10.96066704852237)
230,np.float64(108.81778016906259),np.float64(-22.694534443300896),np.float64(6.561455524124745),np.float64(10.934950926074693)
231,np.float64(108.81778016906264),np.float64(-22.694534443300856),np.float64(6.561455524124739),np.float64(10.90027872154004)
232,np.float64(108.81778016906273),np.float64(-22.69453444330084),np.float64(6.561455524124711),np.float64(10.878468736920787)
233,np.float64(108.81778016906239),np.float64(-22.694534443300828),np.float64(6.56145552412469),np.float64(10.860986929717937)
234,np.float64(108.81778016906208),np.float64(-22.694534443300807),np.float64(6.561455524124681),np.float64(10.872062770730743)
235,np.float64(108.8177801690621),np.float64(-22.694534443300824),np.float64(6.561455524124704),np.float64(10.888914331676423)
236,np.float64(108.81778016906213),np.float64(-22.69453444330084),np.float64(6.561455524124693),np.float64(10.92196385803862)
237,np.float64(108.81778016906185),np.float64(-22.694534443300768),np.float64(6.561455524124665),np.float64(10.951308988654441)
238,np.float64(108.81778016906163),np.float64(-22.69453444330072),np.float64(6.561455524124634),np.float64(10.970194924616182)
239,np.float64(108.81778016906158),np.float64(-22.694534443300704),np.float64(6.561455524124652),np.float64(10.968940348906404)
240,np.float64(108.81778016906162),np.float64(-22.694534443300718),np.float64(6.561455524124665),np.float64(10.951396352951173)
241,np.float64(108.81778016906159),np.float64(-22.694534443300732),np.float64(6.561455524124668),np.float64(10.918850272318155)
242,np.float64(108.81778016906154),np.float64(-22.694534443300704),np.float64(6.561455524124656),np.float64(10.888175129409552)
243,np.float64(108.81778016906166),np.float64(-22.694534443300697),np.float64(6.561455524124674),np.float64(10.867675053395272)
244,np.float64(108.81778016906165),np.float64(-22.69453444330074),np.float64(6.561455524124674),np.float64(10.86051959726977)
245,np.float64(108.81778016906159),np.float64(-22.694534443300668),np.float64(6.561455524124631),np.float64(10.876670250219286)
246,np.float64(108.81778016906192),np.float64(-22.694534443300682),np.float64(6.561455524124638),np.float64(10.90031198300111)
247,np.float64(108.81778016906145),np.float64(-22.69453444330059),np.float64(6.561455524124577),np.float64(10.935404318551223)
