R,R_input_text,phi,phi_over_pi,s0,stability_gain,condition_id,phase,S_mean,S_amp,S_max_abs,S_final,S_drift,Q_max_error,Q_tail_max_error,gray_error,gray_depth
0.686604002556148,0.68660400255614795,0.0,0.0,0.01,0.0,phi0_s0.01_g0,gray_metastable,-1.7376275239836163e-05,0.01999998738714845,0.019999990057214312,-0.009421759372227,1.8884089120071055e-05,6.661338147750939e-16,6.661338147750939e-16,3.62729772114586e-05,4.440416796957651
0.686604002556148,0.68660400255614795,3.141592653589793,1.0,0.01,0.0,phi1_s0.01_g0,gray_metastable,-1.7376275239834275e-05,0.019999987387143925,0.019999990057208813,-0.00942175937220402,1.8884089120041327e-05,6.661338147750939e-16,6.661338147750939e-16,3.627297721595114e-05,4.440416796903862
