t,H,Q2_re,Q2_im,generator_norm,antisym_residual
17,np.float64(115.02943725152281),np.float64(-20.901383498964677),np.float64(16.966398875129354),np.float64(47.37273215134113),np.float64(8.881784197001252e-16)
18,np.float64(115.02943725152309),np.float64(-20.901383498964574),np.float64(16.966398875129606),np.float64(49.29978092422366),np.float64(3.552713678800501e-15)
19,np.float64(115.02943725152355),np.float64(-20.90138349896466),np.float64(16.966398875129677),np.float64(51.645486228419756),np.float64(3.552713678800501e-15)
20,np.float64(115.0294372515236),np.float64(-20.901383498964694),np.float64(16.966398875129695),np.float64(53.50762558772457),np.float64(3.552713678800501e-15)
21,np.float64(115.02943725152377),np.float64(-20.901383498964748),np.float64(16.966398875129663),np.float64(54.69328976456438),np.float64(3.552713678800501e-15)
22,np.float64(115.02943725152402),np.float64(-20.901383498964822),np.float64(16.96639887512972),np.float64(55.15453700899917),np.float64(3.552713678800501e-15)
23,np.float64(115.029437251524),np.float64(-20.901383498964655),np.float64(16.966398875129787),np.float64(55.37649806390143),np.float64(3.552713678800501e-15)
24,np.float64(115.02943725152366),np.float64(-20.901383498964687),np.float64(16.966398875129798),np.float64(55.464514319244216),np.float64(3.552713678800501e-15)
25,np.float64(115.02943725152362),np.float64(-20.901383498964627),np.float64(16.966398875129748),np.float64(55.50225854887626),np.float64(3.552713678800501e-15)
26,np.float64(115.02943725152338),np.float64(-20.901383498964574),np.float64(16.966398875129755),np.float64(55.535664515064774),np.float64(8.881784197001252e-16)
27,np.float64(115.02943725152358),np.float64(-20.901383498964627),np.float64(16.966398875129695),np.float64(55.564227066683415),np.float64(3.552713678800501e-15)
28,np.float64(115.02943725152369),np.float64(-20.901383498964755),np.float64(16.966398875129734),np.float64(55.579506498832416),np.float64(1.7763568394002505e-15)
29,np.float64(115.02943725152363),np.float64(-20.90138349896467),np.float64(16.966398875129734),np.float64(55.58474068527014),np.float64(3.552713678800501e-15)
30,np.float64(115.02943725152346),np.float64(-20.90138349896462),np.float64(16.96639887512967),np.float64(55.59047226620053),np.float64(3.552713678800501e-15)
31,np.float64(115.02943725152338),np.float64(-20.901383498964627),np.float64(16.96639887512957),np.float64(55.60123754840046),np.float64(8.881784197001252e-16)
32,np.float64(115.02943725152332),np.float64(-20.901383498964623),np.float64(16.966398875129453),np.float64(55.611482681977506),np.float64(1.7763568394002505e-15)
33,np.float64(115.02943725152338),np.float64(-20.901383498964517),np.float64(16.966398875129435),np.float64(55.61600802520595),np.float64(1.7763568394002505e-15)
34,np.float64(115.02943725152392),np.float64(-20.90138349896463),np.float64(16.966398875129507),np.float64(55.61768360251156),np.float64(3.552713678800501e-15)
35,np.float64(115.02943725152403),np.float64(-20.901383498964613),np.float64(16.966398875129585),np.float64(55.62295898981852),np.float64(1.7763568394002505e-15)
36,np.float64(115.02943725152406),np.float64(-20.9013834989646),np.float64(16.96639887512954),np.float64(55.63175284309686),np.float64(3.552713678800501e-15)
37,np.float64(115.02943725152406),np.float64(-20.901383498964556),np.float64(16.9663988751295),np.float64(55.63828655963666),np.float64(8.881784197001252e-16)
38,np.float64(115.02943725152412),np.float64(-20.901383498964584),np.float64(16.9663988751295),np.float64(55.64038602384882),np.float64(3.552713678800501e-15)
39,np.float64(115.029437251524),np.float64(-20.901383498964748),np.float64(16.96639887512933),np.float64(55.642430255168456),np.float64(3.552713678800501e-15)
40,np.float64(115.02943725152394),np.float64(-20.901383498964837),np.float64(16.966398875129343),np.float64(55.6483583892366),np.float64(8.881784197001252e-16)
41,np.float64(115.029437251524),np.float64(-20.90138349896481),np.float64(16.966398875129336),np.float64(55.65555154280565),np.float64(3.552713678800501e-15)
42,np.float64(115.02943725152424),np.float64(-20.901383498964883),np.float64(16.966398875129336),np.float64(55.65952674698808),np.float64(3.552713678800501e-15)
43,np.float64(115.0294372515242),np.float64(-20.901383498964833),np.float64(16.966398875129126),np.float64(55.66074521412885),np.float64(6.952781009077463e-16)
44,np.float64(115.02943725152423),np.float64(-20.90138349896486),np.float64(16.966398875129084),np.float64(55.66358798419816),np.float64(3.552713678800501e-15)
45,np.float64(115.02943725152409),np.float64(-20.901383498964787),np.float64(16.966398875129002),np.float64(55.669404617196896),np.float64(3.552713678800501e-15)
46,np.float64(115.02943725152397),np.float64(-20.9013834989648),np.float64(16.96639887512885),np.float64(55.67471117506651),np.float64(3.552713678800501e-15)
47,np.float64(115.02943725152397),np.float64(-20.9013834989648),np.float64(16.966398875128863),np.float64(55.676933581912444),np.float64(3.552713678800501e-15)
48,np.float64(115.02943725152382),np.float64(-20.90138349896477),np.float64(16.966398875128803),np.float64(55.67810284014332),np.float64(3.552713678800501e-15)
49,np.float64(115.02943725152363),np.float64(-20.90138349896463),np.float64(16.966398875128903),np.float64(55.681498994159135),np.float64(3.552713678800501e-15)
50,np.float64(115.02943725152359),np.float64(-20.901383498964645),np.float64(16.966398875128945),np.float64(55.68655792337158),np.float64(3.552713678800501e-15)
51,np.float64(115.02943725152335),np.float64(-20.901383498964623),np.float64(16.96639887512891),np.float64(55.69012149289794),np.float64(3.552713678800501e-15)
52,np.float64(115.02943725152356),np.float64(-20.90138349896466),np.float64(16.966398875128963),np.float64(55.69138163785562),np.float64(3.552713678800501e-15)
53,np.float64(115.02943725152375),np.float64(-20.901383498964687),np.float64(16.96639887512889),np.float64(55.69285684494762),np.float64(3.552713678800501e-15)
54,np.float64(115.02943725152372),np.float64(-20.901383498964606),np.float64(16.96639887512885),np.float64(55.69636954253008),np.float64(3.552713678800501e-15)
55,np.float64(115.02943725152394),np.float64(-20.901383498964613),np.float64(16.9663988751288),np.float64(55.700363589295236),np.float64(3.552713678800501e-15)
56,np.float64(115.02943725152406),np.float64(-20.90138349896457),np.float64(16.966398875128853),np.float64(55.702593816025825),np.float64(3.552713678800501e-15)
57,np.float64(115.02943725152429),np.float64(-20.901383498964567),np.float64(16.966398875128938),np.float64(55.70348990450344),np.float64(3.552713678800501e-15)
58,np.float64(115.02943725152417),np.float64(-20.901383498964563),np.float64(16.966398875128917),np.float64(55.70528285891383),np.float64(3.552713678800501e-15)
59,np.float64(115.02943725152426),np.float64(-20.901383498964677),np.float64(16.966398875128903),np.float64(55.70852576917845),np.float64(3.552713678800501e-15)
60,np.float64(115.02943725152433),np.float64(-20.901383498964805),np.float64(16.96639887512885),np.float64(55.71144538346545),np.float64(3.552713678800501e-15)
61,np.float64(115.02943725152429),np.float64(-20.901383498964634),np.float64(16.96639887512889),np.float64(55.7128158738577),np.float64(3.552713678800501e-15)
62,np.float64(115.02943725152426),np.float64(-20.901383498964556),np.float64(16.966398875128835),np.float64(55.713691321503596),np.float64(3.552713678800501e-15)
63,np.float64(115.02943725152448),np.float64(-20.90138349896454),np.float64(16.96639887512891),np.float64(55.71564024466541),np.float64(1.1102230246251565e-16)
64,np.float64(115.02943725152457),np.float64(-20.901383498964385),np.float64(16.966398875128796),np.float64(55.71838117544581),np.float64(3.552713678800501e-15)
65,np.float64(115.02943725152454),np.float64(-20.901383498964385),np.float64(16.96639887512878),np.float64(55.72040417334821),np.float64(8.881784197001252e-16)
66,np.float64(115.02943725152457),np.float64(-20.901383498964385),np.float64(16.966398875128828),np.float64(55.72131772206938),np.float64(3.552713678800501e-15)
67,np.float64(115.02943725152439),np.float64(-20.9013834989644),np.float64(16.96639887512886),np.float64(55.72229711085266),np.float64(3.552713678800501e-15)
68,np.float64(115.02943725152434),np.float64(-20.901383498964464),np.float64(16.966398875128785),np.float64(55.72420657942073),np.float64(3.552713678800501e-15)
69,np.float64(115.02943725152426),np.float64(-20.901383498964314),np.float64(16.96639887512857),np.float64(55.726375615800656),np.float64(3.552713678800501e-15)
70,np.float64(115.02943725152446),np.float64(-20.90138349896435),np.float64(16.966398875128572),np.float64(55.7277544522812),np.float64(3.552713678800501e-15)
71,np.float64(115.02943725152467),np.float64(-20.901383498964442),np.float64(16.966398875128604),np.float64(55.72848386742562),np.float64(3.552713678800501e-15)
72,np.float64(115.02943725152481),np.float64(-20.90138349896449),np.float64(16.96639887512856),np.float64(55.72955255649285),np.float64(3.552713678800501e-15)
73,np.float64(115.02943725152487),np.float64(-20.90138349896451),np.float64(16.966398875128554),np.float64(55.73127547142045),np.float64(3.552713678800501e-15)
74,np.float64(115.02943725152493),np.float64(-20.90138349896438),np.float64(16.96639887512842),np.float64(55.73292332531375),np.float64(3.552713678800501e-15)
75,np.float64(115.02943725152505),np.float64(-20.90138349896441),np.float64(16.966398875128405),np.float64(55.733900362992),np.float64(2.220446049250313e-16)
76,np.float64(115.02943725152498),np.float64(-20.901383498964535),np.float64(16.966398875128434),np.float64(55.734587824060455),np.float64(3.552713678800501e-15)
77,np.float64(115.0294372515253),np.float64(-20.901383498964616),np.float64(16.966398875128377),np.float64(55.735672160568996),np.float64(3.552713678800501e-15)
78,np.float64(115.02943725152542),np.float64(-20.90138349896467),np.float64(16.96639887512835),np.float64(55.73713827288371),np.float64(3.552713678800501e-15)
79,np.float64(115.02943725152551),np.float64(-20.901383498964698),np.float64(16.966398875128355),np.float64(55.73837974543478),np.float64(3.552713678800501e-15)
80,np.float64(115.02943725152554),np.float64(-20.901383498964776),np.float64(16.966398875128338),np.float64(55.73913985348423),np.float64(1.7763568394002505e-15)
81,np.float64(115.02943725152545),np.float64(-20.90138349896478),np.float64(16.96639887512834),np.float64(55.739829518402274),np.float64(4.035160854389311e-16)
82,np.float64(115.02943725152545),np.float64(-20.90138349896467),np.float64(16.966398875128462),np.float64(55.74085487713032),np.float64(1.7763568394002505e-15)
83,np.float64(115.02943725152545),np.float64(-20.90138349896452),np.float64(16.966398875128395),np.float64(55.742063620129734),np.float64(3.552713678800501e-15)
84,np.float64(115.02943725152545),np.float64(-20.901383498964563),np.float64(16.966398875128267),np.float64(55.743027449634795),np.float64(3.552713678800501e-15)
85,np.float64(115.0294372515256),np.float64(-20.901383498964627),np.float64(16.966398875128306),np.float64(55.743684135774416),np.float64(3.552713678800501e-15)
86,np.float64(115.02943725152547),np.float64(-20.901383498964645),np.float64(16.96639887512836),np.float64(55.74436497619867),np.float64(3.552713678800501e-15)
87,np.float64(115.02943725152551),np.float64(-20.901383498964513),np.float64(16.966398875128444),np.float64(55.745285979899194),np.float64(3.552713678800501e-15)
88,np.float64(115.02943725152535),np.float64(-20.901383498964506),np.float64(16.966398875128462),np.float64(55.7462821356535),np.float64(3.552713678800501e-15)
89,np.float64(115.02943725152554),np.float64(-20.901383498964524),np.float64(16.966398875128498),np.float64(55.74707716907897),np.float64(3.552713678800501e-15)
90,np.float64(115.02943725152561),np.float64(-20.90138349896459),np.float64(16.966398875128572),np.float64(55.74768184733425),np.float64(8.881784197001252e-16)
91,np.float64(115.02943725152565),np.float64(-20.90138349896463),np.float64(16.966398875128608),np.float64(55.748325109166075),np.float64(3.552713678800501e-15)
92,np.float64(115.02943725152593),np.float64(-20.901383498964776),np.float64(16.96639887512862),np.float64(55.749132599846234),np.float64(3.552713678800501e-15)
93,np.float64(115.02943725152636),np.float64(-20.901383498964833),np.float64(16.966398875128665),np.float64(55.74997887596322),np.float64(3.552713678800501e-15)
94,np.float64(115.02943725152657),np.float64(-20.901383498964787),np.float64(16.966398875128746),np.float64(55.75067834779928),np.float64(3.552713678800501e-15)
95,np.float64(115.02943725152626),np.float64(-20.901383498964833),np.float64(16.966398875128753),np.float64(55.751240981419514),np.float64(3.552713678800501e-15)
96,np.float64(115.02943725152629),np.float64(-20.901383498964847),np.float64(16.966398875128732),np.float64(55.751824856310385),np.float64(3.552713678800501e-15)
97,np.float64(115.02943725152636),np.float64(-20.901383498964847),np.float64(16.966398875128736),np.float64(55.75253817194545),np.float64(1.7763568394002505e-15)
98,np.float64(115.02943725152646),np.float64(-20.901383498964897),np.float64(16.96639887512885),np.float64(55.75329317923248),np.float64(3.552713678800501e-15)
99,np.float64(115.02943725152629),np.float64(-20.901383498964943),np.float64(16.966398875128746),np.float64(55.75393385429067),np.float64(3.552713678800501e-15)
100,np.float64(115.02943725152635),np.float64(-20.901383498964936),np.float64(16.966398875128682),np.float64(55.75444524823237),np.float64(3.552713678800501e-15)
101,np.float64(115.0294372515264),np.float64(-20.90138349896493),np.float64(16.966398875128732),np.float64(55.754965776165434),np.float64(3.552713678800501e-15)
102,np.float64(115.02943725152619),np.float64(-20.901383498964883),np.float64(16.966398875128696),np.float64(55.75561881662729),np.float64(3.552713678800501e-15)
103,np.float64(115.02943725152625),np.float64(-20.901383498964883),np.float64(16.966398875128785),np.float64(55.75632400732977),np.float64(3.552713678800501e-15)
104,np.float64(115.0294372515261),np.float64(-20.90138349896487),np.float64(16.966398875128785),np.float64(55.756914710851554),np.float64(3.552713678800501e-15)
105,np.float64(115.02943725152585),np.float64(-20.901383498964897),np.float64(16.96639887512872),np.float64(55.7573642441485),np.float64(3.552713678800501e-15)
106,np.float64(115.02943725152588),np.float64(-20.90138349896489),np.float64(16.96639887512868),np.float64(55.75783533345423),np.float64(3.552713678800501e-15)
107,np.float64(115.02943725152588),np.float64(-20.901383498964965),np.float64(16.966398875128665),np.float64(55.758462809220305),np.float64(1.7763568394002505e-15)
108,np.float64(115.02943725152599),np.float64(-20.901383498964986),np.float64(16.966398875128707),np.float64(55.759138339521236),np.float64(2.220446049250313e-16)
109,np.float64(115.02943725152615),np.float64(-20.90138349896516),np.float64(16.966398875128732),np.float64(55.75967230677933),np.float64(3.552713678800501e-15)
110,np.float64(115.02943725152619),np.float64(-20.901383498965096),np.float64(16.966398875128647),np.float64(55.7600584310126),np.float64(3.552713678800501e-15)
111,np.float64(115.02943725152588),np.float64(-20.901383498964915),np.float64(16.966398875128622),np.float64(55.76050541606493),np.float64(3.552713678800501e-15)
112,np.float64(115.02943725152545),np.float64(-20.90138349896481),np.float64(16.96639887512855),np.float64(55.76113298220611),np.float64(1.7763568394002505e-15)
113,np.float64(115.02943725152548),np.float64(-20.90138349896474),np.float64(16.96639887512857),np.float64(55.761780357539955),np.float64(3.552713678800501e-15)
114,np.float64(115.02943725152545),np.float64(-20.901383498964844),np.float64(16.966398875128654),np.float64(55.76224704228581),np.float64(3.552713678800501e-15)
115,np.float64(115.02943725152537),np.float64(-20.90138349896484),np.float64(16.96639887512871),np.float64(55.76258061209159),np.float64(8.881784197001252e-16)
116,np.float64(115.02943725152544),np.float64(-20.901383498964837),np.float64(16.966398875128686),np.float64(55.76303163077609),np.float64(3.552713678800501e-15)
117,np.float64(115.02943725152579),np.float64(-20.90138349896492),np.float64(16.96639887512879),np.float64(55.76367117632775),np.float64(3.552713678800501e-15)
118,np.float64(115.0294372515256),np.float64(-20.9013834989649),np.float64(16.966398875128693),np.float64(55.76427975204387),np.float64(3.552713678800501e-15)
119,np.float64(115.02943725152545),np.float64(-20.901383498964833),np.float64(16.966398875128625),np.float64(55.76467344600817),np.float64(3.552713678800501e-15)
120,np.float64(115.02943725152545),np.float64(-20.90138349896483),np.float64(16.96639887512862),np.float64(55.76497561881966),np.float64(3.552713678800501e-15)
121,np.float64(115.02943725152537),np.float64(-20.90138349896478),np.float64(16.966398875128583),np.float64(55.76545399891837),np.float64(8.881784197001252e-16)
122,np.float64(115.02943725152537),np.float64(-20.90138349896477),np.float64(16.96639887512859),np.float64(55.76610362217407),np.float64(8.881784197001252e-16)
123,np.float64(115.02943725152514),np.float64(-20.901383498964694),np.float64(16.96639887512857),np.float64(55.76665819752566),np.float64(3.552713678800501e-15)
124,np.float64(115.02943725152531),np.float64(-20.901383498964748),np.float64(16.96639887512852),np.float64(55.76698245926042),np.float64(1.7763568394002505e-15)
125,np.float64(115.02943725152531),np.float64(-20.901383498964844),np.float64(16.966398875128377),np.float64(55.76727957112131),np.float64(3.552713678800501e-15)
126,np.float64(115.02943725152528),np.float64(-20.901383498964805),np.float64(16.96639887512835),np.float64(55.76779898485364),np.float64(3.498452151976665e-16)
127,np.float64(115.02943725152502),np.float64(-20.901383498964734),np.float64(16.96639887512835),np.float64(55.76844624565123),np.float64(1.7763568394002505e-15)
128,np.float64(115.02943725152505),np.float64(-20.901383498964737),np.float64(16.966398875128334),np.float64(55.76893368767396),np.float64(3.552713678800501e-15)
129,np.float64(115.02943725152485),np.float64(-20.901383498964666),np.float64(16.966398875128228),np.float64(55.769201843978415),np.float64(3.552713678800501e-15)
130,np.float64(115.02943725152502),np.float64(-20.901383498964698),np.float64(16.966398875128274),np.float64(55.769519566882956),np.float64(3.552713678800501e-15)
131,np.float64(115.02943725152474),np.float64(-20.901383498964663),np.float64(16.96639887512821),np.float64(55.77008240216988),np.float64(3.552713678800501e-15)
132,np.float64(115.02943725152485),np.float64(-20.90138349896471),np.float64(16.9663988751282),np.float64(55.77070918397028),np.float64(8.881784197001252e-16)
133,np.float64(115.02943725152477),np.float64(-20.90138349896472),np.float64(16.96639887512825),np.float64(55.77112289455032),np.float64(3.552713678800501e-15)
134,np.float64(115.02943725152474),np.float64(-20.901383498964698),np.float64(16.966398875128245),np.float64(55.771355654706824),np.float64(3.552713678800501e-15)
135,np.float64(115.02943725152474),np.float64(-20.901383498964826),np.float64(16.966398875128228),np.float64(55.77171415594364),np.float64(3.552713678800501e-15)
136,np.float64(115.02943725152471),np.float64(-20.901383498964847),np.float64(16.9663988751283),np.float64(55.77231262545532),np.float64(3.552713678800501e-15)
137,np.float64(115.02943725152468),np.float64(-20.901383498964744),np.float64(16.96639887512841),np.float64(55.772900137106646),np.float64(3.552713678800501e-15)
138,np.float64(115.02943725152461),np.float64(-20.90138349896473),np.float64(16.966398875128377),np.float64(55.77324199025058),np.float64(3.552713678800501e-15)
139,np.float64(115.02943725152464),np.float64(-20.90138349896469),np.float64(16.96639887512854),np.float64(55.773463526158814),np.float64(1.7763568394002505e-15)
140,np.float64(115.02943725152456),np.float64(-20.90138349896481),np.float64(16.966398875128526),np.float64(55.773874566705544),np.float64(3.552713678800501e-15)
141,np.float64(115.02943725152441),np.float64(-20.90138349896482),np.float64(16.966398875128483),np.float64(55.774493604995286),np.float64(3.552713678800501e-15)
142,np.float64(115.0294372515244),np.float64(-20.901383498964854),np.float64(16.96639887512844),np.float64(55.775026476371146),np.float64(8.881784197001252e-16)
143,np.float64(115.02943725152434),np.float64(-20.90138349896486),np.float64(16.96639887512845),np.float64(55.77530647400491),np.float64(1.7763568394002505e-15)
144,np.float64(115.02943725152446),np.float64(-20.901383498964847),np.float64(16.96639887512846),np.float64(55.775540259873985),np.float64(3.49702403261654e-16)
145,np.float64(115.02943725152481),np.float64(-20.90138349896482),np.float64(16.966398875128462),np.float64(55.77600642686557),np.float64(1.7763568394002505e-15)
146,np.float64(115.02943725152477),np.float64(-20.901383498964794),np.float64(16.966398875128604),np.float64(55.77662734151333),np.float64(3.552713678800501e-15)
147,np.float64(115.0294372515248),np.float64(-20.901383498964705),np.float64(16.966398875128625),np.float64(55.77709624670845),np.float64(1.7763568394002505e-15)
148,np.float64(115.02943725152491),np.float64(-20.901383498964716),np.float64(16.966398875128768),np.float64(55.77733052550798),np.float64(3.552713678800501e-15)
149,np.float64(115.029437251525),np.float64(-20.901383498964748),np.float64(16.966398875128736),np.float64(55.7775959211939),np.float64(1.7763568394002505e-15)
150,np.float64(115.02943725152493),np.float64(-20.90138349896464),np.float64(16.966398875128654),np.float64(55.778111647382666),np.float64(7.741511448558325e-16)
151,np.float64(115.02943725152485),np.float64(-20.901383498964613),np.float64(16.966398875128583),np.float64(55.778715653399885),np.float64(3.552713678800501e-15)
152,np.float64(115.02943725152493),np.float64(-20.901383498964808),np.float64(16.9663988751286),np.float64(55.77911832494131),np.float64(3.552713678800501e-15)
153,np.float64(115.02943725152515),np.float64(-20.901383498964865),np.float64(16.966398875128817),np.float64(55.779326302748565),np.float64(3.552713678800501e-15)
154,np.float64(115.02943725152544),np.float64(-20.901383498965014),np.float64(16.966398875128807),np.float64(55.77963643625632),np.float64(1.7763568394002505e-15)
155,np.float64(115.02943725152524),np.float64(-20.901383498964968),np.float64(16.966398875128746),np.float64(55.78019017668428),np.float64(1.7763568394002505e-15)
156,np.float64(115.02943725152505),np.float64(-20.901383498965036),np.float64(16.966398875128647),np.float64(55.780761217844564),np.float64(3.552713678800501e-15)
157,np.float64(115.02943725152522),np.float64(-20.90138349896499),np.float64(16.96639887512863),np.float64(55.78110204290822),np.float64(3.552713678800501e-15)
158,np.float64(115.02943725152521),np.float64(-20.901383498964897),np.float64(16.96639887512864),np.float64(55.781303460250214),np.float64(3.552713678800501e-15)
159,np.float64(115.02943725152514),np.float64(-20.901383498964897),np.float64(16.966398875128593),np.float64(55.781664538918044),np.float64(8.881784197001252e-16)
160,np.float64(115.02943725152522),np.float64(-20.90138349896496),np.float64(16.96639887512854),np.float64(55.7822414246113),np.float64(3.552713678800501e-15)
161,np.float64(115.02943725152534),np.float64(-20.90138349896511),np.float64(16.966398875128448),np.float64(55.782767974435195),np.float64(3.552713678800501e-15)
162,np.float64(115.02943725152542),np.float64(-20.90138349896513),np.float64(16.966398875128444),np.float64(55.78305657047596),np.float64(3.552713678800501e-15)
163,np.float64(115.02943725152575),np.float64(-20.901383498965203),np.float64(16.966398875128526),np.float64(55.7832690153865),np.float64(3.552713678800501e-15)
164,np.float64(115.02943725152574),np.float64(-20.90138349896513),np.float64(16.966398875128547),np.float64(55.78368086353011),np.float64(3.552713678800501e-15)
165,np.float64(115.02943725152602),np.float64(-20.90138349896509),np.float64(16.96639887512864),np.float64(55.784265257626565),np.float64(3.552713678800501e-15)
166,np.float64(115.02943725152605),np.float64(-20.901383498965114),np.float64(16.966398875128647),np.float64(55.78474104428541),np.float64(3.552713678800501e-15)
167,np.float64(115.02943725152622),np.float64(-20.901383498965124),np.float64(16.966398875128622),np.float64(55.78499029844099),np.float64(3.552713678800501e-15)
168,np.float64(115.02943725152639),np.float64(-20.901383498965227),np.float64(16.96639887512852),np.float64(55.78522756361225),np.float64(8.881784197001252e-16)
169,np.float64(115.029437251526),np.float64(-20.901383498965153),np.float64(16.966398875128498),np.float64(55.785684992961336),np.float64(3.552713678800501e-15)
170,np.float64(115.029437251526),np.float64(-20.901383498965146),np.float64(16.966398875128426),np.float64(55.786262553275435),np.float64(3.552713678800501e-15)
171,np.float64(115.0294372515258),np.float64(-20.90138349896509),np.float64(16.96639887512842),np.float64(55.78668634440491),np.float64(3.552713678800501e-15)
172,np.float64(115.02943725152572),np.float64(-20.9013834989651),np.float64(16.966398875128398),np.float64(55.78691038372032),np.float64(3.552713678800501e-15)
173,np.float64(115.02943725152561),np.float64(-20.90138349896518),np.float64(16.966398875128313),np.float64(55.787181756381955),np.float64(2.220446049250313e-16)
174,np.float64(115.02943725152556),np.float64(-20.90138349896527),np.float64(16.966398875128284),np.float64(55.787676322978115),np.float64(3.552713678800501e-15)
175,np.float64(115.02943725152531),np.float64(-20.901383498965266),np.float64(16.966398875128025),np.float64(55.78823536473955),np.float64(1.7763568394002505e-15)
176,np.float64(115.02943725152531),np.float64(-20.90138349896522),np.float64(16.96639887512803),np.float64(55.78861007245102),np.float64(3.552713678800501e-15)
177,np.float64(115.02943725152525),np.float64(-20.901383498965245),np.float64(16.966398875128146),np.float64(55.78882253562879),np.float64(3.552713678800501e-15)
178,np.float64(115.02943725152501),np.float64(-20.901383498965203),np.float64(16.966398875128103),np.float64(55.78913291467072),np.float64(3.552713678800501e-15)
179,np.float64(115.02943725152483),np.float64(-20.901383498965092),np.float64(16.966398875127958),np.float64(55.789654666906266),np.float64(3.552713678800501e-15)
180,np.float64(115.02943725152478),np.float64(-20.9013834989652),np.float64(16.966398875127755),np.float64(55.79018678612221),np.float64(3.552713678800501e-15)
181,np.float64(115.02943725152471),np.float64(-20.901383498965142),np.float64(16.966398875127712),np.float64(55.7905182086095),np.float64(3.552713678800501e-15)
182,np.float64(115.0294372515248),np.float64(-20.901383498965203),np.float64(16.966398875127798),np.float64(55.790731046992484),np.float64(6.68364210398546e-16)
183,np.float64(115.02943725152471),np.float64(-20.901383498965203),np.float64(16.966398875127744),np.float64(55.79108165068247),np.float64(8.881784197001252e-16)
184,np.float64(115.02943725152468),np.float64(-20.901383498965245),np.float64(16.966398875127606),np.float64(55.79162058129963),np.float64(8.485209159241124e-16)
185,np.float64(115.02943725152448),np.float64(-20.901383498965174),np.float64(16.966398875127652),np.float64(55.792120628557434),np.float64(3.552713678800501e-15)
186,np.float64(115.02943725152431),np.float64(-20.90138349896509),np.float64(16.966398875127574),np.float64(55.792416137438906),np.float64(8.881784197001252e-16)
187,np.float64(115.02943725152421),np.float64(-20.90138349896521),np.float64(16.966398875127304),np.float64(55.79263901862307),np.float64(3.552713678800501e-15)
188,np.float64(115.02943725152397),np.float64(-20.901383498965114),np.float64(16.966398875127318),np.float64(55.79302839682361),np.float64(1.7763568394002505e-15)
189,np.float64(115.02943725152417),np.float64(-20.901383498965135),np.float64(16.966398875127396),np.float64(55.79357543722165),np.float64(3.552713678800501e-15)
190,np.float64(115.02943725152423),np.float64(-20.90138349896503),np.float64(16.96639887512749),np.float64(55.79404101863188),np.float64(3.552713678800501e-15)
191,np.float64(115.02943725152417),np.float64(-20.901383498964854),np.float64(16.966398875127528),np.float64(55.7943084420395),np.float64(3.552713678800501e-15)
192,np.float64(115.02943725152421),np.float64(-20.901383498964847),np.float64(16.966398875127545),np.float64(55.79454869591434),np.float64(3.552713678800501e-15)
