step,edge_index,i,j,a,b,a2,b2,ab,r2,theta,z2_re,z2_im,z2_phase_pi
5000,0,1,2,0.38202180849175976,0.16232233976308674,0.14594066216331478,0.02634854198616297,0.06201067379490829,0.17228920414947774,0.4017887668971236,0.1195921201771518,0.12402134758981657,0.25578667332189803
5000,1,1,3,0.32306359623498315,-0.23035803697572926,0.10437008721228022,0.05306482519931145,-0.07442029584701032,0.1574349124115917,-0.6194257157433095,0.05130526201296877,-0.14884059169402064,-0.39433865815513186
5000,2,1,4,0.13215734978484978,-0.17702191617589275,0.017465565102155134,0.0313367588065848,-0.023394747295641814,0.04880232390873993,-0.9295009343663981,-0.013871193704429664,-0.04678949459128363,-0.5917386732517905
5000,3,1,5,-0.05946293129690182,-0.013206538736190866,0.0035358401984200657,0.00017441266539050982,0.00078529950553999,0.0037102528638105754,-2.9230430389461457,0.003361427533029556,0.00157059901107998,0.13913300592546157
5000,4,1,6,-0.11176356263948004,0.1634073441267852,0.012491093933868977,0.026701960114569604,-0.018262986941065026,0.03919305404843858,2.1706736921828425,-0.014210866180700627,-0.03652597388213005,-0.6181062081982615
5000,5,1,7,-0.06771595110473452,0.1987183116215185,0.004585450034018797,0.03948896737370694,-0.013456399473378147,0.04407441740772574,1.8992190761233945,-0.03490351733968814,-0.026912798946756293,-0.7909195840821565
5000,6,1,8,-0.13125779839790158,-0.09813979718159446,0.017228609640264174,0.009631419790844496,0.012881613713272675,0.02686002943110867,-2.4995732760939693,0.0075971898494196785,0.02576322742654535,0.4087222299569678
5000,7,1,9,-0.02316522408072883,-0.07695643211480686,0.0005366276067103789,0.005922292443840877,0.0017827129943928976,0.006458920050551256,-1.8631862419575718,-0.005385664837130499,0.003565425988785795,0.8138587987665613
5000,8,1,10,-0.006292984054982326,-0.02224771610846394,3.9601648316261796e-05,0.0004949608720428058,0.000140004522730337,0.0005345625203590676,-1.8464549279994815,-0.00045535922372654403,0.000280009045460674,0.8245102840499714
5000,9,1,11,-0.17361081682368665,0.08137388340314673,0.030140715718187678,0.006621708900108919,-0.014127386365735742,0.036762424618296596,2.703285311403566,0.02351900681807876,-0.028254772731471485,-0.27903512040963535
5000,10,1,12,-0.08750571391151918,0.027520371272183902,0.007657249967164641,0.0007573708349588451,-0.0024081897352825157,0.008414620802123487,2.836888587752167,0.006899879132205796,-0.004816379470565031,-0.19398063303302626
5000,11,1,13,0.18098238605544664,0.1808044451111203,0.032754624062322726,0.03269024737194011,0.032722419885641583,0.06544487143426284,0.7849063242406601,6.437669038261794e-05,0.06544483977128317,0.499686885467964
5000,12,2,3,-0.07664801248248973,0.09741266865041678,0.005874917817515902,0.009489228013595892,-0.007466487442669782,0.015364145831111793,2.237460120127985,-0.0036143101960799907,-0.014932974885339564,-0.5755886476425812
