t,H,Q2_re,Q2_im,generator_norm
0,np.float64(1500.3084572710106),np.float64(-73.04896157004906),np.float64(288.1243166503734),np.float64(35.05569166957841)
1,np.float64(1500.30845727101),np.float64(-73.04896157004875),np.float64(288.12431665037275),np.float64(34.78758336822484)
2,np.float64(1500.3084572710118),np.float64(-73.04896157004823),np.float64(288.1243166503718),np.float64(34.40797595887571)
3,np.float64(1500.3084572710084),np.float64(-73.04896157004751),np.float64(288.12431665037127),np.float64(35.822708524564014)
4,np.float64(1500.3084572710081),np.float64(-73.0489615700474),np.float64(288.1243166503715),np.float64(36.76232733447949)
5,np.float64(1500.3084572710118),np.float64(-73.04896157004734),np.float64(288.124316650372),np.float64(37.02905145115765)
6,np.float64(1500.3084572710109),np.float64(-73.04896157004539),np.float64(288.12431665037263),np.float64(37.27976132693674)
7,np.float64(1500.3084572710131),np.float64(-73.04896157004623),np.float64(288.1243166503728),np.float64(37.39153050558748)
8,np.float64(1500.3084572710109),np.float64(-73.04896157004471),np.float64(288.1243166503738),np.float64(37.49256842138811)
9,np.float64(1500.3084572710081),np.float64(-73.04896157004276),np.float64(288.1243166503733),np.float64(37.50043688062968)
10,np.float64(1500.3084572710095),np.float64(-73.04896157004129),np.float64(288.12431665037263),np.float64(37.502926161201884)
11,np.float64(1500.3084572710027),np.float64(-73.04896157004221),np.float64(288.12431665037195),np.float64(37.46189081611279)
12,np.float64(1500.3084572709997),np.float64(-73.04896157004144),np.float64(288.1243166503705),np.float64(37.34720855936458)
13,np.float64(1500.3084572709981),np.float64(-73.0489615700416),np.float64(288.1243166503705),np.float64(37.15344618970048)
14,np.float64(1500.3084572709927),np.float64(-73.04896157004123),np.float64(288.1243166503693),np.float64(37.087040881301064)
15,np.float64(1500.3084572709936),np.float64(-73.04896157004276),np.float64(288.12431665036877),np.float64(37.29707663405877)
16,np.float64(1500.3084572709924),np.float64(-73.04896157004201),np.float64(288.1243166503697),np.float64(37.619122210709186)
17,np.float64(1500.3084572709943),np.float64(-73.04896157004059),np.float64(288.12431665037104),np.float64(37.76506042500733)
18,np.float64(1500.3084572709922),np.float64(-73.04896157004066),np.float64(288.1243166503702),np.float64(37.81613333604058)
19,np.float64(1500.3084572709922),np.float64(-73.04896157004106),np.float64(288.12431665037076),np.float64(37.80876723816964)
20,np.float64(1500.3084572709972),np.float64(-73.04896157004293),np.float64(288.12431665037104),np.float64(37.871497922423224)
21,np.float64(1500.3084572710004),np.float64(-73.04896157004409),np.float64(288.12431665037195),np.float64(37.96140310988419)
22,np.float64(1500.3084572710045),np.float64(-73.04896157004421),np.float64(288.124316650372),np.float64(38.09637030822626)
23,np.float64(1500.308457271004),np.float64(-73.0489615700432),np.float64(288.1243166503717),np.float64(38.19009153960562)
24,np.float64(1500.3084572710077),np.float64(-73.04896157004357),np.float64(288.12431665037246),np.float64(38.2379379711846)
25,np.float64(1500.3084572710093),np.float64(-73.04896157004495),np.float64(288.1243166503729),np.float64(38.240481386335574)
